company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q4,2011-10-01,2011-12-31,,0.47,0.47,,28000000.0,0.46,18000000.0,40000000.0,,4000000.0,26000000.0,10000000.0,80000000.0,80000000.0,81000000.0,-1000000.0,-22000000.0,36000000.0,,-2000000.0,,627000000.0,494000000.0,,-1000000.0,113000000.0,215000000.0,26000000.0,4000000.0,698000000.0,842000000.0,120000000.0,820000000.0,175900000.0,175900000.0,180000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 10:57:50+00:00,2.2,2.2,,109000000.0,2.15,18000000.0,190000000.0,,12000000.0,119000000.0,24000000.0,383000000.0,383000000.0,387000000.0,-4000000.0,-107000000.0,156000000.0,,,,627000000.0,1957000000.0,,38000000.0,458000000.0,2811000000.0,119000000.0,12000000.0,2760000000.0,3438000000.0,573000000.0,3331000000.0,175900000.0,175900000.0,180000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.73,1.73,,81000000.0,1.69,,150000000.0,,8000000.0,93000000.0,14000000.0,303000000.0,303000000.0,306000000.0,-3000000.0,-85000000.0,120000000.0,,2000000.0,,,1463000000.0,,37000000.0,345000000.0,2596000000.0,93000000.0,8000000.0,2060000000.0,2596000000.0,453000000.0,2511000000.0,177400000.0,177400000.0,180300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.41,2.41,,109000000.0,2.36,,164000000.0,,7000000.0,119000000.0,20000000.0,437000000.0,437000000.0,443000000.0,-6000000.0,-112000000.0,157000000.0,,,,,1882000000.0,,39000000.0,455000000.0,3373000000.0,119000000.0,7000000.0,2662000000.0,3373000000.0,601000000.0,3261000000.0,177400000.0,177400000.0,180300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 16:20:04+00:00,0.62,0.62,,28000000.0,0.61,,61000000.0,,4000000.0,30000000.0,4000000.0,109000000.0,109000000.0,110000000.0,-1000000.0,-26000000.0,40000000.0,,1000000.0,,,556000000.0,,3000000.0,118000000.0,944000000.0,30000000.0,4000000.0,749000000.0,944000000.0,170000000.0,918000000.0,177400000.0,177400000.0,180300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.11,1.11,,53000000.0,1.08,,89000000.0,,4000000.0,63000000.0,10000000.0,194000000.0,194000000.0,196000000.0,-2000000.0,-59000000.0,80000000.0,,1000000.0,,,907000000.0,,34000000.0,227000000.0,1652000000.0,63000000.0,4000000.0,1311000000.0,1652000000.0,283000000.0,1593000000.0,176900000.0,176900000.0,180400000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.3,2.3,,106000000.0,2.25,,146000000.0,,5000000.0,114000000.0,21000000.0,428000000.0,428000000.0,434000000.0,-6000000.0,-109000000.0,153000000.0,,,,,1750000000.0,,37000000.0,438000000.0,3186000000.0,114000000.0,5000000.0,2505000000.0,3186000000.0,574000000.0,3077000000.0,176900000.0,176900000.0,180400000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 13:28:49+00:00,0.52,0.52,,26000000.0,0.51,,40000000.0,,3000000.0,31000000.0,5000000.0,91000000.0,91000000.0,92000000.0,-1000000.0,-28000000.0,40000000.0,,1000000.0,,,464000000.0,,29000000.0,115000000.0,837000000.0,31000000.0,3000000.0,679000000.0,837000000.0,131000000.0,809000000.0,176900000.0,176900000.0,180400000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.24,2.24,,105000000.0,2.2,,157000000.0,,5000000.0,109000000.0,21000000.0,432000000.0,432000000.0,438000000.0,-6000000.0,-104000000.0,148000000.0,-11000000.0,,,,1824000000.0,,9000000.0,426000000.0,3235000000.0,109000000.0,5000000.0,2533000000.0,3224000000.0,589000000.0,3120000000.0,176300000.0,176300000.0,182500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 11:10:59+00:00,0.59,0.59,,27000000.0,0.57,,49000000.0,,1000000.0,32000000.0,5000000.0,103000000.0,103000000.0,104000000.0,-1000000.0,-31000000.0,40000000.0,,,,,443000000.0,,5000000.0,112000000.0,815000000.0,32000000.0,1000000.0,632000000.0,815000000.0,152000000.0,784000000.0,176300000.0,176300000.0,182500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 15:34:58+00:00,2.09,2.09,0.39,104000000.0,2.04,40000000.0,199000000.0,,10000000.0,97000000.0,26000000.0,349000000.0,348000000.0,352000000.0,-3000000.0,-87000000.0,153000000.0,-14000000.0,,-1000000.0,624000000.0,1645000000.0,,48000000.0,454000000.0,2496000000.0,97000000.0,10000000.0,2470000000.0,3106000000.0,548000000.0,3019000000.0,168400000.0,168400000.0,172500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.57,1.57,0.26,77000000.0,1.53,40000000.0,131000000.0,,6000000.0,72000000.0,18000000.0,265000000.0,265000000.0,267000000.0,-2000000.0,-66000000.0,120000000.0,-14000000.0,,,473000000.0,1260000000.0,,36000000.0,338000000.0,1892000000.0,72000000.0,6000000.0,1889000000.0,2351000000.0,396000000.0,2285000000.0,167900000.0,167900000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.04,2.04,0.26,105000000.0,1.99,58000000.0,171000000.0,,10000000.0,98000000.0,28000000.0,345000000.0,345000000.0,348000000.0,-3000000.0,-88000000.0,156000000.0,-14000000.0,-2000000.0,,1100000000.0,1754000000.0,,37000000.0,451000000.0,2107000000.0,98000000.0,10000000.0,2589000000.0,3193000000.0,516000000.0,3105000000.0,167900000.0,167900000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 11:19:28+00:00,0.53,0.53,0.13,26000000.0,0.52,,45000000.0,,2000000.0,24000000.0,6000000.0,89000000.0,89000000.0,89000000.0,,-22000000.0,40000000.0,-14000000.0,,,154000000.0,384000000.0,,7000000.0,113000000.0,592000000.0,24000000.0,2000000.0,576000000.0,732000000.0,134000000.0,710000000.0,167900000.0,167900000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.04,1.04,0.13,51000000.0,1.01,40000000.0,86000000.0,,4000000.0,48000000.0,12000000.0,176000000.0,176000000.0,178000000.0,-2000000.0,-44000000.0,80000000.0,,,,319000000.0,876000000.0,,29000000.0,225000000.0,1300000000.0,48000000.0,4000000.0,1313000000.0,1619000000.0,262000000.0,1575000000.0,169100000.0,169100000.0,175500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.13,2.13,0.13,107000000.0,2.08,58000000.0,187000000.0,,12000000.0,104000000.0,26000000.0,365000000.0,365000000.0,369000000.0,-4000000.0,-92000000.0,156000000.0,,-1000000.0,,946000000.0,1926000000.0,,33000000.0,456000000.0,2459000000.0,104000000.0,12000000.0,2762000000.0,3405000000.0,552000000.0,3313000000.0,169100000.0,169100000.0,175500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 13:10:23+00:00,0.55,0.55,0.13,25000000.0,0.53,28000000.0,33000000.0,,2000000.0,24000000.0,6000000.0,92000000.0,92000000.0,93000000.0,-1000000.0,-22000000.0,40000000.0,,,,161000000.0,438000000.0,,18000000.0,113000000.0,654000000.0,24000000.0,2000000.0,668000000.0,815000000.0,125000000.0,793000000.0,169100000.0,169100000.0,175500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.1,2.1,,108000000.0,2.06,30000000.0,194000000.0,,13000000.0,111000000.0,25000000.0,364000000.0,364000000.0,368000000.0,-4000000.0,-98000000.0,156000000.0,,,,785000000.0,1952000000.0,,44000000.0,458000000.0,2642000000.0,111000000.0,13000000.0,2773000000.0,3427000000.0,558000000.0,3329000000.0,173500000.0,173500000.0,177100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 14:50:38+00:00,0.49,0.49,,26000000.0,0.48,12000000.0,53000000.0,,2000000.0,24000000.0,6000000.0,84000000.0,84000000.0,85000000.0,-1000000.0,-22000000.0,40000000.0,,,,158000000.0,438000000.0,,11000000.0,112000000.0,646000000.0,24000000.0,2000000.0,645000000.0,804000000.0,137000000.0,782000000.0,173500000.0,173500000.0,177100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:07:40+00:00,2.3,2.3,0.52,122000000.0,2.25,14000000.0,216000000.0,,9000000.0,111000000.0,30000000.0,384000000.0,384000000.0,385000000.0,-1000000.0,-102000000.0,180000000.0,30000000.0,,,664000000.0,1621000000.0,,31000000.0,539000000.0,2547000000.0,111000000.0,9000000.0,2537000000.0,3241000000.0,600000000.0,3139000000.0,167400000.0,167400000.0,171100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q4,2013-10-01,2013-12-31,,0.83,0.83,0.13,34000000.0,0.82,4000000.0,94000000.0,,2000000.0,29000000.0,8000000.0,141000000.0,141000000.0,142000000.0,-1000000.0,-27000000.0,52000000.0,30000000.0,-1000000.0,,164000000.0,382000000.0,,-11000000.0,146000000.0,684000000.0,29000000.0,2000000.0,615000000.0,878000000.0,235000000.0,851000000.0,167400000.0,167400000.0,171100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.47,1.47,0.39,88000000.0,1.43,10000000.0,122000000.0,,7000000.0,82000000.0,22000000.0,243000000.0,243000000.0,243000000.0,,-75000000.0,128000000.0,,-1000000.0,,500000000.0,1239000000.0,,42000000.0,393000000.0,1863000000.0,82000000.0,7000000.0,1922000000.0,2363000000.0,365000000.0,2288000000.0,166200000.0,166200000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.99,1.99,0.52,115000000.0,1.94,10000000.0,190000000.0,,11000000.0,107000000.0,30000000.0,327000000.0,326000000.0,328000000.0,-1000000.0,-96000000.0,161000000.0,,-1000000.0,-1000000.0,651000000.0,1624000000.0,,54000000.0,509000000.0,2467000000.0,107000000.0,11000000.0,2503000000.0,3118000000.0,517000000.0,3022000000.0,166200000.0,166200000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:09:50+00:00,0.68,0.68,0.13,33000000.0,0.66,,58000000.0,,2000000.0,32000000.0,7000000.0,113000000.0,113000000.0,113000000.0,,-30000000.0,48000000.0,,-1000000.0,,174000000.0,365000000.0,,0.0,150000000.0,631000000.0,32000000.0,2000000.0,603000000.0,805000000.0,171000000.0,775000000.0,166200000.0,166200000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.79,0.79,0.26,55000000.0,0.77,10000000.0,64000000.0,,5000000.0,50000000.0,15000000.0,130000000.0,130000000.0,130000000.0,,-45000000.0,80000000.0,,,,326000000.0,874000000.0,,42000000.0,243000000.0,1232000000.0,50000000.0,5000000.0,1319000000.0,1558000000.0,194000000.0,1513000000.0,166000000.0,166000000.0,169200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.84,1.84,0.52,108000000.0,1.8,10000000.0,177000000.0,,11000000.0,99000000.0,29000000.0,303000000.0,302000000.0,304000000.0,-1000000.0,-88000000.0,153000000.0,-14000000.0,,-1000000.0,631000000.0,1643000000.0,,61000000.0,472000000.0,2428000000.0,99000000.0,11000000.0,2476000000.0,3045000000.0,480000000.0,2957000000.0,166000000.0,166000000.0,169200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 11:20:32+00:00,0.53,0.53,0.13,28000000.0,0.52,,47000000.0,,2000000.0,26000000.0,8000000.0,88000000.0,88000000.0,88000000.0,,-24000000.0,43000000.0,,,,165000000.0,425000000.0,,25000000.0,126000000.0,649000000.0,26000000.0,2000000.0,655000000.0,814000000.0,135000000.0,790000000.0,166000000.0,166000000.0,169200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.86,1.86,0.52,105000000.0,1.81,38000000.0,163000000.0,,11000000.0,97000000.0,27000000.0,307000000.0,306000000.0,309000000.0,-2000000.0,-86000000.0,150000000.0,-14000000.0,,-1000000.0,627000000.0,1656000000.0,,54000000.0,459000000.0,2433000000.0,97000000.0,11000000.0,2489000000.0,3046000000.0,470000000.0,2960000000.0,161500000.0,161500000.0,168000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 10:20:30+00:00,0.26,0.26,0.13,27000000.0,0.25,10000000.0,17000000.0,,3000000.0,24000000.0,7000000.0,42000000.0,42000000.0,42000000.0,,-21000000.0,37000000.0,,,,161000000.0,449000000.0,,17000000.0,117000000.0,583000000.0,24000000.0,3000000.0,664000000.0,744000000.0,59000000.0,723000000.0,161500000.0,161500000.0,168000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 12:03:02+00:00,2.45,2.45,0.58,137000000.0,2.39,49000000.0,181000000.0,0.0,6000000.0,117000000.0,32000000.0,413000000.0,413000000.0,414000000.0,-1000000.0,-111000000.0,202000000.0,0.0,,,1025000000.0,1706000000.0,,81000000.0,588000000.0,2475000000.0,117000000.0,6000000.0,2795000000.0,3500000000.0,594000000.0,3389000000.0,169000000.0,169000000.0,173200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,0.15,33000000.0,0.5,49000000.0,11000000.0,,2000000.0,28000000.0,10000000.0,86000000.0,86000000.0,87000000.0,-1000000.0,-26000000.0,60000000.0,,,,488000000.0,461000000.0,,34000000.0,149000000.0,431000000.0,28000000.0,2000000.0,796000000.0,919000000.0,97000000.0,893000000.0,169000000.0,169000000.0,173200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.94,1.94,0.43,104000000.0,1.89,,170000000.0,,4000000.0,89000000.0,22000000.0,327000000.0,327000000.0,327000000.0,,-85000000.0,142000000.0,,,,537000000.0,1245000000.0,,47000000.0,439000000.0,2044000000.0,89000000.0,4000000.0,1999000000.0,2581000000.0,497000000.0,2496000000.0,168500000.0,168500000.0,173200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.77,2.77,0.56,138000000.0,2.71,4000000.0,264000000.0,,6000000.0,118000000.0,30000000.0,468000000.0,468000000.0,469000000.0,-1000000.0,-112000000.0,194000000.0,30000000.0,1000000.0,,701000000.0,1627000000.0,,36000000.0,585000000.0,2728000000.0,118000000.0,6000000.0,2614000000.0,3459000000.0,732000000.0,3347000000.0,168500000.0,168500000.0,173200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 16:14:17+00:00,0.73,0.73,0.15,34000000.0,0.71,,56000000.0,,1000000.0,29000000.0,5000000.0,123000000.0,123000000.0,123000000.0,,-28000000.0,48000000.0,,,,173000000.0,383000000.0,,5000000.0,136000000.0,645000000.0,29000000.0,1000000.0,611000000.0,818000000.0,179000000.0,790000000.0,168500000.0,168500000.0,173200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.21,1.21,0.28,70000000.0,1.18,,114000000.0,,3000000.0,60000000.0,17000000.0,204000000.0,204000000.0,204000000.0,,-57000000.0,94000000.0,,,,364000000.0,862000000.0,,42000000.0,303000000.0,1399000000.0,60000000.0,3000000.0,1388000000.0,1763000000.0,318000000.0,1706000000.0,168300000.0,168300000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.72,2.72,0.54,137000000.0,2.66,4000000.0,266000000.0,,7000000.0,121000000.0,32000000.0,458000000.0,458000000.0,459000000.0,-1000000.0,-114000000.0,194000000.0,30000000.0,,,702000000.0,1609000000.0,,31000000.0,599000000.0,2714000000.0,121000000.0,7000000.0,2606000000.0,3446000000.0,724000000.0,3332000000.0,168300000.0,168300000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 11:29:38+00:00,0.6,0.6,,35000000.0,0.59,,61000000.0,,1000000.0,30000000.0,9000000.0,101000000.0,101000000.0,101000000.0,,-29000000.0,47000000.0,,,,183000000.0,424000000.0,,14000000.0,145000000.0,682000000.0,30000000.0,1000000.0,674000000.0,865000000.0,162000000.0,836000000.0,168300000.0,168300000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.65,2.65,0.67,130000000.0,2.59,4000000.0,252000000.0,,8000000.0,117000000.0,31000000.0,445000000.0,445000000.0,446000000.0,-1000000.0,-109000000.0,190000000.0,30000000.0,,,684000000.0,1610000000.0,,42000000.0,580000000.0,2681000000.0,117000000.0,8000000.0,2587000000.0,3395000000.0,697000000.0,3286000000.0,168900000.0,168900000.0,174600000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 12:05:30+00:00,0.61,0.61,0.28,35000000.0,0.59,,53000000.0,,2000000.0,30000000.0,8000000.0,103000000.0,103000000.0,103000000.0,,-28000000.0,47000000.0,,,,181000000.0,438000000.0,,28000000.0,158000000.0,717000000.0,30000000.0,2000000.0,714000000.0,898000000.0,156000000.0,870000000.0,168900000.0,168900000.0,174600000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 15:28:32+00:00,2.56,2.56,0.9,138000000.0,2.5,0.0,203000000.0,0.0,4000000.0,111000000.0,28000000.0,427000000.0,427000000.0,428000000.0,-1000000.0,-107000000.0,192000000.0,,,,1074000000.0,1536000000.0,,182000000.0,590000000.0,2329000000.0,111000000.0,4000000.0,2666000000.0,3403000000.0,630000000.0,3296000000.0,167200000.0,167200000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q4,2015-10-01,2015-12-31,,0.89,0.89,0.25,36000000.0,0.88,,70000000.0,,1000000.0,28000000.0,23000000.0,148000000.0,148000000.0,148000000.0,,-27000000.0,47000000.0,,,,493000000.0,352000000.0,,15000000.0,149000000.0,374000000.0,28000000.0,1000000.0,622000000.0,867000000.0,218000000.0,840000000.0,167200000.0,167200000.0,171200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 15:51:04+00:00,0.83,0.83,0.25,34000000.0,0.8,,68000000.0,,1000000.0,28000000.0,6000000.0,138000000.0,138000000.0,138000000.0,,-27000000.0,45000000.0,,,,198000000.0,391000000.0,,12000000.0,150000000.0,673000000.0,28000000.0,1000000.0,638000000.0,871000000.0,206000000.0,844000000.0,166300000.0,166300000.0,172500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.67,1.67,0.65,102000000.0,1.62,,133000000.0,,3000000.0,83000000.0,5000000.0,279000000.0,279000000.0,280000000.0,-1000000.0,-80000000.0,145000000.0,,,,581000000.0,1184000000.0,,167000000.0,441000000.0,1955000000.0,83000000.0,3000000.0,2044000000.0,2536000000.0,412000000.0,2456000000.0,166300000.0,166300000.0,172500000.0
