company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q4,2011-10-01,2011-12-31,,0.09,0.09,0.08,,8894000.0,30717000.0,10906000.0,36438000.0,-25532000.0,10906000.0,,90922000.0,213986000.0,-246000.0,-597000.0,,2711000.0,43461000.0,90922000.0,123064000.0,,,76889000.0,46175000.0,-597000.0,45578000.0,213986000.0,122300000.0,122002000.0,123923000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,FY,2011-01-01,2011-12-31,2014-02-10 16:32:57+00:00,0.44,0.44,0.43,,23504000.0,189850000.0,53797000.0,66050000.0,-12253000.0,53797000.0,,480398000.0,993644000.0,-1242000.0,-2971000.0,,4715000.0,224914000.0,480398000.0,513246000.0,,,419479000.0,93767000.0,-2971000.0,90796000.0,993644000.0,122300000.0,122002000.0,123923000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.35,0.35,0.35,,14610000.0,159133000.0,42891000.0,29612000.0,13279000.0,42891000.0,,389476000.0,779658000.0,-996000.0,-2374000.0,,2004000.0,181453000.0,389476000.0,390182000.0,,,342590000.0,47592000.0,-2374000.0,45218000.0,779658000.0,122400000.0,122991000.0,123972000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.35,0.35,0.35,,21148000.0,204240000.0,43392000.0,47685000.0,-4293000.0,43392000.0,,490969000.0,995517000.0,-1355000.0,-3036000.0,,2004000.0,225080000.0,490969000.0,504548000.0,,,431324000.0,73224000.0,-3036000.0,70188000.0,995517000.0,122400000.0,122991000.0,123972000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 12:10:18+00:00,0.26,0.26,0.26,,8813000.0,42911000.0,31827000.0,18548000.0,13279000.0,31827000.0,,121602000.0,248580000.0,-368000.0,-1422000.0,,2004000.0,52912000.0,121602000.0,126978000.0,,,97827000.0,29151000.0,-1422000.0,27729000.0,248580000.0,122400000.0,122991000.0,123972000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.09,0.09,0.09,,5797000.0,116222000.0,11064000.0,11064000.0,,11064000.0,,267874000.0,531078000.0,-628000.0,-952000.0,,,128541000.0,267874000.0,263204000.0,,,244763000.0,18441000.0,-952000.0,17489000.0,531078000.0,122100000.0,122200000.0,124386000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.04,0.04,0.04,,10512000.0,212990000.0,5841000.0,23413000.0,-17572000.0,5841000.0,,488664000.0,975779000.0,-1860000.0,-2900000.0,,,235440000.0,488664000.0,487115000.0,,,448430000.0,38685000.0,-2900000.0,35785000.0,975779000.0,122100000.0,122200000.0,124386000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 16:53:05+00:00,0.09,0.09,0.09,,5441000.0,58524000.0,10986000.0,10986000.0,,10986000.0,,132213000.0,269696000.0,-50000.0,-511000.0,,,61971000.0,132213000.0,137483000.0,,,120495000.0,16988000.0,-511000.0,16477000.0,269696000.0,122100000.0,122200000.0,124386000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.07,-0.07,-0.07,,4242000.0,201391000.0,-8102000.0,9470000.0,-17572000.0,-8102000.0,,471417000.0,921000000.0,-2617000.0,-1488000.0,,,230375000.0,471417000.0,449583000.0,,,431766000.0,17817000.0,-1488000.0,16329000.0,921000000.0,,121425000.0,124636000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:43:19+00:00,0.0,0.0,0.0,,356000.0,57698000.0,78000.0,78000.0,,78000.0,,135661000.0,261382000.0,-578000.0,-441000.0,,,66570000.0,135661000.0,125721000.0,,,124268000.0,1453000.0,-441000.0,1012000.0,261382000.0,,121425000.0,124636000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 17:13:39+00:00,-2.29,-2.29,-2.27,,-32978000.0,188326000.0,-258720000.0,58166000.0,-316886000.0,-258720000.0,,408305000.0,890392000.0,-1081000.0,-5883000.0,-5350000.0,40358000.0,226601000.0,408305000.0,482087000.0,,,449935000.0,32152000.0,-5883000.0,26269000.0,890392000.0,113000000.0,112866000.0,113995000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q3YTD,2012-01-01,2012-09-30,,-1.68,-1.68,-1.66,,-35245000.0,143823000.0,-185695000.0,63475000.0,-249170000.0,-185695000.0,,310904000.0,679148000.0,-726000.0,-4184000.0,-5350000.0,25527000.0,171104000.0,310904000.0,368244000.0,,,335104000.0,33140000.0,-4184000.0,28956000.0,679148000.0,111000000.0,111239000.0,112212000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.59,-1.59,-1.58,,-26351000.0,174540000.0,-174789000.0,99913000.0,-274702000.0,-174789000.0,,401826000.0,893134000.0,-972000.0,-4781000.0,-5350000.0,28238000.0,214565000.0,401826000.0,491308000.0,,,411993000.0,79315000.0,-4781000.0,74534000.0,893134000.0,111000000.0,111239000.0,112212000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:31:58+00:00,-1.75,-1.75,-1.73,,-24871000.0,43099000.0,-194239000.0,41115000.0,-235354000.0,-194239000.0,,98780000.0,220821000.0,-271000.0,-1532000.0,,244000.0,60651000.0,98780000.0,122041000.0,,,103994000.0,18047000.0,-1532000.0,16515000.0,220821000.0,111000000.0,111239000.0,112212000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.07,0.07,0.07,,-10374000.0,100724000.0,8544000.0,22360000.0,-13816000.0,8544000.0,,212124000.0,458327000.0,-455000.0,-2652000.0,-5350000.0,25283000.0,110453000.0,212124000.0,246203000.0,,,231110000.0,15093000.0,-2652000.0,12441000.0,458327000.0,120100000.0,112937000.0,114038000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.42,0.42,0.41,,7333000.0,174352000.0,51277000.0,77346000.0,-26069000.0,51277000.0,,424648000.0,920893000.0,-1069000.0,-4671000.0,-5350000.0,29998000.0,206826000.0,424648000.0,496245000.0,,,405826000.0,90419000.0,-4671000.0,85748000.0,920893000.0,120100000.0,112937000.0,114038000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q2,2012-03-23,2012-06-30,2013-08-01 16:16:59+00:00,0.04,0.04,0.04,,3930000.0,51426000.0,4802000.0,9005000.0,-4203000.0,4802000.0,,99812000.0,224577000.0,-255000.0,-1189000.0,,1015000.0,57945000.0,99812000.0,124765000.0,,,110386000.0,14379000.0,-1189000.0,13190000.0,224577000.0,120100000.0,112937000.0,114038000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.47,0.47,0.46,,8844000.0,181450000.0,57461000.0,79327000.0,-21866000.0,57461000.0,,457049000.0,966012000.0,-864000.0,-3993000.0,-5350000.0,28983000.0,210852000.0,457049000.0,508963000.0,,,415935000.0,93028000.0,-3993000.0,89035000.0,966012000.0,124700000.0,116199000.0,117611000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:22:31+00:00,0.03,0.03,0.03,,-14304000.0,49298000.0,3742000.0,13355000.0,-9613000.0,3742000.0,,112312000.0,233750000.0,-200000.0,-1463000.0,-5350000.0,24268000.0,52508000.0,112312000.0,121438000.0,,,120724000.0,714000.0,-1463000.0,-749000.0,233750000.0,124700000.0,116199000.0,117611000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 17:00:56+00:00,0.0,0.0,0.0,0.0,19268000.0,163194000.0,-289000.0,-8519000.0,8230000.0,-482000.0,193000.0,363268000.0,763935000.0,-908000.0,-6048000.0,,19995000.0,199773000.0,363268000.0,400667000.0,,0.0,382962000.0,17705000.0,-6048000.0,11657000.0,763935000.0,,106947000.0,107913000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q4,2013-10-01,2013-12-31,,-0.18,-0.18,-0.18,,24421000.0,32444000.0,-19922000.0,-31950000.0,12028000.0,-20115000.0,193000.0,83295000.0,155074000.0,-86000.0,-1941000.0,,,44837000.0,83295000.0,71779000.0,,,77281000.0,-5502000.0,-1941000.0,-7443000.0,155074000.0,,106947000.0,107913000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.18,0.18,0.18,,-5153000.0,130750000.0,19633000.0,23431000.0,-3798000.0,19633000.0,,279973000.0,608861000.0,-822000.0,-4107000.0,,19995000.0,154936000.0,279973000.0,328888000.0,,,305681000.0,23207000.0,-4107000.0,19100000.0,608861000.0,102400000.0,105394000.0,105967000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.43,-0.43,-0.43,,-2886000.0,175253000.0,-53392000.0,18122000.0,-71514000.0,-53392000.0,,377374000.0,820105000.0,-1177000.0,-5806000.0,,34826000.0,210433000.0,377374000.0,442731000.0,,,420512000.0,22219000.0,-5806000.0,16413000.0,820105000.0,102400000.0,105394000.0,105967000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 12:04:30+00:00,0.11,0.11,0.11,,4480000.0,38089000.0,11269000.0,8174000.0,3095000.0,11269000.0,,92931000.0,196817000.0,-119000.0,-1482000.0,,,51542000.0,92931000.0,103886000.0,,,89631000.0,14255000.0,-1482000.0,12773000.0,196817000.0,102400000.0,105394000.0,105967000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.07,0.07,0.07,,-9633000.0,92661000.0,8364000.0,15257000.0,-6893000.0,8364000.0,,187042000.0,412044000.0,-703000.0,-2625000.0,,19995000.0,103394000.0,187042000.0,225002000.0,,,216050000.0,8952000.0,-2625000.0,6327000.0,412044000.0,112700000.0,110932000.0,111937000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2.29,-2.29,-2.27,,-32237000.0,180263000.0,-258900000.0,51063000.0,-309963000.0,-258900000.0,,383223000.0,844109000.0,-1329000.0,-5856000.0,,35070000.0,219542000.0,383223000.0,460886000.0,,,434875000.0,26011000.0,-5856000.0,20155000.0,844109000.0,112700000.0,110932000.0,111937000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 16:31:23+00:00,0.03,0.03,0.03,,2366000.0,43394000.0,3380000.0,4139000.0,-759000.0,3380000.0,,89467000.0,200058000.0,-245000.0,-1357000.0,,6828000.0,52262000.0,89467000.0,110591000.0,,,102484000.0,8107000.0,-1357000.0,6750000.0,200058000.0,112700000.0,110932000.0,111937000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2.28,-2.28,-2.26,,-30673000.0,188295000.0,-257478000.0,55929000.0,-313407000.0,-257478000.0,,393568000.0,868628000.0,-1339000.0,-5688000.0,,29257000.0,225225000.0,393568000.0,475060000.0,,,442777000.0,32283000.0,-5688000.0,26595000.0,868628000.0,124600000.0,111402000.0,112637000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:58:18+00:00,0.04,0.04,0.04,,-11999000.0,49267000.0,4984000.0,11118000.0,-6134000.0,4984000.0,,97575000.0,211986000.0,-458000.0,-1268000.0,,13167000.0,51132000.0,97575000.0,114411000.0,,,113566000.0,845000.0,-1268000.0,-423000.0,211986000.0,124600000.0,111402000.0,112637000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,FY,2014-01-01,2014-12-31,2016-02-11 17:00:56+00:00,-3.29,-3.29,-3.29,325800000.0,-39782000.0,139469000.0,-283807000.0,-293471000.0,9664000.0,-289289000.0,5482000.0,394915000.0,725571000.0,-78000.0,2880000.0,,0.0,201442000.0,394915000.0,330656000.0,,0.0,666711000.0,-336055000.0,2880000.0,-333175000.0,725571000.0,87900000.0,88045000.0,88045000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q4,2014-10-01,2014-12-31,,-3.27,-3.29,-3.29,325800000.0,-48901000.0,27296000.0,-288191000.0,-295542000.0,7351000.0,-289719000.0,1528000.0,93896000.0,153390000.0,-78000.0,-4035000.0,,,46728000.0,93896000.0,59494000.0,,,399824000.0,-340330000.0,-4035000.0,-344365000.0,153390000.0,87900000.0,88045000.0,88045000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.02,-0.02,-0.02,,9119000.0,112173000.0,4384000.0,2071000.0,2313000.0,430000.0,3954000.0,301019000.0,572181000.0,,6915000.0,,,154714000.0,301019000.0,271162000.0,,,266887000.0,4275000.0,6915000.0,11190000.0,572181000.0,83500000.0,86576000.0,86576000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.2,-0.18,-0.18,,33540000.0,144617000.0,-15538000.0,-29879000.0,14341000.0,-19685000.0,4147000.0,384314000.0,727255000.0,-86000.0,4974000.0,,,199551000.0,384314000.0,342941000.0,,,344168000.0,-1227000.0,4974000.0,3747000.0,727255000.0,83500000.0,86576000.0,86576000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:19:30+00:00,-0.02,-0.02,-0.02,,841000.0,33383000.0,-351000.0,-2664000.0,2313000.0,-1669000.0,1318000.0,95800000.0,179591000.0,75000.0,-1930000.0,,0.0,50376000.0,95800000.0,83791000.0,,0.0,83759000.0,32000.0,-1930000.0,-1898000.0,179591000.0,83500000.0,86576000.0,86576000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.02,0.02,,8278000.0,78790000.0,4735000.0,4735000.0,,2099000.0,2636000.0,205219000.0,392590000.0,-75000.0,8845000.0,,,104338000.0,205219000.0,187371000.0,,,183128000.0,4243000.0,8845000.0,13088000.0,392590000.0,,87080000.0,89955000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.07,-0.05,-0.05,,37179000.0,149323000.0,-3918000.0,-19041000.0,15123000.0,-6747000.0,2829000.0,381445000.0,744481000.0,-280000.0,5422000.0,,,200717000.0,381445000.0,363036000.0,,,350040000.0,12996000.0,5422000.0,18418000.0,744481000.0,,87080000.0,89955000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:05:30+00:00,0.0,0.0,0.0,,1615000.0,37377000.0,1496000.0,1496000.0,,34000.0,1462000.0,103220000.0,194441000.0,58000.0,-1660000.0,,0.0,49131000.0,103220000.0,91221000.0,,0.0,86508000.0,4713000.0,-1660000.0,3053000.0,194441000.0,,87080000.0,89955000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.04,-0.02,-0.02,,37930000.0,155340000.0,-2034000.0,-16398000.0,14364000.0,-3401000.0,1367000.0,367692000.0,750098000.0,-583000.0,5725000.0,,6828000.0,203848000.0,367692000.0,382406000.0,,,366016000.0,16390000.0,5725000.0,22115000.0,750098000.0,,91102000.0,94416000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:27:06+00:00,,0.02,0.02,,6663000.0,41413000.0,3239000.0,3239000.0,,2065000.0,1174000.0,101999000.0,198149000.0,-133000.0,10505000.0,,0.0,55207000.0,101999000.0,96150000.0,,0.0,96620000.0,-470000.0,10505000.0,10035000.0,198149000.0,,91102000.0,94416000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q4,2015-10-01,2015-12-31,,0.62,0.62,0.59,,6018000.0,28086000.0,56414000.0,-2094000.0,58508000.0,56065000.0,349000.0,71375000.0,159209000.0,144000.0,-3423000.0,,3992000.0,48553000.0,71375000.0,87834000.0,,,80631000.0,7203000.0,-3423000.0,3780000.0,159209000.0,89800000.0,89942000.0,94867000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,FY,2015-01-01,2015-12-31,2016-02-11 17:00:56+00:00,0.82,0.82,0.78,0.0,-8469000.0,119177000.0,77673000.0,13160000.0,64513000.0,73612000.0,4061000.0,325875000.0,666903000.0,465000.0,-13712000.0,,32779000.0,179983000.0,325875000.0,341028000.0,,8849000.0,331939000.0,9089000.0,-4863000.0,4226000.0,666903000.0,89800000.0,89942000.0,94867000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 17:03:21+00:00,0.12,0.12,0.11,0.0,-2361000.0,30044000.0,11932000.0,9769000.0,2163000.0,10420000.0,1512000.0,79787000.0,167082000.0,249000.0,-3674000.0,,2780000.0,43638000.0,79787000.0,87295000.0,,0.0,76462000.0,10833000.0,-3674000.0,7159000.0,167082000.0,86800000.0,90340000.0,96839000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.2,0.2,0.19,,-14487000.0,91091000.0,21259000.0,15254000.0,6005000.0,17547000.0,3712000.0,254500000.0,507694000.0,321000.0,-10289000.0,,28787000.0,131430000.0,254500000.0,253194000.0,,8849000.0,251308000.0,1886000.0,-1440000.0,446000.0,507694000.0,86800000.0,90340000.0,96839000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q3TTM,2014-10-01,2015-09-30,,-3.07,-3.09,-3.1,325800000.0,-63388000.0,118387000.0,-266932000.0,-280288000.0,13356000.0,-272172000.0,5240000.0,348396000.0,661084000.0,243000.0,-14324000.0,,28787000.0,178158000.0,348396000.0,312688000.0,,8849000.0,651132000.0,-338444000.0,-5475000.0,-343919000.0,661084000.0,86800000.0,90340000.0,96839000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 07:07:46+00:00,-0.01,-0.01,-0.01,0.0,1819000.0,30416000.0,138000.0,-1898000.0,2036000.0,-1043000.0,1181000.0,85363000.0,167730000.0,292000.0,-3409000.0,,5915000.0,42998000.0,85363000.0,82367000.0,,0.0,79329000.0,3038000.0,-3409000.0,-371000.0,167730000.0,104300000.0,90067000.0,90067000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.08,0.08,0.08,,-12126000.0,61047000.0,9327000.0,5485000.0,3842000.0,7127000.0,2200000.0,174713000.0,340612000.0,72000.0,-6615000.0,,26007000.0,87792000.0,174713000.0,165899000.0,,8849000.0,174846000.0,-8947000.0,2234000.0,-6713000.0,340612000.0,104300000.0,90067000.0,90067000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q2TTM,2014-07-01,2015-06-30,,-3.21,-3.23,-3.23,325800000.0,-60186000.0,121726000.0,-279215000.0,-292721000.0,13506000.0,-284261000.0,5046000.0,364409000.0,673593000.0,69000.0,-12580000.0,,26007000.0,184896000.0,364409000.0,309184000.0,,8849000.0,658429000.0,-349245000.0,-3731000.0,-352976000.0,673593000.0,104300000.0,90067000.0,90067000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:14:31+00:00,0.09,0.09,0.09,,-13945000.0,30631000.0,9189000.0,7383000.0,1806000.0,8170000.0,1019000.0,89350000.0,172882000.0,-220000.0,-3206000.0,,20092000.0,44794000.0,89350000.0,83532000.0,,8849000.0,95517000.0,-11985000.0,5643000.0,-6342000.0,172882000.0,90800000.0,89137000.0,91474000.0
Monster Worldwide Inc,MWW,549300SUJ0LW6NYJFG31,1020416,2015.0,Q1TTM,2014-04-01,2015-03-31,,-3.2,-3.22,-3.22,325800000.0,-60390000.0,128687000.0,-277857000.0,-289327000.0,11470000.0,-283184000.0,5327000.0,382266000.0,700304000.0,-165000.0,-10831000.0,,20092000.0,191029000.0,382266000.0,318038000.0,,8849000.0,665608000.0,-347570000.0,-1982000.0,-349552000.0,700304000.0,90800000.0,89137000.0,91474000.0
