company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 16:12:20+00:00,0.0,-0.41,-0.41,0.0,-51870000.0,-51870000.0,-51870000.0,0.0,16811000.0,0.0,,,,46047000.0,11878000.0,,16811000.0,10888000.0,132000.0,57925000.0,-41114000.0,-10756000.0,-51870000.0,16811000.0,,125330000.0,125330000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2011.0,Q2YTD,2011-01-01,2011-06-30,,-0.21,-0.62,-0.62,,-78382000.0,-78382000.0,-78382000.0,,48784000.0,,,,,82329000.0,23394000.0,,48784000.0,21647000.0,204000.0,105723000.0,-56939000.0,-21443000.0,-78382000.0,48784000.0,,125330000.0,125330000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.2,-0.61,-0.6,-658000.0,-77543000.0,-77543000.0,-77543000.0,,150597000.0,-3988000.0,,930000.0,,145887000.0,42324000.0,,151527000.0,38812000.0,1283000.0,188211000.0,-36684000.0,-41517000.0,-78201000.0,151527000.0,,125330000.0,125330000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 16:24:07+00:00,-0.21,-0.21,-0.21,0.0,-26512000.0,-26512000.0,-26512000.0,,31973000.0,,,,,36282000.0,11516000.0,,31973000.0,10759000.0,72000.0,47798000.0,-15825000.0,-10687000.0,-26512000.0,31973000.0,126200000.0,123467000.0,123467000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.17,-0.17,-0.17,-327000.0,-22629000.0,-22629000.0,-22629000.0,,183633000.0,-3988000.0,,930000.0,,128723000.0,37786000.0,,184563000.0,38315000.0,1293000.0,166509000.0,18054000.0,-41010000.0,-22956000.0,184563000.0,126200000.0,123467000.0,123467000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 16:11:01+00:00,-0.34,-0.34,-0.34,174000.0,-44320000.0,-44320000.0,-44320000.0,157000.0,296601000.0,,,458000.0,,210391000.0,85363000.0,157000.0,296902000.0,46058000.0,764000.0,295754000.0,1148000.0,-45294000.0,-44146000.0,297059000.0,129747000.0,130400000.0,130400000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q4,2012-10-01,2012-12-31,,0.16,0.16,0.16,81000.0,18779000.0,18779000.0,18779000.0,99000.0,113689000.0,,,157000.0,,59764000.0,23728000.0,99000.0,113747000.0,11765000.0,370000.0,83492000.0,30255000.0,-11395000.0,18860000.0,113846000.0,129747000.0,130400000.0,130400000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.5,-0.5,-0.5,93000.0,-63099000.0,-63099000.0,-63099000.0,58000.0,182912000.0,,,301000.0,,150627000.0,61635000.0,58000.0,183155000.0,34293000.0,394000.0,212262000.0,-29107000.0,-33899000.0,-63006000.0,183213000.0,130851000.0,127700000.0,127700000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.36,-1.37,-1.37,93000.0,-118179000.0,-118179000.0,-118179000.0,58000.0,211351000.0,,,751000.0,,202401000.0,82890000.0,58000.0,212044000.0,45446000.0,607000.0,285291000.0,-73247000.0,-44839000.0,-118086000.0,212102000.0,130851000.0,127700000.0,127700000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:12:49+00:00,-0.17,-0.17,-0.17,26000.0,-21710000.0,-21710000.0,-21710000.0,31000.0,60432000.0,,,60000.0,,50079000.0,20520000.0,31000.0,60461000.0,11573000.0,27000.0,70599000.0,-10138000.0,-11546000.0,-21684000.0,60492000.0,130851000.0,127700000.0,127700000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.33,-0.33,-0.33,67000.0,-41389000.0,-41389000.0,-41389000.0,27000.0,122480000.0,,,241000.0,,100548000.0,41115000.0,27000.0,122694000.0,22720000.0,367000.0,141663000.0,-18969000.0,-22353000.0,-41322000.0,122721000.0,134600000.0,129224000.0,137969000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.61,-1.2,-1.2,67000.0,-149547000.0,-149547000.0,-149547000.0,27000.0,167656000.0,,,736000.0,,196926000.0,76652000.0,27000.0,168365000.0,44892000.0,625000.0,273578000.0,-105213000.0,-44267000.0,-149480000.0,168392000.0,134600000.0,129224000.0,137969000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 16:07:00+00:00,0.03,0.03,0.03,67000.0,4037000.0,4037000.0,4037000.0,16000.0,86464000.0,,,78000.0,,51588000.0,19719000.0,16000.0,86526000.0,11430000.0,315000.0,71307000.0,15219000.0,-11115000.0,4104000.0,86542000.0,134600000.0,129224000.0,137969000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.64,-1.64,-1.64,,-205454000.0,-205454000.0,-205454000.0,11000.0,98003000.0,,,658000.0,,191385000.0,68811000.0,11000.0,98650000.0,44350000.0,442000.0,260196000.0,-161546000.0,-43908000.0,-205454000.0,98661000.0,127203000.0,126200000.0,126200000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:30:47+00:00,-0.36,-0.36,-0.36,,-45426000.0,-45426000.0,-45426000.0,11000.0,36016000.0,,,163000.0,,48960000.0,21396000.0,11000.0,36168000.0,11290000.0,52000.0,70356000.0,-34188000.0,-11238000.0,-45426000.0,36179000.0,127203000.0,126200000.0,126200000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 16:41:11+00:00,-0.56,-0.56,-0.56,299000.0,-83147000.0,-83147000.0,-83147000.0,630000.0,354741000.0,-17934000.0,,206000.0,,260436000.0,109983000.0,630000.0,354317000.0,50136000.0,1324000.0,370419000.0,-16102000.0,-66746000.0,-82848000.0,354947000.0,148500000.0,148403000.0,148403000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q4,2013-10-01,2013-12-31,,-0.28,-0.28,-0.28,136000.0,-42870000.0,-42870000.0,-42870000.0,168000.0,97048000.0,-17934000.0,,24000.0,,75019000.0,38026000.0,168000.0,96904000.0,9154000.0,495000.0,113045000.0,-16141000.0,-26593000.0,-42734000.0,97072000.0,148500000.0,148403000.0,148403000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.28,-0.28,-0.28,163000.0,-40277000.0,-40277000.0,-40277000.0,462000.0,257693000.0,,,182000.0,,185417000.0,71957000.0,462000.0,257413000.0,40982000.0,829000.0,257374000.0,39000.0,-40153000.0,-40114000.0,257875000.0,157400000.0,155067000.0,155067000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.12,-0.12,-0.12,244000.0,-21498000.0,-21498000.0,-21498000.0,561000.0,371382000.0,,,339000.0,,245181000.0,95685000.0,561000.0,371160000.0,52747000.0,1199000.0,340866000.0,30294000.0,-51548000.0,-21254000.0,371721000.0,157400000.0,155067000.0,155067000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:37:16+00:00,-0.14,-0.14,-0.14,49000.0,-22037000.0,-22037000.0,-22037000.0,155000.0,85122000.0,,,1000.0,,71704000.0,26447000.0,155000.0,84968000.0,9190000.0,385000.0,98151000.0,-13183000.0,-8805000.0,-21988000.0,85123000.0,157400000.0,155067000.0,155067000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.14,-0.14,-0.14,114000.0,-18240000.0,-18240000.0,-18240000.0,307000.0,172571000.0,,,181000.0,,113713000.0,45510000.0,307000.0,172445000.0,31792000.0,444000.0,159223000.0,13222000.0,-31348000.0,-18126000.0,172752000.0,142284000.0,128600000.0,128600000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.15,-0.15,-0.15,221000.0,-21171000.0,-21171000.0,-21171000.0,437000.0,346692000.0,,,398000.0,,223556000.0,89758000.0,437000.0,346653000.0,55130000.0,841000.0,313314000.0,33339000.0,-54289000.0,-20950000.0,347090000.0,142284000.0,128600000.0,128600000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:07:52+00:00,-0.02,-0.02,-0.02,71000.0,-2571000.0,-2571000.0,-2571000.0,157000.0,101636000.0,,,39000.0,,60950000.0,23249000.0,157000.0,101518000.0,20064000.0,245000.0,84199000.0,17319000.0,-19819000.0,-2500000.0,101675000.0,142284000.0,128600000.0,128600000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.1,-0.1,-0.1,217000.0,-14563000.0,-14563000.0,-14563000.0,296000.0,331520000.0,,,437000.0,,214194000.0,86228000.0,296000.0,331661000.0,46496000.0,911000.0,300422000.0,31239000.0,-45585000.0,-14346000.0,331957000.0,134345000.0,130600000.0,130600000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:08:57+00:00,-0.12,-0.12,-0.12,43000.0,-15669000.0,-15669000.0,-15669000.0,150000.0,70935000.0,,,142000.0,,52763000.0,22261000.0,150000.0,70927000.0,11728000.0,199000.0,75024000.0,-4097000.0,-11529000.0,-15626000.0,71077000.0,134345000.0,130600000.0,130600000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:13:15+00:00,-0.29,-0.29,-0.29,-66000.0,-48481000.0,-48481000.0,-48481000.0,3004000.0,511385000.0,,,110000.0,,347523000.0,165772000.0,3004000.0,508491000.0,47093000.0,3350000.0,513295000.0,-4804000.0,-43743000.0,-48547000.0,511495000.0,167200000.0,167947000.0,167947000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q4,2014-10-01,2014-12-31,,-0.21,-0.21,-0.19,-257000.0,-36944000.0,-36944000.0,-36944000.0,2428000.0,123971000.0,,,3000.0,,98718000.0,48453000.0,2428000.0,121546000.0,12516000.0,940000.0,147171000.0,-25625000.0,-11576000.0,-37201000.0,123974000.0,167200000.0,167947000.0,167947000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 16:16:16+00:00,0.35,0.35,0.33,72000.0,59293000.0,59293000.0,59293000.0,221000.0,198144000.0,,,3000.0,,88537000.0,39446000.0,221000.0,197926000.0,11463000.0,885000.0,127983000.0,69943000.0,-10578000.0,59365000.0,198147000.0,169400000.0,168592000.0,189046000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.08,-0.08,-0.1,191000.0,-11537000.0,-11537000.0,-11537000.0,576000.0,387414000.0,,,107000.0,,248805000.0,117319000.0,576000.0,386945000.0,34577000.0,2410000.0,366124000.0,20821000.0,-32167000.0,-11346000.0,387521000.0,169400000.0,168592000.0,189046000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.36,-0.36,-0.38,327000.0,-54407000.0,-54407000.0,-54407000.0,744000.0,484462000.0,-17934000.0,,131000.0,,323824000.0,155345000.0,744000.0,483849000.0,43731000.0,2905000.0,479169000.0,4680000.0,-58760000.0,-54080000.0,484593000.0,169400000.0,168592000.0,189046000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:09:56+00:00,-0.22,-0.22,-0.22,70000.0,-36873000.0,-36873000.0,-36873000.0,187000.0,99579000.0,,,3000.0,,84683000.0,40899000.0,187000.0,99395000.0,11406000.0,790000.0,125582000.0,-26187000.0,-10616000.0,-36803000.0,99582000.0,167600000.0,167914000.0,167914000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.43,-0.43,-0.43,119000.0,-70830000.0,-70830000.0,-70830000.0,355000.0,189270000.0,,,104000.0,,160268000.0,77873000.0,355000.0,189019000.0,23114000.0,1525000.0,238141000.0,-49122000.0,-21589000.0,-70711000.0,189374000.0,167600000.0,167914000.0,167914000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.85,-0.85,-0.85,304000.0,-135737000.0,-135737000.0,-135737000.0,678000.0,371440000.0,-17934000.0,,129000.0,,306991000.0,142346000.0,678000.0,370891000.0,41458000.0,2405000.0,449337000.0,-78446000.0,-56987000.0,-135433000.0,371569000.0,167600000.0,167914000.0,167914000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:45:12+00:00,-0.21,-0.21,-0.21,49000.0,-33957000.0,-33957000.0,-33957000.0,168000.0,89691000.0,,,101000.0,,75585000.0,36974000.0,168000.0,89624000.0,11708000.0,735000.0,112559000.0,-22935000.0,-10973000.0,-33908000.0,89792000.0,165357000.0,161700000.0,161700000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.65,-0.65,-0.65,305000.0,-101435000.0,-101435000.0,-101435000.0,648000.0,373497000.0,-17934000.0,,165000.0,,283258000.0,124696000.0,648000.0,373014000.0,50116000.0,1860000.0,407954000.0,-34940000.0,-66190000.0,-101130000.0,373662000.0,165357000.0,161700000.0,161700000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 16:03:25+00:00,0.04,0.04,0.03,1025000.0,6531000.0,6531000.0,6531000.0,26972000.0,753693000.0,-4581000.0,,58000.0,,479514000.0,196614000.0,26972000.0,726779000.0,45603000.0,7089000.0,676128000.0,50651000.0,-43095000.0,7556000.0,753751000.0,163300000.0,179601000.0,187302000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q4,2015-10-01,2015-12-31,,0.32,0.32,0.31,513000.0,55178000.0,55178000.0,55178000.0,9704000.0,243881000.0,-466000.0,,,,116631000.0,52465000.0,9704000.0,234177000.0,10213000.0,1289000.0,169096000.0,65081000.0,-9390000.0,55691000.0,243881000.0,163300000.0,179601000.0,187302000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:11:45+00:00,-0.22,-0.22,-0.22,9000.0,-39582000.0,-39582000.0,-39582000.0,8040000.0,187611000.0,-31289000.0,,,,132073000.0,47599000.0,8040000.0,179571000.0,11209000.0,3026000.0,179672000.0,-101000.0,-39472000.0,-39573000.0,187611000.0,179900000.0,181387000.0,181387000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.28,-0.28,-0.28,512000.0,-48647000.0,-48647000.0,-48647000.0,17268000.0,509812000.0,-4115000.0,,58000.0,,362883000.0,144149000.0,17268000.0,492602000.0,35390000.0,5800000.0,507032000.0,-14430000.0,-33705000.0,-48135000.0,509870000.0,179900000.0,181387000.0,181387000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.49,-0.49,-0.47,255000.0,-85591000.0,-85591000.0,-85591000.0,19696000.0,633783000.0,-4115000.0,,61000.0,,461601000.0,192602000.0,19696000.0,614148000.0,47906000.0,6740000.0,654203000.0,-40055000.0,-45281000.0,-85336000.0,633844000.0,179900000.0,181387000.0,181387000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 16:57:43+00:00,0.05,0.05,0.05,136000.0,9294000.0,9294000.0,9294000.0,6254000.0,162984000.0,27174000.0,,,,112445000.0,51679000.0,6254000.0,156730000.0,11494000.0,1144000.0,164124000.0,-7394000.0,16824000.0,9430000.0,162984000.0,185900000.0,178676000.0,186493000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.06,-0.06,-0.06,503000.0,-9065000.0,-9065000.0,-9065000.0,9228000.0,322201000.0,27174000.0,,58000.0,,230810000.0,96550000.0,9228000.0,313031000.0,24181000.0,2774000.0,327360000.0,-14329000.0,5767000.0,-8562000.0,322259000.0,185900000.0,178676000.0,186493000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.08,0.08,0.08,318000.0,13284000.0,13284000.0,13284000.0,11877000.0,644316000.0,27174000.0,,64000.0,,418065000.0,184449000.0,11877000.0,632503000.0,48160000.0,4599000.0,602514000.0,29989000.0,-16387000.0,13602000.0,644380000.0,185900000.0,178676000.0,186493000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:50:57+00:00,-0.11,-0.11,-0.11,367000.0,-18359000.0,-18359000.0,-18359000.0,2974000.0,159217000.0,,,58000.0,,118365000.0,44871000.0,2974000.0,156301000.0,12687000.0,1630000.0,163236000.0,-6935000.0,-11057000.0,-17992000.0,159275000.0,166900000.0,172070000.0,172070000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.19,-0.19,-0.19,252000.0,-32883000.0,-32883000.0,-32883000.0,5810000.0,580911000.0,,,67000.0,,390303000.0,173669000.0,5810000.0,575168000.0,48072000.0,4245000.0,563972000.0,11196000.0,-43827000.0,-32631000.0,580978000.0,166900000.0,172070000.0,172070000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:07:03+00:00,0.55,0.55,0.54,3182000.0,104222000.0,104222000.0,104222000.0,58187000.0,1105719000.0,,,,17422000.0,581861000.0,303251000.0,58187000.0,1047532000.0,38745000.0,1151000.0,902534000.0,144998000.0,-37594000.0,107404000.0,1105719000.0,189500000.0,187873000.0,194125000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q4,2016-10-01,2016-12-31,,0.04,0.04,0.05,572000.0,8873000.0,8873000.0,8873000.0,19610000.0,326584000.0,-20497000.0,,-86000.0,7139000.0,161584000.0,96087000.0,19610000.0,306888000.0,9470000.0,-2666000.0,264810000.0,42078000.0,-32633000.0,9445000.0,326498000.0,189500000.0,187873000.0,194125000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:03:50+00:00,0.2,0.2,0.19,1425000.0,36877000.0,36877000.0,36877000.0,20205000.0,269463000.0,24301000.0,,6000.0,8012000.0,143184000.0,75776000.0,20205000.0,249264000.0,9479000.0,1188000.0,226972000.0,22292000.0,16010000.0,38302000.0,269469000.0,184400000.0,188029000.0,194265000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.51,0.51,0.49,2610000.0,95349000.0,95349000.0,95349000.0,38577000.0,779135000.0,20497000.0,,86000.0,10283000.0,420277000.0,207164000.0,38577000.0,740644000.0,29275000.0,3817000.0,637724000.0,102920000.0,-4961000.0,97959000.0,779221000.0,184400000.0,188029000.0,194265000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.83,0.83,0.8,3123000.0,150527000.0,150527000.0,150527000.0,48281000.0,1023016000.0,20031000.0,,86000.0,10283000.0,536908000.0,259629000.0,48281000.0,974821000.0,39488000.0,5106000.0,806820000.0,168001000.0,-14351000.0,153650000.0,1023102000.0,184400000.0,188029000.0,194265000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 16:02:49+00:00,0.18,0.18,0.18,785000.0,34425000.0,34425000.0,34425000.0,12367000.0,246288000.0,-854000.0,,,2271000.0,120269000.0,66792000.0,12367000.0,233921000.0,9662000.0,1137000.0,189332000.0,44589000.0,-9379000.0,35210000.0,246288000.0,191300000.0,187682000.0,193015000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.31,0.31,0.3,1185000.0,58472000.0,58472000.0,58472000.0,18372000.0,509672000.0,-3804000.0,,80000.0,2271000.0,277093000.0,131388000.0,18372000.0,491380000.0,19796000.0,2629000.0,410752000.0,80628000.0,-20971000.0,59657000.0,509752000.0,191300000.0,187682000.0,193015000.0
