company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q3TTM,2009-10-01,2010-09-30,,-3.71,-3.71,-3.71,7200000.0,,-732878000.0,-732878000.0,,-732878000.0,,13328000.0,111735000.0,,-36481000.0,,,603758000.0,5715000.0,157896000.0,13328000.0,98407000.0,21994000.0,1759000.0,774569000.0,-676162000.0,-56716000.0,-732878000.0,111735000.0,200900000.0,200887000.0,200887000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 17:16:53+00:00,-1.04,-1.04,-1.04,,,-208957000.0,-208957000.0,,-208957000.0,,3228000.0,23795000.0,,-5911000.0,,,170434000.0,866000.0,48855000.0,3228000.0,20567000.0,3951000.0,493000.0,220155000.0,-199588000.0,-9369000.0,-208957000.0,23795000.0,200900000.0,200887000.0,200887000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q2YTD,2010-01-01,2010-06-30,,-1.83,-1.83,-1.83,,,-365277000.0,-365277000.0,,-365277000.0,,6453000.0,54051000.0,,-28723000.0,,,298094000.0,2892000.0,76467000.0,6453000.0,47598000.0,7638000.0,939000.0,377453000.0,-329855000.0,-35422000.0,-365277000.0,54051000.0,200000000.0,200397000.0,200397000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q2TTM,2009-07-01,2010-06-30,,-3.51,-3.51,-3.51,7200000.0,,-673486000.0,-673486000.0,,-673486000.0,,13812000.0,112897000.0,,-30570000.0,,,565456000.0,5623000.0,145613000.0,13812000.0,99085000.0,19970000.0,1861000.0,723892000.0,-624807000.0,-48679000.0,-673486000.0,112897000.0,200000000.0,200397000.0,200397000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 16:13:29+00:00,-1.0,-1.0,-1.0,,,-200006000.0,-200006000.0,,-200006000.0,0.0,3086000.0,31622000.0,,-27234000.0,,,155082000.0,2112000.0,40915000.0,3086000.0,28536000.0,3683000.0,484000.0,198109000.0,-169573000.0,-30433000.0,-200006000.0,31622000.0,200000000.0,200397000.0,200397000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q1TTM,2009-04-01,2010-03-31,,-3.5,-3.5,-3.5,7200000.0,,-644777000.0,-644777000.0,,-644777000.0,,13993000.0,100339000.0,,-3336000.0,,,549705000.0,4618000.0,137224000.0,13993000.0,86346000.0,31906000.0,2866000.0,698747000.0,-612401000.0,-32376000.0,-644777000.0,100339000.0,199100000.0,198935000.0,198935000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:18:42+00:00,-0.83,-0.83,-0.83,,,-165271000.0,-165271000.0,,-165271000.0,,3367000.0,22429000.0,,-1489000.0,,,143012000.0,780000.0,35552000.0,3367000.0,19062000.0,3955000.0,455000.0,179344000.0,-160282000.0,-4989000.0,-165271000.0,22429000.0,199100000.0,198935000.0,198935000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q4,2011-10-01,2011-12-31,,0.8,0.8,0.84,,22660000.0,188141000.0,188141000.0,,158629000.0,29512000.0,30127000.0,563340000.0,,239000.0,,,186438000.0,992000.0,121881000.0,30127000.0,533213000.0,-26022000.0,-39362000.0,309311000.0,223902000.0,-13101000.0,210801000.0,563340000.0,211200000.0,204891000.0,208807000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 16:38:29+00:00,0.14,0.14,0.14,105800000.0,19266000.0,41179000.0,41179000.0,,29574000.0,11605000.0,80505000.0,1410626000.0,,-15694000.0,,,707706000.0,2074000.0,400721000.0,80505000.0,1330121000.0,,-37681000.0,1216301000.0,113820000.0,-53375000.0,60445000.0,1410626000.0,211200000.0,204891000.0,208807000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.66,-0.66,-0.7,105800000.0,-3394000.0,-146962000.0,-146962000.0,,-129055000.0,-17907000.0,50378000.0,847286000.0,,-15933000.0,,,521268000.0,1082000.0,278840000.0,50378000.0,796908000.0,26022000.0,1681000.0,906990000.0,-110082000.0,-40274000.0,-150356000.0,847286000.0,208600000.0,206002000.0,219349000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1.56,-1.56,-1.6,105800000.0,-3394000.0,-327354000.0,-327354000.0,,-309447000.0,-17907000.0,53427000.0,912810000.0,,-22528000.0,,,690156000.0,-1175000.0,341318000.0,53427000.0,859383000.0,33708000.0,2204000.0,1136099000.0,-276716000.0,-54032000.0,-330748000.0,912810000.0,208600000.0,206002000.0,219349000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 16:32:20+00:00,1.06,1.06,1.02,105800000.0,-27842000.0,228452000.0,228452000.0,,221110000.0,7342000.0,38406000.0,659200000.0,,-8115000.0,,,189052000.0,-419000.0,110654000.0,38406000.0,620794000.0,7059000.0,77000.0,405087000.0,215707000.0,-15097000.0,200610000.0,659200000.0,208600000.0,206002000.0,219349000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2YTD,2011-01-01,2011-06-30,,-1.72,-1.72,-1.72,,24448000.0,-375414000.0,-375414000.0,,-350165000.0,-25249000.0,11972000.0,188086000.0,,-7818000.0,,,332216000.0,1501000.0,168186000.0,11972000.0,176114000.0,18963000.0,1604000.0,501903000.0,-325789000.0,-25177000.0,-350966000.0,188086000.0,204800000.0,204413000.0,204413000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3.66,-3.66,-3.66,,24448000.0,-764763000.0,-764763000.0,,-739514000.0,-25249000.0,18249000.0,277405000.0,,-20324000.0,,,671538000.0,110000.0,279519000.0,18249000.0,259156000.0,30600000.0,2620000.0,951167000.0,-692011000.0,-48304000.0,-740315000.0,277405000.0,204800000.0,204413000.0,204413000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:31:41+00:00,-0.85,-0.85,-0.85,,24448000.0,-199318000.0,-199318000.0,,-174069000.0,-25249000.0,9306000.0,114424000.0,,-2220000.0,,,173604000.0,741000.0,96663000.0,9306000.0,105118000.0,6962000.0,202000.0,271008000.0,-165890000.0,-8980000.0,-174870000.0,114424000.0,204800000.0,204413000.0,204413000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3.81,-3.81,-3.81,,,-765451000.0,-765451000.0,,-765451000.0,,12029000.0,194603000.0,,-45338000.0,,,653016000.0,1481000.0,223771000.0,12029000.0,182574000.0,27321000.0,2902000.0,878268000.0,-695694000.0,-69757000.0,-765451000.0,194603000.0,202400000.0,202329000.0,202329000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:17:07+00:00,-0.87,-0.87,-0.87,,,-176096000.0,-176096000.0,,-176096000.0,,2666000.0,73662000.0,,-5598000.0,,,158612000.0,760000.0,71523000.0,2666000.0,70996000.0,12001000.0,1402000.0,230895000.0,-159899000.0,-16197000.0,-176096000.0,73662000.0,202400000.0,202329000.0,202329000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q4,2012-10-01,2012-12-31,,-0.36,-0.36,-0.35,,-41725000.0,-78076000.0,5330000.0,-83406000.0,-76148000.0,-1928000.0,87715000.0,333994000.0,,11726000.0,,,172829000.0,194000.0,106337000.0,87715000.0,246279000.0,,-15040000.0,279360000.0,-33081000.0,-3314000.0,-36395000.0,333994000.0,214100000.0,211946000.0,215262000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:23:20+00:00,-0.5,-0.5,-0.5,0.0,-275000.0,-51135000.0,32271000.0,-83406000.0,-107032000.0,55897000.0,279885000.0,1527042000.0,,309000.0,,,765905000.0,1844000.0,432681000.0,279885000.0,1247157000.0,,-15040000.0,1200430000.0,46727000.0,-14731000.0,31996000.0,1527042000.0,214100000.0,211946000.0,215262000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.14,-0.14,-0.15,,41450000.0,26941000.0,26941000.0,,-30884000.0,57825000.0,192170000.0,1193048000.0,,-11417000.0,,,593076000.0,1650000.0,326344000.0,192170000.0,1000878000.0,,,921070000.0,79808000.0,-11417000.0,68391000.0,1193048000.0,213100000.0,213767000.0,213767000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.66,0.66,0.69,,64110000.0,215082000.0,215082000.0,,127745000.0,87337000.0,222297000.0,1756388000.0,,-11178000.0,,,779514000.0,2642000.0,448225000.0,222297000.0,1534091000.0,-26022000.0,-39362000.0,1230381000.0,303710000.0,-24518000.0,279192000.0,1756388000.0,213100000.0,213767000.0,213767000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:22:30+00:00,-0.27,-0.27,-0.27,0.0,21355000.0,-26467000.0,-26467000.0,,-57543000.0,31076000.0,38536000.0,336006000.0,,-4041000.0,,,200161000.0,696000.0,97684000.0,38536000.0,297470000.0,,,298541000.0,-1071000.0,-4041000.0,-5112000.0,336006000.0,213100000.0,213767000.0,213767000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.13,0.13,0.12,,20095000.0,53408000.0,53408000.0,,26659000.0,26749000.0,153634000.0,857042000.0,,-7376000.0,,,392915000.0,954000.0,228660000.0,153634000.0,703408000.0,,,622529000.0,80879000.0,-7376000.0,73503000.0,857042000.0,209500000.0,211344000.0,211344000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.99,1.99,1.98,105800000.0,14913000.0,470001000.0,470001000.0,,406398000.0,63603000.0,222167000.0,2079582000.0,,-15252000.0,,,768405000.0,1527000.0,461195000.0,222167000.0,1857415000.0,-18963000.0,-39285000.0,1336927000.0,520488000.0,-35574000.0,484914000.0,2079582000.0,209500000.0,211344000.0,211344000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:02:47+00:00,-0.31,-0.31,-0.31,0.0,20063000.0,-34468000.0,-34468000.0,,-64931000.0,30463000.0,114423000.0,418305000.0,,-3635000.0,,,196544000.0,594000.0,117514000.0,114423000.0,303882000.0,,,314652000.0,-10770000.0,-3635000.0,-14405000.0,418305000.0,209500000.0,211344000.0,211344000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.45,1.45,1.44,105800000.0,19298000.0,305151000.0,305151000.0,,297260000.0,7891000.0,117050000.0,1775701000.0,,-13837000.0,,,745465000.0,1674000.0,440344000.0,117050000.0,1658651000.0,-12001000.0,-39083000.0,1293283000.0,365368000.0,-40919000.0,324449000.0,1775701000.0,208200000.0,208018000.0,219264000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:33:48+00:00,0.44,0.44,0.43,0.0,32000.0,87876000.0,87876000.0,,91590000.0,-3714000.0,39211000.0,438737000.0,,-3741000.0,,,196371000.0,360000.0,111146000.0,39211000.0,399526000.0,,,307877000.0,91649000.0,-3741000.0,87908000.0,438737000.0,208200000.0,208018000.0,219264000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:23:48+00:00,-1.98,-1.98,-1.98,412900000.0,-122422000.0,-445028000.0,-503622000.0,-183928000.0,-445028000.0,0.0,130277000.0,1211975000.0,242522000.0,6890000.0,,,882097000.0,40521000.0,356188000.0,130277000.0,1081698000.0,,-22926000.0,1691706000.0,-610008000.0,-16036000.0,-626044000.0,1211975000.0,224800000.0,224906000.0,224906000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q4,2013-10-01,2013-12-31,,0.25,0.25,0.25,,7135000.0,53443000.0,-7828000.0,-181251000.0,44285000.0,9158000.0,22264000.0,351157000.0,242522000.0,3353000.0,,,222105000.0,27658000.0,70361000.0,22264000.0,328893000.0,-10111000.0,-22926000.0,320124000.0,8769000.0,-9462000.0,-693000.0,351157000.0,224800000.0,224906000.0,224906000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q3YTD,2013-01-01,2013-09-30,,-2.23,-2.23,-2.23,412900000.0,-129557000.0,-498471000.0,-495794000.0,-2677000.0,-489313000.0,-9158000.0,108013000.0,860818000.0,,3537000.0,,,659992000.0,12863000.0,285827000.0,108013000.0,752805000.0,10111000.0,,1371582000.0,-618777000.0,-6574000.0,-625351000.0,860818000.0,229900000.0,230505000.0,230505000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2.59,-2.59,-2.58,412900000.0,-171282000.0,-576547000.0,-490464000.0,-86083000.0,-565461000.0,-11086000.0,195728000.0,1194812000.0,,15263000.0,,,832821000.0,13057000.0,392164000.0,195728000.0,999084000.0,10111000.0,-15040000.0,1650942000.0,-651858000.0,-9888000.0,-661746000.0,1194812000.0,229900000.0,230505000.0,230505000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:02:54+00:00,-0.54,-0.54,-0.54,0.0,2555000.0,-124132000.0,-121455000.0,-2677000.0,-124132000.0,,27339000.0,221700000.0,,4751000.0,,,219442000.0,12048000.0,86427000.0,27339000.0,194361000.0,95000.0,,317917000.0,-123556000.0,4656000.0,-118900000.0,221700000.0,229900000.0,230505000.0,230505000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2YTD,2013-01-01,2013-06-30,,-1.69,-1.69,-1.69,412900000.0,-132112000.0,-374339000.0,-374339000.0,,-365181000.0,-9158000.0,80674000.0,639118000.0,,-1214000.0,,,440550000.0,815000.0,199400000.0,80674000.0,558444000.0,10016000.0,,1053665000.0,-495221000.0,-11230000.0,-506451000.0,639118000.0,219900000.0,222053000.0,222053000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2.32,-2.32,-2.31,412900000.0,-152482000.0,-478882000.0,-395476000.0,-83406000.0,-498872000.0,19990000.0,206925000.0,1309118000.0,,6471000.0,,,813540000.0,1705000.0,403421000.0,206925000.0,1102193000.0,10016000.0,-15040000.0,1631566000.0,-529373000.0,-18585000.0,-547958000.0,1309118000.0,219900000.0,222053000.0,222053000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 17:08:30+00:00,-0.26,-0.26,-0.26,0.0,-1799000.0,-61712000.0,-61712000.0,,-57165000.0,-4547000.0,37931000.0,310750000.0,,-27000.0,,,222455000.0,776000.0,106521000.0,37931000.0,272819000.0,6551000.0,,329752000.0,-56933000.0,-6578000.0,-63511000.0,310750000.0,219900000.0,222053000.0,222053000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2.37,-2.37,-2.36,412900000.0,-130620000.0,-451638000.0,-368232000.0,-83406000.0,-506638000.0,55000000.0,283417000.0,1416673000.0,,2863000.0,,,787629000.0,1523000.0,414414000.0,283417000.0,1133256000.0,3465000.0,-15040000.0,1616466000.0,-483210000.0,-15642000.0,-498852000.0,1416673000.0,215400000.0,215421000.0,215421000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:07:48+00:00,-1.43,-1.43,-1.43,412900000.0,-130313000.0,-312627000.0,-312627000.0,,-308016000.0,-4611000.0,42743000.0,328368000.0,,-1187000.0,,,218095000.0,39000.0,92879000.0,42743000.0,285625000.0,3465000.0,,723913000.0,-438288000.0,-4652000.0,-442940000.0,328368000.0,215400000.0,215421000.0,215421000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 15:18:18+00:00,-3.14,-3.14,-3.14,,6958000.0,-738555000.0,-741833000.0,-1824000.0,-738555000.0,,60987000.0,580415000.0,4190000.0,30400000.0,,,855506000.0,50925000.0,305409000.0,60987000.0,519428000.0,,-72863000.0,1211840000.0,-692412000.0,-42463000.0,-734875000.0,580415000.0,235200000.0,235307000.0,235307000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:23:50+00:00,-0.72,-0.72,-0.72,,3419000.0,-170060000.0,-169996000.0,,-170060000.0,0.0,14184000.0,178987000.0,,-3990000.0,,,190939000.0,40843000.0,75224000.0,14184000.0,164803000.0,20384000.0,,307006000.0,-142203000.0,-24374000.0,-166577000.0,178987000.0,236200000.0,236137000.0,236137000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3YTD,2014-01-01,2014-09-30,,-2.4,-2.4,-2.4,,4915000.0,-561899000.0,-561196000.0,,-561899000.0,,46960000.0,435859000.0,,34192000.0,,,654043000.0,46761000.0,226882000.0,46960000.0,388899000.0,51686000.0,,927686000.0,-538787000.0,-17494000.0,-556281000.0,435859000.0,236200000.0,236137000.0,236137000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3TTM,2013-10-01,2014-09-30,,-2.15,-2.15,-2.15,,12050000.0,-508456000.0,-569024000.0,-181251000.0,-517614000.0,9158000.0,69224000.0,787016000.0,242522000.0,37545000.0,,,876148000.0,74419000.0,297243000.0,69224000.0,717792000.0,41575000.0,-22926000.0,1247810000.0,-530018000.0,-26956000.0,-556974000.0,787016000.0,236200000.0,236137000.0,236137000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:16:59+00:00,-0.68,-0.68,-0.68,,693000.0,-159382000.0,-159089000.0,,-159382000.0,0.0,17300000.0,138421000.0,,37731000.0,,,224487000.0,-270000.0,77446000.0,17300000.0,121121000.0,15585000.0,,301663000.0,-180542000.0,22146000.0,-158396000.0,138421000.0,234400000.0,233808000.0,233808000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2YTD,2014-01-01,2014-06-30,,-1.68,-1.68,-1.68,,1496000.0,-391839000.0,-391200000.0,,-391839000.0,,32776000.0,256872000.0,,38182000.0,,,463104000.0,5918000.0,151658000.0,32776000.0,224096000.0,31302000.0,,620680000.0,-396584000.0,6880000.0,-389704000.0,256872000.0,234400000.0,233808000.0,233808000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1.97,-1.97,-1.97,,11186000.0,-462528000.0,-520483000.0,-183928000.0,-471686000.0,9158000.0,82379000.0,829729000.0,242522000.0,46286000.0,,,904651000.0,45624000.0,308446000.0,82379000.0,747350000.0,21286000.0,-22926000.0,1258721000.0,-511371000.0,2074000.0,-509297000.0,829729000.0,234400000.0,233808000.0,233808000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:29:38+00:00,-1.0,-1.0,-1.0,,803000.0,-232457000.0,-232111000.0,,-232457000.0,0.0,15476000.0,118451000.0,,451000.0,,,238617000.0,6188000.0,74212000.0,15476000.0,102975000.0,15717000.0,,319017000.0,-216042000.0,-15266000.0,-231308000.0,118451000.0,232500000.0,232887000.0,232887000.0
