company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3,,2012-09-30,2012-11-06 16:32:20+00:00,83732000.0,139629000.0,273285000.0,-416000.0,19559000.0,,436886000.0,0.0,4473868000.0,27303000.0,3871000.0,,30992000.0,663500000.0,400000000.0,,86275000.0,347249000.0,198714000.0,103626000.0,,279466000.0,,18540000.0,,10393000.0,244695000.0,32166000.0,35123000.0,38299000.0,74954000.0,-3445719000.0,,861656000.0,2718823000.0,1027733000.0,1634523000.0,406731000.0,1027733000.0,1226447000.0,1454077000.0,2718823000.0,737051000.0,1047346000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2,,2012-06-30,2012-08-08 16:31:41+00:00,59352000.0,185618000.0,271464000.0,-673000.0,20149000.0,,454061000.0,0.0,4426622000.0,27296000.0,201000.0,,30992000.0,663500000.0,400000000.0,,87805000.0,272561000.0,167920000.0,110072000.0,,263017000.0,,18034000.0,3363000.0,10408000.0,188301000.0,34090000.0,40524000.0,37914000.0,56024000.0,-3388176000.0,,769273000.0,2604856000.0,1037773000.0,1593305000.0,379710000.0,1037773000.0,1205693000.0,1361249000.0,2604856000.0,738990000.0,981539000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q1,,2012-03-31,2012-05-10 16:17:07+00:00,73226000.0,232228000.0,241483000.0,-628000.0,20772000.0,,267923000.0,0.0,4254371000.0,30491000.0,201000.0,,30992000.0,663500000.0,400000000.0,,129595000.0,170331000.0,137583000.0,116189000.0,,241426000.0,,4701000.0,6713000.0,10816000.0,105064000.0,34090000.0,35407000.0,37496000.0,58017000.0,-3323245000.0,,712944000.0,2345843000.0,930498000.0,1436114000.0,356815000.0,930498000.0,1068081000.0,1240266000.0,2345843000.0,739398000.0,883451000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,FY,,2013-12-31,2015-02-13 16:23:20+00:00,49327000.0,85517000.0,271077000.0,-306000.0,14067000.0,48754000.0,569299000.0,0.0,5323606000.0,21510000.0,0.0,,30992000.0,0.0,0.0,,14147000.0,696911000.0,0.0,49459000.0,,0.0,,39022000.0,,2562000.0,452527000.0,,23836000.0,,,-3966895000.0,16893000.0,895777000.0,2319041000.0,1356405000.0,1588576000.0,397829000.0,1356405000.0,1356405000.0,962636000.0,2319041000.0,33554000.0,564807000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q3,,2013-09-30,2013-11-07 16:22:30+00:00,51533000.0,120281000.0,280848000.0,-550000.0,16280000.0,39381000.0,583181000.0,0.0,5276618000.0,31007000.0,,,30992000.0,250600000.0,0.0,,13537000.0,648924000.0,182168000.0,77354000.0,,150203000.0,,31682000.0,,3474000.0,403351000.0,127000.0,41104000.0,39624000.0,51059000.0,-4011180000.0,14429000.0,839469000.0,2582748000.0,1264888000.0,1648631000.0,409499000.0,1264888000.0,1447056000.0,1096068000.0,2582748000.0,285193000.0,686569000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2,,2013-06-30,2013-08-02 16:02:47+00:00,48570000.0,164866000.0,260849000.0,-1230000.0,17005000.0,28088000.0,531247000.0,0.0,5210731000.0,32900000.0,,,30992000.0,250600000.0,0.0,,19509000.0,581738000.0,186996000.0,84066000.0,,149706000.0,,28669000.0,,4287000.0,375149000.0,122000.0,43231000.0,39214000.0,58288000.0,-3887048000.0,10664000.0,899449000.0,2584329000.0,1322453000.0,1716590000.0,381652000.0,1322453000.0,1509449000.0,1035666000.0,2584329000.0,286001000.0,654014000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q1,,2013-03-31,2013-05-08 16:33:48+00:00,59627000.0,194054000.0,274061000.0,-1149000.0,17548000.0,14755000.0,379099000.0,0.0,4577147000.0,35533000.0,,,30992000.0,250600000.0,400000000.0,,21532000.0,504232000.0,191845000.0,90297000.0,,151664000.0,,30116000.0,,8693000.0,333499000.0,31934000.0,47835000.0,38872000.0,63008000.0,-3829883000.0,8302000.0,860255000.0,2392234000.0,746115000.0,1565783000.0,407639000.0,746115000.0,937960000.0,1415402000.0,2392234000.0,322219000.0,1007763000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,FY,,2014-12-31,2016-02-16 16:23:48+00:00,71194000.0,75964000.0,209676000.0,917000.0,12748000.0,39293000.0,625259000.0,0.0,5779539000.0,17468000.0,,,39915000.0,29000000.0,280569000.0,,30848000.0,715812000.0,21177000.0,27808000.0,,15044000.0,0.0,37904000.0,,3265000.0,494780000.0,176000.0,44175000.0,,8418000.0,-4705450000.0,32012000.0,761847000.0,2334679000.0,1075006000.0,1546511000.0,368254000.0,1075006000.0,1096183000.0,1238496000.0,2334679000.0,72356000.0,870242000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3,,2014-09-30,2014-11-06 16:02:54+00:00,38472000.0,114308000.0,244279000.0,1161000.0,17218000.0,42200000.0,718563000.0,0.0,5683538000.0,21210000.0,,,30992000.0,,294740000.0,,16753000.0,720878000.0,,34723000.0,,,,50093000.0,,3999000.0,489122000.0,121000.0,41298000.0,,,-4528794000.0,18124000.0,759174000.0,2406086000.0,1155905000.0,1650096000.0,372178000.0,1155905000.0,1155905000.0,1250181000.0,2406086000.0,35112000.0,878003000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2,,2014-06-30,2014-07-31 17:08:30+00:00,55363000.0,81842000.0,237789000.0,-23000.0,10486000.0,45053000.0,420558000.0,0.0,5531026000.0,27174000.0,,,30992000.0,,,,11982000.0,730000000.0,,38105000.0,,,,22940000.0,,9315000.0,488934000.0,129000.0,34399000.0,,,-4358734000.0,19707000.0,798603000.0,2117820000.0,1172269000.0,1347384000.0,362973000.0,1172269000.0,1172269000.0,945551000.0,2117820000.0,40436000.0,582578000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q1,,2014-03-31,2014-05-05 16:07:48+00:00,49571000.0,59858000.0,234386000.0,-297000.0,13956000.0,49495000.0,424045000.0,0.0,5430527000.0,28836000.0,,,30992000.0,,,,11261000.0,726204000.0,,43889000.0,,,,42384000.0,,9452000.0,485390000.0,130000.0,35011000.0,,,-4199352000.0,18323000.0,900155000.0,2197108000.0,1230878000.0,1430330000.0,373500000.0,1230878000.0,1230878000.0,966230000.0,2197108000.0,40574000.0,592730000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,FY,,2015-12-31,2017-02-23 15:18:18+00:00,74942000.0,173838000.0,305820000.0,1824000.0,7464000.0,42923000.0,714768000.0,0.0,6199927000.0,16296000.0,,0.0,50400000.0,284340000.0,223863000.0,0.0,57207000.0,697715000.0,153661000.0,9714000.0,,110439000.0,30000000.0,22268000.0,,6912000.0,504389000.0,22083000.0,54736000.0,,78910000.0,-5261784000.0,86841000.0,327694000.0,2498587000.0,939967000.0,1407153000.0,506167000.0,939967000.0,1093628000.0,1404959000.0,2498587000.0,393735000.0,898792000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3,,2015-09-30,2015-10-30 16:23:50+00:00,78899000.0,165272000.0,249698000.0,1511000.0,9122000.0,39273000.0,756250000.0,0.0,6108689000.0,14000000.0,,,50384000.0,284340000.0,294832000.0,,49197000.0,706670000.0,154585000.0,17501000.0,,113860000.0,,18209000.0,,11061000.0,507714000.0,22086000.0,63388000.0,,75765000.0,-5188053000.0,14153000.0,249580000.0,2433993000.0,922147000.0,1359452000.0,374959000.0,922147000.0,1076732000.0,1357261000.0,2433993000.0,367871000.0,982302000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2,,2015-06-30,2015-08-04 16:16:59+00:00,72703000.0,94519000.0,206030000.0,-1707000.0,9677000.0,42900000.0,870543000.0,0.0,5989575000.0,14930000.0,,,50384000.0,284340000.0,251939000.0,,42113000.0,713378000.0,153252000.0,21019000.0,,112413000.0,,23366000.0,,9136000.0,514086000.0,22146000.0,53289000.0,,88318000.0,-5092904000.0,56794000.0,145907000.0,2374073000.0,894964000.0,1294689000.0,373823000.0,894964000.0,1048216000.0,1325857000.0,2374073000.0,366006000.0,952034000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q1,,2015-03-31,2015-05-04 16:29:38+00:00,43524000.0,80332000.0,176981000.0,791000.0,8355000.0,46471000.0,664879000.0,0.0,5879723000.0,15918000.0,,,39915000.0,29000000.0,266266000.0,,34089000.0,708616000.0,21079000.0,24000000.0,,15093000.0,,17816000.0,,7952000.0,505667000.0,22141000.0,62648000.0,,,-4904056000.0,48199000.0,516255000.0,2165827000.0,976458000.0,1358203000.0,302438000.0,976458000.0,997537000.0,1168290000.0,2165827000.0,99008000.0,865852000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,FY,,2016-12-31,2018-02-14 18:01:38+00:00,61451000.0,200364000.0,315249000.0,21173000.0,1907000.0,34976000.0,1183945000.0,0.0,6509245000.0,6005000.0,,73416000.0,50384000.0,284340000.0,,20276000.0,77604000.0,698362000.0,181609000.0,6632000.0,,134063000.0,,16990000.0,,11885000.0,588481000.0,,71253000.0,,47762000.0,-5373836000.0,319426000.0,250612000.0,2896787000.0,1156582000.0,1831540000.0,792537000.0,1156582000.0,1338191000.0,1558596000.0,2896787000.0,366885000.0,766059000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3,,2016-09-30,2016-10-31 16:48:15+00:00,50914000.0,182229000.0,292015000.0,-3845000.0,3314000.0,31719000.0,719692000.0,0.0,6432172000.0,9247000.0,,,50384000.0,284340000.0,0.0,53314000.0,71799000.0,687613000.0,186795000.0,6559000.0,,133270000.0,0.0,55142000.0,,10002000.0,503597000.0,22087000.0,61012000.0,,58420000.0,-5406781000.0,315523000.0,408749000.0,2609641000.0,1021546000.0,1501901000.0,722841000.0,1021546000.0,1208341000.0,1401300000.0,2609641000.0,420127000.0,678459000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2,,2016-06-30,2016-08-01 16:51:11+00:00,51302000.0,189356000.0,275165000.0,-3390000.0,4801000.0,34317000.0,605866000.0,0.0,6352684000.0,11468000.0,,,50384000.0,284340000.0,74921000.0,33213000.0,66589000.0,690607000.0,187491000.0,7411000.0,,132810000.0,0.0,45898000.0,,14203000.0,503022000.0,22085000.0,56256000.0,,70513000.0,-5367940000.0,239022000.0,465570000.0,2548982000.0,981354000.0,1454150000.0,622855000.0,981354000.0,1168845000.0,1380137000.0,2548982000.0,404225000.0,757282000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q1,,2016-03-31,2016-05-03 17:03:32+00:00,75221000.0,181878000.0,272665000.0,-4899000.0,6145000.0,38886000.0,604245000.0,0.0,6265393000.0,14705000.0,,,50384000.0,284340000.0,149571000.0,30138000.0,63200000.0,690521000.0,159119000.0,8490000.0,,112259000.0,0.0,25907000.0,,7600000.0,504316000.0,22088000.0,55866000.0,,76273000.0,-5303415000.0,163543000.0,421373000.0,2487906000.0,957079000.0,1402835000.0,552041000.0,957079000.0,1116198000.0,1371708000.0,2487906000.0,394550000.0,819667000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,FY,,2017-12-31,2019-02-13 16:38:26+00:00,73994000.0,281343000.0,443961000.0,-11572000.0,,20496000.0,1665412000.0,0.0,7159874000.0,,,,50384000.0,29000000.0,,,111830000.0,789437000.0,13727000.0,,834000.0,6341000.0,,266774000.0,,27396000.0,669611000.0,,167124000.0,,,-5119723000.0,22531000.0,423254000.0,3546014000.0,2028579000.0,2648963000.0,807260000.0,2028579000.0,2042306000.0,1503708000.0,3546014000.0,107614000.0,696448000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3,,2017-09-30,2017-10-30 17:15:07+00:00,77138000.0,263493000.0,378554000.0,-25129000.0,146000.0,20259000.0,1384966000.0,0.0,7036613000.0,13003000.0,,190272000.0,50384000.0,29000000.0,,20447000.0,98192000.0,759978000.0,12167000.0,2917000.0,,10682000.0,,31891000.0,,10542000.0,650338000.0,,152238000.0,,1803000.0,-5220407000.0,19881000.0,427282000.0,3198325000.0,1791077000.0,2327974000.0,710739000.0,1791077000.0,1803244000.0,1395081000.0,3198325000.0,110373000.0,684342000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2,,2017-06-30,2017-07-28 16:23:20+00:00,75941000.0,247949000.0,345062000.0,-21753000.0,527000.0,25346000.0,1223130000.0,0.0,6810481000.0,7277000.0,,147686000.0,50400000.0,284340000.0,,20252000.0,92263000.0,740103000.0,195958000.0,4161000.0,,136649000.0,,31261000.0,,9943000.0,626274000.0,,107082000.0,,64628000.0,-5117455000.0,18179000.0,445520000.0,3285594000.0,1671273000.0,2180572000.0,625406000.0,1671273000.0,1867231000.0,1418363000.0,3285594000.0,364935000.0,792957000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q1,,2017-03-31,2017-04-28 16:22:12+00:00,63145000.0,207955000.0,277962000.0,16025000.0,613000.0,30355000.0,1003679000.0,0.0,6619434000.0,6057000.0,,104774000.0,50384000.0,284340000.0,,20276000.0,82020000.0,708395000.0,182785000.0,5742000.0,,135402000.0,,18588000.0,,11494000.0,602002000.0,,128493000.0,,44564000.0,-5135451000.0,19270000.0,405103000.0,2946703000.0,1500008000.0,1871814000.0,489796000.0,1500008000.0,1682793000.0,1263910000.0,2946703000.0,366494000.0,774114000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,FY,,2018-12-31,2020-02-13 16:48:57+00:00,110987000.0,409688000.0,958899000.0,659000.0,,581550000.0,2650134000.0,0.0,7424022000.0,,,,50384000.0,0.0,,,124360000.0,812005000.0,,,1499672000.0,,,50406000.0,,40728000.0,108853000.0,,140819000.0,,,-2989478000.0,,518108000.0,6245898000.0,4435203000.0,3843109000.0,1120292000.0,4435203000.0,4435203000.0,1810695000.0,6245898000.0,1590784000.0,690403000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3,,2018-09-30,2018-10-25 16:10:19+00:00,92149000.0,379755000.0,504240000.0,307000.0,,15141000.0,2478302000.0,0.0,7445814000.0,,,,50384000.0,29000000.0,,,124150000.0,808352000.0,28365000.0,,,9414000.0,,384608000.0,,46493000.0,669296000.0,,118678000.0,,8143000.0,-4540005000.0,11511000.0,577583000.0,4620840000.0,2906116000.0,3686611000.0,992508000.0,2906116000.0,2934481000.0,1686359000.0,4620840000.0,125877000.0,693851000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2,,2018-06-30,2018-07-26 16:08:10+00:00,83034000.0,393439000.0,479120000.0,-4605000.0,,15030000.0,2145359000.0,0.0,7359584000.0,,,,50384000.0,29000000.0,,,115025000.0,815928000.0,28655000.0,,,9335000.0,,350086000.0,,32651000.0,668838000.0,,122694000.0,,8510000.0,-4668751000.0,15060000.0,622396000.0,4335386000.0,2686228000.0,3407423000.0,927300000.0,2686228000.0,2714883000.0,1620503000.0,4335386000.0,112035000.0,693203000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q1,,2018-03-31,2018-04-27 16:36:36+00:00,74062000.0,327294000.0,411231000.0,-39743000.0,,16911000.0,1995893000.0,0.0,7316910000.0,,,,50384000.0,29000000.0,,,117346000.0,800670000.0,29765000.0,,,9636000.0,,325100000.0,,31804000.0,668294000.0,,109886000.0,,9573000.0,-4876111000.0,16919000.0,481124000.0,3952974000.0,2401056000.0,3041116000.0,827312000.0,2401056000.0,2430821000.0,1522153000.0,3952974000.0,111188000.0,694841000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,FY,,2019-12-31,2020-05-01 16:37:49+00:00,87610000.0,633518000.0,1116912000.0,-1973000.0,,,3109322000.0,0.0,7940195000.0,,,,1002158000.0,400000000.0,,,167502000.0,745080000.0,,,1190815000.0,,,130305000.0,,157583000.0,898394000.0,,213515000.0,,,-1852978000.0,,698972000.0,8318465000.0,6085244000.0,4822829000.0,1334827000.0,6085244000.0,6085244000.0,2233221000.0,8318465000.0,2750556000.0,898394000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3,,2019-09-30,2019-10-31 16:19:23+00:00,92528000.0,443315000.0,1173783000.0,18847000.0,,,3397941000.0,0.0,7670759000.0,,,,447525000.0,,,,162306000.0,733509000.0,,,1415511000.0,,,122583000.0,,140914000.0,872265000.0,,175142000.0,,,-2436212000.0,,598390000.0,7514553000.0,5253394000.0,4777094000.0,1388894000.0,5253394000.0,5253394000.0,2261159000.0,7514553000.0,2003950000.0,872265000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2,,2019-06-30,2019-08-01 16:20:06+00:00,77045000.0,464900000.0,1069072000.0,-3201000.0,,,3294684000.0,0.0,7566896000.0,,,,50384000.0,,,,143017000.0,731131000.0,,,1425191000.0,,,113103000.0,,115797000.0,704286000.0,,151829000.0,,,-2493730000.0,,656538000.0,7033471000.0,5069965000.0,4710968000.0,1259220000.0,5069965000.0,5069965000.0,1963506000.0,7033471000.0,1591372000.0,704286000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q1,,2019-03-31,2019-05-01 16:37:21+00:00,82262000.0,438297000.0,532745000.0,6000000.0,,,2893885000.0,0.0,7478470000.0,,,,50384000.0,,,,136698000.0,742559000.0,,,1467518000.0,,,491461000.0,,99614000.0,713333000.0,,130009000.0,,,-2761157000.0,,584150000.0,6543114000.0,4723313000.0,4183039000.0,1106468000.0,4723313000.0,4723313000.0,1819801000.0,6543114000.0,1617516000.0,713333000.0,0.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2020.0,Q1,,2020-03-31,2020-05-01 16:37:49+00:00,100703000.0,845269000.0,1258271000.0,13383000.0,,,3593412000.0,0.0,7698496000.0,,,,1002158000.0,400000000.0,,,187087000.0,736303000.0,,,1147705000.0,,,179776000.0,,160635000.0,892797000.0,,223648000.0,,,-1250225000.0,,596984000.0,8893201000.0,6461654000.0,5446400000.0,1538750000.0,6461654000.0,6461654000.0,2431547000.0,8893201000.0,2710498000.0,892797000.0,0.0
