company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Humana Inc,HUM,,49071,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-02 16:31:26+00:00,-12367000.0,,260380000.0,56635000.0,118492000.0,,-422081000.0,,-147617000.0,-445077000.0,207380000.0,-147617000.0,-445077000.0,207380000.0,-385314000.0,487497000.0,487497000.0,23472000.0,108382000.0,133691000.0,,-2839775000.0,-82602000.0,-250000000.0,-5999000.0,2355976000.0,
Humana Inc,HUM,,49071,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 14:31:05+00:00,-12367000.0,,26147000.0,10943000.0,58014000.0,,-232844000.0,33520000.0,152057000.0,-256798000.0,45520000.0,152057000.0,-256798000.0,45520000.0,-59221000.0,205717000.0,205717000.0,14633000.0,124536000.0,71283000.0,,-1403906000.0,-39047000.0,,-5999000.0,1127239000.0,
Humana Inc,HUM,,49071,2010.0,Q4,2010-10-01,2010-12-31,,-822880000.0,,152255000.0,45597000.0,66397000.0,,-256685000.0,,-256163000.0,-945930000.0,-47171000.0,-256163000.0,-945930000.0,-47171000.0,-1249264000.0,106935000.0,106935000.0,36182000.0,-256333000.0,-88321000.0,,-1006648000.0,-69568000.0,,170000.0,1041487000.0,
Humana Inc,HUM,,49071,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 20:52:34+00:00,-833000000.0,,785000000.0,112000000.0,263000000.0,,804000000.0,0.0,-371000000.0,-1811000000.0,2242000000.0,-371000000.0,-1811000000.0,2242000000.0,60000000.0,1099000000.0,1099000000.0,76000000.0,-263000000.0,,0.0,-4589000000.0,-222000000.0,0.0,-108000000.0,3833000000.0,0.0
Humana Inc,HUM,,49071,2010.0,Q3TTM,2009-10-01,2010-09-30,,-9684000.0,,781694000.0,112228000.0,266023000.0,,1008672000.0,,160873000.0,-1253872000.0,2560010000.0,160873000.0,-1253872000.0,2563680000.0,1470681000.0,1243049000.0,1243049000.0,42266000.0,258615000.0,-160604000.0,,-5488533000.0,-215297000.0,25158000.0,-122900000.0,4619246000.0,1000000.0
Humana Inc,HUM,,49071,2010.0,Q3,2010-07-01,2010-09-30,,-8451000.0,,276355000.0,10548000.0,64557000.0,,743264000.0,,-92410000.0,-192929000.0,1209209000.0,-92410000.0,-192929000.0,1209209000.0,923870000.0,393221000.0,393221000.0,8167000.0,-42109000.0,13512000.0,,-823184000.0,-61005000.0,,-50301000.0,686199000.0,
Humana Inc,HUM,,49071,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-31 16:33:02+00:00,-10120000.0,,632745000.0,66403000.0,196603000.0,,1060685000.0,,-114837000.0,-865070000.0,2289171000.0,-114837000.0,-865070000.0,2289171000.0,1309264000.0,992065000.0,992065000.0,39818000.0,-6667000.0,,0.0,-3582352000.0,-152432000.0,,-108170000.0,2879834000.0,
Humana Inc,HUM,,49071,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1302000.0,,723010000.0,112220000.0,263554000.0,,1012120000.0,,205190000.0,-2086064000.0,2294582000.0,205190000.0,-2086064000.0,2294582000.0,413708000.0,1151347000.0,1151347000.0,-132439000.0,209371000.0,-58882000.0,,-7116393000.0,-193825000.0,70689000.0,-74870000.0,5283338000.0,1000000.0
Humana Inc,HUM,,49071,2010.0,Q2,2010-04-01,2010-06-30,,-1669000.0,,351180000.0,45369000.0,69290000.0,,-97061000.0,,4602000.0,-144924000.0,325311000.0,4602000.0,-144924000.0,325311000.0,184989000.0,340076000.0,340076000.0,13006000.0,-83625000.0,16603000.0,,-1233819000.0,-52399000.0,138426000.0,-50199000.0,1126360000.0,
Humana Inc,HUM,,49071,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-01 16:22:02+00:00,-1669000.0,,356390000.0,55855000.0,132046000.0,,317421000.0,,-22427000.0,-672141000.0,1079962000.0,-22427000.0,-672141000.0,1079962000.0,385394000.0,598844000.0,598844000.0,31651000.0,35442000.0,,,-2759168000.0,-91427000.0,,-57869000.0,2180123000.0,
Humana Inc,HUM,,49071,2010.0,Q1TTM,2009-04-01,2010-03-31,,367000.0,,606063000.0,112543000.0,254742000.0,,714326000.0,-33520000.0,-99086000.0,-2129419000.0,2131131000.0,-99086000.0,-2129419000.0,2131131000.0,-97374000.0,1093051000.0,1093051000.0,69012000.0,347531000.0,-13077000.0,,-7318443000.0,-184981000.0,-388426000.0,-24671000.0,5385715000.0,1000000.0
Humana Inc,HUM,,49071,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 16:43:55+00:00,0.0,,5210000.0,10486000.0,62756000.0,,414482000.0,,-27029000.0,-527217000.0,754651000.0,-27029000.0,-527217000.0,754651000.0,200405000.0,258768000.0,258768000.0,18645000.0,-19359000.0,58206000.0,,-1525349000.0,-39028000.0,,-7670000.0,978954000.0,
Humana Inc,HUM,,49071,2011.0,Q4,2011-10-01,2011-12-31,,-212348000.0,,156346000.0,46106000.0,77836000.0,,-2115070000.0,,-630485000.0,-214803000.0,-1796980000.0,-630485000.0,-214803000.0,-1796980000.0,-2642268000.0,198777000.0,198777000.0,41477000.0,-589213000.0,,-40506000.0,-1010647000.0,-130074000.0,,-766000.0,1128266000.0,10000000.0
Humana Inc,HUM,,49071,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 13:56:54+00:00,-226000000.0,,874000000.0,114000000.0,303000000.0,0.0,270000000.0,0.0,-1017000000.0,-1358000000.0,2079000000.0,-1017000000.0,-1358000000.0,2079000000.0,-296000000.0,1419000000.0,1419000000.0,87000000.0,-394000000.0,,-82000000.0,-3678000000.0,-346000000.0,0.0,-541000000.0,2882000000.0,10000000.0
Humana Inc,HUM,,49071,2011.0,Q3TTM,2010-10-01,2011-09-30,,-836532000.0,,869909000.0,113491000.0,291561000.0,,2128385000.0,,-642678000.0,-2089127000.0,3828809000.0,-642678000.0,-2089127000.0,3828809000.0,1097004000.0,1327158000.0,1327158000.0,81705000.0,-61120000.0,-88321000.0,-41494000.0,-3674001000.0,-285494000.0,,-540064000.0,2795221000.0,
Humana Inc,HUM,,49071,2011.0,Q3,2011-07-01,2011-09-30,,-2700000.0,,310238000.0,10936000.0,74581000.0,,2390320000.0,,-183386000.0,-284348000.0,2919315000.0,-183386000.0,-284348000.0,2919315000.0,2451581000.0,444760000.0,444760000.0,9654000.0,97554000.0,,-41494000.0,-765270000.0,-86745000.0,,-239446000.0,570367000.0,
Humana Inc,HUM,,49071,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:57:10+00:00,-14000000.0,,718000000.0,68000000.0,225000000.0,,2385000000.0,,-387000000.0,-1143000000.0,3876000000.0,-387000000.0,-1143000000.0,3876000000.0,2346000000.0,1220000000.0,1220000000.0,46000000.0,195000000.0,,-41000000.0,-2667000000.0,-216000000.0,0.0,-541000000.0,1754000000.0,
Humana Inc,HUM,,49071,2011.0,Q2TTM,2010-07-01,2011-06-30,,-842283000.0,,836026000.0,113103000.0,281537000.0,,481329000.0,,-551702000.0,-1997708000.0,2118703000.0,-551702000.0,-1997708000.0,2118703000.0,-430707000.0,1275619000.0,1275619000.0,80218000.0,-200783000.0,-74809000.0,,-3731915000.0,-259754000.0,,-350919000.0,2911053000.0,
Humana Inc,HUM,,49071,2011.0,Q2,2011-04-01,2011-06-30,,-5952000.0,,331201000.0,45858000.0,75092000.0,,-384186000.0,,-181308000.0,-168122000.0,161213000.0,-181308000.0,-168122000.0,161213000.0,-188217000.0,460287000.0,460287000.0,10020000.0,30576000.0,-18696000.0,,-715509000.0,-58700000.0,,-211884000.0,630735000.0,
Humana Inc,HUM,,49071,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 10:37:48+00:00,-11000000.0,,407000000.0,57000000.0,151000000.0,,-5000000.0,,-203000000.0,-859000000.0,957000000.0,-203000000.0,-859000000.0,957000000.0,-105000000.0,775000000.0,775000000.0,36000000.0,98000000.0,,0.0,-1902000000.0,-129000000.0,0.0,-301000000.0,1183000000.0,
Humana Inc,HUM,,49071,2011.0,Q1TTM,2010-04-01,2011-03-31,,-838000000.0,,856005000.0,112614000.0,275735000.0,,768454000.0,,-365792000.0,-1974510000.0,2282801000.0,-365792000.0,-1974510000.0,2282801000.0,-57501000.0,1155408000.0,1155408000.0,83204000.0,-314984000.0,-39510000.0,,-4250225000.0,-253453000.0,138426000.0,-189234000.0,3406678000.0,
Humana Inc,HUM,,49071,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 16:39:06+00:00,-5000000.0,,76000000.0,11000000.0,76000000.0,,379000000.0,,-22000000.0,-691000000.0,796000000.0,-22000000.0,-691000000.0,796000000.0,83000000.0,315000000.0,315000000.0,26000000.0,67000000.0,,0.0,-1187000000.0,-71000000.0,0.0,-89000000.0,572000000.0,
Humana Inc,HUM,,49071,2012.0,Q4,2012-10-01,2012-12-31,,-947000000.0,,231000000.0,45000000.0,100000000.0,,-114000000.0,990000000.0,950000000.0,-1212000000.0,205000000.0,950000000.0,-1212000000.0,205000000.0,-57000000.0,192000000.0,192000000.0,27000000.0,6000000.0,,-41000000.0,-1055000000.0,-106000000.0,,-5000000.0,896000000.0,
Humana Inc,HUM,,49071,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 16:27:38+00:00,-1235000000.0,,745000000.0,110000000.0,338000000.0,0.0,288000000.0,990000000.0,-29000000.0,-1965000000.0,1923000000.0,-29000000.0,-1965000000.0,1923000000.0,-71000000.0,1222000000.0,1222000000.0,75000000.0,-300000000.0,,-165000000.0,-3221000000.0,-410000000.0,-36000000.0,-518000000.0,2901000000.0,0.0
Humana Inc,HUM,,49071,2012.0,Q3TTM,2011-10-01,2012-09-30,,-500348000.0,,670346000.0,111106000.0,315836000.0,,-1713070000.0,,-1609485000.0,-967803000.0,-78980000.0,-1609485000.0,-967803000.0,-78980000.0,-2656268000.0,1228777000.0,1228777000.0,89477000.0,-895213000.0,,-164506000.0,-3176647000.0,-434074000.0,-36000000.0,-513766000.0,3133266000.0,10000000.0
Humana Inc,HUM,,49071,2012.0,Q3,2012-07-01,2012-09-30,,-212000000.0,,221000000.0,10000000.0,78000000.0,,-1846000000.0,,-758000000.0,-414000000.0,-1334000000.0,-758000000.0,-414000000.0,-1334000000.0,-2506000000.0,426000000.0,426000000.0,8000000.0,-481000000.0,,-42000000.0,-802000000.0,-119000000.0,,-235000000.0,719000000.0,
Humana Inc,HUM,,49071,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 10:34:50+00:00,-288000000.0,,514000000.0,65000000.0,238000000.0,0.0,402000000.0,,-979000000.0,-753000000.0,1718000000.0,-979000000.0,-753000000.0,1718000000.0,-14000000.0,1030000000.0,1030000000.0,48000000.0,-306000000.0,,-124000000.0,-2166000000.0,-304000000.0,-36000000.0,-513000000.0,2005000000.0,
Humana Inc,HUM,,49071,2012.0,Q2TTM,2011-07-01,2012-06-30,,-291048000.0,,759584000.0,112042000.0,312417000.0,,2523250000.0,,-1034871000.0,-838151000.0,4174335000.0,-1034871000.0,-838151000.0,4174335000.0,2301313000.0,1247537000.0,1247537000.0,91131000.0,-316659000.0,,-164000000.0,-3139917000.0,-401819000.0,-36000000.0,-518212000.0,2984633000.0,10000000.0
Humana Inc,HUM,,49071,2012.0,Q2,2012-04-01,2012-06-30,,-20000000.0,,288000000.0,44000000.0,82000000.0,,264000000.0,,-344000000.0,-149000000.0,706000000.0,-344000000.0,-149000000.0,706000000.0,213000000.0,356000000.0,356000000.0,4000000.0,-176000000.0,,-41000000.0,-650000000.0,-99000000.0,,-127000000.0,620000000.0,
Humana Inc,HUM,,49071,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 16:17:09+00:00,-76000000.0,,293000000.0,55000000.0,160000000.0,0.0,2248000000.0,,-221000000.0,-339000000.0,3052000000.0,-221000000.0,-339000000.0,3052000000.0,2492000000.0,604000000.0,604000000.0,40000000.0,175000000.0,,-82000000.0,-1364000000.0,-185000000.0,-36000000.0,-278000000.0,1286000000.0,
Humana Inc,HUM,,49071,2012.0,Q1TTM,2011-04-01,2012-03-31,,-277000000.0,,802785000.0,113900000.0,305509000.0,,1875064000.0,,-872179000.0,-857273000.0,3629548000.0,-872179000.0,-857273000.0,3629548000.0,1900096000.0,1351824000.0,1351824000.0,97151000.0,-110083000.0,-18696000.0,-123000000.0,-3205426000.0,-361519000.0,-36000000.0,-603096000.0,2995368000.0,10000000.0
Humana Inc,HUM,,49071,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:02:25+00:00,-56000000.0,,5000000.0,11000000.0,78000000.0,,1984000000.0,,123000000.0,-190000000.0,2346000000.0,123000000.0,-190000000.0,2346000000.0,2279000000.0,248000000.0,248000000.0,36000000.0,351000000.0,,-41000000.0,-714000000.0,-86000000.0,-36000000.0,-151000000.0,666000000.0,
Humana Inc,HUM,,49071,2013.0,Q4,2013-10-01,2013-12-31,,-26000000.0,,10000000.0,64000000.0,114000000.0,1000000.0,-148000000.0,,-62000000.0,-39000000.0,-16000000.0,-62000000.0,-39000000.0,-16000000.0,-117000000.0,-30000000.0,-30000000.0,48000000.0,187000000.0,,-43000000.0,-596000000.0,-131000000.0,,-206000000.0,709000000.0,4000000.0
Humana Inc,HUM,,49071,2013.0,FY,2013-01-01,2013-12-31,2015-02-18 16:27:38+00:00,-187000000.0,,734000000.0,146000000.0,426000000.0,34000000.0,-48000000.0,0.0,-702000000.0,-1182000000.0,1716000000.0,-702000000.0,-1182000000.0,1716000000.0,-168000000.0,1231000000.0,1231000000.0,107000000.0,-3000000.0,,-168000000.0,-3261000000.0,-441000000.0,0.0,-531000000.0,2669000000.0,4000000.0
Humana Inc,HUM,,49071,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1108000000.0,,955000000.0,127000000.0,412000000.0,33000000.0,-14000000.0,990000000.0,310000000.0,-2355000000.0,1937000000.0,310000000.0,-2355000000.0,1937000000.0,-108000000.0,1453000000.0,1453000000.0,86000000.0,-184000000.0,,-166000000.0,-3720000000.0,-416000000.0,,-330000000.0,2856000000.0,
Humana Inc,HUM,,49071,2013.0,Q3,2013-07-01,2013-09-30,,-149000000.0,,213000000.0,10000000.0,106000000.0,,655000000.0,,-416000000.0,-995000000.0,1147000000.0,-416000000.0,-995000000.0,1147000000.0,-264000000.0,368000000.0,368000000.0,18000000.0,-280000000.0,,-42000000.0,-1280000000.0,-123000000.0,,-94000000.0,557000000.0,
Humana Inc,HUM,,49071,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 11:37:27+00:00,-161000000.0,,724000000.0,82000000.0,312000000.0,33000000.0,100000000.0,0.0,-640000000.0,-1143000000.0,1732000000.0,-640000000.0,-1143000000.0,1732000000.0,-51000000.0,1261000000.0,1261000000.0,59000000.0,-190000000.0,,-125000000.0,-2665000000.0,-310000000.0,,-325000000.0,1960000000.0,
Humana Inc,HUM,,49071,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 17:01:04+00:00,-12000000.0,,511000000.0,72000000.0,206000000.0,33000000.0,-555000000.0,,-224000000.0,-148000000.0,585000000.0,-224000000.0,-148000000.0,585000000.0,213000000.0,893000000.0,893000000.0,41000000.0,90000000.0,,-83000000.0,-1385000000.0,-187000000.0,,-231000000.0,1403000000.0,
Humana Inc,HUM,,49071,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1171000000.0,,963000000.0,127000000.0,384000000.0,33000000.0,-2515000000.0,990000000.0,-32000000.0,-1774000000.0,-544000000.0,-32000000.0,-1774000000.0,-544000000.0,-2350000000.0,1511000000.0,1511000000.0,76000000.0,-385000000.0,,-166000000.0,-3242000000.0,-412000000.0,,-471000000.0,3018000000.0,
Humana Inc,HUM,,49071,2013.0,Q2,2013-04-01,2013-06-30,,-7000000.0,,510000000.0,62000000.0,104000000.0,33000000.0,-365000000.0,,-296000000.0,244000000.0,173000000.0,-296000000.0,244000000.0,173000000.0,121000000.0,420000000.0,420000000.0,14000000.0,-118000000.0,,-41000000.0,-602000000.0,-97000000.0,,-137000000.0,917000000.0,
Humana Inc,HUM,,49071,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1184000000.0,,741000000.0,109000000.0,362000000.0,,-1886000000.0,990000000.0,-80000000.0,-2167000000.0,-11000000.0,-80000000.0,-2167000000.0,-11000000.0,-2258000000.0,1447000000.0,1447000000.0,66000000.0,-443000000.0,,-166000000.0,-3290000000.0,-414000000.0,,-461000000.0,2721000000.0,
Humana Inc,HUM,,49071,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:15:59+00:00,-5000000.0,,1000000.0,10000000.0,102000000.0,0.0,-190000000.0,,72000000.0,-392000000.0,412000000.0,72000000.0,-392000000.0,412000000.0,92000000.0,473000000.0,473000000.0,27000000.0,208000000.0,,-42000000.0,-783000000.0,-90000000.0,,-94000000.0,486000000.0,
Humana Inc,HUM,,49071,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 08:40:44+00:00,-18000000.0,121000000.0,1030000000.0,143000000.0,328000000.0,72000000.0,-88000000.0,1733000000.0,-758000000.0,-63000000.0,1618000000.0,-758000000.0,-63000000.0,1618000000.0,797000000.0,1147000000.0,1147000000.0,110000000.0,-947000000.0,,-172000000.0,-2883000000.0,-528000000.0,-500000000.0,-872000000.0,3294000000.0,0.0
Humana Inc,HUM,,49071,2014.0,Q4,2014-10-01,2014-12-31,,-15000000.0,36000000.0,178000000.0,60000000.0,88000000.0,,-119000000.0,,-1268000000.0,305000000.0,193000000.0,-1268000000.0,305000000.0,193000000.0,-770000000.0,145000000.0,145000000.0,43000000.0,-123000000.0,,-43000000.0,-934000000.0,-167000000.0,-500000000.0,-602000000.0,1421000000.0,
Humana Inc,HUM,,49071,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 09:11:32+00:00,-3000000.0,85000000.0,852000000.0,83000000.0,240000000.0,72000000.0,31000000.0,1733000000.0,510000000.0,-368000000.0,1425000000.0,510000000.0,-368000000.0,1425000000.0,1567000000.0,1002000000.0,1002000000.0,67000000.0,-824000000.0,,-129000000.0,-1949000000.0,-361000000.0,,-270000000.0,1873000000.0,
Humana Inc,HUM,,49071,2014.0,Q3TTM,2013-10-01,2014-09-30,,-29000000.0,85000000.0,862000000.0,147000000.0,354000000.0,73000000.0,-117000000.0,1733000000.0,448000000.0,-407000000.0,1409000000.0,448000000.0,-407000000.0,1409000000.0,1450000000.0,972000000.0,972000000.0,115000000.0,-637000000.0,,-172000000.0,-2545000000.0,-492000000.0,,-476000000.0,2582000000.0,4000000.0
Humana Inc,HUM,,49071,2014.0,Q3,2014-07-01,2014-09-30,,,85000000.0,251000000.0,10000000.0,27000000.0,,537000000.0,1733000000.0,930000000.0,-772000000.0,954000000.0,930000000.0,-772000000.0,954000000.0,1112000000.0,290000000.0,290000000.0,15000000.0,-642000000.0,,-43000000.0,-981000000.0,-145000000.0,,-118000000.0,354000000.0,
Humana Inc,HUM,,49071,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-07-30 17:01:04+00:00,-3000000.0,,601000000.0,73000000.0,213000000.0,72000000.0,-506000000.0,,-420000000.0,404000000.0,471000000.0,-420000000.0,404000000.0,471000000.0,455000000.0,712000000.0,712000000.0,52000000.0,-182000000.0,,-86000000.0,-968000000.0,-216000000.0,,-152000000.0,1519000000.0,
Humana Inc,HUM,,49071,2014.0,Q2TTM,2013-07-01,2014-06-30,,-178000000.0,,824000000.0,147000000.0,433000000.0,73000000.0,1000000.0,,-898000000.0,-630000000.0,1602000000.0,-898000000.0,-630000000.0,1602000000.0,74000000.0,1050000000.0,1050000000.0,118000000.0,-275000000.0,,-171000000.0,-2844000000.0,-470000000.0,,-452000000.0,2785000000.0,4000000.0
Humana Inc,HUM,,49071,2014.0,Q2,2014-04-01,2014-06-30,,3000000.0,-28000000.0,589000000.0,63000000.0,134000000.0,,-670000000.0,,-444000000.0,575000000.0,-200000000.0,-444000000.0,575000000.0,-200000000.0,-69000000.0,344000000.0,344000000.0,20000000.0,-299000000.0,,-42000000.0,-461000000.0,-110000000.0,,-103000000.0,1143000000.0,
Humana Inc,HUM,,49071,2014.0,Q1TTM,2013-04-01,2014-03-31,,-188000000.0,28000000.0,745000000.0,146000000.0,403000000.0,106000000.0,306000000.0,,-750000000.0,-961000000.0,1975000000.0,-750000000.0,-961000000.0,1975000000.0,264000000.0,1126000000.0,1126000000.0,112000000.0,-94000000.0,,-170000000.0,-2985000000.0,-457000000.0,,-486000000.0,2559000000.0,4000000.0
Humana Inc,HUM,,49071,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:11:58+00:00,-6000000.0,28000000.0,12000000.0,10000000.0,79000000.0,72000000.0,164000000.0,,24000000.0,-171000000.0,671000000.0,24000000.0,-171000000.0,671000000.0,524000000.0,368000000.0,368000000.0,32000000.0,117000000.0,,-44000000.0,-507000000.0,-106000000.0,,-49000000.0,376000000.0,
Humana Inc,HUM,,49071,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 13:05:51+00:00,-38000000.0,93000000.0,1179000000.0,187000000.0,354000000.0,1061000000.0,-609000000.0,298000000.0,-552000000.0,320000000.0,868000000.0,-552000000.0,320000000.0,868000000.0,636000000.0,1276000000.0,1276000000.0,-246000000.0,-293000000.0,,-172000000.0,-6739000000.0,-523000000.0,0.0,-385000000.0,6558000000.0,1000000.0
Humana Inc,HUM,,49071,2015.0,Q4,2015-10-01,2015-12-31,,,21000000.0,141000000.0,82000000.0,91000000.0,6000000.0,107000000.0,288000000.0,934000000.0,-297000000.0,337000000.0,934000000.0,-297000000.0,337000000.0,974000000.0,101000000.0,101000000.0,17000000.0,694000000.0,,-43000000.0,-2394000000.0,-139000000.0,,-5000000.0,2229000000.0,1000000.0
Humana Inc,HUM,,49071,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 08:03:52+00:00,-38000000.0,72000000.0,1038000000.0,105000000.0,263000000.0,1055000000.0,-716000000.0,10000000.0,-1486000000.0,617000000.0,531000000.0,-1486000000.0,617000000.0,531000000.0,-338000000.0,1175000000.0,1175000000.0,-263000000.0,-987000000.0,,-129000000.0,-4345000000.0,-384000000.0,,-380000000.0,4329000000.0,
