company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Humana Inc,HUM,,49071,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 14:31:05+00:00,,1.23,,58014000.0,1.22,88045000.0,205717000.0,205717000.0,205717000.0,6269310000.0,7711661000.0,,,,,1063803000.0,6269310000.0,1442351000.0,26772000.0,1121817000.0,320534000.0,-26772000.0,293762000.0,7711661000.0,,167200000.0,168600000.0
Humana Inc,HUM,,49071,2010.0,Q4,2010-10-01,2010-12-31,,2.18,0.64,,48397000.0,0.63,66995000.0,106935000.0,106935000.0,106935000.0,6812410000.0,8078037000.0,,,,,1016979000.0,6812410000.0,1265627000.0,26321000.0,1065376000.0,200251000.0,-26321000.0,173930000.0,8078037000.0,167782000.0,167782000.0,167782000.0
Humana Inc,HUM,,49071,2010.0,FY,2010-01-01,2010-12-31,2012-02-24 08:44:31+00:00,6.55,6.55,,245000000.0,6.47,650000000.0,1099000000.0,1099000000.0,1099000000.0,27117000000.0,33596000000.0,,,,,4380000000.0,27117000000.0,6479000000.0,105000000.0,4625000000.0,1854000000.0,-105000000.0,1749000000.0,33596000000.0,167782000.0,167782000.0,167782000.0
Humana Inc,HUM,,49071,2010.0,Q3YTD,2010-01-01,2010-09-30,,4.37,5.91,,196603000.0,5.84,583005000.0,992065000.0,992065000.0,992065000.0,20304590000.0,25517963000.0,,,,,3363021000.0,20304590000.0,5213373000.0,78679000.0,3559624000.0,1653749000.0,-78679000.0,1575070000.0,25517963000.0,167574000.0,167574000.0,167574000.0
Humana Inc,HUM,,49071,2010.0,Q3TTM,2009-10-01,2010-09-30,,7.1,7.41,,253023000.0,7.32,730961000.0,1243049000.0,1243049000.0,1243049000.0,26340384000.0,32933594000.0,,,,,4261103000.0,26340384000.0,6593210000.0,105074000.0,4514126000.0,2079084000.0,-105074000.0,1974010000.0,32933594000.0,167574000.0,167574000.0,167574000.0
Humana Inc,HUM,,49071,2010.0,Q3,2010-07-01,2010-09-30,2011-10-31 16:33:02+00:00,2.35,2.35,0.0,58717000.0,2.32,229069000.0,393221000.0,393221000.0,393221000.0,6641264000.0,8350812000.0,,,,,1002398000.0,6641264000.0,1709548000.0,26143000.0,1061115000.0,648433000.0,-26143000.0,622290000.0,8350812000.0,167574000.0,167574000.0,167574000.0
Humana Inc,HUM,,49071,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.02,3.56,,132046000.0,3.52,353936000.0,598844000.0,598844000.0,598844000.0,13667120000.0,17093315000.0,,,,,2288833000.0,13667120000.0,3426195000.0,52536000.0,2420879000.0,1005316000.0,-52536000.0,952780000.0,17093315000.0,168472000.0,168472000.0,168472000.0
Humana Inc,HUM,,49071,2010.0,Q2TTM,2009-07-01,2010-06-30,,6.55,6.86,,250554000.0,6.78,669721000.0,1151347000.0,1151347000.0,1151347000.0,25814265000.0,32225765000.0,,,,,4234688000.0,25814265000.0,6411500000.0,105190000.0,4485242000.0,1926258000.0,-105190000.0,1821068000.0,32225765000.0,168472000.0,168472000.0,168472000.0
Humana Inc,HUM,,49071,2010.0,Q2,2010-04-01,2010-06-30,2011-08-01 16:22:02+00:00,2.02,2.02,0.0,64381000.0,2.0,195778000.0,340076000.0,340076000.0,340076000.0,6869096000.0,8589243000.0,,,,,1093690000.0,6869096000.0,1720147000.0,26222000.0,1158071000.0,562076000.0,-26222000.0,535854000.0,8589243000.0,168472000.0,168472000.0,168472000.0
Humana Inc,HUM,,49071,2010.0,Q1TTM,2009-04-01,2010-03-31,,6.21,6.52,,241742000.0,6.45,632113000.0,1093051000.0,1093051000.0,1093051000.0,25322245000.0,31471933000.0,,,,,4077240000.0,25322245000.0,6149688000.0,105542000.0,4318982000.0,1830706000.0,-105542000.0,1725164000.0,31471933000.0,,168000000.0,170200000.0
Humana Inc,HUM,,49071,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 16:43:55+00:00,1.54,1.54,,58859000.0,1.52,158158000.0,258768000.0,258768000.0,258768000.0,6817382000.0,8380338000.0,,,,,1060857000.0,6817382000.0,1562956000.0,26314000.0,1119716000.0,443240000.0,-26314000.0,416926000.0,8380338000.0,168200000.0,168200000.0,168200000.0
Humana Inc,HUM,,49071,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 13:56:54+00:00,8.58,8.58,0.75,270000000.0,8.46,816000000.0,1419000000.0,1419000000.0,1419000000.0,28823000000.0,36832000000.0,,,,,5395000000.0,28823000000.0,8009000000.0,109000000.0,5665000000.0,2344000000.0,-109000000.0,2235000000.0,36832000000.0,165413000.0,165413000.0,165413000.0
Humana Inc,HUM,,49071,2011.0,Q4,2011-10-01,2011-12-31,,1.23,1.23,0.25,69439000.0,1.22,114205000.0,198777000.0,198777000.0,198777000.0,7061948000.0,9056508000.0,,,,,1585095000.0,7061948000.0,1994560000.0,27044000.0,1654534000.0,340026000.0,-27044000.0,312982000.0,9056508000.0,165413000.0,165413000.0,165413000.0
Humana Inc,HUM,,49071,2011.0,Q3YTD,2011-01-01,2011-09-30,,7.35,7.35,0.5,200561000.0,7.24,701795000.0,1220223000.0,1220223000.0,1220223000.0,21761052000.0,27775492000.0,,,,,3809905000.0,21761052000.0,6014440000.0,81956000.0,4010466000.0,2003974000.0,-81956000.0,1922018000.0,27775492000.0,164121000.0,164121000.0,164121000.0
Humana Inc,HUM,,49071,2011.0,Q3TTM,2010-10-01,2011-09-30,,9.53,7.99,0.5,248958000.0,7.87,768790000.0,1327158000.0,1327158000.0,1327158000.0,28573462000.0,35853529000.0,,,,,4826884000.0,28573462000.0,7280067000.0,108277000.0,5075842000.0,2204225000.0,-108277000.0,2095948000.0,35853529000.0,164121000.0,164121000.0,164121000.0
Humana Inc,HUM,,49071,2011.0,Q3,2011-07-01,2011-09-30,2012-11-05 16:57:10+00:00,2.71,2.71,0.25,67000000.0,2.67,254000000.0,445000000.0,445000000.0,445000000.0,7147000000.0,9301000000.0,,,,,1361000000.0,7147000000.0,2154000000.0,27000000.0,1428000000.0,726000000.0,-27000000.0,699000000.0,9301000000.0,164121000.0,164121000.0,164121000.0
Humana Inc,HUM,,49071,2011.0,Q2YTD,2011-01-01,2011-06-30,,4.64,4.64,0.25,133890000.0,4.57,447835000.0,775463000.0,775463000.0,775463000.0,14614522000.0,18474849000.0,,,,,2448248000.0,14614522000.0,3860327000.0,54891000.0,2582138000.0,1278189000.0,-54891000.0,1223298000.0,18474849000.0,167021000.0,167021000.0,167021000.0
Humana Inc,HUM,,49071,2011.0,Q2TTM,2010-07-01,2011-06-30,,9.17,7.63,0.25,246844000.0,7.52,743899000.0,1275619000.0,1275619000.0,1275619000.0,28064402000.0,34977534000.0,,,,,4539415000.0,28064402000.0,6913132000.0,107355000.0,4786259000.0,2126873000.0,-107355000.0,2019518000.0,34977534000.0,167021000.0,167021000.0,167021000.0
Humana Inc,HUM,,49071,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 10:37:48+00:00,2.76,2.76,0.25,68000000.0,2.71,266000000.0,460000000.0,460000000.0,460000000.0,7269000000.0,9284000000.0,,,,,1193000000.0,7269000000.0,2015000000.0,28000000.0,1261000000.0,754000000.0,-28000000.0,726000000.0,9284000000.0,167021000.0,167021000.0,167021000.0
Humana Inc,HUM,,49071,2011.0,Q1TTM,2010-04-01,2011-03-31,,8.43,6.89,,248353000.0,6.81,673450000.0,1155408000.0,1155408000.0,1155408000.0,27654199000.0,34346124000.0,,,,,4508800000.0,27654199000.0,6691925000.0,105914000.0,4757153000.0,1934772000.0,-105914000.0,1828858000.0,34346124000.0,167271000.0,167271000.0,167271000.0
Humana Inc,HUM,,49071,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 16:39:06+00:00,1.88,1.88,0.0,66000000.0,1.86,182000000.0,315000000.0,315000000.0,315000000.0,7345000000.0,9191000000.0,,,,,1256000000.0,7345000000.0,1846000000.0,27000000.0,1322000000.0,524000000.0,-27000000.0,497000000.0,9191000000.0,167271000.0,167271000.0,167271000.0
Humana Inc,HUM,,49071,2012.0,Q4,2012-10-01,2012-12-31,,1.21,1.21,0.26,77000000.0,1.2,90000000.0,192000000.0,192000000.0,192000000.0,7516000000.0,9557000000.0,,,,,1655000000.0,7516000000.0,2041000000.0,27000000.0,1732000000.0,309000000.0,-27000000.0,282000000.0,9557000000.0,161484000.0,161484000.0,161484000.0
Humana Inc,HUM,,49071,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 16:27:38+00:00,7.56,7.56,1.03,295000000.0,7.47,689000000.0,1222000000.0,1222000000.0,1222000000.0,30985000000.0,39126000000.0,,,,,5830000000.0,30985000000.0,8141000000.0,105000000.0,6125000000.0,2016000000.0,-105000000.0,1911000000.0,39126000000.0,161484000.0,161484000.0,161484000.0
Humana Inc,HUM,,49071,2012.0,Q3YTD,2012-01-01,2012-09-30,,6.35,6.35,0.77,218000000.0,6.27,599000000.0,1030000000.0,1030000000.0,1030000000.0,23469000000.0,29569000000.0,,,,,4175000000.0,23469000000.0,6100000000.0,78000000.0,4393000000.0,1707000000.0,-78000000.0,1629000000.0,29569000000.0,160639000.0,160639000.0,160639000.0
Humana Inc,HUM,,49071,2012.0,Q3TTM,2011-10-01,2012-09-30,,7.58,7.58,1.02,287439000.0,7.49,713205000.0,1228777000.0,1228777000.0,1228777000.0,30530948000.0,38625508000.0,,,,,5760095000.0,30530948000.0,8094560000.0,105044000.0,6047534000.0,2047026000.0,-105044000.0,1941982000.0,38625508000.0,160639000.0,160639000.0,160639000.0
Humana Inc,HUM,,49071,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 10:34:50+00:00,2.65,2.65,0.26,75000000.0,2.62,249000000.0,426000000.0,426000000.0,426000000.0,7467000000.0,9651000000.0,,,,,1408000000.0,7467000000.0,2184000000.0,26000000.0,1483000000.0,701000000.0,-26000000.0,675000000.0,9651000000.0,160639000.0,160639000.0,160639000.0
Humana Inc,HUM,,49071,2012.0,Q2YTD,2012-01-01,2012-06-30,,3.7,3.7,0.51,143000000.0,3.65,350000000.0,604000000.0,604000000.0,604000000.0,16002000000.0,19918000000.0,,,,,2767000000.0,16002000000.0,3916000000.0,52000000.0,2910000000.0,1006000000.0,-52000000.0,954000000.0,19918000000.0,162816000.0,162816000.0,162816000.0
Humana Inc,HUM,,49071,2012.0,Q2TTM,2011-07-01,2012-06-30,,7.64,7.64,1.01,279110000.0,7.54,718165000.0,1247537000.0,1247537000.0,1247537000.0,30210478000.0,38275151000.0,,,,,5713752000.0,30210478000.0,8064673000.0,106109000.0,5992862000.0,2071811000.0,-106109000.0,1965702000.0,38275151000.0,162816000.0,162816000.0,162816000.0
Humana Inc,HUM,,49071,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:17:09+00:00,2.19,2.19,0.26,73000000.0,2.16,208000000.0,356000000.0,356000000.0,356000000.0,7652000000.0,9699000000.0,,,,,1384000000.0,7652000000.0,2047000000.0,26000000.0,1457000000.0,590000000.0,-26000000.0,564000000.0,9699000000.0,162816000.0,162816000.0,162816000.0
Humana Inc,HUM,,49071,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:02:25+00:00,1.51,1.51,0.25,70000000.0,1.49,142000000.0,248000000.0,248000000.0,248000000.0,8350000000.0,10219000000.0,,,,,1383000000.0,8350000000.0,1869000000.0,26000000.0,1453000000.0,416000000.0,-26000000.0,390000000.0,10219000000.0,163717000.0,163717000.0,163717000.0
Humana Inc,HUM,,49071,2012.0,Q1TTM,2011-04-01,2012-03-31,,8.21,8.21,1.0,273891000.0,8.09,776392000.0,1351824000.0,1351824000.0,1351824000.0,29828246000.0,37860282000.0,,,,,5522157000.0,29828246000.0,8032036000.0,107772000.0,5796048000.0,2235988000.0,-107772000.0,2128216000.0,37860282000.0,163717000.0,163717000.0,163717000.0
Humana Inc,HUM,,49071,2013.0,Q4,2013-10-01,2013-12-31,,-0.16,-0.16,0.27,90000000.0,-0.16,-19000000.0,-30000000.0,-30000000.0,-30000000.0,8203000000.0,10187000000.0,,,,,1908000000.0,8203000000.0,1984000000.0,35000000.0,1998000000.0,-14000000.0,-35000000.0,-49000000.0,10187000000.0,157503000.0,157503000.0,157503000.0
Humana Inc,HUM,,49071,2013.0,FY,2013-01-01,2013-12-31,2015-02-18 16:27:38+00:00,7.81,7.81,1.07,333000000.0,7.73,690000000.0,1231000000.0,1231000000.0,1231000000.0,32564000000.0,41313000000.0,,,,,6355000000.0,32564000000.0,8749000000.0,140000000.0,6688000000.0,2061000000.0,-140000000.0,1921000000.0,41313000000.0,157503000.0,157503000.0,157503000.0
Humana Inc,HUM,,49071,2013.0,Q3YTD,2013-01-01,2013-09-30,,7.97,7.97,0.8,243000000.0,7.89,709000000.0,1261000000.0,1261000000.0,1261000000.0,24361000000.0,31126000000.0,,,,,4447000000.0,24361000000.0,6765000000.0,105000000.0,4690000000.0,2075000000.0,-105000000.0,1970000000.0,31126000000.0,157187000.0,157187000.0,157187000.0
Humana Inc,HUM,,49071,2013.0,Q3TTM,2012-10-01,2013-09-30,,9.18,9.18,1.06,320000000.0,9.09,799000000.0,1453000000.0,1453000000.0,1453000000.0,31877000000.0,40683000000.0,,,,,6102000000.0,31877000000.0,8806000000.0,132000000.0,6422000000.0,2384000000.0,-132000000.0,2252000000.0,40683000000.0,157187000.0,157187000.0,157187000.0
Humana Inc,HUM,,49071,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 11:37:27+00:00,2.34,2.34,0.27,83000000.0,2.31,218000000.0,368000000.0,368000000.0,368000000.0,8075000000.0,10319000000.0,,,,,1540000000.0,8075000000.0,2244000000.0,35000000.0,1623000000.0,621000000.0,-35000000.0,586000000.0,10319000000.0,157187000.0,157187000.0,157187000.0
Humana Inc,HUM,,49071,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 17:01:04+00:00,2.66,2.66,0.27,80000000.0,2.63,234000000.0,420000000.0,420000000.0,420000000.0,8091000000.0,10321000000.0,,,,,1461000000.0,8091000000.0,2230000000.0,35000000.0,1541000000.0,689000000.0,-35000000.0,654000000.0,10321000000.0,157900000.0,157900000.0,159700000.0
Humana Inc,HUM,,49071,2013.0,Q2YTD,2013-01-01,2013-06-30,,5.63,5.63,0.53,160000000.0,5.58,491000000.0,893000000.0,893000000.0,893000000.0,16286000000.0,20807000000.0,,,,,2907000000.0,16286000000.0,4521000000.0,70000000.0,3067000000.0,1454000000.0,-70000000.0,1384000000.0,20807000000.0,157900000.0,157900000.0,159700000.0
Humana Inc,HUM,,49071,2013.0,Q2TTM,2012-07-01,2013-06-30,,9.49,9.49,1.05,312000000.0,9.4,830000000.0,1511000000.0,1511000000.0,1511000000.0,31269000000.0,40015000000.0,,,,,5970000000.0,31269000000.0,8746000000.0,123000000.0,6282000000.0,2464000000.0,-123000000.0,2341000000.0,40015000000.0,157900000.0,157900000.0,159700000.0
Humana Inc,HUM,,49071,2013.0,Q1TTM,2012-04-01,2013-03-31,,9.02,9.02,1.04,305000000.0,8.93,804000000.0,1447000000.0,1447000000.0,1447000000.0,30830000000.0,39393000000.0,,,,,5893000000.0,30830000000.0,8563000000.0,114000000.0,6198000000.0,2365000000.0,-114000000.0,2251000000.0,39393000000.0,158917000.0,158917000.0,158917000.0
Humana Inc,HUM,,49071,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:15:59+00:00,2.97,2.97,0.26,80000000.0,2.95,257000000.0,473000000.0,473000000.0,473000000.0,8195000000.0,10486000000.0,,,,,1446000000.0,8195000000.0,2291000000.0,35000000.0,1526000000.0,765000000.0,-35000000.0,730000000.0,10486000000.0,158917000.0,158917000.0,158917000.0
Humana Inc,HUM,,49071,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 08:40:44+00:00,7.44,7.44,1.11,333000000.0,7.36,1023000000.0,1147000000.0,1147000000.0,1147000000.0,38166000000.0,48500000000.0,,0.0,,,7639000000.0,38166000000.0,10334000000.0,192000000.0,7972000000.0,2362000000.0,-192000000.0,2170000000.0,48500000000.0,154187000.0,154187000.0,154187000.0
Humana Inc,HUM,,49071,2014.0,Q4,2014-10-01,2014-12-31,,0.98,0.98,0.28,87000000.0,0.97,142000000.0,145000000.0,145000000.0,145000000.0,9749000000.0,12328000000.0,,,,,2121000000.0,9749000000.0,2579000000.0,84000000.0,2208000000.0,371000000.0,-84000000.0,287000000.0,12328000000.0,154187000.0,154187000.0,154187000.0
Humana Inc,HUM,,49071,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 09:11:32+00:00,1.87,1.87,0.28,85000000.0,1.85,261000000.0,290000000.0,290000000.0,290000000.0,9666000000.0,12238000000.0,,0.0,,,1898000000.0,9666000000.0,2572000000.0,38000000.0,1983000000.0,589000000.0,-38000000.0,551000000.0,12238000000.0,154502000.0,154502000.0,154502000.0
Humana Inc,HUM,,49071,2014.0,Q3YTD,2014-01-01,2014-09-30,,6.46,6.46,0.83,246000000.0,6.39,881000000.0,1002000000.0,1002000000.0,1002000000.0,28417000000.0,36172000000.0,,,,,5518000000.0,28417000000.0,7755000000.0,108000000.0,5764000000.0,1991000000.0,-108000000.0,1883000000.0,36172000000.0,154502000.0,154502000.0,154502000.0
Humana Inc,HUM,,49071,2014.0,Q3TTM,2013-10-01,2014-09-30,,6.3,6.3,1.1,336000000.0,6.23,862000000.0,972000000.0,972000000.0,972000000.0,36620000000.0,46359000000.0,,,,,7426000000.0,36620000000.0,9739000000.0,143000000.0,7762000000.0,1977000000.0,-143000000.0,1834000000.0,46359000000.0,154502000.0,154502000.0,154502000.0
Humana Inc,HUM,,49071,2014.0,Q2,2014-04-01,2014-06-30,2014-07-30 17:01:04+00:00,2.22,2.22,0.28,79000000.0,2.19,302000000.0,344000000.0,344000000.0,344000000.0,9627000000.0,12222000000.0,,,,,1835000000.0,9627000000.0,2595000000.0,35000000.0,1914000000.0,681000000.0,-35000000.0,646000000.0,12222000000.0,155000000.0,155000000.0,157100000.0
Humana Inc,HUM,,49071,2014.0,Q2YTD,2014-01-01,2014-06-30,,4.59,4.59,0.55,161000000.0,4.54,620000000.0,712000000.0,712000000.0,712000000.0,18751000000.0,23934000000.0,,,,,3620000000.0,18751000000.0,5183000000.0,70000000.0,3781000000.0,1402000000.0,-70000000.0,1332000000.0,23934000000.0,155000000.0,155000000.0,157100000.0
Humana Inc,HUM,,49071,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.77,6.77,1.09,334000000.0,6.69,819000000.0,1050000000.0,1050000000.0,1050000000.0,35029000000.0,44440000000.0,,,,,7068000000.0,35029000000.0,9411000000.0,140000000.0,7402000000.0,2009000000.0,-140000000.0,1869000000.0,44440000000.0,155000000.0,155000000.0,157100000.0
Humana Inc,HUM,,49071,2014.0,Q1TTM,2013-04-01,2014-03-31,,7.21,7.21,1.08,335000000.0,7.13,751000000.0,1126000000.0,1126000000.0,1126000000.0,33493000000.0,42539000000.0,,,,,6694000000.0,33493000000.0,9046000000.0,140000000.0,7029000000.0,2017000000.0,-140000000.0,1877000000.0,42539000000.0,155091000.0,155091000.0,155091000.0
Humana Inc,HUM,,49071,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:11:58+00:00,2.37,2.37,0.27,82000000.0,2.35,318000000.0,368000000.0,368000000.0,368000000.0,9124000000.0,11712000000.0,,,,,1785000000.0,9124000000.0,2588000000.0,35000000.0,1867000000.0,721000000.0,-35000000.0,686000000.0,11712000000.0,155091000.0,155091000.0,155091000.0
Humana Inc,HUM,,49071,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 13:05:51+00:00,8.54,8.54,1.14,355000000.0,8.44,1155000000.0,1276000000.0,1276000000.0,1276000000.0,44269000000.0,54289000000.0,,270000000.0,23000000.0,,7295000000.0,44269000000.0,10020000000.0,186000000.0,7673000000.0,2347000000.0,84000000.0,2431000000.0,54289000000.0,149455000.0,149455000.0,149455000.0
Humana Inc,HUM,,49071,2015.0,Q4,2015-10-01,2015-12-31,,0.69,0.69,0.28,88000000.0,0.68,145000000.0,101000000.0,101000000.0,101000000.0,11116000000.0,13361000000.0,,3000000.0,23000000.0,,1845000000.0,11116000000.0,2245000000.0,46000000.0,1956000000.0,289000000.0,-43000000.0,246000000.0,13361000000.0,149455000.0,149455000.0,149455000.0
Humana Inc,HUM,,49071,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 08:03:52+00:00,2.11,2.11,0.29,84000000.0,2.09,334000000.0,314000000.0,314000000.0,314000000.0,10896000000.0,13363000000.0,,0.0,,,1688000000.0,10896000000.0,2467000000.0,47000000.0,1772000000.0,695000000.0,-47000000.0,648000000.0,13363000000.0,148889000.0,148889000.0,148889000.0
Humana Inc,HUM,,49071,2015.0,Q3YTD,2015-01-01,2015-09-30,,7.85,7.85,0.86,267000000.0,7.76,1010000000.0,1175000000.0,1175000000.0,1175000000.0,33153000000.0,40928000000.0,,267000000.0,,,5450000000.0,33153000000.0,7775000000.0,140000000.0,5717000000.0,2058000000.0,127000000.0,2185000000.0,40928000000.0,148889000.0,148889000.0,148889000.0
Humana Inc,HUM,,49071,2015.0,Q3TTM,2014-10-01,2015-09-30,,8.83,8.83,1.14,354000000.0,8.73,1152000000.0,1320000000.0,1320000000.0,1320000000.0,42902000000.0,53256000000.0,,267000000.0,,,7571000000.0,42902000000.0,10354000000.0,224000000.0,7925000000.0,2429000000.0,43000000.0,2472000000.0,53256000000.0,148889000.0,148889000.0,148889000.0
Humana Inc,HUM,,49071,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 08:05:00+00:00,2.88,2.88,0.29,90000000.0,2.85,362000000.0,431000000.0,431000000.0,431000000.0,11252000000.0,13732000000.0,,267000000.0,,,1817000000.0,11252000000.0,2480000000.0,47000000.0,1907000000.0,573000000.0,220000000.0,793000000.0,13732000000.0,149473000.0,149473000.0,149473000.0
Humana Inc,HUM,,49071,2015.0,Q2YTD,2015-01-01,2015-06-30,,5.74,5.74,0.57,183000000.0,5.67,676000000.0,861000000.0,861000000.0,861000000.0,22257000000.0,27565000000.0,,267000000.0,,,3762000000.0,22257000000.0,5308000000.0,93000000.0,3945000000.0,1363000000.0,174000000.0,1537000000.0,27565000000.0,149473000.0,149473000.0,149473000.0
Humana Inc,HUM,,49071,2015.0,Q2TTM,2014-07-01,2015-06-30,,8.59,8.59,1.13,355000000.0,8.49,1079000000.0,1296000000.0,1296000000.0,1296000000.0,41672000000.0,52131000000.0,,267000000.0,,,7781000000.0,41672000000.0,10459000000.0,215000000.0,8136000000.0,2323000000.0,52000000.0,2375000000.0,52131000000.0,149473000.0,149473000.0,149473000.0
Humana Inc,HUM,,49071,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:16:30+00:00,2.86,2.86,0.28,93000000.0,2.82,314000000.0,430000000.0,430000000.0,430000000.0,11005000000.0,13833000000.0,,,,,1945000000.0,11005000000.0,2828000000.0,46000000.0,2038000000.0,790000000.0,-46000000.0,744000000.0,13833000000.0,150490000.0,150490000.0,150490000.0
