company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,longtermdebt,longterminvestments,netppe,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Humana Inc,HUM,,49071,2011.0,Q2,,2011-06-30,2011-08-01 16:22:02+00:00,1944897000.0,1546392000.0,189030000.0,1567824000.0,0.0,1929975000.0,204859000.0,2577511000.0,1664015000.0,1592919000.0,822611000.0,751274000.0,3988721000.0,,,1126637000.0,1988409000.0,6262943000.0,217287000.0,7609737000.0,17594905000.0,7586717000.0,11475227000.0,6355764000.0,7586717000.0,7586717000.0,10008188000.0,17594905000.0,5297067000.0,3652424000.0,0.0,-795231000.0
Humana Inc,HUM,,49071,2011.0,Q1,,2011-03-31,2011-05-03 16:43:55+00:00,1916602000.0,1219347000.0,108808000.0,1756041000.0,,1857340000.0,219004000.0,2576208000.0,1666447000.0,1568090000.0,819729000.0,700427000.0,4229128000.0,,,1099259000.0,1901901000.0,5844177000.0,,7420959000.0,17160060000.0,7226978000.0,11096774000.0,6364734000.0,7226978000.0,7226978000.0,9933082000.0,17160060000.0,5243557000.0,3568348000.0,0.0,-583347000.0
Humana Inc,HUM,,49071,2012.0,FY,,2012-12-31,2014-02-19 13:56:54+00:00,2042000000.0,733000000.0,386000000.0,1306000000.0,0.0,2133000000.0,230000000.0,3640000000.0,2611000000.0,1846000000.0,1098000000.0,1670000000.0,3779000000.0,,,1685000000.0,2146000000.0,7881000000.0,324000000.0,8001000000.0,19979000000.0,8847000000.0,11710000000.0,6375000000.0,8847000000.0,8847000000.0,11132000000.0,19979000000.0,7171000000.0,4757000000.0,0.0,-1553000000.0
Humana Inc,HUM,,49071,2012.0,Q3,,2012-09-30,2012-11-05 16:57:10+00:00,1962000000.0,642000000.0,397000000.0,1363000000.0,0.0,2111000000.0,172000000.0,2962000000.0,1616000000.0,1837000000.0,1034000000.0,1615000000.0,3958000000.0,,,1286000000.0,2121000000.0,7731000000.0,277000000.0,8058000000.0,18797000000.0,8691000000.0,11678000000.0,6369000000.0,8691000000.0,8691000000.0,10106000000.0,18797000000.0,6085000000.0,3737000000.0,0.0,-1548000000.0
Humana Inc,HUM,,49071,2012.0,Q2,,2012-06-30,2012-08-01 10:37:48+00:00,2081000000.0,898000000.0,327000000.0,3869000000.0,0.0,2095000000.0,2341000000.0,2792000000.0,1618000000.0,1783000000.0,976000000.0,1422000000.0,3994000000.0,,,1233000000.0,2106000000.0,7346000000.0,260000000.0,7882000000.0,20855000000.0,8455000000.0,14071000000.0,8676000000.0,8455000000.0,8455000000.0,12400000000.0,20855000000.0,5808000000.0,3724000000.0,0.0,-1313000000.0
Humana Inc,HUM,,49071,2012.0,Q1,,2012-03-31,2012-04-30 16:39:06+00:00,2123000000.0,1330000000.0,313000000.0,3656000000.0,0.0,2075000000.0,2298000000.0,2785000000.0,1621000000.0,1704000000.0,939000000.0,1181000000.0,4108000000.0,,,1216000000.0,2022000000.0,7032000000.0,294000000.0,7889000000.0,20700000000.0,8234000000.0,14056000000.0,8823000000.0,8234000000.0,8234000000.0,12466000000.0,20700000000.0,5705000000.0,3643000000.0,0.0,-1186000000.0
Humana Inc,HUM,,49071,2013.0,FY,,2013-12-31,2015-02-18 16:27:38+00:00,1821000000.0,950000000.0,158000000.0,1138000000.0,0.0,2300000000.0,206000000.0,3733000000.0,2600000000.0,1710000000.0,1218000000.0,2122000000.0,3893000000.0,,,1774000000.0,2496000000.0,8942000000.0,403000000.0,8090000000.0,20735000000.0,9316000000.0,12300000000.0,6323000000.0,9316000000.0,9316000000.0,11419000000.0,20735000000.0,7217000000.0,5096000000.0,0.0,-2084000000.0
Humana Inc,HUM,,49071,2013.0,Q3,,2013-09-30,2013-11-06 10:34:50+00:00,2010000000.0,824000000.0,196000000.0,1255000000.0,0.0,2274000000.0,198000000.0,3716000000.0,2603000000.0,1737000000.0,1180000000.0,2232000000.0,4070000000.0,,,1697000000.0,2143000000.0,9014000000.0,273000000.0,8262000000.0,20903000000.0,9606000000.0,12573000000.0,6551000000.0,9606000000.0,9606000000.0,11297000000.0,20903000000.0,7150000000.0,4746000000.0,0.0,-1878000000.0
Humana Inc,HUM,,49071,2013.0,Q2,,2013-06-30,2013-07-31 16:17:09+00:00,2174000000.0,1593000000.0,209000000.0,1519000000.0,0.0,2222000000.0,193000000.0,3638000000.0,2606000000.0,1770000000.0,1133000000.0,1960000000.0,4157000000.0,,,1679000000.0,2137000000.0,8688000000.0,246000000.0,7556000000.0,20848000000.0,9335000000.0,12628000000.0,6770000000.0,9335000000.0,9335000000.0,11513000000.0,20848000000.0,7087000000.0,4743000000.0,0.0,-1784000000.0
Humana Inc,HUM,,49071,2013.0,Q1,,2013-03-31,2013-05-01 16:02:25+00:00,2321000000.0,1321000000.0,328000000.0,1398000000.0,0.0,2172000000.0,243000000.0,3641000000.0,2608000000.0,1824000000.0,1119000000.0,1818000000.0,4090000000.0,,,1712000000.0,2258000000.0,8311000000.0,290000000.0,8141000000.0,20974000000.0,9164000000.0,12678000000.0,6944000000.0,9164000000.0,9164000000.0,11810000000.0,20974000000.0,7177000000.0,4866000000.0,0.0,-1647000000.0
Humana Inc,HUM,,49071,2014.0,FY,,2014-12-31,2015-11-06 09:11:32+00:00,2095000000.0,1053000000.0,223000000.0,1935000000.0,0.0,2363000000.0,361000000.0,3231000000.0,3825000000.0,1949000000.0,1228000000.0,4007000000.0,4475000000.0,943000000.0,206000000.0,1583000000.0,2585000000.0,9916000000.0,334000000.0,7598000000.0,23527000000.0,9646000000.0,15536000000.0,7471000000.0,9646000000.0,9646000000.0,13881000000.0,23527000000.0,6763000000.0,6410000000.0,0.0,-2856000000.0
Humana Inc,HUM,,49071,2014.0,Q3,,2014-09-30,2014-11-07 11:37:27+00:00,2068000000.0,1004000000.0,233000000.0,2705000000.0,0.0,2433000000.0,246000000.0,3695000000.0,3826000000.0,1947000000.0,1349000000.0,3839000000.0,4676000000.0,,,1704000000.0,2611000000.0,9813000000.0,779000000.0,8088000000.0,24331000000.0,10125000000.0,15636000000.0,7769000000.0,10125000000.0,10125000000.0,14206000000.0,24331000000.0,7346000000.0,6437000000.0,0.0,-2354000000.0
Humana Inc,HUM,,49071,2014.0,Q2,,2014-06-30,2014-07-30 17:01:04+00:00,2559000000.0,2074000000.0,260000000.0,1593000000.0,0.0,2409000000.0,249000000.0,3696000000.0,2595000000.0,1895000000.0,1289000000.0,2854000000.0,4778000000.0,,,2155000000.0,2646000000.0,9567000000.0,294000000.0,7565000000.0,23121000000.0,10000000000.0,14086000000.0,7880000000.0,10000000000.0,10000000000.0,13121000000.0,23121000000.0,7746000000.0,5241000000.0,0.0,-2236000000.0
Humana Inc,HUM,,49071,2014.0,Q1,,2014-03-31,2014-05-07 16:15:59+00:00,2752000000.0,1460000000.0,226000000.0,1662000000.0,0.0,2366000000.0,263000000.0,3699000000.0,2598000000.0,1800000000.0,1244000000.0,2605000000.0,4432000000.0,,,1848000000.0,2529000000.0,9266000000.0,267000000.0,8248000000.0,22566000000.0,9725000000.0,13975000000.0,7714000000.0,9725000000.0,9725000000.0,12841000000.0,22566000000.0,7347000000.0,5127000000.0,0.0,-2133000000.0
Humana Inc,HUM,,49071,2015.0,FY,,2015-12-31,2017-02-17 08:40:44+00:00,2212000000.0,1161000000.0,58000000.0,2571000000.0,0.0,2563000000.0,364000000.0,3265000000.0,3794000000.0,1843000000.0,1384000000.0,4712000000.0,4976000000.0,,,2475000000.0,2386000000.0,11017000000.0,600000000.0,7267000000.0,24678000000.0,10346000000.0,15711000000.0,8152000000.0,10346000000.0,10346000000.0,14332000000.0,24678000000.0,7583000000.0,6180000000.0,0.0,-3292000000.0
Humana Inc,HUM,,49071,2015.0,Q3,,2015-09-30,2015-11-06 09:11:32+00:00,2216000000.0,986000000.0,137000000.0,1597000000.0,0.0,2548000000.0,297000000.0,3266000000.0,3822000000.0,1879000000.0,1343000000.0,5767000000.0,4922000000.0,0.0,0.0,2035000000.0,2379000000.0,10960000000.0,307000000.0,7423000000.0,24296000000.0,10353000000.0,15773000000.0,7742000000.0,10353000000.0,10353000000.0,13943000000.0,24296000000.0,7180000000.0,6201000000.0,0.0,-3292000000.0
Humana Inc,HUM,,49071,2015.0,Q2,,2015-06-30,2015-07-29 09:14:06+00:00,3292000000.0,2129000000.0,153000000.0,2250000000.0,0.0,2528000000.0,291000000.0,3266000000.0,3823000000.0,1839000000.0,1299000000.0,5555000000.0,4781000000.0,0.0,0.0,2005000000.0,2505000000.0,10689000000.0,609000000.0,7041000000.0,25384000000.0,10083000000.0,16975000000.0,8973000000.0,10083000000.0,10083000000.0,15301000000.0,25384000000.0,7110000000.0,6328000000.0,0.0,-3287000000.0
Humana Inc,HUM,,49071,2015.0,Q1,,2015-03-31,2015-04-29 16:11:58+00:00,3554000000.0,1690000000.0,227000000.0,1946000000.0,0.0,2498000000.0,378000000.0,3231000000.0,3824000000.0,1972000000.0,1258000000.0,5214000000.0,4764000000.0,952000000.0,193000000.0,1761000000.0,2579000000.0,10302000000.0,288000000.0,7600000000.0,25624000000.0,10044000000.0,17402000000.0,9177000000.0,10044000000.0,10044000000.0,15580000000.0,25624000000.0,6964000000.0,6403000000.0,0.0,-2983000000.0
Humana Inc,HUM,,49071,2016.0,FY,,2016-12-31,2018-02-16 13:05:51+00:00,2467000000.0,1280000000.0,-66000000.0,3877000000.0,0.0,2595000000.0,280000000.0,3272000000.0,3792000000.0,2203000000.0,1505000000.0,3438000000.0,4563000000.0,,,2226000000.0,3097000000.0,11454000000.0,512000000.0,7595000000.0,25396000000.0,10685000000.0,16190000000.0,7822000000.0,10685000000.0,10685000000.0,14711000000.0,25396000000.0,7701000000.0,6889000000.0,0.0,-3298000000.0
Humana Inc,HUM,,49071,2016.0,Q3,,2016-09-30,2016-11-04 08:03:52+00:00,2933000000.0,765000000.0,112000000.0,6769000000.0,0.0,2560000000.0,3351000000.0,3272000000.0,3792000000.0,2273000000.0,1478000000.0,4791000000.0,5049000000.0,,,2789000000.0,2573000000.0,11899000000.0,483000000.0,7329000000.0,29466000000.0,11285000000.0,19654000000.0,11816000000.0,11285000000.0,11285000000.0,18181000000.0,29466000000.0,8334000000.0,6365000000.0,0.0,-3286000000.0
Humana Inc,HUM,,49071,2016.0,Q2,,2016-06-30,2016-08-03 08:05:00+00:00,3873000000.0,2553000000.0,134000000.0,2429000000.0,0.0,2535000000.0,311000000.0,3266000000.0,3793000000.0,2051000000.0,1452000000.0,5337000000.0,5258000000.0,,,2731000000.0,2635000000.0,11492000000.0,492000000.0,7417000000.0,27236000000.0,10874000000.0,17736000000.0,9934000000.0,10874000000.0,10874000000.0,16362000000.0,27236000000.0,8048000000.0,6428000000.0,0.0,-3287000000.0
Humana Inc,HUM,,49071,2016.0,Q1,,2016-03-31,2016-05-04 16:16:30+00:00,4074000000.0,1737000000.0,76000000.0,2801000000.0,0.0,2531000000.0,360000000.0,3265000000.0,3793000000.0,1940000000.0,1420000000.0,5568000000.0,5114000000.0,,,2465000000.0,2511000000.0,11205000000.0,557000000.0,7738000000.0,26934000000.0,10525000000.0,17844000000.0,10105000000.0,10525000000.0,10525000000.0,16409000000.0,26934000000.0,7670000000.0,6304000000.0,0.0,-3287000000.0
Humana Inc,HUM,,49071,2017.0,FY,,2017-12-31,2019-02-21 16:23:36+00:00,4069000000.0,854000000.0,19000000.0,4042000000.0,0.0,2478000000.0,378000000.0,3281000000.0,4770000000.0,2745000000.0,1584000000.0,2949000000.0,4668000000.0,,,2166000000.0,3160000000.0,13670000000.0,291000000.0,9557000000.0,27178000000.0,9842000000.0,17402000000.0,9406000000.0,9842000000.0,9842000000.0,17336000000.0,27178000000.0,8192000000.0,7930000000.0,0.0,-6325000000.0
Humana Inc,HUM,,49071,2017.0,Q3,,2017-09-30,2017-11-08 16:35:14+00:00,4888000000.0,922000000.0,12000000.0,9865000000.0,0.0,2674000000.0,3447000000.0,3281000000.0,3977000000.0,2716000000.0,1560000000.0,3776000000.0,4959000000.0,,,2214000000.0,3350000000.0,13542000000.0,1124000000.0,8622000000.0,32956000000.0,11211000000.0,23185000000.0,14418000000.0,11211000000.0,11211000000.0,21745000000.0,32956000000.0,8211000000.0,7327000000.0,0.0,-5017000000.0
Humana Inc,HUM,,49071,2017.0,Q2,,2017-06-30,2017-08-02 11:32:28+00:00,4693000000.0,2430000000.0,-5000000.0,8139000000.0,0.0,2339000000.0,3356000000.0,3280000000.0,4279000000.0,2670000000.0,1543000000.0,3884000000.0,4838000000.0,,,2192000000.0,3316000000.0,13101000000.0,818000000.0,8115000000.0,32253000000.0,10953000000.0,22568000000.0,13705000000.0,10953000000.0,10953000000.0,21300000000.0,32253000000.0,8142000000.0,7595000000.0,0.0,-4482000000.0
Humana Inc,HUM,,49071,2017.0,Q1,,2017-03-31,2017-05-03 12:00:43+00:00,4675000000.0,1838000000.0,-58000000.0,8425000000.0,0.0,2279000000.0,3420000000.0,3279000000.0,4780000000.0,2424000000.0,1525000000.0,3849000000.0,4761000000.0,,,2167000000.0,3194000000.0,12509000000.0,648000000.0,8205000000.0,31712000000.0,10234000000.0,22317000000.0,13504000000.0,10234000000.0,10234000000.0,21478000000.0,31712000000.0,7870000000.0,7974000000.0,0.0,-4496000000.0
Humana Inc,HUM,,49071,2018.0,FY,,2018-12-31,2020-02-20 15:38:56+00:00,3067000000.0,1015000000.0,-159000000.0,2343000000.0,0.0,2568000000.0,283000000.0,3897000000.0,4375000000.0,1458000000.0,1735000000.0,3564000000.0,5033000000.0,,,1375000000.0,800000000.0,15072000000.0,1694000000.0,10026000000.0,25413000000.0,10161000000.0,16948000000.0,10077000000.0,10161000000.0,10161000000.0,15252000000.0,25413000000.0,6730000000.0,5175000000.0,0.0,-7320000000.0
Humana Inc,HUM,,49071,2018.0,Q3,,2018-09-30,2018-11-07 16:21:12+00:00,5413000000.0,1062000000.0,-206000000.0,4142000000.0,0.0,2740000000.0,294000000.0,3895000000.0,4774000000.0,1453000000.0,1685000000.0,4178000000.0,5020000000.0,,,1380000000.0,799000000.0,14786000000.0,597000000.0,9695000000.0,27490000000.0,10593000000.0,19077000000.0,11324000000.0,10593000000.0,10593000000.0,16897000000.0,27490000000.0,6728000000.0,5573000000.0,0.0,-6727000000.0
Humana Inc,HUM,,49071,2018.0,Q2,,2018-06-30,2018-08-01 13:51:56+00:00,6952000000.0,1471000000.0,-176000000.0,8052000000.0,0.0,2705000000.0,3630000000.0,3895000000.0,4773000000.0,379000000.0,1626000000.0,4410000000.0,5020000000.0,3467000000.0,2694000000.0,1506000000.0,518000000.0,14211000000.0,472000000.0,9464000000.0,34270000000.0,10211000000.0,26864000000.0,18768000000.0,10211000000.0,10211000000.0,24059000000.0,34270000000.0,5780000000.0,5291000000.0,0.0,-6529000000.0
Humana Inc,HUM,,49071,2018.0,Q1,,2018-03-31,2018-05-02 13:09:04+00:00,6266000000.0,1276000000.0,-154000000.0,8855000000.0,0.0,2659000000.0,3706000000.0,3760000000.0,4772000000.0,2361000000.0,1595000000.0,4059000000.0,4961000000.0,,,1805000000.0,3145000000.0,14086000000.0,522000000.0,9742000000.0,33453000000.0,10081000000.0,23932000000.0,15455000000.0,10081000000.0,10081000000.0,23372000000.0,33453000000.0,7926000000.0,7917000000.0,0.0,-6510000000.0
Humana Inc,HUM,,49071,2019.0,FY,,2019-12-31,2020-04-29 15:17:06+00:00,3754000000.0,1056000000.0,156000000.0,4054000000.0,0.0,2853000000.0,247000000.0,3928000000.0,4967000000.0,1469000000.0,1955000000.0,3806000000.0,6229000000.0,,,1834000000.0,1141000000.0,17483000000.0,699000000.0,10972000000.0,29074000000.0,12037000000.0,19888000000.0,10929000000.0,12037000000.0,12037000000.0,17037000000.0,29074000000.0,7231000000.0,6108000000.0,0.0,-8455000000.0
Humana Inc,HUM,,49071,2019.0,Q3,,2019-09-30,2019-11-06 14:57:59+00:00,3640000000.0,848000000.0,177000000.0,5527000000.0,0.0,2641000000.0,274000000.0,3922000000.0,5365000000.0,1465000000.0,1864000000.0,3519000000.0,6220000000.0,,,1605000000.0,1108000000.0,17045000000.0,972000000.0,10430000000.0,29180000000.0,11601000000.0,20324000000.0,11106000000.0,11601000000.0,11601000000.0,17579000000.0,29180000000.0,6992000000.0,6473000000.0,0.0,-8262000000.0
Humana Inc,HUM,,49071,2019.0,Q2,,2019-06-30,2019-07-31 13:40:46+00:00,3832000000.0,904000000.0,112000000.0,4778000000.0,0.0,2796000000.0,312000000.0,3922000000.0,4377000000.0,1467000000.0,1796000000.0,4487000000.0,5842000000.0,,,1568000000.0,1125000000.0,16429000000.0,1553000000.0,9991000000.0,28913000000.0,11872000000.0,20160000000.0,11539000000.0,11872000000.0,11872000000.0,17041000000.0,28913000000.0,6957000000.0,5502000000.0,0.0,-7465000000.0
Humana Inc,HUM,,49071,2019.0,Q1,,2019-03-31,2019-05-01 14:49:22+00:00,3719000000.0,1955000000.0,-10000000.0,3877000000.0,0.0,2755000000.0,312000000.0,3897000000.0,4376000000.0,1470000000.0,1754000000.0,3965000000.0,6024000000.0,,,1555000000.0,1205000000.0,15563000000.0,1872000000.0,9876000000.0,28349000000.0,10841000000.0,19673000000.0,11927000000.0,10841000000.0,10841000000.0,17508000000.0,28349000000.0,6922000000.0,5581000000.0,0.0,-7467000000.0
Humana Inc,HUM,,49071,2020.0,Q1,,2020-03-31,2020-04-29 15:17:06+00:00,5399000000.0,2009000000.0,48000000.0,6054000000.0,0.0,2890000000.0,274000000.0,4443000000.0,6057000000.0,1486000000.0,2023000000.0,5384000000.0,7259000000.0,,,2130000000.0,1391000000.0,17871000000.0,1898000000.0,11104000000.0,34633000000.0,12355000000.0,24551000000.0,14830000000.0,12355000000.0,12355000000.0,22278000000.0,34633000000.0,8059000000.0,7448000000.0,0.0,-8454000000.0
