company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SanDisk Corp ,SNDK,,1000180,2008.0,FY,2007-12-31,2008-12-28,2011-02-23 17:19:27+00:00,17069000.0,-8.82,-8.82,,-8.82,1021238000.0,34250000.0,328079000.0,-1986624000.0,-1986624000.0,-1986624000.0,3288265000.0,3351352000.0,429949000.0,35467000.0,204765000.0,3288265000.0,63087000.0,33743000.0,54849000.0,2036567000.0,-1973480000.0,21106000.0,-1952374000.0,3351352000.0,225200000.0,225292000.0,225292000.0
SanDisk Corp ,SNDK,,1000180,2009.0,FY,2008-12-29,2010-01-03,2012-02-23 16:30:18+00:00,1167000.0,1.83,1.83,,1.79,,88491000.0,208514000.0,415310000.0,415310000.0,415310000.0,2282180000.0,3566806000.0,384158000.0,38000.0,171359000.0,2282180000.0,1284626000.0,77216000.0,61627000.0,765236000.0,519390000.0,-15589000.0,503801000.0,3566806000.0,226900000.0,227435000.0,231959000.0
SanDisk Corp ,SNDK,,1000180,2009.0,Q3,2009-06-29,2009-09-27,2010-11-12 12:44:37+00:00,292000.0,1.02,1.02,,0.99,,6122000.0,55750000.0,231293000.0,231293000.0,231293000.0,498901000.0,935171000.0,94925000.0,0.0,45350000.0,498901000.0,436270000.0,16550000.0,14012000.0,196317000.0,239953000.0,-2538000.0,237415000.0,935171000.0,226800000.0,227771000.0,232724000.0
SanDisk Corp ,SNDK,,1000180,2009.0,Q2,2009-03-30,2009-06-28,2010-08-12 17:28:22+00:00,291000.0,0.23,0.23,,0.23,,20651000.0,50409000.0,52507000.0,52507000.0,52507000.0,481576000.0,730573000.0,91219000.0,0.0,38636000.0,481576000.0,248997000.0,9364000.0,14080000.0,180555000.0,68442000.0,4716000.0,73158000.0,730573000.0,228300000.0,226976000.0,231066000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q4,2010-10-04,2011-01-02,,,2.08,2.08,,2.03,,-138357000.0,58812000.0,485465000.0,485465000.0,485465000.0,751118000.0,1327403000.0,112592000.0,,47838000.0,751118000.0,576285000.0,57199000.0,47264000.0,219242000.0,357043000.0,-9935000.0,347108000.0,1327403000.0,232600000.0,232531000.0,238901000.0
SanDisk Corp ,SNDK,,1000180,2010.0,FY,2010-01-04,2011-01-02,2013-02-19 17:17:21+00:00,1672000.0,5.59,5.59,,5.44,,157291000.0,209797000.0,1300142000.0,1300142000.0,1300142000.0,2564717000.0,4826807000.0,422562000.0,,166485000.0,2564717000.0,2262090000.0,89114000.0,84973000.0,800516000.0,1461574000.0,-4141000.0,1457433000.0,4826807000.0,232600000.0,232531000.0,238901000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q3YTD,2010-01-04,2010-10-03,,1672000.0,3.51,3.51,,3.41,,295648000.0,150985000.0,814677000.0,814677000.0,814677000.0,1813599000.0,3499404000.0,309970000.0,,118647000.0,1813599000.0,1685805000.0,31915000.0,37709000.0,581274000.0,1104531000.0,5794000.0,1110325000.0,3499404000.0,233400000.0,233918000.0,240717000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q3,2010-07-05,2010-10-03,2011-11-09 17:11:29+00:00,1089000.0,1.38,1.38,,1.34,,106464000.0,50390000.0,322092000.0,322092000.0,322092000.0,594428000.0,1233673000.0,111518000.0,,44524000.0,594428000.0,639245000.0,16258000.0,13090000.0,207521000.0,431724000.0,-3168000.0,428556000.0,1233673000.0,233400000.0,233918000.0,240717000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q2YTD,2010-01-04,2010-07-04,,583000.0,2.13,2.13,,2.07,,189184000.0,100595000.0,492585000.0,492585000.0,492585000.0,1219171000.0,2265731000.0,198452000.0,,74123000.0,1219171000.0,1046560000.0,15657000.0,24619000.0,373753000.0,672807000.0,8962000.0,681769000.0,2265731000.0,232300000.0,231673000.0,239801000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q2,2010-04-05,2010-07-04,2011-08-10 17:02:12+00:00,291000.0,1.11,1.11,,1.08,,100881000.0,52094000.0,257894000.0,257894000.0,257894000.0,632686000.0,1179068000.0,99799000.0,,35399000.0,632686000.0,546382000.0,12243000.0,12219000.0,187583000.0,358799000.0,-24000.0,358775000.0,1179068000.0,232300000.0,231673000.0,239801000.0
SanDisk Corp ,SNDK,,1000180,2010.0,Q1,2010-01-04,2010-04-04,2011-05-10 21:46:50+00:00,292000.0,1.02,1.02,,0.99,,88303000.0,48501000.0,234691000.0,234691000.0,234691000.0,586485000.0,1086663000.0,98653000.0,,38724000.0,586485000.0,500178000.0,3414000.0,12400000.0,186170000.0,314008000.0,8986000.0,322994000.0,1086663000.0,230100000.0,229300000.0,236884000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q4,2011-10-03,2012-01-01,,1877000.0,1.17,1.17,,1.14,,137311000.0,55227000.0,281223000.0,281223000.0,281223000.0,915179000.0,1576920000.0,147228000.0,,41746000.0,915179000.0,661741000.0,32208000.0,35079000.0,246078000.0,415663000.0,2871000.0,418534000.0,1576920000.0,239600000.0,239484000.0,244553000.0
SanDisk Corp ,SNDK,,1000180,2011.0,FY,2011-01-03,2012-01-01,2014-02-21 17:19:51+00:00,4485000.0,4.12,4.12,0.0,4.04,0.0,489764000.0,199422000.0,986990000.0,986990000.0,986990000.0,3222999000.0,5662145000.0,547373000.0,,157766000.0,3222999000.0,2439146000.0,135298000.0,81952000.0,909046000.0,1530100000.0,-53346000.0,1476754000.0,5662145000.0,239600000.0,239484000.0,244553000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q3YTD,2011-01-03,2011-10-02,,2608000.0,2.95,2.95,,2.9,,352453000.0,144195000.0,705767000.0,705767000.0,705767000.0,2307820000.0,4085225000.0,400145000.0,,116020000.0,2307820000.0,1777405000.0,103090000.0,46873000.0,662968000.0,1114437000.0,-56217000.0,1058220000.0,4085225000.0,240500000.0,239836000.0,243680000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q3TTM,2010-10-04,2011-10-02,,2608000.0,5.03,5.03,,4.93,,214096000.0,203007000.0,1191232000.0,1191232000.0,1191232000.0,3058938000.0,5412628000.0,512737000.0,,163858000.0,3058938000.0,2353690000.0,160289000.0,94137000.0,882210000.0,1471480000.0,-66152000.0,1405328000.0,5412628000.0,240500000.0,239836000.0,243680000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q3,2011-07-04,2011-10-02,2012-11-05 17:27:44+00:00,1878000.0,0.97,0.97,,0.96,,129296000.0,48538000.0,233253000.0,233253000.0,233253000.0,803651000.0,1416032000.0,135271000.0,,40567000.0,803651000.0,612381000.0,38332000.0,14754000.0,226254000.0,386127000.0,-23578000.0,362549000.0,1416032000.0,240500000.0,239836000.0,243680000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q2YTD,2011-01-03,2011-07-03,,730000.0,1.98,1.98,,1.94,,223157000.0,95657000.0,472514000.0,472514000.0,472514000.0,1504169000.0,2669193000.0,264874000.0,,75453000.0,1504169000.0,1165024000.0,64758000.0,32119000.0,436714000.0,728310000.0,-32639000.0,695671000.0,2669193000.0,238800000.0,238851000.0,243862000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q2TTM,2010-07-05,2011-07-03,,1819000.0,5.44,5.44,,5.31,,191264000.0,204859000.0,1280071000.0,1280071000.0,1280071000.0,2849715000.0,5230269000.0,488984000.0,,167815000.0,2849715000.0,2380554000.0,138215000.0,92473000.0,863477000.0,1517077000.0,-45742000.0,1471335000.0,5230269000.0,238800000.0,238851000.0,243862000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q2,2011-04-04,2011-07-03,2012-08-06 16:12:36+00:00,730000.0,1.04,1.04,,1.02,,116353000.0,48200000.0,248390000.0,248390000.0,248390000.0,761561000.0,1374993000.0,145332000.0,,40154000.0,761561000.0,613432000.0,30931000.0,16658000.0,234416000.0,379016000.0,-14273000.0,364743000.0,1374993000.0,238800000.0,238851000.0,243862000.0
SanDisk Corp ,SNDK,,1000180,2011.0,Q1TTM,2010-04-05,2011-04-03,,1380000.0,5.51,5.51,,5.37,,175792000.0,208753000.0,1289575000.0,1289575000.0,1289575000.0,2720840000.0,5034344000.0,443451000.0,,163060000.0,2720840000.0,2313504000.0,119527000.0,88034000.0,816644000.0,1496860000.0,-31493000.0,1465367000.0,5034344000.0,238400000.0,237473000.0,243404000.0
