company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
MGM Resorts International,MGM,,789570,2012.0,Q2,,2012-06-30,2012-08-08 19:30:37+00:00,171878000.0,478588000.0,1364123000.0,11046000.0,1731921000.0,0.0,4096055000.0,122134000.0,336000.0,2900237000.0,4889311000.0,13225319000.0,1498864000.0,113316000.0,14783177000.0,3686422000.0,2513840000.0,,,251373000.0,514002000.0,182258000.0,231458000.0,,1618684000.0,141674000.0,,27263008000.0,5725785000.0,2677417000.0,1929384000.0,5725785000.0,9412207000.0,17850801000.0,27263008000.0,9802414000.0,15921417000.0
MGM Resorts International,MGM,,789570,2012.0,Q1,,2012-03-31,2012-05-07 19:27:55+00:00,163626000.0,477484000.0,1413507000.0,6837000.0,1634892000.0,0.0,4107434000.0,99935000.0,62179000.0,2897049000.0,4965587000.0,13359953000.0,1589915000.0,110674000.0,14786820000.0,3612828000.0,2471425000.0,,,253075000.0,557980000.0,176028000.0,270692000.0,,1764136000.0,,,27391028000.0,5878407000.0,2593677000.0,1892387000.0,5878407000.0,9491235000.0,17899793000.0,27391028000.0,10010531000.0,16007406000.0
MGM Resorts International,MGM,,789570,2013.0,FY,,2013-12-31,2015-03-02 14:37:23+00:00,144990000.0,488217000.0,1770801000.0,12503000.0,1803669000.0,0.0,4161584000.0,80989000.0,14813000.0,2897442000.0,4511861000.0,13447230000.0,1469261000.0,107907000.0,14055212000.0,3644444000.0,2419967000.0,,96202000.0,188522000.0,431395000.0,141590000.0,238657000.0,,41964000.0,,,26084610000.0,4216051000.0,2719439000.0,2215328000.0,4216051000.0,7860495000.0,18224115000.0,26084610000.0,9309959000.0,16008787000.0
MGM Resorts International,MGM,,789570,2013.0,Q3,,2013-09-30,2013-11-07 06:07:06+00:00,202792000.0,411077000.0,1772220000.0,11619000.0,1375403000.0,0.0,4155311000.0,126396000.0,2500000.0,2900758000.0,4548415000.0,13034518000.0,1416462000.0,98330000.0,13969293000.0,3564814000.0,2478063000.0,,,183958000.0,539892000.0,157613000.0,272809000.0,,95427000.0,,,25658835000.0,4262357000.0,2284015000.0,2161470000.0,4262357000.0,7827171000.0,17831664000.0,25658835000.0,9405527000.0,15670194000.0
MGM Resorts International,MGM,,789570,2013.0,Q2,,2013-06-30,2013-08-07 17:50:39+00:00,229599000.0,440326000.0,1667205000.0,11308000.0,1278673000.0,0.0,4150467000.0,141516000.0,7682000.0,2900543000.0,4609088000.0,13111961000.0,1408139000.0,101110000.0,14042309000.0,3568105000.0,2505000000.0,,,193660000.0,551818000.0,149864000.0,248615000.0,,127286000.0,,,25722137000.0,4289061000.0,2210240000.0,2098146000.0,4289061000.0,7857166000.0,17864971000.0,25722137000.0,9469588000.0,15766825000.0
MGM Resorts International,MGM,,789570,2013.0,Q1,,2013-03-31,2013-05-08 17:01:33+00:00,178435000.0,475581000.0,1483005000.0,7982000.0,1480637000.0,0.0,4144631000.0,119196000.0,4344000.0,2898087000.0,4666659000.0,13690699000.0,1435136000.0,105047000.0,14117778000.0,3506196000.0,2476384000.0,,,205204000.0,500969000.0,140750000.0,258784000.0,,220244000.0,,,26057874000.0,4372857000.0,2439245000.0,1870988000.0,4372857000.0,7879053000.0,18178821000.0,26057874000.0,9500851000.0,16307833000.0
MGM Resorts International,MGM,,789570,2014.0,FY,,2014-12-31,2015-11-06 06:30:49+00:00,164252000.0,473345000.0,1574617000.0,12991000.0,1713715000.0,0.0,4185835000.0,14675000.0,62142000.0,2897110000.0,4364856000.0,12913882000.0,1559034000.0,104011000.0,14441542000.0,3537357000.0,2621860000.0,,170439000.0,191155000.0,412809000.0,130570000.0,151414000.0,,-107909000.0,1245320000.0,570000000.0,26702511000.0,4090917000.0,3027160000.0,3407925000.0,4090917000.0,7628274000.0,19074237000.0,26702511000.0,9233809000.0,15666312000.0
MGM Resorts International,MGM,,789570,2014.0,Q3,,2014-09-30,2014-11-07 06:05:43+00:00,266696000.0,433853000.0,1709079000.0,8388000.0,1313427000.0,0.0,4178114000.0,,21205000.0,2893467000.0,4331768000.0,11723655000.0,1555353000.0,99274000.0,14253703000.0,3477780000.0,2339171000.0,,,180792000.0,423138000.0,117710000.0,144503000.0,,234354000.0,1191542000.0,,25448486000.0,4420856000.0,1991057000.0,3369314000.0,4420856000.0,7898636000.0,17549850000.0,25448486000.0,9203726000.0,14180536000.0
MGM Resorts International,MGM,,789570,2014.0,Q2,,2014-06-30,2014-08-08 17:36:45+00:00,253475000.0,473922000.0,1764167000.0,15235000.0,1365137000.0,0.0,4171272000.0,,34339000.0,2898861000.0,4396436000.0,12606520000.0,1420924000.0,102524000.0,14113722000.0,3484225000.0,2356998000.0,,,191141000.0,576045000.0,106941000.0,224732000.0,,270796000.0,317194000.0,,25572303000.0,4457303000.0,2166315000.0,2560316000.0,4457303000.0,7941528000.0,17630775000.0,25572303000.0,9292266000.0,15070459000.0
MGM Resorts International,MGM,,789570,2014.0,Q1,,2014-03-31,2014-05-07 18:01:36+00:00,220523000.0,492535000.0,1683569000.0,12236000.0,1114736000.0,0.0,4165801000.0,,67191000.0,2896542000.0,4451496000.0,12930728000.0,1416664000.0,101553000.0,14034075000.0,3479557000.0,2305322000.0,,,188281000.0,581302000.0,132249000.0,261806000.0,,165252000.0,,,25350709000.0,4343289000.0,1970630000.0,2159564000.0,4343289000.0,7822846000.0,17527863000.0,25350709000.0,9346004000.0,15368299000.0
MGM Resorts International,MGM,,789570,2015.0,FY,,2015-12-31,2017-03-01 06:23:57+00:00,182031000.0,480559000.0,,14022000.0,1670312000.0,0.0,5661534000.0,15993000.0,0.0,1430767000.0,4164781000.0,12368311000.0,1491497000.0,104200000.0,15371795000.0,2644500000.0,2680576000.0,,1561564000.0,165914000.0,347589000.0,157663000.0,137685000.0,6250000.0,-555629000.0,328442000.0,,25215178000.0,5119927000.0,2408749000.0,2237951000.0,5119927000.0,7764427000.0,17444501000.0,25215178000.0,7434634000.0,15206550000.0
MGM Resorts International,MGM,,789570,2015.0,Q3,,2015-09-30,2015-11-06 06:30:49+00:00,168651000.0,470842000.0,1362763000.0,14447000.0,1807795000.0,0.0,5660972000.0,16054000.0,89834000.0,2898996000.0,4212660000.0,12821037000.0,1536531000.0,100533000.0,15014642000.0,3338478000.0,2496294000.0,,188246000.0,143361000.0,435163000.0,165358000.0,187050000.0,5000000.0,225825000.0,,,26680266000.0,5901244000.0,2582274000.0,1952855000.0,5901244000.0,9239722000.0,17435544000.0,26680266000.0,9083350000.0,15482689000.0
MGM Resorts International,MGM,,789570,2015.0,Q2,,2015-06-30,2015-08-07 06:08:43+00:00,174246000.0,467960000.0,1262499000.0,13891000.0,2342340000.0,0.0,5654919000.0,12947000.0,83310000.0,2898383000.0,4256409000.0,12495209000.0,1491052000.0,106914000.0,14791558000.0,3348620000.0,2525636000.0,,203354000.0,192357000.0,445163000.0,156117000.0,136656000.0,5000000.0,159400000.0,875029000.0,200205000.0,27149587000.0,5828210000.0,3267022000.0,2790795000.0,5828210000.0,9176830000.0,17967757000.0,27149587000.0,9091007000.0,15176962000.0
MGM Resorts International,MGM,,789570,2015.0,Q1,,2015-03-31,2015-05-07 18:35:31+00:00,187325000.0,461751000.0,1327959000.0,13580000.0,2195535000.0,0.0,4197597000.0,7725000.0,70552000.0,2898127000.0,4309206000.0,14551810000.0,1661444000.0,103286000.0,14561951000.0,3379917000.0,2547150000.0,,125720000.0,184205000.0,411112000.0,150691000.0,188310000.0,,61941000.0,,,26798447000.0,4273118000.0,2956607000.0,1895761000.0,4273118000.0,7653035000.0,19145412000.0,26798447000.0,9279889000.0,17249651000.0
MGM Resorts International,MGM,,789570,2016.0,FY,,2016-12-31,2018-03-01 06:04:26+00:00,250477000.0,542924000.0,,15053000.0,1446581000.0,0.0,5659316000.0,0.0,10654000.0,1817119000.0,4087706000.0,12979220000.0,1220443000.0,97733000.0,18425023000.0,3749132000.0,2551228000.0,,1864887000.0,159028000.0,393423000.0,325981000.0,142349000.0,54139000.0,545811000.0,8375000.0,,28173301000.0,6220180000.0,2229587000.0,2293421000.0,6220180000.0,9969312000.0,18149850000.0,28173301000.0,7518691000.0,15856429000.0
MGM Resorts International,MGM,,789570,2016.0,Q3,,2016-09-30,2016-11-09 06:05:56+00:00,232490000.0,492426000.0,1475199000.0,12801000.0,1446158000.0,0.0,5656888000.0,478000.0,,1815209000.0,4137475000.0,12786420000.0,1196543000.0,97400000.0,17948045000.0,3726628000.0,2543815000.0,,306969000.0,115977000.0,393666000.0,320707000.0,177886000.0,6250000.0,521142000.0,0.0,,27705286000.0,6190831000.0,2214348000.0,2130635000.0,6190831000.0,9917459000.0,17781577000.0,27705286000.0,7542893000.0,15650942000.0
MGM Resorts International,MGM,,789570,2016.0,Q2,,2016-06-30,2016-08-08 06:05:11+00:00,161420000.0,443903000.0,1262118000.0,10809000.0,2503255000.0,0.0,5536248000.0,11194000.0,,1429279000.0,4072317000.0,12364920000.0,1364163000.0,97800000.0,16102856000.0,3994303000.0,2591317000.0,,333796000.0,160445000.0,386653000.0,141906000.0,137635000.0,6250000.0,-14477000.0,,,26549055000.0,5532580000.0,3193787000.0,1917779000.0,5532580000.0,9526883000.0,17015922000.0,26549055000.0,7252412000.0,15098143000.0
MGM Resorts International,MGM,,789570,2016.0,Q1,,2016-03-31,2016-05-06 17:16:02+00:00,183777000.0,452751000.0,1233045000.0,11622000.0,1664905000.0,0.0,5677107000.0,9148000.0,,1429547000.0,4116904000.0,12686381000.0,1478501000.0,97584000.0,15692731000.0,2665111000.0,2687946000.0,,285479000.0,143110000.0,377963000.0,163392000.0,177256000.0,6250000.0,-488830000.0,242900000.0,,25497290000.0,5199899000.0,2401644000.0,2088311000.0,5199899000.0,7865010000.0,17626030000.0,25497290000.0,7402915000.0,15537719000.0
MGM Resorts International,MGM,,789570,2017.0,FY,,2017-12-31,2019-02-27 14:03:00+00:00,255028000.0,542273000.0,,-3610000.0,1499995000.0,0.0,5363372000.0,42551000.0,,1806531000.0,3877960000.0,12751052000.0,1033297000.0,102292000.0,19635459000.0,4034063000.0,1295375000.0,,2589442000.0,135785000.0,430440000.0,284416000.0,189244000.0,79778000.0,2217299000.0,158042000.0,,29160042000.0,7577061000.0,2376355000.0,3138297000.0,7577061000.0,11611124000.0,17469140000.0,29160042000.0,7148228000.0,14330843000.0
MGM Resorts International,MGM,,789570,2017.0,Q3,,2017-09-30,2017-11-09 12:01:52+00:00,242604000.0,515423000.0,,-9840000.0,1986688000.0,0.0,5395726000.0,,6013000.0,1807009000.0,3924566000.0,13026927000.0,1007584000.0,101242000.0,19134748000.0,4016197000.0,2668864000.0,,1899118000.0,121650000.0,433447000.0,286262000.0,191183000.0,59337000.0,922657000.0,466375000.0,,29101890000.0,6308543000.0,2794536000.0,2735760000.0,6308543000.0,10324740000.0,18717813000.0,29101890000.0,7172606000.0,15982053000.0
MGM Resorts International,MGM,,789570,2017.0,Q2,,2017-06-30,2017-08-08 09:01:46+00:00,206144000.0,469126000.0,,-9148000.0,1757062000.0,0.0,5683716000.0,7362000.0,0.0,1807772000.0,3972046000.0,12725268000.0,980885000.0,103119000.0,18896912000.0,3719589000.0,2560127000.0,,1853396000.0,147438000.0,400185000.0,289630000.0,148462000.0,57341000.0,836840000.0,472590000.0,,28542931000.0,6511408000.0,2485131000.0,2679568000.0,6511408000.0,10230997000.0,18254593000.0,28542931000.0,7160888000.0,15575025000.0
MGM Resorts International,MGM,,789570,2017.0,Q1,,2017-03-31,2017-05-09 06:06:13+00:00,204835000.0,493765000.0,,7217000.0,1395444000.0,0.0,5679802000.0,,77348000.0,1814028000.0,4033756000.0,13099190000.0,1252432000.0,100502000.0,18619666000.0,3764222000.0,2541746000.0,,1730485000.0,112096000.0,410492000.0,340906000.0,183007000.0,55769000.0,689476000.0,0.0,,28303092000.0,6376495000.0,2172718000.0,2124764000.0,6376495000.0,10140717000.0,18106606000.0,28303092000.0,7510708000.0,15981842000.0
MGM Resorts International,MGM,,789570,2018.0,FY,,2018-12-31,2020-02-27 16:25:40+00:00,302578000.0,657206000.0,,-8556000.0,1526762000.0,0.0,4097360000.0,28431000.0,,1821392000.0,3944463000.0,15347245000.0,732867000.0,110831000.0,20729888000.0,3957508000.0,1342538000.0,0.0,2462847000.0,140046000.0,455318000.0,0.0,203548000.0,102250000.0,2423479000.0,43411000.0,,30210706000.0,6512283000.0,2526778000.0,2948882000.0,6512283000.0,10469791000.0,19638665000.0,30210706000.0,6954040000.0,16689783000.0
MGM Resorts International,MGM,,789570,2018.0,Q3,,2018-09-30,2018-11-07 09:02:43+00:00,301008000.0,546646000.0,,6234000.0,1302677000.0,0.0,4257021000.0,19552000.0,,1822009000.0,3991963000.0,14663972000.0,666210000.0,104438000.0,20733381000.0,3972821000.0,1241036000.0,,2533808000.0,142774000.0,551928000.0,251399000.0,234711000.0,93339000.0,2510103000.0,0.0,,29973515000.0,6773358000.0,2208024000.0,2977590000.0,6773358000.0,10746179000.0,19133997000.0,29973515000.0,7032110000.0,16156407000.0
MGM Resorts International,MGM,,789570,2018.0,Q2,,2018-06-30,2018-08-03 08:02:11+00:00,268140000.0,497350000.0,,-3237000.0,1272872000.0,0.0,4419193000.0,23124000.0,,1801034000.0,3776770000.0,13513341000.0,882940000.0,109130000.0,19863078000.0,3992799000.0,1226397000.0,,2656469000.0,140184000.0,570222000.0,245720000.0,180640000.0,86968000.0,2431186000.0,0.0,,28977160000.0,6847142000.0,2083116000.0,3064793000.0,6847142000.0,10839941000.0,18050251000.0,28977160000.0,7030966000.0,14985458000.0
MGM Resorts International,MGM,,789570,2018.0,Q1,,2018-03-31,2018-05-04 19:11:22+00:00,253391000.0,505591000.0,,-7480000.0,1525402000.0,0.0,5005526000.0,41653000.0,,1800586000.0,3819369000.0,12742861000.0,1050795000.0,107309000.0,19711829000.0,4029581000.0,1206591000.0,,2668365000.0,125524000.0,522978000.0,282879000.0,212758000.0,78680000.0,2372744000.0,539608000.0,,29298270000.0,7370790000.0,2392713000.0,3586888000.0,7370790000.0,11400371000.0,17819219000.0,29298270000.0,7193728000.0,14232331000.0
MGM Resorts International,MGM,,789570,2019.0,FY,,2019-12-31,2020-02-27 16:25:40+00:00,235437000.0,612717000.0,,-10202000.0,2329604000.0,0.0,3536130000.0,27167000.0,,2084564000.0,3826504000.0,11532492000.0,822366000.0,102888000.0,18285955000.0,4935654000.0,2106506000.0,735000000.0,2833736000.0,122250000.0,4849274000.0,4277970000.0,200317000.0,105046000.0,4201337000.0,0.0,,33876356000.0,7727265000.0,4007693000.0,3191423000.0,7727265000.0,12662919000.0,21108391000.0,33876356000.0,11582708000.0,17916968000.0
MGM Resorts International,MGM,,789570,2019.0,Q3,,2019-09-30,2019-11-04 19:55:41+00:00,253637000.0,550345000.0,,-46841000.0,1233569000.0,0.0,3851508000.0,23877000.0,,2076431000.0,3866536000.0,15194242000.0,758992000.0,104206000.0,20603978000.0,4460066000.0,1536426000.0,735000000.0,2879847000.0,159760000.0,982188000.0,518365000.0,233749000.0,105976000.0,2255885000.0,0.0,,31168871000.0,6060552000.0,2880746000.0,3293244000.0,6060552000.0,10520618000.0,20542277000.0,31168871000.0,7684147000.0,17249033000.0
MGM Resorts International,MGM,,789570,2019.0,Q2,,2019-06-30,2019-08-07 19:14:44+00:00,277591000.0,562772000.0,,-26330000.0,1160591000.0,0.0,4186848000.0,20994000.0,,2080904000.0,3922684000.0,14890146000.0,746733000.0,106707000.0,21054337000.0,4434237000.0,1552552000.0,,2372158000.0,136790000.0,969023000.0,529171000.0,188970000.0,100586000.0,2359966000.0,0.0,,30813715000.0,6520484000.0,2040034000.0,2786539000.0,6520484000.0,10954721000.0,19758408000.0,30813715000.0,7719344000.0,16971869000.0
MGM Resorts International,MGM,,789570,2019.0,Q1,,2019-03-31,2019-05-07 16:29:14+00:00,336586000.0,602602000.0,,-24608000.0,1223404000.0,0.0,4425835000.0,18536000.0,,2001646000.0,4046756000.0,14939158000.0,730996000.0,111302000.0,21196438000.0,4431661000.0,1566931000.0,,2336235000.0,137309000.0,963950000.0,510951000.0,251291000.0,99338000.0,2384977000.0,2548000.0,,31146921000.0,6786204000.0,2207135000.0,2812678000.0,6786204000.0,11217865000.0,19829718000.0,31146921000.0,7743348000.0,17017040000.0
MGM Resorts International,MGM,,789570,2020.0,Q1,,2020-03-31,2020-05-01 16:32:30+00:00,202735000.0,454826000.0,,-39774000.0,6016417000.0,0.0,3279386000.0,44459000.0,,2091595000.0,3795850000.0,12307956000.0,1596170000.0,106327000.0,15172959000.0,5158087000.0,2388072000.0,735000000.0,2314818000.0,108694000.0,8864402000.0,8374987000.0,240900000.0,89642000.0,4934302000.0,,,39118905000.0,8173914000.0,7597929000.0,2626247000.0,8173914000.0,13332001000.0,25697262000.0,39118905000.0,16348017000.0,23071015000.0
