company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MGM Resorts International,MGM,,789570,2011.0,Q2YTD,2011-01-01,2011-06-30,,6.86,6.86,,329864000.0,6.04,,-132757000.0,3360820000.0,3360820000.0,3352114000.0,8706000.0,1834208000.0,3630575000.0,-85264000.0,245345000.0,-311739000.0,-3591691000.0,,647645000.0,1834208000.0,1484628000.0,540138000.0,,-2368837000.0,3853465000.0,-625402000.0,3228063000.0,3318836000.0,488609000.0,488609000.0,553400000.0
MGM Resorts International,MGM,,789570,2011.0,Q2TTM,2010-07-01,2011-06-30,,5.67,5.89,,635387000.0,5.07,,-371538000.0,2903640000.0,2903640000.0,2894934000.0,8706000.0,3624309000.0,6997735000.0,-124298000.0,690396000.0,-627619000.0,-3620153000.0,,1285403000.0,3624309000.0,2745807000.0,1098374000.0,,-1008967000.0,3754774000.0,-1222672000.0,2532102000.0,6370116000.0,488609000.0,488609000.0,553400000.0
MGM Resorts International,MGM,,789570,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 19:30:37+00:00,7.04,7.04,,177467000.0,6.22,,-78174000.0,3450691000.0,3450691000.0,3441985000.0,8706000.0,1003624000.0,1968940000.0,-41019000.0,127884000.0,-162955000.0,-3528348000.0,,341598000.0,1003624000.0,802361000.0,270224000.0,,-2881399000.0,3683760000.0,-311243000.0,3372517000.0,1805985000.0,488609000.0,488609000.0,553400000.0
MGM Resorts International,MGM,,789570,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3.37,-3.15,,622686000.0,-3.15,,-772859000.0,-1430527000.0,-1430527000.0,-1430527000.0,,3463858000.0,6735675000.0,-106264000.0,1809634000.0,-624215000.0,-65074000.0,,1258159000.0,3463858000.0,2647602000.0,1119319000.0,,3625405000.0,-977803000.0,-1225583000.0,-2203386000.0,6111460000.0,488539000.0,488539000.0,488539000.0
MGM Resorts International,MGM,,789570,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 19:27:55+00:00,-0.18,-0.18,,152397000.0,-0.18,,-54583000.0,-89871000.0,-89871000.0,-89871000.0,,830584000.0,1661635000.0,-44245000.0,117461000.0,-148784000.0,-63343000.0,,306047000.0,830584000.0,682267000.0,269914000.0,,512562000.0,169705000.0,-314159000.0,-144454000.0,1512851000.0,488539000.0,488539000.0,488539000.0
MGM Resorts International,MGM,,789570,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:37:23+00:00,-3.62,-3.62,,927697000.0,-3.62,,-117301000.0,-1616912000.0,-1616912000.0,-1767691000.0,150779000.0,5564348000.0,9901669000.0,-739206000.0,1053740000.0,-740825000.0,18927000.0,,1474781000.0,5564348000.0,3596496000.0,1116358000.0,,3475145000.0,121351000.0,-1855564000.0,-1734213000.0,9160844000.0,488988000.0,488300000.0,488300000.0
MGM Resorts International,MGM,,789570,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.74,-0.74,,472452000.0,-0.74,,-24175000.0,-273741000.0,-273741000.0,-362705000.0,88964000.0,2797301000.0,4978979000.0,-105232000.0,268731000.0,-367624000.0,7323000.0,,697567000.0,2797301000.0,1814054000.0,560665000.0,,1446073000.0,367981000.0,-665897000.0,-297916000.0,4611355000.0,488931000.0,488931000.0,488931000.0
MGM Resorts International,MGM,,789570,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.23,-1.23,,959734000.0,-1.16,,-294731000.0,-399617000.0,-399617000.0,-600182000.0,200565000.0,5613895000.0,9881139000.0,-158651000.0,577543000.0,-739308000.0,11599000.0,,1407398000.0,5613895000.0,3527936000.0,1107359000.0,,2956274000.0,571662000.0,-1266010000.0,-694348000.0,9141831000.0,488931000.0,488931000.0,488931000.0
MGM Resorts International,MGM,,789570,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:50:39+00:00,-0.3,-0.3,,235643000.0,-0.3,,-51304000.0,-70434000.0,-70434000.0,-145452000.0,75018000.0,1387689000.0,2506686000.0,-20790000.0,179026000.0,-182921000.0,-5986000.0,,352018000.0,1387689000.0,936076000.0,276323000.0,,760701000.0,175375000.0,-297113000.0,-121738000.0,2323765000.0,488931000.0,488931000.0,488931000.0
MGM Resorts International,MGM,,789570,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.11,6.11,,901558000.0,5.36,,-321601000.0,3121508000.0,3121508000.0,2987255000.0,134253000.0,5229830000.0,9343393000.0,-178880000.0,526401000.0,-719342000.0,-3510763000.0,,1396978000.0,5229830000.0,3394221000.0,1101260000.0,,-685826000.0,4080047000.0,-1280140000.0,2799907000.0,8624051000.0,488861000.0,488861000.0,488861000.0
MGM Resorts International,MGM,,789570,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 17:01:33+00:00,-0.44,-0.44,,236809000.0,-0.44,,27129000.0,-203307000.0,-203307000.0,-217253000.0,13946000.0,1409612000.0,2472293000.0,-84442000.0,89705000.0,-184703000.0,13309000.0,,345549000.0,1409612000.0,877978000.0,284342000.0,,685372000.0,192606000.0,-368784000.0,-176178000.0,2287590000.0,488861000.0,488861000.0,488861000.0
MGM Resorts International,MGM,,789570,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 06:14:09+00:00,-0.35,-0.35,,849225000.0,-0.35,,20816000.0,41374000.0,41374000.0,-171734000.0,213108000.0,5872464000.0,10564193000.0,-217744000.0,511013000.0,-754530000.0,-55515000.0,,1495195000.0,5872464000.0,3937199000.0,857347000.0,,2799918000.0,1137281000.0,-1075091000.0,62190000.0,9809663000.0,489661000.0,490700000.0,490700000.0
MGM Resorts International,MGM,,789570,2013.0,Q4,2013-10-01,2013-12-31,,-0.12,-0.12,,207474000.0,-0.12,,948000.0,16203000.0,16203000.0,-63009000.0,79212000.0,1500527000.0,2705984000.0,-115453000.0,106660000.0,-192771000.0,-23458000.0,,380945000.0,1500527000.0,1012686000.0,208461000.0,,671621000.0,341065000.0,-323914000.0,17151000.0,2513213000.0,489661000.0,490700000.0,490700000.0
MGM Resorts International,MGM,,789570,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.23,-0.23,,641751000.0,-0.23,,19868000.0,25171000.0,25171000.0,-108725000.0,133896000.0,4371937000.0,7858209000.0,-102291000.0,404353000.0,-561759000.0,-32057000.0,,1114250000.0,4371937000.0,2924513000.0,648886000.0,,2128297000.0,796216000.0,-751177000.0,45039000.0,7296450000.0,446300000.0,446300000.0,446300000.0
MGM Resorts International,MGM,,789570,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 06:05:43+00:00,-0.05,-0.05,,211682000.0,-0.05,,-14428000.0,33171000.0,33171000.0,-22313000.0,55484000.0,1472138000.0,2653516000.0,-35115000.0,134066000.0,-190479000.0,-14683000.0,,397037000.0,1472138000.0,990899000.0,208939000.0,,728102000.0,262797000.0,-244054000.0,18743000.0,2463037000.0,446300000.0,446300000.0,446300000.0
MGM Resorts International,MGM,,789570,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.18,-0.18,,430069000.0,-0.18,,34296000.0,-8000000.0,-8000000.0,-86412000.0,78412000.0,2899799000.0,5204693000.0,-67176000.0,270287000.0,-371280000.0,-17374000.0,,717213000.0,2899799000.0,1933614000.0,439947000.0,,1400195000.0,533419000.0,-507123000.0,26296000.0,4833413000.0,489484000.0,489484000.0,489484000.0
MGM Resorts International,MGM,,789570,2013.0,Q2TTM,2012-07-01,2013-06-30,,-3.06,-3.06,,885314000.0,-3.06,,-58830000.0,-1351171000.0,-1351171000.0,-1491398000.0,140227000.0,5666846000.0,10127383000.0,-701150000.0,1055296000.0,-744481000.0,-5770000.0,,1494427000.0,5666846000.0,3716056000.0,995640000.0,,3429267000.0,286789000.0,-1696790000.0,-1410001000.0,9382902000.0,489484000.0,489484000.0,489484000.0
MGM Resorts International,MGM,,789570,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 17:36:45+00:00,-0.19,-0.19,,218151000.0,-0.19,,3865000.0,-30578000.0,-30578000.0,-92958000.0,62380000.0,1489929000.0,2669518000.0,-43815000.0,178071000.0,-188253000.0,-3176000.0,,366688000.0,1489929000.0,991336000.0,214500000.0,,759734000.0,231602000.0,-258315000.0,-26713000.0,2481265000.0,489484000.0,489484000.0,489484000.0
MGM Resorts International,MGM,,789570,2013.0,Q1TTM,2012-04-01,2013-03-31,,-3.17,-3.17,,902806000.0,-3.17,,-113999000.0,-1391027000.0,-1391027000.0,-1543892000.0,152865000.0,5564606000.0,9964551000.0,-678125000.0,1056251000.0,-739149000.0,-8580000.0,,1479757000.0,5564606000.0,3660796000.0,1057463000.0,,3430234000.0,230562000.0,-1735588000.0,-1505026000.0,9225402000.0,654600000.0,654600000.0,654600000.0
MGM Resorts International,MGM,,789570,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 18:01:36+00:00,0.01,0.01,,211918000.0,0.01,,30431000.0,22578000.0,22578000.0,6546000.0,16032000.0,1409870000.0,2535175000.0,-23361000.0,92216000.0,-183027000.0,-14198000.0,,350525000.0,1409870000.0,942278000.0,225447000.0,,640461000.0,301817000.0,-248808000.0,53009000.0,2352148000.0,654600000.0,654600000.0,654600000.0
MGM Resorts International,MGM,,789570,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 06:23:57+00:00,-0.31,-0.31,,815765000.0,-0.31,0.0,283708000.0,127178000.0,127178000.0,-149873000.0,277051000.0,5946583000.0,10848264000.0,-95591000.0,463117000.0,-766280000.0,-24579000.0,0.0,1557560000.0,5946583000.0,4135401000.0,817061000.0,,2811863000.0,1323538000.0,-912652000.0,410886000.0,10081984000.0,490875000.0,490875000.0,490875000.0
MGM Resorts International,MGM,,789570,2014.0,Q4,2014-10-01,2014-12-31,,-0.7,-0.7,,202654000.0,-0.69,,328109000.0,-287472000.0,-287472000.0,-342263000.0,54791000.0,1397893000.0,2582370000.0,-24573000.0,109140000.0,-196824000.0,15756000.0,,393990000.0,1397893000.0,987653000.0,200903000.0,,721540000.0,266113000.0,-225476000.0,40637000.0,2385546000.0,490875000.0,490875000.0,490875000.0
MGM Resorts International,MGM,,789570,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 06:30:49+00:00,-0.04,-0.04,,202386000.0,-0.04,,10208000.0,50382000.0,50382000.0,-20270000.0,70652000.0,1483301000.0,2677491000.0,-23064000.0,116551000.0,-192484000.0,-12770000.0,,409050000.0,1483301000.0,1001706000.0,202835000.0,,715217000.0,286489000.0,-225899000.0,60590000.0,2485007000.0,490914000.0,490914000.0,490914000.0
MGM Resorts International,MGM,,789570,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.39,0.39,,613111000.0,0.38,,-44401000.0,414650000.0,414650000.0,192390000.0,222260000.0,4548690000.0,8265894000.0,-71018000.0,353977000.0,-569456000.0,-40335000.0,,1163570000.0,4548690000.0,3147748000.0,616158000.0,,2090323000.0,1057425000.0,-687176000.0,370249000.0,7696438000.0,490914000.0,490914000.0,490914000.0
MGM Resorts International,MGM,,789570,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.27,0.27,,820585000.0,0.26,,-43453000.0,430853000.0,430853000.0,129381000.0,301472000.0,6049217000.0,10971878000.0,-186471000.0,460637000.0,-762227000.0,-63793000.0,,1544515000.0,6049217000.0,4160434000.0,824619000.0,,2761944000.0,1398490000.0,-1011090000.0,387400000.0,10209651000.0,490914000.0,490914000.0,490914000.0
MGM Resorts International,MGM,,789570,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.43,0.43,,410725000.0,0.42,,-54609000.0,364268000.0,364268000.0,212660000.0,151608000.0,3065389000.0,5588403000.0,-47954000.0,237426000.0,-376972000.0,-27565000.0,,754520000.0,3065389000.0,2146042000.0,413323000.0,,1375106000.0,770936000.0,-461277000.0,309659000.0,5211431000.0,490786000.0,490786000.0,490786000.0
MGM Resorts International,MGM,,789570,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.26,0.26,,829881000.0,0.25,,-68089000.0,413642000.0,413642000.0,127338000.0,286304000.0,6038054000.0,10947903000.0,-198522000.0,478152000.0,-760222000.0,-65706000.0,,1532502000.0,6038054000.0,4149627000.0,830723000.0,,2774829000.0,1374798000.0,-1029245000.0,345553000.0,10187681000.0,490786000.0,490786000.0,490786000.0
MGM Resorts International,MGM,,789570,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 06:08:43+00:00,0.22,0.22,,203070000.0,0.22,,-51945000.0,178168000.0,178168000.0,110008000.0,68160000.0,1514231000.0,2770398000.0,-24305000.0,137931000.0,-189365000.0,-10586000.0,,381923000.0,1514231000.0,1066802000.0,203936000.0,,712338000.0,354464000.0,-228241000.0,126223000.0,2581033000.0,490786000.0,490786000.0,490786000.0
MGM Resorts International,MGM,,789570,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.15,-0.15,,844962000.0,-0.16,,-12279000.0,204896000.0,204896000.0,-75628000.0,280524000.0,6013752000.0,10847023000.0,-218032000.0,518292000.0,-759110000.0,-58296000.0,,1517267000.0,6013752000.0,4074161000.0,841287000.0,,2822225000.0,1251936000.0,-1059319000.0,192617000.0,10087913000.0,490542000.0,490542000.0,490542000.0
MGM Resorts International,MGM,,789570,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 18:35:31+00:00,0.21,0.21,,207655000.0,0.2,,-2664000.0,186100000.0,186100000.0,102652000.0,83448000.0,1551158000.0,2818005000.0,-23649000.0,99495000.0,-187607000.0,-16979000.0,,372597000.0,1551158000.0,1079240000.0,209387000.0,,662768000.0,416472000.0,-233036000.0,183436000.0,2630398000.0,490542000.0,490542000.0,490542000.0
MGM Resorts International,MGM,,789570,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 06:04:26+00:00,-0.82,-0.82,0.0,819883000.0,-0.82,1467991000.0,-6594000.0,-1039649000.0,-1039649000.0,-447720000.0,-591929000.0,5215092000.0,9941841000.0,-92432000.0,446235000.0,-751773000.0,-186556000.0,,1583655000.0,5215092000.0,3974976000.0,797579000.0,,4131208000.0,-156232000.0,-890011000.0,-1046243000.0,9190068000.0,546000000.0,542873000.0,542873000.0
MGM Resorts International,MGM,,789570,2015.0,Q4,2015-10-01,2015-12-31,,-1.47,-1.47,,200164000.0,-1.44,1467991000.0,69976000.0,-1473497000.0,-1473497000.0,-781454000.0,-692043000.0,1218149000.0,2375529000.0,-19996000.0,124696000.0,-183656000.0,-19195000.0,,397302000.0,1218149000.0,973724000.0,186291000.0,,2170958000.0,-1197234000.0,-206287000.0,-1403521000.0,2191873000.0,546000000.0,542873000.0,542873000.0
MGM Resorts International,MGM,,789570,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 06:05:56+00:00,0.12,0.12,,204742000.0,0.12,,-16493000.0,94735000.0,94735000.0,66425000.0,28310000.0,1290422000.0,2464191000.0,-27354000.0,114601000.0,-183375000.0,-40840000.0,0.0,414514000.0,1290422000.0,990394000.0,191781000.0,,693017000.0,297377000.0,-219135000.0,78242000.0,2280816000.0,563287000.0,563287000.0,563287000.0
MGM Resorts International,MGM,,789570,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.65,0.65,,619719000.0,0.62,,-76570000.0,433848000.0,433848000.0,333734000.0,100114000.0,3996943000.0,7566312000.0,-72436000.0,321539000.0,-568117000.0,-167361000.0,,1186353000.0,3996943000.0,3001252000.0,611288000.0,,1960250000.0,1041002000.0,-683724000.0,357278000.0,6998195000.0,563287000.0,563287000.0,563287000.0
MGM Resorts International,MGM,,789570,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.05,-0.05,,822373000.0,-0.07,,251539000.0,146376000.0,146376000.0,-8529000.0,154905000.0,5394836000.0,10148682000.0,-97009000.0,430679000.0,-764941000.0,-151605000.0,,1580343000.0,5394836000.0,3988905000.0,812191000.0,,2681790000.0,1307115000.0,-909200000.0,397915000.0,9383741000.0,563287000.0,563287000.0,563287000.0
MGM Resorts International,MGM,,789570,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 06:05:11+00:00,0.18,0.18,,208565000.0,0.17,,-3772000.0,126467000.0,126467000.0,97459000.0,29008000.0,1351400000.0,2581478000.0,-22581000.0,108350000.0,-196343000.0,-25011000.0,,393310000.0,1351400000.0,1033735000.0,203245000.0,,685214000.0,348521000.0,-225826000.0,122695000.0,2385135000.0,551358000.0,551358000.0,551358000.0
MGM Resorts International,MGM,,789570,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.53,0.53,,414977000.0,0.5,,-60077000.0,339113000.0,339113000.0,267309000.0,71804000.0,2706521000.0,5102121000.0,-45082000.0,206938000.0,-384742000.0,-126521000.0,,771839000.0,2706521000.0,2010858000.0,419507000.0,,1267233000.0,743625000.0,-464589000.0,279036000.0,4717379000.0,551358000.0,551358000.0,551358000.0
MGM Resorts International,MGM,,789570,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.21,-0.21,,820017000.0,-0.23,,278240000.0,102023000.0,102023000.0,-95224000.0,197247000.0,5587715000.0,10361982000.0,-92719000.0,432629000.0,-774050000.0,-123535000.0,,1574879000.0,5587715000.0,4000217000.0,823245000.0,,2703990000.0,1296227000.0,-915964000.0,380263000.0,9587932000.0,551358000.0,551358000.0,551358000.0
MGM Resorts International,MGM,,789570,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:16:02+00:00,0.35,0.35,,206412000.0,0.33,,-56305000.0,212646000.0,212646000.0,169850000.0,42796000.0,1355121000.0,2520643000.0,-22501000.0,98588000.0,-188399000.0,-101510000.0,,378529000.0,1355121000.0,977123000.0,216262000.0,,582019000.0,395104000.0,-238763000.0,156341000.0,2332244000.0,491422000.0,491422000.0,491422000.0
MGM Resorts International,MGM,,789570,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.17,-0.17,,814522000.0,-0.18,,230067000.0,153724000.0,153724000.0,-82675000.0,236399000.0,5750546000.0,10550902000.0,-94443000.0,462210000.0,-767072000.0,-109110000.0,,1563492000.0,5750546000.0,4033284000.0,823936000.0,,2731114000.0,1302170000.0,-918379000.0,383791000.0,9783830000.0,491422000.0,491422000.0,491422000.0
MGM Resorts International,MGM,,789570,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 14:03:00+00:00,1.94,1.94,,849527000.0,1.92,,21743000.0,1235846000.0,1235846000.0,1100408000.0,135438000.0,5660556000.0,9478269000.0,-125837000.0,17078000.0,,-818330000.0,,1691239000.0,5660556000.0,3817713000.0,694773000.0,,1739514000.0,2078199000.0,-820610000.0,1257589000.0,9478269000.0,567200000.0,568134000.0,573317000.0
MGM Resorts International,MGM,,789570,2016.0,Q4,2016-10-01,2016-12-31,,0.04,0.04,,233052000.0,0.04,,36948000.0,68890000.0,68890000.0,23637000.0,45253000.0,1780599000.0,1919190000.0,-12893000.0,-287218000.0,564776000.0,28592000.0,,448506000.0,1780599000.0,703367000.0,161704000.0,,422932000.0,280435000.0,-174597000.0,105838000.0,2483966000.0,567200000.0,568134000.0,573317000.0
MGM Resorts International,MGM,,789570,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 12:01:52+00:00,0.94,0.94,0.0,209737000.0,0.93,,-44995000.0,561260000.0,561260000.0,535619000.0,25641000.0,1456390000.0,2727485000.0,-28442000.0,107196000.0,-212370000.0,-430695000.0,,459732000.0,1456390000.0,1058725000.0,168048000.0,,345970000.0,712755000.0,-196490000.0,516265000.0,2515115000.0,569800000.0,568125000.0,573812000.0
