company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
MGM Resorts International,MGM,,789570,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 16:25:14+00:00,-1279462000.0,10620000.0,437874000.0,622297000.0,778236000.0,,,-95178000.0,,11650784000.0,1122082000.0,-1981440000.0,753032000.0,1122082000.0,-1981440000.0,753032000.0,-106326000.0,-855286000.0,-855286000.0,914640000.0,,-6192000.0,,,,-781754000.0,-9287846000.0,-1240856000.0,,85968000.0
MGM Resorts International,MGM,,789570,2009.0,FY,2009-01-01,2009-12-31,2011-02-28 16:25:14+00:00,-963685000.0,50852000.0,-53863000.0,807523000.0,689273000.0,,,-465934000.0,,6771492000.0,1488750000.0,-330255000.0,587914000.0,1488750000.0,-330255000.0,587914000.0,1746409000.0,-1291682000.0,-1291682000.0,1605405000.0,1800324000.0,747989000.0,,,,-136850000.0,-7083066000.0,,,22291000.0
MGM Resorts International,MGM,,789570,2009.0,Q4,2009-10-01,2009-12-31,,-41618000.0,14648000.0,1460000.0,307094000.0,167396000.0,-746266000.0,,-91379000.0,-1103737000.0,-1811751000.0,1145588000.0,-55969000.0,69598000.0,1145588000.0,-55969000.0,69598000.0,1159217000.0,-433918000.0,-433918000.0,412851000.0,1849717000.0,745857000.0,,,,-14166000.0,2211359000.0,,,224000.0
MGM Resorts International,MGM,,789570,2009.0,Q3,2009-07-01,2009-09-30,,-164336000.0,17692000.0,22892000.0,151651000.0,170651000.0,,,-427197000.0,,462631000.0,527337000.0,-171990000.0,130287000.0,527337000.0,-171990000.0,130287000.0,485634000.0,-750388000.0,-750388000.0,1119529000.0,-632000.0,-398000.0,,,,-29170000.0,65338000.0,,,21914000.0
MGM Resorts International,MGM,,789570,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 16:51:31+00:00,-922067000.0,36204000.0,-55323000.0,500429000.0,521877000.0,746266000.0,,-374555000.0,1103737000.0,8583243000.0,343162000.0,-274286000.0,518316000.0,343162000.0,-274286000.0,518316000.0,587192000.0,-857764000.0,-857764000.0,1192554000.0,-49393000.0,2132000.0,,,,-122684000.0,-9294425000.0,,,22067000.0
MGM Resorts International,MGM,,789570,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 20:36:43+00:00,-757731000.0,18512000.0,-78215000.0,348778000.0,351226000.0,746266000.0,,52642000.0,1103737000.0,8120612000.0,-184175000.0,-102296000.0,388029000.0,-184175000.0,-102296000.0,388029000.0,101558000.0,-107376000.0,-107376000.0,73025000.0,-48761000.0,2530000.0,,,,-93514000.0,-9359763000.0,,,153000.0
MGM Resorts International,MGM,,789570,2010.0,Q4,2010-10-01,2010-12-31,,-145000000.0,23806000.0,1000000.0,260483000.0,146666000.0,,,201741000.0,588456000.0,3673102000.0,-12252000.0,-165157000.0,123616000.0,-12252000.0,-165157000.0,123616000.0,-53793000.0,-139189000.0,-139189000.0,-109408000.0,-840521000.0,-110613000.0,,,-149999000.0,-78952000.0,-3433289000.0,,248480000.0,70927000.0
MGM Resorts International,MGM,,789570,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 19:49:54+00:00,-553000000.0,87983000.0,-330218000.0,1020040000.0,633423000.0,,,-447528000.0,588456000.0,11975708000.0,-1475178000.0,-586079000.0,504014000.0,-1475178000.0,-586079000.0,504014000.0,-1557243000.0,-1437397000.0,-1437397000.0,1667533000.0,-81478000.0,-1670000.0,,,-149999000.0,-207491000.0,-13957864000.0,,248480000.0,77601000.0
MGM Resorts International,MGM,,789570,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-05 16:51:31+00:00,-408000000.0,64177000.0,-331218000.0,759557000.0,486757000.0,,,-649269000.0,,8302606000.0,-1462926000.0,-420922000.0,380398000.0,-1462926000.0,-420922000.0,380398000.0,-1503450000.0,-1298208000.0,-1298208000.0,1776941000.0,759043000.0,108943000.0,,,,-128539000.0,-10524575000.0,,,6674000.0
MGM Resorts International,MGM,,789570,2010.0,Q3TTM,2009-10-01,2010-09-30,,-449618000.0,78825000.0,-329758000.0,1066651000.0,654153000.0,-746266000.0,,-740648000.0,-1103737000.0,6490855000.0,-317338000.0,-476891000.0,449996000.0,-317338000.0,-476891000.0,449996000.0,-344233000.0,-1732126000.0,-1732126000.0,2189792000.0,2608760000.0,854800000.0,,,,-142705000.0,-8313216000.0,,,6898000.0
MGM Resorts International,MGM,,789570,2010.0,Q3,2010-07-01,2010-09-30,,-106000000.0,24446000.0,30315000.0,259034000.0,158857000.0,,,-220029000.0,,1185041000.0,-436269000.0,-54736000.0,30554000.0,-436269000.0,-54736000.0,30554000.0,-460451000.0,-317991000.0,-317991000.0,385271000.0,840521000.0,94133000.0,,,,-49444000.0,-2461831000.0,,,6575000.0
MGM Resorts International,MGM,,789570,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-31 18:31:50+00:00,-302000000.0,39731000.0,-361533000.0,500523000.0,327900000.0,,,-429240000.0,,7117565000.0,-1026657000.0,-366186000.0,349844000.0,-1026657000.0,-366186000.0,349844000.0,-1042999000.0,-980217000.0,-980217000.0,1391670000.0,-81478000.0,14810000.0,,,,-79095000.0,-8062744000.0,,,99000.0
MGM Resorts International,MGM,,789570,2010.0,Q2TTM,2009-07-01,2010-06-30,,-507954000.0,72071000.0,-337181000.0,959268000.0,665947000.0,-746266000.0,,-947816000.0,-1103737000.0,5768445000.0,646268000.0,-594145000.0,549729000.0,646268000.0,-594145000.0,549729000.0,601852000.0,-2164523000.0,-2164523000.0,2924050000.0,1767607000.0,760269000.0,,,,-122431000.0,-5786047000.0,,,22237000.0
MGM Resorts International,MGM,,789570,2010.0,Q2,2010-04-01,2010-06-30,,-40000000.0,24234000.0,-362273000.0,248674000.0,164766000.0,,,-465077000.0,,4330041000.0,227820000.0,-49952000.0,394753000.0,227820000.0,-49952000.0,394753000.0,572621000.0,-883476000.0,-883476000.0,1554306000.0,-81478000.0,15102000.0,,,,-25153000.0,-4020743000.0,,,99000.0
MGM Resorts International,MGM,,789570,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:16:20+00:00,-262000000.0,15497000.0,740000.0,251849000.0,163134000.0,,,35837000.0,,2787524000.0,-1254477000.0,-316234000.0,-44909000.0,-1254477000.0,-316234000.0,-44909000.0,-1615620000.0,-96741000.0,-96741000.0,-162636000.0,,-292000.0,,,,-53942000.0,-4042001000.0,,,
MGM Resorts International,MGM,,789570,2011.0,Q4,2011-10-01,2011-12-31,,-21200000.0,23488000.0,-986000.0,288022000.0,237762000.0,407046000.0,1213000.0,-33031000.0,,1784127000.0,2345000.0,-147189000.0,194086000.0,2345000.0,-147189000.0,194086000.0,50788000.0,-19301000.0,-19301000.0,-14832000.0,,-410344000.0,333000.0,-3768000.0,-330313000.0,-124920000.0,-1778014000.0,,332342000.0,200000.0
MGM Resorts International,MGM,,789570,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 18:21:26+00:00,-128848000.0,93800000.0,-172018000.0,1001982000.0,817146000.0,407046000.0,1213000.0,-320160000.0,,7870527000.0,711922000.0,-21312000.0,675126000.0,711922000.0,-21312000.0,675126000.0,1366949000.0,3234944000.0,3234944000.0,-3150604000.0,,-643000.0,,-3768000.0,-330313000.0,-301244000.0,-7154837000.0,,332342000.0,348000.0
MGM Resorts International,MGM,,789570,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 20:11:58+00:00,-107648000.0,70312000.0,-171032000.0,713960000.0,579384000.0,,,-287129000.0,,6086400000.0,709577000.0,125877000.0,481040000.0,709577000.0,125877000.0,481040000.0,1316161000.0,3254245000.0,3254245000.0,-3135772000.0,,409701000.0,,,,-176324000.0,-5376823000.0,,,148000.0
MGM Resorts International,MGM,,789570,2011.0,Q3TTM,2010-10-01,2011-09-30,,-252648000.0,94118000.0,-170032000.0,974443000.0,726050000.0,,,-85388000.0,588456000.0,9759502000.0,697325000.0,-39280000.0,604656000.0,697325000.0,-39280000.0,604656000.0,1262368000.0,3115056000.0,3115056000.0,-3245180000.0,-840521000.0,299088000.0,,,-149999000.0,-255276000.0,-8810112000.0,,248480000.0,71075000.0
MGM Resorts International,MGM,,789570,2011.0,Q3,2011-07-01,2011-09-30,,-5000000.0,23130000.0,1145000.0,208144000.0,249520000.0,-407046000.0,247000.0,-110635000.0,,2284129000.0,804810000.0,-95269000.0,184117000.0,804810000.0,-95269000.0,184117000.0,893572000.0,-106575000.0,-106575000.0,128677000.0,,407680000.0,,,150130000.0,-91146000.0,-1479319000.0,,-149999000.0,112000.0
MGM Resorts International,MGM,,789570,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-31 18:31:50+00:00,-102648000.0,47182000.0,-172177000.0,505816000.0,329864000.0,407046000.0,-247000.0,-176494000.0,,3802271000.0,-95233000.0,221146000.0,296923000.0,-95233000.0,221146000.0,296923000.0,422589000.0,3360820000.0,3360820000.0,-3264449000.0,,2021000.0,,,-150130000.0,-85178000.0,-3897504000.0,,149999000.0,36000.0
MGM Resorts International,MGM,,789570,2011.0,Q2TTM,2010-07-01,2011-06-30,,-353648000.0,95434000.0,-140862000.0,1025333000.0,635387000.0,407046000.0,-247000.0,-194782000.0,588456000.0,8660414000.0,-543754000.0,1253000.0,451093000.0,-543754000.0,1253000.0,451093000.0,-91655000.0,2903640000.0,2903640000.0,-2988586000.0,,-14459000.0,,,-300129000.0,-213574000.0,-9792624000.0,,398479000.0,77538000.0
MGM Resorts International,MGM,,789570,2011.0,Q2,2011-04-01,2011-06-30,,-26000000.0,23624000.0,-174090000.0,285721000.0,177467000.0,407046000.0,-247000.0,-79099000.0,,2379871000.0,-114103000.0,331683000.0,272945000.0,-114103000.0,331683000.0,272945000.0,490278000.0,3450691000.0,3450691000.0,-3299738000.0,325470000.0,1451000.0,,,-150130000.0,-50719000.0,-2819444000.0,,149999000.0,36000.0
MGM Resorts International,MGM,,789570,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:16:20+00:00,-76648000.0,23558000.0,1913000.0,220095000.0,152397000.0,,,-97395000.0,,1422400000.0,18870000.0,-110537000.0,23978000.0,18870000.0,-110537000.0,23978000.0,-67689000.0,-89871000.0,-89871000.0,35289000.0,-325470000.0,570000.0,,,,-34459000.0,-1078060000.0,,,
