company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q4,2011-10-01,2011-12-31,,,0.31,0.31,0.31,0.3,16136000.0,24394000.0,24394000.0,24394000.0,,399985000.0,644383000.0,3413000.0,,52459000.0,9804000.0,134348000.0,399985000.0,244398000.0,10670000.0,196611000.0,47787000.0,-7257000.0,40530000.0,644383000.0,80456000.0,80456000.0,80456000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:51:59+00:00,,3.3,3.3,1.16,3.26,106680000.0,266866000.0,266866000.0,266866000.0,,1683362000.0,2788018000.0,-9544000.0,,219781000.0,13172000.0,443974000.0,1683362000.0,1104656000.0,44639000.0,676927000.0,427729000.0,-54183000.0,373546000.0,2788018000.0,80456000.0,80456000.0,80456000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q3YTD,2011-01-01,2011-09-30,,,2.99,2.99,0.85,2.96,90544000.0,242472000.0,242472000.0,242472000.0,,1283377000.0,2143635000.0,-12957000.0,,167322000.0,3368000.0,309626000.0,1283377000.0,860258000.0,33969000.0,480316000.0,379942000.0,-46926000.0,333016000.0,2143635000.0,81400000.0,80644000.0,81628000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q3TTM,2010-10-01,2011-09-30,,,3.68,3.68,1.12,3.64,105662000.0,298050000.0,298050000.0,298050000.0,,1660901000.0,2773505000.0,-14050000.0,,224405000.0,4259000.0,420531000.0,1660901000.0,1112604000.0,45647000.0,649195000.0,463409000.0,-59697000.0,403712000.0,2773505000.0,81400000.0,80644000.0,81628000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 08:05:23+00:00,,1.01,1.01,0.31,1.0,30233000.0,82241000.0,82241000.0,82241000.0,,435400000.0,713775000.0,-5846000.0,,53637000.0,-645000.0,96783000.0,435400000.0,278375000.0,10280000.0,149775000.0,128600000.0,-16126000.0,112474000.0,713775000.0,81400000.0,80644000.0,81628000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.98,1.98,0.54,1.96,60311000.0,160231000.0,160231000.0,160231000.0,,847977000.0,1429860000.0,-7111000.0,,113685000.0,4013000.0,212843000.0,847977000.0,581883000.0,23689000.0,330541000.0,251342000.0,-30800000.0,220542000.0,1429860000.0,81100000.0,80451000.0,81489000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q2TTM,2010-07-01,2011-06-30,,,3.63,3.63,1.08,3.59,104574000.0,292847000.0,292847000.0,292847000.0,,1613736000.0,2733013000.0,-10301000.0,,223982000.0,7259000.0,432703000.0,1613736000.0,1119277000.0,47611000.0,663944000.0,455333000.0,-57912000.0,397421000.0,2733013000.0,81100000.0,80451000.0,81489000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 08:39:39+00:00,,0.94,0.94,0.27,0.93,28733000.0,76188000.0,76188000.0,76188000.0,,431166000.0,715589000.0,-1055000.0,,56229000.0,3985000.0,106224000.0,431166000.0,284423000.0,12009000.0,166438000.0,117985000.0,-13064000.0,104921000.0,715589000.0,81100000.0,80451000.0,81489000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q1TTM,2010-04-01,2011-03-31,,,3.53,3.53,1.06,3.49,102322000.0,283811000.0,283811000.0,283811000.0,,1563369000.0,2683224000.0,-11353000.0,,223597000.0,5117000.0,446002000.0,1563369000.0,1119855000.0,47653000.0,674716000.0,445139000.0,-59006000.0,386133000.0,2683224000.0,80800000.0,80049000.0,81150000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 07:44:45+00:00,,1.04,1.04,0.27,1.03,31578000.0,84043000.0,84043000.0,84043000.0,,416811000.0,714271000.0,-6056000.0,,57456000.0,28000.0,106619000.0,416811000.0,297460000.0,11680000.0,164103000.0,133357000.0,-17736000.0,115621000.0,714271000.0,80800000.0,80049000.0,81150000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q4,2012-10-01,2012-12-31,,,0.82,0.82,0.34,0.82,20570000.0,68119000.0,68119000.0,68119000.0,,393490000.0,680558000.0,-117000.0,,62247000.0,,125593000.0,393490000.0,287068000.0,10422000.0,187840000.0,99228000.0,-10539000.0,88689000.0,680558000.0,81108000.0,81108000.0,81108000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:29:35+00:00,,3.11,3.11,1.3,3.09,189281000.0,254134000.0,254134000.0,254134000.0,,1645912000.0,2821446000.0,-1450000.0,,233713000.0,1668000.0,453535000.0,1645912000.0,1175534000.0,41753000.0,688916000.0,486618000.0,-43203000.0,443415000.0,2821446000.0,81108000.0,81108000.0,81108000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q3YTD,2012-01-01,2012-09-30,,,2.29,2.29,0.96,2.27,168711000.0,186015000.0,186015000.0,186015000.0,,1252422000.0,2140888000.0,-1333000.0,,171466000.0,1668000.0,327942000.0,1252422000.0,888466000.0,31331000.0,501076000.0,387390000.0,-32664000.0,354726000.0,2140888000.0,81800000.0,81246000.0,81898000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q3TTM,2011-10-01,2012-09-30,,,2.6,2.6,1.27,2.57,184847000.0,210409000.0,210409000.0,210409000.0,,1652407000.0,2785271000.0,2080000.0,,223925000.0,11472000.0,462290000.0,1652407000.0,1132864000.0,42001000.0,697687000.0,435177000.0,-39921000.0,395256000.0,2785271000.0,81800000.0,81246000.0,81898000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 08:02:34+00:00,,0.2,0.2,0.34,0.2,105481000.0,16363000.0,16363000.0,16363000.0,,407431000.0,708955000.0,-2424000.0,,57658000.0,0.0,109691000.0,407431000.0,301524000.0,9907000.0,167349000.0,134175000.0,-12331000.0,121844000.0,708955000.0,81800000.0,81246000.0,81898000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q2YTD,2012-01-01,2012-06-30,,,2.09,2.09,0.62,2.07,63230000.0,169652000.0,169652000.0,169652000.0,,844991000.0,1431933000.0,1091000.0,,113808000.0,1668000.0,218251000.0,844991000.0,586942000.0,21424000.0,333727000.0,253215000.0,-20333000.0,232882000.0,1431933000.0,81300000.0,81095000.0,81782000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q2TTM,2011-07-01,2012-06-30,,,3.41,3.41,1.24,3.37,109599000.0,276287000.0,276287000.0,276287000.0,,1680376000.0,2790091000.0,-1342000.0,,219904000.0,10827000.0,449382000.0,1680376000.0,1109715000.0,42374000.0,680113000.0,429602000.0,-43716000.0,385886000.0,2790091000.0,81300000.0,81095000.0,81782000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 07:53:54+00:00,,1.09,1.09,0.31,1.08,33944000.0,88596000.0,88596000.0,88596000.0,,419774000.0,721317000.0,845000.0,,56400000.0,0.0,112835000.0,419774000.0,301543000.0,10613000.0,169235000.0,132308000.0,-9768000.0,122540000.0,721317000.0,81300000.0,81095000.0,81782000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q1TTM,2011-04-01,2012-03-31,,,3.26,3.26,1.2,3.22,104388000.0,263879000.0,263879000.0,263879000.0,,1691768000.0,2784363000.0,-3242000.0,,219733000.0,14812000.0,442771000.0,1691768000.0,1092595000.0,43770000.0,677316000.0,415279000.0,-47012000.0,368267000.0,2784363000.0,81100000.0,80777000.0,81667000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 08:20:45+00:00,,1.0,1.0,0.31,0.99,29286000.0,81056000.0,81056000.0,81056000.0,,425217000.0,710616000.0,246000.0,,57408000.0,1668000.0,105416000.0,425217000.0,285399000.0,10811000.0,164492000.0,120907000.0,-10565000.0,110342000.0,710616000.0,81100000.0,80777000.0,81667000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,FY,2013-01-01,2013-12-31,2016-03-01 16:27:53+00:00,,4.32,4.32,1.46,4.29,131666000.0,353544000.0,353544000.0,353544000.0,,1668691000.0,2952896000.0,15638000.0,,259838000.0,2151000.0,505877000.0,1668691000.0,1284205000.0,46767000.0,767866000.0,516339000.0,-31129000.0,485210000.0,2952896000.0,81322000.0,81322000.0,81322000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q4,2013-10-01,2013-12-31,,,0.75,0.75,0.39,0.75,21479000.0,61479000.0,61479000.0,61479000.0,,411714000.0,725169000.0,-720000.0,,70411000.0,46000.0,148190000.0,411714000.0,313455000.0,11130000.0,218647000.0,94808000.0,-11850000.0,82958000.0,725169000.0,81322000.0,81322000.0,81322000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q3YTD,2013-01-01,2013-09-30,,,3.57,3.57,1.07,3.54,110187000.0,292065000.0,292065000.0,292065000.0,,1256977000.0,2227727000.0,16358000.0,,189427000.0,2105000.0,357687000.0,1256977000.0,970750000.0,35637000.0,549219000.0,421531000.0,-19279000.0,402252000.0,2227727000.0,81900000.0,81437000.0,82043000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q3TTM,2012-10-01,2013-09-30,,,4.39,4.39,1.41,4.36,130757000.0,360184000.0,360184000.0,360184000.0,,1650467000.0,2908285000.0,16241000.0,,251674000.0,2105000.0,483280000.0,1650467000.0,1257818000.0,46059000.0,737059000.0,520759000.0,-29818000.0,490941000.0,2908285000.0,81900000.0,81437000.0,82043000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 07:35:35+00:00,,1.21,1.21,0.39,1.2,34938000.0,99046000.0,99046000.0,99046000.0,,416852000.0,742256000.0,4080000.0,,65654000.0,0.0,118221000.0,416852000.0,325404000.0,11625000.0,183875000.0,141529000.0,-7545000.0,133984000.0,742256000.0,81900000.0,81437000.0,82043000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q2YTD,2013-01-01,2013-06-30,,,2.36,2.36,0.68,2.34,75249000.0,193019000.0,193019000.0,193019000.0,,840125000.0,1485471000.0,12278000.0,,123773000.0,2105000.0,239466000.0,840125000.0,645346000.0,24012000.0,365344000.0,280002000.0,-11734000.0,268268000.0,1485471000.0,81900000.0,81309000.0,82041000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q2TTM,2012-07-01,2013-06-30,,,3.38,3.38,1.36,3.36,201300000.0,277501000.0,277501000.0,277501000.0,,1641046000.0,2874984000.0,9737000.0,,243678000.0,2105000.0,474750000.0,1641046000.0,1233938000.0,44341000.0,720533000.0,513405000.0,-34604000.0,478801000.0,2874984000.0,81900000.0,81309000.0,82041000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 07:31:45+00:00,,1.25,1.25,0.34,1.24,38423000.0,102322000.0,102322000.0,102322000.0,,423649000.0,757635000.0,11209000.0,,64672000.0,2105000.0,124813000.0,423649000.0,333986000.0,12860000.0,191590000.0,142396000.0,-1651000.0,140745000.0,757635000.0,81900000.0,81309000.0,82041000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q1TTM,2012-04-01,2013-03-31,,,3.22,3.22,1.33,3.2,196821000.0,263775000.0,263775000.0,263775000.0,,1637171000.0,2838666000.0,-627000.0,,235406000.0,,462772000.0,1637171000.0,1201495000.0,42094000.0,698178000.0,503317000.0,-42721000.0,460596000.0,2838666000.0,81700000.0,81291000.0,82024000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 07:30:56+00:00,,1.11,1.11,0.34,1.1,36826000.0,90697000.0,90697000.0,90697000.0,,416476000.0,727836000.0,1069000.0,,59101000.0,0.0,114653000.0,416476000.0,311360000.0,11152000.0,173754000.0,137606000.0,-10083000.0,127523000.0,727836000.0,81700000.0,81291000.0,82024000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:23:52+00:00,7328000.0,5.09,5.09,1.72,5.06,134518000.0,414543000.0,414543000.0,414543000.0,,1726383000.0,3088533000.0,2807000.0,0.0,253640000.0,1298000.0,507563000.0,1726383000.0,1362150000.0,46067000.0,769829000.0,592321000.0,-43260000.0,549061000.0,3088533000.0,80936000.0,80936000.0,80936000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q4,2014-10-01,2014-12-31,,7328000.0,1.11,1.11,0.47,1.1,27454000.0,90136000.0,90136000.0,90136000.0,,428102000.0,756082000.0,-954000.0,,62004000.0,386000.0,127699000.0,428102000.0,327980000.0,12019000.0,197417000.0,130563000.0,-12973000.0,117590000.0,756082000.0,80936000.0,80936000.0,80936000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 16:53:01+00:00,,1.32,1.32,0.47,1.31,34770000.0,107415000.0,107415000.0,107415000.0,,433702000.0,773813000.0,563000.0,,63701000.0,608000.0,123212000.0,433702000.0,340111000.0,10968000.0,187521000.0,152590000.0,-10405000.0,142185000.0,773813000.0,81400000.0,80942000.0,81508000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q3YTD,2014-01-01,2014-09-30,,,3.98,3.98,1.25,3.96,107064000.0,324407000.0,324407000.0,324407000.0,,1298281000.0,2332451000.0,3761000.0,,191636000.0,912000.0,379864000.0,1298281000.0,1034170000.0,34048000.0,572412000.0,461758000.0,-30287000.0,431471000.0,2332451000.0,81400000.0,80942000.0,81508000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q3TTM,2013-10-01,2014-09-30,,,4.73,4.73,1.64,4.71,128543000.0,385886000.0,385886000.0,385886000.0,,1709995000.0,3057620000.0,3041000.0,,262047000.0,958000.0,528054000.0,1709995000.0,1347625000.0,45178000.0,791059000.0,556566000.0,-42137000.0,514429000.0,3057620000.0,81400000.0,80942000.0,81508000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q2YTD,2014-01-01,2014-06-30,,,2.66,2.66,0.78,2.65,72294000.0,216992000.0,216992000.0,216992000.0,,864579000.0,1558638000.0,3198000.0,,127935000.0,304000.0,256652000.0,864579000.0,694059000.0,23080000.0,384891000.0,309168000.0,-19882000.0,289286000.0,1558638000.0,81700000.0,80949000.0,81430000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q2TTM,2013-07-01,2014-06-30,,,4.62,4.62,1.56,4.6,128711000.0,377517000.0,377517000.0,377517000.0,,1693145000.0,3026063000.0,6558000.0,,264000000.0,350000.0,523063000.0,1693145000.0,1332918000.0,45835000.0,787413000.0,545505000.0,-39277000.0,506228000.0,3026063000.0,81700000.0,80949000.0,81430000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 17:05:33+00:00,,1.35,1.35,0.39,1.35,36068000.0,110285000.0,110285000.0,110285000.0,,435767000.0,788414000.0,4641000.0,,66431000.0,182000.0,132919000.0,435767000.0,352647000.0,11403000.0,199532000.0,153115000.0,-6762000.0,146353000.0,788414000.0,81700000.0,80949000.0,81430000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q1TTM,2013-04-01,2014-03-31,,,4.52,4.52,1.51,4.49,131066000.0,369554000.0,369554000.0,369554000.0,,1681027000.0,2995284000.0,13126000.0,,262241000.0,2273000.0,514957000.0,1681027000.0,1314257000.0,47292000.0,779471000.0,534786000.0,-34166000.0,500620000.0,2995284000.0,81500000.0,81053000.0,81732000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2014.0,Q1,2014-01-01,2014-03-31,2015-05-12 07:30:50+00:00,,1.31,1.31,0.39,1.3,36226000.0,106707000.0,106707000.0,106707000.0,,428812000.0,770224000.0,-1443000.0,,61504000.0,122000.0,123733000.0,428812000.0,341412000.0,11677000.0,185359000.0,156053000.0,-13120000.0,142933000.0,770224000.0,81500000.0,81053000.0,81732000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:22:08+00:00,15000000.0,5.19,5.19,2.06,5.16,119854000.0,419247000.0,419247000.0,419247000.0,,1671590000.0,3023189000.0,-3184000.0,0.0,246101000.0,7594000.0,494517000.0,1671590000.0,1351599000.0,46062000.0,763212000.0,588347000.0,-49246000.0,539101000.0,3023189000.0,80800000.0,80449000.0,80891000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q4,2015-10-01,2015-12-31,,4746000.0,0.99,0.99,0.56,0.99,23648000.0,79168000.0,79168000.0,79168000.0,,402493000.0,715649000.0,-6499000.0,,57375000.0,7765000.0,122250000.0,402493000.0,313156000.0,11705000.0,192136000.0,121020000.0,-18204000.0,102816000.0,715649000.0,80800000.0,80449000.0,80891000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:44:43+00:00,5414000.0,1.32,1.32,0.56,1.31,36452000.0,106447000.0,106447000.0,106447000.0,,417966000.0,765092000.0,-1959000.0,,62750000.0,0.0,122249000.0,417966000.0,347126000.0,11855000.0,190413000.0,156713000.0,-13814000.0,142899000.0,765092000.0,80600000.0,80330000.0,80737000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q3YTD,2015-01-01,2015-09-30,,10254000.0,4.2,4.2,1.5,4.17,96206000.0,340079000.0,340079000.0,340079000.0,,1269097000.0,2307540000.0,3315000.0,,188726000.0,-171000.0,372267000.0,1269097000.0,1038443000.0,34357000.0,571076000.0,467327000.0,-31042000.0,436285000.0,2307540000.0,80600000.0,80330000.0,80737000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q3TTM,2014-10-01,2015-09-30,,17582000.0,5.31,5.31,1.97,5.27,123660000.0,430215000.0,430215000.0,430215000.0,,1697199000.0,3063622000.0,2361000.0,,250730000.0,215000.0,499966000.0,1697199000.0,1366423000.0,46376000.0,768493000.0,597890000.0,-44015000.0,553875000.0,3063622000.0,80600000.0,80330000.0,80737000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:23:58+00:00,3040000.0,1.3,1.3,0.47,1.29,31604000.0,105374000.0,105374000.0,105374000.0,,422501000.0,767541000.0,-436000.0,,62514000.0,-358000.0,131023000.0,422501000.0,345040000.0,11407000.0,196219000.0,148821000.0,-11843000.0,136978000.0,767541000.0,81100000.0,80790000.0,81192000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q2YTD,2015-01-01,2015-06-30,,4840000.0,2.88,2.88,0.94,2.86,59754000.0,233632000.0,233632000.0,233632000.0,,851131000.0,1542448000.0,5274000.0,,125976000.0,-171000.0,250018000.0,851131000.0,691317000.0,22502000.0,380663000.0,310614000.0,-17228000.0,293386000.0,1542448000.0,81100000.0,80790000.0,81192000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q2TTM,2014-07-01,2015-06-30,,12168000.0,5.31,5.31,1.88,5.27,121978000.0,431183000.0,431183000.0,431183000.0,,1712935000.0,3072343000.0,4883000.0,,251681000.0,823000.0,500929000.0,1712935000.0,1359408000.0,45489000.0,765601000.0,593767000.0,-40606000.0,553161000.0,3072343000.0,81100000.0,80790000.0,81192000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:44:06+00:00,1800000.0,1.58,1.58,0.47,1.57,28150000.0,128258000.0,128258000.0,128258000.0,,428630000.0,774907000.0,5710000.0,,63462000.0,187000.0,118995000.0,428630000.0,346277000.0,11095000.0,184444000.0,161793000.0,-5385000.0,156408000.0,774907000.0,81200000.0,80654000.0,81195000.0
