company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 17:03:26+00:00,,50280000.0,87340000.0,75986000.0,,-9203000.0,-100087000.0,7353000.0,142069000.0,-94669000.0,-89745000.0,220613000.0,-94669000.0,-89745000.0,220613000.0,26996000.0,229628000.0,229628000.0,15086000.0,133000.0,,-74865000.0,-7198000.0,-85395000.0,-139364000.0,-29995000.0,,2848000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2009.0,Q4,2009-10-01,2009-12-31,,,18018000.0,1604000.0,20451000.0,,2200000.0,21240000.0,4907000.0,,-132769000.0,-35433000.0,91565000.0,-132769000.0,-35433000.0,91565000.0,-74437000.0,47448000.0,47448000.0,2426000.0,,,-400000.0,1039000.0,-37064000.0,-137276000.0,,,592000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 15:01:51+00:00,,58055000.0,70847000.0,78525000.0,,3111000.0,2461000.0,7010000.0,,-312192000.0,-80888000.0,291637000.0,-312192000.0,-80888000.0,291637000.0,-98332000.0,195526000.0,195526000.0,15125000.0,,,-78841000.0,-15853000.0,-66819000.0,-238394000.0,-1967000.0,,1784000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2009.0,Q3,2009-07-01,2009-09-30,,,16035000.0,28807000.0,19811000.0,,4228000.0,35875000.0,596000.0,,-113747000.0,-12259000.0,112535000.0,-113747000.0,-12259000.0,112535000.0,-9243000.0,52799000.0,52799000.0,4050000.0,,,-39103000.0,-1406000.0,-11210000.0,-75240000.0,,,357000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 07:45:07+00:00,,40037000.0,69243000.0,58074000.0,,911000.0,-18779000.0,2103000.0,,-179423000.0,-45455000.0,200072000.0,-179423000.0,-45455000.0,200072000.0,-23895000.0,148078000.0,148078000.0,12699000.0,,,-78441000.0,-16892000.0,-29755000.0,-101118000.0,-1967000.0,,1192000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 07:37:41+00:00,,24002000.0,40436000.0,38263000.0,,-3317000.0,-54654000.0,1507000.0,,-65676000.0,-33196000.0,87537000.0,-65676000.0,-33196000.0,87537000.0,-14652000.0,95279000.0,95279000.0,8649000.0,,,-39338000.0,-15486000.0,-18545000.0,-25878000.0,-1967000.0,,835000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2010.0,Q4,2010-10-01,2010-12-31,,,24925000.0,1001000.0,19105000.0,,597000.0,31176000.0,9119000.0,,-38158000.0,-52803000.0,106811000.0,-38158000.0,-52803000.0,106811000.0,16447000.0,55577000.0,55577000.0,953000.0,1403000.0,,-21576000.0,-266000.0,-52704000.0,-27104000.0,,51000.0,116000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:43:13+00:00,,70807000.0,54087000.0,79242000.0,,-412000.0,-42364000.0,26224000.0,,-156744000.0,-106783000.0,315136000.0,-156744000.0,-106783000.0,315136000.0,51197000.0,263557000.0,263557000.0,14701000.0,1403000.0,,-81181000.0,-3858000.0,-106301000.0,-103190000.0,,1719000.0,1657000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2010.0,Q3TTM,2009-10-01,2010-09-30,,,63900000.0,54690000.0,80588000.0,,1191000.0,-52300000.0,22012000.0,,-251355000.0,-89413000.0,299890000.0,-251355000.0,-89413000.0,299890000.0,-39687000.0,255428000.0,255428000.0,16174000.0,,,-60005000.0,-2553000.0,-90661000.0,-213362000.0,,1668000.0,2133000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2010.0,Q3,2010-07-01,2010-09-30,,,15167000.0,26472000.0,19916000.0,,1269000.0,-21083000.0,2431000.0,,-59992000.0,-17629000.0,80685000.0,-59992000.0,-17629000.0,80685000.0,4333000.0,77039000.0,77039000.0,4813000.0,,,-19974000.0,-1148000.0,-16584000.0,-42449000.0,,,103000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 07:55:34+00:00,,45882000.0,53086000.0,60137000.0,,-1009000.0,-73540000.0,17105000.0,,-118586000.0,-53980000.0,208325000.0,-118586000.0,-53980000.0,208325000.0,34750000.0,207980000.0,207980000.0,13748000.0,0.0,,-59605000.0,-3592000.0,-53597000.0,-76086000.0,,1668000.0,1541000.0
