company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q4,2011-04-01,2011-06-30,,0.25,0.26,,0.26,,-300000.0,18876000.0,18876000.0,,18876000.0,,785908000.0,1031122000.0,,-1859000.0,-326000.0,219701000.0,785908000.0,245214000.0,5404000.0,,219375000.0,25839000.0,-7263000.0,18576000.0,1031122000.0,71500000.0,70992000.0,71635000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q3,2011-01-01,2011-03-31,2012-04-30 16:38:03+00:00,0.51,0.51,,0.51,,10321000.0,36600000.0,36600000.0,,36600000.0,,699371000.0,948196000.0,,-1464000.0,-16184000.0,211362000.0,699371000.0,248825000.0,5262000.0,,195178000.0,53647000.0,-6726000.0,46921000.0,948196000.0,71800000.0,71123000.0,71924000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q3YTD,2010-07-01,2011-03-31,,1.65,1.65,,1.64,,24604000.0,117040000.0,117040000.0,,117040000.0,,1999087000.0,2741223000.0,,-5396000.0,-16184000.0,594108000.0,1999087000.0,742136000.0,17172000.0,,577924000.0,164212000.0,-22568000.0,141644000.0,2741223000.0,71800000.0,71123000.0,71924000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q3TTM,2010-04-01,2011-03-31,,3.56,3.56,,3.54,3016000.0,22888000.0,250923000.0,135477000.0,115446000.0,250923000.0,,2626139000.0,3591939000.0,,-7940000.0,-16184000.0,789226000.0,2626139000.0,965800000.0,23437000.0,,776058000.0,189742000.0,-31377000.0,158365000.0,3591939000.0,71800000.0,71123000.0,71924000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q2,2010-10-01,2010-12-31,2012-02-07 10:57:52+00:00,0.75,0.75,,0.74,,6598000.0,53052000.0,53052000.0,,53052000.0,,687341000.0,956081000.0,,-2405000.0,0.0,200921000.0,687341000.0,268740000.0,5764000.0,,200921000.0,67819000.0,-8169000.0,59650000.0,956081000.0,70700000.0,70972000.0,71629000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q2YTD,2010-07-01,2010-12-31,,1.14,1.14,,1.13,,14283000.0,80440000.0,80440000.0,,80440000.0,,1299716000.0,1793027000.0,,-3932000.0,,382746000.0,1299716000.0,493311000.0,11910000.0,,382746000.0,110565000.0,-15842000.0,94723000.0,1793027000.0,70700000.0,70972000.0,71629000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q2TTM,2010-01-01,2010-12-31,,3.31,3.31,,3.29,3016000.0,17196000.0,232583000.0,113798000.0,118785000.0,232583000.0,,2546147000.0,3480754000.0,,-8048000.0,,768612000.0,2546147000.0,934607000.0,23937000.0,,771628000.0,162979000.0,-31985000.0,130994000.0,3480754000.0,70700000.0,70972000.0,71629000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q1,2010-07-01,2010-09-30,2011-11-01 14:33:41+00:00,0.39,0.39,,0.39,,7685000.0,27388000.0,27388000.0,,27388000.0,,612375000.0,836946000.0,,-1527000.0,0.0,181825000.0,612375000.0,224571000.0,6146000.0,,181825000.0,42746000.0,-7673000.0,35073000.0,836946000.0,70200000.0,70655000.0,71094000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q1TTM,2009-10-01,2010-09-30,,2.79,2.79,,2.78,12292000.0,21298000.0,199244000.0,77756000.0,121488000.0,195630000.0,3614000.0,2535445000.0,3452946000.0,,-6546000.0,13122000.0,759689000.0,2535445000.0,917501000.0,26798000.0,,785103000.0,132398000.0,-33344000.0,99054000.0,3452946000.0,70200000.0,70655000.0,71094000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,FY,2011-07-01,2012-06-30,2014-08-07 16:57:45+00:00,4.62,4.62,0.3,4.57,,-68388000.0,329541000.0,329541000.0,,329541000.0,0.0,3179932000.0,4364078000.0,0.0,-18967000.0,,883900000.0,3179932000.0,1184146000.0,20126000.0,,883900000.0,300246000.0,-39093000.0,261153000.0,4364078000.0,71300000.0,71297000.0,72083000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q4,2012-04-01,2012-06-30,,0.7,0.7,,0.65,,13134000.0,49263000.0,49263000.0,,49263000.0,,792436000.0,1090771000.0,,-3021000.0,301000.0,227219000.0,792436000.0,298335000.0,5397000.0,,227520000.0,70815000.0,-8418000.0,62397000.0,1090771000.0,71300000.0,71297000.0,72083000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3YTD,2011-07-01,2012-03-31,,3.92,3.92,0.3,3.92,,-81522000.0,280278000.0,280278000.0,,280278000.0,,2387496000.0,3273307000.0,,-15946000.0,-301000.0,656681000.0,2387496000.0,885811000.0,14729000.0,,656380000.0,229431000.0,-30675000.0,198756000.0,3273307000.0,71600000.0,71622000.0,72604000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3TTM,2011-04-01,2012-03-31,,4.17,4.18,0.3,4.18,,-81822000.0,299154000.0,299154000.0,,299154000.0,,3173404000.0,4304429000.0,,-17805000.0,-627000.0,876382000.0,3173404000.0,1131025000.0,20133000.0,,875755000.0,255270000.0,-37938000.0,217332000.0,4304429000.0,71600000.0,71622000.0,72604000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3,2012-01-01,2012-03-31,2013-05-02 14:46:12+00:00,2.41,2.41,,2.41,,-119125000.0,172656000.0,172656000.0,,172656000.0,,803045000.0,1095675000.0,,-950000.0,0.0,232755000.0,803045000.0,292630000.0,5394000.0,0.0,232755000.0,59875000.0,-6344000.0,53531000.0,1095675000.0,71600000.0,71622000.0,72604000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2YTD,2011-07-01,2011-12-31,,1.51,1.51,0.3,1.51,,37603000.0,107622000.0,107622000.0,,107622000.0,,1584451000.0,2177632000.0,,-14996000.0,-301000.0,423926000.0,1584451000.0,593181000.0,9335000.0,,423625000.0,169556000.0,-24331000.0,145225000.0,2177632000.0,71400000.0,71463000.0,72299000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2TTM,2011-01-01,2011-12-31,,2.27,2.28,0.3,2.28,,47624000.0,163098000.0,163098000.0,,163098000.0,,3069730000.0,4156950000.0,,-18319000.0,-16811000.0,854989000.0,3069730000.0,1087220000.0,20001000.0,,838178000.0,249042000.0,-38320000.0,210722000.0,4156950000.0,71400000.0,71463000.0,72299000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2,2011-10-01,2011-12-31,2013-01-31 16:48:55+00:00,0.83,0.83,,0.83,,22736000.0,59255000.0,59255000.0,,59255000.0,,821490000.0,1127029000.0,,-9328000.0,-13000.0,210174000.0,821490000.0,305539000.0,4059000.0,,210161000.0,95378000.0,-13387000.0,81991000.0,1127029000.0,71400000.0,71463000.0,72299000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q1TTM,2010-10-01,2011-09-30,,2.19,2.2,0.3,2.19,,31486000.0,156895000.0,156895000.0,,156895000.0,,2935581000.0,3986002000.0,,-11396000.0,-16798000.0,845736000.0,2935581000.0,1050421000.0,21706000.0,,828938000.0,221483000.0,-33102000.0,188381000.0,3986002000.0,71100000.0,71283000.0,71882000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q1,2011-07-01,2011-09-30,2012-11-02 15:08:48+00:00,0.68,0.68,0.3,0.68,,14867000.0,48367000.0,48367000.0,,48367000.0,,762961000.0,1050603000.0,,-5668000.0,-288000.0,213752000.0,762961000.0,287642000.0,5276000.0,,213464000.0,74178000.0,-10944000.0,63234000.0,1050603000.0,71100000.0,71283000.0,71882000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,FY,2012-07-01,2013-06-30,2015-08-07 16:42:17+00:00,,2.06,0.6,2.04,,31729000.0,142407000.0,142407000.0,,142407000.0,0.0,3193722000.0,4297842000.0,-134000.0,-14113000.0,,902869000.0,3193722000.0,1104120000.0,12868000.0,,902869000.0,201251000.0,-26981000.0,174270000.0,4297842000.0,,68990000.0,69736000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3YTD,2012-07-01,2013-03-31,,,,0.6,,,34206000.0,136917000.0,136956000.0,,136917000.0,,2296372000.0,3115607000.0,,-3277000.0,,633500000.0,2296372000.0,819235000.0,11296000.0,-39000.0,633500000.0,185735000.0,-14612000.0,171162000.0,3115607000.0,,69109000.0,69892000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3TTM,2012-04-01,2013-03-31,,0.7,0.7,0.6,0.65,,47340000.0,186180000.0,186219000.0,,186180000.0,,3088808000.0,4206378000.0,,-6298000.0,301000.0,860719000.0,3088808000.0,1117570000.0,16693000.0,-39000.0,861020000.0,256550000.0,-23030000.0,233559000.0,4206378000.0,,69109000.0,69892000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3,2013-01-01,2013-03-31,2014-05-01 13:27:56+00:00,,,,,,2207000.0,34873000.0,34912000.0,,34873000.0,,792577000.0,1061772000.0,,471000.0,,230933000.0,792577000.0,269195000.0,1614000.0,-39000.0,230933000.0,38262000.0,-1182000.0,37119000.0,1061772000.0,,69109000.0,69892000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2YTD,2012-07-01,2012-12-31,,,,0.6,,,31999000.0,102044000.0,102044000.0,,102044000.0,,1503795000.0,2053835000.0,,-3748000.0,,402567000.0,1503795000.0,550040000.0,9682000.0,,402567000.0,147473000.0,-13430000.0,134043000.0,2053835000.0,,69009000.0,69734000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2TTM,2012-01-01,2012-12-31,,3.11,3.11,0.6,3.06,,-73992000.0,323963000.0,323963000.0,,323963000.0,,3099276000.0,4240281000.0,,-7719000.0,301000.0,862541000.0,3099276000.0,1141005000.0,20473000.0,,862842000.0,278163000.0,-28192000.0,249971000.0,4240281000.0,,69009000.0,69734000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2,2012-10-01,2012-12-31,2014-01-30 11:58:22+00:00,,,,,,14788000.0,47489000.0,47489000.0,,47489000.0,,783849000.0,1055642000.0,,-2418000.0,,203411000.0,783849000.0,271793000.0,3687000.0,0.0,203411000.0,68382000.0,-6105000.0,62277000.0,1055642000.0,,69009000.0,69734000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q1TTM,2011-10-01,2012-09-30,,3.94,3.94,0.6,3.89,,-66044000.0,335729000.0,335729000.0,,335729000.0,,3136917000.0,4311668000.0,,-14629000.0,288000.0,869304000.0,3136917000.0,1174751000.0,20845000.0,,869592000.0,305159000.0,-35474000.0,269685000.0,4311668000.0,,68682000.0,69471000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q1,2012-07-01,2012-09-30,2013-10-31 15:08:50+00:00,,,0.6,,,17211000.0,54555000.0,54555000.0,,54555000.0,,719946000.0,998193000.0,,-1330000.0,,199156000.0,719946000.0,278247000.0,5995000.0,0.0,199156000.0,79091000.0,-7325000.0,71766000.0,998193000.0,,68682000.0,69471000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,FY,2013-07-01,2014-06-30,2016-08-11 16:30:01+00:00,,3.4,1.2,3.36,,72610000.0,234579000.0,234579000.0,,234692000.0,-113000.0,3891816000.0,5348483000.0,-206000.0,-14306000.0,,1126940000.0,3891816000.0,1456667000.0,,-8026000.0,1126940000.0,329727000.0,-22332000.0,307395000.0,5348483000.0,,69073000.0,69889000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q4,2014-04-01,2014-06-30,,,3.4,0.9,3.36,,8095000.0,43113000.0,43113000.0,,43226000.0,-113000.0,1053624000.0,1444419000.0,,-3758000.0,,333739000.0,1053624000.0,390795000.0,-5936000.0,-8026000.0,333739000.0,57056000.0,-5848000.0,51208000.0,1444419000.0,,69073000.0,69889000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3YTD,2013-07-01,2014-03-31,,,,0.3,,,64515000.0,191466000.0,191466000.0,,191466000.0,,2838192000.0,3904064000.0,-206000.0,-10548000.0,,793201000.0,2838192000.0,1065872000.0,5936000.0,,793201000.0,272671000.0,-16484000.0,256187000.0,3904064000.0,,68939000.0,69888000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3TTM,2013-04-01,2014-03-31,,,2.06,0.3,2.04,,62038000.0,196956000.0,196917000.0,,196956000.0,,3735542000.0,5086299000.0,-340000.0,-21384000.0,,1062570000.0,3735542000.0,1350757000.0,7508000.0,39000.0,1062570000.0,288187000.0,-28853000.0,259295000.0,5086299000.0,,68939000.0,69888000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3,2014-01-01,2014-03-31,2015-04-30 13:26:30+00:00,,,,,,22369000.0,73385000.0,73385000.0,,73385000.0,0.0,1039462000.0,1404235000.0,-112000.0,-3456000.0,,263340000.0,1039462000.0,364773000.0,2111000.0,,263340000.0,101433000.0,-5567000.0,95866000.0,1404235000.0,,68939000.0,69888000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2YTD,2013-07-01,2013-12-31,,,,0.3,,,42146000.0,118081000.0,118081000.0,,118081000.0,,1798730000.0,2499829000.0,-94000.0,-7092000.0,,529861000.0,1798730000.0,701099000.0,3825000.0,,529861000.0,171238000.0,-10917000.0,160321000.0,2499829000.0,,68715000.0,69578000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2TTM,2013-01-01,2013-12-31,,,2.06,0.3,2.04,,41876000.0,158444000.0,158444000.0,,158444000.0,,3488657000.0,4743836000.0,-228000.0,-17457000.0,,1030163000.0,3488657000.0,1255179000.0,7011000.0,,1030163000.0,225016000.0,-24468000.0,200548000.0,4743836000.0,,68715000.0,69578000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2,2013-10-01,2013-12-31,2015-01-29 14:07:13+00:00,,,,,,23470000.0,71629000.0,71629000.0,,71629000.0,0.0,948574000.0,1328024000.0,0.0,-4902000.0,,277594000.0,948574000.0,379450000.0,1855000.0,,277594000.0,101856000.0,-6757000.0,95099000.0,1328024000.0,,68715000.0,69578000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q1TTM,2012-10-01,2013-09-30,,,2.06,0.3,2.04,,33194000.0,134304000.0,134304000.0,,134304000.0,,3323932000.0,4471454000.0,-228000.0,-14973000.0,,955980000.0,3323932000.0,1147522000.0,8843000.0,,955980000.0,191542000.0,-23816000.0,167726000.0,4471454000.0,,69547000.0,70371000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q1,2013-07-01,2013-09-30,2014-10-30 15:27:32+00:00,,,0.3,,,18676000.0,46452000.0,46452000.0,,46452000.0,0.0,850156000.0,1171805000.0,-94000.0,-2190000.0,,252267000.0,850156000.0,321649000.0,1970000.0,,252267000.0,69382000.0,-4160000.0,65222000.0,1171805000.0,,69547000.0,70371000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,FY,2014-07-01,2015-06-30,2016-08-11 16:30:01+00:00,,4.89,1.32,4.84,,103269000.0,342989000.0,342989000.0,,342680000.0,309000.0,4338193000.0,6155297000.0,-23000.0,-9384000.0,,1347510000.0,4338193000.0,1817104000.0,,-13929000.0,1347510000.0,469594000.0,-23313000.0,446281000.0,6155297000.0,,70147000.0,70870000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q4,2015-04-01,2015-06-30,,,4.89,0.99,4.84,,27019000.0,73642000.0,73642000.0,,73177000.0,465000.0,1187457000.0,1678633000.0,,-6818000.0,,377629000.0,1187457000.0,491176000.0,-7861000.0,-13929000.0,377629000.0,113547000.0,-12886000.0,100661000.0,1678633000.0,,70147000.0,70870000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q3,2015-01-01,2015-03-31,2016-04-28 13:08:27+00:00,,,,,,19346000.0,70249000.0,70249000.0,,70295000.0,-46000.0,1046063000.0,1464193000.0,-23000.0,1112000.0,,326623000.0,1046063000.0,418130000.0,3001000.0,,326623000.0,91507000.0,-1889000.0,89618000.0,1464193000.0,,69946000.0,70795000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q3YTD,2014-07-01,2015-03-31,,,,0.33,,,76250000.0,269347000.0,269347000.0,,269503000.0,-156000.0,3150736000.0,4476664000.0,-23000.0,-2566000.0,,969881000.0,3150736000.0,1325928000.0,7861000.0,,969881000.0,356047000.0,-10427000.0,345620000.0,4476664000.0,,69946000.0,70795000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q3TTM,2014-04-01,2015-03-31,,,3.4,1.23,3.36,,84345000.0,312460000.0,312460000.0,,312729000.0,-269000.0,4204360000.0,5921083000.0,-23000.0,-6324000.0,,1303620000.0,4204360000.0,1716723000.0,1925000.0,-8026000.0,1303620000.0,413103000.0,-16275000.0,396828000.0,5921083000.0,,69946000.0,70795000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q2,2014-10-01,2014-12-31,2016-01-28 14:11:12+00:00,,,,,,29132000.0,116164000.0,116164000.0,,116235000.0,-71000.0,1090383000.0,1583549000.0,,-1278000.0,,344409000.0,1090383000.0,493166000.0,2183000.0,,344409000.0,148757000.0,-3461000.0,145296000.0,1583549000.0,,69432000.0,70258000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q2YTD,2014-07-01,2014-12-31,,,,0.33,,,56904000.0,199098000.0,199098000.0,,199208000.0,-110000.0,2104673000.0,3012471000.0,,-3678000.0,,643258000.0,2104673000.0,907798000.0,4860000.0,,643258000.0,264540000.0,-8538000.0,256002000.0,3012471000.0,,69432000.0,70258000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q2TTM,2014-01-01,2014-12-31,,,3.4,1.23,3.36,,87368000.0,315596000.0,315596000.0,,315819000.0,-223000.0,4197759000.0,5861125000.0,-112000.0,-10892000.0,,1240337000.0,4197759000.0,1663366000.0,1035000.0,-8026000.0,1240337000.0,423029000.0,-19953000.0,403076000.0,5861125000.0,,69432000.0,70258000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q1,2014-07-01,2014-09-30,2015-10-29 12:51:51+00:00,,,0.33,,,27772000.0,82934000.0,82934000.0,,82973000.0,-39000.0,1014290000.0,1428922000.0,,-2400000.0,,298849000.0,1014290000.0,414632000.0,2677000.0,,298849000.0,115783000.0,-5077000.0,110706000.0,1428922000.0,,69301000.0,70194000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,Q1TTM,2013-10-01,2014-09-30,,,3.4,1.23,3.36,,81706000.0,271061000.0,271061000.0,,271213000.0,-152000.0,4055950000.0,5605600000.0,-112000.0,-14516000.0,,1173522000.0,4055950000.0,1549650000.0,707000.0,-8026000.0,1173522000.0,376128000.0,-23249000.0,352879000.0,5605600000.0,,69301000.0,70194000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q4,2016-04-01,2016-06-30,,,5.03,1.05,4.99,,70039000.0,72928000.0,72928000.0,,72913000.0,15000.0,1312815000.0,1880549000.0,,-2163000.0,,413680000.0,1312815000.0,567734000.0,-8633000.0,-17557000.0,413680000.0,154054000.0,-11087000.0,142967000.0,1880549000.0,,71866000.0,72532000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,FY,2015-07-01,2016-06-30,2016-08-11 16:30:01+00:00,,5.03,1.4,4.99,,168057000.0,362451000.0,362451000.0,,361734000.0,717000.0,4818585000.0,6911676000.0,,-16037000.0,,1513064000.0,4818585000.0,2093091000.0,,-33482000.0,1513064000.0,580027000.0,-49519000.0,530508000.0,6911676000.0,,71866000.0,72532000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q3YTD,2015-07-01,2016-03-31,,,,0.35,,,98018000.0,289523000.0,289523000.0,,288821000.0,702000.0,3505770000.0,5031127000.0,,-13874000.0,,1099384000.0,3505770000.0,1525357000.0,8633000.0,-15925000.0,1099384000.0,425973000.0,-38432000.0,387541000.0,5031127000.0,,72020000.0,72642000.0
