company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q3TTM,2010-04-01,2011-03-31,,-257500000.0,2400000.0,279500000.0,1100000.0,-148400000.0,6700000.0,-579000000.0,-590400000.0,886100000.0,-579000000.0,-590400000.0,886100000.0,-282200000.0,685600000.0,685600000.0,67000000.0,249300000.0,,-154000000.0,,-333100000.0,-215400000.0,-465600000.0,200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q3,2011-01-01,2011-03-31,,,,77300000.0,4600000.0,-5400000.0,-600000.0,-89400000.0,-78900000.0,219600000.0,-89400000.0,-78900000.0,219600000.0,55900000.0,125100000.0,125100000.0,22600000.0,87200000.0,,,,-79100000.0,-2400000.0,-173600000.0,200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-05-07 09:15:49+00:00,-256100000.0,,212600000.0,19300000.0,-227900000.0,6700000.0,-288800000.0,-479800000.0,727600000.0,-288800000.0,-479800000.0,727600000.0,-21700000.0,660600000.0,660600000.0,82300000.0,214200000.0,,-148000000.0,,-223900000.0,-15100000.0,-346600000.0,200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q2TTM,2010-01-01,2010-12-31,,-257500000.0,2400000.0,271300000.0,-4300000.0,-82800000.0,7300000.0,-455300000.0,-568700000.0,847800000.0,-455300000.0,-568700000.0,847800000.0,-180500000.0,618400000.0,618400000.0,38500000.0,285500000.0,,-159400000.0,,-311200000.0,-227100000.0,-361600000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q2,2010-10-01,2010-12-31,,2400000.0,,66500000.0,3200000.0,114600000.0,200000.0,-116000000.0,-84700000.0,547100000.0,-116000000.0,-84700000.0,547100000.0,349600000.0,345900000.0,345900000.0,20100000.0,64100000.0,,-147900000.0,,-87100000.0,-3200000.0,-29200000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-02-06 09:09:30+00:00,-256100000.0,,135300000.0,14700000.0,-222500000.0,7300000.0,-199400000.0,-400900000.0,508000000.0,-199400000.0,-400900000.0,508000000.0,-77600000.0,535500000.0,535500000.0,59700000.0,127000000.0,,-148000000.0,,-144800000.0,-12700000.0,-173000000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q1TTM,2009-10-01,2010-09-30,,-259900000.0,2400000.0,267200000.0,-8500000.0,27800000.0,7100000.0,-469200000.0,-542900000.0,914900000.0,-469200000.0,-542900000.0,914900000.0,-105700000.0,534200000.0,534200000.0,83300000.0,278300000.0,,-120500000.0,-100000.0,-282900000.0,-224000000.0,-410100000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2011.0,Q1,2010-07-01,2010-09-30,2011-11-04 10:55:16+00:00,-258500000.0,,68800000.0,11500000.0,-337100000.0,7100000.0,-83400000.0,-316200000.0,-39100000.0,-83400000.0,-316200000.0,-39100000.0,-427200000.0,189600000.0,189600000.0,39600000.0,62900000.0,,-100000.0,,-57700000.0,-9500000.0,-143800000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q4,2012-04-01,2012-06-30,,,,80400000.0,-8900000.0,137600000.0,75500000.0,55600000.0,-148800000.0,257000000.0,55600000.0,-148800000.0,257000000.0,154900000.0,52200000.0,52200000.0,-13200000.0,28500000.0,,-4500000.0,,-148800000.0,-1200000.0,-42700000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,FY,2011-07-01,2012-06-30,2014-08-20 16:11:42+00:00,-7600000.0,,295800000.0,-18600000.0,-79700000.0,197400000.0,-585100000.0,-428300000.0,1126700000.0,-585100000.0,-428300000.0,1126700000.0,94700000.0,860500000.0,860500000.0,50100000.0,148600000.0,,-208500000.0,,-420700000.0,-129900000.0,-592700000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q3TTM,2011-04-01,2012-03-31,,-7600000.0,,297200000.0,-3700000.0,-47500000.0,115600000.0,-665000000.0,-406600000.0,1169100000.0,-665000000.0,-406600000.0,1169100000.0,93800000.0,851500000.0,851500000.0,67900000.0,159100000.0,,-209600000.0,,-399000000.0,-130100000.0,-600000000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q3,2012-01-01,2012-03-31,,100000.0,,74400000.0,7500000.0,54000000.0,118400000.0,17000000.0,-90300000.0,259500000.0,17000000.0,-90300000.0,259500000.0,193700000.0,131300000.0,131300000.0,-200000.0,48500000.0,,,,-90400000.0,-122300000.0,-27600000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-05-03 12:45:21+00:00,-7600000.0,,215400000.0,-9700000.0,-217300000.0,121900000.0,-640700000.0,-279500000.0,869700000.0,-640700000.0,-279500000.0,869700000.0,-60200000.0,808300000.0,808300000.0,63300000.0,120100000.0,,-204000000.0,,-271900000.0,-128700000.0,-550000000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q2TTM,2011-01-01,2011-12-31,,-7700000.0,,300100000.0,-6600000.0,-106900000.0,-3400000.0,-771400000.0,-395200000.0,1129200000.0,-771400000.0,-395200000.0,1129200000.0,-44000000.0,845300000.0,845300000.0,90700000.0,197800000.0,,-209600000.0,,-387700000.0,-10200000.0,-746000000.0,200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q2,2011-10-01,2011-12-31,,,,71400000.0,700000.0,160400000.0,2300000.0,-266800000.0,-100700000.0,646400000.0,-266800000.0,-100700000.0,646400000.0,279600000.0,398400000.0,398400000.0,16200000.0,57000000.0,,-203700000.0,,-100700000.0,-2900000.0,-119500000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-02-06 13:54:34+00:00,-7700000.0,,141000000.0,-17200000.0,-271300000.0,3500000.0,-657700000.0,-189200000.0,610200000.0,-657700000.0,-189200000.0,610200000.0,-253900000.0,677000000.0,677000000.0,63500000.0,71600000.0,,-204000000.0,,-181500000.0,-6400000.0,-522400000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q1TTM,2010-10-01,2011-09-30,,-5300000.0,,295200000.0,-4100000.0,-152700000.0,-5500000.0,-620600000.0,-379200000.0,1029900000.0,-620600000.0,-379200000.0,1029900000.0,26000000.0,792800000.0,792800000.0,94600000.0,204900000.0,,-153800000.0,,-374100000.0,-10500000.0,-655700000.0,200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2012.0,Q1,2011-07-01,2011-09-30,2012-11-02 14:53:01+00:00,-7700000.0,,69600000.0,-17900000.0,-431700000.0,1200000.0,-390900000.0,-88500000.0,-36200000.0,-390900000.0,-88500000.0,-36200000.0,-533500000.0,278600000.0,278600000.0,47300000.0,14600000.0,,-300000.0,,-80800000.0,-3500000.0,-402900000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q4,2013-04-01,2013-06-30,,,,89700000.0,-5300000.0,56100000.0,,-75000000.0,-154700000.0,292100000.0,-75000000.0,-154700000.0,292100000.0,57100000.0,95900000.0,95900000.0,50400000.0,26000000.0,,-73400000.0,100000.0,-155500000.0,-3100000.0,-24500000.0,700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,FY,2012-07-01,2013-06-30,2015-08-20 15:37:29+00:00,-8700000.0,,336900000.0,-1300000.0,-284400000.0,498700000.0,-611500000.0,-465500000.0,1226300000.0,-611500000.0,-465500000.0,1226300000.0,148000000.0,1023800000.0,1023800000.0,150000000.0,145000000.0,,-423400000.0,-2800000.0,-461000000.0,-444100000.0,-387700000.0,7000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q3TTM,2012-04-01,2013-03-31,,-8700000.0,,327600000.0,-4900000.0,-202900000.0,574200000.0,-480900000.0,-459600000.0,1191200000.0,-480900000.0,-459600000.0,1191200000.0,245800000.0,980100000.0,980100000.0,86400000.0,147500000.0,,-354500000.0,-2900000.0,-454300000.0,-442200000.0,-405900000.0,6300000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q3,2013-01-01,2013-03-31,,,,90400000.0,-5500000.0,-19900000.0,,-64000000.0,-94600000.0,279100000.0,-64000000.0,-94600000.0,279100000.0,115000000.0,178900000.0,178900000.0,29700000.0,48500000.0,,-70500000.0,-100000.0,-100100000.0,-5300000.0,-36700000.0,5600000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-05-02 16:10:14+00:00,-8700000.0,,247200000.0,4000000.0,-340500000.0,498700000.0,-536500000.0,-310800000.0,934200000.0,-536500000.0,-310800000.0,934200000.0,90900000.0,927900000.0,927900000.0,99600000.0,119000000.0,,-350000000.0,-2900000.0,-305500000.0,-441000000.0,-363200000.0,6300000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q2TTM,2012-01-01,2012-12-31,,-8600000.0,,311600000.0,8100000.0,-129000000.0,692600000.0,-399900000.0,-455300000.0,1171600000.0,-399900000.0,-455300000.0,1171600000.0,324500000.0,932500000.0,932500000.0,56500000.0,147500000.0,,-284000000.0,-2800000.0,-444600000.0,-559200000.0,-396800000.0,700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q2,2012-10-01,2012-12-31,,,,79300000.0,3300000.0,240000000.0,,-401700000.0,-112000000.0,780300000.0,-401700000.0,-112000000.0,780300000.0,269900000.0,449400000.0,449400000.0,11600000.0,38700000.0,,-279000000.0,-2800000.0,-109900000.0,-300000.0,-161100000.0,700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-02-05 16:08:25+00:00,-8700000.0,,156800000.0,9500000.0,-320600000.0,498700000.0,-472500000.0,-216200000.0,655100000.0,-472500000.0,-216200000.0,655100000.0,-24100000.0,749000000.0,749000000.0,69900000.0,70500000.0,,-279500000.0,-2800000.0,-205400000.0,-435700000.0,-326500000.0,700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q1TTM,2011-10-01,2012-09-30,,-8600000.0,,303700000.0,5500000.0,-208600000.0,694900000.0,-265000000.0,-444000000.0,1037700000.0,-265000000.0,-444000000.0,1037700000.0,334200000.0,881500000.0,881500000.0,61100000.0,165800000.0,,-208700000.0,,-435400000.0,-561800000.0,-355200000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q1,2012-07-01,2012-09-30,2013-11-01 13:25:38+00:00,-8700000.0,,77500000.0,6200000.0,-560600000.0,498700000.0,-70800000.0,-104200000.0,-125200000.0,-70800000.0,-104200000.0,-125200000.0,-294000000.0,299600000.0,299600000.0,58300000.0,31800000.0,,-500000.0,,-95500000.0,-435400000.0,-165400000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,FY,2013-07-01,2014-06-30,2016-08-24 14:10:00+00:00,-9200000.0,,384600000.0,-33300000.0,-251700000.0,5100000.0,-856900000.0,-511600000.0,1535200000.0,-856900000.0,-511600000.0,1535200000.0,133400000.0,1209100000.0,1209100000.0,193200000.0,125000000.0,,-308000000.0,-600000.0,-510200000.0,-11800000.0,-667200000.0,8400000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q4,2014-04-01,2014-06-30,,,,104600000.0,12700000.0,-21800000.0,-200000.0,-112200000.0,-167400000.0,365800000.0,-112200000.0,-167400000.0,365800000.0,98900000.0,258400000.0,258400000.0,24600000.0,37700000.0,,-80100000.0,,-167400000.0,-2700000.0,-66900000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q3TTM,2013-04-01,2014-03-31,,-9200000.0,,369700000.0,-51300000.0,-173800000.0,5300000.0,-819700000.0,-498900000.0,1461500000.0,-819700000.0,-498900000.0,1461500000.0,91600000.0,1046600000.0,1046600000.0,219000000.0,113300000.0,,-301300000.0,-500000.0,-498300000.0,-12200000.0,-624800000.0,9100000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q3,2014-01-01,2014-03-31,,,,95600000.0,-45700000.0,6600000.0,1900000.0,-441600000.0,-117500000.0,387000000.0,-441600000.0,-117500000.0,387000000.0,-217800000.0,213700000.0,213700000.0,71100000.0,33800000.0,,-79500000.0,,-125900000.0,-2400000.0,-395400000.0,8400000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-05-05 14:59:22+00:00,-9200000.0,,280000000.0,-46000000.0,-229900000.0,5300000.0,-744700000.0,-344200000.0,1169400000.0,-744700000.0,-344200000.0,1169400000.0,34500000.0,950700000.0,950700000.0,168600000.0,87300000.0,,-227900000.0,-600000.0,-342800000.0,-9100000.0,-600300000.0,8400000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q2TTM,2013-01-01,2013-12-31,,-9200000.0,,364500000.0,-11100000.0,-200300000.0,3400000.0,-442100000.0,-476000000.0,1353600000.0,-442100000.0,-476000000.0,1353600000.0,424400000.0,1011800000.0,1011800000.0,177600000.0,128000000.0,,-292300000.0,-600000.0,-472500000.0,-15100000.0,-266100000.0,6300000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q2,2013-10-01,2013-12-31,,,,95500000.0,-6700000.0,183700000.0,3200000.0,-188200000.0,-131800000.0,752500000.0,-188200000.0,-131800000.0,752500000.0,425800000.0,435200000.0,435200000.0,38100000.0,35600000.0,,-78600000.0,-600000.0,-131200000.0,-3000000.0,-145400000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-02-05 15:02:58+00:00,-9200000.0,,184400000.0,-300000.0,-236500000.0,3400000.0,-303100000.0,-226700000.0,782400000.0,-303100000.0,-226700000.0,782400000.0,252300000.0,737000000.0,737000000.0,97500000.0,53500000.0,,-148400000.0,-600000.0,-216900000.0,-6700000.0,-204900000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q1TTM,2012-10-01,2013-09-30,,-9200000.0,,348300000.0,-1100000.0,-144000000.0,200000.0,-655600000.0,-456200000.0,1381400000.0,-655600000.0,-456200000.0,1381400000.0,268500000.0,1026000000.0,1026000000.0,151100000.0,131100000.0,,-492700000.0,-2800000.0,-451200000.0,-12400000.0,-281800000.0,7000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q1,2013-07-01,2013-09-30,2014-11-04 16:20:45+00:00,-9200000.0,,88900000.0,6400000.0,-420200000.0,200000.0,-114900000.0,-94900000.0,29900000.0,-114900000.0,-94900000.0,29900000.0,-173500000.0,301800000.0,301800000.0,59400000.0,17900000.0,,-69800000.0,,-85700000.0,-3700000.0,-59500000.0,,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,FY,2014-07-01,2015-06-30,2017-08-25 11:13:53+00:00,-241000000.0,,409000000.0,-40000000.0,303000000.0,307000000.0,-895000000.0,-1616000000.0,1943000000.0,-895000000.0,-1616000000.0,1943000000.0,-608000000.0,1094000000.0,1094000000.0,137000000.0,149000000.0,,-356000000.0,-1207000000.0,-473000000.0,-12000000.0,-983000000.0,305000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q4,2015-04-01,2015-06-30,,1000000.0,,110400000.0,-800000.0,288200000.0,188300000.0,-240600000.0,-583800000.0,558000000.0,-240600000.0,-583800000.0,558000000.0,-267200000.0,154400000.0,154400000.0,5000000.0,24800000.0,,-91900000.0,-515300000.0,-193200000.0,-4900000.0,-356900000.0,123700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q3YTD,2014-07-01,2015-03-31,2016-05-03 14:15:27+00:00,-242000000.0,,298600000.0,-39200000.0,14800000.0,118700000.0,-654400000.0,-1032200000.0,1385000000.0,-654400000.0,-1032200000.0,1385000000.0,-340800000.0,939600000.0,939600000.0,132000000.0,124200000.0,,-264100000.0,-691700000.0,-279800000.0,-7100000.0,-626100000.0,181300000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q3TTM,2014-04-01,2015-03-31,,-242000000.0,,403200000.0,-26500000.0,-7000000.0,118500000.0,-766600000.0,-1199600000.0,1750800000.0,-766600000.0,-1199600000.0,1750800000.0,-241900000.0,1198000000.0,1198000000.0,156600000.0,161900000.0,,-344200000.0,-691700000.0,-447200000.0,-9800000.0,-693000000.0,181300000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q3,2015-01-01,2015-03-31,,-137800000.0,,100000000.0,-16600000.0,-1100000.0,68200000.0,-86300000.0,-241300000.0,391300000.0,-86300000.0,-241300000.0,391300000.0,47100000.0,272700000.0,272700000.0,19700000.0,86300000.0,,-92100000.0,-131200000.0,-92400000.0,-1200000.0,-147500000.0,120100000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q2YTD,2014-07-01,2014-12-31,2016-02-05 14:53:06+00:00,-104200000.0,,198600000.0,-22600000.0,15900000.0,50500000.0,-568100000.0,-790900000.0,993700000.0,-568100000.0,-790900000.0,993700000.0,-387900000.0,666900000.0,666900000.0,112300000.0,37900000.0,,-172000000.0,-560500000.0,-187400000.0,-5900000.0,-478600000.0,61200000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q2TTM,2014-01-01,2014-12-31,,-104200000.0,,398800000.0,-55600000.0,700000.0,52200000.0,-1121900000.0,-1075800000.0,1746500000.0,-1121900000.0,-1075800000.0,1746500000.0,-506800000.0,1139000000.0,1139000000.0,208000000.0,109400000.0,,-331600000.0,-560500000.0,-480700000.0,-11000000.0,-940900000.0,69600000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q2,2014-10-01,2014-12-31,,-94200000.0,,98000000.0,-14100000.0,287200000.0,50500000.0,-295500000.0,-710600000.0,866000000.0,-295500000.0,-710600000.0,866000000.0,-154200000.0,437700000.0,437700000.0,43100000.0,17900000.0,,-93900000.0,-560500000.0,-108700000.0,1600000.0,-271600000.0,52800000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q1,2014-07-01,2014-09-30,2015-11-02 14:08:38+00:00,-10000000.0,,100600000.0,-8500000.0,-271300000.0,,-272600000.0,-80300000.0,127700000.0,-272600000.0,-80300000.0,127700000.0,-233700000.0,229200000.0,229200000.0,69200000.0,20000000.0,,-78100000.0,,-78700000.0,-7500000.0,-207000000.0,8400000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q1TTM,2013-10-01,2014-09-30,,-10000000.0,,396300000.0,-48200000.0,-102800000.0,4900000.0,-1014600000.0,-497000000.0,1633000000.0,-1014600000.0,-497000000.0,1633000000.0,73200000.0,1136500000.0,1136500000.0,203000000.0,127100000.0,,-316300000.0,-600000.0,-503200000.0,-15600000.0,-814700000.0,16800000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,FY,2015-07-01,2016-06-30,2018-08-24 13:53:14+00:00,-101000000.0,,415000000.0,-22000000.0,59000000.0,616000000.0,-605000000.0,-1269000000.0,1789000000.0,-605000000.0,-1269000000.0,1789000000.0,-107000000.0,1121000000.0,1121000000.0,194000000.0,108000000.0,,-427000000.0,-2016000000.0,-525000000.0,-12000000.0,-890000000.0,1373000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q4,2016-04-01,2016-06-30,,,,110000000.0,-3000000.0,260000000.0,330000000.0,60000000.0,-172000000.0,473000000.0,60000000.0,-172000000.0,473000000.0,358000000.0,95000000.0,95000000.0,8000000.0,35000000.0,,-112000000.0,-429000000.0,-191000000.0,-6000000.0,-187000000.0,448000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q3YTD,2015-07-01,2016-03-31,2017-05-03 11:37:31+00:00,-101000000.0,,305000000.0,-19000000.0,-201000000.0,286000000.0,-665000000.0,-1097000000.0,1316000000.0,-665000000.0,-1097000000.0,1316000000.0,-465000000.0,1026000000.0,1026000000.0,186000000.0,73000000.0,,-315000000.0,-1587000000.0,-334000000.0,-6000000.0,-703000000.0,925000000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q3TTM,2015-04-01,2016-03-31,,-100000000.0,,415400000.0,-19800000.0,87200000.0,474300000.0,-905600000.0,-1680800000.0,1874000000.0,-905600000.0,-1680800000.0,1874000000.0,-732200000.0,1180400000.0,1180400000.0,191000000.0,97800000.0,,-406900000.0,-2102300000.0,-527200000.0,-10900000.0,-1059900000.0,1048700000.0,
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q3,2016-01-01,2016-03-31,,-82000000.0,,103000000.0,-1000000.0,-61000000.0,-61000000.0,-212000000.0,-453000000.0,354000000.0,-212000000.0,-453000000.0,354000000.0,-312000000.0,266000000.0,266000000.0,46000000.0,38000000.0,,-112000000.0,-627000000.0,-111000000.0,-2000000.0,-75000000.0,367000000.0,
