company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2010.0,Q1,,2010-05-01,2011-06-03 16:09:02+00:00,485000000.0,199000000.0,632000000.0,-1000000.0,1188000000.0,203000000.0,32000000.0,18000000.0,1448000000.0,600000000.0,2523000000.0,1098000000.0,1677000000.0,0.0,,240000000.0,170000000.0,,180000000.0,717000000.0,1777000000.0,,,6592000000.0,1981000000.0,2687000000.0,1135000000.0,1977000000.0,1977000000.0,4615000000.0,6592000000.0,2228000000.0,3480000000.0,0.0,2000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2011.0,FY,,2012-01-28,2013-03-22 08:31:24+00:00,540000000.0,218000000.0,770000000.0,0.0,935000000.0,173000000.0,51000000.0,159000000.0,1330000000.0,495000000.0,3481000000.0,997000000.0,1644000000.0,1000000.0,,183000000.0,167000000.0,,271000000.0,780000000.0,24000000.0,57000000.0,,6108000000.0,137000000.0,2368000000.0,1526000000.0,137000000.0,138000000.0,5970000000.0,6108000000.0,2096000000.0,4444000000.0,0.0,-60000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2011.0,Q3,,2011-10-29,2012-11-30 16:05:35+00:00,800000000.0,298000000.0,700000000.0,0.0,498000000.0,450000000.0,30000000.0,4000000.0,1452000000.0,590000000.0,3536000000.0,1537000000.0,1661000000.0,1000000.0,,220000000.0,253000000.0,,198000000.0,736000000.0,1354000000.0,0.0,,6517000000.0,520000000.0,2616000000.0,1504000000.0,520000000.0,521000000.0,5996000000.0,6517000000.0,2240000000.0,4492000000.0,0.0,-1284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2011.0,Q2,,2011-07-30,2012-08-30 17:41:15+00:00,646000000.0,241000000.0,696000000.0,-2000000.0,1035000000.0,419000000.0,30000000.0,5000000.0,1457000000.0,598000000.0,3524000000.0,1104000000.0,1583000000.0,0.0,,224000000.0,242000000.0,,210000000.0,780000000.0,1320000000.0,0.0,,6500000000.0,625000000.0,2652000000.0,1347000000.0,625000000.0,625000000.0,5875000000.0,6500000000.0,2265000000.0,4528000000.0,0.0,-1112000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2011.0,Q1,,2011-04-30,2012-06-01 16:05:48+00:00,640000000.0,205000000.0,689000000.0,89000000.0,1557000000.0,379000000.0,0.0,60000000.0,1458000000.0,601000000.0,3510000000.0,1075000000.0,1598000000.0,0.0,,218000000.0,327000000.0,,194000000.0,771000000.0,1456000000.0,0.0,,7015000000.0,1127000000.0,3164000000.0,1389000000.0,1127000000.0,1127000000.0,5888000000.0,7015000000.0,2253000000.0,4499000000.0,0.0,-797000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2012.0,FY,,2013-02-02,2014-03-21 16:56:40+00:00,541000000.0,203000000.0,807000000.0,4000000.0,773000000.0,338000000.0,29000000.0,190000000.0,1318000000.0,412000000.0,4477000000.0,1004000000.0,1803000000.0,1000000.0,,200000000.0,196000000.0,,281000000.0,818000000.0,-672000000.0,0.0,,6019000000.0,-1015000000.0,2205000000.0,1538000000.0,-1015000000.0,-1014000000.0,7033000000.0,6019000000.0,2011000000.0,5495000000.0,0.0,-685000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2012.0,Q3,,2012-10-27,2013-12-06 16:00:54+00:00,732000000.0,225000000.0,717000000.0,7000000.0,547000000.0,291000000.0,50000000.0,6000000.0,1330000000.0,494000000.0,4478000000.0,1446000000.0,1841000000.0,0.0,,174000000.0,217000000.0,,277000000.0,778000000.0,-141000000.0,57000000.0,,6427000000.0,-515000000.0,2485000000.0,1512000000.0,-515000000.0,-515000000.0,6942000000.0,6427000000.0,2101000000.0,5430000000.0,0.0,-672000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2012.0,Q2,,2012-07-28,2013-09-06 16:05:30+00:00,624000000.0,175000000.0,712000000.0,9000000.0,1193000000.0,263000000.0,51000000.0,7000000.0,1330000000.0,494000000.0,4480000000.0,1057000000.0,1775000000.0,0.0,,188000000.0,240000000.0,,274000000.0,766000000.0,146000000.0,57000000.0,,6589000000.0,-245000000.0,2716000000.0,1400000000.0,-245000000.0,-245000000.0,6834000000.0,6589000000.0,2098000000.0,5434000000.0,0.0,-663000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2012.0,Q1,,2012-04-28,2013-06-07 16:08:36+00:00,536000000.0,158000000.0,691000000.0,5000000.0,1286000000.0,229000000.0,50000000.0,6000000.0,1330000000.0,495000000.0,4480000000.0,1100000000.0,1689000000.0,0.0,,191000000.0,222000000.0,,286000000.0,786000000.0,75000000.0,57000000.0,,6616000000.0,-131000000.0,2816000000.0,1290000000.0,-131000000.0,-131000000.0,6747000000.0,6616000000.0,2111000000.0,5457000000.0,0.0,-440000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2013.0,FY,,2014-02-01,2015-03-20 16:13:26+00:00,599000000.0,244000000.0,787000000.0,40000000.0,1519000000.0,456000000.0,28000000.0,225000000.0,1318000000.0,411000000.0,4761000000.0,1165000000.0,2045000000.0,1000000.0,,210000000.0,194000000.0,,274000000.0,770000000.0,-118000000.0,215000000.0,,7198000000.0,-370000000.0,3150000000.0,1826000000.0,-370000000.0,-369000000.0,7567000000.0,7198000000.0,2003000000.0,5741000000.0,0.0,-748000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2013.0,Q3,,2013-11-02,2014-12-05 16:50:25+00:00,799000000.0,245000000.0,702000000.0,19000000.0,425000000.0,420000000.0,30000000.0,17000000.0,1318000000.0,411000000.0,4762000000.0,1643000000.0,2078000000.0,0.0,,194000000.0,237000000.0,,249000000.0,766000000.0,-519000000.0,216000000.0,,6636000000.0,-820000000.0,2580000000.0,1734000000.0,-820000000.0,-820000000.0,7456000000.0,6636000000.0,1978000000.0,5722000000.0,0.0,-740000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2013.0,Q2,,2013-08-03,2014-09-05 16:50:03+00:00,681000000.0,197000000.0,719000000.0,13000000.0,551000000.0,390000000.0,30000000.0,85000000.0,1318000000.0,412000000.0,4475000000.0,1127000000.0,1960000000.0,0.0,,200000000.0,193000000.0,,284000000.0,773000000.0,-524000000.0,0.0,,6072000000.0,-861000000.0,2098000000.0,1485000000.0,-861000000.0,-861000000.0,6933000000.0,6072000000.0,2014000000.0,5448000000.0,0.0,-740000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2013.0,Q1,,2013-05-04,2014-06-06 16:20:56+00:00,561000000.0,175000000.0,653000000.0,3000000.0,382000000.0,359000000.0,28000000.0,56000000.0,1318000000.0,412000000.0,4475000000.0,1115000000.0,1850000000.0,0.0,,206000000.0,204000000.0,,292000000.0,819000000.0,-616000000.0,0.0,,5776000000.0,-994000000.0,1904000000.0,1270000000.0,-994000000.0,-994000000.0,6770000000.0,5776000000.0,2022000000.0,5500000000.0,0.0,-740000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,FY,,2015-01-31,2016-03-18 17:08:02+00:00,613000000.0,252000000.0,900000000.0,35000000.0,1681000000.0,582000000.0,,166000000.0,1318000000.0,411000000.0,4722000000.0,1036000000.0,2277000000.0,1000000.0,24000000.0,236000000.0,230000000.0,,247000000.0,820000000.0,233000000.0,0.0,,7476000000.0,18000000.0,3199000000.0,1679000000.0,18000000.0,19000000.0,7457000000.0,7476000000.0,2000000000.0,5778000000.0,0.0,-832000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,Q3,,2014-11-01,2015-12-04 16:22:48+00:00,837000000.0,274000000.0,735000000.0,38000000.0,745000000.0,552000000.0,31000000.0,14000000.0,1318000000.0,411000000.0,4759000000.0,1485000000.0,2281000000.0,1000000.0,,228000000.0,314000000.0,,290000000.0,796000000.0,-231000000.0,213000000.0,,7149000000.0,-434000000.0,2849000000.0,1799000000.0,-434000000.0,-433000000.0,7582000000.0,7149000000.0,2019000000.0,5783000000.0,0.0,-793000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,Q2,,2014-08-02,2015-09-04 16:16:10+00:00,622000000.0,233000000.0,743000000.0,32000000.0,1147000000.0,520000000.0,27000000.0,1000000.0,1318000000.0,411000000.0,4758000000.0,1075000000.0,2164000000.0,1000000.0,,229000000.0,217000000.0,,278000000.0,806000000.0,-263000000.0,214000000.0,0.0,6870000000.0,-504000000.0,2699000000.0,1580000000.0,-504000000.0,-503000000.0,7373000000.0,6870000000.0,2007000000.0,5793000000.0,0.0,-793000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,Q1,,2014-05-03,2015-06-05 16:19:54+00:00,555000000.0,216000000.0,661000000.0,36000000.0,912000000.0,497000000.0,28000000.0,85000000.0,1318000000.0,411000000.0,4758000000.0,1219000000.0,2075000000.0,0.0,,217000000.0,210000000.0,,274000000.0,782000000.0,-351000000.0,214000000.0,0.0,6663000000.0,-609000000.0,2585000000.0,1515000000.0,-609000000.0,-609000000.0,7272000000.0,6663000000.0,2003000000.0,5757000000.0,0.0,-791000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,FY,,2016-01-30,2017-03-17 17:04:06+00:00,668000000.0,261000000.0,977000000.0,40000000.0,2548000000.0,701000000.0,,224000000.0,1318000000.0,411000000.0,5715000000.0,1122000000.0,2330000000.0,1000000.0,30000000.0,257000000.0,225000000.0,,248000000.0,904000000.0,315000000.0,6000000.0,,8493000000.0,-259000000.0,4156000000.0,1875000000.0,-259000000.0,-258000000.0,8751000000.0,8493000000.0,2007000000.0,6876000000.0,0.0,-1315000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3,,2015-10-31,2016-12-02 16:30:17+00:00,913000000.0,283000000.0,804000000.0,41000000.0,1311000000.0,671000000.0,,7000000.0,1318000000.0,411000000.0,5713000000.0,1620000000.0,2350000000.0,1000000.0,27000000.0,241000000.0,315000000.0,,258000000.0,868000000.0,-175000000.0,4000000.0,,7893000000.0,-658000000.0,3529000000.0,1728000000.0,-658000000.0,-657000000.0,8550000000.0,7893000000.0,2014000000.0,6822000000.0,0.0,-1195000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2,,2015-08-01,2016-09-02 16:24:10+00:00,725000000.0,257000000.0,840000000.0,41000000.0,780000000.0,639000000.0,,5000000.0,1318000000.0,411000000.0,4720000000.0,1106000000.0,2275000000.0,1000000.0,27000000.0,246000000.0,320000000.0,,244000000.0,849000000.0,-194000000.0,0.0,,6738000000.0,-648000000.0,2463000000.0,1570000000.0,-648000000.0,-647000000.0,7385000000.0,6738000000.0,2000000000.0,5815000000.0,0.0,-1134000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q1,,2015-05-02,2016-06-03 16:25:54+00:00,639000000.0,239000000.0,723000000.0,32000000.0,649000000.0,614000000.0,,29000000.0,1318000000.0,411000000.0,4719000000.0,1139000000.0,2306000000.0,1000000.0,25000000.0,248000000.0,258000000.0,,227000000.0,820000000.0,-250000000.0,0.0,,6572000000.0,-607000000.0,2285000000.0,1391000000.0,-607000000.0,-606000000.0,7178000000.0,6572000000.0,1981000000.0,5787000000.0,0.0,-1003000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,FY,,2017-01-28,2018-03-23 16:50:42+00:00,683000000.0,294000000.0,997000000.0,12000000.0,1934000000.0,807000000.0,,298000000.0,1348000000.0,411000000.0,5700000000.0,1096000000.0,2741000000.0,2000000.0,19000000.0,352000000.0,141000000.0,,186000000.0,831000000.0,205000000.0,36000000.0,,8170000000.0,-729000000.0,3465000000.0,2014000000.0,-729000000.0,-727000000.0,8897000000.0,8170000000.0,1964000000.0,6883000000.0,0.0,-1753000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3,,2016-10-29,2016-12-02 16:30:17+00:00,962000000.0,325000000.0,909000000.0,12000000.0,654000000.0,777000000.0,,113000000.0,1348000000.0,411000000.0,5701000000.0,1651000000.0,2770000000.0,2000000.0,30000000.0,262000000.0,256000000.0,,218000000.0,881000000.0,-254000000.0,23000000.0,,7663000000.0,-1190000000.0,2886000000.0,2007000000.0,-1190000000.0,-1188000000.0,8851000000.0,7663000000.0,2007000000.0,6844000000.0,0.0,-1725000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2,,2016-07-30,2016-09-02 16:24:10+00:00,793000000.0,266000000.0,879000000.0,22000000.0,1273000000.0,754000000.0,,134000000.0,1348000000.0,411000000.0,5706000000.0,1204000000.0,2586000000.0,1000000.0,30000000.0,268000000.0,217000000.0,,206000000.0,877000000.0,-203000000.0,13000000.0,,7541000000.0,-1130000000.0,2960000000.0,1819000000.0,-1130000000.0,-1129000000.0,8670000000.0,7541000000.0,1995000000.0,6851000000.0,0.0,-1703000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q1,,2016-04-30,2016-06-03 16:25:54+00:00,720000000.0,249000000.0,833000000.0,42000000.0,1267000000.0,729000000.0,,44000000.0,1348000000.0,411000000.0,5718000000.0,1266000000.0,2423000000.0,1000000.0,29000000.0,269000000.0,209000000.0,,224000000.0,920000000.0,-283000000.0,8000000.0,,7426000000.0,-1087000000.0,2991000000.0,1605000000.0,-1087000000.0,-1086000000.0,8512000000.0,7426000000.0,2012000000.0,6907000000.0,0.0,-1575000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,FY,,2018-02-03,2019-03-22 16:33:35+00:00,717000000.0,310000000.0,1029000000.0,24000000.0,1515000000.0,819000000.0,,198000000.0,1348000000.0,411000000.0,5707000000.0,1240000000.0,2893000000.0,2000000.0,14000000.0,238000000.0,228000000.0,,190000000.0,924000000.0,-1434000000.0,87000000.0,,8149000000.0,-753000000.0,3293000000.0,2031000000.0,-753000000.0,-751000000.0,8900000000.0,8149000000.0,1963000000.0,6869000000.0,0.0,-162000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q3,,2017-10-28,2017-12-01 16:51:13+00:00,1037000000.0,285000000.0,896000000.0,15000000.0,735000000.0,891000000.0,,6000000.0,1348000000.0,411000000.0,5705000000.0,1715000000.0,2920000000.0,2000000.0,23000000.0,367000000.0,195000000.0,,184000000.0,844000000.0,8000000.0,80000000.0,,7816000000.0,-1121000000.0,2930000000.0,2019000000.0,-1121000000.0,-1119000000.0,8935000000.0,7816000000.0,1966000000.0,6916000000.0,0.0,-2035000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2,,2017-07-29,2017-09-01 16:34:56+00:00,758000000.0,245000000.0,860000000.0,11000000.0,1360000000.0,866000000.0,,76000000.0,1348000000.0,411000000.0,5704000000.0,1118000000.0,2841000000.0,2000000.0,25000000.0,369000000.0,234000000.0,,181000000.0,844000000.0,94000000.0,64000000.0,,7763000000.0,-914000000.0,2957000000.0,1758000000.0,-914000000.0,-912000000.0,8675000000.0,7763000000.0,1965000000.0,6917000000.0,0.0,-1885000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q1,,2017-04-29,2017-06-02 16:42:05+00:00,664000000.0,213000000.0,813000000.0,18000000.0,1555000000.0,854000000.0,,310000000.0,1348000000.0,411000000.0,5702000000.0,1147000000.0,2761000000.0,1000000.0,23000000.0,360000000.0,237000000.0,,187000000.0,824000000.0,128000000.0,44000000.0,,7882000000.0,-836000000.0,3152000000.0,1831000000.0,-836000000.0,-835000000.0,8717000000.0,7882000000.0,1969000000.0,6886000000.0,0.0,-1836000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,FY,,2019-02-02,2019-12-06 16:26:54+00:00,711000000.0,367000000.0,1082000000.0,59000000.0,1413000000.0,912000000.0,,121000000.0,1348000000.0,411000000.0,5739000000.0,1248000000.0,2818000000.0,4000000.0,62000000.0,226000000.0,232000000.0,0.0,191000000.0,1004000000.0,-1482000000.0,72000000.0,,8090000000.0,-869000000.0,3260000000.0,1986000000.0,-869000000.0,-865000000.0,8955000000.0,8090000000.0,2012000000.0,6969000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3,,2018-11-03,2018-12-04 17:18:55+00:00,1060000000.0,321000000.0,1018000000.0,11000000.0,348000000.0,889000000.0,,8000000.0,1348000000.0,411000000.0,5814000000.0,1963000000.0,2934000000.0,2000000.0,20000000.0,234000000.0,301000000.0,,183000000.0,951000000.0,-1856000000.0,56000000.0,,7829000000.0,-1314000000.0,2933000000.0,2142000000.0,-1314000000.0,-1312000000.0,9141000000.0,7829000000.0,1962000000.0,6999000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2,,2018-08-04,2018-09-07 09:14:06+00:00,821000000.0,310000000.0,963000000.0,12000000.0,843000000.0,860000000.0,,7000000.0,1348000000.0,411000000.0,5712000000.0,1315000000.0,2949000000.0,2000000.0,21000000.0,237000000.0,247000000.0,,176000000.0,937000000.0,-1648000000.0,65000000.0,,7620000000.0,-1124000000.0,2715000000.0,1856000000.0,-1124000000.0,-1122000000.0,8742000000.0,7620000000.0,1956000000.0,6886000000.0,0.0,-348000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q1,,2018-05-05,2018-06-07 16:34:53+00:00,717000000.0,274000000.0,848000000.0,17000000.0,1032000000.0,837000000.0,,204000000.0,1348000000.0,411000000.0,5719000000.0,1350000000.0,2894000000.0,2000000.0,22000000.0,234000000.0,234000000.0,,184000000.0,907000000.0,-1580000000.0,89000000.0,,7749000000.0,-971000000.0,2890000000.0,1858000000.0,-971000000.0,-969000000.0,8718000000.0,7749000000.0,1965000000.0,6860000000.0,0.0,-245000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,FY,,2020-02-01,2020-06-03 17:15:34+00:00,647000000.0,306000000.0,1052000000.0,52000000.0,1499000000.0,989000000.0,,134000000.0,628000000.0,411000000.0,5487000000.0,1287000000.0,2486000000.0,4000000.0,84000000.0,219000000.0,153000000.0,478000000.0,3271000000.0,3542000000.0,-2182000000.0,61000000.0,,10125000000.0,-1499000000.0,3245000000.0,2372000000.0,-1499000000.0,-1495000000.0,11620000000.0,10125000000.0,4394000000.0,9248000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3,,2019-11-02,2019-12-06 16:26:54+00:00,1024000000.0,295000000.0,980000000.0,53000000.0,340000000.0,970000000.0,,4000000.0,1318000000.0,411000000.0,5477000000.0,2032000000.0,2571000000.0,4000000.0,63000000.0,246000000.0,259000000.0,460000000.0,3341000000.0,3602000000.0,-1907000000.0,75000000.0,,10630000000.0,-1242000000.0,2926000000.0,2543000000.0,-1242000000.0,-1238000000.0,11868000000.0,10630000000.0,5133000000.0,9325000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q2,,2019-08-03,2019-09-06 16:38:44+00:00,763000000.0,283000000.0,919000000.0,49000000.0,853000000.0,948000000.0,,3000000.0,1348000000.0,411000000.0,5475000000.0,1329000000.0,2756000000.0,4000000.0,62000000.0,241000000.0,188000000.0,456000000.0,3388000000.0,3615000000.0,-1572000000.0,75000000.0,,10618000000.0,-933000000.0,2653000000.0,2216000000.0,-933000000.0,-929000000.0,11547000000.0,10618000000.0,5209000000.0,9331000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q1,,2019-05-04,2019-06-04 17:14:56+00:00,688000000.0,274000000.0,872000000.0,55000000.0,1146000000.0,928000000.0,,122000000.0,1348000000.0,411000000.0,5749000000.0,1357000000.0,2794000000.0,4000000.0,61000000.0,238000000.0,170000000.0,443000000.0,3437000000.0,3712000000.0,-1527000000.0,72000000.0,,10998000000.0,-902000000.0,2947000000.0,2197000000.0,-902000000.0,-898000000.0,11896000000.0,10998000000.0,5257000000.0,9699000000.0,0.0,-358000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2020.0,Q1,,2020-05-02,2020-06-03 17:15:34+00:00,715000000.0,229000000.0,826000000.0,51000000.0,957000000.0,1008000000.0,,84000000.0,628000000.0,411000000.0,5034000000.0,1491000000.0,2299000000.0,3000000.0,84000000.0,198000000.0,172000000.0,590000000.0,3168000000.0,3382000000.0,-2562000000.0,468000000.0,,9439000000.0,-1861000000.0,2849000000.0,2683000000.0,-1861000000.0,-1858000000.0,11297000000.0,9439000000.0,4291000000.0,8614000000.0,0.0,-358000000.0
