company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3,,2012-12-31,2013-02-05 18:24:24+00:00,42263000.0,94241000.0,211425000.0,7309000.0,448723000.0,0.0,820808000.0,26348000.0,228786000.0,9301000.0,330311000.0,29687000.0,23701000.0,,,,199813000.0,,,1181000.0,110103000.0,12480000.0,,959000.0,45426000.0,,-263303000.0,,,1189781000.0,564814000.0,817890000.0,281217000.0,564814000.0,564814000.0,624967000.0,1189781000.0,348190000.0,343750000.0,0.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2,,2012-09-30,2012-10-31 07:59:33+00:00,125079000.0,154951000.0,172104000.0,7220000.0,328284000.0,0.0,811957000.0,38284000.0,228588000.0,11101000.0,325539000.0,60568000.0,21879000.0,,,,212547000.0,,,1464000.0,105234000.0,16193000.0,,1573000.0,41593000.0,,-334668000.0,,,1164745000.0,484509000.0,797943000.0,336931000.0,484509000.0,484509000.0,680236000.0,1164745000.0,344923000.0,343305000.0,0.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q1,,2012-06-30,2012-07-31 18:09:12+00:00,78224000.0,71707000.0,162983000.0,-4706000.0,367056000.0,0.0,803918000.0,14348000.0,225118000.0,11931000.0,320883000.0,27987000.0,19354000.0,,,15598000.0,209662000.0,,,1438000.0,97627000.0,679000.0,,1949000.0,42695000.0,,-322177000.0,,,1073137000.0,477035000.0,719107000.0,256993000.0,477035000.0,477035000.0,596102000.0,1073137000.0,334676000.0,339109000.0,0.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,FY,,2014-03-31,2015-05-21 20:45:45+00:00,16452000.0,53143000.0,397173000.0,2116000.0,935400000.0,0.0,955751000.0,61195000.0,226705000.0,5113000.0,454031000.0,29780000.0,42572000.0,18128000.0,,,121205000.0,,,,125800000.0,50845000.0,,,66073000.0,193839000.0,120775000.0,,,1799630000.0,801806000.0,1399440000.0,474820000.0,801806000.0,801806000.0,997824000.0,1799630000.0,357618000.0,523004000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3,,2013-12-31,2014-02-03 19:12:49+00:00,42850000.0,189519000.0,598437000.0,2215000.0,972170000.0,0.0,945058000.0,51366000.0,226835000.0,5297000.0,448737000.0,45035000.0,38768000.0,,,,92767000.0,,,827000.0,168795000.0,21135000.0,,,246165000.0,,151562000.0,,,1985351000.0,821999000.0,1545656000.0,693480000.0,821999000.0,821999000.0,1163352000.0,1985351000.0,400927000.0,469872000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2,,2013-09-30,2013-10-30 06:02:19+00:00,287672000.0,1011391000.0,294992000.0,2622000.0,661923000.0,0.0,923104000.0,1154419000.0,228006000.0,5743000.0,443526000.0,84033000.0,34271000.0,,,,421787000.0,,,1123000.0,182027000.0,20720000.0,,,72133000.0,,-426864000.0,,,2701314000.0,498862000.0,2251267000.0,1738206000.0,498862000.0,498862000.0,2202452000.0,2701314000.0,415776000.0,464246000.0,0.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q1,,2013-06-30,2013-07-30 18:47:18+00:00,25382000.0,35202000.0,194635000.0,-5560000.0,646315000.0,0.0,915285000.0,27983000.0,226289000.0,8666000.0,408925000.0,27852000.0,30285000.0,,,,254208000.0,39354000.0,,1165000.0,162688000.0,15631000.0,,281000.0,56600000.0,,-302744000.0,127768000.0,,1448105000.0,606981000.0,1020177000.0,416287000.0,606981000.0,606981000.0,841124000.0,1448105000.0,397643000.0,424837000.0,0.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,FY,,2015-03-31,2016-05-18 18:19:21+00:00,38789000.0,217860000.0,444738000.0,-30624000.0,911120000.0,0.0,1029243000.0,482733000.0,217288000.0,4769000.0,473030000.0,20051000.0,69792000.0,164618000.0,,,220164000.0,,,,156365000.0,61077000.0,,,54057000.0,169678000.0,-158695000.0,,186929000.0,2228073000.0,563088000.0,1779859000.0,966260000.0,563088000.0,563088000.0,1664985000.0,2228073000.0,378422000.0,698725000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3,,2014-12-31,2015-02-06 11:02:20+00:00,113240000.0,435709000.0,255862000.0,-17543000.0,897452000.0,0.0,1025672000.0,338003000.0,221071000.0,4793000.0,470420000.0,24617000.0,63436000.0,197943000.0,,,221409000.0,,,,158505000.0,62961000.0,,,116385000.0,31301000.0,84096000.0,,79140000.0,2253818000.0,815389000.0,1806013000.0,707105000.0,815389000.0,815389000.0,1438429000.0,2253818000.0,384369000.0,731324000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2,,2014-09-30,2014-10-29 18:50:47+00:00,85116000.0,25427000.0,186066000.0,-5417000.0,754410000.0,0.0,993259000.0,107960000.0,223968000.0,4854000.0,464871000.0,55948000.0,56214000.0,,,,225275000.0,,,,113399000.0,66190000.0,,,78787000.0,77563000.0,44003000.0,,49367000.0,1665212000.0,755009000.0,1266777000.0,379142000.0,755009000.0,755009000.0,910203000.0,1665212000.0,342221000.0,531061000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q1,,2014-06-30,2014-08-05 18:48:46+00:00,22575000.0,43165000.0,175323000.0,6093000.0,822000000.0,0.0,968408000.0,87371000.0,227108000.0,5098000.0,459408000.0,23147000.0,47011000.0,,,,186615000.0,,,,94167000.0,80022000.0,,,78140000.0,61916000.0,85372000.0,,19369000.0,1607736000.0,783037000.0,1234352000.0,285269000.0,783037000.0,783037000.0,824699000.0,1607736000.0,326373000.0,539430000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,FY,,2016-03-31,2017-05-23 20:18:26+00:00,30448000.0,168527000.0,607479000.0,-37896000.0,798742000.0,0.0,1089666000.0,582484000.0,217080000.0,4609000.0,497935000.0,15888000.0,77127000.0,216319000.0,,,276861000.0,,,,246185000.0,74227000.0,,,53269000.0,261169000.0,-166997000.0,,470820000.0,2590277000.0,581385000.0,2045276000.0,1220411000.0,581385000.0,581385000.0,2008892000.0,2590277000.0,467874000.0,788481000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3,,2015-12-31,2016-02-04 12:10:37+00:00,59603000.0,263690000.0,603613000.0,-34735000.0,835241000.0,0.0,1078493000.0,791758000.0,216777000.0,4609000.0,491576000.0,20207000.0,76661000.0,39885000.0,,,343512000.0,,,,180654000.0,71600000.0,,,60129000.0,204089000.0,-213396000.0,,379440000.0,2585009000.0,526974000.0,2106308000.0,1454974000.0,526974000.0,526974000.0,2058035000.0,2585009000.0,402040000.0,603061000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2,,2015-09-30,2015-11-05 18:05:35+00:00,69138000.0,240859000.0,467856000.0,-29349000.0,711713000.0,0.0,1067785000.0,676891000.0,217731000.0,4609000.0,487601000.0,24020000.0,81694000.0,85242000.0,,,352214000.0,,,,147857000.0,65706000.0,,,67615000.0,215226000.0,-170983000.0,,352961000.0,2416499000.0,564065000.0,1964608000.0,1213885000.0,564065000.0,564065000.0,1852434000.0,2416499000.0,370197000.0,638549000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q1,,2015-06-30,2015-08-10 16:43:48+00:00,29531000.0,130915000.0,504329000.0,-21563000.0,815784000.0,0.0,1050956000.0,572440000.0,219036000.0,4737000.0,481784000.0,12453000.0,83089000.0,172727000.0,,,267055000.0,,,,137766000.0,64954000.0,,,76763000.0,229993000.0,-225718000.0,,375013000.0,2352604000.0,526839000.0,1907976000.0,1106300000.0,526839000.0,526839000.0,1825765000.0,2352604000.0,361539000.0,719465000.0,0.0,-276836000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,FY,,2017-03-31,2018-05-16 18:45:03+00:00,31892000.0,219558000.0,750875000.0,-47142000.0,943396000.0,0.0,1453952000.0,903125000.0,359115000.0,110262000.0,251929000.0,16323000.0,67300000.0,10406000.0,,,169622000.0,,,,417235000.0,197199000.0,,,59593000.0,337818000.0,-99694000.0,,448932000.0,3149154000.0,1003728000.0,2195242000.0,1685892000.0,1003728000.0,1003728000.0,2145426000.0,3149154000.0,886612000.0,459534000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3,,2016-12-31,2017-02-07 18:57:42+00:00,54248000.0,327430000.0,736176000.0,-48175000.0,1039430000.0,0.0,1371458000.0,1073393000.0,213522000.0,3211000.0,258876000.0,26665000.0,65799000.0,11255000.0,,,304131000.0,,,,355391000.0,134230000.0,,,70456000.0,278541000.0,-198974000.0,,404523000.0,3089099000.0,820921000.0,2451176000.0,1863817000.0,820921000.0,820921000.0,2268178000.0,3089099000.0,572124000.0,404361000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2,,2016-09-30,2016-11-02 18:26:43+00:00,144756000.0,381587000.0,753069000.0,-42871000.0,770003000.0,0.0,1098144000.0,821409000.0,215658000.0,4609000.0,511636000.0,77561000.0,68531000.0,54741000.0,,,308025000.0,,,,319512000.0,110716000.0,,,60894000.0,368109000.0,-169132000.0,,404591000.0,2979080000.0,582753000.0,2370770000.0,1719234000.0,582753000.0,582753000.0,2396327000.0,2979080000.0,539779000.0,677093000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q1,,2016-06-30,2016-08-04 18:17:46+00:00,37781000.0,141150000.0,619435000.0,-41319000.0,796328000.0,0.0,1083811000.0,604411000.0,215622000.0,4609000.0,504385000.0,12734000.0,72414000.0,153912000.0,,,259733000.0,,,,268410000.0,85263000.0,,,56734000.0,318504000.0,-205564000.0,,392489000.0,2538727000.0,533540000.0,1977672000.0,1261627000.0,533540000.0,533540000.0,2005187000.0,2538727000.0,488641000.0,743560000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,FY,,2018-03-31,2018-05-16 18:45:03+00:00,35029000.0,247649000.0,914748000.0,-15732000.0,808973000.0,0.0,1889366000.0,777152000.0,399530000.0,103681000.0,8068000.0,15162000.0,102478000.0,355589000.0,,,151135000.0,,,,722975000.0,158285000.0,,,133454000.0,437398000.0,73516000.0,,615406000.0,3737841000.0,1488970000.0,2409177000.0,1726929000.0,1488970000.0,1488970000.0,2248871000.0,3737841000.0,1226186000.0,521942000.0,0.0,-458180000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3,,2017-12-31,2018-02-07 18:08:34+00:00,45998000.0,425931000.0,907345000.0,-31095000.0,774455000.0,0.0,1862750000.0,1118774000.0,389728000.0,108112000.0,13838000.0,30857000.0,96570000.0,44501000.0,,,203481000.0,,,,640476000.0,151334000.0,,,90865000.0,374806000.0,-17311000.0,,547329000.0,3682610000.0,1400820000.0,2447724000.0,2072117000.0,1400820000.0,1400820000.0,2281790000.0,3682610000.0,1138316000.0,209673000.0,0.0,-413524000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2,,2017-09-30,2017-11-07 18:51:24+00:00,75810000.0,429019000.0,952568000.0,-28472000.0,749626000.0,0.0,1846757000.0,822126000.0,381359000.0,116527000.0,52369000.0,36431000.0,86689000.0,167070000.0,,,157118000.0,,,,656290000.0,153991000.0,,,100704000.0,469101000.0,-42451000.0,,513516000.0,3696380000.0,1472446000.0,2455515000.0,1850504000.0,1472446000.0,1472446000.0,2223934000.0,3696380000.0,1154176000.0,373430000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q1,,2017-06-30,2017-08-02 18:46:48+00:00,36934000.0,229197000.0,809685000.0,-37582000.0,828112000.0,0.0,1480373000.0,619439000.0,369622000.0,133330000.0,212864000.0,11636000.0,76613000.0,231526000.0,,,100083000.0,,,,526869000.0,209367000.0,,,84823000.0,406336000.0,-39648000.0,,452949000.0,3219570000.0,1099755000.0,2113136000.0,1466058000.0,1099755000.0,1099755000.0,2119815000.0,3219570000.0,1029821000.0,653757000.0,0.0,-303388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,FY,,2019-03-31,2020-05-22 16:30:38+00:00,72797000.0,395729000.0,1035695000.0,-37189000.0,826525000.0,0.0,2020715000.0,843302000.0,381717000.0,73115000.0,,28200000.0,127882000.0,21058000.0,134732000.0,,80747000.0,0.0,,,697784000.0,229633000.0,0.0,,186688000.0,565461000.0,877626000.0,,744485000.0,4243065000.0,2040580000.0,2827835000.0,1951794000.0,2040580000.0,2040580000.0,2202485000.0,4243065000.0,1287348000.0,250691000.0,0.0,-820572000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3,,2018-12-31,2019-02-06 16:35:04+00:00,74615000.0,823482000.0,1206332000.0,-50954000.0,1054911000.0,0.0,1978197000.0,818411000.0,383110000.0,79903000.0,0.0,39786000.0,114672000.0,69137000.0,146216000.0,,90822000.0,,,,688486000.0,191198000.0,,,179454000.0,240584000.0,820796000.0,,545734000.0,4387160000.0,2027467000.0,2974773000.0,2099358000.0,2027467000.0,2027467000.0,2359693000.0,4387160000.0,1297715000.0,260335000.0,0.0,-720572000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2,,2018-09-30,2018-11-07 18:20:06+00:00,77298000.0,534633000.0,853467000.0,-37199000.0,462347000.0,0.0,1952469000.0,559024000.0,389816000.0,87318000.0,0.0,40541000.0,110900000.0,15407000.0,,,57869000.0,,,,875419000.0,205554000.0,,,162647000.0,370747000.0,640849000.0,,562952000.0,3655189000.0,1944439000.0,2191736000.0,1489789000.0,1944439000.0,1944439000.0,1710750000.0,3655189000.0,1352553000.0,220961000.0,0.0,-611680000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q1,,2018-06-30,2018-08-02 19:18:30+00:00,33767000.0,239736000.0,906881000.0,-41015000.0,464804000.0,0.0,1889418000.0,450568000.0,387328000.0,91954000.0,5232000.0,10642000.0,105852000.0,15861000.0,,,31817000.0,,,,796523000.0,191490000.0,,,180512000.0,509380000.0,615482000.0,,637456000.0,3456004000.0,1852205000.0,2074347000.0,1391216000.0,1852205000.0,1852205000.0,1603799000.0,3456004000.0,1275805000.0,212583000.0,0.0,-611680000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,FY,,2020-03-31,2020-05-22 16:30:38+00:00,65684000.0,592555000.0,1169884000.0,-58376000.0,1357664000.0,0.0,2136107000.0,777784000.0,386494000.0,51260000.0,,19108000.0,131888000.0,28339000.0,116676000.0,,59914000.0,25187000.0,,,680039000.0,342710000.0,89124000.0,,273503000.0,546604000.0,1282085000.0,,644003000.0,4948832000.0,2539244000.0,3493351000.0,2038539000.0,2539244000.0,2539244000.0,2409588000.0,4948832000.0,1323593000.0,371049000.0,0.0,-820572000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3,,2019-12-31,2020-02-06 18:28:56+00:00,82491000.0,647460000.0,1147918000.0,-38487000.0,1284861000.0,0.0,2101731000.0,841814000.0,391815000.0,56596000.0,,24426000.0,127417000.0,32962000.0,110831000.0,,92881000.0,24108000.0,,,757937000.0,348305000.0,,,228567000.0,457573000.0,1159363000.0,,699269000.0,4879633000.0,2402035000.0,3435037000.0,2096331000.0,2402035000.0,2402035000.0,2477598000.0,4879633000.0,1317179000.0,381267000.0,0.0,-820572000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2,,2019-09-30,2019-11-07 18:18:19+00:00,114946000.0,858597000.0,1251196000.0,-54462000.0,762032000.0,0.0,2061076000.0,901813000.0,383778000.0,61159000.0,,39293000.0,129168000.0,25378000.0,110167000.0,,98754000.0,22273000.0,,,742506000.0,317742000.0,,,218673000.0,668371000.0,995721000.0,,742613000.0,4815111000.0,2181763000.0,3388333000.0,2290228000.0,2181763000.0,2181763000.0,2633348000.0,4815111000.0,1297610000.0,343120000.0,0.0,-820572000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q1,,2019-06-30,2019-08-05 17:56:07+00:00,55379000.0,352625000.0,1038748000.0,-43988000.0,984625000.0,0.0,2026981000.0,826085000.0,391404000.0,68008000.0,,23847000.0,126393000.0,22097000.0,108979000.0,,54635000.0,21794000.0,,,850359000.0,315792000.0,,,220324000.0,627370000.0,923906000.0,,557653000.0,4366222000.0,2086327000.0,2821079000.0,1942006000.0,2086327000.0,2086327000.0,2279895000.0,4366222000.0,1418750000.0,337889000.0,0.0,-820572000.0
