company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q3TTM,2011-01-01,2011-12-31,,-0.78,-0.78,13111000.0,-0.75,3700000.0,175710000.0,-64034000.0,-64111000.0,77000.0,-64034000.0,532432000.0,859994000.0,-17327000.0,,66588000.0,,115237000.0,532432000.0,327562000.0,,,370646000.0,-43084000.0,-17327000.0,-60411000.0,859994000.0,88200000.0,88200000.0,88200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q3,2011-10-01,2011-12-31,2013-02-05 18:24:24+00:00,0.16,0.16,2854000.0,0.16,-127000.0,40228000.0,14104000.0,14185000.0,-81000.0,14104000.0,126467000.0,236325000.0,-6190000.0,,16823000.0,,29705000.0,126467000.0,109858000.0,,,89610000.0,20248000.0,-6190000.0,14058000.0,236325000.0,88200000.0,88200000.0,88200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2YTD,2011-04-01,2011-09-30,,-0.68,-0.68,6529000.0,-0.68,4495000.0,103456000.0,-56084000.0,-55880000.0,-204000.0,-56084000.0,285922000.0,441414000.0,-8013000.0,,32517000.0,,56362000.0,285922000.0,155492000.0,,,198864000.0,-43372000.0,-8013000.0,-51385000.0,441414000.0,83100000.0,83100000.0,83100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2TTM,2010-10-01,2011-09-30,,-0.47,-0.47,13758000.0,-0.46,7676000.0,183343000.0,-37279000.0,-37476000.0,197000.0,-37279000.0,594615000.0,957928000.0,-15150000.0,,67838000.0,,113024000.0,594615000.0,363313000.0,,,377963000.0,-14650000.0,-15150000.0,-29800000.0,957928000.0,83100000.0,83100000.0,83100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2,2011-07-01,2011-09-30,2012-10-31 07:59:33+00:00,-0.57,-0.57,3284000.0,-0.57,1419000.0,28773000.0,-47371000.0,-47261000.0,-110000.0,-47371000.0,74703000.0,107034000.0,-4333000.0,,15998000.0,,25785000.0,74703000.0,32331000.0,,,73840000.0,-41509000.0,-4333000.0,-45842000.0,107034000.0,83100000.0,83100000.0,83100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q1TTM,2010-07-01,2011-06-30,,0.14,0.14,14479000.0,0.15,9604000.0,201172000.0,13431000.0,17823000.0,-4392000.0,13431000.0,656554000.0,1095866000.0,-12461000.0,,69914000.0,,113859000.0,656554000.0,439312000.0,,,399424000.0,39888000.0,-12461000.0,27427000.0,1095866000.0,79200000.0,79200000.0,79200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q1,2011-04-01,2011-06-30,2012-07-31 18:09:12+00:00,-0.11,-0.11,3245000.0,-0.11,3076000.0,74683000.0,-8713000.0,-8619000.0,-94000.0,-8713000.0,211219000.0,334380000.0,-3680000.0,,16519000.0,,30577000.0,211219000.0,123161000.0,,,125024000.0,-1863000.0,-3680000.0,-5543000.0,334380000.0,79200000.0,79200000.0,79200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q4,2013-01-01,2013-03-31,,0.35,0.35,2806000.0,0.45,103000.0,51747000.0,22473000.0,21170000.0,1303000.0,22473000.0,154320000.0,299487000.0,-7789000.0,,21183000.0,,40369000.0,154320000.0,145167000.0,,,116105000.0,29062000.0,-7789000.0,21273000.0,299487000.0,86700000.0,86700000.0,86700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,FY,2012-04-01,2013-03-31,2015-05-21 20:45:45+00:00,-0.34,-0.34,10634000.0,-0.34,5050000.0,257329000.0,-29491000.0,-31162000.0,1671000.0,-29491000.0,715837000.0,1214483000.0,-31351000.0,,78184000.0,,147260000.0,715837000.0,498646000.0,,,493407000.0,5239000.0,-31351000.0,-26112000.0,1214483000.0,86700000.0,86700000.0,86700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3YTD,2012-04-01,2012-12-31,,-0.69,-0.69,7828000.0,-0.79,4947000.0,205582000.0,-51964000.0,-52332000.0,368000.0,-51964000.0,561517000.0,914996000.0,-23562000.0,,57001000.0,,106891000.0,561517000.0,353479000.0,,,377302000.0,-23823000.0,-23562000.0,-47385000.0,914996000.0,93900000.0,93900000.0,108100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3TTM,2012-01-01,2012-12-31,,-1.48,-1.48,10568000.0,-1.58,4442000.0,245647000.0,-118800000.0,-118337000.0,-463000.0,-118800000.0,677983000.0,1063080000.0,-28930000.0,,71823000.0,,142024000.0,677983000.0,385097000.0,,,470062000.0,-84965000.0,-28930000.0,-113895000.0,1063080000.0,93900000.0,93900000.0,108100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3,2012-10-01,2012-12-31,2014-02-03 19:12:49+00:00,0.76,0.76,2509000.0,0.66,2021000.0,60724000.0,71365000.0,70877000.0,488000.0,71365000.0,216299000.0,415773000.0,-8094000.0,,22369000.0,,32880000.0,216299000.0,199474000.0,,,118482000.0,80992000.0,-8094000.0,72898000.0,415773000.0,93900000.0,93900000.0,108100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2YTD,2012-04-01,2012-09-30,,-1.45,-1.45,5319000.0,-1.45,2926000.0,144858000.0,-123329000.0,-123209000.0,-120000.0,-123329000.0,345218000.0,499223000.0,-15468000.0,,34632000.0,,74011000.0,345218000.0,154005000.0,,,258820000.0,-104815000.0,-15468000.0,-120283000.0,499223000.0,83300000.0,83300000.0,83300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2TTM,2011-10-01,2012-09-30,,-2.08,-2.08,10913000.0,-2.08,2294000.0,225151000.0,-176061000.0,-175029000.0,-1032000.0,-176061000.0,588151000.0,883632000.0,-27026000.0,,66277000.0,,138849000.0,588151000.0,295481000.0,,,441190000.0,-145709000.0,-27026000.0,-172735000.0,883632000.0,83300000.0,83300000.0,83300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2,2012-07-01,2012-09-30,2013-10-30 06:02:19+00:00,-0.15,-0.15,2550000.0,-0.15,1085000.0,65851000.0,-12491000.0,-12437000.0,-54000.0,-12491000.0,158487000.0,273084000.0,-7419000.0,,19320000.0,,30809000.0,158487000.0,114597000.0,,,118530000.0,-3933000.0,-7419000.0,-11352000.0,273084000.0,83300000.0,83300000.0,83300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q1TTM,2011-07-01,2012-06-30,,-2.5,-2.5,11647000.0,-2.5,2628000.0,188073000.0,-210941000.0,-209853000.0,-1088000.0,-210941000.0,504367000.0,717582000.0,-23940000.0,,62955000.0,,133825000.0,504367000.0,213215000.0,,,396500000.0,-183285000.0,-23940000.0,-207225000.0,717582000.0,85300000.0,85300000.0,85300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q1,2012-04-01,2012-06-30,2013-07-30 18:47:18+00:00,-1.3,-1.3,2769000.0,-1.3,1841000.0,79007000.0,-110838000.0,-110772000.0,-66000.0,-110838000.0,186731000.0,226139000.0,-8049000.0,,15312000.0,,43202000.0,186731000.0,39408000.0,,,140290000.0,-100882000.0,-8049000.0,-108931000.0,226139000.0,85300000.0,85300000.0,85300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,FY,2013-04-01,2014-03-31,2016-05-18 18:19:21+00:00,3.79,3.79,13359000.0,3.2,14459000.0,240996000.0,361605000.0,361691000.0,-86000.0,361605000.0,1414327000.0,2350568000.0,-30092000.0,,105256000.0,,161374000.0,1414327000.0,936241000.0,9014000.0,,520985000.0,415256000.0,-39106000.0,376150000.0,2350568000.0,95400000.0,95400000.0,113000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q4,2014-01-01,2014-03-31,,0.02,0.02,3522000.0,0.62,-345000.0,27577000.0,-30787000.0,-30774000.0,-43000.0,-30787000.0,108288000.0,195208000.0,-7535000.0,,28632000.0,,50773000.0,108288000.0,86920000.0,,,110504000.0,-23584000.0,-7535000.0,-31119000.0,195208000.0,95400000.0,95400000.0,113000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3YTD,2013-04-01,2013-12-31,,3.77,3.77,9837000.0,2.58,14804000.0,213419000.0,392392000.0,392465000.0,-43000.0,392392000.0,1306039000.0,2155360000.0,-22557000.0,,76624000.0,,110601000.0,1306039000.0,849321000.0,9014000.0,,410481000.0,438840000.0,-31571000.0,407269000.0,2155360000.0,98400000.0,98400000.0,123300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3TTM,2013-01-01,2013-12-31,,4.12,4.12,12643000.0,3.03,14907000.0,265166000.0,414865000.0,413635000.0,1260000.0,414865000.0,1460359000.0,2454847000.0,-30346000.0,,97807000.0,,150970000.0,1460359000.0,994488000.0,9014000.0,,526586000.0,467902000.0,-39360000.0,428542000.0,2454847000.0,98400000.0,98400000.0,123300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3,2013-10-01,2013-12-31,2015-02-06 11:02:20+00:00,5.88,5.88,3413000.0,4.69,21902000.0,70476000.0,578426000.0,578444000.0,-18000.0,578426000.0,1119734000.0,1863869000.0,-5949000.0,,29233000.0,,34718000.0,1119734000.0,744135000.0,,,137840000.0,606295000.0,-5949000.0,600346000.0,1863869000.0,98400000.0,98400000.0,123300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2YTD,2013-04-01,2013-09-30,,-2.11,-2.11,6424000.0,-2.11,-7098000.0,142943000.0,-186034000.0,-185979000.0,-25000.0,-186034000.0,186305000.0,291491000.0,-16608000.0,,47391000.0,,75883000.0,186305000.0,105186000.0,9014000.0,,272641000.0,-167455000.0,-25622000.0,-193077000.0,291491000.0,88700000.0,88700000.0,88700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2TTM,2012-10-01,2013-09-30,,-1.0,-1.0,11739000.0,-1.0,-4974000.0,255414000.0,-92196000.0,-93932000.0,1766000.0,-92196000.0,556924000.0,1006751000.0,-32491000.0,,90943000.0,,149132000.0,556924000.0,449827000.0,9014000.0,,507228000.0,-57401000.0,-41505000.0,-98906000.0,1006751000.0,88700000.0,88700000.0,88700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2,2013-07-01,2013-09-30,2014-10-29 18:50:47+00:00,-1.4,-1.4,3367000.0,-1.4,-8185000.0,101342000.0,-124120000.0,-124095000.0,-25000.0,-124120000.0,92463000.0,148824000.0,-5375000.0,,26520000.0,,43023000.0,92463000.0,56361000.0,9014000.0,,174252000.0,-117891000.0,-14389000.0,-132280000.0,148824000.0,88700000.0,88700000.0,88700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q1,2013-04-01,2013-06-30,2014-08-05 18:48:46+00:00,-0.71,-0.71,3057000.0,-0.71,1087000.0,41601000.0,-61914000.0,-61884000.0,,-61914000.0,93842000.0,142667000.0,-11233000.0,,20871000.0,,32860000.0,93842000.0,48825000.0,,,98389000.0,-49564000.0,-11233000.0,-60797000.0,142667000.0,87200000.0,87200000.0,87200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q1TTM,2012-07-01,2013-06-30,,0.25,0.25,10922000.0,0.25,4296000.0,219923000.0,19433000.0,17726000.0,1737000.0,19433000.0,622948000.0,1131011000.0,-34535000.0,,83743000.0,,136918000.0,622948000.0,508063000.0,,,451506000.0,56557000.0,-34535000.0,22022000.0,1131011000.0,87200000.0,87200000.0,87200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,FY,2014-04-01,2015-03-31,2017-05-23 20:18:26+00:00,-3.48,-3.48,21057000.0,-3.48,6590000.0,235341000.0,-279470000.0,-279470000.0,,-279470000.0,794867000.0,1082938000.0,-31893000.0,,115043000.0,0.0,175093000.0,794867000.0,288071000.0,,17476000.0,546534000.0,-258463000.0,-14417000.0,-272880000.0,1082938000.0,80300000.0,80300000.0,80300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q4,2015-01-01,2015-03-31,,-2.98,-2.98,5934000.0,-2.94,-6766000.0,52467000.0,-242791000.0,-242791000.0,,-242791000.0,410682000.0,300089000.0,-7204000.0,,35157000.0,,38202000.0,410682000.0,-110593000.0,,,131760000.0,-242353000.0,-7204000.0,-249557000.0,300089000.0,80300000.0,80300000.0,80300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3,2014-10-01,2014-12-31,2016-02-04 12:10:37+00:00,0.46,0.46,5845000.0,0.42,14561000.0,96892000.0,40093000.0,40093000.0,,40093000.0,278013000.0,531147000.0,-9458000.0,,31221000.0,,53564000.0,278013000.0,253134000.0,,-1500000.0,187522000.0,65612000.0,-10958000.0,54654000.0,531147000.0,87200000.0,87200000.0,95500000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3YTD,2014-04-01,2014-12-31,,-0.5,-0.5,15123000.0,-0.54,13356000.0,182874000.0,-36679000.0,-36679000.0,,-36679000.0,384185000.0,782849000.0,-24689000.0,,79886000.0,,136891000.0,384185000.0,398664000.0,,17476000.0,414774000.0,-16110000.0,-7213000.0,-23323000.0,782849000.0,87200000.0,87200000.0,95500000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3TTM,2014-01-01,2014-12-31,,-0.48,-0.48,18645000.0,0.08,13011000.0,210451000.0,-67466000.0,-67453000.0,-43000.0,-67466000.0,492473000.0,978057000.0,-32224000.0,,108518000.0,,187664000.0,492473000.0,485584000.0,,17476000.0,525278000.0,-39694000.0,-14748000.0,-54442000.0,978057000.0,87200000.0,87200000.0,95500000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2,2014-07-01,2014-09-30,2015-11-05 18:05:35+00:00,-0.51,-0.51,5130000.0,-0.51,4320000.0,49136000.0,-41369000.0,-41369000.0,,-41369000.0,52016000.0,126277000.0,-7512000.0,,24533000.0,,43975000.0,52016000.0,74261000.0,,18976000.0,122774000.0,-48513000.0,11464000.0,-37049000.0,126277000.0,81100000.0,81100000.0,81100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2YTD,2014-04-01,2014-09-30,,-0.96,-0.96,9278000.0,-0.96,-1205000.0,85982000.0,-76772000.0,-76772000.0,,-76772000.0,106172000.0,251702000.0,-15231000.0,,48665000.0,,83327000.0,106172000.0,145530000.0,,18976000.0,227252000.0,-81722000.0,3745000.0,-77977000.0,251702000.0,81100000.0,81100000.0,81100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2TTM,2013-10-01,2014-09-30,,4.94,4.94,16213000.0,4.35,20352000.0,184035000.0,470867000.0,470898000.0,-61000.0,470867000.0,1334194000.0,2310779000.0,-28715000.0,,106530000.0,,168818000.0,1334194000.0,976585000.0,,18976000.0,475596000.0,500989000.0,-9739000.0,491250000.0,2310779000.0,81100000.0,81100000.0,81100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q1TTM,2013-07-01,2014-06-30,,4.05,4.05,14450000.0,3.46,7847000.0,236241000.0,388116000.0,388172000.0,-86000.0,388116000.0,1374641000.0,2333326000.0,-26578000.0,,108517000.0,,167866000.0,1374641000.0,958685000.0,9014000.0,,527074000.0,431611000.0,-35592000.0,396019000.0,2333326000.0,78700000.0,78700000.0,78700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q1,2014-04-01,2014-06-30,2015-08-10 16:43:48+00:00,-0.45,-0.45,4148000.0,-0.45,-5525000.0,36846000.0,-35403000.0,-35403000.0,,-35403000.0,54156000.0,125425000.0,-7719000.0,,24132000.0,,39352000.0,54156000.0,71269000.0,,,104478000.0,-33209000.0,-7719000.0,-40928000.0,125425000.0,78700000.0,78700000.0,78700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,FY,2015-04-01,2016-03-31,2018-05-16 18:45:03+00:00,-0.1,-0.1,28800000.0,-0.1,-30048000.0,198309000.0,-8302000.0,-8302000.0,,-8302000.0,813873000.0,1413698000.0,-30205000.0,,119807000.0,71285000.0,192452000.0,813873000.0,599825000.0,,2683000.0,610653000.0,-10828000.0,-27522000.0,-38350000.0,1413698000.0,83000000.0,83000000.0,83000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q4,2016-01-01,2016-03-31,,0.59,0.59,7338000.0,0.67,-5398000.0,38020000.0,46399000.0,46399000.0,,46399000.0,209457000.0,377206000.0,-6257000.0,,33308000.0,113000.0,44395000.0,209457000.0,167749000.0,,2683000.0,123174000.0,44575000.0,-3574000.0,41001000.0,377206000.0,83000000.0,83000000.0,83000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3,2015-10-01,2015-12-31,2017-02-07 18:57:42+00:00,-0.51,-0.51,7534000.0,-0.51,-24802000.0,59846000.0,-42413000.0,-42413000.0,,-42413000.0,257861000.0,414221000.0,-8018000.0,,27944000.0,71172000.0,49061000.0,257861000.0,156360000.0,,,215557000.0,-59197000.0,-8018000.0,-67215000.0,414221000.0,83200000.0,83200000.0,83200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3YTD,2015-04-01,2015-12-31,,-0.69,-0.69,21462000.0,-0.77,-24650000.0,160289000.0,-54701000.0,-54701000.0,,-54701000.0,604416000.0,1036492000.0,-23948000.0,,86499000.0,71172000.0,148057000.0,604416000.0,432076000.0,,,487479000.0,-55403000.0,-23948000.0,-79351000.0,1036492000.0,83200000.0,83200000.0,83200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3TTM,2015-01-01,2015-12-31,,-3.67,-3.67,27396000.0,-3.71,-31416000.0,212756000.0,-297492000.0,-297492000.0,,-297492000.0,1015098000.0,1336581000.0,-31152000.0,,121656000.0,71172000.0,186259000.0,1015098000.0,321483000.0,,,619239000.0,-297756000.0,-31152000.0,-328908000.0,1336581000.0,83200000.0,83200000.0,83200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2,2015-07-01,2015-09-30,2016-11-02 18:26:43+00:00,0.63,0.63,7353000.0,0.55,3300000.0,54876000.0,54735000.0,54735000.0,,54735000.0,143940000.0,346974000.0,-8396000.0,,24413000.0,,49961000.0,143940000.0,203034000.0,,,136603000.0,66431000.0,-8396000.0,58035000.0,346974000.0,86900000.0,86900000.0,99500000.0
