company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q3TTM,2010-01-01,2010-12-31,,-1991000.0,178971000.0,1673000.0,5196000.0,15083000.0,5587000.0,4466000.0,20570000.0,,,104000.0,-5005000.0,182360000.0,37250000.0,104000.0,32245000.0,182360000.0,219175000.0,60668000.0,66536000.0,-5868000.0,-98800000.0,104000.0,,,,-8601000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q3,2010-10-01,2010-12-31,,,34174000.0,,,3501000.0,,4930000.0,41538000.0,,,17000.0,-2572000.0,89924000.0,,17000.0,-2572000.0,89924000.0,92299000.0,40859000.0,40820000.0,39000.0,-30109000.0,17000.0,,,,-2572000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q3YTD,2010-04-01,2010-12-31,2012-02-03 06:01:36+00:00,-1000000.0,132520000.0,,,11271000.0,3075000.0,2176000.0,40186000.0,,,104000.0,-6171000.0,155171000.0,,104000.0,-6171000.0,155171000.0,151280000.0,70512000.0,76220000.0,-5708000.0,-105026000.0,104000.0,,,,-8246000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q2,2010-07-01,2010-09-30,,-500000.0,42597000.0,,,4005000.0,2315000.0,-4158000.0,20753000.0,,,,-1680000.0,28114000.0,,,-1680000.0,28114000.0,22276000.0,3339000.0,8038000.0,-4699000.0,-47279000.0,,,,,-3495000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q2YTD,2010-04-01,2010-09-30,2011-11-08 17:03:49+00:00,-1000000.0,98346000.0,,,7770000.0,3075000.0,-2754000.0,-1352000.0,,,87000.0,-3599000.0,65247000.0,,87000.0,-3599000.0,65247000.0,58981000.0,29653000.0,35400000.0,-5747000.0,-74917000.0,87000.0,,,,-5674000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2011.0,Q1,2010-04-01,2010-06-30,2011-08-09 06:11:18+00:00,-500000.0,55749000.0,,,3765000.0,760000.0,1404000.0,-22105000.0,,,87000.0,-1919000.0,37133000.0,,87000.0,-1919000.0,37133000.0,36705000.0,26314000.0,27362000.0,-1048000.0,-27638000.0,87000.0,,,,-2179000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q4,2012-01-01,2012-03-31,,-4101000.0,38493000.0,1018000.0,6992000.0,2740000.0,2200000.0,2024000.0,30464000.0,,,1000.0,-4703000.0,-30359000.0,,1000.0,-4703000.0,-30359000.0,-33037000.0,-66836000.0,-66005000.0,-831000.0,-36051000.0,1000.0,,,,-2802000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,FY,2011-04-01,2012-03-31,2014-05-13 19:07:23+00:00,-4101000.0,164938000.0,1018000.0,6992000.0,12123000.0,2200000.0,-4318000.0,6380000.0,,250000000.0,243364000.0,-12687000.0,-84964000.0,-1475000.0,243364000.0,-14162000.0,-84964000.0,139920000.0,-108816000.0,-107700000.0,-1116000.0,-160705000.0,239000.0,,,,-10786000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q3TTM,2011-01-01,2011-12-31,,,150288000.0,6336000.0,7361000.0,13111000.0,,-1951000.0,-15896000.0,,250000000.0,243993000.0,-9391000.0,-74978000.0,-1475000.0,243993000.0,-10866000.0,-74978000.0,156198000.0,-64034000.0,-64111000.0,77000.0,-158370000.0,868000.0,,,,-9391000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q3,2011-10-01,2011-12-31,,,36682000.0,,,2854000.0,,-12015000.0,-49434000.0,,250000000.0,243168000.0,-3204000.0,-44373000.0,,243168000.0,-3204000.0,-44373000.0,183576000.0,14104000.0,14185000.0,-81000.0,-48660000.0,43000.0,,,,-3204000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q3YTD,2011-04-01,2011-12-31,2013-02-05 18:24:24+00:00,,126445000.0,,,9383000.0,,-6342000.0,-24084000.0,,250000000.0,243363000.0,-7984000.0,-54605000.0,-1475000.0,243363000.0,-9459000.0,-54605000.0,172957000.0,-41980000.0,-41695000.0,-285000.0,-124654000.0,238000.0,,,,-7984000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2TTM,2010-10-01,2011-09-30,,,147780000.0,6336000.0,7361000.0,13758000.0,,14994000.0,75076000.0,,,842000.0,-8759000.0,59319000.0,-1475000.0,842000.0,-10234000.0,59319000.0,64921000.0,-37279000.0,-37476000.0,197000.0,-139819000.0,842000.0,,,,-8759000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2,2011-07-01,2011-09-30,,,14682000.0,,,3284000.0,,5154000.0,85211000.0,,,33000.0,-2380000.0,18174000.0,,33000.0,-2380000.0,18174000.0,20981000.0,-47371000.0,-47261000.0,-110000.0,-37742000.0,33000.0,,,,-2380000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q2YTD,2011-04-01,2011-09-30,2012-10-31 07:59:33+00:00,,89763000.0,,,6529000.0,,5673000.0,25350000.0,,,195000.0,-4780000.0,-10232000.0,-1475000.0,195000.0,-6255000.0,-10232000.0,-10619000.0,-56084000.0,-55880000.0,-204000.0,-75994000.0,195000.0,,,,-4780000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q1TTM,2010-07-01,2011-06-30,,-500000.0,175695000.0,6336000.0,7361000.0,14479000.0,2315000.0,5682000.0,10618000.0,,,809000.0,-8059000.0,69259000.0,-1475000.0,809000.0,-9534000.0,69259000.0,66216000.0,13431000.0,17823000.0,-4392000.0,-149356000.0,809000.0,,,,-9874000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2012.0,Q1,2011-04-01,2011-06-30,2012-07-31 18:09:12+00:00,,75081000.0,,,3245000.0,,519000.0,-59861000.0,,,162000.0,-2400000.0,-28406000.0,-1475000.0,162000.0,-3875000.0,-28406000.0,-31600000.0,-8713000.0,-8619000.0,-94000.0,-38252000.0,162000.0,,,,-2400000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q4,2013-01-01,2013-03-31,,,47142000.0,4702000.0,11230000.0,2806000.0,,4311000.0,-64714000.0,,,,-4503000.0,-46029000.0,,,-4503000.0,-46029000.0,-46221000.0,22473000.0,21170000.0,1303000.0,-52433000.0,,,,,-4503000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,FY,2012-04-01,2013-03-31,2015-05-21 20:45:45+00:00,,258631000.0,4702000.0,11230000.0,10634000.0,,3610000.0,-62048000.0,,,,-16820000.0,-4567000.0,,,-16820000.0,-4567000.0,-17777000.0,-29491000.0,-31162000.0,1671000.0,-180622000.0,,,,,-16820000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3TTM,2012-01-01,2012-12-31,,-4101000.0,249982000.0,1018000.0,6992000.0,10568000.0,2200000.0,1323000.0,33130000.0,,,1000.0,-17020000.0,11103000.0,,1000.0,-17020000.0,11103000.0,-4593000.0,-118800000.0,-118337000.0,-463000.0,-164240000.0,1000.0,,,,-15119000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3,2012-10-01,2012-12-31,,,54043000.0,,,2509000.0,,955000.0,26868000.0,,,,-4296000.0,124020000.0,,,-4296000.0,123780000.0,120439000.0,71365000.0,71117000.0,248000.0,-30517000.0,,,,,-4296000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q3YTD,2012-04-01,2012-12-31,2014-02-03 19:12:49+00:00,,211489000.0,,,7828000.0,,-701000.0,2666000.0,,,,-12317000.0,41462000.0,,,-12317000.0,41462000.0,28444000.0,-51964000.0,-52332000.0,368000.0,-128189000.0,,,,,-12317000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2TTM,2011-10-01,2012-09-30,,-4101000.0,232621000.0,1018000.0,6992000.0,10913000.0,2200000.0,-11647000.0,-43172000.0,,250000000.0,243169000.0,-15928000.0,-157290000.0,,243169000.0,-15928000.0,-157050000.0,58544000.0,-176061000.0,-175269000.0,-792000.0,-182383000.0,44000.0,,,,-14027000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2,2012-07-01,2012-09-30,,,52695000.0,,,2550000.0,,-4239000.0,-24093000.0,,,,-4731000.0,-29910000.0,,,-4731000.0,-29802000.0,-38772000.0,-12491000.0,-12545000.0,54000.0,-48517000.0,,,,,-4731000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q2YTD,2012-04-01,2012-09-30,2013-10-30 06:02:19+00:00,,157446000.0,,,5319000.0,,-1656000.0,-24202000.0,,,,-8021000.0,-82558000.0,,,-8021000.0,-82318000.0,-91995000.0,-123329000.0,-123449000.0,120000.0,-97672000.0,,,,,-8021000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q1TTM,2011-07-01,2012-06-30,,-4101000.0,194608000.0,1018000.0,6992000.0,11647000.0,2200000.0,-2254000.0,66132000.0,,250000000.0,243202000.0,-13577000.0,-109206000.0,,243202000.0,-13577000.0,-109074000.0,118297000.0,-210941000.0,-209985000.0,-956000.0,-171608000.0,77000.0,,,,-11676000.0,-6875000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2013.0,Q1,2012-04-01,2012-06-30,2013-07-30 18:47:18+00:00,,104751000.0,,,2769000.0,,2583000.0,-109000.0,,,,-3290000.0,-52648000.0,,,-3290000.0,-52516000.0,-53223000.0,-110838000.0,-110904000.0,66000.0,-49155000.0,,,,,-3290000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,FY,2013-04-01,2014-03-31,2016-05-18 18:19:21+00:00,,293839000.0,10025000.0,9095000.0,13359000.0,,-2867000.0,141585000.0,,283188000.0,-133684000.0,-30813000.0,700090000.0,,-133684000.0,-30813000.0,700262000.0,532898000.0,361605000.0,361519000.0,86000.0,-110212000.0,28778000.0,-1000000.0,,,-29813000.0,-168814000.0,-276836000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q4,2014-01-01,2014-03-31,,1000000.0,19218000.0,10025000.0,9095000.0,3522000.0,,119000.0,-1861000.0,,,,-6358000.0,-30557000.0,,,-6358000.0,-30531000.0,-36770000.0,-30787000.0,-30800000.0,13000.0,-20636000.0,,-1000000.0,,,-6358000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3TTM,2013-01-01,2013-12-31,,-1000000.0,321763000.0,4702000.0,11230000.0,12643000.0,,1325000.0,78732000.0,,283188000.0,-133684000.0,-28958000.0,684618000.0,,-133684000.0,-28958000.0,684764000.0,523447000.0,414865000.0,413489000.0,1376000.0,-142009000.0,28778000.0,,,,-27958000.0,-168814000.0,-276836000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3,2013-10-01,2013-12-31,,-1000000.0,174052000.0,,,3413000.0,,414000.0,-51263000.0,,,-276836000.0,-9003000.0,595636000.0,,-276836000.0,-9003000.0,595672000.0,310247000.0,578426000.0,578408000.0,18000.0,-108974000.0,,,,,-8003000.0,,-276836000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q3YTD,2013-04-01,2013-12-31,2015-02-06 11:02:20+00:00,-1000000.0,274621000.0,,,9837000.0,,-2986000.0,143446000.0,,283188000.0,-133684000.0,-24455000.0,730647000.0,,-133684000.0,-24455000.0,730793000.0,569668000.0,392392000.0,392319000.0,73000.0,-89576000.0,28778000.0,,,,-23455000.0,-168814000.0,-276836000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2TTM,2012-10-01,2013-09-30,,,201754000.0,4702000.0,11230000.0,11739000.0,,1866000.0,156863000.0,,283188000.0,143152000.0,-24251000.0,213002000.0,,143152000.0,-24251000.0,212872000.0,333639000.0,-92196000.0,-93802000.0,1606000.0,-63552000.0,28778000.0,,,,-24251000.0,-168814000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2,2013-07-01,2013-09-30,,,148795000.0,,,9481000.0,,-3799000.0,150919000.0,,36938000.0,-101055000.0,-7458000.0,127840000.0,,-101055000.0,-7458000.0,127920000.0,15608000.0,-247948000.0,-247973000.0,25000.0,66618000.0,28778000.0,,,,-7458000.0,-166771000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q2YTD,2013-04-01,2013-09-30,2014-10-29 18:50:47+00:00,,100569000.0,,,6424000.0,,-3400000.0,194709000.0,,283188000.0,143152000.0,-15452000.0,135011000.0,,143152000.0,-15452000.0,135121000.0,259421000.0,-186034000.0,-186089000.0,55000.0,19398000.0,28778000.0,,,,-15452000.0,-168814000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q1TTM,2012-07-01,2013-06-30,,,105654000.0,4702000.0,11230000.0,4808000.0,,1426000.0,-18149000.0,,246250000.0,244207000.0,-21524000.0,55252000.0,,244207000.0,-21524000.0,55150000.0,279259000.0,143261000.0,141626000.0,1635000.0,-178687000.0,,,,,-21524000.0,-2043000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2014.0,Q1,2013-04-01,2013-06-30,2014-08-05 18:48:46+00:00,,-48226000.0,,,-3057000.0,,399000.0,43790000.0,,246250000.0,244207000.0,-7994000.0,7171000.0,,244207000.0,-7994000.0,7201000.0,243813000.0,61914000.0,61884000.0,30000.0,-47220000.0,,,,,-7994000.0,-2043000.0,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,FY,2014-04-01,2015-03-31,2017-05-23 20:18:26+00:00,0.0,157486000.0,9749000.0,7657000.0,21057000.0,,-17881000.0,452675000.0,,,928000.0,-220141000.0,212814000.0,,928000.0,-220141000.0,212814000.0,-24280000.0,-279470000.0,-279470000.0,,-138934000.0,928000.0,-87500000.0,,-105116000.0,-49501000.0,,0.0,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q4,2015-01-01,2015-03-31,,,49749000.0,9749000.0,7657000.0,5934000.0,,-8335000.0,360136000.0,,,-9424000.0,-120861000.0,152288000.0,,-9424000.0,-120861000.0,152288000.0,13668000.0,-242791000.0,-242791000.0,,-20740000.0,-9424000.0,-87500000.0,,-20439000.0,-12922000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3YTD,2014-04-01,2014-12-31,2016-02-04 12:10:37+00:00,,107737000.0,,,15123000.0,,-9546000.0,92539000.0,,,10352000.0,-99280000.0,60526000.0,,10352000.0,-99280000.0,60526000.0,-37948000.0,-36679000.0,-36679000.0,,-118194000.0,10352000.0,,,-84677000.0,-36579000.0,,,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3TTM,2014-01-01,2014-12-31,,1000000.0,126955000.0,10025000.0,9095000.0,18645000.0,,-9427000.0,90678000.0,,,10352000.0,-105638000.0,29969000.0,,10352000.0,-105638000.0,29995000.0,-74718000.0,-67466000.0,-67479000.0,13000.0,-138830000.0,10352000.0,-1000000.0,,-84677000.0,-42937000.0,,,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q3,2014-10-01,2014-12-31,,,85649000.0,,,5845000.0,,-6204000.0,79514000.0,,,5509000.0,-48611000.0,192348000.0,,5509000.0,-48611000.0,192348000.0,143042000.0,40093000.0,40093000.0,,-18753000.0,5509000.0,,,-35086000.0,-13525000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2YTD,2014-04-01,2014-09-30,2015-11-05 18:05:35+00:00,,22088000.0,,,9278000.0,,-3342000.0,13025000.0,,,4843000.0,-50669000.0,-131822000.0,,4843000.0,-50669000.0,-131822000.0,-180990000.0,-76772000.0,-76772000.0,,-99441000.0,4843000.0,,,-49591000.0,-23054000.0,,,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2TTM,2013-10-01,2014-09-30,,,215358000.0,10025000.0,9095000.0,16213000.0,,-2809000.0,-40099000.0,,,-271993000.0,-66030000.0,433257000.0,,-271993000.0,-66030000.0,433319000.0,92487000.0,470867000.0,470836000.0,31000.0,-229051000.0,4843000.0,-1000000.0,,-49591000.0,-37415000.0,,-276836000.0,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q2,2014-07-01,2014-09-30,,,8920000.0,,,5130000.0,,-5265000.0,49577000.0,,,4843000.0,-22862000.0,-44306000.0,,4843000.0,-22862000.0,-44306000.0,-67590000.0,-41369000.0,-41369000.0,,-66564000.0,4843000.0,,,-30176000.0,-14662000.0,,,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q1TTM,2013-07-01,2014-06-30,,,355233000.0,10025000.0,9095000.0,20564000.0,,-1343000.0,61243000.0,,36938000.0,-377891000.0,-50626000.0,605403000.0,,-377891000.0,-50626000.0,605545000.0,175685000.0,264288000.0,264232000.0,56000.0,-95869000.0,28778000.0,-1000000.0,,-19415000.0,-30211000.0,-166771000.0,-276836000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2015.0,Q1,2014-04-01,2014-06-30,2015-08-10 16:43:48+00:00,,13168000.0,,,4148000.0,,1923000.0,-36552000.0,,,,-27807000.0,-87516000.0,,,-27807000.0,-87516000.0,-113400000.0,-35403000.0,-35403000.0,,-32877000.0,,,,-19415000.0,-8392000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,FY,2015-04-01,2016-03-31,2018-05-16 18:45:03+00:00,0.0,159656000.0,-26223000.0,7626000.0,28800000.0,,-1120000.0,230467000.0,,,-48047000.0,-324516000.0,261305000.0,,-48047000.0,-324516000.0,261305000.0,-112378000.0,-8302000.0,-8302000.0,,-149316000.0,-21495000.0,-182732000.0,,-150501000.0,-37280000.0,0.0,-26552000.0,45997000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q4,2016-01-01,2016-03-31,,,57805000.0,-26223000.0,7626000.0,7338000.0,,-864000.0,-3101000.0,,,-8498000.0,-99619000.0,72482000.0,,-8498000.0,-99619000.0,72482000.0,-36499000.0,46399000.0,46399000.0,,-35959000.0,-8498000.0,6832000.0,,-124733000.0,-8701000.0,,,26983000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3YTD,2015-04-01,2015-12-31,2017-02-07 18:57:42+00:00,,101851000.0,,,21462000.0,,-256000.0,233568000.0,,,-39549000.0,-224897000.0,188823000.0,,-39549000.0,-224897000.0,188823000.0,-75879000.0,-54701000.0,-54701000.0,,-113357000.0,-12997000.0,-189564000.0,,-25768000.0,-28579000.0,,-26552000.0,19014000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3TTM,2015-01-01,2015-12-31,,,151600000.0,9749000.0,7657000.0,27396000.0,,-8591000.0,593704000.0,,,-48973000.0,-345758000.0,341111000.0,,-48973000.0,-345758000.0,341111000.0,-62211000.0,-297492000.0,-297492000.0,,-134097000.0,-22421000.0,-277064000.0,,-46207000.0,-41501000.0,,-26552000.0,19014000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q3,2015-10-01,2015-12-31,,,48636000.0,,,7534000.0,,-1425000.0,186958000.0,,,-12140000.0,-31716000.0,168809000.0,,-12140000.0,-31716000.0,168809000.0,123528000.0,-42413000.0,-42413000.0,,-31906000.0,-12140000.0,-27163000.0,,-20781000.0,-2786000.0,,,19014000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2YTD,2015-04-01,2015-09-30,2016-11-02 18:26:43+00:00,,53215000.0,,,13928000.0,,1169000.0,46610000.0,,,-27409000.0,-193181000.0,20014000.0,,-27409000.0,-193181000.0,20014000.0,-199407000.0,-12288000.0,-12288000.0,,-81451000.0,-857000.0,-162401000.0,,-4987000.0,-25793000.0,,-26552000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2TTM,2014-10-01,2015-09-30,,,188613000.0,9749000.0,7657000.0,25707000.0,,-13370000.0,486260000.0,,,-31324000.0,-362653000.0,364650000.0,,-31324000.0,-362653000.0,364650000.0,-42697000.0,-214986000.0,-214986000.0,,-120944000.0,-4772000.0,-249901000.0,,-60512000.0,-52240000.0,,-26552000.0,
