company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2012.0,Q1,,2011-07-01,2011-08-03 16:23:16+00:00,260000000.0,675000000.0,170000000.0,2290000000.0,0.0,8234000000.0,3180000000.0,226000000.0,21000000.0,329000000.0,5739000000.0,1591000000.0,1999000000.0,14000000.0,28000000.0,1040000000.0,80000000.0,901000000.0,349000000.0,258000000.0,261000000.0,,,155000000.0,79000000.0,,,-3840000000.0,,7000000.0,12023000000.0,4564000000.0,3484000000.0,4051000000.0,4564000000.0,4644000000.0,7379000000.0,12023000000.0,7499000000.0,3328000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2013.0,FY,,2013-03-29,2014-05-16 16:13:22+00:00,334000000.0,1031000000.0,202000000.0,4685000000.0,0.0,7320000000.0,3496000000.0,169000000.0,,422000000.0,5841000000.0,977000000.0,2094000000.0,,24000000.0,1122000000.0,0.0,584000000.0,727000000.0,445000000.0,318000000.0,,,152000000.0,60000000.0,,,-2046000000.0,997000000.0,62000000.0,14508000000.0,5476000000.0,6416000000.0,5567000000.0,5476000000.0,5476000000.0,9032000000.0,14508000000.0,6970000000.0,3465000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2013.0,Q3,,2012-12-28,2013-01-29 15:16:22+00:00,317000000.0,1081000000.0,202000000.0,4200000000.0,0.0,7239000000.0,3298000000.0,193000000.0,,454000000.0,5843000000.0,1065000000.0,2094000000.0,,20000000.0,1130000000.0,0.0,508000000.0,662000000.0,270000000.0,431000000.0,,,108000000.0,60000000.0,,,-2285000000.0,982000000.0,52000000.0,13962000000.0,5156000000.0,5816000000.0,5482000000.0,5156000000.0,5156000000.0,8806000000.0,13962000000.0,7016000000.0,3324000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2013.0,Q2,,2012-09-28,2012-10-30 15:33:22+00:00,278000000.0,735000000.0,190000000.0,4002000000.0,0.0,7392000000.0,3118000000.0,197000000.0,,308000000.0,5842000000.0,1155000000.0,2093000000.0,,23000000.0,1114000000.0,15000000.0,501000000.0,683000000.0,244000000.0,336000000.0,,,146000000.0,75000000.0,,,-2494000000.0,968000000.0,5000000.0,13463000000.0,5088000000.0,5206000000.0,5008000000.0,5088000000.0,5103000000.0,8360000000.0,13463000000.0,7143000000.0,3352000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2013.0,Q1,,2012-06-29,2012-07-31 14:05:10+00:00,326000000.0,627000000.0,178000000.0,4082000000.0,0.0,7511000000.0,3236000000.0,192000000.0,,286000000.0,5842000000.0,1244000000.0,2093000000.0,,27000000.0,1106000000.0,80000000.0,896000000.0,287000000.0,262000000.0,311000000.0,,,145000000.0,84000000.0,,,-2687000000.0,955000000.0,29000000.0,13556000000.0,5002000000.0,5219000000.0,5114000000.0,5002000000.0,5082000000.0,8474000000.0,13556000000.0,7231000000.0,3360000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2014.0,FY,,2014-03-28,2015-05-22 17:02:56+00:00,282000000.0,1007000000.0,194000000.0,3707000000.0,0.0,6751000000.0,3322000000.0,142000000.0,,365000000.0,5858000000.0,768000000.0,2095000000.0,,,1116000000.0,,581000000.0,677000000.0,419000000.0,337000000.0,,,145000000.0,83000000.0,,,-1148000000.0,0.0,377000000.0,13539000000.0,5797000000.0,5652000000.0,4306000000.0,5797000000.0,5797000000.0,7742000000.0,13539000000.0,6771000000.0,3436000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2014.0,Q3,,2013-12-27,2014-02-03 16:48:18+00:00,306000000.0,892000000.0,182000000.0,3813000000.0,0.0,6892000000.0,3087000000.0,170000000.0,,338000000.0,5856000000.0,809000000.0,2094000000.0,,13000000.0,1110000000.0,,501000000.0,682000000.0,351000000.0,418000000.0,,,167000000.0,74000000.0,,,-1316000000.0,0.0,77000000.0,13258000000.0,5758000000.0,5316000000.0,4149000000.0,5758000000.0,5758000000.0,7500000000.0,13258000000.0,6832000000.0,3351000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2014.0,Q2,,2013-09-27,2013-10-29 14:45:16+00:00,249000000.0,573000000.0,183000000.0,3727000000.0,0.0,7073000000.0,3003000000.0,174000000.0,,312000000.0,5859000000.0,852000000.0,2094000000.0,,16000000.0,1091000000.0,,498000000.0,696000000.0,375000000.0,343000000.0,,,142000000.0,62000000.0,,,-1599000000.0,0.0,105000000.0,12914000000.0,5657000000.0,4970000000.0,3907000000.0,5657000000.0,5657000000.0,7257000000.0,12914000000.0,6853000000.0,3350000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2014.0,Q1,,2013-06-28,2013-07-31 16:46:21+00:00,274000000.0,744000000.0,177000000.0,3749000000.0,0.0,7160000000.0,3292000000.0,172000000.0,,321000000.0,5841000000.0,890000000.0,2094000000.0,,17000000.0,1102000000.0,,520000000.0,770000000.0,463000000.0,318000000.0,,,139000000.0,65000000.0,,,-1840000000.0,0.0,34000000.0,13151000000.0,5497000000.0,5179000000.0,4205000000.0,5497000000.0,5497000000.0,7654000000.0,13151000000.0,6870000000.0,3449000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2015.0,FY,,2015-04-03,2016-05-20 16:56:17+00:00,169000000.0,700000000.0,104000000.0,2843000000.0,0.0,6101000000.0,2427000000.0,152000000.0,47000000.0,232000000.0,3146000000.0,525000000.0,1746000000.0,10000000.0,,950000000.0,,444000000.0,442000000.0,295000000.0,292000000.0,415000000.0,936000000.0,70000000.0,79000000.0,3110000000.0,134000000.0,-270000000.0,350000000.0,1017000000.0,13233000000.0,5935000000.0,5422000000.0,4453000000.0,5935000000.0,5935000000.0,7298000000.0,13233000000.0,6861000000.0,2845000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2015.0,Q3,,2015-01-02,2015-02-09 16:07:42+00:00,212000000.0,982000000.0,119000000.0,2764000000.0,0.0,6237000000.0,2961000000.0,143000000.0,,382000000.0,5854000000.0,669000000.0,1745000000.0,,12000000.0,1186000000.0,,533000000.0,598000000.0,378000000.0,328000000.0,,,138000000.0,83000000.0,,,-446000000.0,350000000.0,976000000.0,13102000000.0,5910000000.0,5255000000.0,4233000000.0,5910000000.0,5910000000.0,7192000000.0,13102000000.0,6661000000.0,2959000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2015.0,Q2,,2014-10-03,2014-11-07 16:34:58+00:00,219000000.0,722000000.0,154000000.0,2972000000.0,0.0,6411000000.0,2874000000.0,152000000.0,,310000000.0,5860000000.0,690000000.0,1745000000.0,,11000000.0,1181000000.0,,543000000.0,571000000.0,360000000.0,292000000.0,,,114000000.0,82000000.0,,,-668000000.0,350000000.0,821000000.0,12883000000.0,5897000000.0,5038000000.0,4045000000.0,5897000000.0,5897000000.0,6986000000.0,12883000000.0,6664000000.0,2941000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2015.0,Q1,,2014-07-04,2014-08-08 16:07:42+00:00,230000000.0,685000000.0,196000000.0,3067000000.0,0.0,6554000000.0,3141000000.0,149000000.0,,333000000.0,5871000000.0,735000000.0,2095000000.0,,11000000.0,1140000000.0,,572000000.0,594000000.0,394000000.0,275000000.0,,,130000000.0,86000000.0,,,-912000000.0,,982000000.0,13164000000.0,5838000000.0,5288000000.0,3979000000.0,5838000000.0,5838000000.0,7326000000.0,13164000000.0,6736000000.0,3347000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2016.0,FY,,2016-04-01,2017-05-19 16:25:17+00:00,175000000.0,556000000.0,22000000.0,5983000000.0,0.0,4309000000.0,2279000000.0,,941000000.0,219000000.0,3148000000.0,443000000.0,2207000000.0,157000000.0,,957000000.0,,359000000.0,1395000000.0,420000000.0,419000000.0,,,103000000.0,97000000.0,,,-655000000.0,0.0,,11767000000.0,3676000000.0,6959000000.0,4033000000.0,3676000000.0,3676000000.0,8091000000.0,11767000000.0,3851000000.0,4058000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2016.0,Q3,,2016-01-01,2016-02-04 16:06:32+00:00,241000000.0,490000000.0,75000000.0,2213000000.0,0.0,5246000000.0,2180000000.0,223000000.0,,203000000.0,3146000000.0,464000000.0,1740000000.0,,,986000000.0,,366000000.0,539000000.0,241000000.0,271000000.0,3950000000.0,932000000.0,167000000.0,70000000.0,0.0,0.0,73000000.0,0.0,56000000.0,11936000000.0,5394000000.0,7173000000.0,3827000000.0,5394000000.0,5394000000.0,6542000000.0,11936000000.0,3777000000.0,2715000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2016.0,Q2,,2015-10-02,2015-11-06 16:04:23+00:00,326000000.0,738000000.0,88000000.0,3097000000.0,0.0,5801000000.0,2766000000.0,207000000.0,,289000000.0,5847000000.0,572000000.0,1740000000.0,,,1262000000.0,,505000000.0,513000000.0,362000000.0,348000000.0,,,115000000.0,81000000.0,,,3000000.0,0.0,260000000.0,12460000000.0,5892000000.0,4664000000.0,3729000000.0,5892000000.0,5892000000.0,6568000000.0,12460000000.0,6534000000.0,2839000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2016.0,Q1,,2015-07-03,2015-08-12 16:01:36+00:00,184000000.0,604000000.0,116000000.0,2981000000.0,0.0,5933000000.0,2901000000.0,152000000.0,,283000000.0,5849000000.0,596000000.0,1741000000.0,,,1201000000.0,,518000000.0,471000000.0,382000000.0,348000000.0,,,116000000.0,94000000.0,,,-153000000.0,348000000.0,903000000.0,12784000000.0,5896000000.0,5022000000.0,4064000000.0,5896000000.0,5896000000.0,6888000000.0,12784000000.0,6561000000.0,2824000000.0,
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2017.0,FY,,2017-03-31,2018-10-26 16:07:43+00:00,180000000.0,649000000.0,12000000.0,4247000000.0,0.0,4236000000.0,2353000000.0,,,272000000.0,8627000000.0,3004000000.0,6876000000.0,,,937000000.0,,685000000.0,2401000000.0,419000000.0,507000000.0,,,282000000.0,103000000.0,,,-761000000.0,1310000000.0,9000000.0,18174000000.0,3487000000.0,5324000000.0,4622000000.0,3487000000.0,3487000000.0,14687000000.0,18174000000.0,11913000000.0,10065000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2017.0,Q3,,2016-12-30,2017-02-03 16:02:46+00:00,143000000.0,557000000.0,3000000.0,5575000000.0,0.0,4564000000.0,2075000000.0,,15000000.0,240000000.0,7227000000.0,1867000000.0,6358000000.0,158000000.0,,893000000.0,,398000000.0,2367000000.0,379000000.0,352000000.0,,,104000000.0,83000000.0,,,-618000000.0,780000000.0,,16760000000.0,3949000000.0,6511000000.0,3605000000.0,3949000000.0,3949000000.0,12811000000.0,16760000000.0,9356000000.0,9206000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2017.0,Q2,,2016-09-30,2016-11-04 16:02:37+00:00,139000000.0,459000000.0,-1000000.0,5610000000.0,0.0,4527000000.0,2085000000.0,,96000000.0,218000000.0,7232000000.0,1961000000.0,6576000000.0,159000000.0,,933000000.0,,402000000.0,2426000000.0,391000000.0,371000000.0,,,110000000.0,89000000.0,,,-664000000.0,600000000.0,9000000.0,16864000000.0,3862000000.0,6469000000.0,3509000000.0,3862000000.0,3862000000.0,13002000000.0,16864000000.0,9462000000.0,9493000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2017.0,Q1,,2016-07-01,2016-08-05 16:04:17+00:00,115000000.0,314000000.0,-3000000.0,6108000000.0,0.0,4289000000.0,2085000000.0,,24000000.0,166000000.0,3146000000.0,423000000.0,2605000000.0,157000000.0,,904000000.0,,332000000.0,1420000000.0,367000000.0,333000000.0,,,101000000.0,85000000.0,,,-520000000.0,599000000.0,10000000.0,11530000000.0,3766000000.0,6799000000.0,3322000000.0,3766000000.0,3766000000.0,7764000000.0,11530000000.0,3827000000.0,4442000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2018.0,FY,,2018-03-30,2019-05-24 16:10:39+00:00,168000000.0,809000000.0,4000000.0,1774000000.0,0.0,4691000000.0,,,,262000000.0,8319000000.0,2643000000.0,5026000000.0,,,778000000.0,,1126000000.0,592000000.0,522000000.0,2740000000.0,,,526000000.0,822000000.0,,,328000000.0,0.0,388000000.0,15759000000.0,5023000000.0,3493000000.0,3170000000.0,5023000000.0,5023000000.0,10736000000.0,15759000000.0,11488000000.0,7566000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2018.0,Q3,,2017-12-29,2018-02-02 16:55:31+00:00,181000000.0,666000000.0,15000000.0,2142000000.0,0.0,4507000000.0,2151000000.0,,186000000.0,215000000.0,8318000000.0,2754000000.0,5587000000.0,332000000.0,,838000000.0,,1630000000.0,618000000.0,369000000.0,368000000.0,,,171000000.0,86000000.0,,,436000000.0,0.0,390000000.0,15980000000.0,4958000000.0,3567000000.0,3101000000.0,4958000000.0,4958000000.0,11022000000.0,15980000000.0,11575000000.0,7921000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2018.0,Q2,,2017-09-29,2017-11-03 16:02:30+00:00,187000000.0,514000000.0,7000000.0,1826000000.0,0.0,4434000000.0,2041000000.0,,36000000.0,193000000.0,8301000000.0,2847000000.0,6079000000.0,159000000.0,,868000000.0,,473000000.0,2519000000.0,401000000.0,397000000.0,746000000.0,303000000.0,134000000.0,103000000.0,,,-906000000.0,130000000.0,200000000.0,15996000000.0,3535000000.0,3687000000.0,3287000000.0,3535000000.0,3535000000.0,12461000000.0,15996000000.0,11441000000.0,9174000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2018.0,Q1,,2017-06-30,2017-08-04 16:04:57+00:00,121000000.0,468000000.0,10000000.0,2306000000.0,0.0,4273000000.0,2329000000.0,,22000000.0,206000000.0,8638000000.0,2892000000.0,6202000000.0,158000000.0,,895000000.0,,465000000.0,2593000000.0,399000000.0,443000000.0,,,112000000.0,98000000.0,,,-894000000.0,0.0,,15868000000.0,3389000000.0,3173000000.0,3121000000.0,3389000000.0,3389000000.0,12479000000.0,15868000000.0,11800000000.0,9358000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2019.0,FY,,2019-03-29,2020-05-28 16:34:42+00:00,165000000.0,708000000.0,-7000000.0,1791000000.0,0.0,4812000000.0,,,,250000000.0,2677000000.0,1202000000.0,3961000000.0,,,663000000.0,,1076000000.0,577000000.0,286000000.0,1556000000.0,149000000.0,1304000000.0,1160000000.0,105000000.0,7050000000.0,715000000.0,933000000.0,491000000.0,252000000.0,15938000000.0,5738000000.0,3186000000.0,3766000000.0,5738000000.0,5738000000.0,10200000000.0,15938000000.0,12089000000.0,6434000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2019.0,Q3,,2018-12-28,2019-02-04 16:21:14+00:00,201000000.0,723000000.0,-14000000.0,2309000000.0,0.0,4804000000.0,,,,226000000.0,8344000000.0,2329000000.0,4447000000.0,,,791000000.0,,1055000000.0,626000000.0,422000000.0,2618000000.0,,,1268000000.0,779000000.0,,,1116000000.0,598000000.0,270000000.0,16456000000.0,5906000000.0,3724000000.0,3643000000.0,5906000000.0,5906000000.0,10550000000.0,16456000000.0,11941000000.0,6907000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2019.0,Q2,,2018-09-28,2018-11-16 16:07:55+00:00,158000000.0,537000000.0,-17000000.0,2147000000.0,0.0,4867000000.0,,,,165000000.0,8328000000.0,2433000000.0,4442000000.0,,,778000000.0,,1066000000.0,652000000.0,445000000.0,2491000000.0,,,1277000000.0,713000000.0,,,1100000000.0,597000000.0,289000000.0,16234000000.0,5950000000.0,3418000000.0,3411000000.0,5950000000.0,5950000000.0,10284000000.0,16234000000.0,12038000000.0,6873000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2019.0,Q1,,2018-06-29,2018-11-16 16:03:55+00:00,170000000.0,502000000.0,-20000000.0,2001000000.0,0.0,4780000000.0,,,,165000000.0,8322000000.0,2532000000.0,5032000000.0,,,758000000.0,,1112000000.0,598000000.0,501000000.0,2540000000.0,,,1308000000.0,713000000.0,,,1158000000.0,,324000000.0,16248000000.0,5918000000.0,3328000000.0,2875000000.0,5918000000.0,5918000000.0,10330000000.0,16248000000.0,12162000000.0,7455000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2020.0,FY,,2020-04-03,2020-05-28 16:34:42+00:00,87000000.0,111000000.0,-16000000.0,2177000000.0,0.0,3356000000.0,,,,115000000.0,2585000000.0,1067000000.0,3465000000.0,,,238000000.0,,1310000000.0,149000000.0,705000000.0,1664000000.0,0.0,0.0,766000000.0,179000000.0,0.0,0.0,-3330000000.0,756000000.0,86000000.0,7735000000.0,10000000.0,3079000000.0,2622000000.0,10000000.0,10000000.0,7725000000.0,7735000000.0,4418000000.0,5103000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2020.0,Q3,,2020-01-03,2020-02-07 16:06:07+00:00,157000000.0,171000000.0,12000000.0,12649000000.0,0.0,4853000000.0,1019000000.0,,,131000000.0,2676000000.0,1119000000.0,3719000000.0,,,365000000.0,,1114000000.0,165000000.0,624000000.0,2636000000.0,8000000.0,21000000.0,816000000.0,159000000.0,0.0,0.0,3812000000.0,749000000.0,119000000.0,18547000000.0,8677000000.0,13571000000.0,4713000000.0,8677000000.0,8677000000.0,9870000000.0,18547000000.0,4611000000.0,5157000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2020.0,Q2,,2019-10-04,2019-11-08 16:17:41+00:00,120000000.0,593000000.0,-2000000.0,1697000000.0,0.0,4816000000.0,,,,219000000.0,2675000000.0,1146000000.0,3219000000.0,,,676000000.0,,1069000000.0,538000000.0,289000000.0,1540000000.0,7047000000.0,1932000000.0,1972000000.0,235000000.0,0.0,0.0,1298000000.0,1245000000.0,134000000.0,16229000000.0,6112000000.0,9760000000.0,5056000000.0,6112000000.0,6112000000.0,10117000000.0,16229000000.0,5793000000.0,5061000000.0,0.0
NortonLifeLock Inc.,NLOK,YF6ZV0M6AU4FY94MK914,849399,2020.0,Q1,,2019-07-05,2019-08-09 16:08:23+00:00,135000000.0,438000000.0,-12000000.0,1532000000.0,0.0,4701000000.0,,,,198000000.0,8449000000.0,2137000000.0,3964000000.0,,,784000000.0,,1078000000.0,548000000.0,429000000.0,2781000000.0,,,1438000000.0,921000000.0,,,561000000.0,494000000.0,162000000.0,15369000000.0,5250000000.0,2561000000.0,3608000000.0,5250000000.0,5250000000.0,10119000000.0,15369000000.0,12024000000.0,6511000000.0,0.0
