company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q4,2010-10-01,2010-12-31,,16000000.0,0.37,0.37,,0.35,27000000.0,54000000.0,99000000.0,-45000000.0,36000000.0,,1194000000.0,1507000000.0,18000000.0,2000000.0,50000000.0,,14000000.0,-47000000.0,136000000.0,1194000000.0,313000000.0,58000000.0,38000000.0,169000000.0,144000000.0,-18000000.0,126000000.0,1507000000.0,154500000.0,154564136.0,158372192.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,FY,2010-01-01,2010-12-31,2013-02-08 17:22:53+00:00,61000000.0,2.42,2.42,,2.38,112000000.0,377000000.0,426000000.0,-49000000.0,374000000.0,0.0,4738000000.0,5918000000.0,,4000000.0,38000000.0,3000000.0,70000000.0,,505000000.0,4738000000.0,1180000000.0,220000000.0,248000000.0,674000000.0,506000000.0,32000000.0,538000000.0,5918000000.0,154500000.0,154564136.0,158372192.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q3,2010-07-01,2010-09-30,2010-10-26 16:41:56+00:00,15000000.0,0.93,0.93,,0.92,44000000.0,145000000.0,147000000.0,-2000000.0,145000000.0,0.0,1160000000.0,1506000000.0,,-5000000.0,3000000.0,0.0,19000000.0,-36000000.0,123000000.0,1160000000.0,346000000.0,64000000.0,38000000.0,124000000.0,222000000.0,-31000000.0,191000000.0,1506000000.0,155900000.0,155859508.0,157883548.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q3YTD,2010-01-01,2010-09-30,,45000000.0,2.05,2.05,,2.03,85000000.0,323000000.0,327000000.0,-4000000.0,338000000.0,,3544000000.0,4411000000.0,-18000000.0,2000000.0,-12000000.0,3000000.0,56000000.0,47000000.0,369000000.0,3544000000.0,867000000.0,162000000.0,210000000.0,505000000.0,362000000.0,50000000.0,412000000.0,4411000000.0,155900000.0,155859508.0,157883548.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q3TTM,2009-10-01,2010-09-30,,64000000.0,2.14,2.14,,2.17,170000000.0,338000000.0,338000000.0,,-152000000.0,,4643000000.0,5799000000.0,485000000.0,9000000.0,123000000.0,5000000.0,70000000.0,-76000000.0,505000000.0,4643000000.0,1156000000.0,213000000.0,242000000.0,686000000.0,470000000.0,38000000.0,508000000.0,5799000000.0,155900000.0,155859508.0,157883548.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 16:46:51+00:00,15000000.0,1.02,1.02,,1.01,61000000.0,160000000.0,163000000.0,-3000000.0,160000000.0,0.0,1214000000.0,1517000000.0,,-1000000.0,-15000000.0,0.0,18000000.0,6000000.0,123000000.0,1214000000.0,303000000.0,49000000.0,118000000.0,147000000.0,156000000.0,68000000.0,224000000.0,1517000000.0,156900000.0,156326226.0,158405119.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q2YTD,2010-01-01,2010-06-30,,30000000.0,1.12,1.12,,1.11,41000000.0,178000000.0,180000000.0,-2000000.0,193000000.0,,2384000000.0,2905000000.0,-18000000.0,7000000.0,-15000000.0,3000000.0,37000000.0,83000000.0,246000000.0,2384000000.0,521000000.0,98000000.0,172000000.0,381000000.0,140000000.0,81000000.0,221000000.0,2905000000.0,156900000.0,156326226.0,158405119.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q2TTM,2009-07-01,2010-06-30,,69000000.0,3.97,3.97,,3.78,-224000000.0,592000000.0,590000000.0,2000000.0,498000000.0,,4521000000.0,5597000000.0,86000000.0,7000000.0,75000000.0,8000000.0,69000000.0,56000000.0,492000000.0,4521000000.0,1076000000.0,200000000.0,244000000.0,761000000.0,315000000.0,51000000.0,366000000.0,5597000000.0,156900000.0,156326226.0,158405119.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q1,2010-01-01,2010-03-31,2010-04-27 17:20:10+00:00,15000000.0,0.1,0.1,,0.1,-20000000.0,18000000.0,17000000.0,1000000.0,33000000.0,0.0,1170000000.0,1388000000.0,-18000000.0,8000000.0,0.0,3000000.0,19000000.0,77000000.0,123000000.0,1170000000.0,218000000.0,49000000.0,54000000.0,234000000.0,-16000000.0,13000000.0,-3000000.0,1388000000.0,330000000.0,150272227.0,152642371.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2010.0,Q1TTM,2009-04-01,2010-03-31,,75000000.0,3.66,3.66,,3.43,-268000000.0,536000000.0,532000000.0,4000000.0,544000000.0,,4303000000.0,5324000000.0,-18000000.0,11000000.0,91000000.0,10000000.0,69000000.0,56000000.0,483000000.0,4303000000.0,1021000000.0,205000000.0,211000000.0,774000000.0,247000000.0,17000000.0,264000000.0,5324000000.0,330000000.0,150272227.0,152642371.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q4,2011-10-01,2011-12-31,,12000000.0,0.61,-0.55,-0.05,-0.54,-110000000.0,-85000000.0,-84000000.0,-1000000.0,-252000000.0,,1359000000.0,1614000000.0,167000000.0,4000000.0,10000000.0,,26000000.0,,397000000.0,1359000000.0,255000000.0,55000000.0,47000000.0,445000000.0,-190000000.0,-4000000.0,-194000000.0,1614000000.0,109800000.0,156226526.0,158970283.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 17:15:23+00:00,62000000.0,3.89,2.73,,2.69,41000000.0,427000000.0,426000000.0,1000000.0,427000000.0,0.0,5346000000.0,6763000000.0,,14000000.0,50000000.0,,98000000.0,,805000000.0,5346000000.0,1417000000.0,224000000.0,275000000.0,1015000000.0,402000000.0,65000000.0,467000000.0,6763000000.0,109800000.0,156226526.0,158970283.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q3,2011-07-01,2011-09-30,2011-10-26 08:47:09+00:00,17000000.0,1.07,1.07,,1.05,34000000.0,167000000.0,167000000.0,0.0,334000000.0,0.0,1406000000.0,1807000000.0,-167000000.0,1000000.0,25000000.0,0.0,24000000.0,,140000000.0,1406000000.0,401000000.0,54000000.0,59000000.0,206000000.0,195000000.0,6000000.0,201000000.0,1807000000.0,312100000.0,156194459.0,159018839.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q3YTD,2011-01-01,2011-09-30,,50000000.0,3.28,3.28,0.05,3.23,151000000.0,512000000.0,510000000.0,2000000.0,679000000.0,,3987000000.0,5149000000.0,-167000000.0,10000000.0,40000000.0,,72000000.0,,408000000.0,3987000000.0,1162000000.0,169000000.0,228000000.0,570000000.0,592000000.0,69000000.0,661000000.0,5149000000.0,312100000.0,156194459.0,159018839.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q3TTM,2010-10-01,2011-09-30,,66000000.0,3.65,3.65,0.05,3.58,178000000.0,566000000.0,609000000.0,-43000000.0,715000000.0,,5181000000.0,6656000000.0,-149000000.0,12000000.0,90000000.0,,86000000.0,-47000000.0,544000000.0,5181000000.0,1475000000.0,227000000.0,266000000.0,739000000.0,736000000.0,51000000.0,787000000.0,6656000000.0,312100000.0,156194459.0,159018839.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q2,2011-04-01,2011-06-30,2011-07-22 16:41:15+00:00,17000000.0,1.3,1.3,,1.28,75000000.0,203000000.0,205000000.0,-2000000.0,203000000.0,0.0,1343000000.0,1753000000.0,,5000000.0,18000000.0,0.0,25000000.0,,140000000.0,1343000000.0,410000000.0,60000000.0,125000000.0,200000000.0,210000000.0,70000000.0,280000000.0,1753000000.0,156200000.0,156280721.0,159186077.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q2YTD,2011-01-01,2011-06-30,,33000000.0,2.21,2.21,0.05,2.18,117000000.0,345000000.0,343000000.0,2000000.0,345000000.0,,2581000000.0,3342000000.0,,9000000.0,15000000.0,,48000000.0,,268000000.0,2581000000.0,761000000.0,115000000.0,169000000.0,364000000.0,397000000.0,63000000.0,460000000.0,3342000000.0,156200000.0,156280721.0,159186077.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q2TTM,2010-07-01,2011-06-30,,64000000.0,3.51,3.51,0.05,3.45,188000000.0,544000000.0,589000000.0,-45000000.0,526000000.0,,4935000000.0,6355000000.0,18000000.0,6000000.0,68000000.0,,81000000.0,-83000000.0,527000000.0,4935000000.0,1420000000.0,237000000.0,245000000.0,657000000.0,763000000.0,14000000.0,777000000.0,6355000000.0,156200000.0,156280721.0,159186077.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q1,2011-01-01,2011-03-31,2011-04-26 16:41:15+00:00,16000000.0,0.91,0.91,0.05,0.9,42000000.0,142000000.0,138000000.0,4000000.0,142000000.0,0.0,1238000000.0,1589000000.0,,4000000.0,-3000000.0,0.0,23000000.0,,128000000.0,1238000000.0,351000000.0,55000000.0,44000000.0,164000000.0,187000000.0,-7000000.0,180000000.0,1589000000.0,156000000.0,155966259.0,158666687.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2011.0,Q1TTM,2010-04-01,2011-03-31,,62000000.0,3.23,3.23,0.05,3.18,174000000.0,501000000.0,547000000.0,-46000000.0,483000000.0,,4806000000.0,6119000000.0,18000000.0,,35000000.0,,74000000.0,-77000000.0,510000000.0,4806000000.0,1313000000.0,226000000.0,238000000.0,604000000.0,709000000.0,12000000.0,721000000.0,6119000000.0,156000000.0,155966259.0,158666687.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q4,2012-10-01,2012-12-31,,13000000.0,-0.89,-0.89,,-0.86,-87000000.0,-138000000.0,-136000000.0,-2000000.0,-531000000.0,,1245000000.0,1501000000.0,393000000.0,1000000.0,14000000.0,,28000000.0,,451000000.0,1245000000.0,256000000.0,55000000.0,80000000.0,506000000.0,-250000000.0,26000000.0,-223000000.0,1501000000.0,158300000.0,158359914.0,159830786.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 17:19:30+00:00,51000000.0,2.35,2.35,,2.33,-55000000.0,372000000.0,376000000.0,-4000000.0,372000000.0,0.0,5237000000.0,6418000000.0,,1000000.0,17000000.0,,104000000.0,,830000000.0,5237000000.0,1181000000.0,189000000.0,329000000.0,1002000000.0,179000000.0,141000000.0,321000000.0,6418000000.0,158300000.0,158359914.0,159830786.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q3,2012-07-01,2012-09-30,2012-10-23 17:18:49+00:00,12000000.0,0.74,0.74,,0.73,54000000.0,117000000.0,119000000.0,-2000000.0,117000000.0,0.0,1285000000.0,1609000000.0,,-1000000.0,0.0,0.0,24000000.0,,121000000.0,1285000000.0,324000000.0,44000000.0,51000000.0,157000000.0,167000000.0,6000000.0,173000000.0,1609000000.0,158100000.0,159123808.0,160094904.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q3YTD,2012-01-01,2012-09-30,,38000000.0,3.24,3.24,,3.19,32000000.0,510000000.0,512000000.0,-2000000.0,903000000.0,,3992000000.0,4917000000.0,-393000000.0,,3000000.0,,76000000.0,,379000000.0,3992000000.0,925000000.0,134000000.0,249000000.0,496000000.0,429000000.0,115000000.0,544000000.0,4917000000.0,158100000.0,159123808.0,160094904.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q3TTM,2011-10-01,2012-09-30,,50000000.0,3.85,2.69,-0.05,2.65,-78000000.0,425000000.0,428000000.0,-3000000.0,651000000.0,,5351000000.0,6531000000.0,-226000000.0,4000000.0,13000000.0,,102000000.0,,776000000.0,5351000000.0,1180000000.0,189000000.0,296000000.0,941000000.0,239000000.0,111000000.0,350000000.0,6531000000.0,158100000.0,159123808.0,160094904.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q2,2012-04-01,2012-06-30,2012-07-25 16:50:13+00:00,13000000.0,1.33,1.33,,1.31,54000000.0,210000000.0,210000000.0,0.0,420000000.0,0.0,1344000000.0,1675000000.0,-210000000.0,-2000000.0,3000000.0,0.0,26000000.0,,124000000.0,1344000000.0,331000000.0,45000000.0,146000000.0,166000000.0,165000000.0,99000000.0,264000000.0,1675000000.0,315800000.0,158128906.0,159740453.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q2YTD,2012-01-01,2012-06-30,,26000000.0,2.5,2.5,,2.46,-22000000.0,393000000.0,393000000.0,,786000000.0,,2707000000.0,3308000000.0,-393000000.0,1000000.0,3000000.0,,52000000.0,,258000000.0,2707000000.0,601000000.0,90000000.0,198000000.0,339000000.0,262000000.0,109000000.0,371000000.0,3308000000.0,315800000.0,158128906.0,159740453.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q2TTM,2011-07-01,2012-06-30,,55000000.0,4.18,3.02,-0.05,2.97,-98000000.0,475000000.0,476000000.0,-1000000.0,868000000.0,,5472000000.0,6729000000.0,-393000000.0,6000000.0,38000000.0,,102000000.0,,795000000.0,5472000000.0,1257000000.0,199000000.0,304000000.0,990000000.0,267000000.0,111000000.0,378000000.0,6729000000.0,315800000.0,158128906.0,159740453.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q1,2012-01-01,2012-03-31,2012-04-24 17:24:08+00:00,13000000.0,1.17,1.17,,1.15,-76000000.0,183000000.0,183000000.0,0.0,366000000.0,0.0,1363000000.0,1633000000.0,-183000000.0,3000000.0,0.0,0.0,26000000.0,,134000000.0,1363000000.0,270000000.0,45000000.0,52000000.0,173000000.0,97000000.0,10000000.0,107000000.0,1633000000.0,312800000.0,156542424.0,159080760.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2012.0,Q1TTM,2011-04-01,2012-03-31,,59000000.0,4.15,2.99,-0.05,2.94,-77000000.0,468000000.0,471000000.0,-3000000.0,651000000.0,,5471000000.0,6807000000.0,-183000000.0,13000000.0,53000000.0,,101000000.0,,811000000.0,5471000000.0,1336000000.0,214000000.0,283000000.0,1024000000.0,312000000.0,82000000.0,394000000.0,6807000000.0,312800000.0,156542424.0,159080760.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q4,2013-10-01,2013-12-31,,6000000.0,4.12,4.12,,4.11,299000000.0,654000000.0,656000000.0,-2000000.0,654000000.0,,1249000000.0,1616000000.0,,-2000000.0,-591000000.0,,12000000.0,,-5000000.0,1249000000.0,367000000.0,42000000.0,54000000.0,-578000000.0,945000000.0,10000000.0,955000000.0,1616000000.0,158900000.0,158801150.0,159334219.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,FY,2013-01-01,2013-12-31,2015-02-06 17:19:30+00:00,32000000.0,6.93,6.93,,6.91,508000000.0,1101000000.0,1101000000.0,0.0,1101000000.0,0.0,5145000000.0,6510000000.0,,-6000000.0,-577000000.0,,85000000.0,,311000000.0,5145000000.0,1365000000.0,173000000.0,274000000.0,-149000000.0,1514000000.0,95000000.0,1609000000.0,6510000000.0,158900000.0,158801150.0,159334219.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3,2013-07-01,2013-09-30,2013-10-21 16:59:14+00:00,6000000.0,1.09,1.09,,1.08,57000000.0,172000000.0,171000000.0,1000000.0,172000000.0,0.0,1290000000.0,1636000000.0,,-4000000.0,6000000.0,,24000000.0,,97000000.0,1290000000.0,346000000.0,44000000.0,63000000.0,133000000.0,213000000.0,15000000.0,228000000.0,1636000000.0,157800000.0,158501075.0,159095531.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3YTD,2013-01-01,2013-09-30,,26000000.0,2.81,2.81,,2.8,209000000.0,447000000.0,445000000.0,2000000.0,447000000.0,,3896000000.0,4894000000.0,,-4000000.0,14000000.0,,73000000.0,,316000000.0,3896000000.0,998000000.0,131000000.0,220000000.0,429000000.0,569000000.0,85000000.0,654000000.0,4894000000.0,157800000.0,158501075.0,159095531.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3TTM,2012-10-01,2013-09-30,,39000000.0,1.92,1.92,,1.94,122000000.0,309000000.0,309000000.0,,-84000000.0,,5141000000.0,6395000000.0,393000000.0,-3000000.0,28000000.0,,101000000.0,,767000000.0,5141000000.0,1254000000.0,186000000.0,300000000.0,935000000.0,319000000.0,111000000.0,431000000.0,6395000000.0,157800000.0,158501075.0,159095531.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2,2013-04-01,2013-06-30,2013-07-19 16:42:39+00:00,9000000.0,0.83,0.83,,0.83,75000000.0,133000000.0,133000000.0,0.0,133000000.0,0.0,1334000000.0,1653000000.0,,2000000.0,3000000.0,,23000000.0,,113000000.0,1334000000.0,319000000.0,44000000.0,79000000.0,148000000.0,171000000.0,37000000.0,208000000.0,1653000000.0,160200000.0,159676462.0,160142156.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2YTD,2013-01-01,2013-06-30,,20000000.0,1.72,1.72,,1.72,152000000.0,275000000.0,274000000.0,1000000.0,275000000.0,,2606000000.0,3258000000.0,,,8000000.0,,49000000.0,,219000000.0,2606000000.0,652000000.0,87000000.0,157000000.0,296000000.0,356000000.0,70000000.0,426000000.0,3258000000.0,160200000.0,159676462.0,160142156.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2TTM,2012-07-01,2013-06-30,,45000000.0,1.57,1.57,,1.59,119000000.0,254000000.0,257000000.0,-3000000.0,-139000000.0,,5136000000.0,6368000000.0,393000000.0,,22000000.0,,101000000.0,,791000000.0,5136000000.0,1232000000.0,186000000.0,288000000.0,959000000.0,273000000.0,102000000.0,376000000.0,6368000000.0,160200000.0,159676462.0,160142156.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q1,2013-01-01,2013-03-31,2013-04-19 16:46:20+00:00,11000000.0,0.89,0.89,,0.89,77000000.0,142000000.0,141000000.0,1000000.0,142000000.0,0.0,1272000000.0,1605000000.0,,-2000000.0,5000000.0,,26000000.0,,106000000.0,1272000000.0,333000000.0,43000000.0,78000000.0,148000000.0,185000000.0,33000000.0,218000000.0,1605000000.0,159600000.0,159682386.0,160201636.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q1TTM,2012-04-01,2013-03-31,,49000000.0,2.07,2.07,,2.07,98000000.0,331000000.0,334000000.0,-3000000.0,148000000.0,,5146000000.0,6390000000.0,183000000.0,-4000000.0,22000000.0,,104000000.0,,802000000.0,5146000000.0,1244000000.0,187000000.0,355000000.0,977000000.0,267000000.0,164000000.0,432000000.0,6390000000.0,159600000.0,159682386.0,160201636.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 16:19:51+00:00,20000000.0,4.03,4.03,,4.0,314000000.0,620000000.0,627000000.0,-7000000.0,624000000.0,-4000000.0,5186000000.0,6802000000.0,,-6000000.0,-8000000.0,,86000000.0,,758000000.0,5186000000.0,1616000000.0,176000000.0,363000000.0,856000000.0,760000000.0,181000000.0,941000000.0,6802000000.0,154800000.0,155012370.0,156166993.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q4,2014-10-01,2014-12-31,,4000000.0,-0.52,-0.52,,-0.54,52000000.0,-85000000.0,-83000000.0,-2000000.0,-84000000.0,-1000000.0,1165000000.0,1559000000.0,,-4000000.0,8000000.0,,18000000.0,,417000000.0,1165000000.0,394000000.0,52000000.0,78000000.0,447000000.0,-53000000.0,22000000.0,-31000000.0,1559000000.0,154800000.0,155012370.0,156166993.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3,2014-07-01,2014-09-30,2015-10-20 16:17:28+00:00,5000000.0,1.64,1.64,,1.63,90000000.0,252000000.0,257000000.0,-5000000.0,253000000.0,-1000000.0,1333000000.0,1769000000.0,,-1000000.0,-18000000.0,,22000000.0,,118000000.0,1333000000.0,436000000.0,45000000.0,84000000.0,127000000.0,309000000.0,38000000.0,347000000.0,1769000000.0,154300000.0,154427554.0,155174528.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3YTD,2014-01-01,2014-09-30,,16000000.0,4.55,4.55,,4.54,262000000.0,705000000.0,710000000.0,-5000000.0,708000000.0,-3000000.0,4021000000.0,5243000000.0,,-2000000.0,-16000000.0,,68000000.0,,341000000.0,4021000000.0,1222000000.0,124000000.0,285000000.0,409000000.0,813000000.0,159000000.0,972000000.0,5243000000.0,154300000.0,154427554.0,155174528.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3TTM,2013-10-01,2014-09-30,,22000000.0,8.67,8.67,,8.65,561000000.0,1359000000.0,1366000000.0,-7000000.0,1362000000.0,-3000000.0,5270000000.0,6859000000.0,,-4000000.0,-607000000.0,,80000000.0,,336000000.0,5270000000.0,1589000000.0,166000000.0,339000000.0,-169000000.0,1758000000.0,169000000.0,1927000000.0,6859000000.0,154300000.0,154427554.0,155174528.0
