company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,FY,,2014-12-31,2015-10-20 16:17:28+00:00,757000000.0,801000000.0,-165000000.0,780000000.0,0.0,103000000.0,29000000.0,12000000.0,749000000.0,,132000000.0,2608000000.0,876000000.0,782000000.0,3733000000.0,260000000.0,253000000.0,300000000.0,1211000000.0,241000000.0,33000000.0,432000000.0,,377000000.0,283000000.0,3491000000.0,137000000.0,32000000.0,8818000000.0,2818000000.0,2698000000.0,1338000000.0,2818000000.0,3078000000.0,5740000000.0,8818000000.0,2387000000.0,4402000000.0,0.0,-611000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3,,2014-09-30,2014-10-21 17:20:49+00:00,816000000.0,1016000000.0,-190000000.0,1510000000.0,0.0,83000000.0,111000000.0,125000000.0,756000000.0,,131000000.0,2639000000.0,857000000.0,771000000.0,3618000000.0,191000000.0,296000000.0,375000000.0,1077000000.0,200000000.0,43000000.0,483000000.0,,365000000.0,295000000.0,3613000000.0,765000000.0,36000000.0,9710000000.0,2944000000.0,3687000000.0,2189000000.0,2944000000.0,3135000000.0,6575000000.0,9710000000.0,2405000000.0,4386000000.0,0.0,-562000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q2,,2014-06-30,2014-07-18 16:20:58+00:00,839000000.0,1045000000.0,-53000000.0,1064000000.0,0.0,73000000.0,115000000.0,74000000.0,794000000.0,,140000000.0,2880000000.0,880000000.0,816000000.0,3577000000.0,146000000.0,271000000.0,386000000.0,1125000000.0,231000000.0,29000000.0,472000000.0,,332000000.0,298000000.0,3399000000.0,158000000.0,39000000.0,9333000000.0,2955000000.0,3339000000.0,1543000000.0,2955000000.0,3101000000.0,6232000000.0,9333000000.0,2417000000.0,4689000000.0,0.0,-464000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q1,,2014-03-31,2014-04-22 17:05:02+00:00,790000000.0,986000000.0,-14000000.0,998000000.0,0.0,61000000.0,115000000.0,84000000.0,798000000.0,,145000000.0,2881000000.0,828000000.0,816000000.0,3519000000.0,108000000.0,261000000.0,378000000.0,1147000000.0,256000000.0,32000000.0,479000000.0,,332000000.0,293000000.0,3179000000.0,157000000.0,43000000.0,9129000000.0,2812000000.0,3246000000.0,1510000000.0,2812000000.0,2920000000.0,6209000000.0,9129000000.0,2364000000.0,4699000000.0,0.0,-414000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,FY,,2015-12-31,2017-02-10 16:19:51+00:00,587000000.0,706000000.0,-348000000.0,967000000.0,0.0,136000000.0,68000000.0,120000000.0,705000000.0,,125000000.0,2468000000.0,838000000.0,682000000.0,3609000000.0,451000000.0,222000000.0,303000000.0,1189000000.0,285000000.0,49000000.0,330000000.0,,300000000.0,247000000.0,3621000000.0,513000000.0,30000000.0,8586000000.0,2378000000.0,2787000000.0,1550000000.0,2378000000.0,2829000000.0,5757000000.0,8586000000.0,2190000000.0,4207000000.0,0.0,-1031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q3,,2015-09-30,2015-10-20 16:17:28+00:00,608000000.0,793000000.0,-292000000.0,952000000.0,0.0,127000000.0,15000000.0,114000000.0,716000000.0,,122000000.0,2541000000.0,868000000.0,738000000.0,3778000000.0,431000000.0,278000000.0,287000000.0,1103000000.0,231000000.0,37000000.0,331000000.0,,350000000.0,264000000.0,3962000000.0,463000000.0,30000000.0,8908000000.0,2766000000.0,2796000000.0,1516000000.0,2766000000.0,3197000000.0,5711000000.0,8908000000.0,2334000000.0,4195000000.0,0.0,-1031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q2,,2015-06-30,2015-07-17 16:19:31+00:00,736000000.0,873000000.0,-281000000.0,988000000.0,0.0,120000000.0,15000000.0,111000000.0,716000000.0,,125000000.0,2552000000.0,821000000.0,762000000.0,3771000000.0,409000000.0,260000000.0,291000000.0,1130000000.0,226000000.0,30000000.0,298000000.0,,372000000.0,262000000.0,3848000000.0,123000000.0,29000000.0,8988000000.0,3076000000.0,2923000000.0,1268000000.0,3076000000.0,3485000000.0,5503000000.0,8988000000.0,2294000000.0,4235000000.0,0.0,-611000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q1,,2015-03-31,2015-04-17 16:40:43+00:00,664000000.0,804000000.0,-322000000.0,851000000.0,0.0,105000000.0,15000000.0,61000000.0,700000000.0,,123000000.0,2536000000.0,804000000.0,744000000.0,3685000000.0,338000000.0,275000000.0,292000000.0,1144000000.0,208000000.0,45000000.0,342000000.0,,343000000.0,260000000.0,3689000000.0,128000000.0,29000000.0,8626000000.0,2861000000.0,2696000000.0,1195000000.0,2861000000.0,3199000000.0,5427000000.0,8626000000.0,2245000000.0,4232000000.0,0.0,-611000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,FY,,2016-12-31,2017-10-17 16:15:06+00:00,625000000.0,801000000.0,-358000000.0,638000000.0,0.0,157000000.0,,12000000.0,796000000.0,,194000000.0,2890000000.0,852000000.0,720000000.0,3577000000.0,433000000.0,159000000.0,261000000.0,893000000.0,223000000.0,60000000.0,322000000.0,,307000000.0,215000000.0,4320000000.0,118000000.0,30000000.0,8357000000.0,2588000000.0,2472000000.0,1077000000.0,2588000000.0,3021000000.0,5336000000.0,8357000000.0,2308000000.0,4259000000.0,0.0,-1531000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q3,,2016-09-30,2016-10-18 16:33:09+00:00,591000000.0,791000000.0,-310000000.0,1252000000.0,0.0,140000000.0,0.0,116000000.0,712000000.0,,119000000.0,2923000000.0,864000000.0,652000000.0,3578000000.0,441000000.0,216000000.0,240000000.0,1124000000.0,214000000.0,35000000.0,299000000.0,,290000000.0,221000000.0,4211000000.0,92000000.0,34000000.0,8757000000.0,2710000000.0,2978000000.0,1098000000.0,2710000000.0,3151000000.0,5606000000.0,8757000000.0,2201000000.0,4508000000.0,0.0,-1331000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q2,,2016-06-30,2016-07-26 16:34:31+00:00,551000000.0,792000000.0,-301000000.0,735000000.0,0.0,133000000.0,0.0,116000000.0,711000000.0,,121000000.0,2464000000.0,842000000.0,636000000.0,3588000000.0,449000000.0,237000000.0,270000000.0,1147000000.0,217000000.0,41000000.0,301000000.0,,293000000.0,229000000.0,4001000000.0,119000000.0,35000000.0,8248000000.0,2602000000.0,2456000000.0,1087000000.0,2602000000.0,3051000000.0,5197000000.0,8248000000.0,2204000000.0,4110000000.0,0.0,-1231000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q1,,2016-03-31,2016-04-19 16:17:42+00:00,574000000.0,830000000.0,-283000000.0,716000000.0,0.0,125000000.0,0.0,125000000.0,722000000.0,,125000000.0,2487000000.0,870000000.0,667000000.0,3640000000.0,453000000.0,236000000.0,292000000.0,1176000000.0,212000000.0,47000000.0,280000000.0,,296000000.0,244000000.0,3834000000.0,116000000.0,31000000.0,8392000000.0,2645000000.0,2503000000.0,1095000000.0,2645000000.0,3098000000.0,5294000000.0,8392000000.0,2249000000.0,4199000000.0,0.0,-1031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,FY,,2017-12-31,2019-02-07 16:44:31+00:00,807000000.0,986000000.0,-177000000.0,576000000.0,0.0,175000000.0,,72000000.0,1003000000.0,,301000000.0,3315000000.0,976000000.0,900000000.0,3762000000.0,412000000.0,366000000.0,367000000.0,585000000.0,244000000.0,54000000.0,354000000.0,,338000000.0,413000000.0,4920000000.0,326000000.0,32000000.0,9538000000.0,2887000000.0,2792000000.0,1559000000.0,2887000000.0,3299000000.0,6239000000.0,9538000000.0,2984000000.0,4680000000.0,0.0,-2031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q3,,2017-09-30,2017-10-17 16:15:06+00:00,695000000.0,989000000.0,-206000000.0,461000000.0,0.0,171000000.0,,77000000.0,995000000.0,,303000000.0,2954000000.0,938000000.0,809000000.0,3706000000.0,420000000.0,201000000.0,348000000.0,845000000.0,260000000.0,63000000.0,343000000.0,,306000000.0,230000000.0,4781000000.0,435000000.0,31000000.0,9062000000.0,2715000000.0,2613000000.0,1550000000.0,2715000000.0,3135000000.0,5927000000.0,9062000000.0,2743000000.0,4377000000.0,0.0,-2031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q2,,2017-06-30,2017-07-25 16:30:35+00:00,666000000.0,985000000.0,-247000000.0,511000000.0,0.0,158000000.0,,42000000.0,975000000.0,,302000000.0,2931000000.0,885000000.0,771000000.0,3663000000.0,428000000.0,164000000.0,315000000.0,866000000.0,227000000.0,59000000.0,332000000.0,,311000000.0,225000000.0,4617000000.0,384000000.0,30000000.0,8883000000.0,2694000000.0,2583000000.0,1424000000.0,2694000000.0,3122000000.0,5761000000.0,8883000000.0,2637000000.0,4337000000.0,0.0,-1834000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q1,,2017-03-31,2017-04-18 16:35:21+00:00,615000000.0,886000000.0,-327000000.0,501000000.0,0.0,149000000.0,,31000000.0,800000000.0,,192000000.0,2851000000.0,874000000.0,717000000.0,3571000000.0,430000000.0,154000000.0,278000000.0,866000000.0,216000000.0,38000000.0,262000000.0,,308000000.0,237000000.0,4451000000.0,107000000.0,31000000.0,8288000000.0,2611000000.0,2389000000.0,1015000000.0,2611000000.0,3041000000.0,5247000000.0,8288000000.0,2328000000.0,4232000000.0,0.0,-1662000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,FY,,2018-12-31,2020-02-06 16:24:03+00:00,819000000.0,1017000000.0,-247000000.0,439000000.0,0.0,233000000.0,,56000000.0,1057000000.0,,310000000.0,2970000000.0,979000000.0,1046000000.0,3719000000.0,395000000.0,84000000.0,413000000.0,564000000.0,301000000.0,40000000.0,343000000.0,,290000000.0,208000000.0,5847000000.0,561000000.0,31000000.0,9313000000.0,2984000000.0,2874000000.0,1779000000.0,2984000000.0,3379000000.0,5934000000.0,9313000000.0,2720000000.0,4155000000.0,0.0,-2849000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q3,,2018-09-30,2018-10-19 16:29:55+00:00,819000000.0,1086000000.0,-219000000.0,703000000.0,0.0,222000000.0,,137000000.0,1064000000.0,,317000000.0,3196000000.0,981000000.0,1033000000.0,3699000000.0,402000000.0,170000000.0,400000000.0,547000000.0,279000000.0,48000000.0,347000000.0,,413000000.0,206000000.0,5819000000.0,229000000.0,31000000.0,9824000000.0,3541000000.0,3180000000.0,1532000000.0,3541000000.0,3943000000.0,5881000000.0,9824000000.0,2945000000.0,4349000000.0,0.0,-2281000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q2,,2018-06-30,2018-07-20 16:13:08+00:00,819000000.0,1156000000.0,-188000000.0,708000000.0,0.0,208000000.0,,111000000.0,1069000000.0,,325000000.0,3228000000.0,963000000.0,917000000.0,3724000000.0,407000000.0,163000000.0,397000000.0,557000000.0,289000000.0,51000000.0,314000000.0,,392000000.0,210000000.0,5491000000.0,366000000.0,32000000.0,9789000000.0,3380000000.0,3153000000.0,1610000000.0,3380000000.0,3787000000.0,6002000000.0,9789000000.0,2912000000.0,4392000000.0,0.0,-2131000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q1,,2018-03-31,2018-04-17 16:40:01+00:00,797000000.0,1205000000.0,-128000000.0,490000000.0,0.0,192000000.0,,114000000.0,1107000000.0,,336000000.0,3343000000.0,979000000.0,955000000.0,3801000000.0,412000000.0,182000000.0,371000000.0,582000000.0,271000000.0,53000000.0,266000000.0,,369000000.0,217000000.0,5220000000.0,425000000.0,32000000.0,9780000000.0,3253000000.0,3006000000.0,1602000000.0,3253000000.0,3665000000.0,6115000000.0,9780000000.0,2973000000.0,4513000000.0,0.0,-2031000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,FY,,2019-12-31,2020-04-28 16:19:33+00:00,780000000.0,850000000.0,-300000000.0,463000000.0,0.0,254000000.0,,17000000.0,1074000000.0,,312000000.0,3409000000.0,975000000.0,1038000000.0,3713000000.0,391000000.0,96000000.0,422000000.0,589000000.0,331000000.0,43000000.0,461000000.0,,541000000.0,404000000.0,6399000000.0,496000000.0,40000000.0,9476000000.0,2507000000.0,2765000000.0,1754000000.0,2507000000.0,2898000000.0,6578000000.0,9476000000.0,2998000000.0,4824000000.0,0.0,-3846000000.0
