company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regency Centers Corp,REG,,910606,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 14:02:14+00:00,-0.08,0.0,,119008000.0,0.08,95132000.0,13224000.0,112129000.0,-105818000.0,-108141000.0,-43456000.0,-6664000.0,,-112129000.0,,28329000.0,25012000.0,45779000.0,-99154000.0,-107433000.0,447418000.0,188485000.0,26511000.0,,,,,112129000.0,402625000.0,502258000.0,12516000.0,390129000.0,83300000.0,83300000.0,-83300000.0
Regency Centers Corp,REG,,910606,2012.0,Q4,2012-10-01,2012-12-31,,-0.27,-0.91,,25901000.0,-0.5,74977000.0,13574000.0,27332000.0,-163721000.0,-158945000.0,-50555000.0,-37179000.0,-123000.0,-27332000.0,-51823000.0,26493000.0,6691000.0,45779000.0,-99154000.0,-109474000.0,97735000.0,96880000.0,6451000.0,,-27265000.0,,,27332000.0,145935000.0,130679000.0,-35897000.0,103347000.0,83300000.0,83300000.0,-83300000.0
Regency Centers Corp,REG,,910606,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 13:00:12+00:00,0.13,0.37,,28529000.0,0.24,1147000.0,490000.0,27462000.0,19820000.0,18009000.0,1811000.0,11637000.0,251000.0,-27462000.0,15808000.0,752000.0,4551000.0,,,228000.0,109148000.0,29675000.0,6441000.0,,7932000.0,,,27462000.0,75159000.0,116341000.0,18271000.0,88879000.0,89500000.0,31500000.0,48500000.0
Regency Centers Corp,REG,,910606,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.19,0.91,,93107000.0,0.58,20155000.0,-350000.0,84797000.0,57903000.0,50804000.0,7099000.0,30515000.0,123000.0,-84797000.0,51823000.0,1836000.0,18321000.0,,,2041000.0,349683000.0,91605000.0,20060000.0,,27265000.0,,,84797000.0,256690000.0,371579000.0,48413000.0,286782000.0,89500000.0,31500000.0,48500000.0
Regency Centers Corp,REG,,910606,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.31,1.09,,115695000.0,0.66,1327000.0,2644000.0,116147000.0,138311000.0,152674000.0,14050000.0,123859000.0,3515000.0,-116147000.0,48722000.0,5720000.0,23176000.0,-28413000.0,-23109000.0,50199000.0,441152000.0,110087000.0,27049000.0,,34046000.0,,,116147000.0,275831000.0,473921000.0,105119000.0,357774000.0,89500000.0,31500000.0,48500000.0
Regency Centers Corp,REG,,910606,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 10:05:21+00:00,0.06,0.19,,31737000.0,0.13,19008000.0,-840000.0,28377000.0,11348000.0,12471000.0,-1123000.0,5697000.0,255000.0,-28377000.0,17421000.0,-444000.0,10804000.0,,,-21000.0,120296000.0,28930000.0,6469000.0,,5396000.0,,,28377000.0,97096000.0,126321000.0,11652000.0,97944000.0,95000000.0,30000000.0,43800000.0
Regency Centers Corp,REG,,910606,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.06,0.54,,64578000.0,0.34,19008000.0,-840000.0,57335000.0,38083000.0,32795000.0,5288000.0,18878000.0,-128000.0,-57335000.0,36015000.0,1084000.0,13770000.0,,,1813000.0,240535000.0,61930000.0,13619000.0,,19333000.0,,,57335000.0,181531000.0,255238000.0,30142000.0,197903000.0,95000000.0,30000000.0,43800000.0
Regency Centers Corp,REG,,910606,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.27,0.95,,119663000.0,0.56,6542000.0,2154000.0,119552000.0,88085000.0,86274000.0,19127000.0,75966000.0,3264000.0,-119552000.0,68300000.0,402000.0,23450000.0,-17316000.0,-23109000.0,10459000.0,448084000.0,107458000.0,27548000.0,,31964000.0,,,119552000.0,301963000.0,476034000.0,77969000.0,356482000.0,95000000.0,30000000.0,43800000.0
Regency Centers Corp,REG,,910606,2012.0,Q1,2012-01-01,2012-03-31,2012-05-08 17:00:27+00:00,0.0,0.35,,32841000.0,0.21,,,28958000.0,26735000.0,20324000.0,6411000.0,13181000.0,-383000.0,-28958000.0,18594000.0,1528000.0,2966000.0,,,1834000.0,120239000.0,33000000.0,7150000.0,,13937000.0,,,28958000.0,84435000.0,128917000.0,18490000.0,99959000.0,,37700000.0,62800000.0
Regency Centers Corp,REG,,910606,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.35,1.16,,119145000.0,0.69,-12466000.0,2994000.0,121738000.0,82570000.0,60699000.0,21871000.0,70252000.0,3009000.0,-121738000.0,68111000.0,989000.0,15334000.0,,-23109000.0,-19940000.0,440238000.0,109672000.0,33272000.0,,32418000.0,,,121738000.0,284462000.0,474499000.0,83633000.0,352761000.0,,37700000.0,62800000.0
Regency Centers Corp,REG,,910606,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 13:50:32+00:00,1.4,2.09,,130630000.0,2.09,6000000.0,0.0,108966000.0,-17062000.0,132520000.0,-65285000.0,-39605000.0,1481000.0,-108966000.0,,3257000.0,143491000.0,-84297000.0,,-63582000.0,463910000.0,194057000.0,25097000.0,,21062000.0,,,108966000.0,330687000.0,492264000.0,196102000.0,383298000.0,-28300000.0,-18900000.0,-18900000.0
Regency Centers Corp,REG,,910606,2013.0,Q4,2013-10-01,2013-12-31,,0.5,-0.23,,35690000.0,0.67,,,26603000.0,-143791000.0,40116000.0,-99610000.0,-122021000.0,427000.0,-26603000.0,-51400000.0,1261000.0,118341000.0,-84297000.0,-27462000.0,-92817000.0,120103000.0,101780000.0,5901000.0,,5265000.0,,,26603000.0,86070000.0,127265000.0,132933000.0,100662000.0,-28300000.0,-18900000.0,-18900000.0
Regency Centers Corp,REG,,910606,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 12:22:42+00:00,0.38,0.95,,32740000.0,0.57,6000000.0,0.0,26750000.0,56716000.0,39124000.0,17592000.0,34998000.0,400000.0,-26750000.0,16778000.0,963000.0,13262000.0,,16052000.0,16108000.0,114624000.0,29259000.0,5694000.0,,5266000.0,,,26750000.0,84777000.0,121281000.0,23016000.0,94531000.0,92100000.0,36800000.0,61400000.0
Regency Centers Corp,REG,,910606,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.9,2.32,,94940000.0,1.42,6000000.0,,82363000.0,126729000.0,92404000.0,34325000.0,82416000.0,1054000.0,-82363000.0,51400000.0,1996000.0,25150000.0,,27462000.0,29235000.0,343807000.0,92277000.0,19196000.0,,15797000.0,,,82363000.0,244617000.0,364999000.0,63169000.0,282636000.0,92100000.0,36800000.0,61400000.0
Regency Centers Corp,REG,,910606,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.63,1.41,,120841000.0,0.92,80977000.0,13574000.0,109695000.0,-36992000.0,-66541000.0,-16230000.0,45237000.0,931000.0,-109695000.0,-423000.0,28489000.0,31841000.0,45779000.0,-71692000.0,-80239000.0,441542000.0,189157000.0,25647000.0,,-11468000.0,,,109695000.0,390552000.0,495678000.0,27272000.0,385983000.0,92100000.0,36800000.0,61400000.0
Regency Centers Corp,REG,,910606,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 14:33:29+00:00,0.35,0.89,,31082000.0,0.54,0.0,,27781000.0,48879000.0,34769000.0,14110000.0,31864000.0,340000.0,-27781000.0,17481000.0,-38000.0,6012000.0,,11410000.0,13127000.0,115566000.0,30295000.0,6741000.0,,5265000.0,,,27781000.0,78858000.0,122269000.0,21642000.0,94488000.0,91000000.0,35800000.0,59000000.0
Regency Centers Corp,REG,,910606,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.52,1.37,,62200000.0,0.85,,,55613000.0,70013000.0,53280000.0,16733000.0,47418000.0,654000.0,-55613000.0,34622000.0,1033000.0,11888000.0,,11410000.0,13127000.0,229183000.0,63018000.0,13502000.0,,10531000.0,,,55613000.0,159840000.0,243718000.0,40153000.0,188105000.0,91000000.0,35800000.0,59000000.0
Regency Centers Corp,REG,,910606,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.38,0.83,,116630000.0,0.59,76124000.0,14064000.0,110407000.0,-73888000.0,-87656000.0,-32011000.0,21876000.0,782000.0,-110407000.0,-1393000.0,28278000.0,23130000.0,45779000.0,-87744000.0,-96119000.0,436066000.0,189573000.0,26394000.0,,-8802000.0,,,110407000.0,380934000.0,490738000.0,22527000.0,380331000.0,91000000.0,35800000.0,59000000.0
Regency Centers Corp,REG,,910606,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 14:25:34+00:00,0.17,0.48,,31118000.0,0.31,0.0,,27832000.0,21134000.0,18511000.0,2623000.0,15554000.0,314000.0,-27832000.0,17141000.0,1071000.0,5876000.0,,,0.0,113617000.0,32723000.0,6761000.0,,5266000.0,,,27832000.0,80982000.0,121449000.0,18511000.0,93617000.0,91500000.0,32400000.0,50200000.0
Regency Centers Corp,REG,,910606,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.09,0.13,,117285000.0,0.18,95132000.0,13224000.0,111003000.0,-111419000.0,-109954000.0,-47244000.0,-4291000.0,697000.0,-111003000.0,-1453000.0,27872000.0,27922000.0,45779000.0,-99154000.0,-109267000.0,440796000.0,188208000.0,26122000.0,,-8671000.0,,,111003000.0,399172000.0,494790000.0,12537000.0,383787000.0,91500000.0,32400000.0,50200000.0
Regency Centers Corp,REG,,910606,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 15:41:52+00:00,,1.8,,147791000.0,1.8,1257000.0,-996000.0,109491000.0,188847000.0,188847000.0,,166328000.0,1457000.0,-109491000.0,,9449000.0,31252000.0,,,73348000.0,513803000.0,205557000.0,24095000.0,,21062000.0,,,109491000.0,354605000.0,547347000.0,114503000.0,437856000.0,,92400000.0,92400000.0
Regency Centers Corp,REG,,910606,2014.0,Q4,2014-10-01,2014-12-31,,,0.79,,37446000.0,0.79,1032000.0,-996000.0,27351000.0,79190000.0,79190000.0,,73515000.0,411000.0,-27351000.0,-58152000.0,8535000.0,14612000.0,,,37671000.0,130425000.0,111114000.0,5742000.0,,5264000.0,,,27351000.0,91440000.0,144702000.0,40523000.0,117351000.0,,92400000.0,92400000.0
Regency Centers Corp,REG,,910606,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 13:47:34+00:00,,0.52,,36417000.0,0.52,0.0,,27561000.0,53440000.0,53440000.0,,47942000.0,232000.0,-27561000.0,18149000.0,94000.0,0.0,,,33271000.0,127778000.0,31357000.0,5781000.0,,5266000.0,,,27561000.0,85923000.0,133653000.0,20169000.0,106092000.0,,92200000.0,92200000.0
Regency Centers Corp,REG,,910606,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.01,,110345000.0,1.01,225000.0,,82140000.0,109657000.0,109657000.0,,92813000.0,1046000.0,-82140000.0,58152000.0,914000.0,16640000.0,,,35677000.0,383378000.0,94443000.0,18353000.0,,15798000.0,,,82140000.0,263165000.0,402645000.0,73980000.0,320505000.0,,92200000.0,92200000.0
Regency Centers Corp,REG,,910606,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.5,0.78,,146035000.0,1.68,225000.0,,108743000.0,-34134000.0,149773000.0,-99610000.0,-29208000.0,1473000.0,-108743000.0,6752000.0,2175000.0,134981000.0,-84297000.0,-27462000.0,-57140000.0,503481000.0,196223000.0,24254000.0,,21063000.0,,,108743000.0,349235000.0,529910000.0,206913000.0,421167000.0,,92200000.0,92200000.0
Regency Centers Corp,REG,,910606,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 14:01:00+00:00,,0.28,,36023000.0,0.28,0.0,,27445000.0,31161000.0,31161000.0,,25482000.0,413000.0,-27445000.0,19498000.0,628000.0,8832000.0,,,1691000.0,128639000.0,31916000.0,6253000.0,,5266000.0,,,27445000.0,87437000.0,135520000.0,29470000.0,108075000.0,,91000000.0,91000000.0
Regency Centers Corp,REG,,910606,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.49,,73928000.0,0.49,225000.0,,54579000.0,56217000.0,56217000.0,,44871000.0,814000.0,-54579000.0,40003000.0,820000.0,16640000.0,,,2406000.0,255600000.0,63086000.0,12572000.0,,10532000.0,,,54579000.0,177242000.0,268992000.0,53811000.0,214413000.0,,91000000.0,91000000.0
Regency Centers Corp,REG,,910606,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.88,1.21,,142358000.0,1.73,6225000.0,,107932000.0,-30858000.0,135457000.0,-82018000.0,-42152000.0,1641000.0,-107932000.0,5381000.0,3044000.0,148243000.0,-84297000.0,-11410000.0,-74303000.0,490327000.0,194125000.0,24167000.0,,21063000.0,,,107932000.0,348089000.0,517538000.0,209760000.0,409606000.0,,91000000.0,91000000.0
Regency Centers Corp,REG,,910606,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 13:53:45+00:00,,0.21,,37905000.0,0.21,225000.0,,27134000.0,25056000.0,25056000.0,,19389000.0,401000.0,-27134000.0,20505000.0,192000.0,7808000.0,,,715000.0,126961000.0,31170000.0,6319000.0,,5266000.0,,,27134000.0,89805000.0,133472000.0,24341000.0,106338000.0,,92300000.0,92300000.0
Regency Centers Corp,REG,,910606,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.23,1.82,,137417000.0,1.99,6225000.0,,108268000.0,-13140000.0,139065000.0,-67908000.0,-35770000.0,1568000.0,-108268000.0,3364000.0,2378000.0,145423000.0,-84297000.0,,-62867000.0,477254000.0,192504000.0,24655000.0,,21062000.0,,,108268000.0,339510000.0,504287000.0,201932000.0,396019000.0,,92300000.0,92300000.0
Regency Centers Corp,REG,,910606,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 12:21:36+00:00,,1.37,,146829000.0,1.36,0.0,0.0,102622000.0,152543000.0,152543000.0,,128994000.0,2487000.0,-102622000.0,,625000.0,-8239000.0,,,58114000.0,544200000.0,218269000.0,25563000.0,,21062000.0,,,102622000.0,365098000.0,570388000.0,94429000.0,467766000.0,,94200000.0,94800000.0
Regency Centers Corp,REG,,910606,2015.0,Q4,2015-10-01,2015-12-31,,,0.18,,37580000.0,0.18,,,24215000.0,39260000.0,102072000.0,,32798000.0,1198000.0,-24215000.0,,-376000.0,1188000.0,-62812000.0,,76145000.0,138636000.0,59257000.0,7531000.0,,5264000.0,,,24215000.0,96837000.0,145791000.0,25927000.0,121576000.0,,94200000.0,94800000.0
Regency Centers Corp,REG,,910606,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 12:20:49+00:00,,0.57,,37032000.0,0.57,0.0,,25099000.0,33445000.0,33445000.0,,27442000.0,737000.0,-25099000.0,,0.0,-21812000.0,,,27755000.0,136282000.0,52435000.0,5786000.0,,5266000.0,,,25099000.0,89467000.0,142068000.0,5690000.0,116969000.0,,48100000.0,48100000.0
Regency Centers Corp,REG,,910606,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1.19,,109249000.0,1.18,,,78407000.0,113283000.0,50471000.0,,96196000.0,1289000.0,-78407000.0,,1001000.0,-9427000.0,62812000.0,,-18031000.0,405564000.0,159012000.0,18032000.0,,15798000.0,,,78407000.0,268261000.0,424597000.0,68502000.0,346190000.0,,48100000.0,48100000.0
Regency Centers Corp,REG,,910606,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.98,,146695000.0,1.97,1032000.0,-996000.0,105758000.0,192473000.0,129661000.0,,169711000.0,1700000.0,-105758000.0,-58152000.0,9536000.0,5185000.0,62812000.0,,19640000.0,535989000.0,270126000.0,23774000.0,,21062000.0,,,105758000.0,359701000.0,569299000.0,109025000.0,463541000.0,,48100000.0,48100000.0
Regency Centers Corp,REG,,910606,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 10:51:37+00:00,,0.35,,36225000.0,0.34,0.0,,26675000.0,44595000.0,11972000.0,,39329000.0,,-26675000.0,,367000.0,6757000.0,32623000.0,,-20651000.0,135121000.0,52730000.0,6008000.0,,5266000.0,,,26675000.0,88955000.0,141496000.0,32623000.0,114821000.0,,112400000.0,115700000.0
Regency Centers Corp,REG,,910606,2015.0,Q2YTD,2015-01-01,2015-06-30,,,0.62,,72217000.0,0.61,,,53308000.0,79838000.0,17026000.0,,68754000.0,552000.0,-53308000.0,,1001000.0,12385000.0,62812000.0,,-45786000.0,269282000.0,106577000.0,12246000.0,,10532000.0,,,53308000.0,178794000.0,282529000.0,62812000.0,229221000.0,,112400000.0,115700000.0
Regency Centers Corp,REG,,910606,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.93,,146080000.0,1.92,1032000.0,-996000.0,108220000.0,212468000.0,149656000.0,,190211000.0,1195000.0,-108220000.0,-40003000.0,9630000.0,26997000.0,62812000.0,,25156000.0,527485000.0,249048000.0,23769000.0,,21062000.0,,,108220000.0,356157000.0,560884000.0,123504000.0,452664000.0,,112400000.0,115700000.0
Regency Centers Corp,REG,,910606,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 11:33:25+00:00,,0.27,,35992000.0,0.27,0.0,,26633000.0,35243000.0,5054000.0,,29425000.0,552000.0,-26633000.0,,634000.0,5628000.0,30189000.0,,-25135000.0,134161000.0,53847000.0,6238000.0,,5266000.0,,,26633000.0,89839000.0,141033000.0,30189000.0,114400000.0,,109000000.0,109000000.0
Regency Centers Corp,REG,,910606,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1.86,,145878000.0,1.86,1032000.0,-996000.0,108990000.0,199034000.0,168845000.0,,176364000.0,1608000.0,-108990000.0,-20505000.0,9891000.0,29072000.0,30189000.0,,47498000.0,521003000.0,228234000.0,24014000.0,,21062000.0,,,108990000.0,354639000.0,554908000.0,120351000.0,445918000.0,,109000000.0,109000000.0
Regency Centers Corp,REG,,910606,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:28:17+00:00,,1.43,2.0,162327000.0,1.42,4200000.0,,90712000.0,166992000.0,166992000.0,,164922000.0,2070000.0,-90712000.0,95022000.0,,-54826000.0,,,103839000.0,589044000.0,144131000.0,25327000.0,,,,,90712000.0,405680000.0,614371000.0,63153000.0,523659000.0,,115300000.0,116100000.0
Regency Centers Corp,REG,,910606,2016.0,Q4,2016-10-01,2016-12-31,,,0.53,,42607000.0,0.53,2534000.0,,20224000.0,45360000.0,98324000.0,,60633000.0,525000.0,-20224000.0,95022000.0,40741000.0,-52204000.0,-52964000.0,,80791000.0,152995000.0,-29820000.0,6568000.0,,-15798000.0,,,20224000.0,110343000.0,200304000.0,17533000.0,180080000.0,,115300000.0,116100000.0
Regency Centers Corp,REG,,910606,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 13:49:19+00:00,,0.05,,40705000.0,0.05,0.0,,21945000.0,11114000.0,11114000.0,,5305000.0,543000.0,-21945000.0,,-40586000.0,9525000.0,,,9580000.0,146913000.0,57523000.0,5855000.0,,5266000.0,,,21945000.0,98228000.0,112182000.0,1534000.0,90237000.0,,106100000.0,106100000.0
Regency Centers Corp,REG,,910606,2016.0,Q3YTD,2016-01-01,2016-09-30,,,0.9,,119720000.0,0.89,1666000.0,,70488000.0,121632000.0,68668000.0,,104289000.0,1545000.0,-70488000.0,,-40741000.0,-2622000.0,52964000.0,,23048000.0,436049000.0,173951000.0,18759000.0,,15798000.0,,,70488000.0,295337000.0,414067000.0,45620000.0,343579000.0,,106100000.0,106100000.0
Regency Centers Corp,REG,,910606,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1.08,,157300000.0,1.07,1666000.0,,94703000.0,160892000.0,170740000.0,,137087000.0,2743000.0,-94703000.0,,-41117000.0,-1434000.0,-9848000.0,,99193000.0,574685000.0,233208000.0,26290000.0,,21062000.0,,,94703000.0,392174000.0,559858000.0,71547000.0,465155000.0,,106100000.0,106100000.0
Regency Centers Corp,REG,,910606,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 15:37:40+00:00,,0.36,,40299000.0,0.35,0.0,,24401000.0,56941000.0,16845000.0,,51107000.0,568000.0,-24401000.0,,,-12147000.0,40096000.0,,548000.0,146272000.0,59268000.0,6140000.0,,5266000.0,,,24401000.0,99567000.0,152412000.0,16297000.0,128011000.0,,142000000.0,146000000.0
Regency Centers Corp,REG,,910606,2016.0,Q2YTD,2016-01-01,2016-06-30,,,0.85,,79015000.0,0.84,1666000.0,,48543000.0,110518000.0,57554000.0,,98984000.0,1002000.0,-48543000.0,,-155000.0,-12147000.0,52964000.0,,13468000.0,289136000.0,116428000.0,12904000.0,,10532000.0,,,48543000.0,197109000.0,301885000.0,44086000.0,253342000.0,,142000000.0,146000000.0
Regency Centers Corp,REG,,910606,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1.6,,153627000.0,1.59,1666000.0,,97857000.0,183223000.0,193071000.0,,159224000.0,2937000.0,-97857000.0,,-531000.0,-32771000.0,-9848000.0,,117368000.0,564054000.0,228120000.0,26221000.0,,21062000.0,,,97857000.0,383413000.0,589744000.0,75703000.0,491887000.0,,142000000.0,146000000.0
Regency Centers Corp,REG,,910606,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:58:06+00:00,,0.49,,38716000.0,0.49,1666000.0,0.0,24142000.0,53577000.0,40709000.0,,47877000.0,434000.0,-24142000.0,,-155000.0,,12868000.0,,12920000.0,142864000.0,57160000.0,6764000.0,,5266000.0,,,24142000.0,97542000.0,149473000.0,27789000.0,125331000.0,,97700000.0,97700000.0
Regency Centers Corp,REG,,910606,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1.59,,149553000.0,1.58,1666000.0,,100131000.0,170877000.0,188198000.0,,147446000.0,2369000.0,-100131000.0,,-164000.0,-13867000.0,-17321000.0,,96169000.0,552903000.0,221582000.0,26089000.0,,21062000.0,,,100131000.0,372801000.0,578828000.0,92029000.0,478697000.0,,97700000.0,97700000.0
