company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2,,2011-07-01,2011-08-01 12:10:23+00:00,8986000000.0,5630000000.0,,287000000.0,10166000000.0,11543000000.0,396000000.0,12004000000.0,15457000000.0,11373000000.0,8456000000.0,3237000000.0,14933000000.0,282000000.0,,4706000000.0,,,,2701000000.0,4393000000.0,3655000000.0,51816000000.0,14812000000.0,3851000000.0,80090000000.0,35142000000.0,26539000000.0,24194000000.0,35142000000.0,35424000000.0,44666000000.0,80090000000.0,38618000000.0,20472000000.0,-28504000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q1,,2011-04-01,2011-05-02 11:51:10+00:00,8291000000.0,4533000000.0,,-535000000.0,9075000000.0,11267000000.0,233000000.0,11949000000.0,15405000000.0,12681000000.0,7588000000.0,3033000000.0,14834000000.0,317000000.0,,4421000000.0,,,,2740000000.0,4437000000.0,3699000000.0,50097000000.0,13399000000.0,3202000000.0,76058000000.0,32279000000.0,23542000000.0,21923000000.0,32279000000.0,32596000000.0,43462000000.0,76058000000.0,37682000000.0,21539000000.0,-28550000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,FY,,2012-12-31,2014-02-27 13:24:23+00:00,8680000000.0,4759000000.0,,-3385000000.0,8442000000.0,13139000000.0,471000000.0,12255000000.0,15082000000.0,14736000000.0,10448000000.0,3264000000.0,14476000000.0,378000000.0,,4981000000.0,,2973000000.0,796000000.0,3585000000.0,5468000000.0,2781000000.0,58045000000.0,17874000000.0,8109000000.0,86174000000.0,32790000000.0,30328000000.0,27821000000.0,32790000000.0,33168000000.0,53006000000.0,86174000000.0,41370000000.0,25185000000.0,-35009000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3,,2012-09-28,2012-10-25 14:33:15+00:00,9803000000.0,5083000000.0,,-2941000000.0,9615000000.0,13040000000.0,656000000.0,12381000000.0,15394000000.0,16181000000.0,10150000000.0,3447000000.0,15388000000.0,380000000.0,,5197000000.0,,,,3629000000.0,4678000000.0,3099000000.0,57320000000.0,16549000000.0,8468000000.0,86654000000.0,33210000000.0,29712000000.0,27008000000.0,33210000000.0,33590000000.0,53064000000.0,86654000000.0,41554000000.0,26056000000.0,-34209000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2,,2012-06-29,2012-07-26 11:25:42+00:00,9775000000.0,5397000000.0,,-3369000000.0,9337000000.0,12787000000.0,615000000.0,12357000000.0,15394000000.0,16390000000.0,9236000000.0,3587000000.0,15174000000.0,360000000.0,,4990000000.0,,,,3663000000.0,4658000000.0,3375000000.0,56159000000.0,16092000000.0,7629000000.0,85149000000.0,32269000000.0,29325000000.0,26482000000.0,32269000000.0,32629000000.0,52520000000.0,85149000000.0,40650000000.0,26038000000.0,-33308000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q1,,2012-03-30,2012-04-26 12:35:00+00:00,9717000000.0,4814000000.0,,-1775000000.0,10664000000.0,12437000000.0,365000000.0,12344000000.0,15549000000.0,16351000000.0,8911000000.0,3442000000.0,15300000000.0,400000000.0,,4819000000.0,,,,3770000000.0,4663000000.0,3988000000.0,54520000000.0,14764000000.0,5115000000.0,83897000000.0,32818000000.0,28023000000.0,24846000000.0,32818000000.0,33218000000.0,50679000000.0,83897000000.0,40574000000.0,25833000000.0,-32364000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,FY,,2013-12-31,2015-02-25 15:11:06+00:00,9577000000.0,4873000000.0,,-3432000000.0,10414000000.0,14036000000.0,309000000.0,12312000000.0,15299000000.0,19154000000.0,11512000000.0,3277000000.0,14967000000.0,267000000.0,,6152000000.0,,0.0,0.0,4661000000.0,3498000000.0,2886000000.0,61660000000.0,17925000000.0,9854000000.0,90055000000.0,33173000000.0,31304000000.0,27811000000.0,33173000000.0,33440000000.0,56615000000.0,90055000000.0,43784000000.0,28804000000.0,-39091000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3,,2013-09-27,2013-10-24 12:10:47+00:00,10590000000.0,5116000000.0,,-4699000000.0,11118000000.0,13882000000.0,418000000.0,12412000000.0,15091000000.0,14173000000.0,11535000000.0,3321000000.0,14548000000.0,333000000.0,,5307000000.0,,0.0,0.0,4270000000.0,4445000000.0,2680000000.0,61187000000.0,22034000000.0,9341000000.0,89432000000.0,32132000000.0,31576000000.0,33042000000.0,32132000000.0,32465000000.0,56967000000.0,89432000000.0,43308000000.0,23925000000.0,-38238000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2,,2013-06-28,2013-07-25 12:31:33+00:00,10047000000.0,5516000000.0,,-4083000000.0,9406000000.0,13750000000.0,447000000.0,12657000000.0,15049000000.0,14179000000.0,10829000000.0,3643000000.0,14549000000.0,408000000.0,,5298000000.0,,1145000000.0,468000000.0,3855000000.0,4934000000.0,3055000000.0,59978000000.0,21507000000.0,9807000000.0,89511000000.0,32223000000.0,32572000000.0,32469000000.0,32223000000.0,32631000000.0,56880000000.0,89511000000.0,42390000000.0,24411000000.0,-37422000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q1,,2013-03-29,2013-04-25 11:57:25+00:00,9447000000.0,5007000000.0,,-3211000000.0,9162000000.0,13424000000.0,382000000.0,12291000000.0,15098000000.0,14291000000.0,11077000000.0,3607000000.0,14543000000.0,414000000.0,,5214000000.0,,1183000000.0,446000000.0,3922000000.0,4949000000.0,3294000000.0,58549000000.0,20827000000.0,9266000000.0,88450000000.0,32480000000.0,31519000000.0,31102000000.0,32480000000.0,32894000000.0,55556000000.0,88450000000.0,42388000000.0,24454000000.0,-36282000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,FY,,2014-12-31,2016-02-25 14:48:38+00:00,9234000000.0,4466000000.0,,-5777000000.0,8958000000.0,14914000000.0,400000000.0,12100000000.0,14272000000.0,19063000000.0,13625000000.0,3100000000.0,14633000000.0,241000000.0,,5636000000.0,,679000000.0,58000000.0,4407000000.0,4389000000.0,3066000000.0,63408000000.0,22682000000.0,12717000000.0,92023000000.0,30320000000.0,32986000000.0,32374000000.0,30320000000.0,30561000000.0,61462000000.0,92023000000.0,44404000000.0,29088000000.0,-42225000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q3,,2014-09-26,2014-10-29 14:07:49+00:00,10517000000.0,5081000000.0,,-3843000000.0,11084000000.0,14661000000.0,528000000.0,12188000000.0,14767000000.0,20111000000.0,14319000000.0,3277000000.0,14738000000.0,240000000.0,,6391000000.0,,103000000.0,16000000.0,4850000000.0,3383000000.0,3277000000.0,63972000000.0,21699000000.0,12630000000.0,96314000000.0,33429000000.0,35452000000.0,32760000000.0,33429000000.0,33669000000.0,62645000000.0,96314000000.0,46124000000.0,29885000000.0,-41361000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q2,,2014-06-27,2014-07-30 15:44:58+00:00,10575000000.0,5870000000.0,,-2986000000.0,11618000000.0,14435000000.0,454000000.0,12296000000.0,15141000000.0,18643000000.0,14458000000.0,3536000000.0,14918000000.0,230000000.0,,6469000000.0,,,,4805000000.0,3447000000.0,2856000000.0,63194000000.0,21600000000.0,9991000000.0,95489000000.0,34071000000.0,33871000000.0,32629000000.0,34071000000.0,34301000000.0,61188000000.0,95489000000.0,46700000000.0,28559000000.0,-40572000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q1,,2014-03-28,2014-04-24 14:23:46+00:00,9959000000.0,5233000000.0,,-3594000000.0,9131000000.0,14092000000.0,296000000.0,12343000000.0,15252000000.0,18640000000.0,13127000000.0,3357000000.0,14860000000.0,268000000.0,,6257000000.0,,,,4655000000.0,3414000000.0,3029000000.0,61937000000.0,19801000000.0,10302000000.0,91289000000.0,32654000000.0,31052000000.0,30056000000.0,32654000000.0,32922000000.0,58367000000.0,91289000000.0,45377000000.0,28311000000.0,-39781000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2015.0,FY,,2015-12-31,2017-02-24 11:34:47+00:00,9660000000.0,3941000000.0,,-10174000000.0,7309000000.0,15776000000.0,331000000.0,11289000000.0,12843000000.0,28311000000.0,15788000000.0,2902000000.0,12571000000.0,210000000.0,,4691000000.0,,3900000000.0,1133000000.0,4110000000.0,4301000000.0,2752000000.0,65018000000.0,15805000000.0,12591000000.0,89996000000.0,25554000000.0,33395000000.0,26929000000.0,25554000000.0,25764000000.0,64232000000.0,89996000000.0,44030000000.0,37303000000.0,-45066000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2015.0,Q3,,2015-10-02,2015-10-28 12:44:23+00:00,9877000000.0,4028000000.0,,-10813000000.0,9983000000.0,15475000000.0,383000000.0,11357000000.0,13062000000.0,25949000000.0,14934000000.0,2910000000.0,12615000000.0,218000000.0,,5053000000.0,,3853000000.0,1048000000.0,4446000000.0,4194000000.0,3029000000.0,65209000000.0,20237000000.0,12791000000.0,93008000000.0,26049000000.0,36594000000.0,31545000000.0,26049000000.0,26267000000.0,66741000000.0,93008000000.0,43799000000.0,35196000000.0,-43822000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2015.0,Q2,,2015-07-03,2015-07-29 14:59:07+00:00,9997000000.0,4976000000.0,,-8736000000.0,8805000000.0,15246000000.0,437000000.0,11706000000.0,14374000000.0,25977000000.0,15773000000.0,3224000000.0,14365000000.0,223000000.0,,5785000000.0,,497000000.0,81000000.0,4517000000.0,4283000000.0,3159000000.0,65196000000.0,18337000000.0,12142000000.0,93538000000.0,28418000000.0,32803000000.0,28852000000.0,28418000000.0,28641000000.0,64897000000.0,93538000000.0,46370000000.0,36045000000.0,-43288000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2015.0,Q1,,2015-04-03,2015-04-30 15:10:02+00:00,8853000000.0,4461000000.0,,-7069000000.0,8211000000.0,15121000000.0,689000000.0,11993000000.0,14061000000.0,26087000000.0,13895000000.0,3219000000.0,14346000000.0,241000000.0,,5432000000.0,,785000000.0,158000000.0,4602000000.0,4296000000.0,3605000000.0,63524000000.0,16423000000.0,11838000000.0,91016000000.0,28837000000.0,32119000000.0,26123000000.0,28837000000.0,29078000000.0,61938000000.0,91016000000.0,44551000000.0,35815000000.0,-42739000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2016.0,FY,,2016-12-31,2018-02-23 11:20:20+00:00,9490000000.0,3856000000.0,,-11205000000.0,8555000000.0,16753000000.0,307000000.0,10629000000.0,10499000000.0,29684000000.0,17249000000.0,2675000000.0,10635000000.0,158000000.0,,3753000000.0,2797000000.0,0.0,710000000.0,4248000000.0,4081000000.0,2481000000.0,65502000000.0,16025000000.0,13646000000.0,87270000000.0,23062000000.0,34010000000.0,26532000000.0,23062000000.0,23220000000.0,64050000000.0,87270000000.0,42625000000.0,37518000000.0,-47988000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2016.0,Q3,,2016-09-30,2016-10-27 13:19:54+00:00,11153000000.0,4082000000.0,,-10209000000.0,11147000000.0,16642000000.0,396000000.0,10865000000.0,11381000000.0,31663000000.0,18027000000.0,2751000000.0,11172000000.0,169000000.0,,4243000000.0,,2463000000.0,682000000.0,4526000000.0,3984000000.0,3091000000.0,66457000000.0,15561000000.0,14422000000.0,93927000000.0,26076000000.0,37956000000.0,27792000000.0,26076000000.0,26245000000.0,67682000000.0,93927000000.0,44799000000.0,39890000000.0,-46814000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2016.0,Q2,,2016-07-01,2016-07-28 14:00:16+00:00,10235000000.0,4768000000.0,,-10153000000.0,9647000000.0,16470000000.0,375000000.0,11204000000.0,12485000000.0,29252000000.0,17499000000.0,3005000000.0,12663000000.0,201000000.0,,4497000000.0,,693000000.0,138000000.0,4370000000.0,3963000000.0,3332000000.0,66921000000.0,18796000000.0,14428000000.0,94094000000.0,26637000000.0,35873000000.0,29544000000.0,26637000000.0,26838000000.0,67256000000.0,94094000000.0,45558000000.0,37712000000.0,-46601000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2016.0,Q1,,2016-04-01,2016-04-28 14:06:42+00:00,9626000000.0,4147000000.0,,-10789000000.0,8748000000.0,16267000000.0,275000000.0,11396000000.0,12634000000.0,26990000000.0,13796000000.0,3052000000.0,12613000000.0,215000000.0,,4337000000.0,,3786000000.0,1242000000.0,4314000000.0,3820000000.0,3314000000.0,64985000000.0,19844000000.0,13463000000.0,91263000000.0,24914000000.0,36510000000.0,30987000000.0,24914000000.0,25129000000.0,66134000000.0,91263000000.0,42140000000.0,35147000000.0,-45549000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2017.0,FY,,2017-12-31,2019-02-21 16:55:42+00:00,8748000000.0,3667000000.0,,-10305000000.0,6006000000.0,17624000000.0,410000000.0,9401000000.0,7235000000.0,31182000000.0,21952000000.0,2655000000.0,8203000000.0,1905000000.0,330000000.0,2522000000.0,219000000.0,7329000000.0,1533000000.0,4230000000.0,8021000000.0,2000000000.0,60430000000.0,16503000000.0,14669000000.0,87896000000.0,17072000000.0,36545000000.0,27194000000.0,17072000000.0,18977000000.0,68919000000.0,87896000000.0,43148000000.0,41725000000.0,-50677000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2017.0,Q3,,2017-09-29,2017-10-26 15:51:08+00:00,10212000000.0,3664000000.0,,-9843000000.0,12528000000.0,17459000000.0,355000000.0,9473000000.0,7091000000.0,32471000000.0,22761000000.0,2608000000.0,8306000000.0,33000000.0,,4313000000.0,,1782000000.0,437000000.0,4480000000.0,3946000000.0,2993000000.0,64759000000.0,16629000000.0,14829000000.0,90515000000.0,22119000000.0,38404000000.0,27633000000.0,22119000000.0,22152000000.0,68363000000.0,90515000000.0,43805000000.0,40730000000.0,-50256000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2017.0,Q2,,2017-06-30,2017-07-27 15:22:31+00:00,10363000000.0,4024000000.0,,-10489000000.0,11718000000.0,17233000000.0,351000000.0,9449000000.0,7743000000.0,31805000000.0,22003000000.0,2790000000.0,8672000000.0,88000000.0,,4330000000.0,,2057000000.0,283000000.0,4318000000.0,4092000000.0,2866000000.0,64890000000.0,17833000000.0,15506000000.0,91146000000.0,22001000000.0,38961000000.0,28830000000.0,22001000000.0,22089000000.0,69057000000.0,91146000000.0,43513000000.0,40227000000.0,-49633000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2017.0,Q1,,2017-03-31,2017-04-27 16:24:07+00:00,10251000000.0,3702000000.0,,-10206000000.0,12120000000.0,16957000000.0,268000000.0,10008000000.0,8759000000.0,31538000000.0,17983000000.0,2885000000.0,9746000000.0,191000000.0,,3899000000.0,,5789000000.0,2226000000.0,4454000000.0,4041000000.0,2670000000.0,65099000000.0,15911000000.0,13085000000.0,91201000000.0,22876000000.0,40251000000.0,28656000000.0,22876000000.0,23067000000.0,68134000000.0,91201000000.0,41204000000.0,39478000000.0,-48974000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2018.0,FY,,2018-12-31,2020-02-24 16:08:17+00:00,9533000000.0,3685000000.0,,-12814000000.0,9077000000.0,18280000000.0,411000000.0,14109000000.0,7478000000.0,25376000000.0,20279000000.0,3071000000.0,9598000000.0,2077000000.0,2674000000.0,2354000000.0,,,,4148000000.0,7646000000.0,2059000000.0,63234000000.0,18838000000.0,7038000000.0,83216000000.0,16981000000.0,24930000000.0,28782000000.0,16981000000.0,19058000000.0,64158000000.0,83216000000.0,48688000000.0,35376000000.0,-51719000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2018.0,Q3,,2018-09-28,2018-10-30 13:25:29+00:00,10317000000.0,3702000000.0,8011000000.0,-12070000000.0,9065000000.0,18026000000.0,313000000.0,9856000000.0,6999000000.0,25523000000.0,21950000000.0,2627000000.0,7404000000.0,1914000000.0,2720000000.0,2500000000.0,0.0,6171000000.0,1486000000.0,4535000000.0,7246000000.0,2066000000.0,64028000000.0,19314000000.0,9782000000.0,86877000000.0,18264000000.0,33413000000.0,31430000000.0,18264000000.0,20178000000.0,66699000000.0,86877000000.0,46060000000.0,35269000000.0,-51720000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2018.0,Q2,,2018-06-29,2018-07-26 14:40:09+00:00,10842000000.0,4565000000.0,8284000000.0,-11774000000.0,7975000000.0,17877000000.0,362000000.0,9863000000.0,6999000000.0,28063000000.0,21619000000.0,2881000000.0,7688000000.0,1853000000.0,2999000000.0,2589000000.0,0.0,6681000000.0,1456000000.0,4401000000.0,7367000000.0,2543000000.0,63808000000.0,18738000000.0,11379000000.0,89593000000.0,18323000000.0,36024000000.0,31398000000.0,18323000000.0,20176000000.0,69417000000.0,89593000000.0,45881000000.0,38019000000.0,-51588000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2018.0,Q1,,2018-03-30,2018-05-01 15:30:40+00:00,10218000000.0,3904000000.0,8370000000.0,-10038000000.0,8291000000.0,17766000000.0,579000000.0,9908000000.0,7112000000.0,29792000000.0,22517000000.0,2937000000.0,7977000000.0,2007000000.0,3298000000.0,2314000000.0,213000000.0,7166000000.0,1528000000.0,4428000000.0,8079000000.0,2449000000.0,63150000000.0,19155000000.0,13082000000.0,93282000000.0,19610000000.0,38042000000.0,31480000000.0,19610000000.0,21617000000.0,71665000000.0,93282000000.0,47263000000.0,40185000000.0,-51268000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2019.0,FY,,2019-12-31,2020-04-24 13:58:01+00:00,11312000000.0,3971000000.0,,-13544000000.0,6480000000.0,18914000000.0,414000000.0,16764000000.0,10002000000.0,27516000000.0,19879000000.0,3379000000.0,10838000000.0,2117000000.0,2412000000.0,2284000000.0,,,,6075000000.0,8510000000.0,1886000000.0,65855000000.0,15247000000.0,4695000000.0,86381000000.0,18981000000.0,20411000000.0,26973000000.0,18981000000.0,21098000000.0,65283000000.0,86381000000.0,55132000000.0,38310000000.0,-52244000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2019.0,Q3,,2019-09-27,2019-10-24 15:19:15+00:00,12727000000.0,4353000000.0,8267000000.0,-13706000000.0,7531000000.0,18799000000.0,909000000.0,16465000000.0,9865000000.0,31012000000.0,19567000000.0,3266000000.0,10217000000.0,1970000000.0,2452000000.0,2581000000.0,,,,5750000000.0,8057000000.0,2510000000.0,65481000000.0,11464000000.0,5457000000.0,87433000000.0,18713000000.0,23117000000.0,25100000000.0,18713000000.0,20683000000.0,66750000000.0,87433000000.0,54099000000.0,41650000000.0,-51861000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2019.0,Q2,,2019-06-28,2019-07-25 16:09:30+00:00,12819000000.0,4888000000.0,8222000000.0,-12981000000.0,6731000000.0,18593000000.0,784000000.0,16840000000.0,10075000000.0,29296000000.0,20312000000.0,3453000000.0,10254000000.0,2114000000.0,2559000000.0,2687000000.0,,,,5596000000.0,8336000000.0,2658000000.0,64602000000.0,15779000000.0,6630000000.0,89996000000.0,18181000000.0,24360000000.0,29382000000.0,18181000000.0,20295000000.0,69701000000.0,89996000000.0,55382000000.0,40319000000.0,-52033000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2019.0,Q1,,2019-03-29,2019-04-25 15:09:38+00:00,10986000000.0,3852000000.0,8032000000.0,-12325000000.0,5645000000.0,18337000000.0,255000000.0,12964000000.0,9780000000.0,29400000000.0,20198000000.0,3178000000.0,8866000000.0,2069000000.0,2617000000.0,2602000000.0,,6627000000.0,1835000000.0,5382000000.0,8598000000.0,2935000000.0,63704000000.0,14867000000.0,6303000000.0,88347000000.0,17735000000.0,28540000000.0,27943000000.0,17735000000.0,19804000000.0,68543000000.0,88347000000.0,50941000000.0,40600000000.0,-51981000000.0
