company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q3YTD,2010-01-01,2010-10-01,2011-10-27 12:01:11+00:00,,934000000.0,,-138000000.0,338000000.0,535000000.0,8611000000.0,-885000000.0,-2713000000.0,7224000000.0,-885000000.0,-2713000000.0,7224000000.0,3488000000.0,6075000000.0,6075000000.0,,-123000000.0,-149000000.0,,-3034000000.0,-5115000000.0,-1335000000.0,-6994000000.0,-3000000.0,3792000000.0,94000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q2TTM,2009-07-04,2010-07-02,,,1262000000.0,,-113000000.0,-136000000.0,794000000.0,12084000000.0,-4310000000.0,-4323000000.0,8834000000.0,-4310000000.0,-4323000000.0,8834000000.0,88000000.0,7506000000.0,7506000000.0,,202000000.0,-188000000.0,,-3931000000.0,-3762000000.0,-1906000000.0,-11741000000.0,-1516000000.0,1396000000.0,137000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q2,2010-04-03,2010-07-02,,,316000000.0,,-131000000.0,348000000.0,83000000.0,2678000000.0,-832000000.0,30000000.0,2984000000.0,-832000000.0,30000000.0,2984000000.0,2051000000.0,2382000000.0,2382000000.0,,-62000000.0,-52000000.0,,-1015000000.0,-654000000.0,-500000000.0,-2578000000.0,,1187000000.0,49000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q2YTD,2010-01-01,2010-07-02,2011-08-01 12:10:23+00:00,,611000000.0,,-383000000.0,-405000000.0,204000000.0,5453000000.0,-1875000000.0,-1338000000.0,4310000000.0,-1875000000.0,-1338000000.0,4310000000.0,714000000.0,4008000000.0,4008000000.0,,96000000.0,-136000000.0,,-2030000000.0,-1575000000.0,-893000000.0,-5500000000.0,-2000000.0,1201000000.0,65000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q1TTM,2009-04-04,2010-04-02,,,1248000000.0,,300000000.0,66000000.0,775000000.0,11706000000.0,-5153000000.0,-4918000000.0,8639000000.0,-5153000000.0,-4918000000.0,8639000000.0,-1132000000.0,7173000000.0,7173000000.0,,152000000.0,-141000000.0,,-3865000000.0,-3188000000.0,-1919000000.0,-12249000000.0,-1520000000.0,217000000.0,113000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q1,2010-01-01,2010-04-02,2011-05-02 11:51:10+00:00,,295000000.0,,-252000000.0,-753000000.0,121000000.0,2775000000.0,-1043000000.0,-1368000000.0,1326000000.0,-1043000000.0,-1368000000.0,1326000000.0,-1337000000.0,1626000000.0,1626000000.0,,158000000.0,-84000000.0,,-1015000000.0,-921000000.0,-393000000.0,-2922000000.0,-2000000.0,14000000.0,16000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q4,2011-10-01,2011-12-31,,-971000000.0,531000000.0,398000000.0,-33000000.0,619000000.0,187000000.0,4884000000.0,-3410000000.0,890000000.0,2674000000.0,-3410000000.0,890000000.0,2674000000.0,121000000.0,1677000000.0,1677000000.0,,-153000000.0,-43000000.0,,-2141000000.0,159000000.0,-1005000000.0,-5435000000.0,-905000000.0,2317000000.0,35000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 13:24:23+00:00,-971000000.0,1954000000.0,398000000.0,-430000000.0,-858000000.0,1569000000.0,27540000000.0,-2234000000.0,-2524000000.0,9474000000.0,-2234000000.0,-2524000000.0,9474000000.0,4286000000.0,8646000000.0,8646000000.0,,-268000000.0,-145000000.0,,-4300000000.0,-4798000000.0,-2920000000.0,-22530000000.0,-4513000000.0,5811000000.0,101000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3TTM,2010-10-02,2011-09-30,,,1932000000.0,,-425000000.0,-841000000.0,2513000000.0,29346000000.0,-1404000000.0,-5106000000.0,9108000000.0,-1404000000.0,-5106000000.0,9108000000.0,2173000000.0,12731000000.0,12731000000.0,,-4714000000.0,-59000000.0,,-3193000000.0,-7064000000.0,-2795000000.0,-23504000000.0,-6566000000.0,4706000000.0,106000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3,2011-07-02,2011-09-30,,,466000000.0,,-702000000.0,513000000.0,580000000.0,9951000000.0,1146000000.0,-1086000000.0,3158000000.0,1146000000.0,-1086000000.0,3158000000.0,2516000000.0,2246000000.0,2246000000.0,,-67000000.0,217000000.0,,-16000000.0,-789000000.0,-725000000.0,-7132000000.0,-2237000000.0,191000000.0,20000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 14:33:15+00:00,,1423000000.0,,-397000000.0,-1477000000.0,1382000000.0,22656000000.0,1176000000.0,-3414000000.0,6800000000.0,1176000000.0,-3414000000.0,6800000000.0,4165000000.0,6969000000.0,6969000000.0,,-115000000.0,-102000000.0,,-2159000000.0,-4957000000.0,-1915000000.0,-17095000000.0,-3608000000.0,3494000000.0,66000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2TTM,2010-07-03,2011-07-01,,,1789000000.0,,522000000.0,-611000000.0,2264000000.0,22553000000.0,-1560000000.0,-5395000000.0,8864000000.0,-1560000000.0,-5395000000.0,8864000000.0,2431000000.0,12552000000.0,12552000000.0,,-4866000000.0,-289000000.0,,-4181000000.0,-9815000000.0,-2512000000.0,-17866000000.0,-4330000000.0,7106000000.0,115000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2,2011-04-02,2011-07-01,,,471000000.0,,144000000.0,92000000.0,362000000.0,5367000000.0,-956000000.0,-1281000000.0,3184000000.0,-956000000.0,-1281000000.0,3184000000.0,1091000000.0,2807000000.0,2807000000.0,,-186000000.0,9000000.0,,-1078000000.0,-2570000000.0,-601000000.0,-5365000000.0,-242000000.0,1858000000.0,23000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2YTD,2011-01-01,2011-07-01,2012-07-26 11:25:42+00:00,,957000000.0,,305000000.0,-1990000000.0,802000000.0,12705000000.0,30000000.0,-2328000000.0,3642000000.0,30000000.0,-2328000000.0,3642000000.0,1649000000.0,4723000000.0,4723000000.0,,-48000000.0,-319000000.0,,-2143000000.0,-4168000000.0,-1190000000.0,-9963000000.0,-1371000000.0,3303000000.0,46000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q1TTM,2010-04-03,2011-04-01,,,1634000000.0,,247000000.0,-355000000.0,1985000000.0,19864000000.0,-1436000000.0,-4084000000.0,8664000000.0,-1436000000.0,-4084000000.0,8664000000.0,3391000000.0,12127000000.0,12127000000.0,,-4742000000.0,-350000000.0,,-4118000000.0,-7899000000.0,-2411000000.0,-15079000000.0,-4088000000.0,6435000000.0,141000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q1,2011-01-01,2011-04-01,2012-04-26 12:35:00+00:00,,486000000.0,,161000000.0,-2082000000.0,440000000.0,7338000000.0,986000000.0,-1047000000.0,458000000.0,986000000.0,-1047000000.0,458000000.0,558000000.0,1916000000.0,1916000000.0,,138000000.0,-328000000.0,,-1065000000.0,-1598000000.0,-589000000.0,-4598000000.0,-1129000000.0,1445000000.0,23000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q4,2012-09-29,2012-12-31,,-1486000000.0,513000000.0,20000000.0,-25000000.0,238000000.0,170000000.0,9896000000.0,-2948000000.0,-1005000000.0,2805000000.0,-2948000000.0,-1005000000.0,2805000000.0,-1173000000.0,1890000000.0,1890000000.0,,164000000.0,-227000000.0,,-2291000000.0,-1917000000.0,-809000000.0,-9783000000.0,-940000000.0,3344000000.0,70000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 15:11:06+00:00,-1486000000.0,1982000000.0,20000000.0,-255000000.0,-448000000.0,1489000000.0,42891000000.0,-3347000000.0,-11404000000.0,10645000000.0,-3347000000.0,-11404000000.0,10645000000.0,-4361000000.0,9086000000.0,9086000000.0,,25000000.0,-268000000.0,,-4595000000.0,-14824000000.0,-2780000000.0,-38573000000.0,-4559000000.0,7791000000.0,143000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3TTM,2011-10-01,2012-09-28,,-971000000.0,2000000000.0,398000000.0,-263000000.0,-67000000.0,1506000000.0,37879000000.0,-3809000000.0,-9509000000.0,10514000000.0,-3809000000.0,-9509000000.0,10514000000.0,-3067000000.0,8873000000.0,8873000000.0,,-292000000.0,-84000000.0,,-4445000000.0,-12748000000.0,-2976000000.0,-34225000000.0,-4524000000.0,6764000000.0,108000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3,2012-06-30,2012-09-28,,,514000000.0,,2000000.0,924000000.0,324000000.0,10976000000.0,-1547000000.0,-1839000000.0,3662000000.0,-1547000000.0,-1839000000.0,3662000000.0,278000000.0,2329000000.0,2329000000.0,,-105000000.0,-52000000.0,,-1149000000.0,-3535000000.0,-666000000.0,-10689000000.0,-1009000000.0,2398000000.0,16000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3YTD,2012-01-01,2012-09-28,2013-10-24 12:10:47+00:00,,1469000000.0,,-230000000.0,-686000000.0,1319000000.0,32995000000.0,-399000000.0,-10399000000.0,7840000000.0,-399000000.0,-10399000000.0,7840000000.0,-3188000000.0,7196000000.0,7196000000.0,,-139000000.0,-41000000.0,,-2304000000.0,-12907000000.0,-1971000000.0,-28790000000.0,-3619000000.0,4447000000.0,73000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2TTM,2011-07-02,2012-06-29,,-971000000.0,1952000000.0,398000000.0,-967000000.0,-478000000.0,1762000000.0,36854000000.0,-1116000000.0,-8756000000.0,10010000000.0,-1116000000.0,-8756000000.0,10010000000.0,-829000000.0,8790000000.0,8790000000.0,,-254000000.0,185000000.0,,-3312000000.0,-10002000000.0,-3035000000.0,-30668000000.0,-5752000000.0,4557000000.0,112000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2,2012-03-31,2012-06-29,,,508000000.0,,-561000000.0,339000000.0,559000000.0,10619000000.0,-774000000.0,-3677000000.0,3685000000.0,-774000000.0,-3677000000.0,3685000000.0,-1327000000.0,2800000000.0,2800000000.0,,38000000.0,112000000.0,,-1155000000.0,-4588000000.0,-713000000.0,-9266000000.0,-1531000000.0,1482000000.0,30000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2YTD,2012-01-01,2012-06-29,2013-07-25 12:31:33+00:00,,955000000.0,,-232000000.0,-1610000000.0,995000000.0,22019000000.0,1148000000.0,-8560000000.0,4178000000.0,1148000000.0,-8560000000.0,4178000000.0,-3466000000.0,4867000000.0,4867000000.0,,-34000000.0,11000000.0,,-1155000000.0,-9372000000.0,-1305000000.0,-18101000000.0,-2610000000.0,2049000000.0,57000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q1TTM,2011-04-02,2012-03-30,,-971000000.0,1915000000.0,398000000.0,-262000000.0,-725000000.0,1565000000.0,31602000000.0,-1298000000.0,-6360000000.0,9509000000.0,-1298000000.0,-6360000000.0,9509000000.0,1589000000.0,8797000000.0,8797000000.0,,-478000000.0,82000000.0,,-3235000000.0,-7984000000.0,-2923000000.0,-26767000000.0,-4463000000.0,4933000000.0,105000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q1,2012-01-01,2012-03-30,2013-04-25 11:57:25+00:00,,447000000.0,,329000000.0,-1949000000.0,436000000.0,11400000000.0,1922000000.0,-4883000000.0,493000000.0,1922000000.0,-4883000000.0,493000000.0,-2139000000.0,2067000000.0,2067000000.0,,-72000000.0,-101000000.0,,0.0,-4784000000.0,-592000000.0,-8835000000.0,-1079000000.0,567000000.0,27000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 14:48:38+00:00,-353000000.0,1977000000.0,872000000.0,-611000000.0,-284000000.0,1328000000.0,43442000000.0,-3745000000.0,-4214000000.0,10542000000.0,-3745000000.0,-4214000000.0,10542000000.0,1972000000.0,8626000000.0,8626000000.0,,223000000.0,-303000000.0,,-4969000000.0,-14782000000.0,-2550000000.0,-38714000000.0,-4832000000.0,12791000000.0,111000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q4,2013-09-28,2013-12-31,,-27000000.0,533000000.0,3000000.0,59000000.0,189000000.0,249000000.0,12225000000.0,-2362000000.0,-1231000000.0,2830000000.0,-2362000000.0,-1231000000.0,2830000000.0,-704000000.0,1708000000.0,1708000000.0,,400000000.0,-188000000.0,,-2475000000.0,-3331000000.0,-925000000.0,-11421000000.0,-940000000.0,3190000000.0,47000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3TTM,2012-09-29,2013-09-27,,-1812000000.0,1957000000.0,889000000.0,-695000000.0,-235000000.0,1249000000.0,41113000000.0,-4331000000.0,-3988000000.0,10517000000.0,-4331000000.0,-3988000000.0,10517000000.0,1503000000.0,8808000000.0,8808000000.0,,-13000000.0,-342000000.0,,-4785000000.0,-13368000000.0,-2434000000.0,-37076000000.0,-4832000000.0,12945000000.0,134000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3,2013-06-29,2013-09-27,,-18000000.0,497000000.0,179000000.0,-250000000.0,1182000000.0,128000000.0,8351000000.0,-1519000000.0,-275000000.0,3756000000.0,-1519000000.0,-275000000.0,3756000000.0,1712000000.0,2455000000.0,2455000000.0,,-378000000.0,110000000.0,,-1245000000.0,-4374000000.0,-556000000.0,-7839000000.0,-914000000.0,4377000000.0,7000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3YTD,2013-01-01,2013-09-27,2014-10-29 14:07:49+00:00,-326000000.0,1444000000.0,869000000.0,-670000000.0,-473000000.0,1079000000.0,31217000000.0,-1383000000.0,-2983000000.0,7712000000.0,-1383000000.0,-2983000000.0,7712000000.0,2676000000.0,6918000000.0,6918000000.0,,-177000000.0,-115000000.0,,-2494000000.0,-11451000000.0,-1625000000.0,-27293000000.0,-3892000000.0,9601000000.0,64000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2TTM,2012-06-30,2013-06-28,,-1794000000.0,1974000000.0,710000000.0,-443000000.0,-493000000.0,1445000000.0,43738000000.0,-4359000000.0,-5552000000.0,10423000000.0,-4359000000.0,-5552000000.0,10423000000.0,69000000.0,8682000000.0,8682000000.0,,260000000.0,-504000000.0,,-4689000000.0,-12529000000.0,-2544000000.0,-39926000000.0,-4927000000.0,10966000000.0,143000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2,2013-03-30,2013-06-28,,-280000000.0,474000000.0,,-445000000.0,372000000.0,534000000.0,10260000000.0,-1299000000.0,-1490000000.0,3478000000.0,-1299000000.0,-1490000000.0,3478000000.0,244000000.0,2694000000.0,2694000000.0,,-62000000.0,-89000000.0,,-1249000000.0,-3571000000.0,-571000000.0,-9389000000.0,-1455000000.0,2999000000.0,22000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2YTD,2013-01-01,2013-06-28,2014-07-30 15:44:58+00:00,-308000000.0,947000000.0,690000000.0,-420000000.0,-1655000000.0,951000000.0,22866000000.0,136000000.0,-2708000000.0,3956000000.0,136000000.0,-2708000000.0,3956000000.0,964000000.0,4463000000.0,4463000000.0,,201000000.0,-225000000.0,,-1249000000.0,-7077000000.0,-1069000000.0,-19454000000.0,-2978000000.0,5224000000.0,57000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q1TTM,2012-03-31,2013-03-29,,-1514000000.0,2008000000.0,710000000.0,-559000000.0,-526000000.0,1470000000.0,44097000000.0,-3834000000.0,-7739000000.0,10630000000.0,-3834000000.0,-7739000000.0,10630000000.0,-1502000000.0,8788000000.0,8788000000.0,,360000000.0,-303000000.0,,-4595000000.0,-13546000000.0,-2686000000.0,-39803000000.0,-5003000000.0,9449000000.0,151000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q1,2013-01-01,2013-03-29,2014-04-24 14:23:46+00:00,-28000000.0,473000000.0,690000000.0,25000000.0,-2027000000.0,417000000.0,12606000000.0,1435000000.0,-1218000000.0,478000000.0,1435000000.0,-1218000000.0,478000000.0,720000000.0,1769000000.0,1769000000.0,,263000000.0,-136000000.0,,0.0,-3506000000.0,-498000000.0,-10065000000.0,-1523000000.0,2225000000.0,35000000.0
