company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q2TTM,2009-07-04,2010-07-02,,3.22,3.22,1.7,3.22,2199000000.0,7506000000.0,7506000000.0,,7422000000.0,84000000.0,11081000000.0,31753000000.0,-37000000.0,415000000.0,11381000000.0,11081000000.0,20672000000.0,339000000.0,1205000000.0,11796000000.0,8876000000.0,829000000.0,9705000000.0,31753000000.0,2300000000.0,2306000000.0,2325000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q2,2010-04-03,2010-07-02,2011-08-01 12:10:23+00:00,1.03,1.03,0.44,1.02,741000000.0,2382000000.0,2382000000.0,,2369000000.0,13000000.0,2955000000.0,8674000000.0,18000000.0,78000000.0,2878000000.0,2955000000.0,5719000000.0,81000000.0,423000000.0,2956000000.0,2763000000.0,360000000.0,3123000000.0,8674000000.0,2300000000.0,2306000000.0,2325000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q1TTM,2009-04-04,2010-04-02,,3.08,3.08,1.68,3.08,2137000000.0,7173000000.0,7173000000.0,,7090000000.0,83000000.0,11039000000.0,31346000000.0,-35000000.0,409000000.0,11347000000.0,11039000000.0,20307000000.0,355000000.0,1149000000.0,11756000000.0,8551000000.0,759000000.0,9310000000.0,31346000000.0,2305700000.0,2304000000.0,2327000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2010.0,Q1,2010-01-01,2010-04-02,2011-05-02 11:51:10+00:00,0.7,0.7,0.44,0.69,553000000.0,1626000000.0,1626000000.0,,1614000000.0,12000000.0,2541000000.0,7525000000.0,-115000000.0,96000000.0,2705000000.0,2541000000.0,4984000000.0,85000000.0,196000000.0,2801000000.0,2183000000.0,-4000000.0,2179000000.0,7525000000.0,2305700000.0,2304000000.0,2327000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q4,2011-10-01,2011-12-31,,0.36,0.36,0.47,0.36,539000000.0,1677000000.0,1677000000.0,,1657000000.0,20000000.0,4403000000.0,11040000000.0,82000000.0,275000000.0,4406000000.0,4403000000.0,6637000000.0,104000000.0,282000000.0,4681000000.0,1956000000.0,260000000.0,2216000000.0,11040000000.0,4566000000.0,4568000000.0,4646000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 13:24:23+00:00,1.88,1.88,0.94,1.85,2812000000.0,8646000000.0,8646000000.0,,8584000000.0,62000000.0,18215000000.0,46542000000.0,529000000.0,732000000.0,17422000000.0,18215000000.0,28327000000.0,417000000.0,1173000000.0,18154000000.0,10173000000.0,1285000000.0,11458000000.0,46542000000.0,4566000000.0,4568000000.0,4646000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.52,1.52,0.47,1.52,2273000000.0,6969000000.0,6969000000.0,,6927000000.0,42000000.0,13812000000.0,35502000000.0,447000000.0,457000000.0,13016000000.0,13812000000.0,21690000000.0,313000000.0,891000000.0,13473000000.0,8217000000.0,1025000000.0,9242000000.0,35502000000.0,4538800000.0,4571000000.0,4653000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3TTM,2010-10-02,2011-09-30,,2.77,2.77,0.7,2.77,2716000000.0,12731000000.0,12731000000.0,,12676000000.0,55000000.0,18091000000.0,45996000000.0,5741000000.0,1002000000.0,17563000000.0,18091000000.0,27905000000.0,800000000.0,1166000000.0,18565000000.0,9340000000.0,6107000000.0,15447000000.0,45996000000.0,4538800000.0,4571000000.0,4653000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q3,2011-07-02,2011-09-30,2012-10-25 14:33:15+00:00,0.49,0.49,0.235,0.48,681000000.0,2246000000.0,2246000000.0,,2224000000.0,22000000.0,4875000000.0,12248000000.0,-32000000.0,96000000.0,4523000000.0,4875000000.0,7373000000.0,116000000.0,321000000.0,4619000000.0,2754000000.0,173000000.0,2927000000.0,12248000000.0,4538800000.0,4571000000.0,4653000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2YTD,2011-01-01,2011-07-01,,2.05,2.05,0.94,2.05,1592000000.0,4723000000.0,4723000000.0,,4703000000.0,20000000.0,8937000000.0,23254000000.0,479000000.0,361000000.0,8493000000.0,8937000000.0,14317000000.0,197000000.0,570000000.0,8854000000.0,5463000000.0,852000000.0,6315000000.0,23254000000.0,2295100000.0,2290000000.0,2330000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2TTM,2010-07-03,2011-07-01,,5.46,5.46,1.83,5.46,2668000000.0,12552000000.0,12552000000.0,,12507000000.0,45000000.0,16134000000.0,42174000000.0,5761000000.0,1006000000.0,16104000000.0,16134000000.0,26040000000.0,764000000.0,1293000000.0,17110000000.0,8930000000.0,6290000000.0,15220000000.0,42174000000.0,2295100000.0,2290000000.0,2330000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q2,2011-04-02,2011-07-01,2012-07-26 11:25:42+00:00,1.22,1.22,0.47,1.2,992000000.0,2807000000.0,2807000000.0,,2800000000.0,7000000.0,4989000000.0,12737000000.0,362000000.0,152000000.0,4417000000.0,4989000000.0,7748000000.0,84000000.0,342000000.0,4569000000.0,3179000000.0,620000000.0,3799000000.0,12737000000.0,2295100000.0,2290000000.0,2330000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q1TTM,2010-04-03,2011-04-01,,5.27,5.27,1.8,5.27,2417000000.0,12127000000.0,12127000000.0,,12076000000.0,51000000.0,14100000000.0,38111000000.0,5417000000.0,932000000.0,14565000000.0,14100000000.0,24011000000.0,761000000.0,1374000000.0,15497000000.0,8514000000.0,6030000000.0,14544000000.0,38111000000.0,2292800000.0,2292000000.0,2331000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2011.0,Q1,2011-01-01,2011-04-01,2012-04-26 12:35:00+00:00,0.83,0.83,0.47,0.82,600000000.0,1916000000.0,1916000000.0,,1903000000.0,13000000.0,3948000000.0,10517000000.0,117000000.0,209000000.0,4076000000.0,3948000000.0,6569000000.0,113000000.0,228000000.0,4285000000.0,2284000000.0,232000000.0,2516000000.0,10517000000.0,2292800000.0,2292000000.0,2331000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q4,2012-09-29,2012-12-31,,0.41,0.41,0.51,0.41,487000000.0,1890000000.0,1890000000.0,,1866000000.0,24000000.0,4628000000.0,11455000000.0,-19000000.0,214000000.0,4430000000.0,4628000000.0,6827000000.0,95000000.0,308000000.0,4644000000.0,2183000000.0,194000000.0,2377000000.0,11455000000.0,4509500000.0,4504000000.0,4584000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 15:11:06+00:00,2.0,2.0,1.02,1.97,2723000000.0,9086000000.0,9086000000.0,,9019000000.0,67000000.0,19053000000.0,48017000000.0,137000000.0,447000000.0,17738000000.0,19053000000.0,28964000000.0,397000000.0,1290000000.0,18185000000.0,10779000000.0,1030000000.0,11809000000.0,48017000000.0,4509500000.0,4504000000.0,4584000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3YTD,2012-01-01,2012-09-28,,1.59,1.59,0.51,1.59,2236000000.0,7196000000.0,7196000000.0,,7153000000.0,43000000.0,14425000000.0,36562000000.0,156000000.0,233000000.0,13308000000.0,14425000000.0,22137000000.0,302000000.0,982000000.0,13541000000.0,8596000000.0,836000000.0,9432000000.0,36562000000.0,4531400000.0,4502000000.0,4587000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3TTM,2011-10-01,2012-09-28,,1.96,1.96,0.99,1.96,2775000000.0,8873000000.0,8873000000.0,,8810000000.0,63000000.0,18828000000.0,47602000000.0,238000000.0,508000000.0,17714000000.0,18828000000.0,28774000000.0,406000000.0,1264000000.0,18222000000.0,10552000000.0,1096000000.0,11648000000.0,47602000000.0,4531400000.0,4502000000.0,4587000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q3,2012-06-30,2012-09-28,2013-10-24 12:10:47+00:00,0.51,0.51,0.255,0.5,755000000.0,2329000000.0,2329000000.0,,2311000000.0,18000000.0,4853000000.0,12340000000.0,23000000.0,64000000.0,4630000000.0,4853000000.0,7487000000.0,102000000.0,370000000.0,4694000000.0,2793000000.0,291000000.0,3084000000.0,12340000000.0,4531400000.0,4502000000.0,4587000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2YTD,2012-01-01,2012-06-29,,1.07,1.07,0.26,1.07,1481000000.0,4867000000.0,4867000000.0,,4842000000.0,25000000.0,9572000000.0,24222000000.0,133000000.0,169000000.0,8678000000.0,9572000000.0,14650000000.0,200000000.0,612000000.0,8847000000.0,5803000000.0,545000000.0,6348000000.0,24222000000.0,4496800000.0,4511000000.0,4592000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2TTM,2011-07-02,2012-06-29,,1.93,1.93,0.73,1.93,2701000000.0,8790000000.0,8790000000.0,,8723000000.0,67000000.0,18850000000.0,47510000000.0,183000000.0,540000000.0,17607000000.0,18850000000.0,28660000000.0,420000000.0,1215000000.0,18147000000.0,10513000000.0,978000000.0,11491000000.0,47510000000.0,4496800000.0,4511000000.0,4592000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q2,2012-03-31,2012-06-29,2013-07-25 12:31:33+00:00,0.62,0.62,0.255,0.61,823000000.0,2800000000.0,2800000000.0,,2788000000.0,12000000.0,5224000000.0,13085000000.0,84000000.0,70000000.0,4497000000.0,5224000000.0,7861000000.0,112000000.0,357000000.0,4567000000.0,3294000000.0,329000000.0,3623000000.0,13085000000.0,4496800000.0,4511000000.0,4592000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q1TTM,2011-04-02,2012-03-30,,1.93,1.93,0.71,1.93,2870000000.0,8797000000.0,8797000000.0,,8735000000.0,62000000.0,18615000000.0,47162000000.0,461000000.0,622000000.0,17527000000.0,18615000000.0,28547000000.0,392000000.0,1200000000.0,18149000000.0,10398000000.0,1269000000.0,11667000000.0,47162000000.0,4564400000.0,4525000000.0,4601000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2012.0,Q1,2012-01-01,2012-03-30,2013-04-25 11:57:25+00:00,0.45,0.45,0.255,0.45,658000000.0,2067000000.0,2067000000.0,,2054000000.0,13000000.0,4348000000.0,11137000000.0,49000000.0,99000000.0,4181000000.0,4348000000.0,6789000000.0,88000000.0,255000000.0,4280000000.0,2509000000.0,216000000.0,2725000000.0,11137000000.0,4564400000.0,4525000000.0,4601000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 14:48:38+00:00,1.94,1.94,1.12,1.9,2851000000.0,8626000000.0,8626000000.0,,8584000000.0,42000000.0,18421000000.0,46854000000.0,576000000.0,895000000.0,17310000000.0,18421000000.0,28433000000.0,463000000.0,1136000000.0,18205000000.0,10228000000.0,1249000000.0,11477000000.0,46854000000.0,4424700000.0,4434000000.0,4509000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q4,2013-09-28,2013-12-31,,0.39,0.39,0.56,0.39,520000000.0,1708000000.0,1708000000.0,,1710000000.0,-2000000.0,4315000000.0,11040000000.0,54000000.0,301000000.0,4319000000.0,4315000000.0,6725000000.0,149000000.0,218000000.0,4620000000.0,2105000000.0,123000000.0,2228000000.0,11040000000.0,4424700000.0,4434000000.0,4509000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3YTD,2013-01-01,2013-09-27,,1.55,1.55,0.56,1.55,2331000000.0,6918000000.0,6918000000.0,,6874000000.0,44000000.0,14106000000.0,35814000000.0,522000000.0,594000000.0,12991000000.0,14106000000.0,21708000000.0,314000000.0,918000000.0,13585000000.0,8123000000.0,1126000000.0,9249000000.0,35814000000.0,4449100000.0,4426000000.0,4498000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3TTM,2012-09-29,2013-09-27,,1.97,1.97,1.08,1.97,2818000000.0,8808000000.0,8808000000.0,,8740000000.0,68000000.0,18734000000.0,47269000000.0,503000000.0,808000000.0,17421000000.0,18734000000.0,28535000000.0,409000000.0,1226000000.0,18229000000.0,10306000000.0,1320000000.0,11626000000.0,47269000000.0,4449100000.0,4426000000.0,4498000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q3,2013-06-29,2013-09-27,2014-10-29 14:07:49+00:00,0.55,0.55,0.28,0.54,925000000.0,2455000000.0,2455000000.0,,2447000000.0,8000000.0,4793000000.0,12030000000.0,658000000.0,341000000.0,4424000000.0,4793000000.0,7237000000.0,90000000.0,340000000.0,4765000000.0,2472000000.0,908000000.0,3380000000.0,12030000000.0,4449100000.0,4426000000.0,4498000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2YTD,2013-01-01,2013-06-28,,1.0,1.0,0.28,1.0,1406000000.0,4463000000.0,4463000000.0,,4427000000.0,36000000.0,9313000000.0,23784000000.0,-136000000.0,253000000.0,8567000000.0,9313000000.0,14471000000.0,224000000.0,578000000.0,8820000000.0,5651000000.0,218000000.0,5869000000.0,23784000000.0,4460000000.0,4446000000.0,4527000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2TTM,2012-06-30,2013-06-28,,1.94,1.94,1.05,1.94,2648000000.0,8682000000.0,8682000000.0,,8604000000.0,78000000.0,18794000000.0,47579000000.0,-132000000.0,531000000.0,17627000000.0,18794000000.0,28785000000.0,421000000.0,1256000000.0,18158000000.0,10627000000.0,703000000.0,11330000000.0,47579000000.0,4460000000.0,4446000000.0,4527000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q2,2013-03-30,2013-06-28,2014-07-30 15:44:58+00:00,0.6,0.6,0.28,0.59,831000000.0,2694000000.0,2694000000.0,,2676000000.0,18000000.0,4989000000.0,12749000000.0,29000000.0,132000000.0,4385000000.0,4989000000.0,7760000000.0,122000000.0,375000000.0,4517000000.0,3243000000.0,282000000.0,3525000000.0,12749000000.0,4460000000.0,4446000000.0,4527000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q1TTM,2012-03-31,2013-03-29,,1.96,1.96,1.03,1.96,2640000000.0,8788000000.0,8788000000.0,,8716000000.0,72000000.0,19029000000.0,47915000000.0,-77000000.0,469000000.0,17739000000.0,19029000000.0,28886000000.0,411000000.0,1238000000.0,18208000000.0,10678000000.0,750000000.0,11428000000.0,47915000000.0,4489700000.0,4455000000.0,4530000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2013.0,Q1,2013-01-01,2013-03-29,2014-04-24 14:23:46+00:00,0.39,0.39,0.28,0.39,575000000.0,1769000000.0,1769000000.0,,1751000000.0,18000000.0,4324000000.0,11035000000.0,-165000000.0,121000000.0,4182000000.0,4324000000.0,6711000000.0,102000000.0,203000000.0,4303000000.0,2408000000.0,-64000000.0,2344000000.0,11035000000.0,4489700000.0,4455000000.0,4530000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 11:34:47+00:00,1.62,1.62,1.22,1.6,2201000000.0,7124000000.0,7124000000.0,,7098000000.0,26000000.0,17889000000.0,45998000000.0,-1263000000.0,1183000000.0,17218000000.0,17889000000.0,28109000000.0,483000000.0,1363000000.0,18401000000.0,9708000000.0,-383000000.0,9325000000.0,45998000000.0,4381500000.0,4387000000.0,4450000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q4,2014-09-27,2014-12-31,,0.18,0.18,0.31,0.18,305000000.0,771000000.0,771000000.0,,770000000.0,1000000.0,4357000000.0,10872000000.0,-633000000.0,726000000.0,4338000000.0,4357000000.0,6515000000.0,139000000.0,397000000.0,5064000000.0,1451000000.0,-375000000.0,1076000000.0,10872000000.0,4381500000.0,4387000000.0,4450000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q3,2014-06-28,2014-09-26,2015-10-28 12:44:23+00:00,0.48,0.48,0.305,0.48,538000000.0,2122000000.0,2122000000.0,,2114000000.0,8000000.0,4630000000.0,11976000000.0,-312000000.0,128000000.0,4507000000.0,4630000000.0,7346000000.0,113000000.0,374000000.0,4635000000.0,2711000000.0,-51000000.0,2660000000.0,11976000000.0,4404200000.0,4383000000.0,4445000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q3YTD,2014-01-01,2014-09-26,,1.44,1.44,0.61,1.44,1896000000.0,6353000000.0,6353000000.0,,6328000000.0,25000000.0,13532000000.0,35126000000.0,-630000000.0,457000000.0,12880000000.0,13532000000.0,21594000000.0,344000000.0,966000000.0,13337000000.0,8257000000.0,-8000000.0,8249000000.0,35126000000.0,4404200000.0,4383000000.0,4445000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q3TTM,2013-09-28,2014-09-26,,1.83,1.83,1.18,1.83,2416000000.0,8061000000.0,8061000000.0,,8038000000.0,23000000.0,17847000000.0,46166000000.0,-576000000.0,758000000.0,17199000000.0,17847000000.0,28319000000.0,493000000.0,1184000000.0,17957000000.0,10362000000.0,115000000.0,10477000000.0,46166000000.0,4404200000.0,4383000000.0,4445000000.0
Coca-Cola Co,KO,UWJKFUJFZ02DKWI3RY53,21344,2014.0,Q2YTD,2014-01-01,2014-06-27,,0.96,0.96,0.31,0.96,1358000000.0,4231000000.0,4231000000.0,,4214000000.0,17000000.0,8902000000.0,23150000000.0,-318000000.0,329000000.0,8373000000.0,8902000000.0,14248000000.0,231000000.0,592000000.0,8702000000.0,5546000000.0,43000000.0,5589000000.0,23150000000.0,4398300000.0,4391000000.0,4454000000.0
