company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q4,2010-07-31,2010-10-29,,-1859000.0,147954000.0,28732000.0,14879000.0,,20510000.0,80269000.0,,,-142155000.0,-21976000.0,210560000.0,,,,-142155000.0,-21976000.0,210560000.0,66939000.0,146338000.0,146338000.0,,-30926000.0,-120859000.0,1614000.0,-18085000.0,,-22149000.0,-3211000.0,,418000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q3TTM,2009-08-01,2010-07-30,,,194341000.0,31233000.0,62223000.0,,14380000.0,143328000.0,,,-63207000.0,-80606000.0,611506000.0,,,,-63207000.0,-80606000.0,611506000.0,482073000.0,439186000.0,439186000.0,,-33231000.0,-13040000.0,-3034000.0,-71909000.0,,-79351000.0,21742000.0,,1779000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q3,2010-05-01,2010-07-30,,,,,15541000.0,,291000.0,87001000.0,,,-20371000.0,-19227000.0,204916000.0,,,,-20371000.0,-19227000.0,204916000.0,165609000.0,118503000.0,118503000.0,,-16129000.0,-2316000.0,-26000.0,-18055000.0,,-19201000.0,,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q3YTD,2009-10-31,2010-07-30,2011-09-07 12:30:00+00:00,0.0,,,44870000.0,,-132000.0,44776000.0,,0.0,-42901000.0,-52939000.0,372929000.0,0.0,0.0,0.0,-42901000.0,-52939000.0,372929000.0,276957000.0,315161000.0,315161000.0,0.0,-31878000.0,11102000.0,-1614000.0,-54003000.0,0.0,-51325000.0,,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q2TTM,2009-05-02,2010-04-30,,,194341000.0,31233000.0,59914000.0,,28123000.0,109825000.0,,-60917000.0,-140365000.0,-79057000.0,593122000.0,,,,-140365000.0,-79057000.0,593122000.0,401823000.0,445027000.0,445027000.0,,-21644000.0,-8962000.0,-3243000.0,-71759000.0,,-77593000.0,1273000.0,,1779000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q2,2010-01-30,2010-04-30,,,,,15455000.0,,2468000.0,-5044000.0,,,-14970000.0,-17989000.0,108474000.0,,,,-14970000.0,-17989000.0,108474000.0,77983000.0,120441000.0,120441000.0,,-22378000.0,3048000.0,54000.0,-18018000.0,,-18043000.0,,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q2YTD,2009-10-31,2010-04-30,2011-06-06 14:26:02+00:00,,,,29329000.0,,-423000.0,-42225000.0,,0.0,-22530000.0,-33712000.0,168013000.0,,,,-22530000.0,-33712000.0,168013000.0,111348000.0,196658000.0,196658000.0,,-15749000.0,13418000.0,-1588000.0,-35948000.0,,-32124000.0,,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q1TTM,2009-01-31,2010-01-29,,-114000.0,194341000.0,31233000.0,57934000.0,,32092000.0,46376000.0,,-70866000.0,-152491000.0,-85873000.0,547315000.0,,,,-152491000.0,-85873000.0,547315000.0,341043000.0,445127000.0,445127000.0,,-2122000.0,-11889000.0,-2121000.0,-71630000.0,,-85417000.0,1894000.0,,1779000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2010.0,Q1,2009-10-31,2010-01-29,2011-03-04 16:01:35+00:00,,,,13874000.0,,-2891000.0,-37181000.0,,0.0,-7560000.0,-15723000.0,59539000.0,,,,-7560000.0,-15723000.0,59539000.0,33365000.0,76217000.0,76217000.0,,6629000.0,10370000.0,-1642000.0,-17930000.0,,-14081000.0,,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q4,2011-07-30,2011-10-28,,-243858000.0,217418000.0,33505000.0,,372486000.0,-10441000.0,,53341000.0,995755000.0,461734000.0,-767428000.0,153592000.0,,361000.0,7411000.0,461734000.0,-767067000.0,161003000.0,-154771000.0,0.0,,0.0,,-559095000.0,-866882000.0,-18392000.0,,-35334000.0,-9875000.0,,6160000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,FY,2010-10-30,2011-10-28,2013-12-13 16:59:51+00:00,-1425632000.0,217418000.0,33505000.0,79110000.0,375000000.0,13208000.0,-271301000.0,53341000.0,995755000.0,976716000.0,-2021877000.0,499726000.0,,,4967000.0,976716000.0,-2021877000.0,504693000.0,-527260000.0,609656000.0,631002000.0,-21346000.0,60915000.0,20192000.0,-866882000.0,-73262000.0,,-110523000.0,-19310000.0,0.0,6160000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q3TTM,2010-07-31,2011-07-29,,-1183633000.0,147954000.0,28732000.0,65548000.0,2514000.0,44159000.0,35116000.0,,,372827000.0,-1276425000.0,556694000.0,,-361000.0,-2444000.0,372827000.0,-1276786000.0,554250000.0,-305550000.0,582347000.0,581047000.0,1300000.0,-126317000.0,458428000.0,1614000.0,-72955000.0,,-97338000.0,-12646000.0,,418000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q3,2011-04-30,2011-07-29,,-1181774000.0,,,,2350000.0,-865000.0,,,,480837000.0,-1201515000.0,96299000.0,,-361000.0,-2444000.0,480837000.0,-1201876000.0,93855000.0,-628049000.0,0.0,,0.0,,508519000.0,,-18382000.0,,-22091000.0,-9300000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q3YTD,2010-10-30,2011-07-29,2012-08-30 16:19:06+00:00,-1181774000.0,,,50669000.0,2514000.0,23649000.0,-45153000.0,,,514982000.0,-1254449000.0,346134000.0,0.0,-361000.0,-2444000.0,514982000.0,-1254810000.0,343690000.0,-372489000.0,436009000.0,434709000.0,1300000.0,-95391000.0,579287000.0,,-54870000.0,,-75189000.0,-9435000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q2TTM,2010-05-01,2011-04-29,,-1859000.0,147954000.0,28732000.0,62068000.0,164000.0,45315000.0,193773000.0,,,-128381000.0,-94137000.0,665311000.0,,,,-128381000.0,-94137000.0,665311000.0,488108000.0,529045000.0,529045000.0,,-119575000.0,-52407000.0,1588000.0,-72628000.0,,-94448000.0,-3346000.0,,418000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q2,2011-01-29,2011-04-29,,,,,15786000.0,111000.0,23208000.0,106888000.0,,,-3840000.0,-24585000.0,256812000.0,,,,-3840000.0,-24585000.0,256812000.0,251595000.0,161972000.0,161972000.0,,-27834000.0,14575000.0,,-18355000.0,,-24696000.0,-60000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q2YTD,2010-10-30,2011-04-29,2012-06-04 17:00:09+00:00,,,,31648000.0,164000.0,24514000.0,26503000.0,,,34145000.0,-52934000.0,249835000.0,0.0,0.0,,34145000.0,-52934000.0,249835000.0,255560000.0,264204000.0,264204000.0,,-72520000.0,70768000.0,,-36488000.0,,-53098000.0,-135000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q1TTM,2010-01-30,2011-01-28,,-1859000.0,147954000.0,28732000.0,61737000.0,53000.0,24575000.0,81841000.0,,,-139511000.0,-87541000.0,516973000.0,,,,-139511000.0,-87541000.0,516973000.0,314496000.0,487514000.0,487514000.0,,-114119000.0,-63934000.0,1642000.0,-72291000.0,,-87795000.0,-3286000.0,,418000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2011.0,Q1,2010-10-30,2011-01-28,2012-03-02 12:33:38+00:00,0.0,,,15862000.0,53000.0,1306000.0,-80385000.0,,,37985000.0,-28349000.0,-6977000.0,0.0,0.0,0.0,37985000.0,-28349000.0,-6977000.0,3965000.0,102232000.0,102232000.0,0.0,-44686000.0,56193000.0,0.0,-18133000.0,,-28402000.0,-75000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q4,2012-07-28,2012-10-26,,,178729000.0,69743000.0,33014000.0,,-1204000.0,-77817000.0,12148000.0,,-268506000.0,-126241000.0,210894000.0,,,-5307000.0,-268506000.0,-126241000.0,205587000.0,-190364000.0,212563000.0,212408000.0,155000.0,43289000.0,-13831000.0,-61921000.0,-18530000.0,,-72237000.0,-248293000.0,,7917000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,FY,2011-10-29,2012-10-26,2014-12-19 16:08:55+00:00,-955917000.0,178729000.0,69743000.0,152840000.0,,-7371000.0,-478544000.0,12148000.0,250000000.0,-81609000.0,-378329000.0,463915000.0,,,-21054000.0,-81609000.0,-378329000.0,442861000.0,-24448000.0,762201000.0,767261000.0,-5060000.0,22358000.0,16758000.0,811198000.0,-73961000.0,,-241527000.0,-286554000.0,0.0,7917000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q3TTM,2011-07-30,2012-07-27,,-1199775000.0,217418000.0,33505000.0,148267000.0,372486000.0,-16608000.0,-626875000.0,53341000.0,1245755000.0,648631000.0,-1019516000.0,406613000.0,,361000.0,-8336000.0,648631000.0,-1019155000.0,398277000.0,11145000.0,723285000.0,751146000.0,-27861000.0,135375000.0,-528506000.0,6237000.0,-73823000.0,,-204624000.0,-48136000.0,,6160000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q3,2012-04-28,2012-07-27,,-16468000.0,,,39482000.0,,-3139000.0,-82543000.0,,,-34790000.0,-49796000.0,156574000.0,,,-5589000.0,-34790000.0,-49796000.0,150985000.0,63260000.0,193556000.0,194382000.0,-826000.0,5253000.0,88000.0,21870000.0,-18522000.0,,-55198000.0,-16356000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q3YTD,2011-10-29,2012-07-27,2013-08-30 11:56:07+00:00,-955917000.0,,,119826000.0,,-6167000.0,-400727000.0,,250000000.0,186897000.0,-252088000.0,253021000.0,,,-15747000.0,186897000.0,-252088000.0,237274000.0,165916000.0,549638000.0,554853000.0,-5215000.0,-20931000.0,30589000.0,873119000.0,-55431000.0,,-169290000.0,-38261000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q2TTM,2011-04-30,2012-04-27,,-2365081000.0,217418000.0,33505000.0,127806000.0,374836000.0,-14334000.0,-615988000.0,53341000.0,1245755000.0,1164258000.0,-2171235000.0,346338000.0,,,-5191000.0,1164258000.0,-2171235000.0,341147000.0,-680164000.0,701534000.0,727269000.0,-25735000.0,107251000.0,-20075000.0,-15633000.0,-73683000.0,,-171517000.0,-41080000.0,,6160000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q2YTD,2011-10-29,2012-04-27,2013-05-31 17:15:17+00:00,-939449000.0,,,80344000.0,,-3028000.0,-318184000.0,,250000000.0,221687000.0,-202292000.0,96447000.0,,,-10158000.0,221687000.0,-202292000.0,86289000.0,102656000.0,356082000.0,360471000.0,-4389000.0,-26184000.0,30501000.0,851249000.0,-36909000.0,,-114092000.0,-21905000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q2,2012-01-28,2012-04-27,,-425688000.0,,,53565000.0,,-939000.0,-171376000.0,,250000000.0,232807000.0,-228933000.0,110591000.0,,,-5795000.0,232807000.0,-228933000.0,104796000.0,107731000.0,213621000.0,217952000.0,-4331000.0,10450000.0,11025000.0,261412000.0,-18512000.0,,-64657000.0,-9706000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q1TTM,2011-01-29,2012-01-27,,-1939393000.0,217418000.0,33505000.0,90027000.0,374947000.0,9813000.0,-337724000.0,53341000.0,995755000.0,927611000.0,-1966887000.0,492559000.0,,,604000.0,927611000.0,-1966887000.0,493163000.0,-536300000.0,649885000.0,671289000.0,-21404000.0,68967000.0,-16525000.0,-277045000.0,-73526000.0,,-131556000.0,-31434000.0,,6160000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2012.0,Q1,2011-10-29,2012-01-27,2013-02-28 16:07:26+00:00,-513761000.0,,,26779000.0,,-2089000.0,-146808000.0,,,-11120000.0,26641000.0,-14144000.0,,,-4363000.0,-11120000.0,26641000.0,-18507000.0,-5075000.0,142461000.0,142519000.0,-58000.0,-36634000.0,19476000.0,589837000.0,-18397000.0,,-49435000.0,-12199000.0,,
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,FY,2012-10-27,2013-10-25,2015-12-21 17:31:34+00:00,0.0,262705000.0,63623000.0,113519000.0,,-8537000.0,-220629000.0,7575000.0,,-336502000.0,-149975000.0,638538000.0,,,-1688000.0,-336502000.0,-149975000.0,636850000.0,141836000.0,536534000.0,536309000.0,225000.0,208889000.0,-5646000.0,-112000.0,-74325000.0,,-153418000.0,-50000000.0,-214106000.0,3555000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q4,2013-07-27,2013-10-25,,,262705000.0,63623000.0,33655000.0,,4039000.0,-41791000.0,2114000.0,,-244750000.0,-34907000.0,195398000.0,,,-121000.0,-244750000.0,-34907000.0,195277000.0,-80341000.0,29654000.0,29654000.0,,173880000.0,-1659000.0,-14000.0,-18599000.0,,-35509000.0,-12500000.0,-214106000.0,616000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q3TTM,2012-07-28,2013-07-26,,,178729000.0,69743000.0,112878000.0,,-13780000.0,-256655000.0,17609000.0,,-360258000.0,-241309000.0,654034000.0,,,-6874000.0,-360258000.0,-241309000.0,647160000.0,31813000.0,719443000.0,719063000.0,380000.0,78298000.0,-17818000.0,-62019000.0,-74256000.0,,-190146000.0,-285793000.0,,10856000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q3,2013-04-27,2013-07-26,,,,,30991000.0,,-10545000.0,128384000.0,234000.0,,-58766000.0,-30184000.0,349865000.0,,,805000.0,-58766000.0,-30184000.0,350670000.0,251175000.0,183187000.0,183187000.0,,7303000.0,-27904000.0,-28000.0,-18596000.0,,-30908000.0,-12500000.0,,752000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q3YTD,2012-10-27,2013-07-26,2014-09-05 12:47:55+00:00,0.0,,,79864000.0,,-12576000.0,-178838000.0,5461000.0,0.0,-91752000.0,-115068000.0,443140000.0,,,-1567000.0,-91752000.0,-115068000.0,441573000.0,222177000.0,506880000.0,506655000.0,225000.0,35009000.0,-3987000.0,-98000.0,-55726000.0,,-117909000.0,-37500000.0,0.0,2939000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q2TTM,2012-04-28,2013-04-26,,-16468000.0,178729000.0,69743000.0,121369000.0,,-6374000.0,-467582000.0,17375000.0,,-336282000.0,-260921000.0,460743000.0,,,-13268000.0,-336282000.0,-260921000.0,447475000.0,-156102000.0,729812000.0,730258000.0,-446000.0,76248000.0,10174000.0,-40121000.0,-74182000.0,,-214436000.0,-289649000.0,,10104000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q2,2013-01-26,2013-04-26,,,,,,,-511000.0,,2215000.0,,-1776000.0,-33142000.0,1210000.0,,,-801000.0,-1776000.0,-33142000.0,409000.0,-35020000.0,0.0,,0.0,,27097000.0,-1863000.0,-18588000.0,,-32413000.0,-12500000.0,,1134000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q2YTD,2012-10-27,2013-04-26,2014-06-06 11:22:03+00:00,,,,48873000.0,,-2031000.0,-307222000.0,5227000.0,,-32986000.0,-84884000.0,93275000.0,,,-2372000.0,-32986000.0,-84884000.0,90903000.0,-28998000.0,323693000.0,323468000.0,225000.0,27706000.0,23917000.0,-70000.0,-37130000.0,,-87001000.0,-25000000.0,0.0,2187000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q1TTM,2012-01-28,2013-01-25,,-442156000.0,178729000.0,69743000.0,146156000.0,,-6802000.0,-410900000.0,15160000.0,250000000.0,-101699000.0,-456712000.0,570124000.0,,,-18262000.0,-101699000.0,-456712000.0,551862000.0,-13351000.0,761877000.0,766877000.0,-5000000.0,67987000.0,-5898000.0,223154000.0,-74106000.0,,-246680000.0,-286855000.0,,8970000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2013.0,Q1,2012-10-27,2013-01-25,2014-03-07 10:36:53+00:00,,,,20095000.0,,-1520000.0,-79164000.0,3012000.0,,-31210000.0,-51742000.0,92065000.0,,,-1571000.0,-31210000.0,-51742000.0,90494000.0,6022000.0,142137000.0,142135000.0,2000.0,8995000.0,-3180000.0,1793000.0,-18542000.0,,-54588000.0,-12500000.0,0.0,1053000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,FY,2013-10-26,2014-10-31,2016-12-16 16:26:13+00:00,-44426000.0,179148000.0,62103000.0,133593000.0,0.0,-6073000.0,-131578000.0,13346000.0,3964000.0,-367297000.0,-125487000.0,363441000.0,,,-102000.0,-367297000.0,-125487000.0,363339000.0,-135518000.0,338118000.0,338118000.0,0.0,23308000.0,,53000.0,-74945000.0,,-91077000.0,-40326000.0,-269336000.0,9963000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q4,2014-08-02,2014-10-31,,2632000.0,179148000.0,62103000.0,34868000.0,,-4821000.0,-117850000.0,3157000.0,3964000.0,-79997000.0,-18154000.0,65120000.0,,,1000.0,-79997000.0,-18154000.0,65121000.0,-37851000.0,144017000.0,144017000.0,,4085000.0,,142000.0,-19611000.0,,-22009000.0,7493000.0,-75000000.0,1081000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q3TTM,2013-07-27,2014-08-01,,-47058000.0,262705000.0,63623000.0,132380000.0,,2787000.0,-55519000.0,12303000.0,,-532050000.0,-142240000.0,493719000.0,,,-224000.0,-532050000.0,-142240000.0,493495000.0,-178008000.0,223755000.0,223755000.0,,193103000.0,-1659000.0,-103000.0,-73933000.0,,-104577000.0,-60319000.0,-408442000.0,9498000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q3YTD,2013-10-26,2014-08-01,2015-09-04 14:29:08+00:00,-47058000.0,,,98725000.0,,-1252000.0,-13728000.0,10189000.0,,-287300000.0,-107333000.0,298321000.0,,,-103000.0,-287300000.0,-107333000.0,298218000.0,-97667000.0,194101000.0,194101000.0,,19223000.0,,-89000.0,-55334000.0,,-69068000.0,-47819000.0,-194336000.0,8882000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q3,2014-05-03,2014-08-01,,-47058000.0,,,33888000.0,,71000.0,-15584000.0,3608000.0,,-102309000.0,-67168000.0,91646000.0,,,12000.0,-102309000.0,-67168000.0,91658000.0,-77748000.0,71289000.0,71289000.0,,2053000.0,,-23000.0,-19960000.0,,-24764000.0,-21125000.0,-64832000.0,4677000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q2TTM,2013-04-27,2014-05-02,,,262705000.0,63623000.0,129483000.0,,-7829000.0,88449000.0,8929000.0,,-488507000.0,-105256000.0,751938000.0,,,569000.0,-488507000.0,-105256000.0,752507000.0,150915000.0,335653000.0,335653000.0,,198353000.0,-29563000.0,-108000.0,-72569000.0,,-110721000.0,-51694000.0,-343610000.0,5573000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q2YTD,2013-10-26,2014-05-02,2015-06-05 17:29:00+00:00,,,,64837000.0,,-1323000.0,1856000.0,6581000.0,,-184991000.0,-40165000.0,206675000.0,,,-115000.0,-184991000.0,-40165000.0,206560000.0,-19919000.0,122812000.0,122812000.0,,17170000.0,,-66000.0,-35374000.0,,-44304000.0,-26694000.0,-129504000.0,4205000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q2,2014-02-01,2014-05-02,,,,,32071000.0,,1854000.0,28303000.0,4596000.0,,-33047000.0,-15570000.0,141836000.0,,,-182000.0,-33047000.0,-15570000.0,141654000.0,94891000.0,73951000.0,73951000.0,,7511000.0,,-45000.0,-17524000.0,,-17649000.0,-12651000.0,-7468000.0,2124000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q1TTM,2013-01-26,2014-01-31,,,262705000.0,63623000.0,126190000.0,,-10194000.0,-167912000.0,6548000.0,,-457236000.0,-122828000.0,611312000.0,,,-50000.0,-457236000.0,-122828000.0,611262000.0,21004000.0,443258000.0,443035000.0,223000.0,209553000.0,-2466000.0,-1926000.0,-73633000.0,,-125485000.0,-51543000.0,-336142000.0,4583000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2014.0,Q1,2013-10-26,2014-01-31,2015-03-06 11:44:26+00:00,,,,32766000.0,,-3177000.0,-26447000.0,1985000.0,,-151944000.0,-24595000.0,64839000.0,,,67000.0,-151944000.0,-24595000.0,64906000.0,-114810000.0,48861000.0,48861000.0,,9659000.0,,-21000.0,-17850000.0,,-26655000.0,-14043000.0,-122036000.0,2081000.0
