company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q3YTD,2010-01-03,2010-10-09,2011-11-16 17:03:47+00:00,0.0,,136379000.0,15090000.0,125441000.0,,155617000.0,33160000.0,373761000.0,-355049000.0,-146961000.0,596494000.0,-355049000.0,-146961000.0,596494000.0,94484000.0,297940000.0,297940000.0,17496000.0,22183000.0,,-21027000.0,-147158000.0,-285046000.0,-478080000.0,197000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2TTM,2009-07-19,2010-07-17,,,,144227000.0,18108000.0,158282000.0,,271847000.0,34432000.0,376591000.0,-530917000.0,-196042000.0,761386000.0,-530917000.0,-196042000.0,761386000.0,34427000.0,306800000.0,306800000.0,24457000.0,-31323000.0,,-21695000.0,-201424000.0,-345858000.0,-543064000.0,5382000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2,2010-04-25,2010-07-17,,,,62822000.0,3867000.0,37250000.0,,14618000.0,22451000.0,301860000.0,-91323000.0,-38641000.0,157496000.0,-91323000.0,-38641000.0,157496000.0,27532000.0,100911000.0,100911000.0,4717000.0,27885000.0,,-5107000.0,-38652000.0,-270448000.0,-167964000.0,11000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2YTD,2010-01-03,2010-07-17,2011-08-24 13:44:09+00:00,,,79330000.0,11698000.0,86933000.0,,185831000.0,27142000.0,376860000.0,-335477000.0,-99223000.0,495500000.0,-335477000.0,-99223000.0,495500000.0,60800000.0,210342000.0,210342000.0,12394000.0,14159000.0,,-16010000.0,-99327000.0,-280257000.0,-457371000.0,104000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q1TTM,2009-04-26,2010-04-24,,,-111000.0,131829000.0,17859000.0,155445000.0,,279743000.0,28608000.0,74334000.0,-466607000.0,-195981000.0,744972000.0,-466607000.0,-195981000.0,744972000.0,82384000.0,286219000.0,286219000.0,23676000.0,-74318000.0,,-22328000.0,-203393000.0,-83434000.0,-389469000.0,7412000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q1,2010-01-03,2010-04-24,2011-06-01 14:40:17+00:00,,,16508000.0,7831000.0,49683000.0,,171213000.0,4691000.0,75000000.0,-244154000.0,-60582000.0,338004000.0,-244154000.0,-60582000.0,338004000.0,33268000.0,109431000.0,109431000.0,7677000.0,-13726000.0,,-10903000.0,-60675000.0,-9809000.0,-289407000.0,93000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q4,2011-10-09,2011-12-31,,-4963000.0,,56264000.0,10129000.0,41469000.0,,107029000.0,8604000.0,78625000.0,-160482000.0,-65413000.0,217867000.0,-160482000.0,-65413000.0,217867000.0,-8028000.0,66439000.0,66439000.0,2930000.0,1133000.0,,-13000.0,-60624000.0,-246871000.0,-1960000.0,174000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,FY,2011-01-02,2011-12-31,2014-02-25 17:13:25+00:00,-23133000.0,,170541000.0,35030000.0,175949000.0,,242002000.0,21056000.0,1441825000.0,-540183000.0,-289974000.0,828849000.0,-540183000.0,-289974000.0,828849000.0,-1308000.0,394682000.0,394682000.0,16216000.0,-28567000.0,0.0,-18554000.0,-268129000.0,-1324794000.0,-631149000.0,1288000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3TTM,2010-10-10,2011-10-08,,-18170000.0,,142885000.0,25593000.0,173476000.0,,112334000.0,21452000.0,1363228000.0,-532270000.0,-276950000.0,680647000.0,-532270000.0,-276950000.0,680647000.0,-128573000.0,376356000.0,376356000.0,18481000.0,-51114000.0,,-18565000.0,-259932000.0,-1073720000.0,-773551000.0,1152000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3,2011-07-17,2011-10-08,,-18170000.0,,65060000.0,5297000.0,41507000.0,,-11028000.0,1938000.0,286800000.0,-70329000.0,-73994000.0,141432000.0,-70329000.0,-73994000.0,141432000.0,-2891000.0,105553000.0,105553000.0,5400000.0,9000.0,,-4386000.0,-55910000.0,-254677000.0,-100013000.0,86000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3YTD,2011-01-02,2011-10-08,2012-11-13 09:10:10+00:00,-18170000.0,,114277000.0,24901000.0,134480000.0,,134973000.0,12452000.0,1363200000.0,-379701000.0,-224561000.0,610982000.0,-379701000.0,-224561000.0,610982000.0,6720000.0,328243000.0,328243000.0,13286000.0,-29700000.0,,-18541000.0,-207505000.0,-1077923000.0,-629189000.0,1114000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2TTM,2010-07-18,2011-07-16,,,,134874000.0,23688000.0,170477000.0,,93148000.0,25532000.0,1073329000.0,-481513000.0,-250694000.0,640209000.0,-481513000.0,-250694000.0,640209000.0,-91998000.0,358401000.0,358401000.0,18183000.0,-43099000.0,,-19196000.0,-251853000.0,-823832000.0,-694247000.0,1159000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2,2011-04-24,2011-07-16,,,,35032000.0,12835000.0,40434000.0,,40467000.0,5417000.0,633200000.0,-119242000.0,-62705000.0,197100000.0,-119242000.0,-62705000.0,197100000.0,15153000.0,113107000.0,113107000.0,3092000.0,859000.0,,-4454000.0,-62712000.0,-505477000.0,-248787000.0,7000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2YTD,2011-01-02,2011-07-16,2012-08-20 17:28:53+00:00,,,49217000.0,19604000.0,92973000.0,,146001000.0,10514000.0,1076400000.0,-309372000.0,-150567000.0,469550000.0,-309372000.0,-150567000.0,469550000.0,9611000.0,222690000.0,222690000.0,7886000.0,-29709000.0,,-14155000.0,-151595000.0,-823246000.0,-529176000.0,1028000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q1TTM,2010-04-25,2011-04-23,,,,162664000.0,14720000.0,167293000.0,,67299000.0,42566000.0,741989000.0,-453594000.0,-226630000.0,600605000.0,-453594000.0,-226630000.0,600605000.0,-79619000.0,346205000.0,346205000.0,19808000.0,-16073000.0,,-19849000.0,-227793000.0,-588803000.0,-613424000.0,1163000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q1,2011-01-02,2011-04-23,2012-05-29 16:27:22+00:00,,,14185000.0,6769000.0,52539000.0,,105534000.0,5097000.0,443200000.0,-190130000.0,-87862000.0,272450000.0,-190130000.0,-87862000.0,272450000.0,-5542000.0,109583000.0,109583000.0,4794000.0,-30568000.0,,-9701000.0,-88883000.0,-317769000.0,-280389000.0,1021000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q4,2012-10-07,2012-12-29,,-3037000.0,,55646000.0,8634000.0,45777000.0,,66639000.0,1313000.0,4089000.0,5013000.0,-66784000.0,180499000.0,5013000.0,-66784000.0,180499000.0,118728000.0,65055000.0,65055000.0,3028000.0,-5974000.0,,-10000.0,-69972000.0,7497000.0,-1902000.0,6225000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,FY,2012-01-01,2012-12-29,2015-03-03 17:23:49+00:00,-8369000.0,,162677000.0,27250000.0,189544000.0,0.0,111649000.0,8495000.0,362493000.0,127907000.0,-272978000.0,685281000.0,127907000.0,-272978000.0,685281000.0,540210000.0,387670000.0,387670000.0,-3582000.0,-14489000.0,0.0,-17596000.0,-271182000.0,-183901000.0,-27095000.0,6573000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3TTM,2011-10-09,2012-10-06,,-10295000.0,,163295000.0,28745000.0,185236000.0,,152039000.0,15786000.0,437029000.0,-37588000.0,-271607000.0,722649000.0,-37588000.0,-271607000.0,722649000.0,413454000.0,389054000.0,389054000.0,-3680000.0,-7382000.0,,-17599000.0,-261834000.0,-438269000.0,-27153000.0,522000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3,2012-07-15,2012-10-06,,-5332000.0,,34721000.0,7551000.0,45240000.0,,-43907000.0,922000.0,,-2429000.0,-60181000.0,93399000.0,-2429000.0,-60181000.0,93399000.0,30789000.0,89503000.0,89503000.0,2563000.0,-231000.0,,-4390000.0,-54929000.0,1421000.0,-151000.0,80000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3YTD,2012-01-01,2012-10-06,2013-11-12 14:31:11+00:00,-5332000.0,,107031000.0,18616000.0,143767000.0,,45010000.0,7182000.0,358404000.0,122894000.0,-206194000.0,504782000.0,122894000.0,-206194000.0,504782000.0,421482000.0,322615000.0,322615000.0,-6610000.0,-8515000.0,0.0,-17586000.0,-201210000.0,-191398000.0,-25193000.0,348000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2TTM,2011-07-17,2012-07-14,,-23133000.0,,193634000.0,26491000.0,181503000.0,,184918000.0,16802000.0,723829000.0,-105488000.0,-285420000.0,770682000.0,-105488000.0,-285420000.0,770682000.0,379774000.0,405104000.0,405104000.0,-843000.0,-7142000.0,,-17595000.0,-262815000.0,-694367000.0,-127015000.0,528000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2,2012-04-22,2012-07-14,,,,42487000.0,9524000.0,42728000.0,,31872000.0,1715000.0,,-27718000.0,-63738000.0,175966000.0,-27718000.0,-63738000.0,175966000.0,84510000.0,99606000.0,99606000.0,1760000.0,-4902000.0,,-4412000.0,-63818000.0,-251000.0,-19868000.0,80000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2YTD,2012-01-01,2012-07-14,2013-08-19 16:54:14+00:00,0.0,,72310000.0,11065000.0,98527000.0,,88917000.0,6260000.0,358404000.0,125323000.0,-146013000.0,411383000.0,125323000.0,-146013000.0,411383000.0,390693000.0,233112000.0,233112000.0,-9173000.0,-8284000.0,0.0,-13196000.0,-146281000.0,-192819000.0,-25042000.0,268000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q1TTM,2011-04-24,2012-04-21,,-23133000.0,,186179000.0,29802000.0,179209000.0,,193513000.0,20504000.0,1357029000.0,-197012000.0,-284387000.0,791816000.0,-197012000.0,-284387000.0,791816000.0,310417000.0,418605000.0,418605000.0,489000.0,-1381000.0,,-17637000.0,-261709000.0,-1199593000.0,-355934000.0,455000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q1,2012-01-01,2012-04-21,2013-05-28 16:43:09+00:00,0.0,,29823000.0,1541000.0,55799000.0,,57045000.0,4545000.0,358404000.0,153041000.0,-82275000.0,235417000.0,153041000.0,-82275000.0,235417000.0,306183000.0,133506000.0,133506000.0,-10933000.0,-3382000.0,0.0,-8784000.0,-82463000.0,-192568000.0,-5174000.0,188000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,FY,2012-12-30,2013-12-28,2016-03-01 17:29:32+00:00,-186137000.0,,219424000.0,34735000.0,207795000.0,0.0,-54452000.0,3611000.0,448605000.0,331217000.0,-362107000.0,545250000.0,331217000.0,-362107000.0,545250000.0,514360000.0,391758000.0,391758000.0,149000.0,-10262000.0,19042000.0,-17574000.0,-195757000.0,-12368000.0,-80795000.0,745000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q4,2013-10-06,2013-12-28,,1074000.0,,46742000.0,9244000.0,47736000.0,,42601000.0,2000.0,448605000.0,443114000.0,-44727000.0,146783000.0,443114000.0,-44727000.0,146783000.0,545170000.0,49267000.0,49267000.0,7179000.0,-132000.0,2244000.0,-11000.0,-48067000.0,-3192000.0,-2158000.0,22000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q3TTM,2012-10-07,2013-10-05,,-190248000.0,,228328000.0,34125000.0,205836000.0,,-30414000.0,4922000.0,4089000.0,-106884000.0,-384164000.0,578966000.0,-106884000.0,-384164000.0,578966000.0,87918000.0,407546000.0,407546000.0,-4002000.0,-16104000.0,16798000.0,-17573000.0,-217662000.0,-1679000.0,-80539000.0,6948000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q3,2013-07-14,2013-10-05,,,,82932000.0,7612000.0,47987000.0,,-65106000.0,580000.0,,-6834000.0,-35211000.0,88377000.0,-6834000.0,-35211000.0,88377000.0,46332000.0,103830000.0,103830000.0,1666000.0,-83000.0,,-4370000.0,-35786000.0,-112000.0,-2849000.0,575000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q3YTD,2012-12-30,2013-10-05,2014-11-12 17:22:12+00:00,-187211000.0,,172682000.0,25491000.0,160059000.0,0.0,-97053000.0,3609000.0,0.0,-111897000.0,-317380000.0,398467000.0,-111897000.0,-317380000.0,398467000.0,-30810000.0,342491000.0,342491000.0,-7030000.0,-10130000.0,16798000.0,-17563000.0,-147690000.0,-9176000.0,-78637000.0,723000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q2TTM,2012-07-15,2013-07-13,,-195580000.0,,180117000.0,34064000.0,203089000.0,,-9215000.0,5264000.0,4089000.0,-102479000.0,-409134000.0,583988000.0,-102479000.0,-409134000.0,583988000.0,72375000.0,393219000.0,393219000.0,-3105000.0,-16252000.0,16798000.0,-17593000.0,-236805000.0,-146000.0,-77841000.0,6453000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q2,2013-04-21,2013-07-13,,-352000.0,,44175000.0,9482000.0,48045000.0,,9867000.0,595000.0,,-20234000.0,-41326000.0,174805000.0,-20234000.0,-41326000.0,174805000.0,113245000.0,116871000.0,116871000.0,22000.0,-382000.0,7794000.0,-4393000.0,-48780000.0,-184000.0,-15870000.0,12000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q2YTD,2012-12-30,2013-07-13,2014-08-20 16:21:38+00:00,-187211000.0,,89750000.0,17879000.0,112072000.0,0.0,-31947000.0,3029000.0,0.0,-105063000.0,-282169000.0,310090000.0,-105063000.0,-282169000.0,310090000.0,-77142000.0,238661000.0,238661000.0,-8696000.0,-10047000.0,16798000.0,-13193000.0,-111904000.0,-9064000.0,-75788000.0,148000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q1TTM,2012-04-22,2013-04-20,,-195228000.0,,178429000.0,34106000.0,197772000.0,,12790000.0,6384000.0,4089000.0,-109963000.0,-431546000.0,585149000.0,-109963000.0,-431546000.0,585149000.0,43640000.0,375954000.0,375954000.0,-1367000.0,-20772000.0,9004000.0,-17612000.0,-251843000.0,-213000.0,-81839000.0,6521000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q1,2012-12-30,2013-04-20,2014-05-28 17:10:47+00:00,-186859000.0,,45575000.0,8397000.0,64027000.0,0.0,-41814000.0,2434000.0,0.0,-84829000.0,-240843000.0,135285000.0,-84829000.0,-240843000.0,135285000.0,-190387000.0,121790000.0,121790000.0,-8718000.0,-9665000.0,9004000.0,-8800000.0,-63124000.0,-8880000.0,-59918000.0,136000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,FY,2013-12-29,2015-01-03,2017-02-28 17:08:31+00:00,-2060783000.0,,268624000.0,71109000.0,284693000.0,-4465000.0,-96657000.0,6578000.0,2254419000.0,575911000.0,-2288237000.0,708991000.0,575911000.0,-2288237000.0,708991000.0,-1007800000.0,493825000.0,493825000.0,27130000.0,-6662000.0,,-17580000.0,-228446000.0,-1655690000.0,-5154000.0,992000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q4,2014-10-05,2015-01-03,,33000.0,,45762000.0,30843000.0,66078000.0,-120000.0,6844000.0,1072000.0,310353000.0,-86981000.0,-66589000.0,168697000.0,-86981000.0,-66589000.0,168697000.0,15007000.0,84434000.0,84434000.0,11341000.0,2417000.0,,-19000.0,-66904000.0,-396489000.0,-4315000.0,282000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3YTD,2013-12-29,2014-10-04,2015-11-17 17:06:56+00:00,-2060816000.0,,222862000.0,40266000.0,218615000.0,-4345000.0,-103501000.0,5506000.0,1944066000.0,662892000.0,-2221648000.0,540294000.0,662892000.0,-2221648000.0,540294000.0,-1022807000.0,409391000.0,409391000.0,15789000.0,-9079000.0,,-17561000.0,-161542000.0,-1259201000.0,-839000.0,710000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3TTM,2013-10-06,2014-10-04,,-2059742000.0,,269604000.0,49510000.0,266351000.0,-4345000.0,-60900000.0,5508000.0,2392671000.0,1106006000.0,-2266375000.0,687077000.0,1106006000.0,-2266375000.0,687077000.0,-477637000.0,458658000.0,458658000.0,22968000.0,-9211000.0,2244000.0,-17572000.0,-209609000.0,-1262393000.0,-2997000.0,732000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3,2014-07-13,2014-10-04,,-1632000.0,,85898000.0,11521000.0,65912000.0,-2024000.0,25471000.0,1298000.0,260245000.0,-139167000.0,-56324000.0,219733000.0,-139167000.0,-56324000.0,219733000.0,22218000.0,122177000.0,122177000.0,6173000.0,-50000.0,,-4383000.0,-55272000.0,-396195000.0,-82000.0,580000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2TTM,2013-07-14,2014-07-12,,-2058110000.0,,266638000.0,45601000.0,248426000.0,-2321000.0,-151477000.0,4790000.0,2132426000.0,1238339000.0,-2245262000.0,555721000.0,1238339000.0,-2245262000.0,555721000.0,-453523000.0,440311000.0,440311000.0,18461000.0,-9244000.0,2244000.0,-17559000.0,-190123000.0,-866310000.0,-5764000.0,727000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2,2014-04-20,2014-07-12,,-2247000.0,,61914000.0,15390000.0,64498000.0,-1908000.0,30043000.0,1229000.0,156221000.0,-205543000.0,-47891000.0,239430000.0,-205543000.0,-47891000.0,239430000.0,-15912000.0,139488000.0,139488000.0,5401000.0,-10076000.0,,-4397000.0,-45741000.0,-348378000.0,-142000.0,97000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2YTD,2013-12-29,2014-07-12,2015-08-25 16:17:01+00:00,-2059184000.0,,136964000.0,28745000.0,152703000.0,-2321000.0,-128972000.0,4208000.0,1683821000.0,802059000.0,-2165324000.0,320561000.0,802059000.0,-2165324000.0,320561000.0,-1045025000.0,287214000.0,287214000.0,9616000.0,-9029000.0,,-13178000.0,-106270000.0,-863006000.0,-757000.0,130000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q1,2013-12-29,2014-04-19,2015-06-02 16:47:16+00:00,-2056937000.0,,75050000.0,13355000.0,88205000.0,-413000.0,-159015000.0,2979000.0,1527600000.0,1007602000.0,-2117433000.0,81131000.0,1007602000.0,-2117433000.0,81131000.0,-1029113000.0,147726000.0,147726000.0,4215000.0,1047000.0,,-8781000.0,-60529000.0,-514628000.0,-615000.0,33000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q1TTM,2013-04-21,2014-04-19,,-2056215000.0,,248899000.0,39693000.0,231973000.0,-413000.0,-171653000.0,4156000.0,1976205000.0,1423648000.0,-2238697000.0,491096000.0,1423648000.0,-2238697000.0,491096000.0,-324366000.0,417694000.0,417694000.0,13082000.0,450000.0,10038000.0,-17555000.0,-193162000.0,-518116000.0,-21492000.0,642000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,FY,2015-01-04,2016-01-02,2018-02-21 16:17:10+00:00,,,254408000.0,62371000.0,269476000.0,-4213000.0,-92701000.0,5174000.0,618300000.0,-458954000.0,-253366000.0,702644000.0,-458954000.0,-253366000.0,702644000.0,-13889000.0,473398000.0,473398000.0,52471000.0,-13112000.0,-18889000.0,-17649000.0,-234747000.0,-1045002000.0,-6665000.0,270000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q4,2015-10-11,2016-01-02,,18893000.0,,69323000.0,19894000.0,61980000.0,-2000000.0,40718000.0,1304000.0,85645000.0,-121701000.0,-73419000.0,182556000.0,-121701000.0,-73419000.0,182556000.0,-14564000.0,54819000.0,54819000.0,25039000.0,-11690000.0,-18889000.0,-7000.0,-73515000.0,-192108000.0,-4845000.0,92000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3YTD,2015-01-04,2015-10-10,2016-11-15 16:19:37+00:00,-18893000.0,,185085000.0,42477000.0,207496000.0,-2213000.0,-133419000.0,3870000.0,532655000.0,-337253000.0,-179947000.0,520088000.0,-337253000.0,-179947000.0,520088000.0,675000.0,418579000.0,418579000.0,27432000.0,-1422000.0,,-17642000.0,-161232000.0,-852894000.0,-1820000.0,178000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3TTM,2014-10-05,2015-10-10,,-18860000.0,,230847000.0,73320000.0,273574000.0,-2333000.0,-126575000.0,4942000.0,843008000.0,-424234000.0,-246536000.0,688785000.0,-424234000.0,-246536000.0,688785000.0,15682000.0,503013000.0,503013000.0,38773000.0,995000.0,,-17661000.0,-228136000.0,-1249383000.0,-6135000.0,460000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3,2015-07-19,2015-10-10,,-2462000.0,,76299000.0,2038000.0,61636000.0,919000.0,-2515000.0,1358000.0,62075000.0,-149923000.0,-49458000.0,189272000.0,-149923000.0,-49458000.0,189272000.0,-9190000.0,120469000.0,120469000.0,9682000.0,-268000.0,,-4415000.0,-46697000.0,-208587000.0,-86000.0,-299000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q2TTM,2014-07-13,2015-07-18,,-18030000.0,,240446000.0,82803000.0,277850000.0,-5276000.0,-98589000.0,4882000.0,1041178000.0,-413478000.0,-253402000.0,719246000.0,-413478000.0,-253402000.0,719246000.0,47090000.0,504721000.0,504721000.0,35264000.0,1213000.0,,-17629000.0,-236711000.0,-1436991000.0,-6131000.0,1339000.0
