company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q3YTD,2010-01-03,2010-10-09,,3.42,3.42,,3.38,181451000.0,297940000.0,297940000.0,297940000.0,2321243000.0,4655073000.0,-1471000.0,1832834000.0,2321243000.0,2333830000.0,20134000.0,,1832834000.0,500996000.0,-21605000.0,479391000.0,4655073000.0,84200000.0,83695000.0,84802000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q3TTM,2009-10-11,2010-10-09,,4.63,3.79,,3.75,199212000.0,332419000.0,332419000.0,332419000.0,2916681000.0,5798640000.0,-1497000.0,2323790000.0,2916681000.0,2881959000.0,25041000.0,,2323790000.0,558169000.0,-26538000.0,531631000.0,5798640000.0,84200000.0,83695000.0,84802000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q3,2010-07-18,2010-10-09,2011-11-16 17:03:47+00:00,1.04,1.04,,1.03,52329000.0,87598000.0,87598000.0,87598000.0,698726000.0,1406511000.0,-293000.0,560563000.0,698726000.0,707785000.0,7002000.0,,560563000.0,147222000.0,-7295000.0,139927000.0,1406511000.0,84200000.0,83695000.0,84802000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2YTD,2010-01-03,2010-07-17,,2.38,2.38,,2.35,129122000.0,210342000.0,210342000.0,210342000.0,1622517000.0,3248562000.0,-1178000.0,1272271000.0,1622517000.0,1626045000.0,13132000.0,,1272271000.0,353774000.0,-14310000.0,339464000.0,3248562000.0,85500000.0,85394000.0,86410000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2TTM,2009-07-19,2010-07-17,,4.24,3.4,,3.37,184907000.0,306800000.0,306800000.0,306800000.0,2859072000.0,5654705000.0,-717000.0,2279831000.0,2859072000.0,2795633000.0,23378000.0,,2279831000.0,515802000.0,-24095000.0,491707000.0,5654705000.0,85500000.0,85394000.0,86410000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q2,2010-04-25,2010-07-17,2011-08-24 13:44:09+00:00,1.18,1.18,,1.16,61813000.0,100911000.0,100911000.0,100911000.0,702688000.0,1417956000.0,-1702000.0,543666000.0,702688000.0,715268000.0,7176000.0,,543666000.0,171602000.0,-8878000.0,162724000.0,1417956000.0,85500000.0,85394000.0,86410000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q1TTM,2009-04-26,2010-04-24,,3.06,3.06,,3.04,172309000.0,286219000.0,286219000.0,286219000.0,2826578000.0,5559593000.0,1235000.0,2254040000.0,2826578000.0,2733015000.0,21682000.0,,2254040000.0,478975000.0,-20447000.0,458528000.0,5559593000.0,91200000.0,90712000.0,91473000.0
Advance Auto Parts Inc,AAP,,1158449,2010.0,Q1,2010-01-03,2010-04-24,2011-06-01 14:40:17+00:00,1.2,1.2,,1.19,67309000.0,109431000.0,109431000.0,109431000.0,919829000.0,1830606000.0,524000.0,728605000.0,919829000.0,910777000.0,5956000.0,,728605000.0,182172000.0,-5432000.0,176740000.0,1830606000.0,91200000.0,90712000.0,91473000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q4,2011-10-09,2011-12-31,,0.93,0.93,0.24,0.89,40720000.0,66439000.0,66439000.0,66439000.0,676834000.0,1327572000.0,314000.0,538820000.0,676834000.0,650738000.0,5073000.0,,538820000.0,111918000.0,-4759000.0,107159000.0,1327572000.0,75800000.0,75620000.0,77071000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,FY,2011-01-02,2011-12-31,2014-02-25 17:13:25+00:00,5.21,5.21,0.24,5.11,238554000.0,394682000.0,394682000.0,394682000.0,3101172000.0,6170462000.0,-457000.0,2404648000.0,3101172000.0,3069290000.0,30949000.0,,2404648000.0,664642000.0,-31406000.0,633236000.0,6170462000.0,75800000.0,75620000.0,77071000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3YTD,2011-01-02,2011-10-08,,4.28,4.28,,4.22,197834000.0,328243000.0,328243000.0,328243000.0,2424338000.0,4842890000.0,-771000.0,1865828000.0,2424338000.0,2418552000.0,25876000.0,,1865828000.0,552724000.0,-26647000.0,526077000.0,4842890000.0,73800000.0,73381000.0,74730000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3TTM,2010-10-10,2011-10-08,,4.86,4.86,,4.79,227385000.0,376356000.0,376356000.0,376356000.0,3066983000.0,6113020000.0,-317000.0,2409376000.0,3066983000.0,3046037000.0,32603000.0,,2409376000.0,636661000.0,-32920000.0,603741000.0,6113020000.0,73800000.0,73381000.0,74730000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q3,2011-07-17,2011-10-08,2012-11-13 09:10:10+00:00,1.43,1.43,,1.41,63503000.0,105553000.0,105553000.0,105553000.0,740485000.0,1464988000.0,-614000.0,546683000.0,740485000.0,724503000.0,8150000.0,,546683000.0,177820000.0,-8764000.0,169056000.0,1464988000.0,73800000.0,73381000.0,74730000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2YTD,2011-01-02,2011-07-16,,2.85,2.85,,2.81,134331000.0,222690000.0,222690000.0,222690000.0,1683853000.0,3377902000.0,-157000.0,1319145000.0,1683853000.0,1694049000.0,17726000.0,,1319145000.0,374904000.0,-17883000.0,357021000.0,3377902000.0,76400000.0,75979000.0,77426000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2TTM,2010-07-18,2011-07-16,,4.47,4.47,,4.41,216211000.0,358401000.0,358401000.0,358401000.0,3025224000.0,6054543000.0,4000.0,2423256000.0,3025224000.0,3029319000.0,31455000.0,,2423256000.0,606063000.0,-31451000.0,574612000.0,6054543000.0,76400000.0,75979000.0,77426000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q2,2011-04-24,2011-07-16,2012-08-20 17:28:53+00:00,1.48,1.48,,1.46,67601000.0,113107000.0,113107000.0,113107000.0,743991000.0,1479839000.0,-212000.0,546921000.0,743991000.0,735848000.0,8007000.0,,546921000.0,188927000.0,-8219000.0,180708000.0,1479839000.0,76400000.0,75979000.0,77426000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q1TTM,2010-04-25,2011-04-23,,4.17,4.17,,4.11,210423000.0,346205000.0,346205000.0,346205000.0,2983921000.0,5992660000.0,-1486000.0,2420001000.0,2983921000.0,3008739000.0,30624000.0,,2420001000.0,588738000.0,-32110000.0,556628000.0,5992660000.0,80000000.0,79468000.0,81019000.0
Advance Auto Parts Inc,AAP,,1158449,2011.0,Q1,2011-01-02,2011-04-23,2012-05-29 16:27:22+00:00,1.37,1.37,,1.35,66730000.0,109583000.0,109583000.0,109583000.0,939862000.0,1898063000.0,55000.0,772224000.0,939862000.0,958201000.0,9719000.0,,772224000.0,185977000.0,-9664000.0,176313000.0,1898063000.0,80000000.0,79468000.0,81019000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q4,2012-10-07,2012-12-29,,0.88,0.88,0.06,0.88,39990000.0,65055000.0,65055000.0,65055000.0,666046000.0,1329201000.0,-159000.0,549959000.0,666046000.0,663155000.0,7992000.0,,549959000.0,113196000.0,-8151000.0,105045000.0,1329201000.0,73300000.0,73091000.0,74062000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,FY,2012-01-01,2012-12-29,2015-03-03 17:23:49+00:00,5.29,5.29,0.24,5.22,236404000.0,387670000.0,387670000.0,387670000.0,3106967000.0,6205003000.0,600000.0,2440721000.0,3106967000.0,3098036000.0,33841000.0,,2440721000.0,657315000.0,-33241000.0,624074000.0,6205003000.0,73300000.0,73091000.0,74062000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3YTD,2012-01-01,2012-10-06,,4.41,4.41,0.18,4.34,196414000.0,322615000.0,322615000.0,322615000.0,2440921000.0,4875802000.0,759000.0,1890762000.0,2440921000.0,2434881000.0,25849000.0,,1890762000.0,544119000.0,-25090000.0,519029000.0,4875802000.0,73400000.0,73166000.0,73992000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3TTM,2011-10-09,2012-10-06,,5.34,5.34,0.42,5.23,237134000.0,389054000.0,389054000.0,389054000.0,3117755000.0,6203374000.0,1073000.0,2429582000.0,3117755000.0,3085619000.0,30922000.0,,2429582000.0,656037000.0,-29849000.0,626188000.0,6203374000.0,73400000.0,73166000.0,73992000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3,2012-07-15,2012-10-06,2013-11-12 14:31:11+00:00,1.22,1.22,0.06,1.21,53121000.0,89503000.0,89503000.0,89503000.0,732177000.0,1457527000.0,312000.0,574990000.0,732177000.0,725350000.0,8048000.0,,574990000.0,150360000.0,-7736000.0,142624000.0,1457527000.0,73400000.0,73166000.0,73992000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2YTD,2012-01-01,2012-07-14,,3.19,3.19,0.12,3.13,143293000.0,233112000.0,233112000.0,233112000.0,1708744000.0,3418275000.0,447000.0,1315772000.0,1708744000.0,1709531000.0,17801000.0,,1315772000.0,393759000.0,-17354000.0,376405000.0,3418275000.0,73200000.0,73150000.0,74084000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2TTM,2011-07-17,2012-07-14,,5.55,5.55,0.36,5.43,247516000.0,405104000.0,405104000.0,405104000.0,3126063000.0,6210835000.0,147000.0,2401275000.0,3126063000.0,3084772000.0,31024000.0,,2401275000.0,683497000.0,-30877000.0,652620000.0,6210835000.0,73200000.0,73150000.0,74084000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2,2012-04-22,2012-07-14,2013-08-19 16:54:14+00:00,1.36,1.36,0.06,1.34,61587000.0,99606000.0,99606000.0,99606000.0,732125000.0,1460983000.0,-55000.0,559663000.0,732125000.0,728858000.0,7947000.0,,559663000.0,169195000.0,-8002000.0,161193000.0,1460983000.0,73200000.0,73150000.0,74084000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q1TTM,2011-04-24,2012-04-21,,5.67,5.67,0.3,5.55,253530000.0,418605000.0,418605000.0,418605000.0,3137929000.0,6229691000.0,-10000.0,2388533000.0,3137929000.0,3091762000.0,31084000.0,,2388533000.0,703229000.0,-31094000.0,672135000.0,6229691000.0,73000000.0,72888000.0,74223000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q1,2012-01-01,2012-04-21,2013-05-28 16:43:09+00:00,1.83,1.83,0.06,1.79,81706000.0,133506000.0,133506000.0,133506000.0,976619000.0,1957292000.0,502000.0,756109000.0,976619000.0,980673000.0,9854000.0,,756109000.0,224564000.0,-9352000.0,215212000.0,1957292000.0,73000000.0,72888000.0,74223000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,FY,2012-12-30,2013-12-28,2016-03-01 17:29:32+00:00,5.36,5.36,0.24,5.32,234640000.0,391758000.0,391758000.0,391758000.0,3241668000.0,6493814000.0,2698000.0,2591828000.0,3241668000.0,3252146000.0,36618000.0,,2591828000.0,660318000.0,-33920000.0,626398000.0,6493814000.0,73100000.0,72930000.0,73414000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q3,2013-07-14,2013-10-05,2014-11-12 17:22:12+00:00,1.42,1.42,0.06,1.42,59312000.0,103830000.0,103830000.0,103830000.0,757204000.0,1520144000.0,366000.0,592216000.0,757204000.0,762940000.0,7948000.0,,592216000.0,170724000.0,-7582000.0,163142000.0,1520144000.0,73100000.0,72747000.0,73128000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q1TTM,2012-04-22,2013-04-20,,5.12,5.12,0.24,5.08,227274000.0,375954000.0,375954000.0,375954000.0,3137446000.0,6263015000.0,1056000.0,2488750000.0,3137446000.0,3125569000.0,34647000.0,,2488750000.0,636819000.0,-33591000.0,603228000.0,6263015000.0,73400000.0,73194000.0,73806000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q1,2012-12-30,2013-04-20,2014-05-28 17:10:47+00:00,1.66,1.66,0.06,1.65,72576000.0,121790000.0,121790000.0,121790000.0,1007098000.0,2015304000.0,958000.0,804138000.0,1007098000.0,1008206000.0,10660000.0,,804138000.0,204068000.0,-9702000.0,194366000.0,2015304000.0,73400000.0,73194000.0,73806000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,FY,2013-12-29,2015-01-03,2017-02-28 17:08:31+00:00,6.75,6.75,0.24,6.71,287569000.0,493825000.0,493825000.0,493825000.0,5390248000.0,9843861000.0,3092000.0,3601903000.0,5390248000.0,4453613000.0,,-73408000.0,3601903000.0,851710000.0,-70316000.0,781394000.0,9843861000.0,73200000.0,72932000.0,73414000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q4,2014-10-05,2015-01-03,,1.15,1.15,0.06,1.15,46524000.0,84434000.0,84434000.0,84434000.0,1233268000.0,2237209000.0,1883000.0,857864000.0,1233268000.0,1003941000.0,-56406000.0,-73408000.0,857864000.0,146077000.0,-15119000.0,130958000.0,2237209000.0,73200000.0,72932000.0,73414000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3,2014-07-13,2014-10-04,2015-11-17 17:06:56+00:00,1.67,1.67,0.06,1.66,71476000.0,122177000.0,122177000.0,122177000.0,1255014000.0,2289456000.0,398000.0,825284000.0,1255014000.0,1034442000.0,15903000.0,,825284000.0,209158000.0,-15505000.0,193653000.0,2289456000.0,73200000.0,72955000.0,73427000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3YTD,2013-12-29,2014-10-04,,5.6,5.6,0.18,5.56,241045000.0,409391000.0,409391000.0,409391000.0,4156980000.0,7606652000.0,1209000.0,2744039000.0,4156980000.0,3449672000.0,56406000.0,,2744039000.0,705633000.0,-55197000.0,650436000.0,7606652000.0,73200000.0,72955000.0,73427000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2YTD,2013-12-29,2014-07-12,,3.93,3.93,0.12,3.9,169569000.0,287214000.0,287214000.0,287214000.0,2901966000.0,5317196000.0,811000.0,1918755000.0,2901966000.0,2415230000.0,40503000.0,,1918755000.0,496475000.0,-39692000.0,456783000.0,5317196000.0,73000000.0,72930000.0,73399000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2,2014-04-20,2014-07-12,2015-08-25 16:17:01+00:00,1.91,1.91,0.06,1.89,84532000.0,139488000.0,139488000.0,139488000.0,1285589000.0,2347697000.0,208000.0,821435000.0,1285589000.0,1062108000.0,16861000.0,,821435000.0,240673000.0,-16653000.0,224020000.0,2347697000.0,73000000.0,72930000.0,73399000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q1TTM,2013-04-21,2014-04-19,,5.72,5.72,0.24,5.68,247101000.0,417694000.0,417694000.0,417694000.0,3850947000.0,7448009000.0,2343000.0,2885010000.0,3850947000.0,3597062000.0,49600000.0,,2885010000.0,712052000.0,-47257000.0,664795000.0,7448009000.0,73100000.0,72869000.0,73355000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q1,2013-12-29,2014-04-19,2015-06-02 16:47:16+00:00,2.02,2.02,0.06,2.01,85037000.0,147726000.0,147726000.0,147726000.0,1616377000.0,2969499000.0,603000.0,1097320000.0,1616377000.0,1353122000.0,23642000.0,,1097320000.0,255802000.0,-23039000.0,232763000.0,2969499000.0,73100000.0,72869000.0,73355000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,FY,2015-01-04,2016-01-02,2018-02-21 16:17:10+00:00,6.45,6.45,0.24,6.4,279490000.0,473398000.0,473398000.0,473398000.0,5314246000.0,9737018000.0,-7484000.0,3596992000.0,5314246000.0,4422772000.0,,-65408000.0,3596992000.0,825780000.0,-72892000.0,752888000.0,9737018000.0,73400000.0,73190000.0,73733000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q4,2015-10-11,2016-01-02,,0.75,0.75,0.06,0.74,29006000.0,54819000.0,54819000.0,54819000.0,1124373000.0,2033545000.0,-3044000.0,808494000.0,1124373000.0,909172000.0,-21777000.0,-35586000.0,808494000.0,100678000.0,-16853000.0,83825000.0,2033545000.0,73400000.0,73190000.0,73733000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3,2015-07-19,2015-10-10,2016-11-15 16:19:37+00:00,1.64,1.64,0.06,1.63,71948000.0,120469000.0,120469000.0,120469000.0,1262816000.0,2295203000.0,1276000.0,826862000.0,1262816000.0,1032387000.0,,-14384000.0,826862000.0,205525000.0,-13108000.0,192417000.0,2295203000.0,73500000.0,73215000.0,73763000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3YTD,2015-01-04,2015-10-10,,5.7,5.7,0.18,5.66,250484000.0,418579000.0,418579000.0,418579000.0,4189873000.0,7703473000.0,-4440000.0,2788498000.0,4189873000.0,3513600000.0,21777000.0,-29822000.0,2788498000.0,725102000.0,-56039000.0,669063000.0,7703473000.0,73500000.0,73215000.0,73763000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3TTM,2014-10-05,2015-10-10,,6.85,6.85,0.24,6.81,297008000.0,503013000.0,503013000.0,503013000.0,5423141000.0,9940682000.0,-2557000.0,3646362000.0,5423141000.0,4517541000.0,-34629000.0,-103230000.0,3646362000.0,871179000.0,-71158000.0,800021000.0,9940682000.0,73500000.0,73215000.0,73763000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q2,2015-04-26,2015-07-18,2016-08-25 12:01:33+00:00,2.04,2.04,0.06,2.03,87805000.0,149998000.0,149998000.0,149998000.0,1282748000.0,2370037000.0,-3808000.0,830240000.0,1282748000.0,1087289000.0,,-15438000.0,830240000.0,257049000.0,-19246000.0,237803000.0,2370037000.0,73500000.0,73183000.0,73682000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q2YTD,2015-01-04,2015-07-18,,4.06,4.06,0.12,4.03,178536000.0,298110000.0,298110000.0,298110000.0,2927057000.0,5408270000.0,-5716000.0,1961636000.0,2927057000.0,2481213000.0,21777000.0,-15438000.0,1961636000.0,519577000.0,-42931000.0,476646000.0,5408270000.0,73500000.0,73183000.0,73682000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q2TTM,2014-07-13,2015-07-18,,6.88,6.88,0.24,6.84,296536000.0,504721000.0,504721000.0,504721000.0,5415339000.0,9934935000.0,-3435000.0,3644784000.0,5415339000.0,4519596000.0,-18726000.0,-88846000.0,3644784000.0,874812000.0,-73555000.0,801257000.0,9934935000.0,73500000.0,73183000.0,73682000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q1,2015-01-04,2015-04-25,2016-05-31 17:00:53+00:00,2.02,2.02,0.06,2.0,90731000.0,148112000.0,148112000.0,148112000.0,1644309000.0,3038233000.0,-1908000.0,1131396000.0,1644309000.0,1393924000.0,21777000.0,,1131396000.0,262528000.0,-23685000.0,238843000.0,3038233000.0,73300000.0,73122000.0,73653000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q1TTM,2014-04-20,2015-04-25,,6.75,6.75,0.24,6.7,293263000.0,494211000.0,494211000.0,494211000.0,5418180000.0,9912595000.0,581000.0,3635979000.0,5418180000.0,4494415000.0,-1865000.0,-73408000.0,3635979000.0,858436000.0,-70962000.0,787474000.0,9912595000.0,73300000.0,73122000.0,73653000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,FY,2016-01-03,2016-12-31,2019-02-19 16:04:12+00:00,6.22,6.22,0.24,6.2,279213000.0,459622000.0,459622000.0,459622000.0,5311764000.0,9567679000.0,11147000.0,3468317000.0,5311764000.0,4255915000.0,,-59910000.0,3468317000.0,787598000.0,-48763000.0,738835000.0,9567679000.0,73900000.0,73562000.0,73856000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q4,2016-10-09,2016-12-31,,0.83,0.83,0.06,0.85,34546000.0,62365000.0,62365000.0,62365000.0,1175327000.0,2082891000.0,4129000.0,801417000.0,1175327000.0,907564000.0,,-13365000.0,801417000.0,106147000.0,-9236000.0,96911000.0,2082891000.0,73900000.0,73562000.0,73856000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q3,2016-07-17,2016-10-08,2017-11-14 17:17:24+00:00,1.54,1.54,0.06,1.53,63994000.0,113844000.0,113844000.0,113844000.0,1260650000.0,2248855000.0,-2349000.0,794437000.0,1260650000.0,988205000.0,,-13581000.0,794437000.0,193768000.0,-15930000.0,177838000.0,2248855000.0,73900000.0,73638000.0,73860000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q3YTD,2016-01-03,2016-10-08,,5.39,5.39,0.18,5.35,244667000.0,397257000.0,397257000.0,397257000.0,4136437000.0,7484788000.0,7018000.0,2666900000.0,4136437000.0,3348351000.0,,-46545000.0,2666900000.0,681451000.0,-39527000.0,641924000.0,7484788000.0,73900000.0,73638000.0,73860000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q3TTM,2015-10-11,2016-10-08,,6.14,6.14,0.24,6.09,273673000.0,452076000.0,452076000.0,452076000.0,5260810000.0,9518333000.0,3974000.0,3475394000.0,5260810000.0,4257523000.0,-21777000.0,-82131000.0,3475394000.0,782129000.0,-56380000.0,725749000.0,9518333000.0,73900000.0,73638000.0,73860000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q2,2016-04-24,2016-07-16,2017-08-15 17:18:50+00:00,1.69,1.69,0.06,1.68,84307000.0,124600000.0,124600000.0,124600000.0,1245898000.0,2256155000.0,6244000.0,793573000.0,1245898000.0,1010257000.0,,-14021000.0,793573000.0,216684000.0,-7777000.0,208907000.0,2256155000.0,73700000.0,73576000.0,73835000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q2YTD,2016-01-03,2016-07-16,,3.85,3.85,0.12,3.82,180673000.0,283413000.0,283413000.0,283413000.0,2875787000.0,5235933000.0,9367000.0,1872463000.0,2875787000.0,2360146000.0,,-32964000.0,1872463000.0,487683000.0,-23597000.0,464086000.0,5235933000.0,73700000.0,73576000.0,73835000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q2TTM,2015-07-19,2016-07-16,,6.24,6.24,0.24,6.19,281627000.0,458701000.0,458701000.0,458701000.0,5262976000.0,9564681000.0,7599000.0,3507819000.0,5262976000.0,4301705000.0,-21777000.0,-82934000.0,3507819000.0,793886000.0,-53558000.0,740328000.0,9564681000.0,73700000.0,73576000.0,73835000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q1,2016-01-03,2016-04-23,2017-05-24 17:08:13+00:00,2.16,2.16,0.06,2.14,96366000.0,158813000.0,158813000.0,158813000.0,1629889000.0,2979778000.0,3123000.0,1078890000.0,1629889000.0,1349889000.0,,-18943000.0,1078890000.0,270999000.0,-15820000.0,255179000.0,2979778000.0,73500000.0,73401000.0,73847000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q1TTM,2015-04-26,2016-04-23,,6.59,6.59,0.24,6.54,285125000.0,484099000.0,484099000.0,484099000.0,5299826000.0,9678563000.0,-2453000.0,3544486000.0,5299826000.0,4378737000.0,-21777000.0,-84351000.0,3544486000.0,834251000.0,-65027000.0,769224000.0,9678563000.0,73500000.0,73401000.0,73847000.0
