company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q1,,2010-05-01,2011-09-13 16:06:00+00:00,1412000000.0,,897000000.0,-36000000.0,,2388000000.0,2137000000.0,91000000.0,113000000.0,,,3557000000.0,318000000.0,3017000000.0,8579000000.0,212000000.0,209000000.0,,154000000.0,349000000.0,8375000000.0,382000000.0,,14756000000.0,7834000000.0,5705000000.0,2804000000.0,7834000000.0,7834000000.0,6922000000.0,14756000000.0,472000000.0,4118000000.0,-2642000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,FY,,2012-01-28,2013-03-22 17:03:19+00:00,1233000000.0,,1147000000.0,-53000000.0,,1205000000.0,2343000000.0,109000000.0,133000000.0,,,4150000000.0,153000000.0,3216000000.0,8905000000.0,423000000.0,299000000.0,,261000000.0,460000000.0,10195000000.0,94000000.0,,14148000000.0,6508000000.0,4829000000.0,2607000000.0,6508000000.0,6508000000.0,7640000000.0,14148000000.0,414000000.0,5033000000.0,-5977000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3,,2011-10-29,2012-11-30 16:21:10+00:00,2080000000.0,,1025000000.0,-52000000.0,,760000000.0,2317000000.0,233000000.0,0.0,,,4144000000.0,158000000.0,4130000000.0,8918000000.0,445000000.0,257000000.0,,263000000.0,459000000.0,9803000000.0,95000000.0,,14719000000.0,6471000000.0,5380000000.0,3200000000.0,6471000000.0,6471000000.0,8248000000.0,14719000000.0,421000000.0,5048000000.0,-5597000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2,,2011-07-30,2012-08-31 16:19:15+00:00,1345000000.0,,1065000000.0,-35000000.0,,1169000000.0,2299000000.0,115000000.0,18000000.0,,,3481000000.0,208000000.0,3095000000.0,8876000000.0,338000000.0,256000000.0,,255000000.0,460000000.0,9660000000.0,189000000.0,,13974000000.0,7078000000.0,4635000000.0,2617000000.0,7078000000.0,7078000000.0,6896000000.0,13974000000.0,463000000.0,4279000000.0,-4846000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q1,,2011-04-30,2012-06-01 16:22:25+00:00,1397000000.0,,970000000.0,-31000000.0,,1668000000.0,2255000000.0,113000000.0,85000000.0,,,3490000000.0,250000000.0,3193000000.0,8718000000.0,309000000.0,253000000.0,,258000000.0,456000000.0,9430000000.0,184000000.0,,14453000000.0,7562000000.0,5227000000.0,2636000000.0,7562000000.0,7562000000.0,6891000000.0,14453000000.0,508000000.0,4255000000.0,-4092000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,FY,,2013-02-02,2014-03-21 16:31:53+00:00,1307000000.0,,986000000.0,-45000000.0,,537000000.0,2458000000.0,122000000.0,137000000.0,,,4448000000.0,53000000.0,3748000000.0,8872000000.0,362000000.0,312000000.0,,261000000.0,512000000.0,10878000000.0,105000000.0,,13905000000.0,6048000000.0,4719000000.0,2535000000.0,6048000000.0,6048000000.0,7857000000.0,13905000000.0,314000000.0,5322000000.0,-7243000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3,,2012-10-27,2013-12-06 16:33:55+00:00,2429000000.0,,1127000000.0,-48000000.0,,550000000.0,2427000000.0,124000000.0,48000000.0,,,4478000000.0,90000000.0,4851000000.0,9009000000.0,395000000.0,281000000.0,,256000000.0,478000000.0,10575000000.0,100000000.0,,15161000000.0,6106000000.0,5806000000.0,3704000000.0,6106000000.0,6106000000.0,9055000000.0,15161000000.0,346000000.0,5351000000.0,-6848000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2,,2012-07-28,2013-09-04 17:24:11+00:00,1531000000.0,,1001000000.0,-51000000.0,,600000000.0,2385000000.0,109000000.0,24000000.0,,,4138000000.0,102000000.0,3521000000.0,9010000000.0,411000000.0,260000000.0,,254000000.0,469000000.0,10434000000.0,94000000.0,,13856000000.0,6188000000.0,4490000000.0,2650000000.0,6188000000.0,6188000000.0,7668000000.0,13856000000.0,356000000.0,5018000000.0,-6580000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q1,,2012-04-28,2013-06-07 16:13:28+00:00,1609000000.0,,1132000000.0,-50000000.0,,1029000000.0,2363000000.0,119000000.0,80000000.0,,,4149000000.0,156000000.0,3454000000.0,8961000000.0,421000000.0,277000000.0,,266000000.0,473000000.0,10271000000.0,98000000.0,,14262000000.0,6300000000.0,4879000000.0,2919000000.0,6300000000.0,6300000000.0,7962000000.0,14262000000.0,422000000.0,5043000000.0,-6284000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,FY,,2014-02-01,2015-03-20 16:12:12+00:00,1365000000.0,,1138000000.0,-34000000.0,,971000000.0,2602000000.0,142000000.0,116000000.0,,,4722000000.0,,3874000000.0,8745000000.0,339000000.0,327000000.0,,298000000.0,560000000.0,11462000000.0,139000000.0,,14357000000.0,5978000000.0,5314000000.0,2758000000.0,5978000000.0,5978000000.0,8379000000.0,14357000000.0,298000000.0,5621000000.0,-8052000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3,,2013-11-02,2014-12-05 16:57:26+00:00,2261000000.0,,1198000000.0,-39000000.0,,598000000.0,2561000000.0,147000000.0,41000000.0,,,4742000000.0,,4959000000.0,8925000000.0,390000000.0,283000000.0,,333000000.0,548000000.0,11204000000.0,141000000.0,,15245000000.0,5924000000.0,5987000000.0,3641000000.0,5924000000.0,5924000000.0,9321000000.0,15245000000.0,333000000.0,5680000000.0,-7802000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2,,2013-08-03,2014-09-05 16:13:02+00:00,1396000000.0,,1065000000.0,-39000000.0,,592000000.0,2520000000.0,150000000.0,75000000.0,,,4440000000.0,,3856000000.0,8891000000.0,381000000.0,284000000.0,,324000000.0,540000000.0,11103000000.0,147000000.0,,14097000000.0,6053000000.0,4882000000.0,2683000000.0,6053000000.0,6053000000.0,8044000000.0,14097000000.0,324000000.0,5361000000.0,-7531000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q1,,2013-05-04,2014-06-06 16:38:02+00:00,1452000000.0,,1023000000.0,-40000000.0,,518000000.0,2467000000.0,138000000.0,117000000.0,,,4430000000.0,,3961000000.0,8822000000.0,368000000.0,294000000.0,,317000000.0,532000000.0,10948000000.0,107000000.0,,14050000000.0,6021000000.0,4911000000.0,2699000000.0,6021000000.0,6021000000.0,8029000000.0,14050000000.0,317000000.0,5330000000.0,-7354000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,FY,,2015-01-31,2016-03-18 16:11:09+00:00,1511000000.0,,1160000000.0,-20000000.0,,1407000000.0,2747000000.0,,78000000.0,,,4638000000.0,,3814000000.0,8515000000.0,298000000.0,359000000.0,,238000000.0,547000000.0,12008000000.0,110000000.0,,14333000000.0,5991000000.0,5580000000.0,2859000000.0,5991000000.0,5991000000.0,8342000000.0,14333000000.0,238000000.0,5483000000.0,-8744000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3,,2014-11-01,2015-12-04 16:15:00+00:00,2384000000.0,76000000.0,1162000000.0,-21000000.0,,631000000.0,2723000000.0,149000000.0,24000000.0,,,4665000000.0,-3100000000.0,4973000000.0,8671000000.0,293000000.0,295000000.0,,243000000.0,572000000.0,11718000000.0,109000000.0,,11914000000.0,5805000000.0,6100000000.0,3679000000.0,5805000000.0,5805000000.0,9209000000.0,15014000000.0,-2857000000.0,5530000000.0,-8615000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2,,2014-08-02,2015-09-04 13:12:39+00:00,1479000000.0,,1057000000.0,-30000000.0,,746000000.0,2642000000.0,132000000.0,66000000.0,,,4674000000.0,-3100000000.0,3899000000.0,8686000000.0,315000000.0,323000000.0,,281000000.0,562000000.0,11656000000.0,105000000.0,,10967000000.0,5809000000.0,5100000000.0,2707000000.0,5809000000.0,5809000000.0,8258000000.0,14067000000.0,-2819000000.0,5551000000.0,-8459000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q1,,2014-05-03,2015-06-05 16:29:59+00:00,1382000000.0,0.0,1078000000.0,-33000000.0,,717000000.0,2616000000.0,137000000.0,73000000.0,,,4711000000.0,-3100000000.0,3981000000.0,8677000000.0,339000000.0,304000000.0,,298000000.0,562000000.0,11506000000.0,112000000.0,,11014000000.0,5857000000.0,5139000000.0,2645000000.0,5857000000.0,5857000000.0,8257000000.0,14114000000.0,-2802000000.0,5612000000.0,-8232000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,FY,,2016-01-30,2017-03-17 16:05:23+00:00,1251000000.0,,1206000000.0,-17000000.0,,707000000.0,2948000000.0,,130000000.0,,,4581000000.0,,4038000000.0,8308000000.0,257000000.0,331000000.0,,222000000.0,563000000.0,12329000000.0,127000000.0,,13606000000.0,5491000000.0,5076000000.0,2714000000.0,5491000000.0,5491000000.0,8115000000.0,13606000000.0,222000000.0,5401000000.0,-9769000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q3,,2015-10-31,2016-12-02 16:05:50+00:00,2141000000.0,,1244000000.0,-18000000.0,,501000000.0,2930000000.0,,28000000.0,,,4609000000.0,,5254000000.0,8499000000.0,216000000.0,312000000.0,,228000000.0,556000000.0,12118000000.0,526000000.0,,14794000000.0,5474000000.0,6067000000.0,3939000000.0,5474000000.0,5474000000.0,9320000000.0,14794000000.0,228000000.0,5381000000.0,-9556000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q2,,2015-08-01,2016-09-02 16:19:29+00:00,1566000000.0,,1125000000.0,-18000000.0,,934000000.0,2918000000.0,,53000000.0,,,4612000000.0,,4252000000.0,8528000000.0,235000000.0,310000000.0,,232000000.0,554000000.0,12085000000.0,434000000.0,,14256000000.0,5677000000.0,5496000000.0,3178000000.0,5677000000.0,5677000000.0,8579000000.0,14256000000.0,232000000.0,5401000000.0,-9308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q1,,2015-05-02,2016-06-03 16:25:30+00:00,1645000000.0,,1140000000.0,-19000000.0,,1195000000.0,2901000000.0,,87000000.0,,,4620000000.0,-3100000000.0,4165000000.0,8518000000.0,275000000.0,338000000.0,,237000000.0,556000000.0,12044000000.0,113000000.0,,11353000000.0,6017000000.0,5698000000.0,2985000000.0,6017000000.0,6017000000.0,8436000000.0,14453000000.0,-2863000000.0,5451000000.0,-8909000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2016.0,FY,,2017-01-28,2018-03-23 16:01:37+00:00,1507000000.0,,1224000000.0,-14000000.0,,1074000000.0,3007000000.0,,112000000.0,,,4480000000.0,,3795000000.0,8103000000.0,272000000.0,378000000.0,,224000000.0,671000000.0,12522000000.0,131000000.0,,13574000000.0,5177000000.0,5247000000.0,2974000000.0,5177000000.0,5177000000.0,8397000000.0,13574000000.0,224000000.0,5423000000.0,-10338000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2016.0,Q3,,2016-10-29,2016-12-02 16:05:50+00:00,2097000000.0,,1235000000.0,-15000000.0,,597000000.0,2985000000.0,,66000000.0,,,4496000000.0,,4721000000.0,8203000000.0,298000000.0,336000000.0,,219000000.0,649000000.0,12358000000.0,128000000.0,,14076000000.0,5107000000.0,5654000000.0,3526000000.0,5107000000.0,5107000000.0,8969000000.0,14076000000.0,219000000.0,5443000000.0,-10221000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2016.0,Q2,,2016-07-30,2016-09-02 16:19:29+00:00,1375000000.0,,1146000000.0,-16000000.0,,700000000.0,2977000000.0,,155000000.0,,,4502000000.0,,3928000000.0,8192000000.0,184000000.0,327000000.0,,213000000.0,656000000.0,12301000000.0,127000000.0,,13360000000.0,5215000000.0,4955000000.0,2803000000.0,5215000000.0,5215000000.0,8145000000.0,13360000000.0,213000000.0,5342000000.0,-10047000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2016.0,Q1,,2016-04-30,2016-06-03 16:25:30+00:00,1346000000.0,,1126000000.0,-16000000.0,,423000000.0,2965000000.0,,48000000.0,,,4563000000.0,-2800000000.0,4084000000.0,8230000000.0,239000000.0,348000000.0,,219000000.0,558000000.0,12254000000.0,127000000.0,,10504000000.0,5297000000.0,4855000000.0,2647000000.0,5297000000.0,5297000000.0,8007000000.0,13304000000.0,-2581000000.0,5360000000.0,-9906000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2017.0,FY,,2018-02-03,2019-03-22 16:01:52+00:00,1271000000.0,,1213000000.0,-11000000.0,,1308000000.0,3082000000.0,,99000000.0,,,4388000000.0,,3542000000.0,7773000000.0,211000000.0,530000000.0,,236000000.0,662000000.0,12999000000.0,126000000.0,,13389000000.0,5419000000.0,5380000000.0,2709000000.0,5419000000.0,5419000000.0,7970000000.0,13389000000.0,236000000.0,5261000000.0,-10651000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2017.0,Q3,,2017-10-28,2017-12-01 16:03:10+00:00,2113000000.0,,1237000000.0,-12000000.0,,736000000.0,3043000000.0,,24000000.0,,,4418000000.0,,4632000000.0,7974000000.0,275000000.0,332000000.0,,226000000.0,673000000.0,12631000000.0,131000000.0,,13900000000.0,5029000000.0,5700000000.0,3505000000.0,5029000000.0,5029000000.0,8871000000.0,13900000000.0,226000000.0,5366000000.0,-10633000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2017.0,Q2,,2017-07-29,2017-08-31 16:11:03+00:00,1370000000.0,,1069000000.0,-12000000.0,,552000000.0,3030000000.0,,43000000.0,,,4433000000.0,,3853000000.0,8068000000.0,271000000.0,335000000.0,,230000000.0,691000000.0,12606000000.0,133000000.0,,13038000000.0,5028000000.0,4740000000.0,2615000000.0,5028000000.0,5028000000.0,8010000000.0,13038000000.0,230000000.0,5395000000.0,-10596000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2017.0,Q1,,2017-04-29,2017-06-02 16:05:31+00:00,1480000000.0,,1088000000.0,-13000000.0,,625000000.0,3017000000.0,,137000000.0,,,4452000000.0,,3991000000.0,8069000000.0,285000000.0,328000000.0,,231000000.0,674000000.0,12493000000.0,134000000.0,,13244000000.0,4994000000.0,4944000000.0,2839000000.0,4994000000.0,4994000000.0,8250000000.0,13244000000.0,231000000.0,5411000000.0,-10503000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2018.0,FY,,2019-02-02,2020-03-18 07:01:49+00:00,1187000000.0,,1364000000.0,,1523000000.0,934000000.0,3208000000.0,,64000000.0,,,1861000000.0,,3475000000.0,7428000000.0,184000000.0,426000000.0,115000000.0,206000000.0,644000000.0,13395000000.0,,,12469000000.0,5527000000.0,4835000000.0,2730000000.0,5527000000.0,5527000000.0,6942000000.0,12469000000.0,206000000.0,4212000000.0,-11076000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2018.0,Q3,,2018-11-03,2018-12-07 16:01:24+00:00,2583000000.0,,1289000000.0,-8000000.0,,1047000000.0,3189000000.0,,14000000.0,,,3800000000.0,,4844000000.0,7538000000.0,201000000.0,446000000.0,,243000000.0,657000000.0,13224000000.0,121000000.0,,14118000000.0,5453000000.0,6337000000.0,4007000000.0,5453000000.0,5453000000.0,8665000000.0,14118000000.0,243000000.0,4658000000.0,-10952000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2018.0,Q2,,2018-08-04,2018-09-07 16:01:15+00:00,1404000000.0,,1174000000.0,-8000000.0,,1066000000.0,3167000000.0,,70000000.0,,,3810000000.0,,3572000000.0,7635000000.0,188000000.0,404000000.0,,238000000.0,660000000.0,13163000000.0,122000000.0,,12915000000.0,5487000000.0,5042000000.0,2770000000.0,5487000000.0,5487000000.0,7428000000.0,12915000000.0,238000000.0,4658000000.0,-10835000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2018.0,Q1,,2018-05-05,2018-06-08 16:06:42+00:00,1454000000.0,,1135000000.0,-8000000.0,,822000000.0,3129000000.0,,118000000.0,,,3864000000.0,,3726000000.0,7694000000.0,198000000.0,435000000.0,,239000000.0,668000000.0,12972000000.0,123000000.0,,12916000000.0,5356000000.0,4983000000.0,2830000000.0,5356000000.0,5356000000.0,7560000000.0,12916000000.0,239000000.0,4730000000.0,-10737000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2019.0,FY,,2020-02-01,2020-06-05 16:01:17+00:00,1206000000.0,,1233000000.0,,1367000000.0,723000000.0,3276000000.0,15000000.0,48000000.0,,2391000000.0,1856000000.0,,3537000000.0,7352000000.0,260000000.0,374000000.0,282000000.0,163000000.0,2853000000.0,13745000000.0,,,14555000000.0,5450000000.0,4649000000.0,2769000000.0,5450000000.0,5450000000.0,9105000000.0,14555000000.0,2554000000.0,6336000000.0,-11571000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2019.0,Q3,,2019-11-02,2019-12-06 16:01:49+00:00,2454000000.0,,1347000000.0,,1332000000.0,490000000.0,3260000000.0,,2000000.0,,2427000000.0,1856000000.0,,4887000000.0,7364000000.0,258000000.0,404000000.0,272000000.0,167000000.0,2863000000.0,13585000000.0,,,15739000000.0,5355000000.0,5781000000.0,4075000000.0,5355000000.0,5355000000.0,10384000000.0,15739000000.0,2594000000.0,6309000000.0,-11490000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2019.0,Q2,,2019-08-03,2019-09-06 16:01:58+00:00,1330000000.0,,1199000000.0,,1270000000.0,625000000.0,3240000000.0,,34000000.0,,2428000000.0,1855000000.0,,3656000000.0,7276000000.0,254000000.0,397000000.0,277000000.0,160000000.0,2868000000.0,13568000000.0,,,14542000000.0,5455000000.0,4678000000.0,2840000000.0,5455000000.0,5455000000.0,9087000000.0,14542000000.0,2588000000.0,6247000000.0,-11353000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2019.0,Q1,,2019-05-04,2019-06-07 16:01:41+00:00,1295000000.0,,1184000000.0,,1225000000.0,543000000.0,3227000000.0,,40000000.0,,2453000000.0,1855000000.0,,3680000000.0,7211000000.0,233000000.0,412000000.0,273000000.0,167000000.0,2919000000.0,13436000000.0,,,14466000000.0,5442000000.0,4635000000.0,2792000000.0,5442000000.0,5442000000.0,9024000000.0,14466000000.0,2620000000.0,6232000000.0,-11221000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2020.0,Q1,,2020-05-02,2020-06-05 16:01:17+00:00,1866000000.0,,1070000000.0,,1351000000.0,2039000000.0,3293000000.0,174000000.0,68000000.0,,2373000000.0,3449000000.0,,3557000000.0,7169000000.0,165000000.0,400000000.0,283000000.0,157000000.0,2827000000.0,13090000000.0,,,15869000000.0,4790000000.0,6170000000.0,3287000000.0,4790000000.0,4790000000.0,11079000000.0,15869000000.0,2530000000.0,7792000000.0,-11593000000.0
