company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2009.0,Q1,2009-02-01,2009-05-02,2010-06-04 16:03:40+00:00,0.45,0.45,,141000000.0,0.45,,82000000.0,137000000.0,137000000.0,137000000.0,2270000000.0,3638000000.0,,15000000.0,961000000.0,2270000000.0,1368000000.0,32000000.0,,1117000000.0,251000000.0,-32000000.0,219000000.0,3638000000.0,304400000.0,305000000.0,306000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,FY,2010-01-31,2011-01-29,2013-03-22 17:03:19+00:00,3.69,3.69,,750000000.0,3.66,,668000000.0,1120000000.0,1120000000.0,1120000000.0,11359000000.0,18391000000.0,,,4190000000.0,11359000000.0,7032000000.0,304000000.0,,4940000000.0,2092000000.0,-304000000.0,1788000000.0,18391000000.0,304000000.0,304000000.0,304000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q4,2010-10-31,2011-01-29,,1.67,1.66,,187000000.0,1.63,,296000000.0,494000000.0,494000000.0,494000000.0,3816000000.0,6038000000.0,,,1175000000.0,3816000000.0,2222000000.0,70000000.0,,1362000000.0,860000000.0,-70000000.0,790000000.0,6038000000.0,304000000.0,304000000.0,304000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3YTD,2010-01-31,2010-10-30,,2.02,2.03,,563000000.0,2.03,,372000000.0,626000000.0,626000000.0,626000000.0,7543000000.0,12353000000.0,,,3015000000.0,7543000000.0,4810000000.0,234000000.0,,3578000000.0,1232000000.0,-234000000.0,998000000.0,12353000000.0,332100000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3TTM,2009-11-01,2010-10-30,,4.0,3.38,,816000000.0,3.37,,621000000.0,1040000000.0,1040000000.0,1040000000.0,11155000000.0,18036000000.0,,-26000000.0,3989000000.0,11155000000.0,6881000000.0,451000000.0,10000000.0,4779000000.0,2102000000.0,-441000000.0,1661000000.0,18036000000.0,332100000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3,2010-08-01,2010-10-30,2011-12-02 16:56:41+00:00,0.53,0.57,,207000000.0,0.57,,101000000.0,176000000.0,176000000.0,176000000.0,2596000000.0,4218000000.0,,,1059000000.0,2596000000.0,1622000000.0,79000000.0,,1266000000.0,356000000.0,-79000000.0,277000000.0,4218000000.0,332100000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2YTD,2010-01-31,2010-07-31,,1.49,1.46,,356000000.0,1.46,,271000000.0,450000000.0,450000000.0,450000000.0,4947000000.0,8135000000.0,,,1956000000.0,4947000000.0,3188000000.0,155000000.0,,2312000000.0,876000000.0,-155000000.0,721000000.0,8135000000.0,303600000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2TTM,2009-08-02,2010-07-31,,3.47,3.44,,759000000.0,3.43,,635000000.0,1057000000.0,1057000000.0,1057000000.0,11071000000.0,17869000000.0,,-26000000.0,3980000000.0,11071000000.0,6798000000.0,403000000.0,10000000.0,4713000000.0,2085000000.0,-393000000.0,1692000000.0,17869000000.0,303600000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2,2010-05-02,2010-07-31,2011-09-13 16:07:53+00:00,0.84,0.83,,180000000.0,0.83,,155000000.0,255000000.0,255000000.0,255000000.0,2449000000.0,4100000000.0,,,983000000.0,2449000000.0,1651000000.0,78000000.0,,1163000000.0,488000000.0,-78000000.0,410000000.0,4100000000.0,303600000.0,307000000.0,308000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q1TTM,2009-05-03,2010-05-01,,3.39,3.37,,723000000.0,3.35,,619000000.0,1031000000.0,1031000000.0,1031000000.0,10908000000.0,17575000000.0,,-15000000.0,3963000000.0,10908000000.0,6667000000.0,356000000.0,10000000.0,4671000000.0,1996000000.0,-346000000.0,1650000000.0,17575000000.0,300000000.0,307000000.0,309000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q1,2010-01-31,2010-05-01,2011-09-13 16:06:00+00:00,0.65,0.63,,176000000.0,0.63,,116000000.0,195000000.0,195000000.0,195000000.0,2498000000.0,4035000000.0,,,973000000.0,2498000000.0,1537000000.0,77000000.0,,1149000000.0,388000000.0,-77000000.0,311000000.0,4035000000.0,300000000.0,307000000.0,309000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q4,2011-10-30,2012-01-28,,1.75,1.75,0.25,195000000.0,1.73,,273000000.0,456000000.0,456000000.0,456000000.0,3841000000.0,6018000000.0,,,1177000000.0,3841000000.0,2177000000.0,76000000.0,,1372000000.0,805000000.0,-76000000.0,729000000.0,6018000000.0,270000000.0,270000000.0,270000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,FY,2011-01-30,2012-01-28,2014-03-21 16:31:53+00:00,4.33,4.33,1.0,778000000.0,4.3,,692000000.0,1167000000.0,1167000000.0,1167000000.0,11625000000.0,18804000000.0,,,4243000000.0,11625000000.0,7179000000.0,299000000.0,,5021000000.0,2158000000.0,-299000000.0,1859000000.0,18804000000.0,270000000.0,270000000.0,270000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3YTD,2011-01-30,2011-10-29,,2.58,2.58,0.75,583000000.0,2.57,,419000000.0,711000000.0,711000000.0,711000000.0,7784000000.0,12786000000.0,,,3066000000.0,7784000000.0,5002000000.0,223000000.0,,3649000000.0,1353000000.0,-223000000.0,1130000000.0,12786000000.0,263800000.0,264000000.0,265000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3TTM,2010-10-31,2011-10-29,,4.25,4.24,0.75,770000000.0,4.2,,715000000.0,1205000000.0,1205000000.0,1205000000.0,11600000000.0,18824000000.0,,,4241000000.0,11600000000.0,7224000000.0,293000000.0,,5011000000.0,2213000000.0,-293000000.0,1920000000.0,18824000000.0,263800000.0,264000000.0,265000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3,2011-07-31,2011-10-29,2012-11-30 16:21:10+00:00,0.8,0.8,0.25,202000000.0,0.8,,129000000.0,211000000.0,211000000.0,211000000.0,2688000000.0,4376000000.0,,,1071000000.0,2688000000.0,1688000000.0,75000000.0,,1273000000.0,415000000.0,-75000000.0,340000000.0,4376000000.0,263800000.0,264000000.0,265000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2YTD,2011-01-30,2011-07-30,,1.78,1.78,0.5,381000000.0,1.77,,290000000.0,500000000.0,500000000.0,500000000.0,5096000000.0,8410000000.0,,,1995000000.0,5096000000.0,3314000000.0,148000000.0,,2376000000.0,938000000.0,-148000000.0,790000000.0,8410000000.0,276900000.0,276000000.0,278000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2TTM,2010-08-01,2011-07-30,,3.98,4.01,0.5,775000000.0,3.97,,687000000.0,1170000000.0,1170000000.0,1170000000.0,11508000000.0,18666000000.0,,,4229000000.0,11508000000.0,7158000000.0,297000000.0,,5004000000.0,2154000000.0,-297000000.0,1857000000.0,18666000000.0,276900000.0,276000000.0,278000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2,2011-05-01,2011-07-30,2012-08-31 16:19:15+00:00,1.08,1.08,0.25,190000000.0,1.08,,176000000.0,299000000.0,299000000.0,299000000.0,2520000000.0,4248000000.0,,,991000000.0,2520000000.0,1728000000.0,72000000.0,,1181000000.0,547000000.0,-72000000.0,475000000.0,4248000000.0,276900000.0,276000000.0,278000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q1TTM,2010-05-02,2011-04-30,,3.74,3.76,0.25,765000000.0,3.72,,666000000.0,1126000000.0,1126000000.0,1126000000.0,11437000000.0,18518000000.0,,,4221000000.0,11437000000.0,7081000000.0,303000000.0,,4986000000.0,2095000000.0,-303000000.0,1792000000.0,18518000000.0,287100000.0,288000000.0,290000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q1,2011-01-30,2011-04-30,2012-06-01 16:22:25+00:00,0.7,0.7,0.25,191000000.0,0.69,,114000000.0,201000000.0,201000000.0,201000000.0,2576000000.0,4162000000.0,,,1004000000.0,2576000000.0,1586000000.0,76000000.0,,1195000000.0,391000000.0,-76000000.0,315000000.0,4162000000.0,287100000.0,288000000.0,290000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q4,2012-10-28,2013-02-02,,1.63,1.63,0.32,212000000.0,1.63,,223000000.0,377000000.0,377000000.0,377000000.0,4229000000.0,6341000000.0,,,1213000000.0,4229000000.0,2112000000.0,87000000.0,,1425000000.0,687000000.0,-87000000.0,600000000.0,6341000000.0,235000000.0,235000000.0,235000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,FY,2012-01-29,2013-02-02,2015-03-20 16:12:12+00:00,4.19,4.19,1.28,833000000.0,4.17,,575000000.0,986000000.0,986000000.0,986000000.0,12289000000.0,19279000000.0,,,4267000000.0,12289000000.0,6990000000.0,329000000.0,,5100000000.0,1890000000.0,-329000000.0,1561000000.0,19279000000.0,235000000.0,235000000.0,235000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3,2012-07-29,2012-10-27,2013-12-06 16:33:55+00:00,0.92,0.92,0.32,210000000.0,0.91,,130000000.0,215000000.0,215000000.0,215000000.0,2778000000.0,4490000000.0,,,1077000000.0,2778000000.0,1712000000.0,80000000.0,,1287000000.0,425000000.0,-80000000.0,345000000.0,4490000000.0,233000000.0,233000000.0,233000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3YTD,2012-01-29,2012-10-27,,2.56,2.56,0.96,621000000.0,2.54,,352000000.0,609000000.0,609000000.0,609000000.0,8060000000.0,12938000000.0,,,3054000000.0,8060000000.0,4878000000.0,242000000.0,,3675000000.0,1203000000.0,-242000000.0,961000000.0,12938000000.0,233000000.0,233000000.0,233000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3TTM,2011-10-30,2012-10-27,,4.31,4.31,1.21,816000000.0,4.27,,625000000.0,1065000000.0,1065000000.0,1065000000.0,11901000000.0,18956000000.0,,,4231000000.0,11901000000.0,7055000000.0,318000000.0,,5047000000.0,2008000000.0,-318000000.0,1690000000.0,18956000000.0,233000000.0,233000000.0,233000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2,2012-04-29,2012-07-28,2013-09-04 17:24:11+00:00,1.01,1.01,0.32,210000000.0,1.0,,137000000.0,240000000.0,240000000.0,240000000.0,2563000000.0,4205000000.0,,,975000000.0,2563000000.0,1642000000.0,80000000.0,,1185000000.0,457000000.0,-80000000.0,377000000.0,4205000000.0,238000000.0,238000000.0,238000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2YTD,2012-01-29,2012-07-28,,1.64,1.64,0.64,411000000.0,1.63,,222000000.0,394000000.0,394000000.0,394000000.0,5282000000.0,8448000000.0,,,1977000000.0,5282000000.0,3166000000.0,162000000.0,,2388000000.0,778000000.0,-162000000.0,616000000.0,8448000000.0,238000000.0,238000000.0,238000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2TTM,2011-07-31,2012-07-28,,4.19,4.19,1.14,808000000.0,4.16,,624000000.0,1061000000.0,1061000000.0,1061000000.0,11811000000.0,18842000000.0,,,4225000000.0,11811000000.0,7031000000.0,313000000.0,,5033000000.0,1998000000.0,-313000000.0,1685000000.0,18842000000.0,238000000.0,238000000.0,238000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q1,2012-01-29,2012-04-28,2013-06-07 16:13:28+00:00,0.63,0.63,0.32,201000000.0,0.63,,85000000.0,154000000.0,154000000.0,154000000.0,2719000000.0,4243000000.0,,,1002000000.0,2719000000.0,1524000000.0,82000000.0,,1203000000.0,321000000.0,-82000000.0,239000000.0,4243000000.0,243000000.0,243000000.0,243000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q1TTM,2011-05-01,2012-04-28,,4.26,4.26,1.07,788000000.0,4.24,,663000000.0,1120000000.0,1120000000.0,1120000000.0,11768000000.0,18885000000.0,,,4241000000.0,11768000000.0,7117000000.0,305000000.0,,5029000000.0,2088000000.0,-305000000.0,1783000000.0,18885000000.0,243000000.0,243000000.0,243000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,FY,2013-02-03,2014-02-01,2016-03-18 16:11:09+00:00,4.08,4.08,1.4,889000000.0,4.05,,515000000.0,889000000.0,889000000.0,889000000.0,12087000000.0,19031000000.0,,,4313000000.0,12087000000.0,6944000000.0,338000000.0,,5202000000.0,1742000000.0,-338000000.0,1404000000.0,19031000000.0,218000000.0,218000000.0,218000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q4,2013-11-03,2014-02-01,,1.55,1.55,0.35,222000000.0,1.54,,188000000.0,334000000.0,334000000.0,334000000.0,4025000000.0,6099000000.0,,,1243000000.0,4025000000.0,2074000000.0,87000000.0,,1465000000.0,609000000.0,-87000000.0,522000000.0,6099000000.0,218000000.0,218000000.0,218000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3YTD,2013-02-03,2013-11-02,,2.53,2.53,1.05,667000000.0,2.51,,327000000.0,555000000.0,555000000.0,555000000.0,8062000000.0,12932000000.0,,,3070000000.0,8062000000.0,4870000000.0,251000000.0,,3737000000.0,1133000000.0,-251000000.0,882000000.0,12932000000.0,216000000.0,216000000.0,216000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3TTM,2012-10-28,2013-11-02,,4.16,4.16,1.37,879000000.0,4.14,,550000000.0,932000000.0,932000000.0,932000000.0,12291000000.0,19273000000.0,,,4283000000.0,12291000000.0,6982000000.0,338000000.0,,5162000000.0,1820000000.0,-338000000.0,1482000000.0,19273000000.0,216000000.0,216000000.0,216000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3,2013-08-04,2013-11-02,2014-12-05 16:57:26+00:00,0.82,0.82,0.35,228000000.0,0.81,,104000000.0,177000000.0,177000000.0,177000000.0,2778000000.0,4444000000.0,,,1073000000.0,2778000000.0,1666000000.0,84000000.0,,1301000000.0,365000000.0,-84000000.0,281000000.0,4444000000.0,216000000.0,216000000.0,216000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2YTD,2013-02-03,2013-08-03,,1.71,1.71,0.7,439000000.0,1.7,,223000000.0,378000000.0,378000000.0,378000000.0,5284000000.0,8488000000.0,,,1997000000.0,5284000000.0,3204000000.0,167000000.0,,2436000000.0,768000000.0,-167000000.0,601000000.0,8488000000.0,220000000.0,220000000.0,220000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2TTM,2012-07-29,2013-08-03,,4.26,4.26,1.34,861000000.0,4.24,,576000000.0,970000000.0,970000000.0,970000000.0,12291000000.0,19319000000.0,,,4287000000.0,12291000000.0,7028000000.0,334000000.0,,5148000000.0,1880000000.0,-334000000.0,1546000000.0,19319000000.0,220000000.0,220000000.0,220000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2,2013-05-05,2013-08-03,2014-09-05 16:13:02+00:00,1.05,1.05,0.35,225000000.0,1.04,,136000000.0,231000000.0,231000000.0,231000000.0,2613000000.0,4289000000.0,,,1000000000.0,2613000000.0,1676000000.0,84000000.0,,1225000000.0,451000000.0,-84000000.0,367000000.0,4289000000.0,220000000.0,220000000.0,220000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q1TTM,2012-04-29,2013-05-04,,4.22,4.22,1.31,846000000.0,4.2,,577000000.0,979000000.0,979000000.0,979000000.0,12241000000.0,19235000000.0,,,4262000000.0,12241000000.0,6994000000.0,330000000.0,,5108000000.0,1886000000.0,-330000000.0,1556000000.0,19235000000.0,222000000.0,222000000.0,222000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q1,2013-02-03,2013-05-04,2014-06-06 16:38:02+00:00,0.66,0.66,0.35,214000000.0,0.66,,87000000.0,147000000.0,147000000.0,147000000.0,2671000000.0,4199000000.0,,,997000000.0,2671000000.0,1528000000.0,83000000.0,,1211000000.0,317000000.0,-83000000.0,234000000.0,4199000000.0,222000000.0,222000000.0,222000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,FY,2014-02-02,2015-01-31,2017-03-17 16:05:23+00:00,4.28,4.28,1.56,886000000.0,4.24,,482000000.0,867000000.0,867000000.0,867000000.0,12098000000.0,19023000000.0,,,4350000000.0,12098000000.0,6925000000.0,340000000.0,,5236000000.0,1689000000.0,-340000000.0,1349000000.0,19023000000.0,203000000.0,203000000.0,203000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q4,2014-11-02,2015-01-31,,1.84,1.84,0.39,221000000.0,1.81,,201000000.0,368000000.0,368000000.0,368000000.0,4190000000.0,6337000000.0,,,1272000000.0,4190000000.0,2147000000.0,85000000.0,,1493000000.0,654000000.0,-85000000.0,569000000.0,6337000000.0,203000000.0,203000000.0,203000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3,2014-08-03,2014-11-01,2015-12-04 16:15:00+00:00,0.7,0.7,0.39,227000000.0,0.7,,77000000.0,142000000.0,142000000.0,142000000.0,2746000000.0,4374000000.0,,,1097000000.0,2746000000.0,1628000000.0,85000000.0,,1324000000.0,304000000.0,-85000000.0,219000000.0,4374000000.0,202000000.0,202000000.0,202000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3YTD,2014-02-02,2014-11-01,,2.44,2.44,1.17,665000000.0,2.43,,281000000.0,499000000.0,499000000.0,499000000.0,7908000000.0,12686000000.0,,,3078000000.0,7908000000.0,4778000000.0,255000000.0,,3743000000.0,1035000000.0,-255000000.0,780000000.0,12686000000.0,202000000.0,202000000.0,202000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3TTM,2013-11-03,2014-11-01,,3.99,3.99,1.52,887000000.0,3.97,,469000000.0,833000000.0,833000000.0,833000000.0,11933000000.0,18785000000.0,,,4321000000.0,11933000000.0,6852000000.0,342000000.0,,5208000000.0,1644000000.0,-342000000.0,1302000000.0,18785000000.0,202000000.0,202000000.0,202000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2,2014-05-04,2014-08-02,2015-09-04 13:12:39+00:00,1.14,1.14,0.39,222000000.0,1.13,,134000000.0,232000000.0,232000000.0,232000000.0,2588000000.0,4242000000.0,,,981000000.0,2588000000.0,1654000000.0,85000000.0,,1203000000.0,451000000.0,-85000000.0,366000000.0,4242000000.0,204000000.0,204000000.0,204000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.74,1.74,0.78,438000000.0,1.73,,204000000.0,357000000.0,357000000.0,357000000.0,5162000000.0,8312000000.0,,,1981000000.0,5162000000.0,3150000000.0,170000000.0,,2419000000.0,731000000.0,-170000000.0,561000000.0,8312000000.0,204000000.0,204000000.0,204000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2TTM,2013-08-04,2014-08-02,,4.11,4.11,1.48,888000000.0,4.08,,496000000.0,868000000.0,868000000.0,868000000.0,11965000000.0,18855000000.0,,,4297000000.0,11965000000.0,6890000000.0,341000000.0,,5185000000.0,1705000000.0,-341000000.0,1364000000.0,18855000000.0,204000000.0,204000000.0,204000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q1TTM,2013-05-05,2014-05-03,,4.02,4.02,1.44,891000000.0,3.99,,498000000.0,867000000.0,867000000.0,867000000.0,11990000000.0,18902000000.0,,,4316000000.0,11990000000.0,6912000000.0,340000000.0,,5207000000.0,1705000000.0,-340000000.0,1365000000.0,18902000000.0,206000000.0,206000000.0,206000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q1,2014-02-02,2014-05-03,2015-06-05 16:29:59+00:00,0.6,0.6,0.39,216000000.0,0.6,,70000000.0,125000000.0,125000000.0,125000000.0,2574000000.0,4070000000.0,,,1000000000.0,2574000000.0,1496000000.0,85000000.0,,1216000000.0,280000000.0,-85000000.0,195000000.0,4070000000.0,206000000.0,206000000.0,206000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,FY,2015-02-01,2016-01-30,2018-03-23 16:01:37+00:00,3.48,3.48,1.8,934000000.0,3.46,,384000000.0,673000000.0,673000000.0,673000000.0,12265000000.0,19204000000.0,,,4452000000.0,12265000000.0,6939000000.0,496000000.0,,5386000000.0,1553000000.0,-496000000.0,1057000000.0,19204000000.0,193000000.0,193000000.0,193000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q4,2015-11-01,2016-01-30,,1.55,1.55,0.45,238000000.0,1.54,,167000000.0,296000000.0,296000000.0,296000000.0,4276000000.0,6387000000.0,,,1332000000.0,4276000000.0,2111000000.0,78000000.0,,1570000000.0,541000000.0,-78000000.0,463000000.0,6387000000.0,193000000.0,193000000.0,193000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q3,2015-08-02,2015-10-31,2016-12-02 16:05:50+00:00,0.63,0.63,0.45,236000000.0,0.63,0.0,69000000.0,120000000.0,120000000.0,120000000.0,2784000000.0,4427000000.0,,,1099000000.0,2784000000.0,1643000000.0,119000000.0,,1335000000.0,308000000.0,-119000000.0,189000000.0,4427000000.0,191000000.0,191000000.0,191000000.0
