company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2009.0,Q2,2009-05-03,2009-08-01,,157000000.0,50000000.0,144000000.0,204000000.0,,-1000000.0,-152000000.0,607000000.0,-1000000.0,-152000000.0,607000000.0,454000000.0,231000000.0,231000000.0,28000000.0,3000000.0,-3000000.0,,,-150000000.0,-4000000.0,,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2009.0,Q2YTD,2009-02-01,2009-08-01,2010-09-03 16:04:44+00:00,260000000.0,67000000.0,285000000.0,285000000.0,,-5000000.0,-329000000.0,1001000000.0,-5000000.0,-329000000.0,1001000000.0,667000000.0,368000000.0,368000000.0,63000000.0,4000000.0,-1000000.0,,,-336000000.0,-8000000.0,-1000000.0,8000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2009.0,Q1,2009-02-01,2009-05-02,2010-06-04 16:03:40+00:00,103000000.0,17000000.0,141000000.0,81000000.0,,-4000000.0,-177000000.0,394000000.0,-4000000.0,-177000000.0,394000000.0,213000000.0,137000000.0,137000000.0,35000000.0,1000000.0,2000000.0,,,-186000000.0,-4000000.0,-1000000.0,7000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q4,2010-10-31,2011-01-29,,90000000.0,89000000.0,187000000.0,252000000.0,,-992000000.0,-128000000.0,956000000.0,-992000000.0,-128000000.0,956000000.0,-164000000.0,494000000.0,494000000.0,23000000.0,28000000.0,-2000000.0,,,-128000000.0,-20000000.0,-1000000000.0,2000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,FY,2010-01-31,2011-01-29,2013-03-22 17:03:19+00:00,689000000.0,304000000.0,750000000.0,-219000000.0,0.0,-983000000.0,-757000000.0,1750000000.0,-983000000.0,-757000000.0,1750000000.0,10000000.0,1120000000.0,1120000000.0,99000000.0,105000000.0,2000000.0,0.0,,-801000000.0,-84000000.0,-1004000000.0,42000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3TTM,2009-11-01,2010-10-30,,703000000.0,433000000.0,816000000.0,-228000000.0,,-32000000.0,-747000000.0,1723000000.0,-32000000.0,-747000000.0,1717000000.0,938000000.0,1039000000.0,1039000000.0,96000000.0,97000000.0,3000000.0,,,-798000000.0,-125000000.0,-4000000.0,48000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3,2010-08-01,2010-10-30,,137000000.0,61000000.0,208000000.0,-280000000.0,-17000000.0,5000000.0,-212000000.0,130000000.0,5000000.0,-212000000.0,130000000.0,-77000000.0,177000000.0,177000000.0,25000000.0,43000000.0,2000000.0,,,-234000000.0,-20000000.0,-1000000.0,20000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-12-02 16:56:41+00:00,599000000.0,215000000.0,563000000.0,-471000000.0,,9000000.0,-629000000.0,794000000.0,9000000.0,-629000000.0,794000000.0,174000000.0,626000000.0,626000000.0,76000000.0,77000000.0,4000000.0,,,-673000000.0,-64000000.0,-4000000.0,40000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2TTM,2009-08-02,2010-07-31,,672000000.0,387000000.0,758000000.0,47000000.0,17000000.0,-4000000.0,-737000000.0,1949000000.0,-4000000.0,-737000000.0,1949000000.0,1208000000.0,1054000000.0,1054000000.0,90000000.0,91000000.0,1000000.0,,,-778000000.0,-109000000.0,-3000000.0,40000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2,2010-05-02,2010-07-31,,255000000.0,95000000.0,179000000.0,-98000000.0,17000000.0,-4000000.0,-228000000.0,362000000.0,-4000000.0,-228000000.0,362000000.0,130000000.0,254000000.0,254000000.0,27000000.0,4000000.0,3000000.0,,,-247000000.0,-25000000.0,,16000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-13 16:07:53+00:00,462000000.0,154000000.0,355000000.0,-191000000.0,17000000.0,4000000.0,-417000000.0,664000000.0,4000000.0,-417000000.0,664000000.0,251000000.0,449000000.0,449000000.0,51000000.0,34000000.0,2000000.0,0.0,,-439000000.0,-44000000.0,-3000000.0,20000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q1TTM,2009-05-03,2010-05-01,,574000000.0,342000000.0,723000000.0,349000000.0,,-1000000.0,-661000000.0,2194000000.0,-1000000.0,-661000000.0,2194000000.0,1532000000.0,1031000000.0,1031000000.0,91000000.0,90000000.0,-5000000.0,,,-681000000.0,-88000000.0,-3000000.0,25000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2010.0,Q1,2010-01-31,2010-05-01,2011-09-13 16:06:00+00:00,207000000.0,59000000.0,176000000.0,-93000000.0,,8000000.0,-189000000.0,302000000.0,8000000.0,-189000000.0,302000000.0,121000000.0,195000000.0,195000000.0,24000000.0,30000000.0,-1000000.0,0.0,,-192000000.0,-19000000.0,-3000000.0,4000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q4,2011-10-30,2012-01-28,,38000000.0,92000000.0,195000000.0,358000000.0,,-428000000.0,-170000000.0,1043000000.0,-428000000.0,-170000000.0,1043000000.0,445000000.0,456000000.0,456000000.0,34000000.0,8000000.0,,-64000000.0,,-172000000.0,-22000000.0,-350000000.0,2000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,FY,2011-01-30,2012-01-28,2014-03-21 16:31:53+00:00,550000000.0,297000000.0,778000000.0,100000000.0,646000000.0,-2409000000.0,-802000000.0,2139000000.0,-2409000000.0,-802000000.0,2139000000.0,-1072000000.0,1167000000.0,1167000000.0,94000000.0,21000000.0,-20000000.0,-271000000.0,,-927000000.0,-499000000.0,-2306000000.0,145000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3TTM,2010-10-31,2011-10-29,,602000000.0,294000000.0,770000000.0,-6000000.0,646000000.0,-2973000000.0,-760000000.0,2052000000.0,-2973000000.0,-760000000.0,2052000000.0,-1681000000.0,1205000000.0,1205000000.0,83000000.0,41000000.0,-22000000.0,-207000000.0,,-883000000.0,-497000000.0,-2956000000.0,145000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3,2011-07-31,2011-10-29,,148000000.0,50000000.0,201000000.0,-215000000.0,646000000.0,-376000000.0,-249000000.0,216000000.0,-376000000.0,-249000000.0,216000000.0,-409000000.0,211000000.0,211000000.0,19000000.0,-39000000.0,-19000000.0,-65000000.0,,-276000000.0,-128000000.0,-790000000.0,46000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-11-30 16:21:10+00:00,512000000.0,205000000.0,583000000.0,-258000000.0,646000000.0,-1981000000.0,-632000000.0,1096000000.0,-1981000000.0,-632000000.0,1096000000.0,-1517000000.0,711000000.0,711000000.0,60000000.0,13000000.0,-20000000.0,-207000000.0,,-755000000.0,-477000000.0,-1956000000.0,143000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2TTM,2010-08-01,2011-07-30,,591000000.0,305000000.0,777000000.0,-71000000.0,-17000000.0,-2592000000.0,-723000000.0,1966000000.0,-2592000000.0,-723000000.0,1966000000.0,-1349000000.0,1171000000.0,1171000000.0,89000000.0,123000000.0,-1000000.0,-142000000.0,,-841000000.0,-389000000.0,-2167000000.0,119000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2,2011-05-01,2011-07-30,,215000000.0,94000000.0,191000000.0,2000000.0,,-809000000.0,-203000000.0,513000000.0,-809000000.0,-203000000.0,513000000.0,-499000000.0,299000000.0,299000000.0,21000000.0,38000000.0,-1000000.0,-70000000.0,,-258000000.0,-27000000.0,-750000000.0,56000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-31 16:19:15+00:00,364000000.0,155000000.0,382000000.0,-43000000.0,,-1605000000.0,-383000000.0,880000000.0,-1605000000.0,-383000000.0,880000000.0,-1108000000.0,500000000.0,500000000.0,41000000.0,52000000.0,-1000000.0,-142000000.0,,-479000000.0,-349000000.0,-1166000000.0,97000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q1TTM,2010-05-02,2011-04-30,,631000000.0,306000000.0,765000000.0,-171000000.0,,-1787000000.0,-748000000.0,1815000000.0,-1787000000.0,-748000000.0,1815000000.0,-720000000.0,1126000000.0,1126000000.0,95000000.0,89000000.0,3000000.0,-72000000.0,,-830000000.0,-387000000.0,-1417000000.0,79000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2011.0,Q1,2011-01-30,2011-04-30,2012-06-01 16:22:25+00:00,149000000.0,61000000.0,191000000.0,-45000000.0,,-796000000.0,-180000000.0,367000000.0,-796000000.0,-180000000.0,367000000.0,-609000000.0,201000000.0,201000000.0,20000000.0,14000000.0,,-72000000.0,,-221000000.0,-322000000.0,-416000000.0,41000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q4,2012-10-28,2013-02-02,,164000000.0,111000000.0,213000000.0,-43000000.0,-3000000.0,-483000000.0,-92000000.0,562000000.0,-483000000.0,-92000000.0,562000000.0,-13000000.0,377000000.0,377000000.0,15000000.0,15000000.0,11000000.0,-73000000.0,,-144000000.0,-21000000.0,-401000000.0,41000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,FY,2012-01-29,2013-02-02,2015-03-20 16:12:12+00:00,654000000.0,318000000.0,833000000.0,-629000000.0,347000000.0,-1273000000.0,-660000000.0,1265000000.0,-1273000000.0,-660000000.0,1265000000.0,-668000000.0,986000000.0,986000000.0,75000000.0,75000000.0,16000000.0,-300000000.0,,-785000000.0,-111000000.0,-1284000000.0,109000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3TTM,2011-10-30,2012-10-27,,528000000.0,299000000.0,815000000.0,-228000000.0,350000000.0,-1218000000.0,-738000000.0,1746000000.0,-1218000000.0,-738000000.0,1746000000.0,-210000000.0,1065000000.0,1065000000.0,94000000.0,68000000.0,5000000.0,-291000000.0,,-813000000.0,-112000000.0,-1233000000.0,70000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3,2012-07-29,2012-10-27,,143000000.0,47000000.0,209000000.0,-334000000.0,350000000.0,21000000.0,-192000000.0,121000000.0,21000000.0,-192000000.0,121000000.0,-50000000.0,215000000.0,215000000.0,31000000.0,34000000.0,3000000.0,-74000000.0,,-212000000.0,-29000000.0,-260000000.0,17000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-06 16:33:55+00:00,490000000.0,207000000.0,620000000.0,-586000000.0,350000000.0,-790000000.0,-568000000.0,703000000.0,-790000000.0,-568000000.0,703000000.0,-655000000.0,609000000.0,609000000.0,60000000.0,60000000.0,5000000.0,-227000000.0,,-641000000.0,-90000000.0,-883000000.0,68000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2TTM,2011-07-31,2012-07-28,,533000000.0,302000000.0,807000000.0,-109000000.0,646000000.0,-1615000000.0,-795000000.0,1841000000.0,-1615000000.0,-795000000.0,1841000000.0,-569000000.0,1061000000.0,1061000000.0,82000000.0,-5000000.0,-17000000.0,-282000000.0,,-877000000.0,-211000000.0,-1763000000.0,99000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2,2012-04-29,2012-07-28,,192000000.0,108000000.0,210000000.0,-304000000.0,,-394000000.0,-200000000.0,165000000.0,-394000000.0,-200000000.0,165000000.0,-429000000.0,240000000.0,240000000.0,19000000.0,14000000.0,2000000.0,-76000000.0,,-252000000.0,-34000000.0,-298000000.0,50000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-04 17:24:11+00:00,347000000.0,160000000.0,411000000.0,-252000000.0,0.0,-811000000.0,-376000000.0,582000000.0,-811000000.0,-376000000.0,582000000.0,-605000000.0,394000000.0,394000000.0,29000000.0,26000000.0,2000000.0,-153000000.0,,-429000000.0,-61000000.0,-623000000.0,51000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q1TTM,2011-05-01,2012-04-28,,556000000.0,288000000.0,788000000.0,197000000.0,646000000.0,-2030000000.0,-798000000.0,2189000000.0,-2030000000.0,-798000000.0,2189000000.0,-639000000.0,1120000000.0,1120000000.0,84000000.0,19000000.0,-20000000.0,-276000000.0,,-883000000.0,-204000000.0,-2215000000.0,105000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2012.0,Q1,2012-01-29,2012-04-28,2013-06-07 16:13:28+00:00,155000000.0,52000000.0,201000000.0,52000000.0,,-417000000.0,-176000000.0,417000000.0,-417000000.0,-176000000.0,417000000.0,-176000000.0,154000000.0,154000000.0,10000000.0,12000000.0,0.0,-77000000.0,,-177000000.0,-27000000.0,-325000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,FY,2013-02-03,2014-02-01,2016-03-18 16:11:09+00:00,561000000.0,326000000.0,889000000.0,11000000.0,300000000.0,-827000000.0,-623000000.0,1884000000.0,-827000000.0,-623000000.0,1884000000.0,434000000.0,889000000.0,889000000.0,95000000.0,93000000.0,19000000.0,-302000000.0,,-643000000.0,-119000000.0,-799000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q4,2013-11-03,2014-02-01,,123000000.0,105000000.0,224000000.0,285000000.0,,-325000000.0,-172000000.0,870000000.0,-325000000.0,-172000000.0,870000000.0,373000000.0,334000000.0,334000000.0,27000000.0,26000000.0,6000000.0,-73000000.0,,-178000000.0,-28000000.0,-250000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3TTM,2012-10-28,2013-11-02,,602000000.0,332000000.0,878000000.0,-317000000.0,297000000.0,-985000000.0,-543000000.0,1576000000.0,-985000000.0,-543000000.0,1576000000.0,48000000.0,932000000.0,932000000.0,83000000.0,82000000.0,24000000.0,-302000000.0,,-609000000.0,-112000000.0,-950000000.0,42000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3,2013-08-04,2013-11-02,,130000000.0,59000000.0,226000000.0,-176000000.0,300000000.0,-65000000.0,-181000000.0,252000000.0,-65000000.0,-181000000.0,252000000.0,6000000.0,177000000.0,177000000.0,25000000.0,32000000.0,-1000000.0,-76000000.0,,-181000000.0,-38000000.0,-283000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-05 16:57:26+00:00,438000000.0,221000000.0,665000000.0,-274000000.0,300000000.0,-502000000.0,-451000000.0,1014000000.0,-502000000.0,-451000000.0,1014000000.0,61000000.0,555000000.0,555000000.0,68000000.0,67000000.0,13000000.0,-229000000.0,,-465000000.0,-91000000.0,-549000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2TTM,2012-07-29,2013-08-03,,615000000.0,320000000.0,861000000.0,-475000000.0,347000000.0,-899000000.0,-554000000.0,1445000000.0,-899000000.0,-554000000.0,1445000000.0,-8000000.0,970000000.0,970000000.0,89000000.0,84000000.0,28000000.0,-300000000.0,,-640000000.0,-103000000.0,-927000000.0,58000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2,2013-05-05,2013-08-03,,180000000.0,101000000.0,225000000.0,-23000000.0,,-236000000.0,-147000000.0,457000000.0,-236000000.0,-147000000.0,457000000.0,74000000.0,231000000.0,231000000.0,24000000.0,34000000.0,2000000.0,-76000000.0,,-149000000.0,-29000000.0,-165000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-05 16:13:02+00:00,308000000.0,162000000.0,439000000.0,-98000000.0,,-437000000.0,-270000000.0,762000000.0,-437000000.0,-270000000.0,762000000.0,55000000.0,378000000.0,378000000.0,43000000.0,35000000.0,14000000.0,-153000000.0,,-284000000.0,-53000000.0,-266000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q1TTM,2012-04-29,2013-05-04,,627000000.0,327000000.0,846000000.0,-756000000.0,347000000.0,-1057000000.0,-607000000.0,1153000000.0,-1057000000.0,-607000000.0,1153000000.0,-511000000.0,979000000.0,979000000.0,84000000.0,64000000.0,28000000.0,-300000000.0,,-743000000.0,-108000000.0,-1060000000.0,108000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2013.0,Q1,2013-02-03,2013-05-04,2014-06-06 16:38:02+00:00,128000000.0,61000000.0,214000000.0,-75000000.0,,-201000000.0,-123000000.0,305000000.0,-201000000.0,-123000000.0,305000000.0,-19000000.0,147000000.0,147000000.0,19000000.0,1000000.0,12000000.0,-77000000.0,,-135000000.0,-24000000.0,-101000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,FY,2014-02-02,2015-01-31,2017-03-17 16:05:23+00:00,502000000.0,329000000.0,886000000.0,195000000.0,0.0,-995000000.0,-593000000.0,2024000000.0,-995000000.0,-593000000.0,2024000000.0,436000000.0,867000000.0,867000000.0,76000000.0,113000000.0,7000000.0,-317000000.0,,-682000000.0,-114000000.0,-677000000.0,82000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q4,2014-11-02,2015-01-31,,9000000.0,113000000.0,221000000.0,483000000.0,,-221000000.0,-97000000.0,1094000000.0,-221000000.0,-97000000.0,1094000000.0,776000000.0,369000000.0,369000000.0,21000000.0,12000000.0,1000000.0,-78000000.0,,-121000000.0,-27000000.0,-128000000.0,23000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-04 16:15:00+00:00,493000000.0,216000000.0,665000000.0,-288000000.0,0.0,-774000000.0,-496000000.0,930000000.0,-774000000.0,-496000000.0,930000000.0,-340000000.0,498000000.0,498000000.0,55000000.0,101000000.0,6000000.0,-239000000.0,,-561000000.0,-87000000.0,-549000000.0,59000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3TTM,2013-11-03,2014-11-01,,616000000.0,321000000.0,889000000.0,-3000000.0,,-1099000000.0,-668000000.0,1800000000.0,-1099000000.0,-668000000.0,1800000000.0,33000000.0,832000000.0,832000000.0,82000000.0,127000000.0,12000000.0,-312000000.0,,-739000000.0,-115000000.0,-799000000.0,59000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q3,2014-08-03,2014-11-01,,198000000.0,45000000.0,227000000.0,-190000000.0,,-187000000.0,-128000000.0,200000000.0,-187000000.0,-128000000.0,200000000.0,-115000000.0,141000000.0,141000000.0,22000000.0,75000000.0,,-79000000.0,,-187000000.0,-26000000.0,-157000000.0,59000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-04 13:12:39+00:00,295000000.0,171000000.0,438000000.0,-98000000.0,0.0,-587000000.0,-368000000.0,730000000.0,-587000000.0,-368000000.0,730000000.0,-225000000.0,357000000.0,357000000.0,33000000.0,26000000.0,6000000.0,-160000000.0,,-374000000.0,-61000000.0,-392000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2TTM,2013-08-04,2014-08-02,,548000000.0,335000000.0,888000000.0,11000000.0,300000000.0,-977000000.0,-721000000.0,1852000000.0,-977000000.0,-721000000.0,1852000000.0,154000000.0,868000000.0,868000000.0,85000000.0,84000000.0,11000000.0,-309000000.0,,-733000000.0,-127000000.0,-925000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q2,2014-05-04,2014-08-02,,163000000.0,106000000.0,222000000.0,78000000.0,,-326000000.0,-196000000.0,551000000.0,-326000000.0,-196000000.0,551000000.0,29000000.0,232000000.0,232000000.0,19000000.0,11000000.0,2000000.0,-80000000.0,,-198000000.0,-32000000.0,-225000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q1TTM,2013-05-05,2014-05-03,,565000000.0,330000000.0,891000000.0,-90000000.0,300000000.0,-887000000.0,-672000000.0,1758000000.0,-887000000.0,-672000000.0,1758000000.0,199000000.0,867000000.0,867000000.0,90000000.0,107000000.0,11000000.0,-305000000.0,,-684000000.0,-124000000.0,-865000000.0,1000000.0
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2014.0,Q1,2014-02-02,2014-05-03,2015-06-05 16:29:59+00:00,132000000.0,65000000.0,216000000.0,-176000000.0,,-261000000.0,-172000000.0,179000000.0,-261000000.0,-172000000.0,179000000.0,-254000000.0,125000000.0,125000000.0,14000000.0,15000000.0,4000000.0,-80000000.0,,-176000000.0,-29000000.0,-167000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,FY,2015-02-01,2016-01-30,2018-03-23 16:01:37+00:00,372000000.0,318000000.0,934000000.0,-364000000.0,,-1503000000.0,-681000000.0,1484000000.0,-1503000000.0,-681000000.0,1484000000.0,-700000000.0,673000000.0,673000000.0,241000000.0,121000000.0,9000000.0,-349000000.0,,-690000000.0,-274000000.0,-1001000000.0,
Kohls Corp,KSS,549300JF6LPRTRJ0FH50,885639,2015.0,Q4,2015-11-01,2016-01-30,,2000000.0,98000000.0,239000000.0,519000000.0,-1488000000.0,-738000000.0,-133000000.0,1077000000.0,-738000000.0,-133000000.0,1077000000.0,206000000.0,296000000.0,296000000.0,23000000.0,-10000000.0,6000000.0,-85000000.0,,-139000000.0,1057000000.0,-212000000.0,
