company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Equity Residential,EQR,,906107,2009.0,Q2TTM,2008-07-01,2009-06-30,,-29534000.0,21558000.0,-149000.0,489510000.0,610569000.0,39411000.0,-38365000.0,5810000.0,1892116000.0,,-370946000.0,33105000.0,732516000.0,-370946000.0,33105000.0,731736000.0,393895000.0,,340245000.0,340245000.0,-201491000.0,-443184000.0,-57922000.0,-577553000.0,-699019000.0,-144904000.0,-1245398000.0,-2737000.0,,925073000.0,
Equity Residential,EQR,,906107,2009.0,Q2,2009-04-01,2009-06-30,,13811000.0,3984000.0,2779000.0,82354000.0,151347000.0,,32960000.0,1173000.0,547499000.0,,-218541000.0,234281000.0,223159000.0,-218541000.0,234281000.0,223159000.0,238899000.0,,105932000.0,105932000.0,-71064000.0,-588248000.0,-18253000.0,-127214000.0,-112512000.0,-31764000.0,-51751000.0,,,382999000.0,
Equity Residential,EQR,,906107,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 10:38:52+00:00,-43120000.0,4755000.0,564000.0,159656000.0,150488000.0,,-37058000.0,2787000.0,66910000.0,,-534250000.0,-70399000.0,142451000.0,-534250000.0,-70399000.0,142451000.0,-462198000.0,,85421000.0,85421000.0,-61155000.0,-5063000.0,-10507000.0,-143662000.0,-137816000.0,-27356000.0,-454098000.0,-1124000.0,,148400000.0,
Equity Residential,EQR,,906107,2010.0,Q4,2010-10-01,2010-12-31,,6001000.0,1326000.0,152000.0,97907000.0,171708000.0,-111441000.0,-31304000.0,256957000.0,1151130000.0,,-50679000.0,279072000.0,159355000.0,-50679000.0,279072000.0,159355000.0,387748000.0,73232000.0,198212000.0,198212000.0,-180587000.0,8807000.0,1887000.0,-105183000.0,-128953000.0,-38227000.0,-1434745000.0,,-877000.0,549805000.0,
Equity Residential,EQR,,906107,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 13:08:46+00:00,,12739000.0,-2740000.0,475374000.0,673403000.0,137106000.0,-4207000.0,334564000.0,6282108000.0,,151541000.0,-639458000.0,726037000.0,151541000.0,-639458000.0,726037000.0,238120000.0,73232000.0,295983000.0,295983000.0,-251881000.0,48262000.0,-8309000.0,-416225000.0,-1366379000.0,-138208000.0,-6167636000.0,-1887000.0,-877000.0,736332000.0,
Equity Residential,EQR,,906107,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-04 06:23:58+00:00,-6001000.0,11413000.0,-2892000.0,377467000.0,501695000.0,248547000.0,27097000.0,77607000.0,5130978000.0,,202220000.0,-918530000.0,566682000.0,202220000.0,-918530000.0,566682000.0,-149628000.0,,97771000.0,97771000.0,-71294000.0,39455000.0,-10196000.0,-311042000.0,-1237426000.0,-99981000.0,-4732891000.0,-1887000.0,,186527000.0,
Equity Residential,EQR,,906107,2010.0,Q3TTM,2009-10-01,2010-09-30,,-9423000.0,17630000.0,-2971000.0,489392000.0,650583000.0,248547000.0,-1327000.0,164385000.0,5175316000.0,,-255949000.0,-1043205000.0,705226000.0,-255949000.0,-1043205000.0,705226000.0,-593928000.0,46664000.0,145082000.0,145082000.0,-106742000.0,39002000.0,-7830000.0,-413744000.0,-1495120000.0,-129554000.0,-5265685000.0,-1887000.0,,350175000.0,
Equity Residential,EQR,,906107,2010.0,Q3,2010-07-01,2010-09-30,,-2037000.0,3576000.0,48000.0,147960000.0,174019000.0,19640000.0,21971000.0,705000.0,1288385000.0,,217632000.0,-427925000.0,205971000.0,217632000.0,-427925000.0,205971000.0,-4322000.0,,29826000.0,29826000.0,-23421000.0,-1627000.0,23295000.0,-104421000.0,-485091000.0,-40187000.0,-965410000.0,,,56455000.0,
Equity Residential,EQR,,906107,2010.0,Q2TTM,2009-07-01,2010-06-30,,-224912000.0,18649000.0,-2315000.0,496344000.0,626216000.0,228907000.0,-25283000.0,164418000.0,3969382000.0,,-736168000.0,-549258000.0,665913000.0,-736168000.0,-549258000.0,665913000.0,-619513000.0,46664000.0,258621000.0,258621000.0,-212290000.0,643910000.0,-37153000.0,-470198000.0,-1099491000.0,-124611000.0,-5088457000.0,-1887000.0,,708002000.0,
Equity Residential,EQR,,906107,2010.0,Q2,2010-04-01,2010-06-30,,-627000.0,3482000.0,-1090000.0,84605000.0,174942000.0,46704000.0,14766000.0,1068000.0,2310377000.0,,-5024000.0,-212434000.0,205254000.0,-5024000.0,-212434000.0,205254000.0,-12204000.0,,10089000.0,10089000.0,1975000.0,23684000.0,-30429000.0,-104265000.0,-219333000.0,-33750000.0,-2235888000.0,,,25001000.0,
Equity Residential,EQR,,906107,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 10:38:52+00:00,-3337000.0,4355000.0,-1850000.0,144902000.0,152734000.0,182203000.0,-9640000.0,75834000.0,1532216000.0,,-10388000.0,-278171000.0,155457000.0,-10388000.0,-278171000.0,155457000.0,-133102000.0,,57856000.0,57856000.0,-49848000.0,17398000.0,-3062000.0,-102356000.0,-533002000.0,-26044000.0,-1531593000.0,-1887000.0,,105071000.0,
Equity Residential,EQR,,906107,2010.0,Q1TTM,2009-04-01,2010-03-31,,-210474000.0,19151000.0,1554000.0,494093000.0,602621000.0,182203000.0,-7089000.0,164523000.0,2206504000.0,,-949685000.0,-102543000.0,683818000.0,-949685000.0,-102543000.0,683818000.0,-368410000.0,46664000.0,354464000.0,354464000.0,-285329000.0,31978000.0,-24977000.0,-493147000.0,-992670000.0,-122625000.0,-2904320000.0,-1887000.0,,1066000000.0,
Equity Residential,EQR,,906107,2011.0,Q4,2011-10-01,2011-12-31,,210170000.0,4822000.0,683000.0,564566000.0,167233000.0,7631000.0,-31316000.0,19680000.0,2276165000.0,,716949000.0,-565430000.0,186416000.0,716949000.0,-565430000.0,186416000.0,337935000.0,248000.0,107401000.0,107401000.0,-61724000.0,-83702000.0,-5572000.0,-107289000.0,-837385000.0,-38382000.0,-1388153000.0,,,98108000.0,
Equity Residential,EQR,,906107,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:12:28+00:00,,20176000.0,1290000.0,945760000.0,663616000.0,7631000.0,-10036000.0,178746000.0,2642095000.0,,-650746000.0,-197208000.0,800467000.0,-650746000.0,-197208000.0,800467000.0,-47487000.0,16843000.0,935197000.0,935197000.0,-808486000.0,-138000.0,-9587000.0,-465969000.0,-1584280000.0,-144452000.0,-3022323000.0,,0.0,1533480000.0,
Equity Residential,EQR,,906107,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 10:15:03+00:00,-210170000.0,15354000.0,607000.0,381194000.0,496383000.0,,21280000.0,159066000.0,365930000.0,,-1367695000.0,368222000.0,614051000.0,-1367695000.0,368222000.0,614051000.0,-385422000.0,16595000.0,827796000.0,827796000.0,-746762000.0,83564000.0,-4015000.0,-358680000.0,-746895000.0,-106070000.0,-1634170000.0,0.0,,1435372000.0,
Equity Residential,EQR,,906107,2011.0,Q3TTM,2010-10-01,2011-09-30,,-204169000.0,16680000.0,759000.0,479101000.0,668091000.0,-111441000.0,-10024000.0,416023000.0,1517060000.0,,-1418374000.0,647294000.0,773406000.0,-1418374000.0,647294000.0,773406000.0,2326000.0,89827000.0,1026008000.0,1026008000.0,-927349000.0,92371000.0,-2128000.0,-463863000.0,-875848000.0,-144297000.0,-3068915000.0,,-877000.0,1985177000.0,
Equity Residential,EQR,,906107,2011.0,Q3,2011-07-01,2011-09-30,,-39018000.0,4831000.0,-21000.0,138539000.0,165453000.0,,16660000.0,4558000.0,230700000.0,,-744508000.0,-35844000.0,221574000.0,-744508000.0,-35844000.0,221574000.0,-558778000.0,28258000.0,112977000.0,112977000.0,-78347000.0,639000.0,-2020000.0,-108432000.0,-194966000.0,-41207000.0,-900231000.0,,,241367000.0,
Equity Residential,EQR,,906107,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 16:04:33+00:00,-171152000.0,10523000.0,628000.0,242655000.0,330930000.0,,4620000.0,154508000.0,135230000.0,,-623187000.0,404066000.0,392477000.0,-623187000.0,404066000.0,392477000.0,173356000.0,-11663000.0,714819000.0,714819000.0,-668415000.0,82925000.0,-1995000.0,-250248000.0,-551929000.0,-64863000.0,-733939000.0,,,1194005000.0,
Equity Residential,EQR,,906107,2011.0,Q2TTM,2010-07-01,2011-06-30,,-167188000.0,15425000.0,828000.0,488522000.0,676657000.0,-91801000.0,-4713000.0,412170000.0,2574745000.0,,-456234000.0,255213000.0,757803000.0,-456234000.0,255213000.0,757803000.0,556782000.0,61569000.0,942857000.0,942857000.0,-872423000.0,90105000.0,23187000.0,-459852000.0,-1165973000.0,-143277000.0,-3134094000.0,,-877000.0,1800265000.0,
Equity Residential,EQR,,906107,2011.0,Q2,2011-04-01,2011-06-30,,-63274000.0,6254000.0,287000.0,96141000.0,161567000.0,,8284000.0,,134523000.0,,-348329000.0,442072000.0,204949000.0,-348329000.0,442072000.0,204949000.0,298692000.0,10634000.0,581753000.0,581753000.0,-552909000.0,50039000.0,-801000.0,-107638000.0,-394674000.0,-34972000.0,-435887000.0,,,935793000.0,
Equity Residential,EQR,,906107,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 11:13:27+00:00,-107878000.0,4269000.0,341000.0,146514000.0,169363000.0,,-3664000.0,154508000.0,707000.0,,-274858000.0,-38006000.0,187528000.0,-274858000.0,-38006000.0,187528000.0,-125336000.0,-22297000.0,133066000.0,133066000.0,-115506000.0,32886000.0,-1194000.0,-142610000.0,-157255000.0,-29891000.0,-298052000.0,,,258212000.0,
Equity Residential,EQR,,906107,2011.0,Q1TTM,2010-04-01,2011-03-31,,-104541000.0,12653000.0,-549000.0,476986000.0,690032000.0,-45097000.0,1769000.0,413238000.0,4750599000.0,,-112929000.0,-399293000.0,758108000.0,-112929000.0,-399293000.0,758108000.0,245886000.0,50935000.0,371193000.0,371193000.0,-317539000.0,63750000.0,-6441000.0,-456479000.0,-990632000.0,-142055000.0,-4934095000.0,,-877000.0,889473000.0,
Equity Residential,EQR,,906107,2012.0,Q4,2012-10-01,2012-12-31,,-97984000.0,12303000.0,100000.0,111456000.0,168052000.0,-31677000.0,-147539000.0,1201686000.0,5510495000.0,,262890000.0,120922000.0,183155000.0,262890000.0,120922000.0,183155000.0,566967000.0,-57000.0,384399000.0,384399000.0,-234060000.0,-53594000.0,-5519000.0,-109407000.0,-144697000.0,-38293000.0,-6286231000.0,,-2000.0,439092000.0,
Equity Residential,EQR,,906107,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:08:36+00:00,-97984000.0,27398000.0,673000.0,464785000.0,684992000.0,,-33637000.0,1422439000.0,5902495000.0,,-556331000.0,-261155000.0,1046155000.0,-556331000.0,-261155000.0,1046155000.0,228669000.0,2313000.0,881204000.0,881204000.0,-513802000.0,-3364000.0,-21065000.0,-513865000.0,-1038497000.0,-152828000.0,-7216326000.0,0.0,-150023000.0,1049219000.0,
Equity Residential,EQR,,906107,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-01 14:29:34+00:00,,15095000.0,573000.0,353329000.0,516940000.0,31677000.0,113902000.0,220753000.0,392000000.0,,-819221000.0,-382077000.0,863000000.0,-819221000.0,-382077000.0,863000000.0,-338298000.0,2370000.0,496805000.0,496805000.0,-279742000.0,50230000.0,-15546000.0,-404458000.0,-893800000.0,-114535000.0,-930095000.0,,-150021000.0,610127000.0,
Equity Residential,EQR,,906107,2012.0,Q3TTM,2011-10-01,2012-09-30,,210170000.0,19917000.0,1256000.0,917895000.0,684173000.0,39308000.0,82586000.0,240433000.0,2668165000.0,,-102272000.0,-947507000.0,1049416000.0,-102272000.0,-947507000.0,1049416000.0,-363000.0,2618000.0,604206000.0,604206000.0,-341466000.0,-33472000.0,-21118000.0,-511747000.0,-1731185000.0,-152917000.0,-2318248000.0,,-150021000.0,708235000.0,
Equity Residential,EQR,,906107,2012.0,Q3,2012-07-01,2012-09-30,,40539000.0,4661000.0,119000.0,116729000.0,168834000.0,31677000.0,-36188000.0,68695000.0,287000000.0,,-287409000.0,11460000.0,276987000.0,-287409000.0,11460000.0,276987000.0,1038000.0,2156000.0,236323000.0,236323000.0,-96643000.0,17709000.0,-7044000.0,-113321000.0,-284608000.0,-46216000.0,-399627000.0,,-150021000.0,277112000.0,
Equity Residential,EQR,,906107,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 16:04:33+00:00,-40539000.0,10434000.0,454000.0,236600000.0,348106000.0,,150090000.0,152058000.0,105000000.0,,-531812000.0,-393537000.0,586013000.0,-531812000.0,-393537000.0,586013000.0,-339336000.0,214000.0,260482000.0,260482000.0,-183099000.0,32521000.0,-8502000.0,-291137000.0,-609192000.0,-68319000.0,-530468000.0,,,333015000.0,
Equity Residential,EQR,,906107,2012.0,Q2TTM,2011-07-01,2012-06-30,,130613000.0,20087000.0,1116000.0,939705000.0,680792000.0,7631000.0,135434000.0,176296000.0,2611865000.0,,-559371000.0,-994811000.0,994003000.0,-559371000.0,-994811000.0,994003000.0,-560179000.0,28720000.0,480860000.0,480860000.0,-323170000.0,-50542000.0,-16094000.0,-506858000.0,-1641543000.0,-147908000.0,-2818852000.0,,,672490000.0,
Equity Residential,EQR,,906107,2012.0,Q2,2012-04-01,2012-06-30,,-13153000.0,5598000.0,-106000.0,111165000.0,172998000.0,,125090000.0,,105000000.0,,-214930000.0,-311881000.0,351768000.0,-215139000.0,-311672000.0,351768000.0,-175043000.0,251000.0,108315000.0,108315000.0,-60233000.0,14561000.0,-3589000.0,-109902000.0,-385579000.0,-38094000.0,-224840000.0,,,128534000.0,
Equity Residential,EQR,,906107,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:12:33+00:00,-27386000.0,4836000.0,560000.0,125435000.0,175108000.0,,25000000.0,152058000.0,0.0,,-316882000.0,-81656000.0,234245000.0,-316673000.0,-81865000.0,234245000.0,-164293000.0,-37000.0,152167000.0,152167000.0,-122866000.0,17960000.0,-4913000.0,-181235000.0,-223613000.0,-30225000.0,-305628000.0,,,204481000.0,
Equity Residential,EQR,,906107,2012.0,Q1TTM,2011-04-01,2012-03-31,,80492000.0,20743000.0,1509000.0,924681000.0,669361000.0,7631000.0,18628000.0,176296000.0,2641388000.0,,-692770000.0,-240858000.0,847184000.0,-692561000.0,-241067000.0,847184000.0,-86444000.0,39103000.0,954298000.0,954298000.0,-815846000.0,-15064000.0,-13306000.0,-504594000.0,-1650638000.0,-144786000.0,-3029899000.0,,,1479749000.0,
Equity Residential,EQR,,906107,2013.0,FY,2013-01-01,2013-12-31,2014-02-27 16:12:28+00:00,,-230610000.0,2304000.0,1445722000.0,2026706000.0,287388000.0,26952000.0,6802000.0,4696872000.0,,-2841990000.0,-13954000.0,1737832000.0,-2841990000.0,-13954000.0,1737832000.0,-1118112000.0,-11262000.0,3885984000.0,3885984000.0,-3971200000.0,18103930000.0,-202042000.0,-713652000.0,-9052867000.0,-271632000.0,-24924680000.0,,0.0,9225199000.0,
Equity Residential,EQR,,906107,2013.0,Q4,2013-10-01,2013-12-31,,,-226759000.0,1240000.0,994227000.0,1196609000.0,139498000.0,-35710000.0,6802000.0,-4967629000.0,,-2377230000.0,-71792000.0,970739000.0,-2377230000.0,-71792000.0,970739000.0,-1478283000.0,-7493000.0,2096501000.0,2096501000.0,-2059902000.0,18136642000.0,-176719000.0,-145161000.0,-4623997000.0,-174766000.0,-15400391000.0,,,4764192000.0,
Equity Residential,EQR,,906107,2013.0,Q3TTM,2012-10-01,2013-09-30,,-97984000.0,8452000.0,1164000.0,562951000.0,998149000.0,116213000.0,-84877000.0,1201686000.0,15174996000.0,,-201870000.0,178760000.0,950248000.0,-201870000.0,178760000.0,950248000.0,927138000.0,-3826000.0,2173882000.0,2173882000.0,-2145358000.0,-86306000.0,-30842000.0,-677898000.0,-4573567000.0,-135159000.0,-15810520000.0,,-2000.0,4900099000.0,
Equity Residential,EQR,,906107,2013.0,Q3,2013-07-01,2013-09-30,,,-5395000.0,36000.0,131503000.0,279609000.0,82021000.0,71757000.0,,5268000.0,,-149463000.0,620386000.0,349274000.0,-149463000.0,620386000.0,349274000.0,820197000.0,-1561000.0,391717000.0,391717000.0,-388414000.0,7062000.0,-10406000.0,-153176000.0,-108623000.0,-39613000.0,-7056000.0,,,697007000.0,
Equity Residential,EQR,,906107,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:10:09+00:00,,-3851000.0,1064000.0,451495000.0,830097000.0,147890000.0,62662000.0,,9664501000.0,,-464760000.0,57838000.0,767093000.0,-464760000.0,57838000.0,767093000.0,360171000.0,-3769000.0,1789483000.0,1789483000.0,-1911298000.0,-32712000.0,-25323000.0,-568491000.0,-4428870000.0,-96866000.0,-9524289000.0,0.0,,4461007000.0,
Equity Residential,EQR,,906107,2013.0,Q2TTM,2012-07-01,2013-06-30,,-57445000.0,18508000.0,1247000.0,548177000.0,887374000.0,65869000.0,-192822000.0,1270381000.0,15456728000.0,,-339816000.0,-430166000.0,877961000.0,-339816000.0,-430166000.0,877961000.0,107979000.0,-109000.0,2018488000.0,2018488000.0,-1853587000.0,-75659000.0,-27480000.0,-638043000.0,-4749552000.0,-141762000.0,-16203091000.0,,-150023000.0,4480204000.0,
Equity Residential,EQR,,906107,2013.0,Q2,2013-04-01,2013-06-30,,,-6992000.0,545000.0,137636000.0,330450000.0,-35799000.0,-52531000.0,,8909233000.0,,-606853000.0,479025000.0,224305000.0,-606853000.0,479025000.0,224305000.0,96477000.0,-1576000.0,336732000.0,336732000.0,-383354000.0,-5887738000.0,-10977000.0,-151803000.0,-252147000.0,-30654000.0,-3474969000.0,,,808602000.0,
Equity Residential,EQR,,906107,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:14:27+00:00,,1544000.0,1028000.0,319992000.0,550488000.0,65869000.0,-9095000.0,,9659233000.0,,-315297000.0,-562548000.0,417819000.0,-315297000.0,-562548000.0,417819000.0,-460026000.0,-2208000.0,1397766000.0,1397766000.0,-1522884000.0,-39774000.0,-14917000.0,-415315000.0,-4320247000.0,-57253000.0,-9517233000.0,0.0,,3764000000.0,
Equity Residential,EQR,,906107,2013.0,Q1,2013-01-01,2013-03-31,2013-05-09 17:12:33+00:00,,8536000.0,483000.0,182356000.0,220038000.0,101668000.0,43436000.0,0.0,750000000.0,,291556000.0,-1041573000.0,193514000.0,291556000.0,-1041573000.0,193514000.0,-556503000.0,-632000.0,1061034000.0,1061034000.0,-1139530000.0,5847964000.0,-3940000.0,-263512000.0,-4068100000.0,-26599000.0,-6042264000.0,,,2955398000.0,
Equity Residential,EQR,,906107,2013.0,Q1TTM,2012-04-01,2013-03-31,,-70598000.0,31098000.0,596000.0,521706000.0,729922000.0,101668000.0,-15201000.0,1270381000.0,6652495000.0,,52107000.0,-1221072000.0,1005424000.0,51898000.0,-1220863000.0,1005424000.0,-163541000.0,1718000.0,1790071000.0,1790071000.0,-1530466000.0,5826640000.0,-20092000.0,-596142000.0,-4882984000.0,-149202000.0,-12952962000.0,,-150023000.0,3800136000.0,
Equity Residential,EQR,,906107,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:17:29+00:00,,17124000.0,1517000.0,443125000.0,758861000.0,33004000.0,62991000.0,3392000.0,8361277000.0,,-692861000.0,-644666000.0,1324073000.0,-692861000.0,-644666000.0,1324073000.0,-13454000.0,-7699000.0,658683000.0,658683000.0,-173586000.0,40185000.0,-51984000.0,-788582000.0,-1066226000.0,-185957000.0,-8299657000.0,-1777000.0,0.0,626497000.0,
Equity Residential,EQR,,906107,2014.0,Q4,2014-10-01,2014-12-31,,,2739000.0,651000.0,107479000.0,193089000.0,12159000.0,-28745000.0,3392000.0,1842999000.0,,-307176000.0,5976000.0,309745000.0,-307176000.0,5976000.0,309802000.0,8602000.0,-2142000.0,227041000.0,227041000.0,-84379000.0,-7894000.0,-14404000.0,-159565000.0,-263863000.0,-52776000.0,-1983966000.0,,,324917000.0,-57000.0
Equity Residential,EQR,,906107,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-212374000.0,2106000.0,1329873000.0,1762381000.0,160343000.0,56026000.0,6802000.0,1550649000.0,,-2762915000.0,-722434000.0,1985067000.0,-2762915000.0,-722434000.0,1985010000.0,-1500339000.0,-13050000.0,2528143000.0,2528143000.0,-2149109000.0,18184721000.0,-214299000.0,-774178000.0,-5426360000.0,-307947000.0,-21716082000.0,-1777000.0,,5065772000.0,57000.0
Equity Residential,EQR,,906107,2014.0,Q3,2014-07-01,2014-09-30,,,4737000.0,23000.0,108861000.0,190469000.0,-134000.0,76404000.0,,1950001000.0,,-278424000.0,-161022000.0,394849000.0,-278424000.0,-161022000.0,394792000.0,-44654000.0,-1977000.0,231190000.0,231190000.0,-107951000.0,31637000.0,-13303000.0,-190458000.0,-279868000.0,-56269000.0,-2067627000.0,,,188495000.0,57000.0
Equity Residential,EQR,,906107,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:06:27+00:00,,14385000.0,866000.0,335646000.0,565772000.0,20845000.0,91736000.0,,6518278000.0,0.0,-385685000.0,-650642000.0,1014328000.0,-385685000.0,-650642000.0,1014271000.0,-22056000.0,-5557000.0,431642000.0,431642000.0,-89207000.0,48079000.0,-37580000.0,-629017000.0,-802363000.0,-133181000.0,-6315691000.0,-1777000.0,,301580000.0,57000.0
Equity Residential,EQR,,906107,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:07:20+00:00,,9648000.0,843000.0,226785000.0,375303000.0,20979000.0,15332000.0,,4568277000.0,0.0,-107261000.0,-489620000.0,619479000.0,-107261000.0,-489620000.0,619479000.0,22598000.0,-3580000.0,200452000.0,200452000.0,18744000.0,16442000.0,-24277000.0,-438559000.0,-522495000.0,-76912000.0,-4248064000.0,-1777000.0,,113085000.0,
