company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q2,,2011-06-30,2011-07-28 11:21:44+00:00,1362100000.0,1269900000.0,65900000.0,,372400000.0,,1136700000.0,79300000.0,45100000.0,1240700000.0,,919500000.0,336800000.0,495500000.0,1681400000.0,67600000.0,450000000.0,,,,661400000.0,421400000.0,88600000.0,,1846700000.0,529400000.0,6226000000.0,2430900000.0,2305700000.0,1936600000.0,2430900000.0,2498500000.0,3727500000.0,6226000000.0,2238900000.0,1790900000.0,,-618400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q1,,2011-03-31,2011-04-28 11:47:04+00:00,1318100000.0,1278400000.0,31100000.0,,222900000.0,,1121900000.0,72900000.0,38200000.0,1231700000.0,,1259500000.0,319500000.0,490700000.0,1623200000.0,47400000.0,447400000.0,88800000.0,,,678900000.0,413800000.0,,,1684800000.0,176200000.0,6007000000.0,2306400000.0,2153700000.0,1532500000.0,2306400000.0,2353800000.0,3653200000.0,6007000000.0,2230100000.0,2120700000.0,,-531400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,FY,,2012-12-31,2014-02-13 12:12:38+00:00,1287200000.0,1147300000.0,-121300000.0,,715700000.0,,1161900000.0,94700000.0,72500000.0,1181400000.0,,823800000.0,382700000.0,447600000.0,1788000000.0,63500000.0,509700000.0,,,,575900000.0,318100000.0,67500000.0,,2611200000.0,243400000.0,6400800000.0,3082600000.0,2472800000.0,1603100000.0,3082600000.0,3146100000.0,3254700000.0,6400800000.0,2140000000.0,1651600000.0,0.0,-569200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q3,,2012-09-30,2012-10-31 10:24:55+00:00,1276500000.0,1261400000.0,-120600000.0,,621500000.0,,1186200000.0,33800000.0,55400000.0,1172300000.0,,866300000.0,380700000.0,475300000.0,1698700000.0,60700000.0,449300000.0,,,,601200000.0,357000000.0,101600000.0,,2490000000.0,236500000.0,6346500000.0,3044800000.0,2493600000.0,1568400000.0,3044800000.0,3105500000.0,3241000000.0,6346500000.0,2154200000.0,1672600000.0,,-510800000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q2,,2012-06-30,2012-07-26 11:46:53+00:00,1279300000.0,1327700000.0,-182600000.0,,481900000.0,,1479000000.0,37500000.0,37000000.0,1161800000.0,,956200000.0,363700000.0,472700000.0,1672700000.0,60800000.0,451100000.0,,,,602000000.0,365600000.0,100700000.0,,2388900000.0,197000000.0,6220700000.0,2873700000.0,2420500000.0,1513300000.0,2873700000.0,2934500000.0,3286200000.0,6220700000.0,2127500000.0,1772900000.0,,-811600000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q1,,2012-03-31,2012-04-26 11:17:12+00:00,1291300000.0,1369400000.0,-94800000.0,,396900000.0,,1206200000.0,69600000.0,28600000.0,1200500000.0,,848700000.0,345600000.0,480800000.0,1696400000.0,62800000.0,457500000.0,,,,628800000.0,373100000.0,93300000.0,,2268300000.0,561300000.0,6281300000.0,2658000000.0,2410000000.0,1881200000.0,2658000000.0,2720800000.0,3560500000.0,6281300000.0,2174900000.0,1679300000.0,,-721700000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,FY,,2013-12-31,2015-02-12 11:38:42+00:00,1383800000.0,1248500000.0,-14000000.0,,939500000.0,,1124400000.0,68700000.0,38500000.0,1197000000.0,,1021000000.0,405100000.0,458100000.0,1939400000.0,71800000.0,312900000.0,,,,577000000.0,326800000.0,83700000.0,,3177400000.0,201600000.0,6917000000.0,3560600000.0,2798500000.0,1623900000.0,3560600000.0,3632400000.0,3284600000.0,6917000000.0,2179100000.0,1660700000.0,,-727200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q3,,2013-09-30,2013-10-30 11:19:02+00:00,1377700000.0,1347500000.0,-91000000.0,,920400000.0,,1133200000.0,85300000.0,43300000.0,1190300000.0,,1018600000.0,402300000.0,454700000.0,1875400000.0,67400000.0,507700000.0,,,,590100000.0,328600000.0,98300000.0,,3065600000.0,253700000.0,6964300000.0,3367300000.0,2906200000.0,1674700000.0,3367300000.0,3434700000.0,3529600000.0,6964300000.0,2182700000.0,1854900000.0,,-740500000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q2,,2013-06-30,2013-07-25 11:22:56+00:00,1359100000.0,1339700000.0,-187800000.0,,817000000.0,,1130500000.0,58100000.0,40700000.0,1172200000.0,,913300000.0,392200000.0,439200000.0,1796300000.0,60900000.0,502600000.0,,,,607800000.0,316900000.0,82900000.0,,2927300000.0,316800000.0,6705400000.0,3195100000.0,2736900000.0,1716600000.0,3195100000.0,3256000000.0,3449400000.0,6705400000.0,2172200000.0,1732800000.0,,-674900000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q1,,2013-03-31,2013-04-25 11:27:29+00:00,1311900000.0,1318400000.0,-189200000.0,,695400000.0,,1131700000.0,60700000.0,42000000.0,1170000000.0,,971400000.0,377500000.0,449500000.0,1765200000.0,55500000.0,503700000.0,,,,614700000.0,309000000.0,77500000.0,,2753200000.0,229300000.0,6528900000.0,3106100000.0,2601500000.0,1583200000.0,3106100000.0,3161600000.0,3367300000.0,6528900000.0,2162200000.0,1784100000.0,,-589600000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,FY,,2014-12-31,2016-02-11 11:52:27+00:00,1530300000.0,1443500000.0,-383600000.0,,797800000.0,,1114900000.0,93600000.0,14200000.0,1205700000.0,151100000.0,716300000.0,403300000.0,505700000.0,2093900000.0,74700000.0,326600000.0,,,,403200000.0,326000000.0,130200000.0,,3717100000.0,623700000.0,7228000000.0,3616200000.0,2970800000.0,2168200000.0,3616200000.0,3690900000.0,3537100000.0,7228000000.0,2163300000.0,1368900000.0,,-832200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q3,,2014-09-30,2014-10-30 11:11:53+00:00,1503900000.0,1466100000.0,-199900000.0,,782800000.0,,1106800000.0,49700000.0,13200000.0,1210800000.0,,705800000.0,460800000.0,531800000.0,2067400000.0,69600000.0,295100000.0,,,,591500000.0,358400000.0,121400000.0,,3606500000.0,605700000.0,7282300000.0,3730600000.0,2951800000.0,2122800000.0,3730600000.0,3800200000.0,3482100000.0,7282300000.0,2263100000.0,1359300000.0,,-782800000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q2,,2014-06-30,2014-07-31 11:31:08+00:00,1622000000.0,1571700000.0,-18600000.0,,771400000.0,,1099600000.0,53000000.0,7600000.0,1243900000.0,,704200000.0,469900000.0,528000000.0,2089300000.0,64900000.0,307800000.0,,,,616600000.0,380600000.0,113200000.0,,3469900000.0,541100000.0,7457000000.0,3828800000.0,3037300000.0,2170700000.0,3828800000.0,3893700000.0,3563300000.0,7457000000.0,2330400000.0,1392600000.0,,-722100000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q1,,2014-03-31,2014-05-01 11:49:19+00:00,1562600000.0,1546100000.0,-16800000.0,,808100000.0,,1094900000.0,51500000.0,9800000.0,1244800000.0,,1027600000.0,440200000.0,516900000.0,2027800000.0,53800000.0,313700000.0,,,,623700000.0,368300000.0,98700000.0,,3308100000.0,338500000.0,7357800000.0,3683500000.0,3021300000.0,1910900000.0,3683500000.0,3737300000.0,3620500000.0,7357800000.0,2308700000.0,1709600000.0,,-702700000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2015.0,FY,,2015-12-31,2017-02-09 11:56:11+00:00,1866400000.0,1665000000.0,-610200000.0,60800000.0,577700000.0,,1112200000.0,,49400000.0,1757700000.0,543800000.0,2108900000.0,460900000.0,723600000.0,2448100000.0,77800000.0,312900000.0,,,,480000000.0,354400000.0,168900000.0,,4210100000.0,441400000.0,8825700000.0,3553700000.0,3135200000.0,2357200000.0,3553700000.0,3631500000.0,5194200000.0,8825700000.0,3242400000.0,2837000000.0,,-1158400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2015.0,Q3,,2015-09-30,2015-10-29 11:29:25+00:00,1436600000.0,1551500000.0,-576700000.0,,1033300000.0,,1111300000.0,56000000.0,28600000.0,1183700000.0,,1734500000.0,438500000.0,523100000.0,2185200000.0,70900000.0,306700000.0,,,,578700000.0,318200000.0,137100000.0,,4113600000.0,74600000.0,7687100000.0,3717000000.0,3301000000.0,1539800000.0,3717000000.0,3787900000.0,3899200000.0,7687100000.0,2200900000.0,2359400000.0,,-931200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2015.0,Q2,,2015-06-30,2015-07-30 11:21:56+00:00,1528200000.0,1573000000.0,-539500000.0,,1107900000.0,,1102400000.0,49800000.0,35300000.0,1184900000.0,,1731700000.0,437500000.0,525700000.0,2160500000.0,64800000.0,311000000.0,,,,582000000.0,336500000.0,145000000.0,,3985400000.0,72100000.0,7766300000.0,3686700000.0,3401400000.0,1635600000.0,3686700000.0,3751500000.0,4014800000.0,7766300000.0,2204400000.0,2379200000.0,,-861600000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2015.0,Q1,,2015-03-31,2015-04-30 11:23:32+00:00,1484400000.0,1564700000.0,-616900000.0,,1035500000.0,,1099200000.0,79900000.0,9300000.0,1168600000.0,,1730600000.0,422500000.0,506300000.0,2049900000.0,58500000.0,315000000.0,,,,556200000.0,313000000.0,139000000.0,,3866600000.0,107800000.0,7522600000.0,3504000000.0,3325400000.0,1601500000.0,3504000000.0,3562500000.0,3960100000.0,7522600000.0,2147300000.0,2358600000.0,,-844900000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2016.0,FY,,2016-12-31,2018-02-08 11:53:55+00:00,1847300000.0,1689300000.0,-722100000.0,827600000.0,443700000.0,,1106800000.0,,68600000.0,1702200000.0,463500000.0,2043600000.0,502200000.0,641200000.0,2501800000.0,83600000.0,294100000.0,,0.0,0.0,753400000.0,275700000.0,137400000.0,,4215200000.0,175900000.0,8834700000.0,3218300000.0,2911600000.0,2091800000.0,3218300000.0,3301900000.0,5532800000.0,8834700000.0,3421300000.0,3441000000.0,,-1381600000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2016.0,Q3,,2016-09-30,2016-10-27 11:25:31+00:00,1763200000.0,1764000000.0,-571000000.0,,518700000.0,,1095200000.0,,61200000.0,1730200000.0,494700000.0,2089900000.0,512700000.0,687200000.0,2518500000.0,80800000.0,293700000.0,,171800000.0,95300000.0,462000000.0,387900000.0,147500000.0,,4538100000.0,525400000.0,9007300000.0,3709900000.0,3289200000.0,2445100000.0,3709900000.0,3790700000.0,5216600000.0,9007300000.0,3199600000.0,2771500000.0,,-1352400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2016.0,Q2,,2016-06-30,2016-07-28 11:23:23+00:00,1790700000.0,1806900000.0,-593800000.0,,495000000.0,,1094000000.0,,93800000.0,1767000000.0,525300000.0,2119500000.0,508900000.0,744600000.0,2502800000.0,74400000.0,302700000.0,,,,477700000.0,410500000.0,160400000.0,,4482400000.0,515300000.0,8988600000.0,3681700000.0,3206900000.0,2399800000.0,3681700000.0,3756100000.0,5232500000.0,8988600000.0,3278900000.0,2832700000.0,,-1300900000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2016.0,Q1,,2016-03-31,2016-04-28 11:17:55+00:00,1819400000.0,1861200000.0,-540800000.0,,392300000.0,,1087800000.0,,24500000.0,1774200000.0,539000000.0,2131900000.0,487700000.0,756300000.0,2498900000.0,67900000.0,313600000.0,,,,458500000.0,423700000.0,172600000.0,,4346000000.0,466500000.0,8940700000.0,3693200000.0,3182400000.0,2310400000.0,3693200000.0,3761100000.0,5179600000.0,8940700000.0,3259400000.0,2869200000.0,,-1199800000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2017.0,FY,,2017-12-31,2019-02-19 11:39:10+00:00,2270300000.0,2018900000.0,-490000000.0,775700000.0,545300000.0,,1121200000.0,,40800000.0,1881800000.0,492700000.0,2103700000.0,547400000.0,766300000.0,2863800000.0,109100000.0,301600000.0,,67300000.0,29500000.0,458700000.0,355500000.0,145400000.0,,4531000000.0,84600000.0,9787600000.0,3716800000.0,3543200000.0,2425200000.0,3716800000.0,3825900000.0,5961700000.0,9787600000.0,3380600000.0,3536500000.0,,-1445400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2017.0,Q3,,2017-09-30,2017-10-26 11:58:07+00:00,2015000000.0,2046100000.0,-545700000.0,786000000.0,414300000.0,0.0,1102600000.0,,63000000.0,1882100000.0,509400000.0,2091900000.0,559500000.0,773400000.0,2753700000.0,90600000.0,301700000.0,,,,710400000.0,339100000.0,167300000.0,,4712800000.0,303200000.0,9816200000.0,3825700000.0,3401100000.0,2381200000.0,3825700000.0,3916300000.0,5899900000.0,9816200000.0,3661400000.0,3518700000.0,,-1444000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2017.0,Q2,,2017-06-30,2017-07-27 11:17:46+00:00,1904700000.0,1939300000.0,-606400000.0,800600000.0,387100000.0,0.0,1091200000.0,,59600000.0,1734700000.0,453800000.0,2077900000.0,528600000.0,701400000.0,2663800000.0,79900000.0,290800000.0,,,,714400000.0,321200000.0,165400000.0,,4557300000.0,141800000.0,9288500000.0,3612000000.0,3193200000.0,2106100000.0,3612000000.0,3691900000.0,5596600000.0,9288500000.0,3431500000.0,3490500000.0,,-1430100000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2017.0,Q1,,2017-03-31,2017-04-27 11:48:30+00:00,1841300000.0,1934300000.0,-674200000.0,813800000.0,358400000.0,,1080100000.0,,54800000.0,1708100000.0,455700000.0,2040300000.0,530000000.0,656900000.0,2553100000.0,76300000.0,292000000.0,,,,729500000.0,306700000.0,157700000.0,,4374700000.0,255100000.0,9083700000.0,3403400000.0,3107300000.0,2151200000.0,3403400000.0,3479700000.0,5604000000.0,9083700000.0,3423300000.0,3452800000.0,,-1377200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2018.0,FY,,2018-12-31,2020-02-13 12:30:02+00:00,2144000000.0,1988000000.0,-674000000.0,755000000.0,739000000.0,,1149000000.0,,59000000.0,1853000000.0,439000000.0,1941000000.0,592000000.0,781000000.0,2904000000.0,119000000.0,298000000.0,,47000000.0,23000000.0,502000000.0,357000000.0,250000000.0,,5336000000.0,173000000.0,10095000000.0,4226000000.0,3805000000.0,2399000000.0,4226000000.0,4345000000.0,5750000000.0,10095000000.0,3386000000.0,3351000000.0,,-1585000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2018.0,Q3,,2018-09-30,2018-10-25 11:15:23+00:00,2009200000.0,2061100000.0,-609200000.0,739700000.0,361800000.0,,1129600000.0,,9800000.0,1856500000.0,450100000.0,2085600000.0,610300000.0,810300000.0,2827800000.0,103800000.0,269400000.0,,64500000.0,29900000.0,481100000.0,351900000.0,192900000.0,,5127300000.0,50700000.0,9716400000.0,4066400000.0,3490600000.0,2099600000.0,4066400000.0,4170200000.0,5546200000.0,9716400000.0,3398000000.0,3446600000.0,,-1581300000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2018.0,Q2,,2018-06-30,2018-07-26 11:24:19+00:00,2122100000.0,2131000000.0,-567600000.0,747900000.0,361900000.0,,1113200000.0,,12400000.0,1858100000.0,461900000.0,2102500000.0,610500000.0,800200000.0,2825700000.0,93700000.0,284400000.0,,65500000.0,31300000.0,477300000.0,352100000.0,185100000.0,,4958800000.0,70500000.0,9777200000.0,3960300000.0,3543700000.0,2236300000.0,3960300000.0,4054000000.0,5723200000.0,9777200000.0,3407800000.0,3486900000.0,,-1544100000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2018.0,Q1,,2018-03-31,2018-04-26 11:59:15+00:00,2160400000.0,2247100000.0,-430300000.0,761300000.0,409700000.0,0.0,1104800000.0,,44400000.0,1890600000.0,485200000.0,2131500000.0,581800000.0,800400000.0,2923800000.0,105100000.0,300200000.0,,69600000.0,37800000.0,455600000.0,389400000.0,171000000.0,,4722400000.0,194000000.0,10034800000.0,3910700000.0,3697800000.0,2436600000.0,3910700000.0,4015800000.0,6019000000.0,10034800000.0,3413200000.0,3582400000.0,,-1486200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2019.0,FY,,2019-12-31,2020-05-06 12:14:26+00:00,1977000000.0,1921000000.0,-727000000.0,,832000000.0,,1148000000.0,,66000000.0,1842000000.0,402000000.0,1674000000.0,318000000.0,807000000.0,2925000000.0,138000000.0,306000000.0,,,,379000000.0,549000000.0,276000000.0,,5942000000.0,286000000.0,9702000000.0,4706000000.0,3836000000.0,2329000000.0,4706000000.0,4844000000.0,4858000000.0,9702000000.0,2941000000.0,2529000000.0,,-1657000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2019.0,Q3,,2019-09-30,2019-10-31 11:33:23+00:00,2048000000.0,1983000000.0,-779000000.0,723000000.0,916000000.0,,1132000000.0,,58000000.0,1818000000.0,404000000.0,1656000000.0,694000000.0,810000000.0,2812000000.0,121000000.0,273000000.0,,0.0,0.0,484000000.0,444000000.0,278000000.0,,5757000000.0,419000000.0,10199000000.0,4457000000.0,3987000000.0,2525000000.0,4457000000.0,4578000000.0,5621000000.0,10199000000.0,3400000000.0,3096000000.0,,-1653000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2019.0,Q2,,2019-06-30,2019-07-25 12:06:28+00:00,2089000000.0,2063000000.0,-670000000.0,734000000.0,710000000.0,,1119000000.0,,53000000.0,1845000000.0,421000000.0,1929000000.0,690000000.0,817000000.0,2891000000.0,108000000.0,283000000.0,,0.0,0.0,535000000.0,470000000.0,259000000.0,,5598000000.0,171000000.0,10231000000.0,4394000000.0,3849000000.0,2313000000.0,4394000000.0,4502000000.0,5729000000.0,10231000000.0,3491000000.0,3416000000.0,,-1653000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2019.0,Q1,,2019-03-31,2019-04-25 11:37:46+00:00,2056000000.0,2065000000.0,-675000000.0,746000000.0,494000000.0,,1114000000.0,,57000000.0,1848000000.0,433000000.0,1923000000.0,617000000.0,807000000.0,2895000000.0,111000000.0,292000000.0,,50000000.0,22000000.0,592000000.0,459000000.0,280000000.0,23000000.0,5461000000.0,164000000.0,10104000000.0,4274000000.0,3719000000.0,2299000000.0,4274000000.0,4385000000.0,5719000000.0,10104000000.0,3490000000.0,3420000000.0,,-1626000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2020.0,Q1,,2020-03-31,2020-05-06 12:14:26+00:00,1793000000.0,1735000000.0,-801000000.0,,901000000.0,,1112000000.0,,45000000.0,1818000000.0,383000000.0,1664000000.0,315000000.0,847000000.0,2839000000.0,140000000.0,302000000.0,,,,406000000.0,548000000.0,258000000.0,,6036000000.0,286000000.0,9502000000.0,4724000000.0,3741000000.0,2124000000.0,4724000000.0,4864000000.0,4638000000.0,9502000000.0,2922000000.0,2514000000.0,,-1623000000.0
