company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netppe,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2014.0,Q2,,2014-06-30,2014-07-24 16:25:39+00:00,322000000.0,1190000000.0,666000000.0,-5000000.0,153000000.0,4384000000.0,,13759000000.0,53000000.0,,1672000000.0,,,3334000000.0,,206000000.0,1056000000.0,411000000.0,4592000000.0,173000000.0,9572000000.0,20769000000.0,18346000000.0,15557000000.0,1214000000.0,18346000000.0,18346000000.0,2423000000.0,20769000000.0,1878000000.0,1209000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2014.0,Q1,,2014-03-31,2014-04-25 16:02:52+00:00,273000000.0,1006000000.0,525000000.0,15000000.0,191000000.0,2998000000.0,,12921000000.0,38000000.0,,1682000000.0,,,3074000000.0,,212000000.0,1063000000.0,425000000.0,3801000000.0,201000000.0,9631000000.0,19028000000.0,16737000000.0,14060000000.0,1037000000.0,16737000000.0,16737000000.0,2291000000.0,19028000000.0,1894000000.0,1254000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2015.0,FY,,2015-12-31,2017-02-02 21:13:52+00:00,413000000.0,2559000000.0,1449000000.0,-455000000.0,107000000.0,4907000000.0,0.0,34886000000.0,56000000.0,,18026000000.0,3246000000.0,,5687000000.0,,796000000.0,3157000000.0,659000000.0,9787000000.0,7000000.0,13527000000.0,49407000000.0,44218000000.0,21652000000.0,1925000000.0,44218000000.0,44218000000.0,5189000000.0,49407000000.0,22068000000.0,3264000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2015.0,Q3,,2015-09-30,2015-11-05 16:47:45+00:00,390000000.0,2010000000.0,1338000000.0,-380000000.0,109000000.0,4308000000.0,,33574000000.0,47000000.0,,18024000000.0,3437000000.0,,5335000000.0,,534000000.0,3148000000.0,1295000000.0,8226000000.0,17000000.0,11526000000.0,46469000000.0,41420000000.0,19139000000.0,1792000000.0,41420000000.0,41420000000.0,5049000000.0,46469000000.0,21995000000.0,3257000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2015.0,Q2,,2015-06-30,2015-07-30 18:43:25+00:00,321000000.0,1815000000.0,1472000000.0,-357000000.0,110000000.0,5123000000.0,,32479000000.0,49000000.0,,18025000000.0,3605000000.0,,4955000000.0,,594000000.0,2687000000.0,1011000000.0,7330000000.0,39000000.0,9002000000.0,44130000000.0,39452000000.0,16951000000.0,1881000000.0,39452000000.0,39452000000.0,4678000000.0,44130000000.0,22224000000.0,2797000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2015.0,Q1,,2015-03-31,2015-04-23 16:23:16+00:00,318000000.0,1508000000.0,1300000000.0,-447000000.0,113000000.0,3419000000.0,,31337000000.0,55000000.0,,18005000000.0,3774000000.0,,4619000000.0,,605000000.0,2647000000.0,1083000000.0,6611000000.0,73000000.0,8994000000.0,42007000000.0,37501000000.0,15004000000.0,1746000000.0,37501000000.0,37501000000.0,4506000000.0,42007000000.0,22384000000.0,2760000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2016.0,FY,,2016-12-31,2018-02-01 16:58:26+00:00,582000000.0,3993000000.0,2203000000.0,-703000000.0,,8903000000.0,0.0,38227000000.0,90000000.0,,18122000000.0,2535000000.0,,8591000000.0,,1312000000.0,2892000000.0,959000000.0,21670000000.0,,20546000000.0,64961000000.0,59194000000.0,34401000000.0,2875000000.0,59194000000.0,59194000000.0,5767000000.0,64961000000.0,21969000000.0,2892000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2016.0,Q3,,2016-09-30,2016-11-03 16:05:28+00:00,499000000.0,3070000000.0,2018000000.0,-372000000.0,0.0,6038000000.0,,38756000000.0,78000000.0,,18085000000.0,2702000000.0,,7899000000.0,,660000000.0,2964000000.0,1118000000.0,15731000000.0,0.0,20102000000.0,59674000000.0,54115000000.0,30328000000.0,2595000000.0,54115000000.0,54115000000.0,5559000000.0,59674000000.0,21447000000.0,2964000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2016.0,Q2,,2016-06-30,2016-07-28 16:19:58+00:00,362000000.0,2801000000.0,1770000000.0,-374000000.0,0.0,5108000000.0,,37405000000.0,79000000.0,,18043000000.0,2879000000.0,,7104000000.0,,703000000.0,3145000000.0,916000000.0,13352000000.0,0.0,18185000000.0,55739000000.0,50383000000.0,27010000000.0,2211000000.0,50383000000.0,50383000000.0,5356000000.0,55739000000.0,21625000000.0,3145000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2016.0,Q1,,2016-03-31,2016-04-28 16:15:04+00:00,365000000.0,2348000000.0,1389000000.0,-276000000.0,0.0,6456000000.0,,36129000000.0,55000000.0,,18029000000.0,3067000000.0,,6467000000.0,,700000000.0,3116000000.0,843000000.0,11297000000.0,0.0,14165000000.0,52075000000.0,47150000000.0,23812000000.0,1809000000.0,47150000000.0,47150000000.0,4925000000.0,52075000000.0,21796000000.0,3116000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2017.0,FY,,2017-12-31,2019-01-31 16:58:29+00:00,770000000.0,5832000000.0,2892000000.0,-227000000.0,,8079000000.0,0.0,40584000000.0,98000000.0,,18221000000.0,1884000000.0,,13721000000.0,,2135000000.0,6417000000.0,1020000000.0,33990000000.0,,33632000000.0,84524000000.0,74347000000.0,48563000000.0,3760000000.0,74347000000.0,74347000000.0,10177000000.0,84524000000.0,22240000000.0,6417000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2017.0,Q3,,2017-09-30,2017-11-02 16:37:43+00:00,697000000.0,4424000000.0,2503000000.0,-200000000.0,,7201000000.0,,40199000000.0,105000000.0,,18213000000.0,2050000000.0,,12158000000.0,,2374000000.0,4485000000.0,1490000000.0,31209000000.0,,31088000000.0,78998000000.0,71208000000.0,44203000000.0,3305000000.0,71208000000.0,71208000000.0,7790000000.0,78998000000.0,22637000000.0,4485000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2017.0,Q2,,2017-06-30,2017-07-27 16:25:55+00:00,601000000.0,3897000000.0,2626000000.0,-370000000.0,,6252000000.0,,39291000000.0,88000000.0,,18129000000.0,2186000000.0,,10628000000.0,,2096000000.0,4047000000.0,1455000000.0,27560000000.0,,29200000000.0,73843000000.0,66481000000.0,40804000000.0,3315000000.0,66481000000.0,66481000000.0,7362000000.0,73843000000.0,22411000000.0,4047000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2017.0,Q1,,2017-03-31,2017-05-04 16:20:47+00:00,448000000.0,3415000000.0,2400000000.0,-626000000.0,,7104000000.0,,38639000000.0,80000000.0,,18126000000.0,2360000000.0,,9462000000.0,,1836000000.0,3598000000.0,1209000000.0,24175000000.0,,25202000000.0,68714000000.0,62188000000.0,36930000000.0,2928000000.0,62188000000.0,62188000000.0,6526000000.0,68714000000.0,22322000000.0,3598000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2018.0,FY,,2018-12-31,2020-01-29 21:12:14+00:00,1361000000.0,7587000000.0,5509000000.0,-760000000.0,,10019000000.0,0.0,42906000000.0,147000000.0,,18301000000.0,1294000000.0,,24683000000.0,,2576000000.0,6190000000.0,1779000000.0,41981000000.0,,31095000000.0,97334000000.0,84127000000.0,50480000000.0,7017000000.0,84127000000.0,84127000000.0,13207000000.0,97334000000.0,22171000000.0,6190000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2018.0,Q3,,2018-09-30,2018-10-31 16:13:09+00:00,1092000000.0,6058000000.0,4255000000.0,-777000000.0,,9637000000.0,0.0,42352000000.0,115000000.0,,18304000000.0,1451000000.0,,21112000000.0,,2438000000.0,6648000000.0,1883000000.0,38767000000.0,,31569000000.0,92452000000.0,80342000000.0,49147000000.0,5462000000.0,80342000000.0,80342000000.0,12110000000.0,92452000000.0,22193000000.0,6648000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2018.0,Q2,,2018-06-30,2018-07-26 16:25:03+00:00,859000000.0,5590000000.0,3720000000.0,-687000000.0,,11552000000.0,0.0,41832000000.0,91000000.0,,18263000000.0,1573000000.0,,18357000000.0,,2265000000.0,6239000000.0,1934000000.0,38237000000.0,,30757000000.0,90291000000.0,79382000000.0,49833000000.0,4670000000.0,79382000000.0,79382000000.0,10909000000.0,90291000000.0,22101000000.0,6239000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2018.0,Q1,,2018-03-31,2018-04-26 17:06:41+00:00,989000000.0,5115000000.0,4003000000.0,-294000000.0,,12082000000.0,,41134000000.0,94000000.0,,18268000000.0,1735000000.0,,16211000000.0,,2319000000.0,6239000000.0,1341000000.0,36780000000.0,,31874000000.0,88945000000.0,77620000000.0,50412000000.0,5086000000.0,77620000000.0,77620000000.0,11325000000.0,88945000000.0,22322000000.0,6239000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2019.0,FY,,2019-12-31,2020-04-30 06:14:44+00:00,2249000000.0,9518000000.0,11735000000.0,-489000000.0,,19079000000.0,0.0,45851000000.0,269000000.0,,18715000000.0,894000000.0,,35323000000.0,800000000.0,12219000000.0,17269000000.0,1852000000.0,55692000000.0,,35776000000.0,133376000000.0,101054000000.0,66225000000.0,15053000000.0,101054000000.0,101054000000.0,32322000000.0,133376000000.0,31828000000.0,17269000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2019.0,Q3,,2019-09-30,2019-10-30 21:00:31+00:00,1450000000.0,7673000000.0,10877000000.0,-849000000.0,,15979000000.0,0.0,45059000000.0,225000000.0,,18338000000.0,853000000.0,,32284000000.0,776000000.0,10864000000.0,17091000000.0,2137000000.0,49789000000.0,,36290000000.0,124418000000.0,93999000000.0,62079000000.0,13328000000.0,93999000000.0,93999000000.0,30419000000.0,124418000000.0,30055000000.0,17091000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2019.0,Q2,,2019-06-30,2019-07-24 21:12:30+00:00,1215000000.0,7513000000.0,10878000000.0,-483000000.0,,13877000000.0,0.0,44277000000.0,198000000.0,,18334000000.0,994000000.0,,29999000000.0,688000000.0,9718000000.0,15265000000.0,1852000000.0,44968000000.0,,34719000000.0,117006000000.0,88762000000.0,57961000000.0,12979000000.0,88762000000.0,88762000000.0,28244000000.0,117006000000.0,29046000000.0,15265000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2019.0,Q1,,2019-03-31,2019-04-24 21:06:00+00:00,1141000000.0,6475000000.0,7980000000.0,-781000000.0,,11076000000.0,0.0,43533000000.0,142000000.0,,18333000000.0,1150000000.0,,27345000000.0,645000000.0,9349000000.0,13053000000.0,1582000000.0,43764000000.0,,34167000000.0,109477000000.0,86516000000.0,53300000000.0,9908000000.0,86516000000.0,86516000000.0,22961000000.0,109477000000.0,28832000000.0,13053000000.0,
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2020.0,Q1,,2020-03-31,2020-04-30 06:14:44+00:00,1541000000.0,7289000000.0,12446000000.0,-544000000.0,,23618000000.0,0.0,46688000000.0,247000000.0,,18811000000.0,838000000.0,,37127000000.0,835000000.0,12246000000.0,17998000000.0,1771000000.0,59160000000.0,,36671000000.0,138371000000.0,105304000000.0,69349000000.0,15069000000.0,105304000000.0,105304000000.0,33067000000.0,138371000000.0,31895000000.0,17998000000.0,
