company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2010.0,FY,2010-01-01,2010-12-31,2013-02-01 16:43:01+00:00,-22000000.0,261000000.0,23000000.0,139000000.0,-3000000.0,-70000000.0,500000000.0,250000000.0,781000000.0,-324000000.0,698000000.0,781000000.0,-324000000.0,698000000.0,1152000000.0,606000000.0,606000000.0,23000000.0,121000000.0,-9000000.0,0.0,-293000000.0,-90000000.0,,0.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2011.0,Q4,2011-10-01,2011-12-31,,-19000000.0,18000000.0,9000000.0,103000000.0,8000000.0,31000000.0,,,131000000.0,-43000000.0,510000000.0,131000000.0,-43000000.0,510000000.0,606000000.0,302000000.0,302000000.0,74000000.0,184000000.0,1000000.0,-284000000.0,-185000000.0,-53000000.0,,444000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2011.0,FY,2011-01-01,2011-12-31,2014-01-31 16:10:34+00:00,-24000000.0,197000000.0,28000000.0,323000000.0,3000000.0,5000000.0,998000000.0,0.0,1198000000.0,-3023000000.0,1549000000.0,1198000000.0,-3023000000.0,1549000000.0,-273000000.0,1000000000.0,1000000000.0,221000000.0,631000000.0,6000000.0,-3028000000.0,-606000000.0,-431000000.0,,629000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2011.0,Q3,2011-07-01,2011-09-30,,-1000000.0,3000000.0,6000000.0,97000000.0,-9000000.0,171000000.0,,,14000000.0,-795000000.0,565000000.0,14000000.0,-795000000.0,565000000.0,-225000000.0,227000000.0,227000000.0,70000000.0,60000000.0,8000000.0,-851000000.0,-136000000.0,-46000000.0,,185000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 16:20:35+00:00,-5000000.0,179000000.0,19000000.0,220000000.0,-5000000.0,-26000000.0,998000000.0,,1067000000.0,-2980000000.0,1039000000.0,1067000000.0,-2980000000.0,1039000000.0,-879000000.0,698000000.0,698000000.0,147000000.0,447000000.0,5000000.0,-2744000000.0,-421000000.0,-378000000.0,,185000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-31 16:39:19+00:00,-4000000.0,176000000.0,13000000.0,123000000.0,4000000.0,-197000000.0,998000000.0,,1053000000.0,-2185000000.0,474000000.0,1053000000.0,-2185000000.0,474000000.0,-654000000.0,471000000.0,471000000.0,77000000.0,387000000.0,-3000000.0,-1893000000.0,-285000000.0,-332000000.0,,0.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q4,2012-10-01,2012-12-31,,,,8000000.0,224000000.0,4000000.0,201000000.0,,1496000000.0,-1314000000.0,535000000.0,681000000.0,-1314000000.0,535000000.0,681000000.0,-94000000.0,64000000.0,64000000.0,192000000.0,-2675000000.0,-2000000.0,-1714000000.0,-198000000.0,-135000000.0,,2449000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,FY,2012-01-01,2012-12-31,2015-01-29 16:35:58+00:00,-911000000.0,184000000.0,38000000.0,649000000.0,1000000.0,-685000000.0,6760000000.0,1496000000.0,6283000000.0,-7024000000.0,1612000000.0,6283000000.0,-7024000000.0,1612000000.0,872000000.0,53000000.0,53000000.0,1595000000.0,-1607000000.0,-4000000.0,-10307000000.0,-1235000000.0,-366000000.0,,5433000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q3TTM,2011-10-01,2012-09-30,,-930000000.0,202000000.0,39000000.0,528000000.0,5000000.0,-855000000.0,6760000000.0,,7728000000.0,-7602000000.0,1441000000.0,7728000000.0,-7602000000.0,1441000000.0,1572000000.0,291000000.0,291000000.0,1477000000.0,1252000000.0,-1000000.0,-8877000000.0,-1222000000.0,-284000000.0,,3428000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q3,2012-07-01,2012-09-30,,-336000000.0,2000000.0,11000000.0,176000000.0,12000000.0,-54000000.0,-1000000.0,,507000000.0,-389000000.0,250000000.0,507000000.0,-389000000.0,250000000.0,380000000.0,-59000000.0,-59000000.0,187000000.0,596000000.0,1000000.0,-1633000000.0,-171000000.0,-88000000.0,,1750000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 18:07:03+00:00,-911000000.0,184000000.0,30000000.0,425000000.0,-3000000.0,-886000000.0,6760000000.0,,7597000000.0,-7559000000.0,931000000.0,7597000000.0,-7559000000.0,931000000.0,966000000.0,-11000000.0,-11000000.0,1403000000.0,1068000000.0,-2000000.0,-8593000000.0,-1037000000.0,-231000000.0,,2984000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q2TTM,2011-07-01,2012-06-30,,-595000000.0,203000000.0,34000000.0,449000000.0,-16000000.0,-630000000.0,6761000000.0,,7235000000.0,-8008000000.0,1756000000.0,7235000000.0,-8008000000.0,1756000000.0,967000000.0,577000000.0,577000000.0,1360000000.0,716000000.0,6000000.0,-8095000000.0,-1187000000.0,-242000000.0,,1863000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 16:42:31+00:00,-575000000.0,182000000.0,19000000.0,249000000.0,-15000000.0,-832000000.0,6761000000.0,,7090000000.0,-7170000000.0,681000000.0,7090000000.0,-7170000000.0,681000000.0,586000000.0,48000000.0,48000000.0,1216000000.0,472000000.0,-3000000.0,-6960000000.0,-866000000.0,-143000000.0,,1234000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:36:18+00:00,-25000000.0,174000000.0,9000000.0,110000000.0,-1000000.0,22000000.0,,,50000000.0,-720000000.0,439000000.0,50000000.0,-720000000.0,441000000.0,-230000000.0,205000000.0,205000000.0,102000000.0,121000000.0,-1000000.0,-877000000.0,-453000000.0,-71000000.0,,636000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,FY,2013-01-01,2013-12-31,2016-01-28 16:17:07+00:00,-368000000.0,82000000.0,38000000.0,1011000000.0,8000000.0,639000000.0,1478000000.0,,-667000000.0,-2624000000.0,4222000000.0,-667000000.0,-2624000000.0,4222000000.0,939000000.0,1500000000.0,1500000000.0,1072000000.0,-254000000.0,-12000000.0,-7433000000.0,-1362000000.0,-1891000000.0,,6551000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q4,2013-10-01,2013-12-31,,-131000000.0,21000000.0,5000000.0,274000000.0,1000000.0,134000000.0,1478000000.0,,1525000000.0,-2534000000.0,1231000000.0,1525000000.0,-2534000000.0,1231000000.0,223000000.0,523000000.0,523000000.0,300000000.0,147000000.0,-15000000.0,-3069000000.0,-483000000.0,-100000000.0,,1164000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q3TTM,2012-10-01,2013-09-30,,-237000000.0,61000000.0,41000000.0,961000000.0,11000000.0,706000000.0,,1496000000.0,-3506000000.0,445000000.0,3672000000.0,-3506000000.0,445000000.0,3672000000.0,622000000.0,1041000000.0,1041000000.0,964000000.0,-3076000000.0,1000000.0,-6078000000.0,-1077000000.0,-1926000000.0,,7836000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q3,2013-07-01,2013-09-30,,-16000000.0,43000000.0,7000000.0,274000000.0,14000000.0,-49000000.0,,,-1599000000.0,734000000.0,950000000.0,-1599000000.0,734000000.0,950000000.0,99000000.0,425000000.0,425000000.0,300000000.0,-8000000.0,,-904000000.0,-284000000.0,-1591000000.0,,1938000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 06:02:31+00:00,-237000000.0,61000000.0,33000000.0,737000000.0,7000000.0,505000000.0,,,-2192000000.0,-90000000.0,2991000000.0,-2192000000.0,-90000000.0,2991000000.0,716000000.0,977000000.0,977000000.0,772000000.0,-401000000.0,3000000.0,-4364000000.0,-879000000.0,-1791000000.0,,5387000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 16:25:39+00:00,-221000000.0,18000000.0,26000000.0,463000000.0,-7000000.0,554000000.0,,,-593000000.0,-824000000.0,2041000000.0,-593000000.0,-824000000.0,2041000000.0,617000000.0,552000000.0,552000000.0,472000000.0,-393000000.0,3000000.0,-3460000000.0,-595000000.0,-200000000.0,,3449000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q2TTM,2012-07-01,2013-06-30,,-557000000.0,20000000.0,45000000.0,863000000.0,9000000.0,701000000.0,-1000000.0,1496000000.0,-1400000000.0,-678000000.0,2972000000.0,-1400000000.0,-678000000.0,2972000000.0,903000000.0,557000000.0,557000000.0,851000000.0,-2472000000.0,2000000.0,-6807000000.0,-964000000.0,-423000000.0,,7648000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q2,2013-04-01,2013-06-30,,-122000000.0,9000000.0,14000000.0,230000000.0,1000000.0,471000000.0,,,-149000000.0,-498000000.0,1322000000.0,-149000000.0,-498000000.0,1322000000.0,676000000.0,333000000.0,333000000.0,288000000.0,-58000000.0,-3000000.0,-1952000000.0,-268000000.0,-91000000.0,,1847000000.0
Facebook Inc,FB,BQ4BKCS1HXDV9HN80Z93,1326801,2013.0,Q1TTM,2012-04-01,2013-03-31,,-985000000.0,19000000.0,41000000.0,772000000.0,-6000000.0,-624000000.0,6760000000.0,1496000000.0,5789000000.0,-6630000000.0,1892000000.0,5789000000.0,-6630000000.0,1890000000.0,1043000000.0,67000000.0,67000000.0,1677000000.0,-2063000000.0,3000000.0,-10938000000.0,-1109000000.0,-404000000.0,,6399000000.0
