company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commonequity,customerandotherreceivables,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q2,,2011-06-30,2011-08-04 16:37:47+00:00,-1698000000.0,300000000.0,4332000000.0,2785000000.0,8975000000.0,3484000000.0,4479000000.0,798000000.0,67000000.0,1879000000.0,3565000000.0,2175000000.0,8233000000.0,11760000000.0,11760000000.0,52000000.0,30496000000.0,8398000000.0,8398000000.0,8465000000.0,22031000000.0,30496000000.0,515000000.0,-2469000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q1,,2011-03-31,2011-05-05 16:36:32+00:00,-1714000000.0,682000000.0,4328000000.0,2650000000.0,8895000000.0,3547000000.0,4409000000.0,791000000.0,64000000.0,2039000000.0,3647000000.0,2148000000.0,8039000000.0,10609000000.0,10609000000.0,502000000.0,29802000000.0,8423000000.0,8423000000.0,8487000000.0,21315000000.0,29802000000.0,589000000.0,-2230000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,FY,,2012-12-31,2014-02-18 17:15:50+00:00,-2610000000.0,291000000.0,4439000000.0,3101000000.0,8943000000.0,2975000000.0,3713000000.0,820000000.0,43000000.0,1796000000.0,3618000000.0,2684000000.0,5933000000.0,12214000000.0,12214000000.0,452000000.0,30486000000.0,7762000000.0,7762000000.0,7805000000.0,22681000000.0,30486000000.0,346000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q3,,2012-09-30,2012-10-31 16:08:22+00:00,-2250000000.0,290000000.0,4376000000.0,2959000000.0,8856000000.0,3040000000.0,4111000000.0,814000000.0,56000000.0,1489000000.0,3083000000.0,2320000000.0,6179000000.0,11343000000.0,11343000000.0,291000000.0,29509000000.0,8305000000.0,8305000000.0,8361000000.0,21148000000.0,29509000000.0,718000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q2,,2012-06-30,2012-08-08 17:01:33+00:00,-2432000000.0,286000000.0,4282000000.0,3075000000.0,8713000000.0,3106000000.0,4098000000.0,797000000.0,58000000.0,1578000000.0,3299000000.0,2072000000.0,6302000000.0,12736000000.0,12736000000.0,392000000.0,30807000000.0,8152000000.0,8152000000.0,8210000000.0,22597000000.0,30807000000.0,516000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q1,,2012-03-31,2012-05-08 16:07:54+00:00,-2239000000.0,323000000.0,4299000000.0,3164000000.0,8896000000.0,3203000000.0,4168000000.0,808000000.0,58000000.0,1572000000.0,3435000000.0,2171000000.0,8770000000.0,11795000000.0,11795000000.0,286000000.0,30271000000.0,8358000000.0,8358000000.0,8416000000.0,21855000000.0,30271000000.0,510000000.0,-2472000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,FY,,2013-12-31,2015-02-23 18:02:59+00:00,-2374000000.0,477000000.0,4788000000.0,2896000000.0,8997000000.0,2578000000.0,3686000000.0,791000000.0,50000000.0,2118000000.0,2959000000.0,2837000000.0,5731000000.0,11871000000.0,11871000000.0,703000000.0,30251000000.0,8145000000.0,8145000000.0,8195000000.0,22056000000.0,30251000000.0,523000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q3,,2013-09-30,2013-10-25 16:40:50+00:00,-2636000000.0,369000000.0,4663000000.0,2666000000.0,8958000000.0,2657000000.0,3352000000.0,803000000.0,56000000.0,1797000000.0,3172000000.0,2287000000.0,5507000000.0,11698000000.0,11698000000.0,1206000000.0,29305000000.0,7534000000.0,7534000000.0,7590000000.0,21715000000.0,29305000000.0,357000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q2,,2013-06-30,2013-07-26 16:49:04+00:00,-2809000000.0,266000000.0,4563000000.0,2838000000.0,8795000000.0,2736000000.0,4012000000.0,808000000.0,59000000.0,1736000000.0,3237000000.0,2192000000.0,5805000000.0,12576000000.0,12576000000.0,427000000.0,30062000000.0,7559000000.0,7559000000.0,7618000000.0,22444000000.0,30062000000.0,307000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q1,,2013-03-31,2013-05-01 17:06:05+00:00,-2775000000.0,408000000.0,4510000000.0,2884000000.0,8786000000.0,2844000000.0,3770000000.0,816000000.0,54000000.0,1715000000.0,3365000000.0,2235000000.0,5844000000.0,12224000000.0,12224000000.0,802000000.0,30029000000.0,7579000000.0,7579000000.0,7633000000.0,22396000000.0,30029000000.0,352000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,FY,,2014-12-31,2016-02-22 16:42:34+00:00,-3134000000.0,374000000.0,5100000000.0,2815000000.0,8860000000.0,2520000000.0,4799000000.0,765000000.0,60000000.0,2406000000.0,3328000000.0,2593000000.0,4605000000.0,11638000000.0,11638000000.0,783000000.0,29772000000.0,6571000000.0,6571000000.0,6631000000.0,23141000000.0,29772000000.0,394000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q3,,2014-09-30,2014-10-31 16:37:56+00:00,-2518000000.0,382000000.0,5015000000.0,2630000000.0,9026000000.0,2612000000.0,4840000000.0,760000000.0,57000000.0,2385000000.0,2859000000.0,2381000000.0,4718000000.0,10815000000.0,10815000000.0,660000000.0,28827000000.0,7215000000.0,7215000000.0,7272000000.0,21555000000.0,28827000000.0,217000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q2,,2014-06-30,2014-07-25 16:09:32+00:00,-2218000000.0,418000000.0,4936000000.0,2803000000.0,9099000000.0,2468000000.0,5155000000.0,787000000.0,59000000.0,3107000000.0,2822000000.0,2455000000.0,4982000000.0,12786000000.0,12786000000.0,799000000.0,31776000000.0,7700000000.0,7700000000.0,7759000000.0,24017000000.0,31776000000.0,308000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q1,,2014-03-31,2014-04-25 16:41:17+00:00,-2320000000.0,338000000.0,4863000000.0,2880000000.0,9030000000.0,2500000000.0,3669000000.0,785000000.0,60000000.0,2166000000.0,2821000000.0,2466000000.0,5403000000.0,12038000000.0,12038000000.0,1077000000.0,30077000000.0,7946000000.0,7946000000.0,8006000000.0,22071000000.0,30077000000.0,340000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2015.0,FY,,2015-12-31,2017-02-23 16:32:21+00:00,-3423000000.0,384000000.0,5412000000.0,2564000000.0,8448000000.0,2180000000.0,5138000000.0,765000000.0,57000000.0,2254000000.0,2601000000.0,10751000000.0,4013000000.0,9932000000.0,1772000000.0,562000000.0,26883000000.0,6002000000.0,6002000000.0,6059000000.0,20824000000.0,26883000000.0,356000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2015.0,Q3,,2015-09-30,2015-10-30 16:54:08+00:00,-3453000000.0,398000000.0,5321000000.0,2453000000.0,8571000000.0,2257000000.0,4799000000.0,785000000.0,59000000.0,2401000000.0,2924000000.0,2258000000.0,4015000000.0,9956000000.0,9956000000.0,1327000000.0,27206000000.0,5883000000.0,5883000000.0,5942000000.0,21264000000.0,27206000000.0,385000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2015.0,Q2,,2015-06-30,2015-07-31 16:25:22+00:00,-3236000000.0,367000000.0,5229000000.0,2684000000.0,8661000000.0,2350000000.0,4824000000.0,782000000.0,58000000.0,2486000000.0,3084000000.0,2213000000.0,4405000000.0,11389000000.0,11389000000.0,1237000000.0,29203000000.0,6398000000.0,6398000000.0,6456000000.0,22747000000.0,29203000000.0,484000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2015.0,Q1,,2015-03-31,2015-05-01 16:34:32+00:00,-3427000000.0,378000000.0,5180000000.0,2672000000.0,8548000000.0,2410000000.0,4710000000.0,754000000.0,66000000.0,2390000000.0,3132000000.0,2256000000.0,4612000000.0,10894000000.0,10894000000.0,966000000.0,28389000000.0,6365000000.0,6365000000.0,6431000000.0,21958000000.0,28389000000.0,343000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2016.0,FY,,2016-12-31,2018-02-20 17:30:16+00:00,-3912000000.0,426000000.0,5580000000.0,2106000000.0,7410000000.0,1890000000.0,5869000000.0,550000000.0,57000000.0,4984000000.0,3659000000.0,9615000000.0,3807000000.0,8959000000.0,1604000000.0,336000000.0,26615000000.0,5475000000.0,5475000000.0,5532000000.0,21083000000.0,26615000000.0,290000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2016.0,Q3,,2016-09-30,2016-10-28 16:50:19+00:00,-3793000000.0,483000000.0,5525000000.0,2391000000.0,8452000000.0,2038000000.0,5910000000.0,738000000.0,60000000.0,1977000000.0,2482000000.0,2406000000.0,3702000000.0,8710000000.0,8710000000.0,250000000.0,25252000000.0,5434000000.0,5434000000.0,5494000000.0,19758000000.0,25252000000.0,463000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2016.0,Q2,,2016-06-30,2016-07-29 17:27:40+00:00,-3722000000.0,438000000.0,5437000000.0,2516000000.0,8473000000.0,2107000000.0,5907000000.0,751000000.0,62000000.0,1956000000.0,2528000000.0,2245000000.0,3784000000.0,10201000000.0,10201000000.0,251000000.0,26693000000.0,5499000000.0,5499000000.0,5561000000.0,21132000000.0,26693000000.0,251000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2016.0,Q1,,2016-03-31,2016-04-29 17:16:23+00:00,-3710000000.0,465000000.0,5391000000.0,2591000000.0,8411000000.0,2108000000.0,5902000000.0,766000000.0,66000000.0,2109000000.0,2771000000.0,2322000000.0,3600000000.0,9776000000.0,9776000000.0,695000000.0,26813000000.0,5281000000.0,5281000000.0,5347000000.0,21466000000.0,26813000000.0,587000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2017.0,FY,,2017-12-31,2019-02-19 17:09:03+00:00,-3496000000.0,756000000.0,5777000000.0,2478000000.0,8358000000.0,1733000000.0,5667000000.0,564000000.0,65000000.0,2045000000.0,3018000000.0,10495000000.0,2302000000.0,9625000000.0,1961000000.0,299000000.0,26088000000.0,4583000000.0,4583000000.0,4648000000.0,21440000000.0,26088000000.0,529000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2017.0,Q3,,2017-09-30,2017-10-27 16:38:43+00:00,-3412000000.0,749000000.0,5673000000.0,2068000000.0,7888000000.0,1341000000.0,5662000000.0,545000000.0,72000000.0,2401000000.0,2541000000.0,2877000000.0,2914000000.0,9292000000.0,9292000000.0,305000000.0,25924000000.0,5175000000.0,5175000000.0,5247000000.0,20677000000.0,25924000000.0,1640000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2017.0,Q2,,2017-06-30,2017-08-04 17:12:50+00:00,-3677000000.0,684000000.0,5590000000.0,2191000000.0,7745000000.0,1402000000.0,5631000000.0,556000000.0,66000000.0,2283000000.0,2630000000.0,3501000000.0,3574000000.0,9582000000.0,9582000000.0,292000000.0,27189000000.0,5487000000.0,5487000000.0,5553000000.0,21636000000.0,27189000000.0,2746000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2017.0,Q1,,2017-03-31,2017-05-09 17:25:20+00:00,-3750000000.0,433000000.0,5570000000.0,2103000000.0,7544000000.0,1886000000.0,5610000000.0,536000000.0,72000000.0,5118000000.0,3612000000.0,2105000000.0,3934000000.0,9162000000.0,9162000000.0,667000000.0,26982000000.0,5754000000.0,5754000000.0,5826000000.0,21156000000.0,26982000000.0,200000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2018.0,FY,,2018-12-31,2019-10-25 16:34:48+00:00,-3909000000.0,656000000.0,5967000000.0,2760000000.0,8171000000.0,1149000000.0,5993000000.0,588000000.0,68000000.0,2760000000.0,2914000000.0,2879000000.0,2093000000.0,10166000000.0,10166000000.0,251000000.0,26422000000.0,4151000000.0,4151000000.0,4219000000.0,22203000000.0,26422000000.0,172000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2018.0,Q3,,2018-09-30,2018-10-26 16:27:13+00:00,-3632000000.0,484000000.0,5852000000.0,2656000000.0,8282000000.0,1260000000.0,5665000000.0,594000000.0,66000000.0,2845000000.0,2966000000.0,2588000000.0,2042000000.0,9314000000.0,9314000000.0,741000000.0,25602000000.0,4262000000.0,4262000000.0,4328000000.0,21274000000.0,25602000000.0,167000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2018.0,Q2,,2018-06-30,2018-07-27 16:36:37+00:00,-3524000000.0,487000000.0,5774000000.0,2992000000.0,8291000000.0,1363000000.0,5659000000.0,575000000.0,73000000.0,2860000000.0,3097000000.0,2568000000.0,2295000000.0,10476000000.0,10476000000.0,799000000.0,27217000000.0,4545000000.0,4545000000.0,4618000000.0,22599000000.0,27217000000.0,173000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2018.0,Q1,,2018-03-31,2018-05-04 16:10:38+00:00,-3191000000.0,597000000.0,5745000000.0,3053000000.0,8550000000.0,1662000000.0,5697000000.0,578000000.0,84000000.0,2551000000.0,3107000000.0,2517000000.0,2747000000.0,10738000000.0,10738000000.0,403000000.0,27847000000.0,5301000000.0,5301000000.0,5385000000.0,22462000000.0,27847000000.0,118000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2019.0,FY,,2019-12-31,2020-05-01 16:48:14+00:00,-4033000000.0,790000000.0,6154000000.0,3112000000.0,8165000000.0,783000000.0,6627000000.0,621000000.0,74000000.0,3962000000.0,3758000000.0,3025000000.0,1254000000.0,11834000000.0,11834000000.0,712000000.0,29405000000.0,3375000000.0,3375000000.0,3449000000.0,25956000000.0,29405000000.0,138000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2019.0,Q3,,2019-09-30,2019-10-25 16:34:48+00:00,-4030000000.0,602000000.0,6086000000.0,2866000000.0,8071000000.0,874000000.0,6120000000.0,606000000.0,69000000.0,3930000000.0,3635000000.0,2662000000.0,1436000000.0,11041000000.0,11041000000.0,1148000000.0,28167000000.0,3492000000.0,3492000000.0,3561000000.0,24606000000.0,28167000000.0,177000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2019.0,Q2,,2019-06-30,2019-07-26 16:27:21+00:00,-3837000000.0,581000000.0,6004000000.0,3227000000.0,8198000000.0,973000000.0,6740000000.0,599000000.0,77000000.0,3923000000.0,3673000000.0,2566000000.0,1669000000.0,12071000000.0,12071000000.0,844000000.0,29807000000.0,3836000000.0,3836000000.0,3913000000.0,25894000000.0,29807000000.0,235000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2019.0,Q1,,2019-03-31,2019-04-26 16:32:15+00:00,-3740000000.0,600000000.0,5960000000.0,3242000000.0,8219000000.0,1077000000.0,5990000000.0,606000000.0,87000000.0,3845000000.0,3746000000.0,2699000000.0,2555000000.0,11412000000.0,11412000000.0,426000000.0,29135000000.0,4775000000.0,4775000000.0,4862000000.0,24273000000.0,29135000000.0,134000000.0,
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2020.0,Q1,,2020-03-31,2020-05-01 16:48:14+00:00,-4409000000.0,690000000.0,6123000000.0,3554000000.0,8293000000.0,746000000.0,6227000000.0,666000000.0,91000000.0,3762000000.0,3684000000.0,2826000000.0,1455000000.0,12401000000.0,12401000000.0,1884000000.0,30282000000.0,3169000000.0,3169000000.0,3260000000.0,27022000000.0,30282000000.0,170000000.0,
