company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2012.0,Q1,,2011-08-28,2011-09-30 14:44:06+00:00,289000000.0,64400000.0,-88100000.0,55600000.0,74200000.0,2444400000.0,177800000.0,168700000.0,22100000.0,129700000.0,516900000.0,,454000000.0,1405900000.0,343000000.0,3690200000.0,190300000.0,352700000.0,439400000.0,,,-8600000.0,201100000.0,234200000.0,63700000.0,81700000.0,2970700000.0,330500000.0,5594200000.0,1903300000.0,732000000.0,1452200000.0,1903300000.0,1903300000.0,3690900000.0,5594200000.0,1172000000.0,2238700000.0,,-3415100000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,FY,,2013-05-26,2014-07-18 16:49:09+00:00,296500000.0,85400000.0,-132800000.0,52500000.0,88200000.0,1207600000.0,270500000.0,151000000.0,16500000.0,150500000.0,908300000.0,,573800000.0,2496200000.0,356900000.0,4391100000.0,230500000.0,356400000.0,450300000.0,0.0,0.0,-6100000.0,298800000.0,325400000.0,67600000.0,83400000.0,998900000.0,164500000.0,6936900000.0,2059500000.0,764900000.0,1416400000.0,2059500000.0,2059500000.0,4877400000.0,6936900000.0,1780900000.0,3461000000.0,0.0,-8100000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q3,,2013-02-24,2013-04-01 12:09:10+00:00,324800000.0,68100000.0,-150300000.0,53000000.0,103900000.0,1184500000.0,315400000.0,166300000.0,12900000.0,135500000.0,904500000.0,,574200000.0,2502400000.0,432600000.0,4335000000.0,223400000.0,369900000.0,460200000.0,,,-6300000.0,290700000.0,323400000.0,69700000.0,82500000.0,930900000.0,216900000.0,6957800000.0,1950300000.0,853400000.0,1535400000.0,1950300000.0,1950300000.0,5007500000.0,6957800000.0,1769400000.0,3472100000.0,,-8500000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q2,,2012-11-25,2013-01-02 16:28:30+00:00,315600000.0,66700000.0,-147700000.0,53500000.0,61400000.0,1164300000.0,220700000.0,163600000.0,7800000.0,134800000.0,904900000.0,,574200000.0,2503500000.0,425300000.0,4285700000.0,216500000.0,343300000.0,436000000.0,,,-6300000.0,267300000.0,308900000.0,52700000.0,83600000.0,861800000.0,376000000.0,6832700000.0,1863400000.0,800600000.0,1543600000.0,1863400000.0,1863400000.0,4969300000.0,6832700000.0,1746400000.0,3425700000.0,,-8700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q1,,2012-08-26,2012-09-28 11:57:18+00:00,331300000.0,59000000.0,-147800000.0,53900000.0,51500000.0,2542500000.0,204100000.0,134500000.0,41600000.0,132600000.0,538600000.0,,464900000.0,1453900000.0,404000000.0,4036400000.0,209600000.0,304100000.0,493300000.0,,,-6600000.0,253700000.0,278000000.0,62300000.0,77800000.0,3219100000.0,595700000.0,6020400000.0,1860000000.0,726800000.0,1860900000.0,1860000000.0,1860000000.0,4160400000.0,6020400000.0,1257200000.0,2299500000.0,,-3747200000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,FY,,2014-05-25,2015-07-24 17:18:33+00:00,233100000.0,83800000.0,-128100000.0,,98300000.0,1302200000.0,299700000.0,134900000.0,0.0,125700000.0,872500000.0,,574600000.0,2463400000.0,196800000.0,3381000000.0,206200000.0,286100000.0,457400000.0,1390300000.0,215500000.0,-5200000.0,278800000.0,351600000.0,64500000.0,71700000.0,995800000.0,222600000.0,7082700000.0,2156900000.0,1975800000.0,1618500000.0,2156900000.0,2156900000.0,4925800000.0,7082700000.0,1725900000.0,3307300000.0,0.0,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q3,,2014-02-23,2014-03-31 16:15:51+00:00,358300000.0,69000000.0,-128000000.0,52600000.0,127000000.0,1280900000.0,347400000.0,176800000.0,14500000.0,149900000.0,907600000.0,,574600000.0,2481000000.0,461000000.0,4512200000.0,253300000.0,344200000.0,511100000.0,,,-5400000.0,321200000.0,330500000.0,63800000.0,75400000.0,982000000.0,196500000.0,7224800000.0,2121700000.0,909200000.0,1641500000.0,2121700000.0,2121700000.0,5103100000.0,7224800000.0,1803400000.0,3461600000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q2,,2013-11-24,2014-01-02 16:49:51+00:00,365100000.0,83000000.0,-127900000.0,53200000.0,84600000.0,1255700000.0,248400000.0,168100000.0,22400000.0,145600000.0,907700000.0,,574600000.0,2480100000.0,418000000.0,4521800000.0,246300000.0,345600000.0,466800000.0,,,-5500000.0,318900000.0,326400000.0,59000000.0,80600000.0,944700000.0,339200000.0,7157300000.0,2059200000.0,834300000.0,1646500000.0,2059200000.0,2059200000.0,5098100000.0,7157300000.0,1801200000.0,3451600000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q1,,2013-08-25,2013-09-30 13:23:40+00:00,384700000.0,80300000.0,-134400000.0,53700000.0,108900000.0,1222800000.0,242300000.0,158900000.0,26900000.0,141000000.0,907700000.0,,574600000.0,2476400000.0,373300000.0,4469600000.0,238200000.0,353200000.0,472300000.0,,,-5800000.0,302400000.0,307900000.0,68900000.0,88300000.0,996800000.0,227000000.0,7064000000.0,2071500000.0,809700000.0,1563100000.0,2071500000.0,2071500000.0,4992500000.0,7064000000.0,1784700000.0,3429400000.0,,-7900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,FY,,2015-05-31,2016-07-25 17:16:16+00:00,198800000.0,78000000.0,-86600000.0,,535900000.0,1405900000.0,328600000.0,176300000.0,12600000.0,141100000.0,872400000.0,,574600000.0,1452300000.0,163900000.0,3215800000.0,225900000.0,341800000.0,449100000.0,32900000.0,,-4000000.0,275500000.0,444500000.0,51500000.0,69400000.0,1026000000.0,15000000.0,5994700000.0,2333500000.0,1056400000.0,1196700000.0,2333500000.0,2333500000.0,3661200000.0,5994700000.0,1722500000.0,2464500000.0,0.0,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q3,,2015-02-22,2015-03-30 17:14:11+00:00,186000000.0,64000000.0,-77800000.0,50100000.0,436200000.0,1338800000.0,379800000.0,190000000.0,116300000.0,125700000.0,872400000.0,,574600000.0,1461700000.0,172800000.0,3288500000.0,221000000.0,321000000.0,478900000.0,45400000.0,0.0,-4400000.0,285500000.0,360500000.0,49100000.0,73500000.0,989000000.0,15000000.0,6002900000.0,2237800000.0,981900000.0,1350800000.0,2237800000.0,2237800000.0,3765100000.0,6002900000.0,1732500000.0,2414300000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q2,,2014-11-23,2014-12-31 16:45:18+00:00,201800000.0,66700000.0,-79800000.0,50800000.0,157500000.0,1200700000.0,265700000.0,181900000.0,135400000.0,104600000.0,872500000.0,,574600000.0,1468400000.0,193500000.0,3338300000.0,218800000.0,279800000.0,497500000.0,44900000.0,0.0,-4900000.0,283100000.0,358600000.0,66000000.0,74900000.0,997300000.0,35000000.0,5787900000.0,2105500000.0,719400000.0,1306000000.0,2105500000.0,2105500000.0,3682400000.0,5787900000.0,1730200000.0,2376400000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q1,,2014-08-24,2014-10-03 16:45:03+00:00,212500000.0,86200000.0,-102500000.0,51400000.0,413700000.0,817000000.0,266400000.0,173000000.0,337000000.0,101000000.0,872500000.0,,574600000.0,1468500000.0,201600000.0,3380000000.0,212600000.0,285400000.0,504000000.0,54300000.0,0.0,-4900000.0,293100000.0,376500000.0,65900000.0,75100000.0,1426100000.0,115000000.0,6124100000.0,2127900000.0,1003900000.0,1601800000.0,2127900000.0,2127900000.0,3996200000.0,6124100000.0,1740200000.0,2394400000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,FY,,2016-05-29,2017-07-21 17:22:26+00:00,241900000.0,64000000.0,-87000000.0,,274800000.0,1502600000.0,360400000.0,209400000.0,0.0,135100000.0,872300000.0,,574600000.0,440000000.0,175400000.0,2041600000.0,249700000.0,255200000.0,400600000.0,20300000.0,,-3300000.0,273800000.0,498600000.0,49100000.0,76400000.0,547500000.0,,4582600000.0,1952000000.0,820300000.0,1187100000.0,1952000000.0,1952000000.0,2630600000.0,4582600000.0,1720700000.0,1443500000.0,0.0,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q3,,2016-02-28,2016-04-06 17:10:03+00:00,190600000.0,53800000.0,-63300000.0,,215800000.0,1485100000.0,401300000.0,189400000.0,22400000.0,139200000.0,872300000.0,,574600000.0,439700000.0,178900000.0,2058100000.0,243100000.0,220800000.0,390900000.0,19000000.0,,-3300000.0,267000000.0,479000000.0,48700000.0,73000000.0,507500000.0,8000000.0,4501900000.0,1918200000.0,729900000.0,1201100000.0,1918200000.0,1918200000.0,2583700000.0,4501900000.0,1713900000.0,1382600000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q2,,2015-11-29,2016-01-06 17:15:36+00:00,191400000.0,63300000.0,-65000000.0,,857600000.0,1488300000.0,307800000.0,197400000.0,0.0,110000000.0,872400000.0,,574600000.0,439500000.0,170000000.0,2074600000.0,236100000.0,226200000.0,396900000.0,18400000.0,,-3600000.0,277200000.0,475300000.0,49900000.0,76800000.0,577900000.0,759400000.0,5182300000.0,1989800000.0,1383500000.0,1815400000.0,1989800000.0,1989800000.0,3192500000.0,5182300000.0,1724200000.0,1377100000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q1,,2015-08-30,2015-10-02 17:16:09+00:00,210200000.0,60800000.0,-85200000.0,,690100000.0,1478500000.0,298800000.0,193000000.0,32400000.0,106500000.0,872400000.0,,574600000.0,1437600000.0,162600000.0,3104200000.0,230800000.0,331600000.0,426200000.0,23800000.0,,-3700000.0,270700000.0,459800000.0,53500000.0,74300000.0,1042300000.0,15000000.0,6026500000.0,2424100000.0,1204600000.0,1142600000.0,2424100000.0,2424100000.0,3602400000.0,6026500000.0,1717700000.0,2459800000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,FY,,2017-05-28,2018-07-20 16:55:06+00:00,249500000.0,75900000.0,-62900000.0,,233100000.0,1614600000.0,388600000.0,6200000.0,1900000.0,149100000.0,1201700000.0,,950200000.0,936600000.0,178900000.0,2272300000.0,282800000.0,145600000.0,445900000.0,13200000.0,,-2300000.0,280200000.0,536400000.0,54200000.0,80600000.0,560100000.0,,5292300000.0,2101700000.0,587900000.0,1289200000.0,2101700000.0,2101700000.0,3190600000.0,5292300000.0,2432100000.0,1901400000.0,0.0,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q3,,2017-02-26,2017-04-04 16:24:06+00:00,205500000.0,43600000.0,-84000000.0,,391400000.0,1547000000.0,426200000.0,191100000.0,14600000.0,127400000.0,872300000.0,,575200000.0,440700000.0,168000000.0,2069100000.0,274900000.0,263800000.0,410900000.0,13300000.0,,-2400000.0,278300000.0,495500000.0,47500000.0,77500000.0,520000000.0,,4679800000.0,1972800000.0,884900000.0,1232100000.0,1972800000.0,1972800000.0,2707000000.0,4679800000.0,1725800000.0,1474900000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q2,,2016-11-27,2017-01-04 16:31:22+00:00,249600000.0,69800000.0,-83300000.0,,116800000.0,1522900000.0,336200000.0,217700000.0,,109000000.0,872300000.0,,575200000.0,440500000.0,183600000.0,2056900000.0,266100000.0,260800000.0,407600000.0,13300000.0,,-2800000.0,274100000.0,489800000.0,48900000.0,82200000.0,424400000.0,,4461900000.0,1853400000.0,683400000.0,1151300000.0,1853400000.0,1853400000.0,2608500000.0,4461900000.0,1721600000.0,1457200000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q1,,2016-08-28,2016-10-05 14:52:13+00:00,214100000.0,56300000.0,-89400000.0,,114700000.0,1472400000.0,327600000.0,178800000.0,7100000.0,111000000.0,872300000.0,,574600000.0,440200000.0,161800000.0,2035900000.0,257100000.0,257600000.0,418600000.0,16900000.0,,-3200000.0,276700000.0,482000000.0,53700000.0,82300000.0,429300000.0,,4370300000.0,1801300000.0,610800000.0,1132100000.0,1801300000.0,1801300000.0,2569000000.0,4370300000.0,1723600000.0,1436900000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,FY,,2018-05-27,2019-07-19 17:21:00+00:00,277000000.0,83700000.0,-85200000.0,,146900000.0,1631900000.0,415800000.0,15900000.0,0.0,177500000.0,1183700000.0,,950800000.0,926500000.0,205300000.0,2429800000.0,318000000.0,114000000.0,457600000.0,11900000.0,,-1700000.0,351700000.0,531800000.0,56600000.0,89900000.0,657600000.0,,5469600000.0,2194800000.0,553600000.0,1384500000.0,2194800000.0,2194800000.0,3274800000.0,5469600000.0,2486200000.0,1890300000.0,0.0,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q3,,2018-02-25,2018-04-03 17:00:28+00:00,291500000.0,50600000.0,-80400000.0,,146800000.0,1628400000.0,456600000.0,62700000.0,0.0,157300000.0,1182000000.0,,950200000.0,926400000.0,208000000.0,2404800000.0,310600000.0,106400000.0,458400000.0,11100000.0,,-1700000.0,348100000.0,518900000.0,53100000.0,90400000.0,586400000.0,50600000.0,5454700000.0,2124900000.0,569600000.0,1467500000.0,2124900000.0,2124900000.0,3329800000.0,5454700000.0,2480300000.0,1862300000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q2,,2017-11-26,2018-01-03 17:00:12+00:00,262000000.0,66700000.0,-68200000.0,,114700000.0,1606800000.0,366900000.0,3200000.0,0.0,129000000.0,1173100000.0,,950200000.0,935600000.0,199100000.0,2386200000.0,301400000.0,143600000.0,449300000.0,11100000.0,,-2000000.0,322900000.0,542900000.0,57300000.0,90400000.0,447300000.0,153500000.0,5317600000.0,1976100000.0,485200000.0,1418000000.0,1976100000.0,1976100000.0,3341500000.0,5317600000.0,2446200000.0,1923500000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q1,,2017-08-27,2017-10-03 13:12:18+00:00,256800000.0,57600000.0,-66100000.0,,146800000.0,1619800000.0,353100000.0,2900000.0,11500000.0,123900000.0,1172200000.0,,950200000.0,936600000.0,176300000.0,2318800000.0,292100000.0,151900000.0,451100000.0,11100000.0,,-2200000.0,299300000.0,525900000.0,61900000.0,88300000.0,515000000.0,,5223500000.0,2058700000.0,483000000.0,1258300000.0,2058700000.0,2058700000.0,3164800000.0,5223500000.0,2421700000.0,1906500000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,FY,,2019-05-26,2020-03-31 15:58:25+00:00,332600000.0,88300000.0,-98200000.0,,457300000.0,1685000000.0,428500000.0,41600000.0,11600000.0,175300000.0,1183700000.0,,950800000.0,927700000.0,207300000.0,2552600000.0,354400000.0,156900000.0,471900000.0,,,-800000.0,313100000.0,587100000.0,54200000.0,98100000.0,806600000.0,,5892800000.0,2392600000.0,892600000.0,1474100000.0,2392600000.0,2392600000.0,3500200000.0,5892800000.0,2447600000.0,2026100000.0,,
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q3,,2019-02-24,2019-04-02 17:16:44+00:00,303200000.0,73900000.0,-81000000.0,,302900000.0,1676800000.0,471700000.0,5200000.0,7300000.0,163300000.0,1183700000.0,,950800000.0,927400000.0,209500000.0,2539900000.0,346500000.0,130700000.0,446900000.0,0.0,,-700000.0,336200000.0,534600000.0,50500000.0,95700000.0,728400000.0,,5697800000.0,2315700000.0,687200000.0,1442900000.0,2315700000.0,2315700000.0,3382100000.0,5697800000.0,2470700000.0,1939200000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q2,,2018-11-25,2019-01-02 16:13:09+00:00,301300000.0,80500000.0,-78700000.0,,139700000.0,1675500000.0,388600000.0,20700000.0,4500000.0,139800000.0,1183700000.0,,950800000.0,927100000.0,209400000.0,2521100000.0,339200000.0,125100000.0,449300000.0,11100000.0,,-1200000.0,332400000.0,522200000.0,56800000.0,99800000.0,662500000.0,45000000.0,5549200000.0,2250300000.0,561200000.0,1385300000.0,2250300000.0,2250300000.0,3298900000.0,5549200000.0,2466900000.0,1913600000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q1,,2018-08-26,2018-10-02 16:58:02+00:00,268700000.0,68800000.0,-76400000.0,,151800000.0,1667400000.0,382500000.0,18500000.0,3500000.0,138200000.0,1183700000.0,,950800000.0,926800000.0,194600000.0,2473600000.0,329800000.0,118100000.0,469200000.0,11100000.0,,-1500000.0,344200000.0,522700000.0,62200000.0,99800000.0,693500000.0,,5496900000.0,2275200000.0,544600000.0,1324300000.0,2275200000.0,2275200000.0,3221700000.0,5496900000.0,2478700000.0,1897400000.0,,-7800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q3,,2020-02-23,2020-03-31 15:58:25+00:00,360100000.0,51200000.0,-400000.0,,321700000.0,1693000000.0,475700000.0,19600000.0,5400000.0,155200000.0,1205500000.0,,950800000.0,928500000.0,229600000.0,2794900000.0,4317400000.0,188500000.0,634500000.0,,,0.0,4336100000.0,514600000.0,52200000.0,63900000.0,648600000.0,,9973300000.0,2341200000.0,686000000.0,1683100000.0,2341200000.0,2341200000.0,7632100000.0,9973300000.0,6492400000.0,5949000000.0,,
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q2,,2019-11-24,2020-01-02 16:20:33+00:00,340200000.0,56800000.0,-500000.0,,157300000.0,1690000000.0,390300000.0,42900000.0,11000000.0,137100000.0,1199400000.0,,950800000.0,928200000.0,212200000.0,2730600000.0,4306200000.0,182100000.0,618100000.0,,,-300000.0,4326400000.0,495000000.0,60800000.0,66300000.0,584500000.0,,9742700000.0,2273700000.0,535500000.0,1557500000.0,2273700000.0,2273700000.0,7469000000.0,9742700000.0,6476600000.0,5911500000.0,,
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q1,,2019-08-25,2019-10-01 16:30:32+00:00,343700000.0,51100000.0,-101000000.0,,350800000.0,1692900000.0,388800000.0,1000000.0,19800000.0,136300000.0,1199700000.0,,950800000.0,928000000.0,199000000.0,2611000000.0,4265500000.0,165500000.0,598300000.0,,,-500000.0,4287700000.0,430600000.0,61700000.0,68400000.0,789900000.0,,9719500000.0,2381300000.0,670300000.0,1548600000.0,2381300000.0,2381300000.0,7338200000.0,9719500000.0,6438200000.0,5789600000.0,,
