company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Alphabet Inc,GOOGL,,1652044,2007.0,FY,2007-01-01,2007-12-31,2010-02-12 17:19:28+00:00,,13.53,13.29,1470260000.0,1461266000.0,4203720000.0,4203720000.0,,4203720000.0,6649085000.0,16593986000.0,,589580000.0,,,,2119985000.0,1279250000.0,6649085000.0,9944901000.0,0.0,4860501000.0,5084400000.0,589580000.0,5673980000.0,16593986000.0,,310700000.0,316300000.0
Alphabet Inc,GOOGL,,1652044,2008.0,FY,2008-01-01,2008-12-31,2011-02-11 17:13:29+00:00,,13.46,13.31,1626000000.0,1946000000.0,4227000000.0,4227000000.0,,4227000000.0,8622000000.0,21796000000.0,,316000000.0,,,,2793000000.0,1803000000.0,8622000000.0,13174000000.0,-1095000000.0,6542000000.0,6632000000.0,-779000000.0,5853000000.0,21796000000.0,,314000000.0,317600000.0
Alphabet Inc,GOOGL,,1652044,2008.0,Q2,2008-04-01,2008-06-30,2009-08-04 16:51:26+00:00,,3.97,3.92,388497000.0,484552000.0,1247391000.0,1247391000.0,,1247391000.0,2147575000.0,5367212000.0,,57923000.0,,,,682210000.0,474910000.0,2147575000.0,3219637000.0,,1641672000.0,1577965000.0,57923000.0,1635888000.0,5367212000.0,,314200000.0,318200000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q4,2009-10-01,2009-12-31,,6.23,6.23,6.13,595000000.0,583000000.0,1973000000.0,1973000000.0,,1973000000.0,2408000000.0,6674000000.0,,88000000.0,,,,735000000.0,468000000.0,2408000000.0,4266000000.0,,1786000000.0,2480000000.0,88000000.0,2568000000.0,6674000000.0,316200000.0,316200000.0,319500000.0
Alphabet Inc,GOOGL,,1652044,2009.0,FY,2009-01-01,2009-12-31,2012-01-26 17:12:25+00:00,,20.62,20.41,1861000000.0,1984000000.0,6520000000.0,6520000000.0,,6520000000.0,8844000000.0,23651000000.0,,69000000.0,,0.0,,2843000000.0,1668000000.0,8844000000.0,14807000000.0,,6495000000.0,8312000000.0,69000000.0,8381000000.0,23651000000.0,,316200000.0,319500000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q3YTD,2009-01-01,2009-09-30,,14.39,14.39,14.28,1266000000.0,1401000000.0,4547000000.0,4547000000.0,,4547000000.0,6436000000.0,16977000000.0,,-19000000.0,,,,2108000000.0,1200000000.0,6436000000.0,10541000000.0,,4709000000.0,5832000000.0,-19000000.0,5813000000.0,16977000000.0,316400000.0,316400000.0,319500000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q3,2009-07-01,2009-09-30,2010-10-29 16:54:19+00:00,,5.18,5.13,428000000.0,498000000.0,1639000000.0,1639000000.0,,1639000000.0,2226000000.0,5945000000.0,,-7000000.0,,,,758000000.0,389000000.0,2226000000.0,3719000000.0,,1645000000.0,2074000000.0,-7000000.0,2067000000.0,5945000000.0,,316400000.0,319500000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q2YTD,2009-01-01,2009-06-30,,9.21,9.21,9.15,838000000.0,903000000.0,2908000000.0,2908000000.0,,2908000000.0,4210000000.0,11032000000.0,,-12000000.0,,,,1350000000.0,811000000.0,4210000000.0,6822000000.0,,3064000000.0,3758000000.0,-12000000.0,3746000000.0,11032000000.0,316000000.0,316000000.0,318700000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q2,2009-04-01,2009-06-30,2010-07-30 17:23:11+00:00,,4.7,4.66,371000000.0,469000000.0,1485000000.0,1485000000.0,,1485000000.0,2108000000.0,5523000000.0,,-18000000.0,,,,708000000.0,364000000.0,2108000000.0,3415000000.0,,1541000000.0,1874000000.0,-18000000.0,1856000000.0,5523000000.0,,316000000.0,318700000.0
Alphabet Inc,GOOGL,,1652044,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 15:26:04+00:00,,4.51,4.49,467000000.0,434000000.0,1423000000.0,1423000000.0,,1423000000.0,2102000000.0,5509000000.0,,6000000.0,,,,642000000.0,447000000.0,2102000000.0,3407000000.0,,1523000000.0,1884000000.0,6000000.0,1890000000.0,5509000000.0,,315500000.0,316900000.0
Alphabet Inc,GOOGL,,1652044,2010.0,FY,2010-01-01,2010-12-31,2013-01-29 17:29:36+00:00,26.69,26.69,26.31,2291000000.0,2799000000.0,8505000000.0,8505000000.0,0.0,8505000000.0,10417000000.0,29321000000.0,,415000000.0,,0.0,,3762000000.0,1962000000.0,10417000000.0,18904000000.0,,8523000000.0,10381000000.0,415000000.0,10796000000.0,29321000000.0,318700000.0,318700000.0,323300000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q4,2010-10-01,2010-12-31,,,7.96,7.82,599000000.0,902000000.0,2543000000.0,2543000000.0,,2543000000.0,2946000000.0,8440000000.0,,161000000.0,,,,1052000000.0,559000000.0,2946000000.0,5494000000.0,,2513000000.0,2981000000.0,161000000.0,3142000000.0,8440000000.0,,318700000.0,323300000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q3YTD,2010-01-01,2010-09-30,,,18.73,18.49,1692000000.0,1897000000.0,5962000000.0,5962000000.0,,5962000000.0,7471000000.0,20881000000.0,,254000000.0,,,,2710000000.0,1403000000.0,7471000000.0,13410000000.0,,6010000000.0,7400000000.0,254000000.0,7654000000.0,20881000000.0,,318700000.0,322500000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q3TTM,2009-10-01,2010-09-30,,,24.96,24.62,2287000000.0,2480000000.0,7935000000.0,7935000000.0,,7935000000.0,9879000000.0,27555000000.0,,342000000.0,,,,3445000000.0,1871000000.0,9879000000.0,17676000000.0,,7796000000.0,9880000000.0,342000000.0,10222000000.0,27555000000.0,,318700000.0,322500000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q3,2010-07-01,2010-09-30,2011-10-26 17:22:16+00:00,,6.8,6.72,547000000.0,661000000.0,2167000000.0,2167000000.0,,2167000000.0,2552000000.0,7286000000.0,,167000000.0,,0.0,,994000000.0,532000000.0,2552000000.0,4734000000.0,,2187000000.0,2547000000.0,167000000.0,2714000000.0,7286000000.0,,318700000.0,322500000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q2YTD,2010-01-01,2010-06-30,,,11.93,11.77,1145000000.0,1236000000.0,3795000000.0,3795000000.0,,3795000000.0,4919000000.0,13595000000.0,,87000000.0,,,,1716000000.0,871000000.0,4919000000.0,8676000000.0,,3823000000.0,4853000000.0,87000000.0,4940000000.0,13595000000.0,,318300000.0,322200000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q2TTM,2009-07-01,2010-06-30,,,23.34,23.03,2168000000.0,2317000000.0,7407000000.0,7407000000.0,,7407000000.0,9553000000.0,26214000000.0,,168000000.0,,,,3209000000.0,1728000000.0,9553000000.0,16661000000.0,,7254000000.0,9407000000.0,168000000.0,9575000000.0,26214000000.0,,318300000.0,322200000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q2,2010-04-01,2010-06-30,2011-07-27 17:16:24+00:00,,5.78,5.71,594000000.0,629000000.0,1840000000.0,1840000000.0,,1840000000.0,2467000000.0,6820000000.0,,69000000.0,,0.0,,898000000.0,461000000.0,2467000000.0,4353000000.0,,1988000000.0,2365000000.0,69000000.0,2434000000.0,6820000000.0,,318300000.0,322200000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q1TTM,2009-04-01,2010-03-31,,,22.26,21.98,1945000000.0,2157000000.0,7052000000.0,7052000000.0,,7052000000.0,9194000000.0,24917000000.0,,81000000.0,,,,3019000000.0,1631000000.0,9194000000.0,15723000000.0,,6807000000.0,8916000000.0,81000000.0,8997000000.0,24917000000.0,,317900000.0,322600000.0
Alphabet Inc,GOOGL,,1652044,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 17:17:52+00:00,,6.15,6.06,551000000.0,607000000.0,1955000000.0,1955000000.0,,1955000000.0,2452000000.0,6775000000.0,,18000000.0,,0.0,,818000000.0,410000000.0,2452000000.0,4323000000.0,,1835000000.0,2488000000.0,18000000.0,2506000000.0,6775000000.0,,317900000.0,322600000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q4,2011-10-01,2011-12-31,,-16.21,8.37,8.24,784000000.0,1268000000.0,2705000000.0,2705000000.0,,2705000000.0,3702000000.0,10584000000.0,,-18000000.0,,,,1298000000.0,809000000.0,3702000000.0,6882000000.0,,3375000000.0,3507000000.0,-18000000.0,3489000000.0,10584000000.0,,322700000.0,327200000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 20:08:20+00:00,8.44,8.44,8.33,631000000.0,1204000000.0,2729000000.0,2729000000.0,,2729000000.0,3378000000.0,9720000000.0,,302000000.0,,0.0,,1404000000.0,676000000.0,3378000000.0,6342000000.0,,3284000000.0,3058000000.0,302000000.0,3360000000.0,9720000000.0,323300000.0,323300000.0,327600000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q3YTD,2011-01-01,2011-09-30,,,21.8,21.52,1805000000.0,3321000000.0,7032000000.0,7032000000.0,,7032000000.0,9486000000.0,27321000000.0,,602000000.0,,500000000.0,,3864000000.0,1915000000.0,9486000000.0,17835000000.0,,9600000000.0,8235000000.0,602000000.0,8837000000.0,27321000000.0,,323300000.0,327600000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q3TTM,2010-10-01,2011-09-30,,,29.76,29.34,2404000000.0,4223000000.0,9575000000.0,9575000000.0,,9575000000.0,12432000000.0,35761000000.0,,763000000.0,,500000000.0,,4916000000.0,2474000000.0,12432000000.0,23329000000.0,,12113000000.0,11216000000.0,763000000.0,11979000000.0,35761000000.0,,323300000.0,327600000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q2,2011-04-01,2011-06-30,2012-07-24 17:29:19+00:00,7.77,7.77,7.68,580000000.0,1091000000.0,2505000000.0,2505000000.0,,2505000000.0,3172000000.0,9026000000.0,,204000000.0,,0.0,,1234000000.0,648000000.0,3172000000.0,5854000000.0,,2973000000.0,2881000000.0,204000000.0,3085000000.0,9026000000.0,322400000.0,322400000.0,326200000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q2YTD,2011-01-01,2011-06-30,,,13.36,13.19,1174000000.0,2117000000.0,4303000000.0,4303000000.0,,4303000000.0,6108000000.0,17601000000.0,,300000000.0,,500000000.0,,2460000000.0,1239000000.0,6108000000.0,11493000000.0,,6316000000.0,5177000000.0,300000000.0,5477000000.0,17601000000.0,,322400000.0,326200000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q2TTM,2010-07-01,2011-06-30,,,28.12,27.73,2320000000.0,3680000000.0,9013000000.0,9013000000.0,,9013000000.0,11606000000.0,33327000000.0,,628000000.0,,500000000.0,,4506000000.0,2330000000.0,11606000000.0,21721000000.0,,11016000000.0,10705000000.0,628000000.0,11333000000.0,33327000000.0,,322400000.0,326200000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q1TTM,2010-04-01,2011-03-31,,,26.13,25.76,2334000000.0,3218000000.0,8348000000.0,8348000000.0,,8348000000.0,10901000000.0,31121000000.0,,493000000.0,,500000000.0,,4170000000.0,2143000000.0,10901000000.0,20220000000.0,,10031000000.0,10189000000.0,493000000.0,10682000000.0,31121000000.0,,321600000.0,326300000.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 17:14:53+00:00,,5.59,5.51,594000000.0,1026000000.0,1798000000.0,1798000000.0,,1798000000.0,2936000000.0,8575000000.0,,96000000.0,,500000000.0,,1226000000.0,591000000.0,2936000000.0,5639000000.0,,3343000000.0,2296000000.0,96000000.0,2392000000.0,8575000000.0,,321600000.0,326300000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q4,2012-10-01,2012-12-31,,,-7.65,-7.54,957000000.0,1073000000.0,2886000000.0,3672000000.0,-786000000.0,2886000000.0,2755000000.0,10283000000.0,,161000000.0,,,,1225000000.0,762000000.0,2755000000.0,7528000000.0,,3060000000.0,4468000000.0,161000000.0,4629000000.0,10283000000.0,,654426000.0,664610000.0
Alphabet Inc,GOOGL,,1652044,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 19:40:31+00:00,,16.41,16.16,2916000000.0,5465000000.0,10737000000.0,11553000000.0,-816000000.0,10737000000.0,17176000000.0,46039000000.0,,635000000.0,,,,6083000000.0,3481000000.0,17176000000.0,28863000000.0,,15029000000.0,13834000000.0,635000000.0,14469000000.0,46039000000.0,,654426000.0,664610000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q3,2012-06-22,2012-09-30,2012-10-29 20:08:20+00:00,6.64,6.64,6.53,623000000.0,1760000000.0,2176000000.0,2176000000.0,,2176000000.0,6554000000.0,14101000000.0,,63000000.0,,0.0,,2009000000.0,1042000000.0,6554000000.0,7547000000.0,,4811000000.0,2736000000.0,63000000.0,2799000000.0,14101000000.0,327700000.0,327700000.0,333200000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q3YTD,2012-01-01,2012-09-30,,,24.06,23.7,1959000000.0,4392000000.0,7851000000.0,7881000000.0,-30000000.0,7851000000.0,14421000000.0,35756000000.0,,474000000.0,,,,4858000000.0,2719000000.0,14421000000.0,21335000000.0,,11969000000.0,9366000000.0,474000000.0,9840000000.0,35756000000.0,,661099000.0,333200000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q3TTM,2011-10-01,2012-09-30,,,32.43,31.94,2743000000.0,5660000000.0,10556000000.0,10586000000.0,-30000000.0,10556000000.0,18123000000.0,46340000000.0,,456000000.0,,,,6156000000.0,3528000000.0,18123000000.0,28217000000.0,,15344000000.0,12873000000.0,456000000.0,13329000000.0,46340000000.0,,661099000.0,333200000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q2YTD,2012-01-01,2012-06-30,,,17.42,17.17,1312000000.0,2682000000.0,5675000000.0,5723000000.0,-48000000.0,5675000000.0,8466000000.0,22452000000.0,,409000000.0,,,,2979000000.0,1699000000.0,8466000000.0,13986000000.0,,7360000000.0,6626000000.0,409000000.0,7035000000.0,22452000000.0,,326272000.0,330793000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q2TTM,2011-07-01,2012-06-30,,34.23,34.23,33.74,2727000000.0,5154000000.0,11109000000.0,11157000000.0,-48000000.0,11109000000.0,-2936000000.0,42756000000.0,,693000000.0,18482000000.0,,,5681000000.0,3184000000.0,-2936000000.0,45692000000.0,,32501000000.0,13191000000.0,693000000.0,13884000000.0,42756000000.0,326100000.0,326272000.0,330793000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 17:24:54+00:00,,8.54,8.42,657000000.0,1413000000.0,2785000000.0,2833000000.0,-48000000.0,2785000000.0,4677000000.0,11807000000.0,,253000000.0,,,,1538000000.0,942000000.0,4677000000.0,7130000000.0,,3893000000.0,3237000000.0,253000000.0,3490000000.0,11807000000.0,,326272000.0,330793000.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q1TTM,2011-04-01,2012-03-31,,,33.46,33.0,2650000000.0,4832000000.0,10829000000.0,10829000000.0,,10829000000.0,14041000000.0,39975000000.0,,644000000.0,,,,5377000000.0,2890000000.0,14041000000.0,25934000000.0,,13099000000.0,12835000000.0,644000000.0,13479000000.0,39975000000.0,,325299000.0,330136000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q4,2013-10-01,2013-12-31,,19.41,81.29,79.83,3585000000.0,8462000000.0,15922000000.0,16855000000.0,-1360000000.0,15922000000.0,28246000000.0,71226000000.0,427000000.0,608000000.0,,,,9070000000.0,5616000000.0,28246000000.0,42980000000.0,,23148000000.0,19832000000.0,608000000.0,20440000000.0,71226000000.0,1312000000.0,266200000.0,271100000.0
Alphabet Inc,GOOGL,,1652044,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 16:38:35+00:00,19.41,38.26,37.58,2739000000.0,6554000000.0,12733000000.0,13160000000.0,-427000000.0,12733000000.0,21993000000.0,55519000000.0,,496000000.0,,,0.0,7137000000.0,4432000000.0,21993000000.0,33526000000.0,,18123000000.0,15403000000.0,496000000.0,15899000000.0,55519000000.0,656000000.0,332800000.0,338800000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q3YTD,2013-01-01,2013-09-30,,,14.36,14.12,1893000000.0,4646000000.0,9544000000.0,9465000000.0,79000000.0,9544000000.0,15740000000.0,39812000000.0,,384000000.0,,,,5204000000.0,3248000000.0,15740000000.0,24072000000.0,,13098000000.0,10974000000.0,384000000.0,11358000000.0,39812000000.0,,667232000.0,678470000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q3TTM,2012-10-01,2013-09-30,,,6.71,6.58,2850000000.0,5719000000.0,12430000000.0,13137000000.0,-707000000.0,12430000000.0,18495000000.0,50095000000.0,,545000000.0,,,,6429000000.0,4010000000.0,18495000000.0,31600000000.0,,16158000000.0,15442000000.0,545000000.0,15987000000.0,50095000000.0,,667232000.0,678470000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 16:58:40+00:00,,4.45,4.38,612000000.0,1628000000.0,2970000000.0,3163000000.0,-193000000.0,2970000000.0,5409000000.0,13754000000.0,,14000000.0,,,,1821000000.0,1135000000.0,5409000000.0,8345000000.0,,4584000000.0,3761000000.0,14000000.0,3775000000.0,13754000000.0,,667232000.0,678470000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q2YTD,2013-01-01,2013-06-30,,,9.91,9.74,1281000000.0,3018000000.0,6574000000.0,6302000000.0,272000000.0,6574000000.0,10331000000.0,26058000000.0,,370000000.0,,,,3383000000.0,2113000000.0,10331000000.0,15727000000.0,,8514000000.0,7213000000.0,370000000.0,7583000000.0,26058000000.0,,664960000.0,676674000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q2TTM,2012-07-01,2013-06-30,,,8.9,8.73,2885000000.0,5801000000.0,11636000000.0,12132000000.0,-496000000.0,11636000000.0,19041000000.0,49645000000.0,,596000000.0,,,,6487000000.0,3895000000.0,19041000000.0,30604000000.0,,16183000000.0,14421000000.0,596000000.0,15017000000.0,49645000000.0,,664960000.0,676674000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 19:25:49+00:00,,4.85,4.77,927000000.0,1583000000.0,3228000000.0,2774000000.0,454000000.0,3228000000.0,5195000000.0,13107000000.0,,236000000.0,,,,1766000000.0,1098000000.0,5195000000.0,7912000000.0,,4447000000.0,3465000000.0,236000000.0,3701000000.0,13107000000.0,,664960000.0,676674000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q1TTM,2012-04-01,2013-03-31,,,12.59,12.38,2615000000.0,5631000000.0,11193000000.0,12191000000.0,-998000000.0,11193000000.0,18523000000.0,48345000000.0,,613000000.0,,,,6259000000.0,3739000000.0,18523000000.0,29822000000.0,,15629000000.0,14193000000.0,613000000.0,14806000000.0,48345000000.0,,660908000.0,673326000.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:53:32+00:00,,5.06,4.97,354000000.0,1435000000.0,3346000000.0,3528000000.0,-182000000.0,3346000000.0,5136000000.0,12951000000.0,,134000000.0,,,,1617000000.0,1015000000.0,5136000000.0,7815000000.0,,4067000000.0,3748000000.0,134000000.0,3882000000.0,12951000000.0,,660908000.0,673326000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q4,2014-10-01,2014-12-31,,20.91,2.72,2.69,900000000.0,2377000000.0,4594000000.0,3627000000.0,967000000.0,4594000000.0,6921000000.0,18103000000.0,,128000000.0,,,,2813000000.0,1593000000.0,6921000000.0,11182000000.0,,6783000000.0,4399000000.0,128000000.0,4527000000.0,18103000000.0,676000000.0,676000000.0,687200000.0
Alphabet Inc,GOOGL,,1652044,2014.0,FY,2014-01-01,2014-12-31,2017-02-02 18:13:47+00:00,20.91,20.91,20.57,3639000000.0,8131000000.0,14136000000.0,13620000000.0,516000000.0,14136000000.0,25691000000.0,66001000000.0,,763000000.0,,,0.0,9832000000.0,5851000000.0,25691000000.0,40310000000.0,,23814000000.0,16496000000.0,763000000.0,17259000000.0,66001000000.0,676000000.0,676000000.0,687200000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q3YTD,2014-01-01,2014-09-30,,,18.19,17.88,2739000000.0,5754000000.0,9542000000.0,9993000000.0,-451000000.0,9542000000.0,18770000000.0,47898000000.0,,635000000.0,,,,7019000000.0,4258000000.0,18770000000.0,29128000000.0,,17031000000.0,12097000000.0,635000000.0,12732000000.0,47898000000.0,,338100000.0,344100000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q3TTM,2013-10-01,2014-09-30,,19.41,99.48,97.71,6324000000.0,14216000000.0,25464000000.0,26848000000.0,-1811000000.0,25464000000.0,47016000000.0,119124000000.0,427000000.0,1243000000.0,,,,16089000000.0,9874000000.0,47016000000.0,72108000000.0,,40179000000.0,31929000000.0,1243000000.0,33172000000.0,119124000000.0,,338100000.0,344100000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:05:33+00:00,,8.1,7.96,933000000.0,2084000000.0,2739000000.0,2924000000.0,-185000000.0,2739000000.0,6695000000.0,16523000000.0,,133000000.0,,,0.0,2655000000.0,1365000000.0,6695000000.0,9828000000.0,,6104000000.0,3724000000.0,133000000.0,3857000000.0,16523000000.0,,338100000.0,344100000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q2YTD,2014-01-01,2014-06-30,,,10.09,9.92,1806000000.0,3670000000.0,6803000000.0,7069000000.0,-266000000.0,6803000000.0,12075000000.0,31375000000.0,,502000000.0,,,,4364000000.0,2893000000.0,12075000000.0,19300000000.0,,10927000000.0,8373000000.0,502000000.0,8875000000.0,31375000000.0,,675600000.0,686700000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q2TTM,2013-07-01,2014-06-30,,19.41,95.83,94.13,6003000000.0,13760000000.0,25695000000.0,27087000000.0,-1819000000.0,25695000000.0,45730000000.0,116355000000.0,427000000.0,1124000000.0,,,,15255000000.0,9644000000.0,45730000000.0,70625000000.0,,38659000000.0,31966000000.0,1124000000.0,33090000000.0,116355000000.0,,675600000.0,686700000.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 16:25:08+00:00,,4.96,4.88,984000000.0,1941000000.0,3351000000.0,3419000000.0,-68000000.0,3351000000.0,6114000000.0,15955000000.0,,145000000.0,,,0.0,2238000000.0,1404000000.0,6114000000.0,9841000000.0,,5583000000.0,4258000000.0,145000000.0,4403000000.0,15955000000.0,,675600000.0,686700000.0
