company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Alphabet Inc,GOOGL,,1652044,2011.0,Q2,,2011-06-30,2011-07-27 17:16:24+00:00,567000000.0,4476000000.0,2409000000.0,,603000000.0,,10320000000.0,,19216000000.0,489000000.0,500000000.0,0.0,1180000000.0,,6677000000.0,1381000000.0,2985000000.0,893000000.0,,9003000000.0,28000000.0,0.0,1598000000.0,,,,,465000000.0,461000000.0,1328000000.0,,32172000000.0,3153000000.0,29818000000.0,64861000000.0,51991000000.0,46442000000.0,7798000000.0,51991000000.0,51991000000.0,12870000000.0,64861000000.0,9416000000.0,5072000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2011.0,Q1,,2011-03-31,2011-05-10 17:17:52+00:00,516000000.0,4216000000.0,2335000000.0,,381000000.0,,12415000000.0,,18804000000.0,440000000.0,347000000.0,0.0,945000000.0,,6308000000.0,1016000000.0,,666000000.0,,8249000000.0,32000000.0,21000000.0,1322000000.0,,,,,390000000.0,423000000.0,1497000000.0,,29666000000.0,5096000000.0,24835000000.0,59960000000.0,48851000000.0,43310000000.0,9332000000.0,48851000000.0,48851000000.0,11109000000.0,59960000000.0,8401000000.0,1777000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2012.0,FY,,2012-12-31,2014-02-11 18:08:25+00:00,2012000000.0,7885000000.0,4729000000.0,,538000000.0,,14778000000.0,0.0,22835000000.0,895000000.0,1144000000.0,240000000.0,2239000000.0,1673000000.0,10537000000.0,7473000000.0,2988000000.0,1469000000.0,505000000.0,11854000000.0,100000000.0,,3918000000.0,,,,,2011000000.0,740000000.0,2132000000.0,,48342000000.0,2549000000.0,34010000000.0,93798000000.0,71715000000.0,60454000000.0,14337000000.0,71715000000.0,71715000000.0,22083000000.0,93798000000.0,21490000000.0,7746000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2012.0,Q3,,2012-09-30,2012-10-29 20:08:20+00:00,2233000000.0,7259000000.0,4421000000.0,,368000000.0,,16260000000.0,,22204000000.0,905000000.0,230000000.0,45000000.0,1926000000.0,,10485000000.0,7754000000.0,2988000000.0,1063000000.0,618000000.0,11401000000.0,100000000.0,,3495000000.0,,,,,2206000000.0,685000000.0,2440000000.0,0.0,45456000000.0,4904000000.0,30014000000.0,89730000000.0,68028000000.0,56821000000.0,14434000000.0,68028000000.0,68028000000.0,21702000000.0,89730000000.0,21508000000.0,7268000000.0,
Alphabet Inc,GOOGL,,1652044,2012.0,Q2,,2012-06-30,2012-07-24 17:29:19+00:00,2419000000.0,6866000000.0,3925000000.0,,84000000.0,,15437000000.0,,21357000000.0,767000000.0,146000000.0,157000000.0,1626000000.0,,10120000000.0,7862000000.0,2987000000.0,1040000000.0,634000000.0,10909000000.0,97000000.0,,3407000000.0,,,,,2263000000.0,811000000.0,2614000000.0,0.0,43280000000.0,5134000000.0,28160000000.0,86051000000.0,64721000000.0,53857000000.0,14028000000.0,64721000000.0,64721000000.0,21330000000.0,86051000000.0,21285000000.0,7302000000.0,
Alphabet Inc,GOOGL,,1652044,2012.0,Q1,,2012-03-31,2012-04-25 17:14:53+00:00,760000000.0,5163000000.0,2412000000.0,,422000000.0,,23108000000.0,,20795000000.0,594000000.0,51000000.0,239000000.0,1017000000.0,,7325000000.0,1541000000.0,2987000000.0,880000000.0,,9875000000.0,42000000.0,,2171000000.0,,,,,664000000.0,490000000.0,1779000000.0,,40495000000.0,4720000000.0,26758000000.0,77144000000.0,61712000000.0,56859000000.0,9742000000.0,61712000000.0,61712000000.0,15432000000.0,77144000000.0,10410000000.0,5690000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2013.0,FY,,2013-12-31,2015-02-06 19:40:31+00:00,2453000000.0,8882000000.0,5484000000.0,,125000000.0,,18898000000.0,0.0,25922000000.0,1062000000.0,1934000000.0,24000000.0,2502000000.0,1374000000.0,11492000000.0,6066000000.0,2236000000.0,1976000000.0,,16524000000.0,139000000.0,,4585000000.0,,,,,1976000000.0,743000000.0,3253000000.0,,61262000000.0,3009000000.0,39919000000.0,110920000000.0,87309000000.0,72886000000.0,15908000000.0,87309000000.0,87309000000.0,23611000000.0,110920000000.0,21510000000.0,7703000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q3,,2013-09-30,2013-10-24 17:16:39+00:00,2124000000.0,7921000000.0,4543000000.0,,99000000.0,,15242000000.0,,25004000000.0,907000000.0,1725000000.0,0.0,1999000000.0,1893000000.0,11426000000.0,6290000000.0,2238000000.0,1843000000.0,235000000.0,14867000000.0,125000000.0,,4531000000.0,,,,,1784000000.0,710000000.0,2354000000.0,,57886000000.0,3009000000.0,41381000000.0,105068000000.0,82989000000.0,68858000000.0,14475000000.0,82989000000.0,82989000000.0,22079000000.0,105068000000.0,21343000000.0,7604000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q2,,2013-06-30,2013-07-25 17:24:54+00:00,1758000000.0,7321000000.0,4758000000.0,,-398000000.0,,16164000000.0,,24334000000.0,799000000.0,1220000000.0,0.0,1803000000.0,3211000000.0,11396000000.0,6558000000.0,1989000000.0,1564000000.0,342000000.0,12912000000.0,132000000.0,,4176000000.0,,,,,1891000000.0,704000000.0,2776000000.0,,54916000000.0,3000000000.0,39038000000.0,101182000000.0,78852000000.0,66861000000.0,15329000000.0,78852000000.0,78852000000.0,22330000000.0,101182000000.0,21409000000.0,7001000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2013.0,Q1,,2013-03-31,2013-04-25 17:21:43+00:00,2094000000.0,7612000000.0,4444000000.0,,356000000.0,,15375000000.0,,23429000000.0,882000000.0,1375000000.0,0.0,1445000000.0,2237000000.0,10595000000.0,7324000000.0,2989000000.0,1470000000.0,648000000.0,12300000000.0,79000000.0,,4162000000.0,,,,,2195000000.0,737000000.0,2375000000.0,0.0,51688000000.0,2150000000.0,35423000000.0,96692000000.0,75473000000.0,62808000000.0,13252000000.0,75473000000.0,75473000000.0,21219000000.0,96692000000.0,21584000000.0,7967000000.0,
Alphabet Inc,GOOGL,,1652044,2014.0,FY,,2014-12-31,2016-02-11 16:38:35+00:00,1715000000.0,9383000000.0,6360000000.0,,27000000.0,,18347000000.0,0.0,28767000000.0,752000000.0,591000000.0,96000000.0,3069000000.0,2778000000.0,15599000000.0,4607000000.0,3228000000.0,3079000000.0,,23883000000.0,104000000.0,176000000.0,4098000000.0,,,,,3187000000.0,1118000000.0,3412000000.0,,75066000000.0,2009000000.0,46923000000.0,129187000000.0,103860000000.0,78656000000.0,16779000000.0,103860000000.0,103860000000.0,25327000000.0,129187000000.0,26648000000.0,8548000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2014.0,Q3,,2014-09-30,2014-10-23 16:58:40+00:00,1368000000.0,8237000000.0,5694000000.0,,-82000000.0,,15605000000.0,,27948000000.0,820000000.0,2329000000.0,0.0,2428000000.0,3402000000.0,15461000000.0,4744000000.0,3230000000.0,2470000000.0,279000000.0,20981000000.0,154000000.0,,4671000000.0,,,3588000000.0,2199000000.0,2010000000.0,991000000.0,2700000000.0,0.0,70949000000.0,2009000000.0,47377000000.0,125781000000.0,98815000000.0,80115000000.0,17920000000.0,98815000000.0,98815000000.0,26966000000.0,125781000000.0,24685000000.0,9046000000.0,
Alphabet Inc,GOOGL,,1652044,2014.0,Q2,,2014-06-30,2014-07-24 19:25:49+00:00,1345000000.0,8321000000.0,5369000000.0,,502000000.0,,19620000000.0,,27111000000.0,882000000.0,2276000000.0,0.0,2102000000.0,3086000000.0,14586000000.0,5234000000.0,3232000000.0,2415000000.0,293000000.0,19486000000.0,93000000.0,,4627000000.0,,,3668000000.0,2304000000.0,1982000000.0,810000000.0,2043000000.0,0.0,68136000000.0,2009000000.0,41684000000.0,121608000000.0,95749000000.0,77905000000.0,17097000000.0,95749000000.0,95749000000.0,25859000000.0,121608000000.0,24217000000.0,8762000000.0,
Alphabet Inc,GOOGL,,1652044,2014.0,Q1,,2014-03-31,2014-04-24 16:53:32+00:00,1623000000.0,7827000000.0,4979000000.0,,345000000.0,,16639000000.0,,26652000000.0,947000000.0,1710000000.0,0.0,1531000000.0,2153000000.0,14177000000.0,5317000000.0,3234000000.0,2123000000.0,337000000.0,17877000000.0,103000000.0,,4674000000.0,,,3873000000.0,2028000000.0,1718000000.0,534000000.0,2138000000.0,0.0,64714000000.0,3009000000.0,42790000000.0,116526000000.0,91711000000.0,75314000000.0,16270000000.0,91711000000.0,91711000000.0,24815000000.0,116526000000.0,23335000000.0,8545000000.0,
Alphabet Inc,GOOGL,,1652044,2015.0,FY,,2015-12-31,2017-02-02 18:13:47+00:00,1931000000.0,11556000000.0,7097000000.0,,-1874000000.0,,16549000000.0,0.0,32982000000.0,788000000.0,1903000000.0,302000000.0,3539000000.0,2428000000.0,15869000000.0,3847000000.0,1995000000.0,5183000000.0,491000000.0,29016000000.0,151000000.0,251000000.0,3852000000.0,,,,,3181000000.0,1822000000.0,2648000000.0,,89223000000.0,3225000000.0,56967000000.0,147461000000.0,120331000000.0,90114000000.0,19310000000.0,120331000000.0,120331000000.0,27130000000.0,147461000000.0,28331000000.0,7820000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2015.0,Q3,,2015-09-30,2015-10-29 16:05:33+00:00,1549000000.0,9749000000.0,6497000000.0,,-1592000000.0,,18068000000.0,0.0,31864000000.0,705000000.0,2499000000.0,215000000.0,2988000000.0,3266000000.0,15675000000.0,4023000000.0,1994000000.0,4813000000.0,,28338000000.0,133000000.0,,5572000000.0,,,,,3329000000.0,1884000000.0,2688000000.0,0.0,85969000000.0,3237000000.0,55099000000.0,144281000000.0,116241000000.0,88103000000.0,18457000000.0,116241000000.0,116241000000.0,28040000000.0,144281000000.0,27840000000.0,9583000000.0,
Alphabet Inc,GOOGL,,1652044,2015.0,Q2,,2015-06-30,2015-07-23 16:25:08+00:00,1315000000.0,9394000000.0,6219000000.0,,-929000000.0,,18453000000.0,0.0,30722000000.0,712000000.0,1316000000.0,948000000.0,2466000000.0,2694000000.0,15610000000.0,4213000000.0,2225000000.0,4409000000.0,,27008000000.0,108000000.0,,5369000000.0,,,,,3403000000.0,1960000000.0,3049000000.0,0.0,81990000000.0,3008000000.0,51952000000.0,138807000000.0,111783000000.0,84164000000.0,17362000000.0,111783000000.0,111783000000.0,27024000000.0,138807000000.0,27635000000.0,9662000000.0,
Alphabet Inc,GOOGL,,1652044,2015.0,Q1,,2015-03-31,2015-04-29 17:19:57+00:00,1688000000.0,8584000000.0,6249000000.0,,-371000000.0,,16976000000.0,0.0,29527000000.0,699000000.0,1748000000.0,123000000.0,1911000000.0,1657000000.0,15573000000.0,4380000000.0,3226000000.0,4090000000.0,,25448000000.0,93000000.0,,5562000000.0,,,,,3596000000.0,1735000000.0,3720000000.0,,79292000000.0,2009000000.0,49285000000.0,133400000000.0,108448000000.0,80313000000.0,14336000000.0,108448000000.0,108448000000.0,24952000000.0,133400000000.0,27639000000.0,10616000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2016.0,FY,,2016-12-31,2018-02-05 20:46:29+00:00,2041000000.0,14137000000.0,9086000000.0,,-2402000000.0,,12918000000.0,0.0,36307000000.0,1099000000.0,95000000.0,554000000.0,3976000000.0,,16468000000.0,3307000000.0,3935000000.0,5878000000.0,268000000.0,34234000000.0,202000000.0,383000000.0,4903000000.0,4575000000.0,,,,1819000000.0,2665000000.0,,,105131000000.0,,73415000000.0,167497000000.0,139036000000.0,105408000000.0,16756000000.0,139036000000.0,139036000000.0,28461000000.0,167497000000.0,27855000000.0,11705000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2016.0,Q3,,2016-09-30,2016-11-02 17:46:02+00:00,2175000000.0,11979000000.0,7382000000.0,,-1032000000.0,,9406000000.0,0.0,35337000000.0,923000000.0,416000000.0,171000000.0,3672000000.0,0.0,16028000000.0,3367000000.0,3938000000.0,5705000000.0,559000000.0,32753000000.0,169000000.0,273000000.0,4854000000.0,,,,,3276000000.0,2561000000.0,2536000000.0,,99798000000.0,0.0,73650000000.0,159948000000.0,134103000000.0,98546000000.0,14323000000.0,134103000000.0,134103000000.0,25845000000.0,159948000000.0,28649000000.0,11522000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2016.0,Q2,,2016-06-30,2016-08-04 16:22:44+00:00,1716000000.0,11686000000.0,6847000000.0,,-1151000000.0,,13627000000.0,0.0,34293000000.0,900000000.0,576000000.0,185000000.0,3409000000.0,2065000000.0,15841000000.0,3452000000.0,1984000000.0,5820000000.0,,31413000000.0,151000000.0,253000000.0,4786000000.0,,,,,3275000000.0,2151000000.0,3016000000.0,,94737000000.0,2219000000.0,65333000000.0,154292000000.0,127879000000.0,94238000000.0,17341000000.0,127879000000.0,127879000000.0,26413000000.0,154292000000.0,28641000000.0,9072000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2016.0,Q1,,2016-03-31,2016-05-02 20:56:36+00:00,1667000000.0,10818000000.0,6744000000.0,,-1294000000.0,,15111000000.0,0.0,33695000000.0,933000000.0,1804000000.0,330000000.0,2618000000.0,2171000000.0,15866000000.0,3657000000.0,1987000000.0,5577000000.0,,30162000000.0,131000000.0,233000000.0,4411000000.0,,,,,3297000000.0,1965000000.0,2719000000.0,,91168000000.0,3221000000.0,60503000000.0,149747000000.0,123569000000.0,90955000000.0,17684000000.0,123569000000.0,123569000000.0,26178000000.0,149747000000.0,28630000000.0,8494000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2017.0,FY,,2017-12-31,2019-02-04 21:06:38+00:00,3137000000.0,18336000000.0,15584000000.0,,-992000000.0,,10715000000.0,0.0,40247000000.0,,369000000.0,881000000.0,4581000000.0,,16747000000.0,2692000000.0,3969000000.0,7813000000.0,749000000.0,42383000000.0,13152000000.0,680000000.0,430000000.0,2983000000.0,,,,2672000000.0,3059000000.0,,,113247000000.0,,91156000000.0,197295000000.0,152502000000.0,124308000000.0,24183000000.0,152502000000.0,152502000000.0,44793000000.0,197295000000.0,30604000000.0,20610000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2017.0,Q3,,2017-09-30,2017-10-26 17:49:09+00:00,2674000000.0,15295000000.0,12507000000.0,,-746000000.0,,10581000000.0,0.0,39609000000.0,1269000000.0,282000000.0,221000000.0,4022000000.0,,16731000000.0,2883000000.0,3964000000.0,7269000000.0,765000000.0,40120000000.0,346000000.0,505000000.0,4509000000.0,2860000000.0,,,,2683000000.0,2924000000.0,,,118237000000.0,,89562000000.0,189536000000.0,157100000000.0,119345000000.0,20693000000.0,157100000000.0,157100000000.0,32436000000.0,189536000000.0,30071000000.0,11743000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2017.0,Q2,,2017-06-30,2017-07-24 18:23:27+00:00,2488000000.0,14003000000.0,11567000000.0,,-1728000000.0,,15711000000.0,0.0,38509000000.0,1226000000.0,874000000.0,133000000.0,3271000000.0,,16604000000.0,2933000000.0,3955000000.0,6642000000.0,398000000.0,37676000000.0,345000000.0,376000000.0,4497000000.0,,,,,2004000000.0,2853000000.0,2398000000.0,,111505000000.0,,79002000000.0,178621000000.0,148286000000.0,112386000000.0,18685000000.0,148286000000.0,148286000000.0,30335000000.0,178621000000.0,28559000000.0,11650000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2017.0,Q1,,2017-03-31,2017-05-02 16:25:09+00:00,2306000000.0,12913000000.0,8326000000.0,,-2169000000.0,,18132000000.0,0.0,37698000000.0,1148000000.0,56000000.0,803000000.0,2673000000.0,,16547000000.0,3137000000.0,3937000000.0,6131000000.0,280000000.0,35936000000.0,323000000.0,365000000.0,5528000000.0,,,,,1846000000.0,2763000000.0,3106000000.0,,109420000000.0,,74307000000.0,172756000000.0,144949000000.0,108794000000.0,15256000000.0,144949000000.0,144949000000.0,27807000000.0,172756000000.0,28026000000.0,12551000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2018.0,FY,,2018-12-31,2020-02-03 21:03:59+00:00,4378000000.0,20838000000.0,21550000000.0,,-2306000000.0,,16701000000.0,0.0,45049000000.0,,355000000.0,69000000.0,6839000000.0,,17888000000.0,2220000000.0,4012000000.0,13859000000.0,1107000000.0,59719000000.0,11723000000.0,737000000.0,1264000000.0,4236000000.0,1784000000.0,,,2693000000.0,3545000000.0,,,134885000000.0,,92439000000.0,232792000000.0,177628000000.0,135676000000.0,34620000000.0,177628000000.0,177628000000.0,55164000000.0,232792000000.0,37397000000.0,20544000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2018.0,Q3,,2018-09-30,2018-10-25 17:41:36+00:00,3789000000.0,17897000000.0,21566000000.0,,-1676000000.0,,13443000000.0,0.0,43111000000.0,,170000000.0,0.0,5946000000.0,,17895000000.0,2448000000.0,3986000000.0,12673000000.0,1212000000.0,55300000000.0,11879000000.0,682000000.0,1318000000.0,4007000000.0,,,,2838000000.0,3214000000.0,,,128405000000.0,,92973000000.0,221538000000.0,169840000000.0,129702000000.0,31301000000.0,169840000000.0,169840000000.0,51698000000.0,221538000000.0,36536000000.0,20397000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2018.0,Q2,,2018-06-30,2018-07-23 21:02:56+00:00,3369000000.0,17043000000.0,20703000000.0,,-1525000000.0,,14148000000.0,0.0,42243000000.0,,201000000.0,1189000000.0,4642000000.0,,17895000000.0,2662000000.0,3981000000.0,11487000000.0,698000000.0,51672000000.0,12010000000.0,685000000.0,479000000.0,3961000000.0,,,,3052000000.0,3237000000.0,,,121282000000.0,,88106000000.0,211610000000.0,162000000000.0,124157000000.0,29903000000.0,162000000000.0,162000000000.0,49610000000.0,211610000000.0,35781000000.0,19707000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2018.0,Q1,,2018-03-31,2018-04-23 18:54:51+00:00,3526000000.0,16777000000.0,13788000000.0,,-670000000.0,,12658000000.0,0.0,41487000000.0,1596000000.0,37000000.0,1343000000.0,3812000000.0,,17862000000.0,2809000000.0,3973000000.0,10976000000.0,636000000.0,48845000000.0,13200000000.0,678000000.0,394000000.0,3426000000.0,,,,2004000000.0,3149000000.0,,,120008000000.0,1329000000.0,90227000000.0,206935000000.0,160825000000.0,123761000000.0,25394000000.0,160825000000.0,160825000000.0,46110000000.0,206935000000.0,34329000000.0,20716000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2019.0,FY,,2019-12-31,2020-04-28 18:52:33+00:00,5561000000.0,25326000000.0,28983000000.0,,-1232000000.0,,18498000000.0,0.0,50552000000.0,,2166000000.0,274000000.0,8495000000.0,,20624000000.0,1979000000.0,4554000000.0,13078000000.0,999000000.0,,10243000000.0,721000000.0,1701000000.0,4412000000.0,1908000000.0,,,86929000000.0,12748000000.0,,,152122000000.0,,101177000000.0,275909000000.0,201442000000.0,152578000000.0,45221000000.0,201442000000.0,201442000000.0,74467000000.0,275909000000.0,123331000000.0,29246000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2019.0,Q3,,2019-09-30,2019-10-28 19:02:44+00:00,4142000000.0,20889000000.0,27552000000.0,,-1196000000.0,,16032000000.0,0.0,49040000000.0,,192000000.0,131000000.0,7399000000.0,,18069000000.0,1747000000.0,4082000000.0,12488000000.0,1401000000.0,69252000000.0,11719000000.0,564000000.0,1747000000.0,4699000000.0,,,,12566000000.0,11303000000.0,,,147125000000.0,,105145000000.0,263044000000.0,194969000000.0,148358000000.0,39224000000.0,194969000000.0,194969000000.0,68075000000.0,263044000000.0,45434000000.0,28851000000.0,0.0
Alphabet Inc,GOOGL,,1652044,2019.0,Q2,,2019-06-30,2019-07-25 18:11:13+00:00,3925000000.0,20965000000.0,26107000000.0,,-1091000000.0,,16587000000.0,0.0,47937000000.0,,352000000.0,536000000.0,6432000000.0,,18000000000.0,1902000000.0,4074000000.0,12112000000.0,964000000.0,64891000000.0,11356000000.0,585000000.0,1892000000.0,4100000000.0,,,,12174000000.0,10587000000.0,,,145346000000.0,,104469000000.0,257101000000.0,192192000000.0,147437000000.0,37000000000.0,192192000000.0,192192000000.0,64909000000.0,257101000000.0,44773000000.0,27909000000.0,0.0
