company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Goldman Sachs Group Inc,GS,,886982,2009.0,Q1,2008-12-27,2009-03-27,2010-05-07 18:39:11+00:00,3.48,3.48,0.0,549000000.0,3.39,815000000.0,823000000.0,4362000000.0,2455000000.0,68000000.0,1814000000.0,1814000000.0,1659000000.0,1907000000.0,414000000.0,6695000000.0,1053000000.0,,155000000.0,,4712000000.0,2455000000.0,4362000000.0,6796000000.0,7518000000.0,2629000000.0,9425000000.0,,476700000.0,477400000.0,489200000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q4,2010-10-01,2010-12-31,,4.12,4.12,-1.05,725000000.0,3.83,1087000000.0,1507000000.0,3069000000.0,1731000000.0,175000000.0,2387000000.0,2387000000.0,2227000000.0,1338000000.0,463000000.0,3478000000.0,1551999999.3,-2665000000.0,160000000.0,,2253000000.0,1731000000.0,3069000000.0,5167999999.3,7304000000.0,3474000000.0,8642000000.0,4984000000.0,545100000.0,542000000.0,585300000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 21:27:42+00:00,14.15,14.15,,1889000000.0,13.18,4538000000.0,4810000000.0,12309000000.0,6806000000.0,530000000.0,8354000000.0,8354000000.0,7713000000.0,5503000000.0,1844000000.0,20610000000.0,6630000000.0,,641000000.0,,15376000000.0,6806000000.0,12309000000.0,26269000000.0,33658000000.0,12892000000.0,39161000000.0,8238000000.0,545100000.0,542000000.0,585300000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3YTD,2010-01-01,2010-09-30,,10.03,10.03,1.05,1164000000.0,9.35,3451000000.0,3303000000.0,9240000000.0,5075000000.0,355000000.0,5967000000.0,5967000000.0,5486000000.0,4165000000.0,1381000000.0,17132000000.0,5078000000.7,2665000000.0,481000000.0,,13123000000.0,5075000000.0,9240000000.0,21101000000.7,26354000000.0,9418000000.0,30519000000.0,3254000000.0,544500000.0,541200000.0,582700000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3TTM,2009-09-26,2010-09-30,,19.28,19.28,0.35,1556000000.0,17.91,5880000000.0,5125000000.0,12315000000.0,6382000000.0,463000000.0,10915000000.0,10915000000.0,10273000000.0,5933000000.0,1787000000.0,15084000000.0,6929000000.35,2665000000.0,642000000.0,,12604000000.0,6382000000.0,12315000000.0,23339000000.7,34201000000.0,16795000000.0,40134000000.0,11327000000.0,544500000.0,541200000.0,582700000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 19:12:38+00:00,3.19,3.19,0.35,355000000.0,2.98,913000000.0,1159000000.0,2937000000.0,1809000000.0,129000000.0,1898000000.0,1898000000.0,1737000000.0,1128000000.0,489000000.0,4609000000.0,1291000000.35,807000000.0,161000000.0,,3828000000.0,1809000000.0,2937000000.0,6092000000.35,7775000000.0,2811000000.0,8903000000.0,1200000000.0,544500000.0,541200000.0,582700000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2YTD,2010-01-01,2010-06-30,,6.84,6.84,0.7,809000000.0,6.37,2538000000.0,2144000000.0,6303000000.0,3266000000.0,226000000.0,4069000000.0,4069000000.0,3749000000.0,3037000000.0,892000000.0,12523000000.0,3787000000.35,1858000000.0,320000000.0,,9295000000.0,3266000000.0,6303000000.0,15009000000.35,18579000000.0,6607000000.0,21616000000.0,2054000000.0,552400000.0,539800000.0,580400000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2TTM,2009-06-27,2010-06-30,,21.83,21.83,0.35,1568000000.0,20.18,6573000000.0,4865000000.0,12378000000.0,5883000000.0,418000000.0,12205000000.0,12205000000.0,11564000000.0,6495000000.0,1722000000.0,20258000000.0,6990000000.0,1858000000.0,641000000.0,,14127000000.0,5883000000.0,12378000000.0,24825000000.35,37108000000.0,18778000000.0,43603000000.0,10127000000.0,552400000.0,539800000.0,580400000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 19:34:31+00:00,0.82,0.82,0.35,437000000.0,0.78,835000000.0,941000000.0,3302000000.0,1683000000.0,116000000.0,613000000.0,613000000.0,453000000.0,1619000000.0,460000000.0,4257000000.0,2578000000.35,978000000.0,160000000.0,,3802000000.0,1683000000.0,3302000000.0,7393000000.35,7222000000.0,1448000000.0,8841000000.0,1046000000.0,552400000.0,539800000.0,580400000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q1TTM,2009-03-28,2010-03-31,,26.28,26.28,0.35,1557000000.0,24.33,7332000000.0,5364000000.0,12546000000.0,5628000000.0,384000000.0,15027000000.0,15027000000.0,13829000000.0,6918000000.0,1677000000.0,26280000000.0,5572000000.0,880000000.0,1198000000.0,,16974000000.0,5628000000.0,12546000000.0,26164000000.0,41605000000.0,22359000000.0,48523000000.0,9081000000.0,547500000.0,546000000.0,590000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 19:31:25+00:00,6.02,6.02,0.35,372000000.0,5.59,1703000000.0,1203000000.0,3001000000.0,1583000000.0,110000000.0,3456000000.0,3456000000.0,3296000000.0,1418000000.0,432000000.0,8266000000.0,1209000000.0,880000000.0,160000000.0,,5493000000.0,1583000000.0,3001000000.0,7616000000.0,11357000000.0,5159000000.0,12775000000.0,1008000000.0,547500000.0,546000000.0,590000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q4,2011-10-01,2011-12-31,,1.93,1.93,-1.05,514000000.0,1.94,234000000.0,863000000.0,3032000000.0,1967000000.0,138000000.0,1013000000.0,1013000000.0,978000000.0,1065000000.0,460000000.0,2121000000.0,1481999999.3,-2969000000.0,35000000.0,,2208000000.0,1967000000.0,3032000000.0,4801999999.3,4984000000.0,1247000000.0,6049000000.0,4969000000.0,532900000.0,524600000.0,556900000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 19:38:13+00:00,4.71,4.71,,1865000000.0,4.51,1727000000.0,4361000000.0,13174000000.0,7982000000.0,640000000.0,4442000000.0,4442000000.0,2510000000.0,5192000000.0,1858000000.0,10794000000.0,6056000000.0,,1932000000.0,,12223000000.0,7982000000.0,13174000000.0,22642000000.0,23619000000.0,6169000000.0,28811000000.0,8464000000.0,532900000.0,524600000.0,556900000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.78,2.78,1.05,1351000000.0,2.57,1493000000.0,3498000000.0,10142000000.0,6015000000.0,502000000.0,3429000000.0,3429000000.0,1532000000.0,4127000000.0,1398000000.0,8673000000.0,4574000000.7,2969000000.0,1897000000.0,,10015000000.0,6015000000.0,10142000000.0,17840000000.7,18635000000.0,4922000000.0,22762000000.0,3495000000.0,509500000.0,518200000.0,518200000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3TTM,2010-10-01,2011-09-30,,6.9,6.9,,2076000000.0,6.4,2580000000.0,5005000000.0,13211000000.0,7746000000.0,677000000.0,5816000000.0,5816000000.0,3759000000.0,5465000000.0,1861000000.0,12151000000.0,6126000000.0,304000000.0,2057000000.0,,12268000000.0,7746000000.0,13211000000.0,23008000000.0,25939000000.0,8396000000.0,31404000000.0,8479000000.0,509500000.0,518200000.0,518200000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 06:37:02+00:00,-0.84,-0.84,0.35,389000000.0,-0.84,-337000000.0,781000000.0,3354000000.0,1998000000.0,140000000.0,-393000000.0,-393000000.0,-428000000.0,1356000000.0,471000000.0,-739000000.0,1739000000.35,1056000000.0,35000000.0,,1578000000.0,1998000000.0,3354000000.0,4317000000.35,2231000000.0,-730000000.0,3587000000.0,1133000000.0,509500000.0,518200000.0,518200000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.62,3.62,0.7,962000000.0,3.41,1830000000.0,2717000000.0,6788000000.0,4017000000.0,362000000.0,3822000000.0,3822000000.0,1960000000.0,2771000000.0,927000000.0,9412000000.0,2835000000.35,1913000000.0,1862000000.0,,8437000000.0,4017000000.0,6788000000.0,13523000000.35,16404000000.0,5652000000.0,19175000000.0,2362000000.0,536700000.0,531900000.0,569500000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2TTM,2010-07-01,2011-06-30,,10.93,10.93,,2042000000.0,10.22,3830000000.0,5383000000.0,12794000000.0,7557000000.0,666000000.0,8107000000.0,8107000000.0,5924000000.0,5237000000.0,1879000000.0,17499000000.0,5678000000.0,55000000.0,2183000000.0,,14518000000.0,7557000000.0,12794000000.0,24783000000.0,31483000000.0,11937000000.0,36720000000.0,8546000000.0,536700000.0,531900000.0,569500000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 19:06:33+00:00,1.96,1.96,0.35,372000000.0,1.85,525000000.0,1448000000.0,3681000000.0,2268000000.0,183000000.0,1087000000.0,1087000000.0,1052000000.0,1413000000.0,462000000.0,2338000000.0,1448000000.0,894000000.0,35000000.0,,3204000000.0,2268000000.0,3681000000.0,5669000000.0,5868000000.0,1612000000.0,7281000000.0,1188000000.0,536700000.0,531900000.0,569500000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q1TTM,2010-04-01,2011-03-31,,9.79,9.79,,2107000000.0,9.15,4140000000.0,4876000000.0,12415000000.0,6972000000.0,599000000.0,7633000000.0,7633000000.0,5325000000.0,5443000000.0,1877000000.0,19418000000.0,6808000000.35,139000000.0,2308000000.0,,15116000000.0,6972000000.0,12415000000.0,26507000000.35,32837000000.0,11773000000.0,38280000000.0,8404000000.0,547000000.0,540600000.0,583000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 18:36:02+00:00,1.66,1.66,0.35,590000000.0,1.56,1305000000.0,1269000000.0,3107000000.0,1749000000.0,179000000.0,2735000000.0,2735000000.0,908000000.0,1358000000.0,465000000.0,7074000000.0,1387000000.35,1019000000.0,1827000000.0,,5233000000.0,1749000000.0,3107000000.0,7854000000.35,10536000000.0,4040000000.0,11894000000.0,1174000000.0,547000000.0,540600000.0,583000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q4,2012-10-01,2012-12-31,,5.8,5.8,0.5,500000000.0,5.58,1421000000.0,1407000000.0,2864000000.0,1891000000.0,140000000.0,2892000000.0,2892000000.0,2833000000.0,973000000.0,426000000.0,4652000000.0,1880999998.73,-1659000000.0,59000000.0,,1976000000.0,1891000000.0,2864000000.0,4922999999.54,8263000000.0,4313000000.0,9236000000.0,3863000000.0,498400000.0,496200000.0,516100000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 21:44:35+00:00,14.63,14.63,1.77,1738000000.0,14.13,3732000000.0,4941000000.0,11381000000.0,7501000000.0,509000000.0,7475000000.0,7475000000.0,7292000000.0,3880000000.0,1657000000.0,17213000000.0,6108000000.0,,183000000.0,,12944000000.0,7501000000.0,11381000000.0,22956000000.0,30283000000.0,11207000000.0,34163000000.0,8129000000.0,498400000.0,496200000.0,516100000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3YTD,2012-01-01,2012-09-30,,8.83,8.83,1.27,1238000000.0,8.55,2311000000.0,3534000000.0,8517000000.0,5610000000.0,369000000.0,4583000000.0,4583000000.0,4459000000.0,2907000000.0,1231000000.0,12561000000.0,4227000001.27,1659000000.0,124000000.0,,10968000000.0,5610000000.0,8517000000.0,18033000000.46,22020000000.0,6894000000.0,24927000000.0,4266000000.0,494200000.0,491200000.0,510900000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3TTM,2011-10-01,2012-09-30,,10.76,10.76,0.22,1752000000.0,10.49,2545000000.0,4397000000.0,11549000000.0,7577000000.0,507000000.0,5596000000.0,5596000000.0,5437000000.0,3972000000.0,1691000000.0,14682000000.0,5709000000.57,-1310000000.0,159000000.0,,13176000000.0,7577000000.0,11549000000.0,22834999999.76,27004000000.0,8141000000.0,30976000000.0,9235000000.0,494200000.0,491200000.0,510900000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 20:15:16+00:00,2.95,2.95,0.46,396000000.0,2.85,786000000.0,1168000000.0,2629000000.0,1793000000.0,123000000.0,1512000000.0,1512000000.0,1458000000.0,836000000.0,407000000.0,4452000000.0,1452000000.46,,54000000.0,,3675000000.0,1793000000.0,2629000000.0,6053000000.0,7515000000.0,2298000000.0,8351000000.0,1895000000.0,494200000.0,491200000.0,510900000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2YTD,2012-01-01,2012-06-30,,5.88,5.88,0.81,842000000.0,5.7,1525000000.0,2366000000.0,5888000000.0,3817000000.0,246000000.0,3071000000.0,3071000000.0,3001000000.0,2071000000.0,824000000.0,8109000000.0,2775000000.81,1659000000.0,70000000.0,,7293000000.0,3817000000.0,5888000000.0,11980000000.46,14505000000.0,4596000000.0,16576000000.0,2371000000.0,506600000.0,501500000.0,520300000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2TTM,2011-07-01,2012-06-30,,6.97,6.97,0.11,1745000000.0,6.8,1422000000.0,4010000000.0,12274000000.0,7782000000.0,524000000.0,3691000000.0,3691000000.0,3551000000.0,4492000000.0,1755000000.0,9491000000.0,5996000000.46,-254000000.0,140000000.0,,11079000000.0,7782000000.0,12274000000.0,21099000000.11,21720000000.0,5113000000.0,26212000000.0,8473000000.0,506600000.0,501500000.0,520300000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 18:48:16+00:00,1.83,1.83,0.46,409000000.0,1.78,453000000.0,1206000000.0,3055000000.0,1965000000.0,129000000.0,962000000.0,962000000.0,927000000.0,1090000000.0,416000000.0,2266000000.0,1343000000.46,799000000.0,35000000.0,,2915000000.0,1965000000.0,3055000000.0,5212000000.46,5537000000.0,1415000000.0,6627000000.0,1266000000.0,506600000.0,501500000.0,520300000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q1TTM,2011-04-01,2012-03-31,,7.1,7.1,,1708000000.0,6.87,1494000000.0,4252000000.0,12900000000.0,8085000000.0,578000000.0,3816000000.0,3816000000.0,3676000000.0,4815000000.0,1801000000.0,9563000000.0,6101000000.0,-159000000.0,140000000.0,,11368000000.0,8085000000.0,12900000000.0,21555999999.65,22051000000.0,5310000000.0,26866000000.0,8395000000.0,512100000.0,510800000.0,529200000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 18:36:23+00:00,4.05,4.05,0.35,433000000.0,3.92,1072000000.0,1160000000.0,2833000000.0,1852000000.0,117000000.0,2109000000.0,2109000000.0,2074000000.0,981000000.0,408000000.0,5843000000.0,1432000000.35,860000000.0,35000000.0,,4378000000.0,1852000000.0,2833000000.0,6768000000.0,8968000000.0,3181000000.0,9949000000.0,1105000000.0,512100000.0,510800000.0,529200000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,FY,2013-01-01,2013-12-31,2016-03-01 21:09:27+00:00,16.34,16.34,2.05,1322000000.0,15.46,3697000000.0,6004000000.0,10060000000.0,6668000000.0,541000000.0,8040000000.0,8040000000.0,7726000000.0,3392000000.0,1615000000.0,16361000000.0,6378000000.0,,314000000.0,,12613000000.0,6668000000.0,10060000000.0,22469000000.0,30814000000.0,11737000000.0,34206000000.0,8449000000.0,472800000.0,471300000.0,499600000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q4,2013-10-01,2013-12-31,,4.82,4.82,0.55,474000000.0,4.59,1220000000.0,1718000000.0,2391000000.0,1590000000.0,143000000.0,2332000000.0,2332000000.0,2248000000.0,801000000.0,410000000.0,3951000000.0,2013999998.5,,84000000.0,,2189000000.0,1590000000.0,2391000000.0,5230000000.0,7981000000.0,3552000000.0,8782000000.0,2312000000.0,472800000.0,471300000.0,499600000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q3YTD,2013-01-01,2013-09-30,,11.52,11.52,1.5,848000000.0,10.87,2477000000.0,4286000000.0,7669000000.0,5078000000.0,398000000.0,5708000000.0,5708000000.0,5478000000.0,2591000000.0,1205000000.0,12410000000.0,4364000001.5,,230000000.0,,10424000000.0,5078000000.0,7669000000.0,17239000000.0,22833000000.0,8185000000.0,25424000000.0,6137000000.0,465500000.0,463400000.0,496400000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q3TTM,2012-10-01,2013-09-30,,17.32,17.32,2.0,1348000000.0,16.45,3898000000.0,5693000000.0,10533000000.0,6969000000.0,538000000.0,8600000000.0,8600000000.0,8311000000.0,3564000000.0,1631000000.0,17062000000.0,6245000000.23,-1659000000.0,289000000.0,,12400000000.0,6969000000.0,10533000000.0,22161999999.54,31096000000.0,12498000000.0,34660000000.0,10000000000.0,465500000.0,463400000.0,496400000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 19:48:28+00:00,3.07,3.07,0.5,280000000.0,2.88,650000000.0,1166000000.0,2398000000.0,1558000000.0,117000000.0,1517000000.0,1517000000.0,1429000000.0,840000000.0,407000000.0,2798000000.0,1369000000.5,,88000000.0,,2382000000.0,1558000000.0,2398000000.0,4555000000.0,5882000000.0,2167000000.0,6722000000.0,1918000000.0,465500000.0,463400000.0,496400000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q2YTD,2013-01-01,2013-06-30,,8.45,8.45,1.0,568000000.0,7.99,1827000000.0,3120000000.0,5271000000.0,3520000000.0,281000000.0,4191000000.0,4191000000.0,4049000000.0,1751000000.0,798000000.0,9612000000.0,2995000001.0,,142000000.0,,8042000000.0,3520000000.0,5271000000.0,12684000000.0,16951000000.0,6018000000.0,18702000000.0,4219000000.0,474700000.0,473200000.0,503500000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q2TTM,2012-07-01,2013-06-30,,17.2,17.2,1.96,1464000000.0,16.42,4034000000.0,5695000000.0,10764000000.0,7204000000.0,544000000.0,8595000000.0,8595000000.0,8340000000.0,3560000000.0,1631000000.0,18716000000.0,6328000000.19,-1659000000.0,255000000.0,,13693000000.0,7204000000.0,10764000000.0,23659999999.54,32729000000.0,12629000000.0,36289000000.0,9977000000.0,474700000.0,473200000.0,503500000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 18:42:14+00:00,3.92,3.92,0.5,266000000.0,3.7,714000000.0,1552000000.0,2663000000.0,1837000000.0,140000000.0,1931000000.0,1931000000.0,1861000000.0,826000000.0,392000000.0,4094000000.0,1466000000.5,,70000000.0,,3703000000.0,1837000000.0,2663000000.0,5967000000.0,7786000000.0,2645000000.0,8612000000.0,2140000000.0,474700000.0,473200000.0,503500000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q1,2013-01-01,2013-03-30,2014-05-08 19:22:16+00:00,4.53,4.53,0.5,302000000.0,4.29,1113000000.0,1568000000.0,2608000000.0,1683000000.0,141000000.0,2260000000.0,2260000000.0,2188000000.0,925000000.0,406000000.0,5518000000.0,1529000000.5,,72000000.0,,4339000000.0,1683000000.0,2608000000.0,6717000000.0,9165000000.0,3373000000.0,10090000000.0,2079000000.0,483000000.0,482100000.0,509800000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q1TTM,2012-04-01,2013-03-30,,15.11,15.11,1.92,1607000000.0,14.5,3773000000.0,5349000000.0,11156000000.0,7332000000.0,533000000.0,7626000000.0,7626000000.0,7406000000.0,3824000000.0,1655000000.0,16888000000.0,6205000000.15,-860000000.0,220000000.0,,12905000000.0,7332000000.0,11156000000.0,22905000000.0,30480000000.0,11399000000.0,34304000000.0,9103000000.0,483000000.0,482100000.0,509800000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 19:08:26+00:00,17.55,17.55,2.25,1337000000.0,17.07,3880000000.0,6464000000.0,9604000000.0,5557000000.0,549000000.0,8477000000.0,8477000000.0,8077000000.0,4047000000.0,1606000000.0,14953000000.0,5988000000.0,,400000000.0,,12691000000.0,5557000000.0,9604000000.0,22171000000.0,30481000000.0,12357000000.0,34528000000.0,9064000000.0,460200000.0,458900000.0,473200000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q4,2014-10-01,2014-12-31,,4.5,4.5,0.6,352000000.0,4.38,1044000000.0,1440000000.0,2134000000.0,1173000000.0,141000000.0,2166000000.0,2166000000.0,2032000000.0,961000000.0,403000000.0,2926000000.0,1626999998.35,,134000000.0,,1955000000.0,1173000000.0,2134000000.0,4478000000.0,6727000000.0,3210000000.0,7688000000.0,2361000000.0,460200000.0,458900000.0,473200000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3YTD,2014-01-01,2014-09-30,,13.05,13.05,1.65,985000000.0,12.69,2836000000.0,5024000000.0,7470000000.0,4384000000.0,408000000.0,6311000000.0,6311000000.0,6045000000.0,3086000000.0,1203000000.0,12027000000.0,4361000001.65,,266000000.0,,10736000000.0,4384000000.0,7470000000.0,17693000000.0,23754000000.0,9147000000.0,26840000000.0,6703000000.0,456900000.0,455500000.0,469200000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3TTM,2013-10-01,2014-09-30,,17.87,17.87,2.2,1459000000.0,17.28,4056000000.0,6742000000.0,9861000000.0,5974000000.0,551000000.0,8643000000.0,8643000000.0,8293000000.0,3887000000.0,1613000000.0,15978000000.0,6375000000.15,,350000000.0,,12925000000.0,5974000000.0,9861000000.0,22923000000.0,31735000000.0,12699000000.0,35622000000.0,9015000000.0,456900000.0,455500000.0,469200000.0
