company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Goldman Sachs Group Inc,GS,,886982,2009.0,Q3YTD,2008-12-27,2009-09-25,2010-11-08 18:54:48+00:00,3600000000.0,6050000000.0,1549000000.0,-70092000000.0,6089000000.0,27692000000.0,,-12842000000.0,-1300000000.0,23352000000.0,-12842000000.0,-1300000000.0,23352000000.0,9210000000.0,10301000000.0,8437000000.0,8437000000.0,83458000000.0,-6607000000.0,-1850000000.0,,-2615000000.0,-1077000000.0,-37791000000.0,-1102000000.0,-9574000000.0,2340000000.0,52000000.0
Goldman Sachs Group Inc,GS,,886982,2009.0,Q2TTM,2008-05-31,2009-06-26,,-3050000000.0,-46470000000.0,2147000000.0,-116408000000.0,13461000000.0,37738000000.0,13366000000.0,-17654000000.0,-1546000000.0,32006000000.0,-17654000000.0,-1546000000.0,32006000000.0,12806000000.0,7452000000.0,3973000000.0,3973000000.0,142294000000.0,-4408000000.0,-1952000000.0,,-3821000000.0,-1647000000.0,-73462000000.0,-275000000.0,-9574000000.0,3806000000.0,116000000.0
Goldman Sachs Group Inc,GS,,886982,2009.0,Q2,2009-03-28,2009-06-26,,1554000000.0,1160000000.0,527000000.0,-9212000000.0,5866000000.0,7264000000.0,,-26204000000.0,141000000.0,12823000000.0,-26204000000.0,141000000.0,12823000000.0,-13240000000.0,-3047000000.0,3435000000.0,3435000000.0,18073000000.0,-10583000000.0,-950000000.0,,-482000000.0,-375000000.0,-15180000000.0,,-9574000000.0,976000000.0,22000000.0
Goldman Sachs Group Inc,GS,,886982,2009.0,Q2YTD,2008-12-27,2009-06-26,2010-08-06 18:20:06+00:00,1810000000.0,4580000000.0,1176000000.0,-72575000000.0,5893000000.0,24275000000.0,,-6876000000.0,-772000000.0,16020000000.0,-6876000000.0,-772000000.0,16020000000.0,8372000000.0,9327000000.0,5249000000.0,5249000000.0,82170000000.0,-4680000000.0,-1495000000.0,,-2112000000.0,-653000000.0,-30620000000.0,-2000000.0,-9574000000.0,1943000000.0,50000000.0
Goldman Sachs Group Inc,GS,,886982,2009.0,Q1,2008-12-27,2009-03-27,2010-05-07 18:39:11+00:00,256000000.0,3420000000.0,649000000.0,-63363000000.0,27000000.0,17011000000.0,,19328000000.0,-913000000.0,3197000000.0,19328000000.0,-913000000.0,3197000000.0,21612000000.0,12374000000.0,1814000000.0,1814000000.0,64097000000.0,5903000000.0,-545000000.0,,-1630000000.0,-278000000.0,-15440000000.0,-2000000.0,,967000000.0,28000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q4,2010-10-01,2010-12-31,,1390000000.0,1390000000.0,731000000.0,-8511000000.0,224000000.0,8557000000.0,,12349000000.0,-208000000.0,-8482000000.0,12349000000.0,-208000000.0,-8482000000.0,3659000000.0,125000000.0,2387000000.0,2387000000.0,-3089000000.0,10357000000.0,-360000000.0,,-962000000.0,-328000000.0,-5459000000.0,-1095000000.0,,1073000000.0,9000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 21:27:42+00:00,4480000000.0,6740000000.0,1904000000.0,-16013000000.0,581000000.0,26927000000.0,,7839000000.0,-985000000.0,-5357000000.0,7839000000.0,-985000000.0,-5357000000.0,1497000000.0,-849000000.0,8354000000.0,8354000000.0,398000000.0,14262000000.0,-1443000000.0,,-3489000000.0,-1227000000.0,-27456000000.0,-4183000000.0,,3659000000.0,72000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3TTM,2009-09-26,2010-09-30,,4270000000.0,6620000000.0,1567000000.0,22252000000.0,528000000.0,20808000000.0,,-14496000000.0,-1038000000.0,28648000000.0,-14496000000.0,-1038000000.0,28648000000.0,13114000000.0,-3987000000.0,10915000000.0,10915000000.0,-6086000000.0,2362000000.0,-1438000000.0,,-2855000000.0,-1378000000.0,-29681000000.0,-3088000000.0,,3102000000.0,93000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3,2010-07-01,2010-09-30,,320000000.0,1600000000.0,358000000.0,3663000000.0,107000000.0,6896000000.0,,2939000000.0,-87000000.0,676000000.0,2939000000.0,-87000000.0,676000000.0,3528000000.0,1420000000.0,1898000000.0,1898000000.0,-5243000000.0,1707000000.0,-361000000.0,,-526000000.0,-447000000.0,-6011000000.0,-819000000.0,,872000000.0,14000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 19:12:38+00:00,3090000000.0,5350000000.0,1173000000.0,-7502000000.0,357000000.0,18370000000.0,,-4510000000.0,-777000000.0,3125000000.0,-4510000000.0,-777000000.0,3125000000.0,-2162000000.0,-974000000.0,5967000000.0,5967000000.0,3487000000.0,3905000000.0,-1083000000.0,,-2527000000.0,-899000000.0,-21997000000.0,-3088000000.0,0.0,2586000000.0,63000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2TTM,2009-06-27,2010-06-30,,5740000000.0,6490000000.0,1582000000.0,21072000000.0,617000000.0,17329000000.0,,-23401000000.0,-1479000000.0,35304000000.0,-23401000000.0,-1479000000.0,35304000000.0,10424000000.0,-4433000000.0,12205000000.0,12205000000.0,445000000.0,-1272000000.0,-1432000000.0,,-2832000000.0,-1355000000.0,-30841000000.0,-3369000000.0,,2627000000.0,81000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2,2010-04-01,2010-06-30,,1992000000.0,1740000000.0,440000000.0,2253000000.0,112000000.0,3327000000.0,,-4692000000.0,276000000.0,9953000000.0,-4692000000.0,276000000.0,9953000000.0,5537000000.0,-1407000000.0,613000000.0,613000000.0,6647000000.0,2157000000.0,-359000000.0,,-438000000.0,-174000000.0,-8522000000.0,,,867000000.0,21000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 19:34:31+00:00,2770000000.0,3750000000.0,815000000.0,-11165000000.0,250000000.0,11474000000.0,,-7449000000.0,-690000000.0,2449000000.0,-7449000000.0,-690000000.0,2449000000.0,-5690000000.0,-2394000000.0,4069000000.0,4069000000.0,8730000000.0,2198000000.0,-722000000.0,,-2001000000.0,-452000000.0,-15986000000.0,-2269000000.0,0.0,1714000000.0,49000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q1TTM,2009-03-28,2010-03-31,,5302000000.0,5910000000.0,1669000000.0,9607000000.0,6371000000.0,21266000000.0,,-44913000000.0,-1614000000.0,38174000000.0,-44913000000.0,-1614000000.0,38174000000.0,-8353000000.0,-6073000000.0,15027000000.0,15027000000.0,11871000000.0,-14012000000.0,-2023000000.0,,-2876000000.0,-1556000000.0,-37499000000.0,-3369000000.0,-9574000000.0,2736000000.0,82000000.0
Goldman Sachs Group Inc,GS,,886982,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 19:31:25+00:00,778000000.0,2010000000.0,375000000.0,-13418000000.0,138000000.0,8147000000.0,,-2757000000.0,-966000000.0,-7504000000.0,-2757000000.0,-966000000.0,-7504000000.0,-11227000000.0,-987000000.0,3456000000.0,3456000000.0,2083000000.0,41000000.0,-363000000.0,,-1563000000.0,-278000000.0,-7464000000.0,-2269000000.0,,847000000.0,28000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q4,2011-10-01,2011-12-31,,140000000.0,1940000000.0,514000000.0,-12586000000.0,186000000.0,5565000000.0,,-7907000000.0,-359000000.0,20071000000.0,-7907000000.0,-359000000.0,20071000000.0,11805000000.0,4310000000.0,1013000000.0,1013000000.0,31130000000.0,-2906000000.0,-222000000.0,,-1422000000.0,-205000000.0,-13932000000.0,-908000000.0,,1243000000.0,25000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 19:38:13+00:00,1780000000.0,8050000000.0,1869000000.0,9842000000.0,368000000.0,38978000000.0,,-6910000000.0,629000000.0,22501000000.0,-6910000000.0,629000000.0,22501000000.0,16220000000.0,7540000000.0,4442000000.0,4442000000.0,6348000000.0,725000000.0,-2771000000.0,,-4039000000.0,-1184000000.0,-41845000000.0,-6048000000.0,-3857000000.0,5774000000.0,78000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3TTM,2010-10-01,2011-09-30,,3030000000.0,7500000000.0,2086000000.0,13917000000.0,406000000.0,41970000000.0,,13346000000.0,780000000.0,-6052000000.0,13346000000.0,780000000.0,-6052000000.0,8074000000.0,3355000000.0,5816000000.0,5816000000.0,-27871000000.0,13988000000.0,-2909000000.0,,-3579000000.0,-1307000000.0,-33372000000.0,-6235000000.0,-3857000000.0,5604000000.0,62000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3,2011-07-01,2011-09-30,,3430000000.0,10130000000.0,389000000.0,17841000000.0,59000000.0,13311000000.0,,8456000000.0,539000000.0,-10225000000.0,8456000000.0,539000000.0,-10225000000.0,-1230000000.0,2795000000.0,-393000000.0,-393000000.0,-28062000000.0,3538000000.0,-223000000.0,,-1248000000.0,-459000000.0,-8864000000.0,-2160000000.0,,2226000000.0,20000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 06:37:02+00:00,1640000000.0,6110000000.0,1355000000.0,22428000000.0,182000000.0,33413000000.0,,997000000.0,988000000.0,2430000000.0,997000000.0,988000000.0,2430000000.0,4415000000.0,3230000000.0,3429000000.0,3429000000.0,-24782000000.0,3631000000.0,-2549000000.0,,-2617000000.0,-979000000.0,-27913000000.0,-5140000000.0,-3857000000.0,4531000000.0,53000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2TTM,2010-07-01,2011-06-30,,-80000000.0,-1030000000.0,2055000000.0,-261000000.0,454000000.0,35555000000.0,,7829000000.0,154000000.0,4849000000.0,7829000000.0,154000000.0,4849000000.0,12832000000.0,1980000000.0,8107000000.0,8107000000.0,-5052000000.0,12157000000.0,-3047000000.0,,-2857000000.0,-1295000000.0,-30519000000.0,-4894000000.0,-3857000000.0,4250000000.0,56000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2,2011-04-01,2011-06-30,,-1494000000.0,-1310000000.0,372000000.0,16382000000.0,60000000.0,8505000000.0,,-8342000000.0,337000000.0,10755000000.0,-8342000000.0,337000000.0,10755000000.0,2750000000.0,277000000.0,1087000000.0,1087000000.0,-7086000000.0,-1755000000.0,-1968000000.0,,-603000000.0,-243000000.0,-8105000000.0,-1499000000.0,-3857000000.0,1159000000.0,24000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 19:06:33+00:00,-1790000000.0,-4020000000.0,966000000.0,4587000000.0,123000000.0,20102000000.0,,-7459000000.0,449000000.0,12655000000.0,-7459000000.0,449000000.0,12655000000.0,5645000000.0,435000000.0,3822000000.0,3822000000.0,3280000000.0,93000000.0,-2326000000.0,,-1369000000.0,-520000000.0,-19049000000.0,-2980000000.0,-3857000000.0,2305000000.0,33000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q1TTM,2010-04-01,2011-03-31,,3406000000.0,2020000000.0,2123000000.0,-14390000000.0,506000000.0,30377000000.0,,11479000000.0,93000000.0,4047000000.0,11479000000.0,93000000.0,4047000000.0,15619000000.0,296000000.0,7633000000.0,7633000000.0,8681000000.0,16069000000.0,-1438000000.0,,-2692000000.0,-1226000000.0,-30936000000.0,-3395000000.0,,3958000000.0,53000000.0
Goldman Sachs Group Inc,GS,,886982,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 18:36:02+00:00,-296000000.0,-2710000000.0,594000000.0,-11795000000.0,63000000.0,11597000000.0,,883000000.0,112000000.0,1900000000.0,883000000.0,112000000.0,1900000000.0,2895000000.0,158000000.0,2735000000.0,2735000000.0,10366000000.0,1848000000.0,-358000000.0,,-766000000.0,-277000000.0,-10944000000.0,-1481000000.0,,1146000000.0,9000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3TTM,2011-10-01,2012-09-30,,-950000000.0,-5930000000.0,1752000000.0,-53912000000.0,334000000.0,31589000000.0,2250000000.0,-8677000000.0,-3987000000.0,32100000000.0,-8677000000.0,-3987000000.0,32100000000.0,19436000000.0,19727000000.0,5596000000.0,5596000000.0,78664000000.0,-3723000000.0,-1001000000.0,,-7643000000.0,-912000000.0,-53829000000.0,-4024000000.0,,4505000000.0,63000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3,2012-07-01,2012-09-30,,-419000000.0,-2150000000.0,396000000.0,-49106000000.0,102000000.0,8440000000.0,500000000.0,4049000000.0,-1113000000.0,1790000000.0,4049000000.0,-1113000000.0,1790000000.0,4726000000.0,4206000000.0,1512000000.0,1512000000.0,48988000000.0,3376000000.0,-286000000.0,,-2544000000.0,-165000000.0,-11039000000.0,-1250000000.0,,1586000000.0,10000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 20:15:16+00:00,-1090000000.0,-7870000000.0,1238000000.0,-41326000000.0,148000000.0,26024000000.0,2250000000.0,-770000000.0,-3628000000.0,12029000000.0,-770000000.0,-3628000000.0,12029000000.0,7631000000.0,15417000000.0,4583000000.0,4583000000.0,47534000000.0,-817000000.0,-779000000.0,,-6221000000.0,-707000000.0,-39897000000.0,-3116000000.0,,3262000000.0,38000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2TTM,2011-07-01,2012-06-30,,2899000000.0,6350000000.0,1745000000.0,13035000000.0,291000000.0,36460000000.0,1750000000.0,-4270000000.0,-2335000000.0,20085000000.0,-4270000000.0,-2335000000.0,20085000000.0,13480000000.0,18316000000.0,3691000000.0,3691000000.0,1614000000.0,-3561000000.0,-938000000.0,,-6347000000.0,-1206000000.0,-51654000000.0,-4934000000.0,,5145000000.0,73000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2,2012-04-01,2012-06-30,,-671000000.0,-9760000000.0,409000000.0,479000000.0,7000000.0,7428000000.0,1750000000.0,-2651000000.0,-2037000000.0,6463000000.0,-2651000000.0,-2037000000.0,6463000000.0,1775000000.0,6446000000.0,962000000.0,962000000.0,4613000000.0,-3987000000.0,-273000000.0,,-2747000000.0,-152000000.0,-12521000000.0,-1501000000.0,,847000000.0,15000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 18:48:16+00:00,-671000000.0,-5720000000.0,842000000.0,7780000000.0,46000000.0,17584000000.0,1750000000.0,-4819000000.0,-2515000000.0,10239000000.0,-4819000000.0,-2515000000.0,10239000000.0,2905000000.0,11211000000.0,3071000000.0,3071000000.0,-1454000000.0,-4193000000.0,-493000000.0,,-3677000000.0,-542000000.0,-28858000000.0,-1866000000.0,,1676000000.0,28000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q1TTM,2011-04-01,2012-03-31,,2076000000.0,14800000000.0,1708000000.0,28938000000.0,344000000.0,37537000000.0,,-9961000000.0,39000000.0,24377000000.0,-9961000000.0,39000000.0,24377000000.0,14455000000.0,12147000000.0,3816000000.0,3816000000.0,-10085000000.0,-1329000000.0,-2633000000.0,,-4203000000.0,-1297000000.0,-47238000000.0,-4932000000.0,-3857000000.0,5457000000.0,82000000.0
Goldman Sachs Group Inc,GS,,886982,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 18:36:23+00:00,,4040000000.0,433000000.0,7301000000.0,39000000.0,10156000000.0,,-2168000000.0,-478000000.0,3776000000.0,-2168000000.0,-478000000.0,3776000000.0,1130000000.0,4765000000.0,2109000000.0,2109000000.0,-6067000000.0,-206000000.0,-220000000.0,,-930000000.0,-390000000.0,-16337000000.0,-365000000.0,,829000000.0,13000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,FY,2013-01-01,2013-12-31,2016-03-01 21:09:27+00:00,,,1322000000.0,-6509000000.0,65000000.0,38791000000.0,991000000.0,-7351000000.0,-8728000000.0,4543000000.0,-7351000000.0,-8728000000.0,4543000000.0,-11536000000.0,683000000.0,8040000000.0,8040000000.0,1690000000.0,971000000.0,-1302000000.0,,-11404000000.0,-706000000.0,-41375000000.0,-6175000000.0,,3320000000.0,62000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q4,2013-10-01,2013-12-31,,,,474000000.0,-75178000000.0,16000000.0,7195000000.0,,-3712000000.0,-2913000000.0,2280000000.0,-3712000000.0,-2913000000.0,2280000000.0,-4345000000.0,-763000000.0,2332000000.0,2332000000.0,74652000000.0,6468000000.0,-346000000.0,,-3373000000.0,-208000000.0,-14882000000.0,-1400000000.0,,663000000.0,5000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q3,2013-07-01,2013-09-30,,,,280000000.0,29742000000.0,15000000.0,9831000000.0,,606000000.0,-4155000000.0,-3371000000.0,606000000.0,-4155000000.0,-3371000000.0,-6920000000.0,2175000000.0,1517000000.0,1517000000.0,-34910000000.0,-2565000000.0,-325000000.0,,-4329000000.0,-169000000.0,-6875000000.0,-1650000000.0,,319000000.0,24000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 19:48:28+00:00,,,848000000.0,68669000000.0,49000000.0,31596000000.0,991000000.0,-3639000000.0,-5815000000.0,2263000000.0,-3639000000.0,-5815000000.0,2263000000.0,-7191000000.0,1446000000.0,5708000000.0,5708000000.0,-72962000000.0,-5497000000.0,-956000000.0,,-8031000000.0,-498000000.0,-26493000000.0,-4775000000.0,,2657000000.0,57000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q2,2013-04-01,2013-06-30,,,,266000000.0,22629000000.0,20000000.0,6867000000.0,991000000.0,-1560000000.0,-707000000.0,11332000000.0,-1560000000.0,-707000000.0,11332000000.0,9065000000.0,-3291000000.0,1931000000.0,1931000000.0,-13494000000.0,1449000000.0,-312000000.0,,-1668000000.0,-158000000.0,-5684000000.0,-1600000000.0,,1103000000.0,16000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 18:42:14+00:00,,,568000000.0,38927000000.0,34000000.0,21765000000.0,991000000.0,-4245000000.0,-1660000000.0,5634000000.0,-4245000000.0,-1660000000.0,5634000000.0,-271000000.0,-729000000.0,4191000000.0,4191000000.0,-38052000000.0,-2932000000.0,-631000000.0,,-3702000000.0,-329000000.0,-19618000000.0,-3125000000.0,,2338000000.0,33000000.0
Goldman Sachs Group Inc,GS,,886982,2013.0,Q1,2013-01-01,2013-03-30,2014-05-08 19:22:16+00:00,,,302000000.0,16298000000.0,14000000.0,14898000000.0,,-2685000000.0,-953000000.0,-5698000000.0,-2685000000.0,-953000000.0,-5698000000.0,-9336000000.0,2562000000.0,2260000000.0,2260000000.0,-24558000000.0,-4381000000.0,-319000000.0,,-2034000000.0,-171000000.0,-13934000000.0,-1525000000.0,,1235000000.0,17000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 19:08:26+00:00,,,1337000000.0,-20037000000.0,123000000.0,48416000000.0,1980000000.0,18999000000.0,-14909000000.0,-7932000000.0,18999000000.0,-14909000000.0,-7932000000.0,-3842000000.0,12201000000.0,8477000000.0,8477000000.0,2291000000.0,1424000000.0,-1454000000.0,,-15775000000.0,-678000000.0,-36611000000.0,-5469000000.0,-1611000000.0,1514000000.0,30000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q4,2014-10-01,2014-12-31,,,,352000000.0,11571000000.0,44000000.0,10480000000.0,,2800000000.0,-4318000000.0,4659000000.0,2800000000.0,-4318000000.0,4659000000.0,3141000000.0,5057000000.0,2166000000.0,2166000000.0,-9430000000.0,169000000.0,-409000000.0,,-4548000000.0,-170000000.0,-11109000000.0,-1250000000.0,-182000000.0,387000000.0,13000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,1459000000.0,-106786000000.0,95000000.0,45131000000.0,1980000000.0,12487000000.0,-13504000000.0,-10311000000.0,12487000000.0,-13504000000.0,-10311000000.0,-11328000000.0,6381000000.0,8643000000.0,8643000000.0,86373000000.0,7723000000.0,-1391000000.0,,-14600000000.0,-716000000.0,-40384000000.0,-5619000000.0,-1429000000.0,1790000000.0,22000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3,2014-07-01,2014-09-30,,,,301000000.0,-15663000000.0,23000000.0,12501000000.0,,9844000000.0,-3778000000.0,-8899000000.0,9844000000.0,-3778000000.0,-8899000000.0,-2833000000.0,4201000000.0,2241000000.0,2241000000.0,4222000000.0,132000000.0,-354000000.0,,-4288000000.0,-155000000.0,-5342000000.0,-1250000000.0,-67000000.0,658000000.0,7000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 20:23:45+00:00,,,985000000.0,-31608000000.0,79000000.0,37936000000.0,1980000000.0,16199000000.0,-10591000000.0,-12591000000.0,16199000000.0,-10591000000.0,-12591000000.0,-6983000000.0,7144000000.0,6311000000.0,6311000000.0,11721000000.0,1255000000.0,-1045000000.0,,-11227000000.0,-508000000.0,-25502000000.0,-4219000000.0,-1429000000.0,1127000000.0,17000000.0
