company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2009.0,Q3YTD,2009-02-01,2009-10-31,2010-11-18 06:10:52+00:00,,,411330000.0,,69924000.0,501041000.0,70061000.0,1176330000.0,-1064689000.0,-191149000.0,1587287000.0,,-1064689000.0,-191149000.0,1587287000.0,401373000.0,518307000.0,518307000.0,,156609000.0,2161000.0,,-177323000.0,,-191149000.0,-2107536000.0,-28382000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2009.0,Q2TTM,2008-08-03,2009-08-01,,-31000.0,,595764000.0,,-38974000.0,540230000.0,122989000.0,2370620000.0,-1442340000.0,-339562000.0,2195874000.0,,-1442340000.0,-339562000.0,2195874000.0,374998000.0,693978000.0,693978000.0,,365902000.0,3428000.0,,-118053000.0,,-339531000.0,-3792102000.0,-29222000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2009.0,Q2,2009-05-03,2009-08-01,,,,137397000.0,,33446000.0,-44126000.0,36760000.0,343147000.0,-321947000.0,-76148000.0,259730000.0,,-321947000.0,-76148000.0,259730000.0,-104919000.0,97161000.0,97161000.0,,69298000.0,,,-59070000.0,,-76148000.0,-619992000.0,-22792000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2009.0,Q2YTD,2009-02-01,2009-08-01,2010-08-19 06:12:13+00:00,,,271759000.0,,42502000.0,75671000.0,45338000.0,1139820000.0,-610933000.0,-129865000.0,697964000.0,,-610933000.0,-129865000.0,697964000.0,-332000.0,244140000.0,244140000.0,,106394000.0,,,-118048000.0,,-129865000.0,-1653968000.0,-24075000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2009.0,Q1,2009-02-01,2009-05-02,2010-05-20 06:11:17+00:00,,,134362000.0,,9056000.0,119797000.0,8578000.0,796673000.0,-288986000.0,-53717000.0,438234000.0,,-288986000.0,-53717000.0,438234000.0,104587000.0,146979000.0,146979000.0,,37096000.0,,,-58978000.0,,-53717000.0,-1033976000.0,-1283000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q4,2010-10-31,2011-01-29,,-24001000.0,61689000.0,65895000.0,,1298000.0,-325000.0,41561000.0,26531000.0,-165077000.0,-187088000.0,442403000.0,,-165077000.0,-187088000.0,442403000.0,91536000.0,274749000.0,274749000.0,,40395000.0,,,-63890000.0,,-163087000.0,-56410000.0,-112869000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,FY,2010-01-31,2011-01-29,2013-03-06 06:33:35+00:00,-63066000.0,61689000.0,437174000.0,,9308000.0,-87820000.0,85429000.0,201566000.0,-938406000.0,-471955000.0,1446491000.0,,-938406000.0,-471955000.0,1446491000.0,45438000.0,888569000.0,888569000.0,,146879000.0,-360595000.0,,-258746000.0,,-408889000.0,-207478000.0,-398582000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q3TTM,2009-11-01,2010-10-30,,-39065000.0,,512390000.0,,-13569000.0,20192000.0,124765000.0,210129000.0,-745920000.0,-406946000.0,1501009000.0,,-745920000.0,-406946000.0,1501009000.0,334574000.0,852624000.0,852624000.0,,115803000.0,-353993000.0,,-254407000.0,,-367881000.0,-184422000.0,-287992000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q3,2010-08-01,2010-10-30,,205000.0,,123314000.0,,23503000.0,307920000.0,5425000.0,79146000.0,-189526000.0,-94878000.0,758662000.0,,-189526000.0,-94878000.0,758662000.0,497761000.0,288669000.0,288669000.0,,38759000.0,-14632000.0,,-64756000.0,,-95083000.0,-37741000.0,-156968000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-11-15 06:02:32+00:00,-39065000.0,,371279000.0,,8010000.0,-87495000.0,43868000.0,175035000.0,-773329000.0,-284867000.0,1004088000.0,,-773329000.0,-284867000.0,1004088000.0,-46098000.0,613820000.0,613820000.0,,106484000.0,-360595000.0,,-194856000.0,,-245802000.0,-151068000.0,-285713000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q2TTM,2009-08-02,2010-07-31,,-39270000.0,,528647000.0,,-9650000.0,137642000.0,144063000.0,167493000.0,-1010150000.0,-373352000.0,1631670000.0,,-1010150000.0,-373352000.0,1631670000.0,238518000.0,838122000.0,838122000.0,,127259000.0,-337200000.0,,-248926000.0,,-334082000.0,-600249000.0,-135331000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q2,2010-05-02,2010-07-31,,-39270000.0,,122554000.0,,-14626000.0,-237144000.0,21439000.0,34810000.0,-558387000.0,-140996000.0,52579000.0,,-558387000.0,-140996000.0,52579000.0,-661430000.0,132669000.0,132669000.0,,34500000.0,-347148000.0,,-64862000.0,,-101726000.0,-77011000.0,-125615000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-08-17 06:02:25+00:00,-39270000.0,,247965000.0,,-15493000.0,-395415000.0,38443000.0,95889000.0,-583803000.0,-189989000.0,245426000.0,,-583803000.0,-189989000.0,245426000.0,-543859000.0,325151000.0,325151000.0,,67725000.0,-345963000.0,,-130100000.0,,-150719000.0,-113327000.0,-128745000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q1TTM,2009-05-03,2010-05-01,,,,543490000.0,,38422000.0,330660000.0,159384000.0,475830000.0,-773710000.0,-308504000.0,1838821000.0,,-773710000.0,-308504000.0,1838821000.0,795029000.0,802614000.0,802614000.0,,162057000.0,9948000.0,,-243134000.0,,-308504000.0,-1143230000.0,-32508000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2010.0,Q1,2010-01-31,2010-05-01,2011-05-18 06:13:54+00:00,,,125411000.0,,-867000.0,-158271000.0,17004000.0,61079000.0,-25416000.0,-48993000.0,192847000.0,,-25416000.0,-48993000.0,192847000.0,117571000.0,192482000.0,192482000.0,,33225000.0,1185000.0,,-65238000.0,,-48993000.0,-36316000.0,-3130000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,FY,2011-01-30,2012-01-28,2014-03-06 06:15:44+00:00,0.0,64902000.0,417154000.0,0.0,-29835000.0,-43883000.0,73866000.0,301843000.0,-1360094000.0,-383654000.0,1579578000.0,,-1360094000.0,-383654000.0,1576475000.0,-197108000.0,983833000.0,983833000.0,,157572000.0,-8195000.0,,-277936000.0,,-383654000.0,-820631000.0,-629041000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q3TTM,2010-10-31,2011-10-29,,-24001000.0,111132000.0,377085000.0,,15454000.0,-101515000.0,74550000.0,241200000.0,-1432018000.0,-430828000.0,1538035000.0,,-1432018000.0,-430828000.0,1538035000.0,-309357000.0,975061000.0,975061000.0,,176272000.0,-2568000.0,,-273494000.0,,-406827000.0,-846341000.0,-625365000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q3,2011-07-31,2011-10-29,,,15957000.0,99640000.0,,-8572000.0,306093000.0,1430000.0,-158431000.0,-468065000.0,-79591000.0,793468000.0,,-468065000.0,-79591000.0,793468000.0,237240000.0,326330000.0,326330000.0,,45448000.0,-3510000.0,,-68961000.0,,-79591000.0,-91300000.0,-147293000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-11-14 06:02:37+00:00,0.0,49443000.0,311190000.0,,14156000.0,-101190000.0,32989000.0,214669000.0,-1266941000.0,-243740000.0,1095632000.0,,-1266941000.0,-243740000.0,1095632000.0,-400893000.0,700312000.0,700312000.0,,135877000.0,-2568000.0,,-209604000.0,,-243740000.0,-789931000.0,-512496000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q2TTM,2010-08-01,2011-07-30,,-23796000.0,95175000.0,400759000.0,,47529000.0,-99688000.0,78545000.0,478777000.0,-1153479000.0,-446115000.0,1503229000.0,,-1153479000.0,-446115000.0,1503229000.0,-48836000.0,937400000.0,937400000.0,,169583000.0,-13690000.0,,-269289000.0,,-422319000.0,-792782000.0,-635040000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q2,2011-05-01,2011-07-30,,,33486000.0,89707000.0,,-11566000.0,-258020000.0,26723000.0,333301000.0,-88191000.0,-101532000.0,91898000.0,,-88191000.0,-101532000.0,91898000.0,-109391000.0,176300000.0,176300000.0,,50425000.0,555000.0,,-69707000.0,,-101532000.0,-162337000.0,-216726000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-15 06:01:28+00:00,,33486000.0,211550000.0,,22728000.0,-407283000.0,31559000.0,373100000.0,-798876000.0,-164149000.0,302164000.0,,-798876000.0,-164149000.0,302164000.0,-638133000.0,373982000.0,373982000.0,,90429000.0,942000.0,,-140643000.0,,-164149000.0,-698631000.0,-365203000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q1TTM,2010-05-02,2011-04-30,,-63066000.0,61689000.0,433606000.0,,44469000.0,-78812000.0,73261000.0,180286000.0,-1623675000.0,-485579000.0,1463910000.0,,-1623675000.0,-485579000.0,1463910000.0,-600875000.0,893769000.0,893769000.0,,153658000.0,-361393000.0,,-264444000.0,,-422513000.0,-707456000.0,-543929000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2011.0,Q1,2011-01-30,2011-04-30,2012-05-16 06:02:06+00:00,,,121843000.0,,34294000.0,-149263000.0,4836000.0,39799000.0,-710685000.0,-62617000.0,210266000.0,,-710685000.0,-62617000.0,210266000.0,-528742000.0,197682000.0,197682000.0,,40004000.0,387000.0,,-70936000.0,,-62617000.0,-536294000.0,-148477000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q4,2012-10-28,2013-02-02,,,18434000.0,106573000.0,,9885000.0,2029000.0,23954000.0,1017812000.0,125342000.0,-145411000.0,323802000.0,641000.0,125342000.0,-145411000.0,323802000.0,313618000.0,78056000.0,78056000.0,,118710000.0,5657000.0,,-80375000.0,,-145411000.0,-751991000.0,-89715000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,FY,2012-01-29,2013-02-02,2015-03-06 06:07:59+00:00,-1941000.0,78900000.0,408413000.0,0.0,5245000.0,-76301000.0,49993000.0,1087843000.0,-812265000.0,-342015000.0,1219188000.0,,-812265000.0,-342015000.0,1219188000.0,70153000.0,-210825000.0,-210825000.0,,1019001000.0,185000.0,0.0,-302057000.0,,-349574000.0,-1175294000.0,-472935000.0,,9500000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q3TTM,2011-10-30,2012-10-27,,-1941000.0,75925000.0,407804000.0,,-48631000.0,-21023000.0,66916000.0,157205000.0,-1030760000.0,-336518000.0,1379332000.0,-641000.0,-1030760000.0,-336518000.0,1376229000.0,-39680000.0,-5360000.0,-5360000.0,,921986000.0,-11099000.0,,-290014000.0,,-344077000.0,-454003000.0,-499765000.0,,9500000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q3,2012-07-29,2012-10-27,,-1941000.0,30413000.0,100285000.0,,26812000.0,262494000.0,1780000.0,-27210000.0,-559016000.0,-70384000.0,638606000.0,-641000.0,-559016000.0,-70384000.0,638606000.0,36018000.0,-596289000.0,-596289000.0,,841703000.0,-1002000.0,,-73137000.0,,-77943000.0,-348220000.0,-111227000.0,,9500000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-11-20 06:01:48+00:00,-1941000.0,60466000.0,301840000.0,0.0,-4640000.0,-78330000.0,26039000.0,70031000.0,-937607000.0,-196604000.0,895386000.0,-641000.0,-937607000.0,-196604000.0,895386000.0,-243465000.0,-288881000.0,-288881000.0,,900291000.0,-5472000.0,,-221682000.0,,-204163000.0,-423303000.0,-383220000.0,,9500000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q2TTM,2011-07-31,2012-07-28,,,61469000.0,407159000.0,,-84015000.0,22576000.0,66566000.0,25984000.0,-939809000.0,-345725000.0,1534194000.0,,-939809000.0,-345725000.0,1531091000.0,161542000.0,917259000.0,917259000.0,,125731000.0,-13607000.0,,-285838000.0,,-345725000.0,-197083000.0,-535831000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q2,2012-04-29,2012-07-28,,,14795000.0,100283000.0,,-38409000.0,-151313000.0,19758000.0,72088000.0,-217226000.0,-74143000.0,109923000.0,,-217226000.0,-74143000.0,109923000.0,-219855000.0,120395000.0,120395000.0,,25763000.0,-3961000.0,,-73796000.0,,-74143000.0,-55247000.0,-176068000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-08-21 06:07:33+00:00,,30053000.0,201555000.0,0.0,-31452000.0,-340824000.0,24259000.0,97241000.0,-378591000.0,-126220000.0,256780000.0,0.0,-378591000.0,-126220000.0,256780000.0,-279483000.0,307408000.0,307408000.0,,58588000.0,-4470000.0,,-148545000.0,,-126220000.0,-75083000.0,-271993000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q1TTM,2011-05-01,2012-04-28,,,80160000.0,396583000.0,,-57172000.0,-84131000.0,73531000.0,287197000.0,-810774000.0,-373114000.0,1516169000.0,,-810774000.0,-373114000.0,1513066000.0,272006000.0,973164000.0,973164000.0,,150393000.0,-9091000.0,,-281749000.0,,-373114000.0,-304173000.0,-576489000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2012.0,Q1,2012-01-29,2012-04-28,2013-05-22 06:12:25+00:00,,15258000.0,101272000.0,0.0,6957000.0,-189511000.0,4501000.0,25153000.0,-161365000.0,-52077000.0,146857000.0,,-161365000.0,-52077000.0,146857000.0,-59628000.0,187013000.0,187013000.0,,32825000.0,-509000.0,,-74749000.0,,-52077000.0,-19836000.0,-95925000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,FY,2013-02-03,2014-02-01,2016-03-04 06:07:30+00:00,-88000000.0,55000000.0,403000000.0,,-20000000.0,-125000000.0,81000000.0,38000000.0,-1442000000.0,-480000000.0,1108000000.0,,-1442000000.0,-479000000.0,1108000000.0,-833000000.0,620000000.0,620000000.0,,155000000.0,2000000.0,-34000000.0,-313000000.0,,-371000000.0,-910000000.0,-340000000.0,,13000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q4,2013-11-03,2014-02-01,,0.0,14449000.0,101652000.0,,-3692000.0,-111199000.0,24854000.0,6386000.0,-953772000.0,,232861000.0,,-953772000.0,-165971000.0,232861000.0,-890574000.0,212314000.0,131427000.0,80887000.0,96532000.0,-164000.0,0.0,-77965000.0,,0.0,-870137000.0,-36746000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q3TTM,2012-10-28,2013-11-02,,-121666000.0,58985000.0,407921000.0,,-6423000.0,-11772000.0,80100000.0,1049426000.0,-362886000.0,-458440000.0,1198941000.0,641000.0,-362886000.0,-458440000.0,1198941000.0,371192000.0,485742000.0,566629000.0,-80887000.0,177178000.0,7821000.0,,-315410000.0,,-349623000.0,-791854000.0,-392969000.0,,12849000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q3,2013-08-04,2013-11-02,,-87368000.0,13794000.0,99328000.0,,3985000.0,183640000.0,3223000.0,12431000.0,-168649000.0,-163083000.0,527574000.0,,-168649000.0,-163083000.0,527574000.0,199827000.0,135228000.0,216115000.0,-80887000.0,14697000.0,319000.0,,-78022000.0,,-80197000.0,-1818000.0,-104782000.0,,4482000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-11-19 06:04:14+00:00,-121666000.0,40551000.0,301348000.0,,-16308000.0,-13801000.0,56146000.0,31614000.0,-488228000.0,-313029000.0,875139000.0,,-488228000.0,-313029000.0,875139000.0,57574000.0,407686000.0,488573000.0,-80887000.0,58468000.0,2164000.0,,-235035000.0,,-204212000.0,-39863000.0,-303254000.0,,12849000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q2TTM,2012-07-29,2013-08-03,,-36239000.0,75604000.0,408878000.0,,16404000.0,67082000.0,78657000.0,1009785000.0,-753253000.0,-365741000.0,1309973000.0,,-753253000.0,-365741000.0,1309973000.0,207383000.0,-245775000.0,-245775000.0,,1004184000.0,6500000.0,,-310525000.0,,-347369000.0,-1138256000.0,-399414000.0,,17867000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q2,2013-05-05,2013-08-03,,,13374000.0,101462000.0,,-8282000.0,-236486000.0,48191000.0,11012000.0,-161741000.0,-74552000.0,-4000.0,,-161741000.0,-74552000.0,-4000.0,-244579000.0,102531000.0,102531000.0,,19115000.0,1844000.0,,-78257000.0,,-82919000.0,-12951000.0,-131580000.0,,8367000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-08-20 06:03:40+00:00,-34298000.0,26757000.0,202020000.0,0.0,-20293000.0,-197441000.0,52923000.0,19183000.0,-319579000.0,-149946000.0,347565000.0,,-319579000.0,-149946000.0,347565000.0,-142253000.0,272458000.0,272458000.0,,43771000.0,1845000.0,,-157013000.0,,-124015000.0,-38045000.0,-198472000.0,,8367000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q1TTM,2012-04-29,2013-05-04,,-36239000.0,77025000.0,407699000.0,,-13723000.0,152255000.0,50224000.0,1070861000.0,-808738000.0,-365332000.0,1419900000.0,,-808738000.0,-365332000.0,1419900000.0,232107000.0,-227911000.0,-227911000.0,,1010832000.0,695000.0,,-306064000.0,,-338593000.0,-1180552000.0,-443902000.0,,9500000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2013.0,Q1,2013-02-03,2013-05-04,2014-05-20 06:12:33+00:00,-34298000.0,13383000.0,100558000.0,0.0,-12011000.0,39045000.0,4732000.0,8171000.0,-157838000.0,-75394000.0,347569000.0,,-157838000.0,-75394000.0,347569000.0,102326000.0,169927000.0,169927000.0,,24656000.0,1000.0,,-78756000.0,,-41096000.0,-25094000.0,-66892000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,FY,2014-02-02,2015-01-31,2017-03-09 06:11:14+00:00,-78000000.0,62000000.0,405000000.0,59000000.0,-48000000.0,-103000000.0,49000000.0,23000000.0,-492000000.0,-375000000.0,1043000000.0,,-493000000.0,-375000000.0,1043000000.0,127000000.0,135000000.0,135000000.0,,544000000.0,1000000.0,0.0,-307000000.0,0.0,-361000000.0,-50000000.0,-208000000.0,,5000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,Q4,2014-11-02,2015-01-31,,-10000000.0,16000000.0,105000000.0,,-35000000.0,-168000000.0,0.0,0.0,,-168000000.0,135000000.0,,-74000000.0,-168000000.0,135000000.0,-142000000.0,-260000000.0,-260000000.0,,442000000.0,0.0,,0.0,,-160000000.0,0.0,0.0,,2000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-11-18 06:07:36+00:00,-68000000.0,46000000.0,300000000.0,59000000.0,-13000000.0,65000000.0,20000000.0,19000000.0,-419000000.0,-207000000.0,908000000.0,,-419000000.0,-207000000.0,908000000.0,269000000.0,395000000.0,395000000.0,,102000000.0,0.0,,-230000000.0,,-201000000.0,-45000000.0,-183000000.0,,3000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,Q3TTM,2013-11-03,2014-11-01,,-34334000.0,60449000.0,401652000.0,59000000.0,-16692000.0,-46199000.0,44854000.0,25386000.0,-1372772000.0,-373971000.0,1140861000.0,,-1372772000.0,-372971000.0,1140861000.0,-621574000.0,607314000.0,526427000.0,80887000.0,198532000.0,-164000.0,-34000000.0,-307965000.0,,-367788000.0,-915137000.0,-219746000.0,,3151000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,Q1TTM,2013-05-05,2014-05-03,,-53702000.0,56617000.0,404442000.0,50000000.0,-3989000.0,-54045000.0,76268000.0,111829000.0,-1357162000.0,-402606000.0,1119431000.0,,-1357162000.0,-401606000.0,1119431000.0,-643326000.0,546073000.0,546073000.0,,166344000.0,1999000.0,-34000000.0,-311244000.0,,-377904000.0,-892906000.0,-343108000.0,,13000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2014.0,Q1,2014-02-02,2014-05-03,2015-05-20 06:14:21+00:00,0.0,15000000.0,102000000.0,50000000.0,4000000.0,110000000.0,,82000000.0,-73000000.0,2000000.0,359000000.0,,-73000000.0,2000000.0,359000000.0,292000000.0,96000000.0,96000000.0,,36000000.0,0.0,,-77000000.0,,-48000000.0,-8000000.0,-70000000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,FY,2015-02-01,2016-01-30,2017-03-09 06:11:14+00:00,-22000000.0,67000000.0,388000000.0,2000000.0,-28000000.0,19000000.0,41000000.0,7000000.0,-378000000.0,-374000000.0,978000000.0,,-378000000.0,-374000000.0,978000000.0,198000000.0,379000000.0,379000000.0,,125000000.0,5000000.0,0.0,-308000000.0,0.0,-381000000.0,-99000000.0,-24000000.0,,27000000.0
