company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Nabors Industries Ltd,NBR,,1163739,2011.0,Q1,,2011-03-31,2011-05-03 16:28:22+00:00,433695000.0,1242954000.0,376715000.0,379956000.0,569736000.0,,2267116000.0,21214000.0,28958000.0,494005000.0,3064035000.0,344169000.0,195230000.0,7975957000.0,14389000.0,,789743000.0,163909000.0,,357516000.0,365147000.0,262556000.0,69188000.0,3790706000.0,1391224000.0,160571000.0,11890408000.0,5459905000.0,2711130000.0,2230592000.0,5459905000.0,5474294000.0,6346926000.0,11890408000.0,1203321000.0,4116334000.0,,-977873000.0
Nabors Industries Ltd,NBR,,1163739,2012.0,FY,,2012-12-31,2014-03-03 17:16:54+00:00,499010000.0,1382623000.0,599380000.0,431595000.0,524922000.0,0.0,2337563000.0,110480000.0,33628000.0,472326000.0,4379336000.0,65959000.0,251133000.0,8712088000.0,12188000.0,,599335000.0,226560000.0,,383857000.0,272792000.0,518664000.0,69188000.0,4120398000.0,364000.0,253282000.0,12656022000.0,5944929000.0,3132857000.0,1132382000.0,5944929000.0,5957117000.0,6629717000.0,12656022000.0,811077000.0,5497335000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2012.0,Q3,,2012-09-30,2012-11-02 11:03:55+00:00,560641000.0,1529232000.0,573636000.0,362480000.0,471562000.0,0.0,2332706000.0,111673000.0,,472462000.0,4678896000.0,75473000.0,257158000.0,8894084000.0,12244000.0,,737269000.0,211789000.0,,404234000.0,348893000.0,448418000.0,69188000.0,4093321000.0,389000.0,148001000.0,12924561000.0,5843880000.0,3133649000.0,1134666000.0,5843880000.0,5856124000.0,6999249000.0,12924561000.0,896828000.0,5864583000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2012.0,Q2,,2012-06-30,2012-08-03 16:47:38+00:00,606571000.0,1607422000.0,604627000.0,318088000.0,320398000.0,0.0,2326909000.0,70288000.0,,471913000.0,4398452000.0,170455000.0,259943000.0,8904324000.0,10867000.0,,834207000.0,185922000.0,,396413000.0,321610000.0,326202000.0,69188000.0,4017665000.0,275323000.0,134784000.0,12843472000.0,5718035000.0,2975170000.0,1486521000.0,5718035000.0,5728902000.0,7045382000.0,12843472000.0,963978000.0,5558861000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2012.0,Q1,,2012-03-31,2012-05-04 16:45:13+00:00,687576000.0,1717375000.0,586911000.0,342463000.0,354022000.0,0.0,2322633000.0,45038000.0,30938000.0,501536000.0,4497725000.0,309476000.0,265787000.0,8814081000.0,12257000.0,,855057000.0,173606000.0,,433446000.0,393877000.0,322003000.0,69188000.0,4090454000.0,275616000.0,139950000.0,13148194000.0,5810923000.0,3129224000.0,1581041000.0,5810923000.0,5823180000.0,7255826000.0,13148194000.0,1204889000.0,5674785000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2013.0,FY,,2013-12-31,2015-03-02 16:30:27+00:00,545512000.0,1399543000.0,697093000.0,216140000.0,389915000.0,0.0,2392909000.0,121316000.0,58634000.0,512964000.0,3904117000.0,67496000.0,209793000.0,8597813000.0,12091000.0,,516161000.0,272781000.0,,243264000.0,227708000.0,377744000.0,69188000.0,4304664000.0,10185000.0,117218000.0,12159811000.0,5969086000.0,2753830000.0,1311424000.0,5969086000.0,5981177000.0,6109446000.0,12159811000.0,808168000.0,4798022000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2013.0,Q3,,2013-09-30,2013-11-01 17:28:33+00:00,521133000.0,1362434000.0,579476000.0,311631000.0,395923000.0,0.0,2384744000.0,239171000.0,13372000.0,479557000.0,4036027000.0,72278000.0,229494000.0,8463804000.0,11425000.0,,692514000.0,237217000.0,,396201000.0,230022000.0,441372000.0,69188000.0,4074420000.0,11441000.0,96015000.0,12202116000.0,5826168000.0,2956455000.0,1125422000.0,5826168000.0,5837593000.0,6295335000.0,12202116000.0,781857000.0,5169913000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2013.0,Q2,,2013-06-30,2013-08-02 16:11:50+00:00,498081000.0,1342386000.0,634835000.0,299016000.0,508128000.0,0.0,2376568000.0,103779000.0,35795000.0,487252000.0,4071191000.0,72073000.0,235042000.0,8577586000.0,10722000.0,,548618000.0,252402000.0,,351263000.0,237160000.0,464465000.0,69188000.0,4191606000.0,11445000.0,99832000.0,12266903000.0,5922563000.0,2892832000.0,1180156000.0,5922563000.0,5933285000.0,6264430000.0,12266903000.0,796485000.0,5084274000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2013.0,Q1,,2013-03-31,2013-05-01 17:41:08+00:00,492894000.0,1434530000.0,533218000.0,343143000.0,564888000.0,0.0,2368670000.0,92310000.0,64599000.0,487760000.0,4379758000.0,68508000.0,245495000.0,8641947000.0,10871000.0,,570121000.0,270750000.0,,385133000.0,268544000.0,490559000.0,69188000.0,4206628000.0,435000.0,125592000.0,12585457000.0,5973814000.0,3118698000.0,1091146000.0,5973814000.0,5984685000.0,6531584000.0,12585457000.0,824812000.0,5440438000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,FY,,2014-12-31,2016-02-26 17:22:20+00:00,780060000.0,1517503000.0,728004000.0,77522000.0,501149000.0,0.0,2452589000.0,118230000.0,53221000.0,173928000.0,4331840000.0,58251000.0,230067000.0,8599125000.0,10170000.0,,443003000.0,193438000.0,,146467000.0,289745000.0,601816000.0,,3573172000.0,6190000.0,35020000.0,11862923000.0,4908619000.0,2741874000.0,1567475000.0,4908619000.0,4918789000.0,6944134000.0,11862923000.0,521924000.0,5376659000.0,,-1194664000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,Q3,,2014-09-30,2014-11-10 17:10:04+00:00,693931000.0,1624441000.0,702508000.0,132222000.0,404453000.0,0.0,2443709000.0,91837000.0,18946000.0,512203000.0,4255136000.0,63019000.0,242876000.0,9016508000.0,10361000.0,,478421000.0,210172000.0,,158327000.0,235139000.0,596968000.0,,4481606000.0,196000.0,60365000.0,12619340000.0,5862873000.0,2792471000.0,1415581000.0,5862873000.0,5873234000.0,6746106000.0,12619340000.0,810361000.0,5330525000.0,,-1194664000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,Q2,,2014-06-30,2014-08-06 17:29:45+00:00,617827000.0,1448511000.0,674841000.0,188552000.0,410958000.0,0.0,2433954000.0,87354000.0,26711000.0,512897000.0,3956290000.0,63233000.0,216444000.0,8832966000.0,10496000.0,,481671000.0,338822000.0,,233163000.0,216265000.0,596530000.0,,4393547000.0,207000.0,75386000.0,12435999000.0,6071426000.0,2810638000.0,1319586000.0,6071426000.0,6081922000.0,6354077000.0,12435999000.0,792395000.0,5034491000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,Q1,,2014-03-31,2014-05-09 16:25:59+00:00,631015000.0,1454368000.0,584748000.0,160466000.0,326881000.0,0.0,2401940000.0,133667000.0,17083000.0,512391000.0,3812476000.0,65984000.0,194371000.0,8690759000.0,10800000.0,,526005000.0,252215000.0,,231880000.0,226671000.0,569993000.0,69188000.0,4342690000.0,5296000.0,97886000.0,12187073000.0,5960469000.0,2691268000.0,1238142000.0,5960469000.0,5971269000.0,6146616000.0,12187073000.0,805046000.0,4908474000.0,,-944627000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,FY,,2015-12-31,2017-02-27 19:17:56+00:00,271984000.0,784671000.0,686613000.0,-47593000.0,254530000.0,0.0,2493431000.0,,41394000.0,166659000.0,3655200000.0,415177000.0,153824000.0,7027802000.0,11158000.0,,29326000.0,187135000.0,,75678000.0,452305000.0,552947000.0,,3131134000.0,6508000.0,20059000.0,9537840000.0,4282710000.0,1475897000.0,1006499000.0,4282710000.0,4293868000.0,5243972000.0,9537840000.0,1034141000.0,4237473000.0,,-1294262000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q3,,2015-09-30,2015-11-06 17:27:15+00:00,302415000.0,871385000.0,730809000.0,-21563000.0,251366000.0,0.0,2485277000.0,39981000.0,7345000.0,150032000.0,3737773000.0,462998000.0,177221000.0,7287531000.0,9086000.0,,,275526000.0,,78400000.0,309545000.0,630458000.0,,3311662000.0,8982000.0,25196000.0,9929181000.0,4502313000.0,1719075000.0,1049551000.0,4502313000.0,4511399000.0,5417782000.0,9929181000.0,922575000.0,4368231000.0,,-1273063000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q2,,2015-06-30,2015-08-05 15:59:17+00:00,363058000.0,908563000.0,773287000.0,25156000.0,436675000.0,0.0,2476463000.0,,20049000.0,139756000.0,3691357000.0,678851000.0,183775000.0,7405441000.0,7415000.0,,37287000.0,270243000.0,,136677000.0,324080000.0,626511000.0,,3625005000.0,66359000.0,33222000.0,10517283000.0,4931960000.0,1969155000.0,1222753000.0,4931960000.0,4939375000.0,5577908000.0,10517283000.0,1142687000.0,4355155000.0,,-1194664000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q1,,2015-03-31,2015-05-04 16:33:20+00:00,403038000.0,971601000.0,669812000.0,14768000.0,586001000.0,0.0,2459373000.0,91050000.0,75007000.0,80947000.0,3816717000.0,733114000.0,190423000.0,7333808000.0,8949000.0,,58997000.0,161378000.0,,134709000.0,286397000.0,604526000.0,,3679336000.0,8739000.0,35170000.0,10604598000.0,4958813000.0,2170332000.0,1156596000.0,4958813000.0,4967762000.0,5636836000.0,10604598000.0,1100458000.0,4480240000.0,,-1194664000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,FY,,2016-12-31,2018-03-01 15:25:17+00:00,264578000.0,508355000.0,543248000.0,-12119000.0,264093000.0,0.0,2521666000.0,,13811000.0,166917000.0,3578335000.0,,103595000.0,6267583000.0,7770000.0,366586000.0,9495000.0,172019000.0,,76668000.0,230090000.0,522456000.0,,2033427000.0,297000.0,31109000.0,8187015000.0,3247025000.0,1155839000.0,821934000.0,3247025000.0,3254795000.0,4932220000.0,8187015000.0,763593000.0,4110286000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3,,2016-09-30,2016-11-02 06:29:24+00:00,215627000.0,503966000.0,548337000.0,-11925000.0,177043000.0,0.0,2513750000.0,,23778000.0,167131000.0,3475978000.0,889000.0,141934000.0,6616711000.0,6765000.0,,10966000.0,156094000.0,,69436000.0,567693000.0,551004000.0,,2386053000.0,120000.0,23607000.0,8424504000.0,3591929000.0,1072080000.0,787862000.0,3591929000.0,3598694000.0,4825810000.0,8424504000.0,735713000.0,4037948000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2,,2016-06-30,2016-08-03 16:47:02+00:00,199619000.0,504099000.0,650019000.0,-8250000.0,233752000.0,0.0,2505784000.0,,18362000.0,167275000.0,3503172000.0,888000.0,151753000.0,6765257000.0,6848000.0,,44225000.0,192927000.0,,86608000.0,531642000.0,518035000.0,,2514265000.0,175000.0,22104000.0,8656305000.0,3715850000.0,1191243000.0,868175000.0,3715850000.0,3722698000.0,4933607000.0,8656305000.0,699805000.0,4065432000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q1,,2016-03-31,2016-05-03 16:50:34+00:00,250078000.0,594506000.0,572025000.0,-13264000.0,200674000.0,0.0,2497615000.0,,43285000.0,167217000.0,3584402000.0,94657000.0,153837000.0,6942315000.0,11877000.0,,13378000.0,209443000.0,,80100000.0,486755000.0,565086000.0,,2715918000.0,5880000.0,20827000.0,8950331000.0,3904320000.0,1259387000.0,871268000.0,3904320000.0,3916197000.0,5034134000.0,8950331000.0,748629000.0,4162866000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,FY,,2017-12-31,2019-02-28 17:14:00+00:00,363416000.0,698477000.0,533044000.0,11185000.0,336997000.0,0.0,2791497000.0,,22835000.0,173226000.0,4027766000.0,,166307000.0,6109565000.0,26957000.0,419003000.0,10338000.0,180134000.0,,37052000.0,252854000.0,301633000.0,203998000.0,1423154000.0,181000.0,28369000.0,8401984000.0,2911816000.0,1447336000.0,919476000.0,2911816000.0,2938773000.0,5259213000.0,8401984000.0,845083000.0,4339737000.0,,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3,,2017-09-30,2017-11-03 16:59:53+00:00,317314000.0,621640000.0,485347000.0,15657000.0,190556000.0,0.0,2625047000.0,,27817000.0,173321000.0,3958615000.0,,119050000.0,6051606000.0,25816000.0,444796000.0,20288000.0,176630000.0,,37275000.0,243941000.0,351787000.0,,1556650000.0,196000.0,29770000.0,8088585000.0,2901405000.0,1174921000.0,830674000.0,2901405000.0,2927221000.0,5161364000.0,8088585000.0,862058000.0,4330690000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2,,2017-06-30,2017-08-03 16:50:53+00:00,261115000.0,582787000.0,592060000.0,4794000.0,196567000.0,0.0,2618055000.0,,23268000.0,167246000.0,3740248000.0,,108141000.0,6142216000.0,23543000.0,409671000.0,12364000.0,172790000.0,,78407000.0,199157000.0,390501000.0,,1722335000.0,124000.0,35476000.0,8092458000.0,3049235000.0,1174168000.0,876567000.0,3049235000.0,3072778000.0,5019680000.0,8092458000.0,776074000.0,4143113000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q1,,2017-03-31,2017-04-28 17:24:49+00:00,241332000.0,514446000.0,497364000.0,-11336000.0,200688000.0,0.0,2612793000.0,,32640000.0,166999000.0,3661665000.0,,109461000.0,6218699000.0,8446000.0,373973000.0,8356000.0,193036000.0,,77118000.0,212985000.0,467248000.0,,1872440000.0,313000.0,27907000.0,8095312000.0,3177948000.0,1122656000.0,771649000.0,3177948000.0,3186394000.0,4908918000.0,8095312000.0,753957000.0,4137269000.0,,-1295949000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,FY,,2018-12-31,2020-02-25 16:53:45+00:00,392843000.0,756320000.0,417912000.0,-29325000.0,447766000.0,0.0,3393347000.0,,20761000.0,183914000.0,3585884000.0,,165587000.0,5467870000.0,49476000.0,345091000.0,6311000.0,177604000.0,,12250000.0,263506000.0,274485000.0,404861000.0,650842000.0,561000.0,34036000.0,7853944000.0,2700844000.0,1593563000.0,832077000.0,2700850000.0,2750326000.0,4698757000.0,7853944000.0,792511000.0,3866680000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3,,2018-09-30,2018-11-06 19:06:38+00:00,331713000.0,775137000.0,392476000.0,-7115000.0,347525000.0,0.0,3388332000.0,,27770000.0,172976000.0,3737273000.0,,166827000.0,5608948000.0,32606000.0,407851000.0,23782000.0,188229000.0,,20289000.0,231732000.0,272607000.0,210665000.0,864019000.0,433000.0,41033000.0,7960547000.0,2931216000.0,1539040000.0,752392000.0,2931222000.0,2963828000.0,4786054000.0,7960547000.0,812559000.0,4033662000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2,,2018-06-30,2018-08-01 17:30:27+00:00,379028000.0,780247000.0,492787000.0,-12573000.0,593284000.0,0.0,3383121000.0,,1724000.0,172817000.0,3818613000.0,,173063000.0,5709895000.0,25614000.0,406281000.0,20713000.0,156652000.0,,35963000.0,228824000.0,290013000.0,208519000.0,1006500000.0,243000.0,43262000.0,8300288000.0,3063028000.0,1782471000.0,873782000.0,3063034000.0,3088648000.0,5003121000.0,8300288000.0,807922000.0,4129339000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q1,,2018-03-31,2018-05-02 18:28:13+00:00,309883000.0,733541000.0,432294000.0,-7151000.0,367039000.0,0.0,2798263000.0,,24276000.0,172982000.0,4256160000.0,,174308000.0,5969063000.0,27400000.0,417781000.0,11786000.0,156533000.0,,36404000.0,245631000.0,321652000.0,206396000.0,1232516000.0,375000.0,26548000.0,8299830000.0,2709608000.0,1494373000.0,766828000.0,2709608000.0,2737008000.0,5356426000.0,8299830000.0,836394000.0,4589598000.0,,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,FY,,2019-12-31,2020-05-08 17:19:29+00:00,295159000.0,453042000.0,333282000.0,-11788000.0,435990000.0,0.0,3413388000.0,,14628000.0,28380000.0,3333220000.0,,176341000.0,4930549000.0,67354000.0,305844000.0,3149000.0,164257000.0,13479000.0,2530000.0,247219000.0,292184000.0,425392000.0,-104775000.0,,16506000.0,6760658000.0,1982805000.0,1248666000.0,656548000.0,1982811000.0,2050165000.0,4285101000.0,6760658000.0,581443000.0,3628553000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3,,2019-09-30,2019-11-01 16:07:03+00:00,364658000.0,613527000.0,279181000.0,-16567000.0,396937000.0,0.0,3411147000.0,,23837000.0,90543000.0,3516592000.0,,186124000.0,5152236000.0,89182000.0,353181000.0,29109000.0,153723000.0,13570000.0,8037000.0,297189000.0,284388000.0,420217000.0,171139000.0,1058000.0,22000000.0,7273497000.0,2251699000.0,1380348000.0,682304000.0,2251705000.0,2340887000.0,4512393000.0,7273497000.0,740913000.0,3830089000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2,,2019-06-30,2019-07-31 19:29:18+00:00,410469000.0,737353000.0,319763000.0,-13490000.0,367693000.0,0.0,3405837000.0,,27179000.0,90645000.0,3550577000.0,,178367000.0,5301252000.0,73627000.0,357267000.0,27448000.0,147239000.0,13966000.0,8004000.0,298660000.0,294128000.0,415042000.0,303181000.0,790000.0,28023000.0,7514503000.0,2381508000.0,1466679000.0,772167000.0,2381514000.0,2455141000.0,4644320000.0,7514503000.0,746572000.0,3872153000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q1,,2019-03-31,2019-05-01 17:09:20+00:00,399802000.0,743528000.0,298059000.0,-19987000.0,429127000.0,0.0,3400526000.0,,26100000.0,184104000.0,3677580000.0,,166139000.0,5399514000.0,63704000.0,344531000.0,19749000.0,164189000.0,10991000.0,12330000.0,289632000.0,280591000.0,409923000.0,519810000.0,850000.0,40590000.0,7773684000.0,2586329000.0,1555903000.0,735802000.0,2586335000.0,2650039000.0,4713722000.0,7773684000.0,818267000.0,3977920000.0,6000.0,-1314020000.0
Nabors Industries Ltd,NBR,,1163739,2020.0,Q1,,2020-03-31,2020-05-08 17:19:29+00:00,297274000.0,454718000.0,252664000.0,-29006000.0,480522000.0,0.0,3408873000.0,,23057000.0,0.0,3388014000.0,,173991000.0,4597308000.0,85177000.0,280545000.0,2800000.0,150533000.0,11875000.0,1936000.0,159859000.0,261942000.0,429824000.0,-508200000.0,0.0,9136000.0,6308548000.0,1555916000.0,1270836000.0,584870000.0,1555921000.0,1641098000.0,4237626000.0,6308548000.0,440404000.0,3652756000.0,5000.0,-1315751000.0
