company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Nabors Industries Ltd,NBR,,1163739,2011.0,Q3,2011-07-01,2011-09-30,,-80459000.0,1924000.0,234834000.0,,-4557000.0,-148046000.0,553000.0,791449000.0,,88194000.0,-575230000.0,238232000.0,88194000.0,-575230000.0,238232000.0,-253361000.0,74256000.0,74256000.0,75264000.0,91000.0,-8672000.0,,,-1622000.0,-529352000.0,-703901000.0,,2000.0,146942000.0,-102067000.0
Nabors Industries Ltd,NBR,,1163739,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 11:03:55+00:00,-110221000.0,31691000.0,686820000.0,,-2174000.0,88981000.0,12175000.0,2002652000.0,,-97915000.0,-1374286000.0,1108134000.0,-97915000.0,-1374286000.0,1108134000.0,-366241000.0,349529000.0,349529000.0,-48887000.0,-2394000.0,110535000.0,,,-9567000.0,-1532597000.0,-2110336000.0,,-12000.0,167564000.0,
Nabors Industries Ltd,NBR,,1163739,2011.0,Q2TTM,2010-07-01,2011-06-30,,-793392000.0,67554000.0,870030000.0,,9140000.0,130760000.0,15090000.0,2508151000.0,,374658000.0,-2109546000.0,1506977000.0,374658000.0,-2109546000.0,1506977000.0,-218771000.0,286147000.0,286147000.0,152486000.0,-8123000.0,150279000.0,,,-14104000.0,-1564067000.0,-2140446000.0,,-14000.0,27238000.0,84500000.0
Nabors Industries Ltd,NBR,,1163739,2011.0,Q2,2011-04-01,2011-06-30,,-10762000.0,10285000.0,225915000.0,,-77000.0,323169000.0,2198000.0,1203638000.0,,-195183000.0,-424632000.0,578978000.0,-195183000.0,-424632000.0,578978000.0,-40914000.0,192448000.0,192448000.0,-172839000.0,-144000.0,119207000.0,,,-2075000.0,-644671000.0,-1400875000.0,,,17093000.0,96576000.0
Nabors Industries Ltd,NBR,,1163739,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 16:47:38+00:00,-29762000.0,29767000.0,451986000.0,,2383000.0,237027000.0,11622000.0,1211203000.0,,-186109000.0,-799056000.0,869902000.0,-186109000.0,-799056000.0,869902000.0,-112880000.0,275273000.0,275273000.0,-124151000.0,-2485000.0,119207000.0,,,-7945000.0,-1003245000.0,-1406435000.0,,-14000.0,20622000.0,102067000.0
Nabors Industries Ltd,NBR,,1163739,2011.0,Q1TTM,2010-04-01,2011-03-31,,-792571000.0,76000000.0,820316000.0,,4345000.0,-193465000.0,14807000.0,1304513000.0,,400822000.0,-1912801000.0,1174761000.0,400822000.0,-1912801000.0,1174761000.0,-332873000.0,137320000.0,137320000.0,334590000.0,-7245000.0,31072000.0,,,-35633000.0,-1138111000.0,-909138000.0,,-2115000.0,25633000.0,-3191000.0
Nabors Industries Ltd,NBR,,1163739,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:45:13+00:00,-19000000.0,19482000.0,226071000.0,,2460000.0,-86142000.0,9424000.0,7565000.0,,9074000.0,-374424000.0,290924000.0,9074000.0,-374424000.0,290924000.0,-71966000.0,82825000.0,82825000.0,48688000.0,-2341000.0,,,,-5870000.0,-358574000.0,-5560000.0,,-14000.0,3529000.0,5491000.0
Nabors Industries Ltd,NBR,,1163739,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 16:30:27+00:00,-1325000.0,6202000.0,1055757000.0,159529000.0,-2603000.0,-194395000.0,,711612000.0,,-254127000.0,-1179628000.0,1562705000.0,-254127000.0,-1179628000.0,1562705000.0,126347000.0,165448000.0,165448000.0,529693000.0,,149801000.0,,,-949000.0,-1518628000.0,-962114000.0,-3625000.0,,31944000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:22:20+00:00,-122938000.0,6392000.0,1099741000.0,12640000.0,-8176000.0,-100358000.0,5383000.0,1035301000.0,,-729586000.0,-815468000.0,1418223000.0,-729586000.0,-815468000.0,1418223000.0,-135007000.0,147162000.0,147162000.0,265286000.0,,308525000.0,,-47168000.0,,-1178205000.0,-1723102000.0,,,164510000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q4,2013-10-01,2013-12-31,,-79455000.0,6392000.0,278843000.0,2640000.0,-2390000.0,18983000.0,1008000.0,-7035000.0,,-142661000.0,-304465000.0,443508000.0,-142661000.0,-304465000.0,443508000.0,-6008000.0,151629000.0,151629000.0,-12339000.0,,169278000.0,,-11811000.0,,-397494000.0,-124823000.0,,,566000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q3,2013-07-01,2013-09-30,,-2040000.0,,277261000.0,,923000.0,-130661000.0,1175000.0,735767000.0,,-253493000.0,-168942000.0,309307000.0,-253493000.0,-168942000.0,309307000.0,-112205000.0,-104940000.0,-104940000.0,267647000.0,,112658000.0,,-11805000.0,,-280343000.0,-978630000.0,,,783000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 17:10:04+00:00,-43483000.0,,820898000.0,10000000.0,-5786000.0,-119341000.0,4375000.0,1042336000.0,,-586925000.0,-511003000.0,974715000.0,-586925000.0,-511003000.0,974715000.0,-128999000.0,-4467000.0,-4467000.0,277625000.0,,139247000.0,,-35357000.0,,-780711000.0,-1598279000.0,,,163944000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q2,2013-04-01,2013-06-30,,-3915000.0,,270214000.0,10000000.0,-3950000.0,173112000.0,2173000.0,305174000.0,,-320988000.0,-217935000.0,486114000.0,-320988000.0,-217935000.0,486113000.0,-56760000.0,1255000.0,1255000.0,41533000.0,,19984000.0,,-23552000.0,,-264829000.0,-604783000.0,,,20825000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 17:29:45+00:00,-41443000.0,,543637000.0,10000000.0,-6709000.0,11320000.0,3200000.0,306569000.0,,-333432000.0,-342061000.0,665408000.0,-333432000.0,-342061000.0,665408000.0,-16794000.0,100473000.0,100473000.0,9978000.0,,26589000.0,,-23552000.0,,-500368000.0,-619649000.0,,,163161000.0,
Nabors Industries Ltd,NBR,,1163739,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:25:59+00:00,-37528000.0,,273423000.0,,-2759000.0,-161792000.0,1027000.0,1395000.0,,-12444000.0,-124126000.0,179294000.0,-12444000.0,-124126000.0,179295000.0,39966000.0,99218000.0,99218000.0,-31555000.0,,6605000.0,,,,-235539000.0,-14866000.0,,,142336000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 19:17:56+00:00,,7362000.0,1148309000.0,75649000.0,-23616000.0,456816000.0,280300000.0,715075000.0,70875000.0,876762000.0,2079915000.0,1939409000.0,876762000.0,2079915000.0,1939409000.0,4872470000.0,,,326922000.0,,158640000.0,,59145000.0,,,-248633000.0,,,24311000.0,1821315000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,Q4,2014-10-01,2014-12-31,,12261000.0,7362000.0,294594000.0,75649000.0,-8607000.0,306187000.0,250060000.0,258545000.0,70875000.0,884231000.0,3287243000.0,695065000.0,884231000.0,3287243000.0,695065000.0,4857932000.0,-221624000.0,-221624000.0,308546000.0,,32746000.0,,100926000.0,319000.0,1344222000.0,-117087000.0,250037000.0,70875000.0,731000.0,1821315000.0
Nabors Industries Ltd,NBR,,1163739,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:27:15+00:00,-12261000.0,,853715000.0,,-15009000.0,150629000.0,30240000.0,456530000.0,,-7469000.0,-1207328000.0,1244344000.0,-7469000.0,-1207328000.0,1244344000.0,14538000.0,221624000.0,221624000.0,18376000.0,,125894000.0,,-41781000.0,-319000.0,-1344222000.0,-131546000.0,-250037000.0,-70875000.0,23580000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q3TTM,2013-10-01,2014-09-30,,-91716000.0,6392000.0,1132558000.0,2640000.0,-17399000.0,169612000.0,31248000.0,449495000.0,,-150130000.0,-1511793000.0,1687852000.0,-150130000.0,-1511793000.0,1687852000.0,8530000.0,373253000.0,373253000.0,6037000.0,,295172000.0,,-53592000.0,-319000.0,-1741716000.0,-256369000.0,-250037000.0,-70875000.0,24146000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q3,2014-07-01,2014-09-30,,-449000.0,,287257000.0,,-8031000.0,22939000.0,1193000.0,330302000.0,,27609000.0,-424390000.0,398307000.0,27609000.0,-424390000.0,398307000.0,-6505000.0,106435000.0,106435000.0,-18324000.0,,57312000.0,,-17989000.0,-53000.0,-481542000.0,-35860000.0,-250037000.0,,342000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q2TTM,2013-07-01,2014-06-30,,-93307000.0,6392000.0,1122562000.0,2640000.0,-8445000.0,16012000.0,31230000.0,854960000.0,,-431232000.0,-1256345000.0,1598852000.0,-431232000.0,-1256345000.0,1598852000.0,-97170000.0,161878000.0,161878000.0,292008000.0,,350518000.0,,-47408000.0,-266000.0,-1540517000.0,-1199139000.0,,-70875000.0,24587000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q2,2014-04-01,2014-06-30,,-357000.0,,284109000.0,,2288000.0,30225000.0,24116000.0,111228000.0,,77385000.0,-397070000.0,401474000.0,77385000.0,-397070000.0,401474000.0,84077000.0,64697000.0,64697000.0,22443000.0,,46977000.0,,-11899000.0,20000.0,-466215000.0,24815000.0,,-70875000.0,22505000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 15:59:17+00:00,-11812000.0,,566458000.0,,-6978000.0,127690000.0,29047000.0,126228000.0,,-35078000.0,-782938000.0,846037000.0,-35078000.0,-782938000.0,846037000.0,21043000.0,115189000.0,115189000.0,36700000.0,,68582000.0,,-23792000.0,-266000.0,-862680000.0,-95686000.0,,-70875000.0,23238000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:33:20+00:00,-11455000.0,,282349000.0,,-9266000.0,97465000.0,4931000.0,15000000.0,,-112463000.0,-385868000.0,444563000.0,-112463000.0,-385868000.0,444563000.0,-63034000.0,50492000.0,50492000.0,14257000.0,,21605000.0,,-11893000.0,-286000.0,-396465000.0,-120501000.0,,,733000.0,
Nabors Industries Ltd,NBR,,1163739,2014.0,Q1TTM,2013-04-01,2014-03-31,,-96865000.0,6392000.0,1108667000.0,12640000.0,-14683000.0,158899000.0,9287000.0,1048906000.0,,-829605000.0,-1077210000.0,1683492000.0,-829605000.0,-1077210000.0,1683491000.0,-238007000.0,98436000.0,98436000.0,311098000.0,,323525000.0,,-59061000.0,-286000.0,-1339131000.0,-1828737000.0,,,22907000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 15:25:17+00:00,-80632000.0,7259000.0,973318000.0,,-25785000.0,-217711000.0,5268000.0,4935000.0,,-845969000.0,-227449000.0,856556000.0,-849941000.0,-227449000.0,856556000.0,-246619000.0,-372294000.0,-372294000.0,465984000.0,625000000.0,719337000.0,,-69363000.0,-9000.0,-867106000.0,-1312211000.0,-99598000.0,,961000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q4,2015-10-01,2015-12-31,,-22278000.0,7259000.0,231399000.0,,-3819000.0,9607000.0,0.0,0.0,,,-107813000.0,251545000.0,-136749000.0,-107813000.0,251545000.0,3164000.0,-162820000.0,-162820000.0,166100000.0,0.0,37423000.0,,0.0,-1000.0,-123059000.0,0.0,0.0,,102000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 06:29:24+00:00,-58354000.0,,741919000.0,,-21966000.0,-227318000.0,1198000.0,3155000.0,,-713192000.0,-119636000.0,605011000.0,-713192000.0,-119636000.0,605011000.0,-249783000.0,-209474000.0,-209474000.0,299884000.0,300000000.0,681914000.0,,-52489000.0,-8000.0,-744047000.0,-920078000.0,-44978000.0,,859000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q3TTM,2014-10-01,2015-09-30,,-46093000.0,7362000.0,1036513000.0,75649000.0,-30573000.0,78869000.0,251258000.0,261700000.0,70875000.0,171039000.0,3167607000.0,1300076000.0,171039000.0,3167607000.0,1300076000.0,4608149000.0,-431098000.0,-431098000.0,608430000.0,300000000.0,714660000.0,,48437000.0,311000.0,600175000.0,-1037165000.0,205059000.0,70875000.0,1590000.0,1821315000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q3,2015-07-01,2015-09-30,,,,240834000.0,,-16924000.0,-170936000.0,,-57324000.0,,-73996000.0,-181996000.0,87607000.0,-73996000.0,-181996000.0,87607000.0,-185309000.0,-296154000.0,-296154000.0,313863000.0,,-4735000.0,,-17509000.0,,-177375000.0,45815000.0,-44978000.0,,114000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:47:02+00:00,-58354000.0,,501085000.0,,-5042000.0,-56382000.0,1198000.0,60479000.0,,-639196000.0,62360000.0,517404000.0,-639196000.0,62360000.0,517404000.0,-64474000.0,86680000.0,86680000.0,-13979000.0,300000000.0,686649000.0,,-34980000.0,-8000.0,-566672000.0,-965893000.0,,,745000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q2TTM,2014-07-01,2015-06-30,,-46542000.0,7362000.0,1082936000.0,75649000.0,-21680000.0,272744000.0,252451000.0,649326000.0,70875000.0,272644000.0,2925213000.0,1610776000.0,272644000.0,2925213000.0,1610776000.0,4786953000.0,-28509000.0,-28509000.0,276243000.0,300000000.0,776707000.0,,47957000.0,258000.0,296008000.0,-1118840000.0,,70875000.0,1818000.0,1821315000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q2,2015-04-01,2015-06-30,,-57909000.0,,220066000.0,,1908000.0,-1233000.0,1016000.0,60479000.0,,-83727000.0,-277741000.0,210234000.0,-83727000.0,-277741000.0,210234000.0,-149326000.0,-36865000.0,-36865000.0,28266000.0,,-17508000.0,,-17510000.0,-8000.0,-202438000.0,-127712000.0,,,122000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:50:34+00:00,-445000.0,,281019000.0,,-6950000.0,-55149000.0,182000.0,,,-555469000.0,340101000.0,307170000.0,-555469000.0,340101000.0,307170000.0,84852000.0,123545000.0,123545000.0,-42245000.0,300000000.0,704157000.0,,-17470000.0,,-364234000.0,-838181000.0,,,623000.0,
Nabors Industries Ltd,NBR,,1163739,2015.0,Q1TTM,2014-04-01,2015-03-31,,11010000.0,7362000.0,1146979000.0,75649000.0,-21300000.0,304202000.0,275551000.0,700075000.0,70875000.0,433756000.0,2805884000.0,1802016000.0,433756000.0,2805884000.0,1802016000.0,5020356000.0,73053000.0,73053000.0,270420000.0,300000000.0,841192000.0,,53568000.0,286000.0,32231000.0,-966313000.0,,,24201000.0,1821315000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:14:00+00:00,-22278000.0,6455000.0,874296000.0,,,-111060000.0,967000.0,1211500000.0,,-138216000.0,-382187000.0,531905000.0,-138216000.0,-382187000.0,531905000.0,9499000.0,-1029607000.0,-1029607000.0,791821000.0,-50924000.0,34831000.0,-2003000.0,,-24000.0,-395455000.0,-1298072000.0,-1687000.0,,739000.0,
