company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Dell Technologies Inc,DELL,,1571996,2008.0,FY,2007-02-03,2008-02-01,2010-03-18 16:26:08+00:00,-2217000000.0,,767000000.0,54000000.0,607000000.0,,152000000.0,-264000000.0,136000000.0,66000000.0,-4120000000.0,-1763000000.0,3949000000.0,-4120000000.0,-1763000000.0,3949000000.0,-1782000000.0,2947000000.0,2947000000.0,659000000.0,,,,-2394000000.0,-831000000.0,-318000000.0,-4004000000.0,3679000000.0,
Dell Technologies Inc,DELL,,1571996,2009.0,Q4,2008-11-01,2009-01-30,,-11000000.0,,800000000.0,74000000.0,196000000.0,,52000000.0,-159000000.0,,-153000000.0,-154000000.0,-185000000.0,729000000.0,-154000000.0,-185000000.0,729000000.0,442000000.0,351000000.0,351000000.0,341000000.0,,,,-434000000.0,-39000000.0,,-1000000.0,299000000.0,
Dell Technologies Inc,DELL,,1571996,2009.0,FY,2008-02-02,2009-01-30,2011-03-15 16:36:52+00:00,-176000000.0,,800000000.0,74000000.0,769000000.0,,-77000000.0,-2000000000.0,79000000.0,1619000000.0,-1406000000.0,177000000.0,1894000000.0,-1406000000.0,177000000.0,1894000000.0,588000000.0,2478000000.0,2478000000.0,647000000.0,,,,-1584000000.0,-440000000.0,-237000000.0,-2867000000.0,2333000000.0,44000000.0
Dell Technologies Inc,DELL,,1571996,2009.0,Q3,2008-08-02,2008-10-31,,,,,,194000000.0,,-145000000.0,-1208000000.0,11000000.0,153000000.0,-265000000.0,-217000000.0,-86000000.0,-265000000.0,-217000000.0,-86000000.0,-713000000.0,727000000.0,727000000.0,201000000.0,,,,-362000000.0,-137000000.0,-14000000.0,-415000000.0,282000000.0,
Dell Technologies Inc,DELL,,1571996,2009.0,Q3YTD,2008-02-02,2008-10-31,2009-12-03 16:23:49+00:00,-165000000.0,,,,573000000.0,,-129000000.0,-1841000000.0,79000000.0,1772000000.0,-1252000000.0,362000000.0,1165000000.0,-1252000000.0,362000000.0,1165000000.0,146000000.0,2127000000.0,2127000000.0,306000000.0,,,,-1150000000.0,-401000000.0,-237000000.0,-2866000000.0,2034000000.0,44000000.0
Dell Technologies Inc,DELL,,1571996,2009.0,Q2YTD,2008-02-02,2008-08-01,2009-09-11 15:42:35+00:00,-165000000.0,,,,379000000.0,,16000000.0,-633000000.0,68000000.0,1619000000.0,-987000000.0,579000000.0,1251000000.0,-987000000.0,579000000.0,1251000000.0,859000000.0,1400000000.0,1400000000.0,105000000.0,,,,-788000000.0,-264000000.0,-223000000.0,-2451000000.0,1752000000.0,44000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q4,2009-10-31,2010-01-29,,-3610000000.0,,434000000.0,151000000.0,259000000.0,,-13000000.0,407000000.0,2000000.0,343000000.0,283000000.0,-3698000000.0,1268000000.0,283000000.0,-3698000000.0,1268000000.0,-2160000000.0,334000000.0,334000000.0,268000000.0,,,,-201000000.0,-118000000.0,-62000000.0,,231000000.0,
Dell Technologies Inc,DELL,,1571996,2010.0,FY,2009-01-31,2010-01-29,2012-03-13 16:21:54+00:00,-3613000000.0,,434000000.0,151000000.0,852000000.0,,174000000.0,719000000.0,2000000.0,2134000000.0,2012000000.0,-3809000000.0,3906000000.0,2012000000.0,-3809000000.0,3906000000.0,2283000000.0,1433000000.0,1433000000.0,902000000.0,,0.0,,-1383000000.0,-367000000.0,-124000000.0,0.0,1538000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q3TTM,2008-11-01,2009-10-30,,-14000000.0,,800000000.0,74000000.0,789000000.0,,239000000.0,153000000.0,,1638000000.0,1575000000.0,-296000000.0,3367000000.0,1575000000.0,-296000000.0,3367000000.0,4885000000.0,1450000000.0,1450000000.0,975000000.0,,,,-1616000000.0,-288000000.0,-62000000.0,-1000000.0,1606000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q3,2009-08-01,2009-10-30,,,,,,191000000.0,,96000000.0,40000000.0,,300000000.0,350000000.0,-151000000.0,801000000.0,350000000.0,-151000000.0,801000000.0,1096000000.0,337000000.0,337000000.0,233000000.0,,,,-406000000.0,-70000000.0,50000000.0,,325000000.0,
Dell Technologies Inc,DELL,,1571996,2010.0,Q3YTD,2009-01-31,2009-10-30,2010-12-02 16:47:37+00:00,-3000000.0,,,,593000000.0,,187000000.0,312000000.0,,1791000000.0,1729000000.0,-111000000.0,2638000000.0,1729000000.0,-111000000.0,2638000000.0,4443000000.0,1099000000.0,1099000000.0,634000000.0,,,,-1182000000.0,-249000000.0,-62000000.0,,1307000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q2TTM,2008-08-02,2009-07-31,,-14000000.0,,800000000.0,74000000.0,792000000.0,,-2000000.0,-1095000000.0,11000000.0,1491000000.0,960000000.0,-362000000.0,2480000000.0,960000000.0,-362000000.0,2480000000.0,3076000000.0,1840000000.0,1840000000.0,943000000.0,,,,-1572000000.0,-355000000.0,-126000000.0,-416000000.0,1563000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q2,2009-05-02,2009-07-31,,,,,,201000000.0,,129000000.0,192000000.0,,994000000.0,894000000.0,-91000000.0,1076000000.0,894000000.0,-91000000.0,1076000000.0,2008000000.0,472000000.0,472000000.0,211000000.0,,,,-348000000.0,-99000000.0,-100000000.0,,340000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q2YTD,2009-01-31,2009-07-31,2010-09-01 14:15:14+00:00,-3000000.0,,,,402000000.0,,91000000.0,272000000.0,,1491000000.0,1379000000.0,40000000.0,1837000000.0,1379000000.0,40000000.0,1837000000.0,3347000000.0,762000000.0,762000000.0,401000000.0,,,,-776000000.0,-179000000.0,-112000000.0,,982000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2010.0,Q1,2009-01-31,2009-05-01,2010-06-10 16:30:40+00:00,-3000000.0,,,,201000000.0,,-38000000.0,80000000.0,0.0,497000000.0,485000000.0,131000000.0,761000000.0,485000000.0,131000000.0,761000000.0,1339000000.0,290000000.0,290000000.0,190000000.0,,,,-428000000.0,-80000000.0,-12000000.0,0.0,642000000.0,
Dell Technologies Inc,DELL,,1571996,2011.0,Q4,2010-10-30,2011-01-28,,-130000000.0,,435000000.0,188000000.0,225000000.0,,-19000000.0,146000000.0,1000000.0,515000000.0,-199000000.0,-241000000.0,1483000000.0,-199000000.0,-241000000.0,1483000000.0,1024000000.0,927000000.0,927000000.0,185000000.0,,49000000.0,,-174000000.0,-160000000.0,-515000000.0,-200000000.0,174000000.0,
Dell Technologies Inc,DELL,,1571996,2011.0,FY,2010-01-30,2011-01-28,2013-03-12 16:32:34+00:00,-376000000.0,,435000000.0,188000000.0,970000000.0,,-3000000.0,-372000000.0,12000000.0,3071000000.0,477000000.0,-1165000000.0,3969000000.0,477000000.0,-1165000000.0,3969000000.0,3278000000.0,2635000000.0,2635000000.0,736000000.0,,-361000000.0,0.0,-1360000000.0,-444000000.0,-1806000000.0,-800000000.0,1358000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q3TTM,2009-10-31,2010-10-29,,-3856000000.0,,434000000.0,151000000.0,1004000000.0,,3000000.0,-111000000.0,13000000.0,2899000000.0,959000000.0,-4622000000.0,3754000000.0,959000000.0,-4622000000.0,3754000000.0,94000000.0,2042000000.0,2042000000.0,819000000.0,,-410000000.0,,-1387000000.0,-402000000.0,-1353000000.0,-600000000.0,1415000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q3,2010-07-31,2010-10-29,,-24000000.0,,,,234000000.0,,35000000.0,-280000000.0,2000000.0,1221000000.0,551000000.0,-304000000.0,913000000.0,551000000.0,-304000000.0,913000000.0,1195000000.0,822000000.0,822000000.0,137000000.0,,-410000000.0,,-123000000.0,-93000000.0,-472000000.0,-200000000.0,346000000.0,
Dell Technologies Inc,DELL,,1571996,2011.0,Q3YTD,2010-01-30,2010-10-29,2011-11-23 08:42:07+00:00,-246000000.0,,,,745000000.0,,16000000.0,-518000000.0,11000000.0,2556000000.0,676000000.0,-924000000.0,2486000000.0,676000000.0,-924000000.0,2486000000.0,2254000000.0,1708000000.0,1708000000.0,551000000.0,,-410000000.0,,-1186000000.0,-284000000.0,-1291000000.0,-600000000.0,1184000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q2TTM,2009-08-01,2010-07-30,,-3832000000.0,,434000000.0,151000000.0,961000000.0,,64000000.0,209000000.0,11000000.0,1978000000.0,758000000.0,-4469000000.0,3642000000.0,758000000.0,-4469000000.0,3642000000.0,-5000000.0,1557000000.0,1557000000.0,915000000.0,,,,-1670000000.0,-379000000.0,-831000000.0,-400000000.0,1394000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q2,2010-05-01,2010-07-30,,-89000000.0,,,,264000000.0,,-15000000.0,340000000.0,2000000.0,830000000.0,379000000.0,-260000000.0,1335000000.0,379000000.0,-260000000.0,1335000000.0,1439000000.0,545000000.0,545000000.0,186000000.0,,,,-713000000.0,-145000000.0,-253000000.0,-200000000.0,669000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q2YTD,2010-01-30,2010-07-30,2011-08-25 16:29:15+00:00,-222000000.0,,,,511000000.0,,-19000000.0,-238000000.0,9000000.0,1335000000.0,125000000.0,-620000000.0,1573000000.0,125000000.0,-620000000.0,1573000000.0,1059000000.0,886000000.0,886000000.0,414000000.0,,0.0,,-1063000000.0,-191000000.0,-819000000.0,-400000000.0,838000000.0,18000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q1TTM,2009-05-02,2010-04-30,,-3743000000.0,,434000000.0,151000000.0,898000000.0,,208000000.0,61000000.0,9000000.0,2142000000.0,1273000000.0,-4300000000.0,3383000000.0,1273000000.0,-4300000000.0,3383000000.0,564000000.0,1484000000.0,1484000000.0,940000000.0,,,,-1305000000.0,-333000000.0,-678000000.0,-200000000.0,1065000000.0,16000000.0
Dell Technologies Inc,DELL,,1571996,2011.0,Q1,2010-01-30,2010-04-30,2011-05-26 16:27:51+00:00,-133000000.0,,,,247000000.0,,-4000000.0,-578000000.0,7000000.0,505000000.0,-254000000.0,-360000000.0,238000000.0,-254000000.0,-360000000.0,238000000.0,-380000000.0,341000000.0,341000000.0,228000000.0,,0.0,,-350000000.0,-46000000.0,-566000000.0,-200000000.0,169000000.0,0.0
Dell Technologies Inc,DELL,,1571996,2012.0,Q4,2011-10-29,2012-02-03,,2000000.0,,408000000.0,267000000.0,249000000.0,,9000000.0,667000000.0,6000000.0,1369000000.0,458000000.0,-1745000000.0,1837000000.0,458000000.0,-1745000000.0,1837000000.0,559000000.0,764000000.0,764000000.0,157000000.0,,74000000.0,,-2237000000.0,-165000000.0,-380000000.0,-537000000.0,579000000.0,2000000.0
Dell Technologies Inc,DELL,,1571996,2012.0,FY,2011-01-29,2012-02-03,2013-03-12 16:32:34+00:00,-2562000000.0,,408000000.0,267000000.0,936000000.0,,1000000.0,487000000.0,40000000.0,4689000000.0,577000000.0,-6166000000.0,5527000000.0,577000000.0,-6166000000.0,5527000000.0,-61000000.0,3492000000.0,3492000000.0,612000000.0,,278000000.0,0.0,-4656000000.0,-675000000.0,-1435000000.0,-2717000000.0,1435000000.0,14000000.0
Dell Technologies Inc,DELL,,1571996,2012.0,Q3TTM,2010-10-30,2011-10-28,,-2694000000.0,,435000000.0,188000000.0,912000000.0,,-27000000.0,-34000000.0,35000000.0,3835000000.0,-80000000.0,-4662000000.0,5173000000.0,-80000000.0,-4662000000.0,5173000000.0,404000000.0,3655000000.0,3655000000.0,640000000.0,,253000000.0,,-2593000000.0,-670000000.0,-1570000000.0,-2380000000.0,1030000000.0,12000000.0
