company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Dell Technologies Inc,DELL,,1571996,2012.0,Q2,,2011-07-29,2011-08-25 16:29:15+00:00,11628000000.0,6752000000.0,,49000000.0,14623000000.0,0.0,11992000000.0,3427000000.0,5431000000.0,1866000000.0,6424000000.0,1048000000.0,1346000000.0,2064000000.0,,3723000000.0,1252000000.0,3385000000.0,3043000000.0,3823000000.0,,,285000000.0,2927000000.0,,,26579000000.0,1316000000.0,509000000.0,41604000000.0,8336000000.0,29658000000.0,20194000000.0,8336000000.0,8336000000.0,33268000000.0,41604000000.0,9882000000.0,13074000000.0,,-30284000000.0
Dell Technologies Inc,DELL,,1571996,2012.0,Q1,,2011-04-29,2011-05-26 16:27:51+00:00,10442000000.0,6196000000.0,,-65000000.0,14061000000.0,,11900000000.0,3282000000.0,5406000000.0,1941000000.0,6794000000.0,762000000.0,1276000000.0,1987000000.0,,3608000000.0,1123000000.0,3205000000.0,3217000000.0,3590000000.0,,,196000000.0,2886000000.0,,,25689000000.0,816000000.0,418000000.0,39788000000.0,8370000000.0,28373000000.0,18130000000.0,8370000000.0,8370000000.0,31418000000.0,39788000000.0,9428000000.0,13288000000.0,,-29154000000.0
Dell Technologies Inc,DELL,,1571996,2013.0,FY,,2013-02-01,2013-08-28 08:48:19+00:00,11579000000.0,6629000000.0,,-59000000.0,12569000000.0,0.0,12554000000.0,4373000000.0,9304000000.0,3374000000.0,5242000000.0,2565000000.0,1382000000.0,2126000000.0,21000000.0,3971000000.0,1349000000.0,3213000000.0,3967000000.0,3644000000.0,,,854000000.0,4187000000.0,,,30330000000.0,3843000000.0,208000000.0,47540000000.0,10680000000.0,27968000000.0,23439000000.0,10680000000.0,10701000000.0,36839000000.0,47540000000.0,17446000000.0,13400000000.0,,-32145000000.0
Dell Technologies Inc,DELL,,1571996,2013.0,Q3,,2012-11-02,2012-12-03 16:15:34+00:00,10556000000.0,6187000000.0,,-106000000.0,10991000000.0,0.0,12489000000.0,4027000000.0,9191000000.0,3511000000.0,5310000000.0,2908000000.0,1364000000.0,2156000000.0,21000000.0,3943000000.0,1354000000.0,3151000000.0,3688000000.0,3504000000.0,,,664000000.0,4184000000.0,,,29939000000.0,3724000000.0,281000000.0,45446000000.0,10177000000.0,25662000000.0,21811000000.0,10177000000.0,10198000000.0,35248000000.0,45446000000.0,17628000000.0,13437000000.0,,-32145000000.0
Dell Technologies Inc,DELL,,1571996,2013.0,Q2,,2012-08-03,2012-08-29 16:33:39+00:00,11193000000.0,6829000000.0,,-121000000.0,11519000000.0,0.0,12409000000.0,3683000000.0,7558000000.0,2609000000.0,5832000000.0,2738000000.0,1615000000.0,2058000000.0,,3893000000.0,1344000000.0,3174000000.0,3741000000.0,3227000000.0,,,540000000.0,3914000000.0,,,29603000000.0,2609000000.0,372000000.0,44097000000.0,9746000000.0,27250000000.0,20712000000.0,9746000000.0,9746000000.0,34351000000.0,44097000000.0,14789000000.0,13639000000.0,,-32145000000.0
Dell Technologies Inc,DELL,,1571996,2013.0,Q1,,2012-05-04,2012-05-31 16:19:42+00:00,10970000000.0,6289000000.0,,-82000000.0,12814000000.0,0.0,12313000000.0,3582000000.0,6005000000.0,1801000000.0,5813000000.0,3501000000.0,1472000000.0,2119000000.0,,3837000000.0,1342000000.0,3200000000.0,3369000000.0,3076000000.0,,,476000000.0,3468000000.0,,,28871000000.0,3186000000.0,901000000.0,43289000000.0,9357000000.0,28045000000.0,20814000000.0,9357000000.0,9357000000.0,33932000000.0,43289000000.0,13125000000.0,13118000000.0,,-31745000000.0
Dell Technologies Inc,DELL,,1571996,2014.0,Q2,,2013-08-02,2013-08-28 08:48:19+00:00,12051000000.0,6591000000.0,,-153000000.0,11185000000.0,0.0,12698000000.0,4312000000.0,9253000000.0,2990000000.0,4075000000.0,2048000000.0,1468000000.0,2212000000.0,0.0,4003000000.0,1469000000.0,3131000000.0,3848000000.0,3657000000.0,,,1033000000.0,4256000000.0,,,30381000000.0,2736000000.0,643000000.0,45871000000.0,10781000000.0,26866000000.0,22756000000.0,10781000000.0,10781000000.0,35090000000.0,45871000000.0,16793000000.0,12334000000.0,,-32145000000.0
Dell Technologies Inc,DELL,,1571996,2014.0,Q1,,2013-05-03,2013-06-11 18:25:05+00:00,10990000000.0,6440000000.0,,-77000000.0,10419000000.0,0.0,12644000000.0,4265000000.0,9289000000.0,3176000000.0,4115000000.0,2303000000.0,1387000000.0,2136000000.0,21000000.0,3963000000.0,1383000000.0,2991000000.0,3936000000.0,3402000000.0,,,845000000.0,4163000000.0,,,30317000000.0,3133000000.0,486000000.0,44791000000.0,10739000000.0,25659000000.0,21790000000.0,10739000000.0,10760000000.0,34031000000.0,44791000000.0,16996000000.0,12241000000.0,,-32145000000.0
Dell Technologies Inc,DELL,,1571996,2016.0,FY,,2016-01-29,2017-03-31 08:33:13+00:00,12881000000.0,4887000000.0,4217000000.0,-324000000.0,6322000000.0,0.0,5727000000.0,3632000000.0,8406000000.0,8577000000.0,10650000000.0,114000000.0,1619000000.0,1649000000.0,0.0,4089000000.0,2177000000.0,2915000000.0,3497000000.0,,4333000000.0,1599000000.0,626000000.0,3501000000.0,,106000000.0,-3937000000.0,2981000000.0,0.0,45122000000.0,1466000000.0,23573000000.0,25310000000.0,1466000000.0,1466000000.0,43550000000.0,45122000000.0,19900000000.0,18240000000.0,,0.0
Dell Technologies Inc,DELL,,1571996,2017.0,FY,,2017-02-03,2018-03-29 09:12:59+00:00,14422000000.0,9420000000.0,7119000000.0,-595000000.0,9474000000.0,0.0,20199000000.0,10265000000.0,38910000000.0,35053000000.0,43061000000.0,3802000000.0,2538000000.0,5653000000.0,5766000000.0,8431000000.0,2651000000.0,3222000000.0,4144000000.0,,,,1364000000.0,9339000000.0,,231000000.0,-5609000000.0,6329000000.0,1975000000.0,118206000000.0,13243000000.0,30773000000.0,38135000000.0,13243000000.0,19009000000.0,98966000000.0,118206000000.0,81780000000.0,60831000000.0,,-752000000.0
Dell Technologies Inc,DELL,,1571996,2017.0,Q3,,2016-10-28,2016-12-09 08:35:23+00:00,14644000000.0,8830000000.0,7445000000.0,-504000000.0,8822000000.0,0.0,19925000000.0,9215000000.0,38840000000.0,36571000000.0,47284000000.0,4285000000.0,3504000000.0,5805000000.0,5939000000.0,7907000000.0,2390000000.0,3049000000.0,4441000000.0,,5904000000.0,1677000000.0,1334000000.0,9066000000.0,,187000000.0,-5366000000.0,8388000000.0,1857000000.0,125632000000.0,13880000000.0,36407000000.0,41369000000.0,13880000000.0,19819000000.0,105626000000.0,125632000000.0,83420000000.0,64257000000.0,,-175000000.0
Dell Technologies Inc,DELL,,1571996,2017.0,Q2,,2016-07-29,2016-09-06 16:49:41+00:00,14050000000.0,5257000000.0,3835000000.0,-308000000.0,7226000000.0,0.0,5682000000.0,3916000000.0,8406000000.0,7595000000.0,33836000000.0,104000000.0,1446000000.0,1562000000.0,126000000.0,4154000000.0,2271000000.0,2867000000.0,3326000000.0,,4125000000.0,1522000000.0,1446000000.0,2733000000.0,23285000000.0,179000000.0,-3309000000.0,2500000000.0,,68916000000.0,2065000000.0,24247000000.0,25823000000.0,2065000000.0,2191000000.0,66546000000.0,68916000000.0,43107000000.0,40723000000.0,,
Dell Technologies Inc,DELL,,1571996,2017.0,Q1,,2016-04-29,2016-06-10 13:30:11+00:00,12412000000.0,5075000000.0,4193000000.0,-356000000.0,6139000000.0,0.0,5681000000.0,4414000000.0,9797000000.0,8663000000.0,10679000000.0,101000000.0,1655000000.0,1684000000.0,125000000.0,4484000000.0,2190000000.0,2855000000.0,3321000000.0,,1719000000.0,464000000.0,680000000.0,3036000000.0,,165000000.0,-3883000000.0,2465000000.0,,43879000000.0,1442000000.0,20764000000.0,23948000000.0,1442000000.0,1567000000.0,42147000000.0,43879000000.0,21431000000.0,18199000000.0,,
Dell Technologies Inc,DELL,,1571996,2018.0,FY,,2018-02-02,2018-12-10 16:25:33+00:00,18334000000.0,11721000000.0,8026000000.0,130000000.0,13942000000.0,0.0,19889000000.0,11606000000.0,39920000000.0,28265000000.0,43998000000.0,4163000000.0,2678000000.0,5390000000.0,5766000000.0,9210000000.0,3724000000.0,3919000000.0,5881000000.0,,,,2403000000.0,7277000000.0,,384000000.0,-6860000000.0,7873000000.0,2187000000.0,124193000000.0,11719000000.0,40328000000.0,45839000000.0,11719000000.0,17485000000.0,106324000000.0,124193000000.0,78475000000.0,60485000000.0,,-1440000000.0
Dell Technologies Inc,DELL,,1571996,2018.0,Q3,,2017-11-03,2017-12-12 09:17:49+00:00,16711000000.0,9189000000.0,6901000000.0,-226000000.0,11706000000.0,0.0,19927000000.0,10895000000.0,39330000000.0,29846000000.0,45416000000.0,4273000000.0,2582000000.0,5378000000.0,5707000000.0,9161000000.0,3317000000.0,3643000000.0,5397000000.0,,,,1725000000.0,7487000000.0,,362000000.0,-8742000000.0,6235000000.0,2008000000.0,118394000000.0,9519000000.0,34525000000.0,40742000000.0,9519000000.0,15226000000.0,102806000000.0,118394000000.0,78491000000.0,62064000000.0,,-1440000000.0
Dell Technologies Inc,DELL,,1571996,2018.0,Q2,,2017-08-04,2017-09-08 08:52:14+00:00,16916000000.0,9716000000.0,6798000000.0,-207000000.0,9213000000.0,0.0,20095000000.0,10726000000.0,39407000000.0,31580000000.0,41374000000.0,4022000000.0,2594000000.0,5400000000.0,5989000000.0,8878000000.0,3199000000.0,3473000000.0,5194000000.0,,,,1681000000.0,7847000000.0,,333000000.0,-7805000000.0,7686000000.0,2015000000.0,117494000000.0,10947000000.0,32205000000.0,42126000000.0,10947000000.0,16936000000.0,100225000000.0,117494000000.0,79889000000.0,58099000000.0,,-1136000000.0
Dell Technologies Inc,DELL,,1571996,2018.0,Q1,,2017-05-05,2017-06-09 16:37:00+00:00,15064000000.0,8834000000.0,6376000000.0,-553000000.0,9554000000.0,0.0,20057000000.0,10354000000.0,38930000000.0,33283000000.0,44948000000.0,3772000000.0,2466000000.0,5438000000.0,5858000000.0,8330000000.0,2741000000.0,3255000000.0,4655000000.0,,,,1492000000.0,8435000000.0,,301000000.0,-6859000000.0,4842000000.0,1620000000.0,116040000000.0,11532000000.0,30384000000.0,36636000000.0,11532000000.0,17390000000.0,98349000000.0,116040000000.0,80218000000.0,61713000000.0,,-1113000000.0
Dell Technologies Inc,DELL,,1571996,2019.0,FY,,2019-02-01,2020-03-27 08:32:26+00:00,19213000000.0,12371000000.0,8495000000.0,-467000000.0,9676000000.0,0.0,16114000000.0,12944000000.0,40089000000.0,22270000000.0,49201000000.0,1005000000.0,3649000000.0,5259000000.0,4823000000.0,11066000000.0,4224000000.0,4398000000.0,6044000000.0,,,,2835000000.0,6327000000.0,,1196000000.0,-21349000000.0,4320000000.0,,111820000000.0,-5765000000.0,36138000000.0,44972000000.0,-5765000000.0,-942000000.0,111566000000.0,111820000000.0,70423000000.0,66594000000.0,,-63000000.0
Dell Technologies Inc,DELL,,1571996,2019.0,Q3,,2018-11-02,2018-12-10 16:25:33+00:00,19748000000.0,11113000000.0,7606000000.0,-456000000.0,15152000000.0,0.0,18348000000.0,12079000000.0,39651000000.0,23787000000.0,40507000000.0,2972000000.0,3793000000.0,5228000000.0,6833000000.0,10064000000.0,3946000000.0,4134000000.0,6445000000.0,,,,2698000000.0,6567000000.0,,2095000000.0,-8813000000.0,8150000000.0,2322000000.0,121241000000.0,7592000000.0,42959000000.0,47583000000.0,7592000000.0,14425000000.0,104721000000.0,121241000000.0,73054000000.0,57138000000.0,,-1487000000.0
Dell Technologies Inc,DELL,,1571996,2019.0,Q2,,2018-08-03,2018-09-11 07:51:09+00:00,20853000000.0,11201000000.0,7216000000.0,-334000000.0,15312000000.0,0.0,18321000000.0,11965000000.0,39504000000.0,25208000000.0,40414000000.0,3649000000.0,3642000000.0,5240000000.0,6648000000.0,9735000000.0,4030000000.0,4140000000.0,6326000000.0,,,,2625000000.0,6787000000.0,,2056000000.0,-7937000000.0,9144000000.0,2504000000.0,123381000000.0,8563000000.0,43125000000.0,49178000000.0,8563000000.0,15211000000.0,106114000000.0,123381000000.0,75016000000.0,56936000000.0,,-1487000000.0
Dell Technologies Inc,DELL,,1571996,2019.0,Q1,,2018-05-04,2018-06-12 09:00:11+00:00,18534000000.0,10561000000.0,6952000000.0,-121000000.0,15324000000.0,0.0,19521000000.0,11495000000.0,39656000000.0,26737000000.0,44770000000.0,3943000000.0,2933000000.0,5303000000.0,6495000000.0,9464000000.0,3799000000.0,3962000000.0,6049000000.0,,,,2548000000.0,7045000000.0,,844000000.0,-7438000000.0,7133000000.0,2402000000.0,123217000000.0,10485000000.0,41231000000.0,44114000000.0,10485000000.0,16980000000.0,105393000000.0,123217000000.0,76683000000.0,61279000000.0,,-1477000000.0
Dell Technologies Inc,DELL,,1571996,2020.0,FY,,2020-01-31,2020-06-08 16:36:11+00:00,20065000000.0,12484000000.0,9773000000.0,-709000000.0,9302000000.0,0.0,16091000000.0,14881000000.0,41691000000.0,18107000000.0,44319000000.0,864000000.0,3281000000.0,6055000000.0,4729000000.0,12919000000.0,4848000000.0,4895000000.0,6906000000.0,,0.0,0.0,10428000000.0,5383000000.0,,629000000.0,-16891000000.0,7737000000.0,,118861000000.0,-1574000000.0,36868000000.0,52456000000.0,-1574000000.0,3155000000.0,115077000000.0,118861000000.0,75938000000.0,62621000000.0,,-65000000.0
Dell Technologies Inc,DELL,,1571996,2020.0,Q3,,2019-11-01,2019-12-09 17:27:23+00:00,19443000000.0,11447000000.0,8161000000.0,-632000000.0,8555000000.0,0.0,16192000000.0,13787000000.0,41688000000.0,19174000000.0,44727000000.0,838000000.0,3257000000.0,5787000000.0,5681000000.0,12116000000.0,4465000000.0,4589000000.0,6924000000.0,,,,10090000000.0,6105000000.0,,934000000.0,-17299000000.0,7664000000.0,,116814000000.0,-1804000000.0,34772000000.0,49055000000.0,-1804000000.0,3877000000.0,112003000000.0,116814000000.0,76255000000.0,62948000000.0,,-65000000.0
Dell Technologies Inc,DELL,,1571996,2020.0,Q2,,2019-08-02,2019-09-09 17:41:06+00:00,19411000000.0,11586000000.0,8092000000.0,-565000000.0,9193000000.0,0.0,15956000000.0,13568000000.0,39998000000.0,19719000000.0,45973000000.0,768000000.0,3135000000.0,5568000000.0,5544000000.0,11780000000.0,4350000000.0,4473000000.0,6929000000.0,,,,9801000000.0,6628000000.0,,1024000000.0,-17775000000.0,5949000000.0,,115520000000.0,-2449000000.0,35316000000.0,47020000000.0,-2449000000.0,3095000000.0,111401000000.0,115520000000.0,74636000000.0,64381000000.0,,-65000000.0
Dell Technologies Inc,DELL,,1571996,2020.0,Q1,,2019-05-03,2019-06-10 16:44:02+00:00,18097000000.0,10517000000.0,7455000000.0,-525000000.0,9040000000.0,0.0,15179000000.0,13043000000.0,40015000000.0,20948000000.0,48640000000.0,782000000.0,3360000000.0,5505000000.0,4803000000.0,11135000000.0,4131000000.0,4277000000.0,6461000000.0,,,,4856000000.0,6525000000.0,,1774000000.0,-21053000000.0,4884000000.0,,109892000000.0,-6464000000.0,33655000000.0,43479000000.0,-6464000000.0,-1661000000.0,109779000000.0,109892000000.0,70732000000.0,66300000000.0,,-65000000.0
