company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Schlumberger NV,SLB,,87347,2011.0,Q2,,2011-06-30,2011-07-27 12:09:48+00:00,7013000000.0,9356000000.0,-2594000000.0,1378000000.0,12044000000.0,190000000.0,1210000000.0,336000000.0,13935000000.0,,4996000000.0,5745000000.0,1535000000.0,4306000000.0,12315000000.0,214000000.0,,1488000000.0,1244000000.0,1157000000.0,1296000000.0,1104000000.0,26815000000.0,3817000000.0,3555000000.0,54019000000.0,31848000000.0,19942000000.0,12376000000.0,31848000000.0,32062000000.0,21957000000.0,54019000000.0,21762000000.0,9581000000.0,-4417000000.0
Schlumberger NV,SLB,,87347,2011.0,Q1,,2011-03-31,2011-04-27 11:19:11+00:00,6328000000.0,8891000000.0,-2643000000.0,1475000000.0,11983000000.0,14000000.0,1544000000.0,338000000.0,13978000000.0,,5079000000.0,6422000000.0,1656000000.0,4092000000.0,12218000000.0,212000000.0,,1702000000.0,1253000000.0,1051000000.0,1230000000.0,970000000.0,25814000000.0,2189000000.0,2688000000.0,52372000000.0,31414000000.0,18211000000.0,10399000000.0,31414000000.0,31626000000.0,20746000000.0,52372000000.0,21943000000.0,10347000000.0,-3740000000.0
Schlumberger NV,SLB,,87347,2012.0,FY,,2012-12-31,2014-01-31 08:41:08+00:00,8453000000.0,11351000000.0,-3888000000.0,1905000000.0,11912000000.0,343000000.0,1426000000.0,368000000.0,14585000000.0,,4802000000.0,9509000000.0,1747000000.0,4785000000.0,14780000000.0,107000000.0,,1493000000.0,2169000000.0,1403000000.0,1477000000.0,1150000000.0,32887000000.0,2121000000.0,4369000000.0,61547000000.0,34751000000.0,24156000000.0,12368000000.0,34751000000.0,34858000000.0,26689000000.0,61547000000.0,22611000000.0,14321000000.0,-6160000000.0
Schlumberger NV,SLB,,87347,2012.0,Q3,,2012-09-30,2012-10-24 11:26:00+00:00,7913000000.0,11450000000.0,-3325000000.0,1852000000.0,11840000000.0,345000000.0,1459000000.0,368000000.0,14524000000.0,,4858000000.0,9397000000.0,1597000000.0,4921000000.0,14104000000.0,107000000.0,,1642000000.0,1398000000.0,1475000000.0,1407000000.0,1161000000.0,31889000000.0,1792000000.0,2908000000.0,59441000000.0,34204000000.0,22951000000.0,11532000000.0,34204000000.0,34311000000.0,25130000000.0,59441000000.0,22386000000.0,13598000000.0,-6200000000.0
Schlumberger NV,SLB,,87347,2012.0,Q2,,2012-06-30,2012-07-25 11:29:08+00:00,7422000000.0,10802000000.0,-3572000000.0,1521000000.0,11761000000.0,458000000.0,1214000000.0,369000000.0,14540000000.0,,4980000000.0,7953000000.0,1525000000.0,4762000000.0,13689000000.0,157000000.0,,1800000000.0,1490000000.0,1525000000.0,1239000000.0,1277000000.0,30830000000.0,2521000000.0,1972000000.0,57013000000.0,32810000000.0,21040000000.0,11526000000.0,32810000000.0,32967000000.0,24046000000.0,57013000000.0,22284000000.0,12520000000.0,-6209000000.0
Schlumberger NV,SLB,,87347,2012.0,Q1,,2012-03-31,2012-04-25 11:16:15+00:00,7294000000.0,10401000000.0,-3365000000.0,1346000000.0,11685000000.0,487000000.0,1411000000.0,369000000.0,14199000000.0,,4805000000.0,8439000000.0,1584000000.0,5118000000.0,13314000000.0,141000000.0,,1749000000.0,1717000000.0,1201000000.0,1172000000.0,1171000000.0,29794000000.0,1728000000.0,2739000000.0,56366000000.0,32347000000.0,21292000000.0,10802000000.0,32347000000.0,32488000000.0,23878000000.0,56366000000.0,21760000000.0,13076000000.0,-5767000000.0
Schlumberger NV,SLB,,87347,2013.0,FY,,2013-12-31,2015-01-29 06:05:46+00:00,8837000000.0,11497000000.0,-2554000000.0,3472000000.0,12192000000.0,288000000.0,1490000000.0,415000000.0,14706000000.0,,4709000000.0,10393000000.0,3680000000.0,4603000000.0,15096000000.0,166000000.0,,1708000000.0,670000000.0,1467000000.0,2684000000.0,1169000000.0,37966000000.0,2783000000.0,4898000000.0,67100000000.0,39469000000.0,26225000000.0,13525000000.0,39469000000.0,39635000000.0,27465000000.0,67100000000.0,25779000000.0,13940000000.0,-8135000000.0
Schlumberger NV,SLB,,87347,2013.0,Q3,,2013-09-30,2013-10-23 11:01:58+00:00,8366000000.0,12057000000.0,-3726000000.0,3149000000.0,12108000000.0,278000000.0,1471000000.0,418000000.0,14623000000.0,,4732000000.0,9916000000.0,3661000000.0,4895000000.0,14828000000.0,146000000.0,,1479000000.0,1833000000.0,1428000000.0,2186000000.0,1111000000.0,36711000000.0,2498000000.0,3286000000.0,65123000000.0,37885000000.0,25093000000.0,12753000000.0,37885000000.0,38031000000.0,27092000000.0,65123000000.0,25202000000.0,14339000000.0,-7208000000.0
Schlumberger NV,SLB,,87347,2013.0,Q2,,2013-06-30,2013-07-24 11:23:12+00:00,7815000000.0,11277000000.0,-3920000000.0,2586000000.0,12025000000.0,294000000.0,1361000000.0,420000000.0,14407000000.0,,4673000000.0,9098000000.0,3652000000.0,4955000000.0,14742000000.0,139000000.0,,1450000000.0,2031000000.0,1348000000.0,1978000000.0,1170000000.0,35409000000.0,2858000000.0,3339000000.0,63251000000.0,36909000000.0,23799000000.0,12454000000.0,36909000000.0,37048000000.0,26203000000.0,63251000000.0,24710000000.0,13749000000.0,-6605000000.0
Schlumberger NV,SLB,,87347,2013.0,Q1,,2013-03-31,2013-04-24 12:18:16+00:00,7842000000.0,11502000000.0,-3876000000.0,2129000000.0,11946000000.0,306000000.0,1548000000.0,419000000.0,14580000000.0,,4734000000.0,8138000000.0,1886000000.0,4973000000.0,14805000000.0,121000000.0,,1506000000.0,2056000000.0,1385000000.0,1696000000.0,1176000000.0,33729000000.0,2962000000.0,3432000000.0,61428000000.0,35660000000.0,23727000000.0,12771000000.0,35660000000.0,35781000000.0,25647000000.0,61428000000.0,22896000000.0,12876000000.0,-6139000000.0
Schlumberger NV,SLB,,87347,2014.0,FY,,2014-12-31,2016-01-27 10:33:17+00:00,9246000000.0,11171000000.0,-4206000000.0,3130000000.0,12495000000.0,144000000.0,1647000000.0,518000000.0,15487000000.0,,4654000000.0,10565000000.0,3677000000.0,4628000000.0,15396000000.0,199000000.0,,1296000000.0,1501000000.0,1250000000.0,2996000000.0,1317000000.0,41333000000.0,2765000000.0,4371000000.0,66904000000.0,37850000000.0,24694000000.0,14176000000.0,37850000000.0,38049000000.0,28855000000.0,66904000000.0,26814000000.0,14679000000.0,-11772000000.0
Schlumberger NV,SLB,,87347,2014.0,Q3,,2014-09-30,2014-10-22 11:29:42+00:00,8916000000.0,12352000000.0,-2741000000.0,3118000000.0,12428000000.0,287000000.0,1499000000.0,522000000.0,15243000000.0,,4690000000.0,11626000000.0,3696000000.0,4702000000.0,15809000000.0,182000000.0,,1733000000.0,606000000.0,1373000000.0,3409000000.0,1280000000.0,41543000000.0,1451000000.0,3641000000.0,68320000000.0,40505000000.0,25473000000.0,12388000000.0,40505000000.0,40687000000.0,27633000000.0,68320000000.0,27038000000.0,15245000000.0,-10725000000.0
Schlumberger NV,SLB,,87347,2014.0,Q2,,2014-06-30,2014-07-23 11:58:39+00:00,8692000000.0,12251000000.0,-2399000000.0,2267000000.0,12338000000.0,235000000.0,1529000000.0,525000000.0,15220000000.0,,4738000000.0,11740000000.0,3822000000.0,4770000000.0,15743000000.0,166000000.0,,1656000000.0,699000000.0,1459000000.0,3149000000.0,1038000000.0,40111000000.0,1505000000.0,4432000000.0,68086000000.0,40536000000.0,25414000000.0,12251000000.0,40536000000.0,40702000000.0,27384000000.0,68086000000.0,26929000000.0,15133000000.0,-9514000000.0
Schlumberger NV,SLB,,87347,2014.0,Q1,,2014-03-31,2014-04-23 11:15:09+00:00,8272000000.0,11680000000.0,-2555000000.0,3752000000.0,12246000000.0,301000000.0,1731000000.0,527000000.0,14832000000.0,,4713000000.0,11120000000.0,3765000000.0,4731000000.0,15114000000.0,176000000.0,,1708000000.0,663000000.0,1563000000.0,2940000000.0,1147000000.0,39036000000.0,1369000000.0,3326000000.0,66717000000.0,40004000000.0,25353000000.0,11899000000.0,40004000000.0,40180000000.0,26537000000.0,66717000000.0,26250000000.0,14638000000.0,-8723000000.0
Schlumberger NV,SLB,,87347,2015.0,FY,,2015-12-31,2017-01-25 11:34:28+00:00,7727000000.0,8780000000.0,-4558000000.0,2793000000.0,12693000000.0,208000000.0,1203000000.0,634000000.0,15605000000.0,,4569000000.0,14442000000.0,3729000000.0,3756000000.0,13415000000.0,272000000.0,,1075000000.0,1434000000.0,1134000000.0,3775000000.0,1028000000.0,40870000000.0,4557000000.0,10241000000.0,68005000000.0,35633000000.0,26912000000.0,14121000000.0,35633000000.0,35905000000.0,32100000000.0,68005000000.0,27678000000.0,17979000000.0,-13372000000.0
Schlumberger NV,SLB,,87347,2015.0,Q3,,2015-09-30,2015-10-21 12:01:30+00:00,7186000000.0,9372000000.0,-4193000000.0,3172000000.0,12642000000.0,150000000.0,1425000000.0,638000000.0,15610000000.0,,4524000000.0,7487000000.0,3798000000.0,4228000000.0,14554000000.0,238000000.0,,1276000000.0,1282000000.0,1177000000.0,3324000000.0,1108000000.0,42515000000.0,4761000000.0,3433000000.0,63342000000.0,37941000000.0,21532000000.0,14010000000.0,37941000000.0,38179000000.0,25163000000.0,63342000000.0,27256000000.0,11153000000.0,-13023000000.0
Schlumberger NV,SLB,,87347,2015.0,Q2,,2015-06-30,2015-07-22 11:49:37+00:00,7479000000.0,9569000000.0,-4108000000.0,3541000000.0,12586000000.0,168000000.0,1424000000.0,640000000.0,15525000000.0,,4525000000.0,9110000000.0,3831000000.0,4581000000.0,14848000000.0,220000000.0,,1333000000.0,1348000000.0,1269000000.0,3163000000.0,1003000000.0,42158000000.0,4231000000.0,3733000000.0,64753000000.0,37965000000.0,22861000000.0,13774000000.0,37965000000.0,38185000000.0,26568000000.0,64753000000.0,27044000000.0,12794000000.0,-12671000000.0
Schlumberger NV,SLB,,87347,2015.0,Q1,,2015-03-31,2015-04-22 10:38:45+00:00,8469000000.0,10443000000.0,-4285000000.0,2121000000.0,12535000000.0,156000000.0,1631000000.0,644000000.0,15512000000.0,,4575000000.0,8898000000.0,3708000000.0,4666000000.0,15135000000.0,210000000.0,,1363000000.0,1419000000.0,1326000000.0,3087000000.0,1293000000.0,41669000000.0,3828000000.0,4682000000.0,65411000000.0,37656000000.0,23394000000.0,14572000000.0,37656000000.0,37866000000.0,27545000000.0,65411000000.0,26882000000.0,12973000000.0,-12263000000.0
Schlumberger NV,SLB,,87347,2016.0,FY,,2016-12-31,2018-01-24 11:35:35+00:00,10016000000.0,9387000000.0,-4643000000.0,2929000000.0,12801000000.0,,1188000000.0,702000000.0,24990000000.0,,9855000000.0,16463000000.0,1481000000.0,4225000000.0,12821000000.0,451000000.0,,1880000000.0,1495000000.0,1058000000.0,4882000000.0,1530000000.0,36470000000.0,3153000000.0,6328000000.0,77956000000.0,41078000000.0,23927000000.0,15059000000.0,41078000000.0,41529000000.0,36427000000.0,77956000000.0,41208000000.0,21368000000.0,-3550000000.0
Schlumberger NV,SLB,,87347,2016.0,Q3,,2016-09-30,2016-10-26 11:21:31+00:00,9439000000.0,9565000000.0,-4388000000.0,3441000000.0,12823000000.0,391000000.0,1092000000.0,702000000.0,24957000000.0,,9837000000.0,17538000000.0,1637000000.0,4572000000.0,13004000000.0,340000000.0,,2622000000.0,1293000000.0,1141000000.0,4734000000.0,1595000000.0,37370000000.0,3739000000.0,7315000000.0,80594000000.0,42234000000.0,26425000000.0,14972000000.0,42234000000.0,42574000000.0,38020000000.0,80594000000.0,41165000000.0,23048000000.0,-3571000000.0
Schlumberger NV,SLB,,87347,2016.0,Q2,,2016-06-30,2016-07-27 08:55:31+00:00,9494000000.0,9374000000.0,-4478000000.0,2947000000.0,12835000000.0,391000000.0,1043000000.0,701000000.0,24603000000.0,,9921000000.0,18252000000.0,1662000000.0,5001000000.0,13226000000.0,369000000.0,,2631000000.0,1341000000.0,1237000000.0,4564000000.0,1359000000.0,37889000000.0,3371000000.0,8245000000.0,81171000000.0,42610000000.0,27195000000.0,14609000000.0,42610000000.0,42979000000.0,38192000000.0,81171000000.0,40750000000.0,23583000000.0,-3636000000.0
Schlumberger NV,SLB,,87347,2016.0,Q1,,2016-03-31,2016-04-27 06:16:28+00:00,6725000000.0,8382000000.0,-4466000000.0,2080000000.0,12700000000.0,208000000.0,1269000000.0,632000000.0,15649000000.0,,4551000000.0,17233000000.0,3742000000.0,3612000000.0,13259000000.0,303000000.0,,923000000.0,1392000000.0,1066000000.0,4240000000.0,1051000000.0,40745000000.0,4254000000.0,12352000000.0,69141000000.0,35359000000.0,27700000000.0,12880000000.0,35359000000.0,35662000000.0,33479000000.0,69141000000.0,28182000000.0,20599000000.0,-13620000000.0
Schlumberger NV,SLB,,87347,2017.0,FY,,2017-12-31,2018-10-24 11:22:57+00:00,10036000000.0,8084000000.0,-4274000000.0,1799000000.0,12975000000.0,,1223000000.0,699000000.0,25118000000.0,,9354000000.0,14875000000.0,1519000000.0,4046000000.0,11576000000.0,419000000.0,,1650000000.0,1082000000.0,1278000000.0,5923000000.0,1837000000.0,32190000000.0,3324000000.0,3290000000.0,71987000000.0,36842000000.0,18497000000.0,15282000000.0,36842000000.0,37261000000.0,34726000000.0,71987000000.0,41914000000.0,19444000000.0,-4049000000.0
Schlumberger NV,SLB,,87347,2017.0,Q3,,2017-09-30,2017-10-25 11:25:37+00:00,9715000000.0,9436000000.0,-4460000000.0,1690000000.0,12863000000.0,,1310000000.0,700000000.0,25113000000.0,,9540000000.0,15871000000.0,1481000000.0,4308000000.0,12338000000.0,437000000.0,,1893000000.0,1340000000.0,1218000000.0,5183000000.0,1441000000.0,35136000000.0,1289000000.0,3262000000.0,73569000000.0,39573000000.0,19914000000.0,13014000000.0,39573000000.0,40010000000.0,33559000000.0,73569000000.0,41317000000.0,20545000000.0,-3966000000.0
Schlumberger NV,SLB,,87347,2017.0,Q2,,2017-06-30,2017-07-26 10:13:54+00:00,9444000000.0,8925000000.0,-4558000000.0,1903000000.0,12843000000.0,,1159000000.0,700000000.0,25058000000.0,,9636000000.0,16600000000.0,1566000000.0,4338000000.0,12358000000.0,432000000.0,,2000000000.0,1385000000.0,1792000000.0,4971000000.0,1398000000.0,35284000000.0,2224000000.0,4315000000.0,74862000000.0,39520000000.0,21273000000.0,13527000000.0,39520000000.0,39952000000.0,34910000000.0,74862000000.0,41231000000.0,21383000000.0,-4049000000.0
Schlumberger NV,SLB,,87347,2017.0,Q1,,2017-03-31,2017-04-26 11:24:23+00:00,9408000000.0,8636000000.0,-4529000000.0,1902000000.0,12780000000.0,,1215000000.0,704000000.0,25045000000.0,,9743000000.0,16538000000.0,1720000000.0,4288000000.0,12507000000.0,448000000.0,,1908000000.0,1457000000.0,1606000000.0,5277000000.0,1442000000.0,36052000000.0,2449000000.0,5451000000.0,76175000000.0,40606000000.0,21883000000.0,13776000000.0,40606000000.0,41054000000.0,35121000000.0,76175000000.0,41785000000.0,21345000000.0,-3697000000.0
Schlumberger NV,SLB,,87347,2018.0,FY,,2018-12-31,2019-10-23 11:29:53+00:00,10223000000.0,7881000000.0,-4622000000.0,1433000000.0,13132000000.0,,1155000000.0,701000000.0,24931000000.0,,8727000000.0,14644000000.0,1538000000.0,4010000000.0,11679000000.0,424000000.0,,1441000000.0,1153000000.0,1063000000.0,7901000000.0,3197000000.0,31658000000.0,1407000000.0,1344000000.0,70507000000.0,36162000000.0,15731000000.0,13486000000.0,36162000000.0,36586000000.0,33921000000.0,70507000000.0,43097000000.0,20435000000.0,-4006000000.0
Schlumberger NV,SLB,,87347,2018.0,Q3,,2018-09-30,2018-10-24 11:22:57+00:00,9419000000.0,8409000000.0,-4313000000.0,1493000000.0,13058000000.0,,1265000000.0,701000000.0,25134000000.0,,8930000000.0,14159000000.0,1497000000.0,4108000000.0,11739000000.0,415000000.0,,1529000000.0,957000000.0,1112000000.0,6263000000.0,1853000000.0,31712000000.0,3215000000.0,1361000000.0,70046000000.0,36533000000.0,16483000000.0,14600000000.0,36533000000.0,36948000000.0,33098000000.0,70046000000.0,41824000000.0,18498000000.0,-3924000000.0
Schlumberger NV,SLB,,87347,2018.0,Q2,,2018-06-30,2018-07-25 12:17:58+00:00,9367000000.0,8606000000.0,-4305000000.0,1461000000.0,13030000000.0,,1264000000.0,699000000.0,25121000000.0,,9092000000.0,13865000000.0,1487000000.0,4120000000.0,11504000000.0,413000000.0,,1541000000.0,971000000.0,1125000000.0,6052000000.0,1816000000.0,31760000000.0,3736000000.0,1588000000.0,70156000000.0,36484000000.0,16900000000.0,15066000000.0,36484000000.0,36897000000.0,33259000000.0,70156000000.0,41752000000.0,18193000000.0,-4001000000.0
Schlumberger NV,SLB,,87347,2018.0,Q1,,2018-03-31,2018-04-25 11:16:47+00:00,9598000000.0,8472000000.0,-4159000000.0,1865000000.0,12998000000.0,,1311000000.0,700000000.0,25120000000.0,,9217000000.0,13526000000.0,1483000000.0,4174000000.0,11556000000.0,402000000.0,,1579000000.0,1027000000.0,1244000000.0,6047000000.0,1825000000.0,32022000000.0,4586000000.0,2300000000.0,71478000000.0,36924000000.0,18055000000.0,16195000000.0,36924000000.0,37326000000.0,34152000000.0,71478000000.0,41867000000.0,17957000000.0,-3937000000.0
Schlumberger NV,SLB,,87347,2019.0,FY,,2019-12-31,2020-04-22 09:19:20+00:00,10663000000.0,7747000000.0,-4438000000.0,1137000000.0,13078000000.0,,1209000000.0,702000000.0,16042000000.0,,7089000000.0,14770000000.0,1565000000.0,4130000000.0,9270000000.0,416000000.0,,491000000.0,967000000.0,1486000000.0,6816000000.0,2810000000.0,18751000000.0,524000000.0,1030000000.0,56312000000.0,23760000000.0,15530000000.0,13098000000.0,23760000000.0,24176000000.0,32136000000.0,56312000000.0,31512000000.0,19038000000.0,-3631000000.0
Schlumberger NV,SLB,,87347,2019.0,Q3,,2019-09-30,2019-10-23 11:29:53+00:00,10364000000.0,8332000000.0,-4569000000.0,1183000000.0,13012000000.0,,1078000000.0,701000000.0,16112000000.0,,7282000000.0,16333000000.0,1335000000.0,4341000000.0,9605000000.0,414000000.0,,591000000.0,1101000000.0,1186000000.0,7505000000.0,3155000000.0,19111000000.0,340000000.0,1109000000.0,57990000000.0,23913000000.0,16151000000.0,12483000000.0,23913000000.0,24327000000.0,33663000000.0,57990000000.0,32234000000.0,21180000000.0,-3641000000.0
Schlumberger NV,SLB,,87347,2019.0,Q2,,2019-06-30,2019-07-24 11:28:04+00:00,9851000000.0,8471000000.0,-4544000000.0,1466000000.0,13037000000.0,,1123000000.0,701000000.0,24950000000.0,11359000000.0,8485000000.0,16978000000.0,1558000000.0,4389000000.0,11359000000.0,421000000.0,,1330000000.0,1119000000.0,1125000000.0,7906000000.0,3118000000.0,31186000000.0,98000000.0,882000000.0,70591000000.0,35852000000.0,16333000000.0,11773000000.0,35852000000.0,36273000000.0,34318000000.0,70591000000.0,42899000000.0,22545000000.0,-3827000000.0
Schlumberger NV,SLB,,87347,2019.0,Q1,,2019-03-31,2019-04-24 11:26:17+00:00,9702000000.0,8171000000.0,-4527000000.0,1230000000.0,13000000000.0,,1194000000.0,702000000.0,24945000000.0,,8611000000.0,16449000000.0,1544000000.0,4224000000.0,11533000000.0,421000000.0,,1375000000.0,1136000000.0,1223000000.0,7915000000.0,3140000000.0,31386000000.0,99000000.0,925000000.0,70321000000.0,36103000000.0,15773000000.0,11697000000.0,36103000000.0,36524000000.0,33797000000.0,70321000000.0,43015000000.0,22100000000.0,-3756000000.0
Schlumberger NV,SLB,,87347,2020.0,Q1,,2020-03-31,2020-04-22 09:19:20+00:00,10168000000.0,7486000000.0,-4723000000.0,1375000000.0,12963000000.0,,1157000000.0,704000000.0,12924000000.0,,3673000000.0,15409000000.0,1515000000.0,4148000000.0,8550000000.0,422000000.0,155000000.0,,936000000.0,1288000000.0,5511000000.0,3004000000.0,10681000000.0,1233000000.0,1969000000.0,48594000000.0,15561000000.0,16266000000.0,13262000000.0,15561000000.0,15983000000.0,32611000000.0,48594000000.0,23778000000.0,19349000000.0,-3360000000.0
