company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q1,,2014-12-26,2015-02-03 17:08:42+00:00,122400000.0,508500000.0,69000000.0,44400000.0,62000000.0,899000000.0,,5248600000.0,146400000.0,,44800000.0,2413700000.0,6984900000.0,3942200000.0,369300000.0,945600000.0,,2344100000.0,116200000.0,,,505900000.0,,,0.0,364400000.0,472300000.0,,,141800000.0,-193100000.0,22900000.0,12773600000.0,5071800000.0,2065000000.0,765000000.0,5071800000.0,5071800000.0,7701800000.0,12773600000.0,9763000000.0,6936800000.0,0.0,-28100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,FY,,2016-09-30,2017-02-07 16:36:34+00:00,110100000.0,465800000.0,,-85600000.0,73400000.0,280500000.0,,5436300000.0,,,116000000.0,3705300000.0,9182300000.0,5788700000.0,335600000.0,844000000.0,67700000.0,2581400000.0,144900000.0,,,550900000.0,308800000.0,201400000.0,,260500000.0,337200000.0,,,115900000.0,682600000.0,256300000.0,15498700000.0,5270700000.0,1506600000.0,1234700000.0,5270700000.0,5270700000.0,10228000000.0,15498700000.0,13148100000.0,8993300000.0,0.0,-762600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q3,,2016-06-24,2016-08-02 16:38:14+00:00,125400000.0,500000000.0,,-65700000.0,73200000.0,521900000.0,,5418600000.0,115700000.0,,110500000.0,3645500000.0,9258500000.0,6279000000.0,357700000.0,1012000000.0,95300000.0,2772500000.0,136400000.0,,,642000000.0,0.0,69900000.0,,290900000.0,298500000.0,,,131000000.0,567600000.0,21700000.0,15833200000.0,5208800000.0,1626300000.0,969500000.0,5208800000.0,5208800000.0,10624400000.0,15833200000.0,13194900000.0,9654900000.0,0.0,-711700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q2,,2016-03-25,2016-05-03 16:15:03+00:00,118000000.0,503500000.0,,-65100000.0,72500000.0,341400000.0,,5406000000.0,116300000.0,,99600000.0,3645300000.0,9425300000.0,6409600000.0,377100000.0,999400000.0,118300000.0,2872200000.0,132700000.0,,,549500000.0,1000000.0,103400000.0,,288700000.0,308300000.0,,,205600000.0,368300000.0,21600000.0,15903600000.0,5097900000.0,1544900000.0,892100000.0,5097900000.0,5097900000.0,10805700000.0,15903600000.0,13359300000.0,9913600000.0,0.0,-611300000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q1,,2015-12-25,2016-02-02 17:02:39+00:00,118200000.0,485900000.0,,-65300000.0,72000000.0,521900000.0,,5393000000.0,116300000.0,,79600000.0,3645200000.0,9491700000.0,6409600000.0,284900000.0,993000000.0,,2999000000.0,114900000.0,,,592500000.0,800000.0,76100000.0,,284000000.0,362900000.0,,,215600000.0,250000000.0,21900000.0,16039300000.0,5192600000.0,1625400000.0,888300000.0,5192600000.0,5192600000.0,10846700000.0,16039300000.0,13420900000.0,9958400000.0,0.0,-385100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,FY,,2017-12-29,2019-02-26 16:57:56+00:00,113300000.0,445800000.0,,-12900000.0,73200000.0,1260900000.0,,5511000000.0,,15800000.0,98500000.0,3482700000.0,8375000000.0,6420900000.0,340400000.0,966800000.0,94100000.0,689000000.0,67100000.0,154000000.0,84100000.0,452100000.0,,57000000.0,,171200000.0,364200000.0,,,,2588600000.0,313700000.0,15280900000.0,6522000000.0,2285200000.0,1050400000.0,6522000000.0,6522000000.0,8758900000.0,15280900000.0,12028900000.0,7708500000.0,0.0,-1564700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q3,,2017-09-29,2017-11-07 17:25:29+00:00,104900000.0,464300000.0,,-13100000.0,73100000.0,371800000.0,,5497800000.0,,28100000.0,84400000.0,3459500000.0,8545900000.0,5517400000.0,341300000.0,962400000.0,78500000.0,2294100000.0,67500000.0,154000000.0,,440400000.0,0.0,78100000.0,,191600000.0,414200000.0,,,121100000.0,980600000.0,318200000.0,14611900000.0,5113000000.0,1452500000.0,1054100000.0,5113000000.0,5113000000.0,9498900000.0,14611900000.0,12197000000.0,8444800000.0,0.0,-1352300000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q2,,2017-06-30,2017-08-08 16:59:53+00:00,113900000.0,482100000.0,,-8000000.0,73600000.0,330200000.0,,5483400000.0,,122000000.0,92800000.0,3446200000.0,8604700000.0,5338500000.0,339400000.0,940700000.0,67500000.0,2254400000.0,67700000.0,154000000.0,,460200000.0,0.0,54100000.0,,189900000.0,361100000.0,,,134000000.0,917500000.0,519400000.0,14621200000.0,5096000000.0,1439700000.0,1362400000.0,5096000000.0,5096000000.0,9525200000.0,14621200000.0,12240800000.0,8162800000.0,0.0,-1296900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q1,,2017-03-31,2017-05-08 16:26:05+00:00,115400000.0,486300000.0,,-9900000.0,72500000.0,259800000.0,,5466200000.0,,,69300000.0,3446200000.0,8778900000.0,5699900000.0,358800000.0,911400000.0,71800000.0,2338100000.0,67500000.0,154000000.0,,525800000.0,0.0,80800000.0,,191800000.0,375400000.0,,,188400000.0,855600000.0,244900000.0,14775600000.0,5114200000.0,1447300000.0,1036200000.0,5114200000.0,5114200000.0,9661400000.0,14775600000.0,12416900000.0,8625200000.0,0.0,-1197700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,FY,,2018-12-28,2020-02-25 17:40:42+00:00,147500000.0,623300000.0,,-24300000.0,59700000.0,348900000.0,,5528200000.0,,,124000000.0,,8282800000.0,6069200000.0,322300000.0,982000000.0,228000000.0,324300000.0,60500000.0,,132700000.0,572200000.0,,77600000.0,18500000.0,185300000.0,304600000.0,,,,-1017700000.0,22400000.0,10877300000.0,2887300000.0,1427200000.0,943700000.0,2887300000.0,2887300000.0,7990000000.0,10877300000.0,8468100000.0,7046300000.0,0.0,-1617400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q3,,2018-09-28,2018-11-06 16:35:23+00:00,76600000.0,349600000.0,,-18700000.0,49800000.0,290700000.0,,5539800000.0,,43400000.0,89000000.0,3675400000.0,8585200000.0,6174000000.0,143400000.0,439300000.0,127600000.0,668900000.0,65200000.0,0.0,,437500000.0,1136800000.0,259400000.0,,170500000.0,296900000.0,0.0,0.0,117700000.0,2701000000.0,16700000.0,14908600000.0,6603600000.0,2038200000.0,922600000.0,6603600000.0,6603600000.0,8305000000.0,14908600000.0,12431100000.0,7382400000.0,0.0,-1618500000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q2,,2018-06-29,2018-08-07 16:35:21+00:00,75800000.0,337600000.0,,-21700000.0,62200000.0,235700000.0,,5527400000.0,,39900000.0,74600000.0,3676700000.0,8769000000.0,6335100000.0,184400000.0,430100000.0,129200000.0,809700000.0,65300000.0,0.0,,441000000.0,1112500000.0,231000000.0,,168200000.0,289400000.0,0.0,0.0,135600000.0,2587800000.0,22200000.0,15049800000.0,6474400000.0,2005800000.0,884500000.0,6474400000.0,6474400000.0,8575400000.0,15049800000.0,12613900000.0,7690900000.0,0.0,-1619100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q1,,2018-03-30,2018-05-08 16:38:06+00:00,96900000.0,321500000.0,,-16800000.0,61900000.0,511900000.0,,5515700000.0,,20200000.0,50100000.0,3674000000.0,8953800000.0,6491500000.0,213400000.0,426700000.0,125300000.0,871300000.0,66800000.0,0.0,,368000000.0,1143000000.0,241200000.0,,157300000.0,339900000.0,0.0,0.0,114900000.0,2572900000.0,322100000.0,15516500000.0,6461300000.0,2304700000.0,1098500000.0,6461300000.0,6461300000.0,9055200000.0,15516500000.0,12785100000.0,7956700000.0,0.0,-1610500000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,FY,,2019-12-27,2020-05-06 16:11:30+00:00,139800000.0,577500000.0,,-7900000.0,60000000.0,790900000.0,,5581200000.0,,,105200000.0,,7018000000.0,4741200000.0,312100000.0,896500000.0,227100000.0,,62400000.0,,,485400000.0,,62900000.0,,593700000.0,1880600000.0,,,150200000.0,-2016900000.0,633600000.0,10338900000.0,1940700000.0,1830700000.0,1426900000.0,1940700000.0,1940700000.0,8398200000.0,10338900000.0,7611700000.0,6971300000.0,0.0,-1615700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,Q3,,2019-09-27,2019-11-05 16:59:28+00:00,100900000.0,538800000.0,,-22100000.0,60300000.0,498800000.0,,5577900000.0,,,83700000.0,,7496100000.0,5048700000.0,325500000.0,894700000.0,253500000.0,22000000.0,58600000.0,,,506500000.0,175900000.0,146700000.0,,304100000.0,278700000.0,,,122200000.0,-859800000.0,716100000.0,10356100000.0,3080400000.0,1661200000.0,1553900000.0,3080400000.0,3080400000.0,7275700000.0,10356100000.0,7800200000.0,5721800000.0,0.0,-1615600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,Q2,,2019-06-28,2019-08-06 16:34:58+00:00,148600000.0,528400000.0,,-20100000.0,60500000.0,241100000.0,,5570200000.0,,,79800000.0,,7721100000.0,4823000000.0,337400000.0,994200000.0,262500000.0,53400000.0,59500000.0,,,565300000.0,,45900000.0,,287000000.0,330100000.0,,,112500000.0,-857500000.0,717900000.0,10221700000.0,3075200000.0,1219400000.0,1557500000.0,3075200000.0,3075200000.0,7146500000.0,10221700000.0,8008100000.0,5589000000.0,0.0,-1617400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,Q1,,2019-03-29,2019-05-07 16:39:40+00:00,132600000.0,575900000.0,,-22500000.0,59600000.0,225800000.0,,5557100000.0,,7700000.0,60800000.0,,8060200000.0,5817600000.0,319700000.0,977000000.0,262800000.0,81100000.0,59700000.0,,,560700000.0,,72400000.0,,276800000.0,366800000.0,,,120100000.0,-863700000.0,19800000.0,10555500000.0,3053900000.0,1241500000.0,854000000.0,3053900000.0,3053900000.0,7501600000.0,10555500000.0,8337000000.0,6647600000.0,0.0,-1617000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2020.0,Q1,,2020-03-27,2020-05-06 16:11:30+00:00,110200000.0,527200000.0,,-9200000.0,60600000.0,808000000.0,,5587800000.0,,,63000000.0,,6820400000.0,4739100000.0,327100000.0,878200000.0,291300000.0,,61500000.0,,,394400000.0,,82300000.0,,599400000.0,1838900000.0,,,211000000.0,-2067100000.0,634200000.0,10171300000.0,1895800000.0,1873300000.0,1284100000.0,1895800000.0,1895800000.0,8275500000.0,10171300000.0,7419800000.0,6991400000.0,0.0,-1615700000.0
