company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2013.0,Q2YTD,2012-09-29,2013-03-29,2014-05-08 17:06:40+00:00,-88100000.0,,,66900000.0,,0.0,-132800000.0,0.0,172800000.0,-165000000.0,-7800000.0,172800000.0,-165000000.0,-7800000.0,0.0,53200000.0,54300000.0,-1100000.0,3800000.0,3000000.0,-200000.0,172800000.0,-76700000.0,-3000000.0,0.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2013.0,Q1,2012-09-29,2012-12-28,2014-02-07 08:38:43+00:00,-88100000.0,,,33700000.0,,0.0,-114900000.0,,189200000.0,-130200000.0,-59000000.0,189200000.0,-130200000.0,-59000000.0,0.0,19200000.0,19800000.0,-600000.0,2400000.0,1900000.0,700000.0,187600000.0,-42800000.0,-300000.0,0.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,FY,2013-09-28,2014-09-26,2016-11-29 17:13:17+00:00,-2793800000.0,128000000.0,57200000.0,275900000.0,0.0,-4200000.0,-40600000.0,3043200000.0,2953900000.0,-2890800000.0,373400000.0,2953900000.0,-2890800000.0,373400000.0,432300000.0,-319300000.0,-319300000.0,,457400000.0,34700000.0,30800000.0,,-127800000.0,-106500000.0,-17500000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q4,2014-06-28,2014-09-26,,-1490600000.0,128000000.0,57200000.0,117200000.0,,-2400000.0,18100000.0,1746400000.0,1697300000.0,-1520300000.0,205300000.0,1697300000.0,-1520300000.0,205300000.0,379900000.0,-352400000.0,-353100000.0,700000.0,423100000.0,9600000.0,18000000.0,,-47700000.0,-43100000.0,-15600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q3TTM,2013-06-29,2014-06-27,,-1303200000.0,15000000.0,800000.0,196100000.0,,-500000.0,-17000000.0,1296900000.0,1256900000.0,-1406700000.0,297800000.0,1256900000.0,-1406700000.0,297800000.0,147500000.0,66600000.0,66000000.0,600000.0,52700000.0,25700000.0,14000000.0,,-117500000.0,-63700000.0,-1900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q3,2014-03-29,2014-06-27,,-10000000.0,,,82000000.0,,300000.0,-49000000.0,,4500000.0,-38700000.0,26900000.0,4500000.0,-38700000.0,26900000.0,-7000000.0,-24100000.0,-24300000.0,200000.0,18200000.0,5000000.0,700000.0,,-29400000.0,-400000.0,-100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q3YTD,2013-09-28,2014-06-27,2015-08-04 16:30:02+00:00,-1303200000.0,,,158700000.0,,-1800000.0,-58700000.0,1296800000.0,1256600000.0,-1370500000.0,168100000.0,1256600000.0,-1370500000.0,168100000.0,52400000.0,33100000.0,33800000.0,-700000.0,34300000.0,25100000.0,12800000.0,,-80100000.0,-63400000.0,-1900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q2YTD,2013-09-28,2014-03-28,2015-05-05 16:57:12+00:00,-1293200000.0,,,76700000.0,,-2100000.0,-9700000.0,1296800000.0,1252100000.0,-1331800000.0,141200000.0,1252100000.0,-1331800000.0,141200000.0,59400000.0,57200000.0,58100000.0,-900000.0,16100000.0,20100000.0,12100000.0,,-50700000.0,-63000000.0,-1800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q2TTM,2013-03-30,2014-03-28,,-1293200000.0,15000000.0,800000.0,149400000.0,,-800000.0,35100000.0,2195000000.0,1452300000.0,-1401500000.0,284900000.0,1452300000.0,-1401500000.0,284900000.0,334900000.0,62800000.0,62600000.0,200000.0,37800000.0,21100000.0,13600000.0,-688700000.0,-121900000.0,-73300000.0,-1800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q2,2013-12-28,2014-03-28,,-1293200000.0,,,41600000.0,,-700000.0,49200000.0,1296800000.0,1247900000.0,-1319200000.0,119100000.0,1247900000.0,-1319200000.0,119100000.0,47100000.0,11600000.0,11700000.0,-100000.0,16600000.0,14600000.0,3000000.0,,-29000000.0,-62600000.0,-900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q1,2013-09-28,2013-12-27,2015-02-03 17:08:42+00:00,,,,35100000.0,,-1400000.0,-58900000.0,,4200000.0,-12600000.0,22100000.0,4200000.0,-12600000.0,22100000.0,12300000.0,45600000.0,46400000.0,-800000.0,-500000.0,5500000.0,9100000.0,,-21700000.0,-400000.0,-900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2014.0,Q1TTM,2012-12-29,2013-12-27,,,15000000.0,800000.0,141000000.0,,-100000.0,-32000000.0,898200000.0,188000000.0,-117100000.0,217000000.0,188000000.0,-117100000.0,217000000.0,287800000.0,85200000.0,85400000.0,-200000.0,22600000.0,7600000.0,9700000.0,-703500000.0,-126800000.0,-13400000.0,-900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,FY,2014-09-27,2015-09-25,2016-11-29 17:13:17+00:00,-2154700000.0,123800000.0,200500000.0,672500000.0,0.0,-11600000.0,-158200000.0,3010000000.0,1069900000.0,-2296600000.0,896400000.0,1069900000.0,-2296600000.0,896400000.0,-341900000.0,324700000.0,324700000.0,,57400000.0,68500000.0,6100000.0,,-148000000.0,-1916400000.0,-92200000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q4,2015-06-27,2015-09-25,,-978400000.0,123800000.0,200500000.0,191300000.0,,-4500000.0,46000000.0,1290000000.0,816400000.0,-1008500000.0,337200000.0,816400000.0,-1008500000.0,337200000.0,140600000.0,75200000.0,75200000.0,,24700000.0,8400000.0,25400000.0,,-55500000.0,-405200000.0,-76800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q3YTD,2014-09-27,2015-06-26,2016-08-02 16:38:14+00:00,-1176300000.0,,,481200000.0,0.0,-7100000.0,-204200000.0,1720000000.0,253500000.0,-1288100000.0,559200000.0,253500000.0,-1288100000.0,559200000.0,-482500000.0,249500000.0,249500000.0,,32700000.0,60100000.0,-19300000.0,,-92500000.0,-1511200000.0,-15400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q3,2015-03-28,2015-06-26,,-1176300000.0,,,180000000.0,,300000.0,-70700000.0,1640000000.0,212900000.0,-1235100000.0,193700000.0,212900000.0,-1235100000.0,193700000.0,-828200000.0,58000000.0,58000000.0,,26400000.0,19300000.0,-21400000.0,,-37400000.0,-1443300000.0,-3100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q3TTM,2014-06-28,2015-06-26,,-2666900000.0,128000000.0,57200000.0,598400000.0,,-9500000.0,-186100000.0,3466400000.0,1950800000.0,-2808400000.0,764500000.0,1950800000.0,-2808400000.0,764500000.0,-102600000.0,-102900000.0,-103600000.0,700000.0,455800000.0,69700000.0,-1300000.0,,-140200000.0,-1554300000.0,-31000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q2YTD,2014-09-27,2015-03-27,2016-05-03 16:15:03+00:00,0.0,,,301200000.0,0.0,-7400000.0,-133500000.0,80000000.0,40600000.0,-53000000.0,365500000.0,40600000.0,-53000000.0,365500000.0,345700000.0,191500000.0,191500000.0,,6300000.0,40800000.0,2100000.0,,-55100000.0,-67900000.0,-12300000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q2TTM,2014-03-29,2015-03-27,,-1500600000.0,128000000.0,57200000.0,500400000.0,,-9500000.0,-164400000.0,1826400000.0,1742400000.0,-1612000000.0,597700000.0,1742400000.0,-1612000000.0,597700000.0,718600000.0,-185000000.0,-185900000.0,900000.0,447600000.0,55400000.0,20800000.0,,-132200000.0,-111400000.0,-28000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q2,2014-12-27,2015-03-27,,,,,150600000.0,,-3500000.0,-82500000.0,80000000.0,41400000.0,-32100000.0,148700000.0,41400000.0,-32100000.0,148700000.0,154500000.0,98800000.0,98800000.0,,-18200000.0,23200000.0,700000.0,,-32800000.0,-60100000.0,-1700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q1,2014-09-27,2014-12-26,2016-02-02 17:02:39+00:00,,,,150600000.0,0.0,-3900000.0,-51000000.0,0.0,-800000.0,-20900000.0,216800000.0,-800000.0,-20900000.0,216800000.0,191200000.0,92700000.0,92700000.0,,24500000.0,17600000.0,1400000.0,,-22300000.0,-7800000.0,-10600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2015.0,Q1TTM,2013-12-28,2014-12-26,,-2793800000.0,128000000.0,57200000.0,391400000.0,,-6700000.0,-32700000.0,3043200000.0,2948900000.0,-2899100000.0,568100000.0,2948900000.0,-2899100000.0,568100000.0,611200000.0,-272200000.0,-273000000.0,800000.0,482400000.0,46800000.0,23100000.0,,-128400000.0,-113900000.0,-27200000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,FY,2015-09-26,2016-09-30,2019-02-26 16:57:56+00:00,-245400000.0,165400000.0,332400000.0,834500000.0,266700000.0,300000.0,-316900000.0,98300000.0,-1162300000.0,-155600000.0,1184600000.0,-1162300000.0,-155600000.0,1184600000.0,-133000000.0,643700000.0,643700000.0,,23300000.0,14000000.0,6000000.0,,-182900000.0,-621700000.0,-652900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q4,2016-06-25,2016-09-30,,-75900000.0,165400000.0,332400000.0,209500000.0,-300000.0,-300000.0,-186500000.0,,-306900000.0,-172000000.0,190200000.0,-306900000.0,-172000000.0,190200000.0,-289000000.0,115000000.0,115000000.0,,52200000.0,5500000.0,-46400000.0,,-49400000.0,-261500000.0,-50900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q3TTM,2015-06-27,2016-06-24,,-1147900000.0,123800000.0,200500000.0,816300000.0,267000000.0,-3900000.0,-84400000.0,1388300000.0,-39000000.0,-992100000.0,1331600000.0,-39000000.0,-992100000.0,1331600000.0,296600000.0,603900000.0,603900000.0,,-4200000.0,16900000.0,77800000.0,,-189000000.0,-765400000.0,-678800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q3,2016-03-26,2016-06-24,,600000.0,,,207500000.0,-2800000.0,700000.0,24900000.0,19900000.0,-256900000.0,-17600000.0,454300000.0,-256900000.0,-17600000.0,454300000.0,180500000.0,199300000.0,199300000.0,,22600000.0,2200000.0,26700000.0,,-42100000.0,-178600000.0,-100400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q3YTD,2015-09-26,2016-06-24,2016-08-02 16:38:14+00:00,-169500000.0,,,625000000.0,267000000.0,600000.0,-130400000.0,98300000.0,-855400000.0,16400000.0,994400000.0,-855400000.0,16400000.0,994400000.0,156000000.0,528700000.0,528700000.0,,-28900000.0,8500000.0,52400000.0,,-133500000.0,-360200000.0,-602000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q2TTM,2015-03-28,2016-03-25,,-2324800000.0,123800000.0,200500000.0,788800000.0,269800000.0,-4300000.0,-180000000.0,3008400000.0,430800000.0,-2209600000.0,1071000000.0,430800000.0,-2209600000.0,1071000000.0,-712100000.0,462600000.0,462600000.0,,-400000.0,34000000.0,29700000.0,,-184300000.0,-2030100000.0,-581500000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q2,2015-12-26,2016-03-25,,-170100000.0,,,211500000.0,5800000.0,1400000.0,-134000000.0,16400000.0,-229000000.0,-181600000.0,228700000.0,-229000000.0,-181600000.0,228700000.0,-180500000.0,118300000.0,118300000.0,,32900000.0,2700000.0,25100000.0,,-42400000.0,-21900000.0,-226200000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q2YTD,2015-09-26,2016-03-25,2016-05-03 16:15:03+00:00,-170100000.0,,,417500000.0,269800000.0,-100000.0,-155300000.0,78400000.0,-598500000.0,34000000.0,540100000.0,-598500000.0,34000000.0,540100000.0,-24500000.0,329400000.0,329400000.0,,-51500000.0,6300000.0,25700000.0,,-91400000.0,-181600000.0,-501600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q1,2015-09-26,2015-12-25,2017-02-07 16:36:34+00:00,0.0,,,206000000.0,264000000.0,-1500000.0,-21300000.0,62000000.0,-369500000.0,215600000.0,311400000.0,-369500000.0,215600000.0,311400000.0,156000000.0,211100000.0,211100000.0,,-84400000.0,3600000.0,600000.0,,-49000000.0,-159700000.0,-275400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2016.0,Q1TTM,2014-12-27,2015-12-25,,-2154700000.0,123800000.0,200500000.0,727900000.0,264000000.0,-9200000.0,-128500000.0,3072000000.0,701200000.0,-2060100000.0,991000000.0,701200000.0,-2060100000.0,991000000.0,-377100000.0,443100000.0,443100000.0,,-51500000.0,54500000.0,5300000.0,,-174700000.0,-2068300000.0,-357000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,FY,2016-12-31,2017-12-29,2020-02-25 17:40:42+00:00,-76300000.0,73400000.0,339100000.0,808300000.0,576900000.0,2500000.0,-1932900000.0,1465000000.0,-130200000.0,318400000.0,727300000.0,-130200000.0,318400000.0,727300000.0,918000000.0,2134400000.0,2134400000.0,,-282500000.0,4100000.0,3900000.0,,-186100000.0,-947600000.0,-651700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q4,2017-09-30,2017-12-29,,-40400000.0,73400000.0,339100000.0,201800000.0,,-200000.0,-1580400000.0,925000000.0,682300000.0,-71800000.0,278800000.0,682300000.0,-71800000.0,278800000.0,889100000.0,1608700000.0,1608700000.0,,48700000.0,100000.0,3400000.0,,-34800000.0,-28800000.0,-214000000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q3YTD,2016-12-31,2017-09-29,2018-11-06 16:35:23+00:00,-35900000.0,,,606500000.0,576900000.0,2700000.0,-352500000.0,540000000.0,-812500000.0,390200000.0,448500000.0,-812500000.0,390200000.0,448500000.0,28900000.0,525700000.0,525700000.0,,-331200000.0,4000000.0,500000.0,,-151300000.0,-918800000.0,-437700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q3TTM,2016-06-25,2017-09-29,,-111800000.0,165400000.0,332400000.0,816000000.0,576600000.0,2400000.0,-539000000.0,540000000.0,-1119400000.0,218200000.0,638700000.0,-1119400000.0,218200000.0,638700000.0,-260100000.0,640700000.0,640700000.0,,-279000000.0,9500000.0,-45900000.0,,-200700000.0,-1180300000.0,-488600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q3,2017-07-01,2017-09-29,,-35900000.0,,,200500000.0,,1100000.0,-61900000.0,500000000.0,-110300000.0,-75200000.0,226000000.0,-110300000.0,-75200000.0,226000000.0,41600000.0,63700000.0,63700000.0,,23700000.0,100000.0,10400000.0,,-49700000.0,-553500000.0,-56900000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q2YTD,2016-12-31,2017-06-30,2018-08-07 16:35:21+00:00,0.0,,,406000000.0,576900000.0,1600000.0,-290600000.0,40000000.0,-702200000.0,465400000.0,222500000.0,-702200000.0,465400000.0,222500000.0,-12700000.0,462000000.0,462000000.0,,-354900000.0,3900000.0,-9900000.0,,-101600000.0,-365300000.0,-380800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q2TTM,2016-03-26,2017-06-30,,-75300000.0,165400000.0,332400000.0,823000000.0,573800000.0,2000000.0,-452200000.0,59900000.0,-1266000000.0,275800000.0,867000000.0,-1266000000.0,275800000.0,867000000.0,-121200000.0,776300000.0,776300000.0,,-280100000.0,11600000.0,-29600000.0,,-193100000.0,-805400000.0,-532100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q2,2017-04-01,2017-06-30,,,,,202000000.0,,1600000.0,17000000.0,14000000.0,-203900000.0,-48100000.0,319900000.0,-203900000.0,-48100000.0,319900000.0,69500000.0,62800000.0,62800000.0,,38100000.0,1700000.0,900000.0,,-49000000.0,-118400000.0,-101200000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q1,2016-12-31,2017-03-31,2018-05-08 16:38:06+00:00,0.0,,,204000000.0,576900000.0,0.0,-307600000.0,26000000.0,-498300000.0,513500000.0,-97400000.0,-498300000.0,513500000.0,-97400000.0,-82200000.0,399200000.0,399200000.0,,-393000000.0,2200000.0,-10800000.0,,-52600000.0,-246900000.0,-279600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2017.0,Q1TTM,2015-12-26,2017-03-31,,-245400000.0,165400000.0,332400000.0,832500000.0,579600000.0,1800000.0,-603200000.0,62300000.0,-1291100000.0,142300000.0,775800000.0,-1291100000.0,142300000.0,775800000.0,-371200000.0,831800000.0,831800000.0,,-285300000.0,12600000.0,-5400000.0,,-186500000.0,-708900000.0,-657100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,FY,2017-12-30,2018-12-28,2020-02-25 17:40:42+00:00,-699900000.0,12400000.0,309700000.0,852100000.0,313000000.0,-1800000.0,-527700000.0,690300000.0,-1095000000.0,-480300000.0,665500000.0,-1095000000.0,-480300000.0,665500000.0,-911600000.0,-3607000000.0,-3607000000.0,,3948100000.0,1000000.0,33600000.0,,-127000000.0,-1728800000.0,-57500000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q4,2018-09-29,2018-12-28,,,12400000.0,309700000.0,255100000.0,-200000.0,-900000.0,-273600000.0,33100000.0,-96100000.0,-29100000.0,184400000.0,-96100000.0,-29100000.0,184400000.0,58300000.0,-3829800000.0,-3829800000.0,,4032700000.0,,4800000.0,,-33700000.0,-129100000.0,-100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q3TTM,2017-09-30,2018-09-28,,-740300000.0,73400000.0,339100000.0,798800000.0,313200000.0,-1100000.0,-1834500000.0,1582200000.0,-316600000.0,-523000000.0,759900000.0,-316600000.0,-523000000.0,759900000.0,-80800000.0,1831500000.0,1831500000.0,,-35900000.0,1100000.0,32200000.0,,-128100000.0,-1628500000.0,-271400000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q3,2018-06-30,2018-09-28,,,,,199900000.0,14900000.0,300000.0,-123800000.0,,-169600000.0,5100000.0,219300000.0,-169600000.0,5100000.0,219300000.0,55100000.0,225200000.0,225200000.0,,-82000000.0,1000000.0,16400000.0,,-26200000.0,-170000000.0,-600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q2YTD,2017-12-30,2018-06-29,2019-08-06 16:34:58+00:00,-699900000.0,,,397100000.0,298300000.0,-1200000.0,-130300000.0,657200000.0,-829300000.0,-456300000.0,261800000.0,-829300000.0,-456300000.0,261800000.0,-1025000000.0,-2400000.0,-2400000.0,,-2600000.0,0.0,12400000.0,,-67100000.0,-1429700000.0,-56800000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q2TTM,2017-07-01,2018-06-29,,-776200000.0,73400000.0,339100000.0,799400000.0,298300000.0,-300000.0,-1772600000.0,2082200000.0,-257300000.0,-603300000.0,766600000.0,-257300000.0,-603300000.0,766600000.0,-94300000.0,1670000000.0,1670000000.0,,69800000.0,200000.0,26200000.0,,-151600000.0,-2012000000.0,-327700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q2,2018-03-31,2018-06-29,,,,,198500000.0,,-900000.0,37600000.0,30400000.0,-490500000.0,-28700000.0,244000000.0,-490500000.0,-28700000.0,244000000.0,-276100000.0,15600000.0,15600000.0,,-7700000.0,,4100000.0,,-32800000.0,-510700000.0,-10200000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q1,2017-12-30,2018-03-30,2019-05-07 16:39:40+00:00,-699900000.0,,,198600000.0,298300000.0,-300000.0,-167900000.0,626800000.0,-338800000.0,-427600000.0,17800000.0,-338800000.0,-427600000.0,17800000.0,-748900000.0,-18000000.0,-18000000.0,,5100000.0,0.0,8300000.0,,-34300000.0,-919000000.0,-46600000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2018.0,Q1TTM,2017-04-01,2018-03-30,,-776200000.0,73400000.0,339100000.0,802900000.0,298300000.0,2200000.0,-1793200000.0,2065800000.0,29300000.0,-622700000.0,842500000.0,29300000.0,-622700000.0,842500000.0,251300000.0,1717200000.0,1717200000.0,,115600000.0,1900000.0,23000000.0,,-167800000.0,-1619700000.0,-418700000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,Q4,2019-09-28,2019-12-27,,,30700000.0,314200000.0,227600000.0,95100000.0,100000.0,-354500000.0,,-14900000.0,86700000.0,208800000.0,-14900000.0,86700000.0,208800000.0,280700000.0,-1317700000.0,-1317700000.0,,1653400000.0,100000.0,15900000.0,,-24300000.0,-14900000.0,-100000.0
Mallinckrodt Plc,MNK,549300LMDE3RUP8Z3L60,1567892,2019.0,FY,2018-12-29,2019-12-27,2020-02-25 17:40:42+00:00,0.0,30700000.0,314200000.0,951100000.0,95100000.0,600000.0,-752700000.0,695000000.0,-280100000.0,-8300000.0,742900000.0,-280100000.0,-8300000.0,742900000.0,455100000.0,-996500000.0,-996500000.0,,1541000000.0,600000.0,29600000.0,,-133000000.0,-973100000.0,-2600000.0
