company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2010.0,Q2TTM,2008-12-01,2009-11-30,,3.02,3.02,1.0,3.02,401000000.0,420700000.0,3479000000.0,1473500000.0,1473500000.0,,1473500000.0,10189800000.0,18357700000.0,102200000.0,195000000.0,2292800000.0,10189800000.0,8167900000.0,-8100000.0,6367800000.0,1800100000.0,94100000.0,1894200000.0,18357700000.0,487200000.0,487200000.0,487200000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2010.0,Q2,2009-09-01,2009-11-30,2011-01-06 17:02:58+00:00,0.77,0.77,0.27,0.76,,116000000.0,573000000.0,375000000.0,375000000.0,,375000000.0,2445000000.0,4405000000.0,12000000.0,,906000000.0,2445000000.0,1960000000.0,-2000000.0,1479000000.0,481000000.0,10000000.0,491000000.0,4405000000.0,487200000.0,487200000.0,487200000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2010.0,Q1TTM,2008-09-01,2009-08-31,,3.07,3.07,0.98,3.07,401000000.0,434300000.0,2906000000.0,1489500000.0,1489500000.0,,1489500000.0,10284900000.0,18542800000.0,102600000.0,195000000.0,2933600000.0,10284900000.0,8257900000.0,-1100000.0,6435600000.0,1822300000.0,101500000.0,1923800000.0,18542800000.0,485800000.0,485800000.0,485800000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2010.0,Q1,2009-06-01,2009-08-31,2010-10-06 16:05:05+00:00,1.06,1.06,0.25,1.04,,168000000.0,554000000.0,513000000.0,513000000.0,,513000000.0,2583000000.0,4799000000.0,12000000.0,,992000000.0,2583000000.0,2216000000.0,-1000000.0,1546000000.0,670000000.0,11000000.0,681000000.0,4799000000.0,485800000.0,485800000.0,485800000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q4,2011-03-01,2011-05-31,,0.62,0.62,0.15,0.62,,158000000.0,513000000.0,594000000.0,633000000.0,-39000000.0,594000000.0,2773000000.0,5021000000.0,-13000000.0,,927000000.0,2773000000.0,2248000000.0,-4000000.0,1440000000.0,808000000.0,-17000000.0,791000000.0,5021000000.0,951100000.0,951100000.0,951100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,FY,2010-06-01,2011-05-31,2013-07-23 16:32:32+00:00,2.24,2.28,0.6,2.24,,690000000.0,2344000000.0,2133000000.0,2172000000.0,-39000000.0,2133000000.0,10915000000.0,20117000000.0,25000000.0,,4017000000.0,10915000000.0,9202000000.0,-4000000.0,6361000000.0,2841000000.0,21000000.0,2862000000.0,20117000000.0,951100000.0,951100000.0,951100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q3YTD,2010-06-01,2011-02-28,,3.24,3.24,0.86,3.24,,532000000.0,1831000000.0,1539000000.0,1539000000.0,,1539000000.0,8142000000.0,15096000000.0,38000000.0,,3090000000.0,8142000000.0,6954000000.0,,4921000000.0,2033000000.0,38000000.0,2071000000.0,15096000000.0,475300000.0,475300000.0,475300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q3TTM,2010-03-01,2011-02-28,,4.34,4.34,1.13,4.34,,693000000.0,2497000000.0,2061000000.0,2061000000.0,,2061000000.0,10813000000.0,20173000000.0,55000000.0,,4162000000.0,10813000000.0,9360000000.0,-2000000.0,6659000000.0,2701000000.0,53000000.0,2754000000.0,20173000000.0,475300000.0,475300000.0,475300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q3,2010-12-01,2011-02-28,2012-04-06 16:23:59+00:00,1.1,1.1,0.31,1.08,,184000000.0,578000000.0,523000000.0,523000000.0,,523000000.0,2752000000.0,5079000000.0,17000000.0,,1059000000.0,2752000000.0,2327000000.0,0.0,1637000000.0,690000000.0,17000000.0,707000000.0,5079000000.0,475300000.0,475300000.0,475300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q2YTD,2010-06-01,2010-11-30,,2.13,2.13,0.54,2.13,,348000000.0,1253000000.0,1016000000.0,1016000000.0,,1016000000.0,5390000000.0,10017000000.0,21000000.0,,2031000000.0,5390000000.0,4627000000.0,,3284000000.0,1343000000.0,21000000.0,1364000000.0,10017000000.0,477900000.0,477900000.0,477900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q2TTM,2009-12-01,2010-11-30,,4.26,4.26,1.09,4.26,,674000000.0,2482000000.0,2035000000.0,2035000000.0,,2035000000.0,10576000000.0,19827000000.0,46000000.0,,4103000000.0,10576000000.0,9251000000.0,-3000000.0,6585000000.0,2666000000.0,43000000.0,2709000000.0,19827000000.0,477900000.0,477900000.0,477900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q2,2010-09-01,2010-11-30,2012-01-05 16:49:23+00:00,0.96,0.96,0.31,0.94,,152000000.0,574000000.0,457000000.0,457000000.0,,457000000.0,2649000000.0,4842000000.0,28000000.0,,1037000000.0,2649000000.0,2193000000.0,-1000000.0,1611000000.0,582000000.0,27000000.0,609000000.0,4842000000.0,477900000.0,477900000.0,477900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q1TTM,2009-09-01,2010-08-31,,4.07,4.07,1.07,4.07,,638000000.0,2481000000.0,1953000000.0,1953000000.0,,1953000000.0,10372000000.0,19390000000.0,30000000.0,,3972000000.0,10372000000.0,9018000000.0,-4000000.0,6453000000.0,2565000000.0,26000000.0,2591000000.0,19390000000.0,479600000.0,479600000.0,479600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2011.0,Q1,2010-06-01,2010-08-31,2011-10-06 16:01:53+00:00,1.17,1.17,0.27,1.14,,196000000.0,679000000.0,559000000.0,559000000.0,,559000000.0,2741000000.0,5175000000.0,-7000000.0,,994000000.0,2741000000.0,2434000000.0,1000000.0,1673000000.0,761000000.0,-6000000.0,755000000.0,5175000000.0,479600000.0,479600000.0,479600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q4,2012-03-01,2012-05-31,,0.58,0.58,0.18,0.58,,177000000.0,707000000.0,537000000.0,563000000.0,-26000000.0,537000000.0,3454000000.0,6048000000.0,-36000000.0,,1110000000.0,3454000000.0,2594000000.0,-1000000.0,1817000000.0,777000000.0,-37000000.0,740000000.0,6048000000.0,920000000.0,920000000.0,920000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,FY,2011-06-01,2012-05-31,2014-07-25 16:22:20+00:00,2.4,2.45,0.7,2.4,,754000000.0,2607000000.0,2211000000.0,2257000000.0,-46000000.0,2211000000.0,13183000000.0,23331000000.0,-54000000.0,,4472000000.0,13183000000.0,10148000000.0,-4000000.0,7079000000.0,3069000000.0,-58000000.0,3011000000.0,23331000000.0,920000000.0,920000000.0,920000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q3YTD,2011-06-01,2012-02-29,,1.83,1.83,0.5,1.83,,577000000.0,1900000000.0,1674000000.0,1694000000.0,-20000000.0,1674000000.0,9729000000.0,17283000000.0,-18000000.0,,3362000000.0,9729000000.0,7554000000.0,-3000000.0,5262000000.0,2292000000.0,-21000000.0,2271000000.0,17283000000.0,915100000.0,915100000.0,915100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q3TTM,2011-03-01,2012-02-29,,2.48,2.48,0.66,2.48,,735000000.0,2413000000.0,2268000000.0,2327000000.0,-59000000.0,2268000000.0,12502000000.0,22304000000.0,-31000000.0,,4289000000.0,12502000000.0,9802000000.0,-7000000.0,6702000000.0,3100000000.0,-38000000.0,3062000000.0,22304000000.0,915100000.0,915100000.0,915100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q3,2011-12-01,2012-02-29,2013-04-04 16:46:36+00:00,0.61,0.62,0.18,0.61,,218000000.0,592000000.0,560000000.0,569000000.0,-9000000.0,560000000.0,3171000000.0,5656000000.0,10000000.0,,1116000000.0,3171000000.0,2485000000.0,0.0,1708000000.0,777000000.0,10000000.0,787000000.0,5656000000.0,915100000.0,915100000.0,915100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q2YTD,2011-06-01,2011-11-30,,1.21,1.21,0.31,1.21,,359000000.0,1308000000.0,1114000000.0,1125000000.0,-11000000.0,1114000000.0,6558000000.0,11627000000.0,-28000000.0,,2246000000.0,6558000000.0,5069000000.0,-3000000.0,3554000000.0,1515000000.0,-31000000.0,1484000000.0,11627000000.0,918500000.0,918500000.0,918500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q2TTM,2010-12-01,2011-11-30,,2.43,2.43,0.64,2.43,,701000000.0,2399000000.0,2231000000.0,2281000000.0,-50000000.0,2231000000.0,12083000000.0,21727000000.0,-24000000.0,,4232000000.0,12083000000.0,9644000000.0,-7000000.0,6631000000.0,3013000000.0,-31000000.0,2982000000.0,21727000000.0,918500000.0,918500000.0,918500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q2,2011-09-01,2011-11-30,2013-01-09 16:16:23+00:00,0.51,0.52,0.18,0.51,,152000000.0,616000000.0,469000000.0,480000000.0,-11000000.0,469000000.0,3170000000.0,5546000000.0,-10000000.0,,1115000000.0,3170000000.0,2376000000.0,-3000000.0,1731000000.0,645000000.0,-13000000.0,632000000.0,5546000000.0,918500000.0,918500000.0,918500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q1TTM,2010-09-01,2011-08-31,,4.77,4.77,1.22,4.77,,701000000.0,2357000000.0,2219000000.0,2258000000.0,-39000000.0,2219000000.0,11562000000.0,21023000000.0,14000000.0,,4154000000.0,11562000000.0,9461000000.0,-5000000.0,6511000000.0,2950000000.0,9000000.0,2959000000.0,21023000000.0,465000000.0,465000000.0,465000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2012.0,Q1,2011-06-01,2011-08-31,2012-10-09 16:16:09+00:00,1.39,1.39,0.31,1.36,,207000000.0,692000000.0,645000000.0,645000000.0,,645000000.0,3388000000.0,6081000000.0,-18000000.0,,1131000000.0,3388000000.0,2693000000.0,0.0,1823000000.0,870000000.0,-18000000.0,852000000.0,6081000000.0,465000000.0,465000000.0,465000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q4,2013-03-01,2013-05-31,,0.73,0.73,0.21,0.73,,203000000.0,642000000.0,655000000.0,683000000.0,-28000000.0,655000000.0,3757000000.0,6697000000.0,-13000000.0,,1396000000.0,3757000000.0,2940000000.0,-3000000.0,2038000000.0,902000000.0,-16000000.0,886000000.0,6697000000.0,897300000.0,897300000.0,897300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,FY,2012-06-01,2013-05-31,2015-07-23 17:26:50+00:00,2.76,2.74,0.81,2.68,,805000000.0,2745000000.0,2472000000.0,2451000000.0,21000000.0,2472000000.0,14279000000.0,25313000000.0,15000000.0,,5051000000.0,14279000000.0,11034000000.0,3000000.0,7796000000.0,3238000000.0,18000000.0,3256000000.0,25313000000.0,897300000.0,897300000.0,897300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q3YTD,2012-06-01,2013-02-28,,1.55,1.55,0.44,1.55,,602000000.0,2103000000.0,1817000000.0,1768000000.0,49000000.0,1817000000.0,10522000000.0,18616000000.0,28000000.0,,3655000000.0,10522000000.0,8094000000.0,6000000.0,5758000000.0,2336000000.0,34000000.0,2370000000.0,18616000000.0,893900000.0,1170300000.0,1186300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q3TTM,2012-03-01,2013-02-28,,2.01,2.01,0.58,2.01,,779000000.0,2810000000.0,2354000000.0,2331000000.0,23000000.0,2354000000.0,13976000000.0,24664000000.0,-8000000.0,,4765000000.0,13976000000.0,10688000000.0,5000000.0,7575000000.0,3113000000.0,-3000000.0,3110000000.0,24664000000.0,893900000.0,1170300000.0,1186300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q3,2012-12-01,2013-02-28,2014-04-04 18:10:26+00:00,0.97,0.74,0.21,0.73,,196000000.0,619000000.0,866000000.0,662000000.0,204000000.0,866000000.0,3451000000.0,6187000000.0,-17000000.0,,1244000000.0,3451000000.0,2736000000.0,2000000.0,1863000000.0,873000000.0,-15000000.0,858000000.0,6187000000.0,893900000.0,1170300000.0,1186300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q2YTD,2012-06-01,2012-11-30,,1.44,1.44,0.49,1.44,,406000000.0,1484000000.0,951000000.0,1106000000.0,-155000000.0,951000000.0,7071000000.0,12429000000.0,45000000.0,,2411000000.0,7071000000.0,5358000000.0,4000000.0,3895000000.0,1463000000.0,49000000.0,1512000000.0,12429000000.0,897000000.0,662100000.0,673700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q2TTM,2011-12-01,2012-11-30,,3.09,3.09,0.99,3.09,,801000000.0,2783000000.0,2048000000.0,2238000000.0,-190000000.0,2048000000.0,13696000000.0,24133000000.0,19000000.0,,4637000000.0,13696000000.0,10437000000.0,3000000.0,7420000000.0,3017000000.0,22000000.0,3039000000.0,24133000000.0,897000000.0,662100000.0,673700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q2,2012-09-01,2012-11-30,2014-01-07 16:38:02+00:00,0.43,0.58,0.21,0.57,,191000000.0,613000000.0,384000000.0,521000000.0,-137000000.0,384000000.0,3425000000.0,5955000000.0,17000000.0,,1223000000.0,3425000000.0,2530000000.0,1000000.0,1836000000.0,694000000.0,18000000.0,712000000.0,5955000000.0,897000000.0,662100000.0,673700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q1TTM,2011-09-01,2012-08-31,,2.36,2.36,0.71,2.36,,762000000.0,2786000000.0,2133000000.0,2197000000.0,-64000000.0,2133000000.0,13441000000.0,23724000000.0,-8000000.0,,4529000000.0,13441000000.0,10283000000.0,-1000000.0,7315000000.0,2968000000.0,-9000000.0,2959000000.0,23724000000.0,905600000.0,905600000.0,905600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2013.0,Q1,2012-06-01,2012-08-31,2013-10-07 17:12:00+00:00,0.62,0.65,0.18,0.63,,215000000.0,871000000.0,567000000.0,585000000.0,-18000000.0,567000000.0,3646000000.0,6474000000.0,28000000.0,,1188000000.0,3646000000.0,2828000000.0,3000000.0,2059000000.0,769000000.0,31000000.0,800000000.0,6474000000.0,905600000.0,905600000.0,905600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,FY,2013-06-01,2014-05-31,2016-07-21 16:11:03+00:00,1.52,1.52,0.47,1.49,,851000000.0,3031000000.0,2693000000.0,2693000000.0,,2693000000.0,15353000000.0,27799000000.0,-103000000.0,,5735000000.0,15353000000.0,12446000000.0,-33000000.0,8766000000.0,3680000000.0,-136000000.0,3544000000.0,27799000000.0,1766700000.0,1766700000.0,1766700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q4,2014-03-01,2014-05-31,,0.4,0.4,0.12,0.4,,214000000.0,876000000.0,698000000.0,698000000.0,,698000000.0,4040000000.0,7425000000.0,-17000000.0,,1572000000.0,4040000000.0,3385000000.0,-8000000.0,2448000000.0,937000000.0,-25000000.0,912000000.0,7425000000.0,1766700000.0,1766700000.0,1766700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q3,2013-12-01,2014-02-28,2015-04-07 16:33:16+00:00,0.78,0.77,0.24,0.75,,198000000.0,733000000.0,682000000.0,682000000.0,,682000000.0,3869000000.0,6972000000.0,-45000000.0,,1436000000.0,3869000000.0,3103000000.0,-9000000.0,2169000000.0,934000000.0,-54000000.0,880000000.0,6972000000.0,882300000.0,882300000.0,882300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q3YTD,2013-06-01,2014-02-28,,2.26,2.26,0.67,2.26,,637000000.0,2155000000.0,1995000000.0,1995000000.0,,1995000000.0,11313000000.0,20374000000.0,-86000000.0,,4163000000.0,11313000000.0,9061000000.0,-25000000.0,6318000000.0,2743000000.0,-111000000.0,2632000000.0,20374000000.0,882300000.0,882300000.0,882300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q3TTM,2013-03-01,2014-02-28,,3.0,3.0,0.88,3.0,,840000000.0,2797000000.0,2650000000.0,2678000000.0,-28000000.0,2650000000.0,15070000000.0,27071000000.0,-99000000.0,,5559000000.0,15070000000.0,12001000000.0,-28000000.0,8356000000.0,3645000000.0,-127000000.0,3518000000.0,27071000000.0,882300000.0,882300000.0,882300000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q2,2013-09-01,2013-11-30,2015-01-07 16:56:03+00:00,0.0,0.6,0.24,0.59,,180000000.0,691000000.0,534000000.0,534000000.0,,534000000.0,3605000000.0,6431000000.0,-13000000.0,,1400000000.0,3605000000.0,2826000000.0,-8000000.0,2091000000.0,735000000.0,-21000000.0,714000000.0,6431000000.0,,888000000.0,888000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q2YTD,2013-06-01,2013-11-30,,1.48,1.48,0.42,1.48,,439000000.0,1422000000.0,1313000000.0,1313000000.0,,1313000000.0,7444000000.0,13402000000.0,-41000000.0,,2727000000.0,7444000000.0,5958000000.0,-16000000.0,4149000000.0,1809000000.0,-57000000.0,1752000000.0,13402000000.0,,888000000.0,888000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q2TTM,2012-12-01,2013-11-30,,3.19,3.19,0.85,3.19,,838000000.0,2683000000.0,2834000000.0,2658000000.0,176000000.0,2834000000.0,14652000000.0,26286000000.0,-71000000.0,,5367000000.0,14652000000.0,11634000000.0,-17000000.0,8050000000.0,3584000000.0,-88000000.0,3496000000.0,26286000000.0,,888000000.0,888000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q1,2013-06-01,2013-08-31,2014-10-07 16:58:23+00:00,0.88,0.88,0.21,0.86,,259000000.0,731000000.0,779000000.0,779000000.0,,779000000.0,3839000000.0,6971000000.0,-28000000.0,,1327000000.0,3839000000.0,3132000000.0,-8000000.0,2058000000.0,1074000000.0,-36000000.0,1038000000.0,6971000000.0,889400000.0,889400000.0,889400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2014.0,Q1TTM,2012-09-01,2013-08-31,,3.02,3.02,0.82,3.02,,849000000.0,2605000000.0,2684000000.0,2645000000.0,39000000.0,2684000000.0,14472000000.0,25810000000.0,-41000000.0,,5190000000.0,14472000000.0,11338000000.0,-8000000.0,7795000000.0,3543000000.0,-49000000.0,3494000000.0,25810000000.0,889400000.0,889400000.0,889400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,FY,2014-06-01,2015-05-31,2017-07-20 16:18:16+00:00,1.9,1.9,0.54,1.85,,932000000.0,3213000000.0,3273000000.0,3273000000.0,,3273000000.0,16534000000.0,30601000000.0,58000000.0,,6679000000.0,16534000000.0,14067000000.0,-28000000.0,9892000000.0,4175000000.0,30000000.0,4205000000.0,30601000000.0,1723500000.0,1723500000.0,1723500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q4,2015-03-01,2015-05-31,,0.5,0.5,0.14,0.5,,187000000.0,819000000.0,865000000.0,865000000.0,,865000000.0,4186000000.0,7779000000.0,58000000.0,,1776000000.0,4186000000.0,3593000000.0,-4000000.0,2595000000.0,998000000.0,54000000.0,1052000000.0,7779000000.0,1723500000.0,1723500000.0,1723500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q3,2014-12-01,2015-02-28,2016-04-05 16:14:43+00:00,0.46,0.46,0.14,0.45,,255000000.0,731000000.0,791000000.0,791000000.0,,791000000.0,4034000000.0,7460000000.0,5000000.0,,1648000000.0,4034000000.0,3426000000.0,-6000000.0,2379000000.0,1047000000.0,-1000000.0,1046000000.0,7460000000.0,1722900000.0,1722900000.0,1722900000.0
