company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2010.0,Q2TTM,2009-01-01,2009-12-31,,,275000000.0,161000000.0,189000000.0,,7000000.0,-13000000.0,,308000000.0,-555000000.0,-187000000.0,684000000.0,,-1000000.0,109000000.0,-555000000.0,-188000000.0,793000000.0,57000000.0,590000000.0,491000000.0,99000000.0,17000000.0,37000000.0,1000000.0,-270000000.0,-188000000.0,-630000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2010.0,Q2,2009-10-01,2009-12-31,,,,,46000000.0,,-3000000.0,-28000000.0,,262000000.0,-190000000.0,-42000000.0,134000000.0,,,18000000.0,-190000000.0,-42000000.0,152000000.0,-83000000.0,110000000.0,93000000.0,17000000.0,23000000.0,16000000.0,,-71000000.0,-42000000.0,-397000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-02-07 16:55:14+00:00,,,,94000000.0,,2000000.0,-126000000.0,,297000000.0,-225000000.0,-75000000.0,211000000.0,,,35000000.0,-225000000.0,-75000000.0,246000000.0,-52000000.0,267000000.0,233000000.0,34000000.0,10000000.0,31000000.0,1000000.0,-141000000.0,-76000000.0,-412000000.0,0.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2010.0,Q1TTM,2008-10-01,2009-09-30,,,275000000.0,161000000.0,189000000.0,,4000000.0,-56000000.0,,46000000.0,-500000000.0,-189000000.0,648000000.0,,-1000000.0,91000000.0,-500000000.0,-190000000.0,739000000.0,53000000.0,566000000.0,484000000.0,82000000.0,31000000.0,40000000.0,2000000.0,-264000000.0,-191000000.0,-322000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2010.0,Q1,2009-07-01,2009-09-30,2010-11-03 17:13:25+00:00,,,,48000000.0,,5000000.0,-98000000.0,,35000000.0,-35000000.0,-33000000.0,77000000.0,,,17000000.0,-35000000.0,-33000000.0,94000000.0,31000000.0,157000000.0,140000000.0,17000000.0,-13000000.0,15000000.0,1000000.0,-70000000.0,-34000000.0,-15000000.0,0.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q4,2011-04-01,2011-06-30,,,295000000.0,131000000.0,43000000.0,747000000.0,,76000000.0,,87000000.0,-117000000.0,-69000000.0,303000000.0,,,-11000000.0,-117000000.0,-69000000.0,292000000.0,106000000.0,169000000.0,169000000.0,,15000000.0,23000000.0,,-73000000.0,-69000000.0,29000000.0,-183000000.0,-747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,FY,2010-07-01,2011-06-30,2013-08-23 17:05:34+00:00,0.0,295000000.0,131000000.0,173000000.0,747000000.0,8000000.0,-72000000.0,,87000000.0,-1078000000.0,544000000.0,690000000.0,,,8000000.0,-1078000000.0,544000000.0,698000000.0,172000000.0,557000000.0,287000000.0,270000000.0,302000000.0,93000000.0,25000000.0,-303000000.0,-228000000.0,-300000000.0,-655000000.0,,0.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q3TTM,2010-04-01,2011-03-31,,,301000000.0,149000000.0,175000000.0,,7000000.0,-18000000.0,,-164000000.0,-1387000000.0,510000000.0,730000000.0,,,52000000.0,-1387000000.0,510000000.0,782000000.0,-88000000.0,559000000.0,268000000.0,291000000.0,305000000.0,89000000.0,14000000.0,-301000000.0,-251000000.0,-389000000.0,-622000000.0,747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q3,2011-01-01,2011-03-31,,,,,42000000.0,,2000000.0,19000000.0,,,-339000000.0,-70000000.0,217000000.0,,,-36000000.0,-339000000.0,-70000000.0,181000000.0,-226000000.0,151000000.0,141000000.0,10000000.0,15000000.0,35000000.0,,-76000000.0,-70000000.0,40000000.0,-338000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-05-03 16:43:00+00:00,0.0,,,130000000.0,,8000000.0,-148000000.0,,0.0,-961000000.0,613000000.0,387000000.0,,,19000000.0,-961000000.0,613000000.0,406000000.0,66000000.0,388000000.0,118000000.0,270000000.0,287000000.0,70000000.0,25000000.0,-230000000.0,-159000000.0,-329000000.0,-472000000.0,747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q2TTM,2010-01-01,2010-12-31,,-19000000.0,301000000.0,149000000.0,177000000.0,,3000000.0,-31000000.0,,-1000000.0,-1103000000.0,529000000.0,723000000.0,,-2000000.0,75000000.0,-1103000000.0,527000000.0,798000000.0,225000000.0,573000000.0,270000000.0,303000000.0,307000000.0,84000000.0,15000000.0,-295000000.0,-214000000.0,-607000000.0,-284000000.0,747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q2,2010-10-01,2010-12-31,,,,,43000000.0,,-4000000.0,-99000000.0,,-134000000.0,-697000000.0,717000000.0,44000000.0,,,33000000.0,-697000000.0,717000000.0,77000000.0,93000000.0,21000000.0,-163000000.0,184000000.0,263000000.0,13000000.0,25000000.0,-77000000.0,-55000000.0,-369000000.0,-130000000.0,747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-02-06 16:55:41+00:00,,,,88000000.0,,6000000.0,-167000000.0,,,-622000000.0,683000000.0,170000000.0,,,55000000.0,-622000000.0,683000000.0,225000000.0,292000000.0,237000000.0,-23000000.0,260000000.0,272000000.0,35000000.0,25000000.0,-154000000.0,-89000000.0,-369000000.0,-134000000.0,747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q1TTM,2009-10-01,2010-09-30,,-19000000.0,301000000.0,149000000.0,180000000.0,,4000000.0,40000000.0,,395000000.0,-596000000.0,-230000000.0,813000000.0,,-2000000.0,60000000.0,-596000000.0,-232000000.0,873000000.0,49000000.0,662000000.0,526000000.0,136000000.0,67000000.0,87000000.0,-10000000.0,-289000000.0,-201000000.0,-635000000.0,-154000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2011.0,Q1,2010-07-01,2010-09-30,2011-11-03 16:09:25+00:00,,,,45000000.0,,10000000.0,-68000000.0,,134000000.0,75000000.0,-34000000.0,126000000.0,,,22000000.0,75000000.0,-34000000.0,148000000.0,199000000.0,216000000.0,140000000.0,76000000.0,9000000.0,22000000.0,,-77000000.0,-34000000.0,,-4000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q4,2012-04-01,2012-06-30,,,292000000.0,123000000.0,45000000.0,,-3000000.0,76000000.0,,,-243000000.0,-77000000.0,287000000.0,,,,-243000000.0,-77000000.0,287000000.0,-36000000.0,174000000.0,174000000.0,,-8000000.0,32000000.0,-4000000.0,-78000000.0,-73000000.0,-130000000.0,-67000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,FY,2011-07-01,2012-06-30,2014-08-25 17:22:06+00:00,-93000000.0,292000000.0,123000000.0,178000000.0,,-6000000.0,-92000000.0,,297000000.0,-321000000.0,-277000000.0,620000000.0,,,-8000000.0,-321000000.0,-277000000.0,612000000.0,8000000.0,541000000.0,543000000.0,-2000000.0,-9000000.0,86000000.0,8000000.0,-315000000.0,-192000000.0,-164000000.0,-225000000.0,0.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q3TTM,2011-04-01,2012-03-31,,-93000000.0,295000000.0,131000000.0,176000000.0,747000000.0,-3000000.0,-92000000.0,,384000000.0,-195000000.0,-269000000.0,636000000.0,,,-19000000.0,-195000000.0,-269000000.0,617000000.0,150000000.0,536000000.0,538000000.0,-2000000.0,14000000.0,77000000.0,12000000.0,-310000000.0,-188000000.0,-5000000.0,-341000000.0,-747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q3,2012-01-01,2012-03-31,,,,,44000000.0,,2000000.0,-30000000.0,,-14000000.0,-116000000.0,-37000000.0,165000000.0,,,-8000000.0,-116000000.0,-37000000.0,157000000.0,6000000.0,132000000.0,134000000.0,-2000000.0,17000000.0,10000000.0,,-78000000.0,-37000000.0,-34000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-05-02 17:06:47+00:00,-93000000.0,,,133000000.0,,-3000000.0,-168000000.0,,297000000.0,-78000000.0,-200000000.0,333000000.0,,,-8000000.0,-78000000.0,-200000000.0,325000000.0,44000000.0,367000000.0,369000000.0,-2000000.0,-1000000.0,54000000.0,12000000.0,-237000000.0,-119000000.0,-34000000.0,-158000000.0,,0.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q2TTM,2011-01-01,2011-12-31,,-93000000.0,295000000.0,131000000.0,174000000.0,747000000.0,-3000000.0,-43000000.0,,398000000.0,-418000000.0,-302000000.0,688000000.0,,,-47000000.0,-418000000.0,-302000000.0,641000000.0,-82000000.0,555000000.0,545000000.0,10000000.0,12000000.0,102000000.0,12000000.0,-308000000.0,-221000000.0,69000000.0,-679000000.0,-747000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q2,2011-10-01,2011-12-31,,-93000000.0,,,43000000.0,,1000000.0,-79000000.0,,311000000.0,115000000.0,-126000000.0,37000000.0,,,,115000000.0,-126000000.0,37000000.0,27000000.0,105000000.0,105000000.0,,-32000000.0,11000000.0,12000000.0,-80000000.0,-45000000.0,22000000.0,-149000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-02-05 16:57:36+00:00,-93000000.0,,,89000000.0,,-5000000.0,-138000000.0,,311000000.0,38000000.0,-163000000.0,168000000.0,,,,38000000.0,-163000000.0,168000000.0,38000000.0,235000000.0,235000000.0,,-18000000.0,44000000.0,12000000.0,-159000000.0,-82000000.0,0.0,-158000000.0,,0.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q1TTM,2010-10-01,2011-09-30,,,295000000.0,131000000.0,174000000.0,747000000.0,-8000000.0,-63000000.0,,-47000000.0,-1230000000.0,541000000.0,695000000.0,,,-14000000.0,-1230000000.0,541000000.0,681000000.0,-16000000.0,471000000.0,277000000.0,194000000.0,307000000.0,104000000.0,25000000.0,-305000000.0,-231000000.0,-322000000.0,-660000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q1,2011-07-01,2011-09-30,2012-11-02 17:00:34+00:00,,,,46000000.0,,-6000000.0,-59000000.0,,0.0,-77000000.0,-37000000.0,131000000.0,,,,-77000000.0,-37000000.0,131000000.0,11000000.0,130000000.0,130000000.0,,14000000.0,33000000.0,,-79000000.0,-37000000.0,-22000000.0,-9000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,FY,2012-07-01,2013-06-30,2015-08-21 16:49:06+00:00,,263000000.0,129000000.0,180000000.0,,-3000000.0,-28000000.0,,593000000.0,-685000000.0,-51000000.0,780000000.0,,-4000000.0,-5000000.0,-685000000.0,-55000000.0,775000000.0,32000000.0,572000000.0,573000000.0,-1000000.0,55000000.0,133000000.0,4000000.0,-335000000.0,-190000000.0,-948000000.0,-128000000.0,135000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q4,2013-04-01,2013-06-30,,,263000000.0,129000000.0,44000000.0,,-4000000.0,51000000.0,,-92000000.0,-382000000.0,-24000000.0,294000000.0,,-4000000.0,-4000000.0,-382000000.0,-28000000.0,290000000.0,-124000000.0,183000000.0,183000000.0,,16000000.0,21000000.0,5000000.0,-85000000.0,-56000000.0,-98000000.0,-128000000.0,135000000.0,-108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q3TTM,2012-04-01,2013-03-31,,,292000000.0,123000000.0,181000000.0,,-2000000.0,-3000000.0,,685000000.0,-546000000.0,-104000000.0,773000000.0,,,-1000000.0,-546000000.0,-104000000.0,772000000.0,120000000.0,563000000.0,564000000.0,-1000000.0,31000000.0,144000000.0,-5000000.0,-328000000.0,-207000000.0,-980000000.0,-67000000.0,,108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q3,2013-01-01,2013-03-31,,,,,46000000.0,,-1000000.0,-27000000.0,,92000000.0,-148000000.0,-33000000.0,161000000.0,,,-1000000.0,-148000000.0,-33000000.0,160000000.0,-22000000.0,133000000.0,134000000.0,-1000000.0,8000000.0,48000000.0,-1000000.0,-83000000.0,-32000000.0,-205000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-05-02 16:45:31+00:00,,,,136000000.0,,1000000.0,-79000000.0,,685000000.0,-303000000.0,-27000000.0,486000000.0,,,-1000000.0,-303000000.0,-27000000.0,485000000.0,156000000.0,389000000.0,390000000.0,-1000000.0,39000000.0,112000000.0,-1000000.0,-250000000.0,-134000000.0,-850000000.0,0.0,,108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q2TTM,2012-01-01,2012-12-31,,,292000000.0,123000000.0,179000000.0,,1000000.0,-6000000.0,,579000000.0,-514000000.0,-108000000.0,777000000.0,,,-8000000.0,-514000000.0,-108000000.0,769000000.0,148000000.0,562000000.0,564000000.0,-2000000.0,40000000.0,106000000.0,-4000000.0,-323000000.0,-212000000.0,-809000000.0,-67000000.0,,108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q2,2012-10-01,2012-12-31,,,,,46000000.0,,-2000000.0,-58000000.0,,-1000000.0,-397000000.0,60000000.0,117000000.0,,,,-397000000.0,60000000.0,117000000.0,-222000000.0,123000000.0,123000000.0,,6000000.0,36000000.0,,-84000000.0,-48000000.0,-348000000.0,,,108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-02-05 17:01:13+00:00,,,,90000000.0,,2000000.0,-52000000.0,,593000000.0,-155000000.0,6000000.0,325000000.0,,,0.0,-155000000.0,6000000.0,325000000.0,178000000.0,256000000.0,256000000.0,0.0,31000000.0,64000000.0,0.0,-167000000.0,-102000000.0,-645000000.0,0.0,,108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q1TTM,2011-10-01,2012-09-30,,-93000000.0,292000000.0,123000000.0,176000000.0,,4000000.0,-27000000.0,,891000000.0,-2000000.0,-294000000.0,697000000.0,,,-8000000.0,-2000000.0,-294000000.0,689000000.0,397000000.0,544000000.0,546000000.0,-2000000.0,2000000.0,81000000.0,8000000.0,-319000000.0,-209000000.0,-439000000.0,-216000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q1,2012-07-01,2012-09-30,2013-11-01 17:03:26+00:00,,,,44000000.0,,4000000.0,6000000.0,,594000000.0,242000000.0,-54000000.0,208000000.0,,,0.0,242000000.0,-54000000.0,208000000.0,400000000.0,133000000.0,133000000.0,0.0,25000000.0,28000000.0,,-83000000.0,-54000000.0,-297000000.0,0.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,FY,2013-07-01,2014-06-30,2016-08-16 16:41:09+00:00,0.0,312000000.0,76000000.0,177000000.0,,-7000000.0,-12000000.0,,,-592000000.0,-137000000.0,786000000.0,,-1000000.0,-19000000.0,-592000000.0,-138000000.0,767000000.0,30000000.0,558000000.0,579000000.0,-21000000.0,42000000.0,96000000.0,0.0,-368000000.0,-137000000.0,-60000000.0,-260000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q4,2014-04-01,2014-06-30,,,312000000.0,76000000.0,46000000.0,,2000000.0,107000000.0,,-191000000.0,-325000000.0,-49000000.0,342000000.0,,,-5000000.0,-325000000.0,-49000000.0,337000000.0,-35000000.0,170000000.0,171000000.0,-1000000.0,18000000.0,17000000.0,1000000.0,-91000000.0,-50000000.0,-60000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-05-04 17:01:48+00:00,,,,131000000.0,,-9000000.0,-119000000.0,,191000000.0,-267000000.0,-88000000.0,444000000.0,0.0,-1000000.0,-14000000.0,-267000000.0,-89000000.0,430000000.0,65000000.0,388000000.0,408000000.0,-20000000.0,24000000.0,79000000.0,-1000000.0,-277000000.0,-87000000.0,0.0,-260000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q3TTM,2013-04-01,2014-03-31,,,263000000.0,129000000.0,175000000.0,,-13000000.0,-68000000.0,,99000000.0,-649000000.0,-112000000.0,738000000.0,,-5000000.0,-18000000.0,-649000000.0,-117000000.0,720000000.0,-59000000.0,571000000.0,591000000.0,-20000000.0,40000000.0,100000000.0,4000000.0,-362000000.0,-143000000.0,-98000000.0,-388000000.0,135000000.0,-108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q3,2014-01-01,2014-03-31,,,,,43000000.0,,-6000000.0,32000000.0,,51000000.0,-164000000.0,-26000000.0,222000000.0,,-1000000.0,-2000000.0,-164000000.0,-27000000.0,220000000.0,23000000.0,137000000.0,151000000.0,-14000000.0,-4000000.0,8000000.0,-2000000.0,-93000000.0,-24000000.0,,-130000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q2TTM,2013-01-01,2013-12-31,,,263000000.0,129000000.0,178000000.0,,-8000000.0,-127000000.0,,140000000.0,-633000000.0,-119000000.0,677000000.0,,-4000000.0,-17000000.0,-633000000.0,-123000000.0,660000000.0,-104000000.0,567000000.0,574000000.0,-7000000.0,52000000.0,140000000.0,5000000.0,-352000000.0,-151000000.0,-303000000.0,-258000000.0,135000000.0,-108000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q2,2013-10-01,2013-12-31,,,,,45000000.0,,-4000000.0,-132000000.0,,56000000.0,25000000.0,-35000000.0,38000000.0,,,-6000000.0,25000000.0,-35000000.0,32000000.0,18000000.0,115000000.0,118000000.0,-3000000.0,7000000.0,60000000.0,1000000.0,-91000000.0,-36000000.0,,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-02-05 17:01:01+00:00,,,,88000000.0,,-3000000.0,-151000000.0,,140000000.0,-103000000.0,-62000000.0,222000000.0,,,-12000000.0,-103000000.0,-62000000.0,210000000.0,42000000.0,251000000.0,257000000.0,-6000000.0,28000000.0,71000000.0,1000000.0,-184000000.0,-63000000.0,,-130000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q1TTM,2012-10-01,2013-09-30,,,263000000.0,129000000.0,179000000.0,,-6000000.0,-53000000.0,,83000000.0,-1055000000.0,-24000000.0,756000000.0,,-4000000.0,-11000000.0,-1055000000.0,-28000000.0,745000000.0,-344000000.0,575000000.0,579000000.0,-4000000.0,51000000.0,116000000.0,4000000.0,-345000000.0,-163000000.0,-651000000.0,-258000000.0,135000000.0,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q1,2013-07-01,2013-09-30,2014-11-03 17:19:35+00:00,,,,43000000.0,,1000000.0,-19000000.0,,84000000.0,-128000000.0,-27000000.0,184000000.0,,,-6000000.0,-128000000.0,-27000000.0,178000000.0,24000000.0,136000000.0,139000000.0,-3000000.0,21000000.0,11000000.0,0.0,-93000000.0,-27000000.0,,-130000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,FY,2014-07-01,2015-06-30,2017-08-15 16:17:59+00:00,0.0,236000000.0,104000000.0,169000000.0,,-19000000.0,93000000.0,,495000000.0,-696000000.0,-106000000.0,858000000.0,,,16000000.0,-696000000.0,-106000000.0,874000000.0,53000000.0,580000000.0,606000000.0,-26000000.0,-10000000.0,251000000.0,19000000.0,-385000000.0,-125000000.0,-623000000.0,-434000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q4,2015-04-01,2015-06-30,,,236000000.0,104000000.0,43000000.0,,-1000000.0,145000000.0,,-1000000.0,-348000000.0,-26000000.0,377000000.0,,,2000000.0,-348000000.0,-26000000.0,379000000.0,4000000.0,191000000.0,189000000.0,2000000.0,,15000000.0,16000000.0,-97000000.0,-42000000.0,25000000.0,-290000000.0,,
