company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q3,,2012-03-31,2012-05-03 16:43:00+00:00,364000000.0,557000000.0,472000000.0,-304000000.0,303000000.0,0.0,783000000.0,15000000.0,1120000000.0,648000000.0,1570000000.0,454000000.0,1039000000.0,157000000.0,128000000.0,,,137000000.0,634000000.0,,1263000000.0,1280000000.0,4386000000.0,-106000000.0,1442000000.0,2131000000.0,-106000000.0,-106000000.0,4492000000.0,4386000000.0,1905000000.0,2361000000.0,0.0,-1848000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q2,,2011-12-31,2012-02-06 16:55:41+00:00,345000000.0,489000000.0,438000000.0,-323000000.0,297000000.0,0.0,775000000.0,28000000.0,1093000000.0,669000000.0,2070000000.0,451000000.0,1041000000.0,141000000.0,111000000.0,,,139000000.0,641000000.0,,1210000000.0,826000000.0,4290000000.0,-199000000.0,1348000000.0,1637000000.0,-199000000.0,-199000000.0,4489000000.0,4290000000.0,1901000000.0,2852000000.0,0.0,-1861000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2012.0,Q1,,2011-09-30,2011-11-03 16:09:25+00:00,357000000.0,439000000.0,434000000.0,-314000000.0,270000000.0,0.0,770000000.0,37000000.0,1053000000.0,626000000.0,2122000000.0,407000000.0,1028000000.0,137000000.0,122000000.0,,,132000000.0,626000000.0,,1185000000.0,440000000.0,4077000000.0,-76000000.0,1238000000.0,1268000000.0,-76000000.0,-76000000.0,4153000000.0,4077000000.0,1811000000.0,2885000000.0,0.0,-1717000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,FY,,2013-06-30,2014-08-25 17:22:06+00:00,413000000.0,580000000.0,490000000.0,-367000000.0,299000000.0,0.0,820000000.0,29000000.0,1105000000.0,627000000.0,2170000000.0,394000000.0,1021000000.0,119000000.0,147000000.0,,,138000000.0,742000000.0,,1561000000.0,202000000.0,4311000000.0,146000000.0,1420000000.0,1134000000.0,146000000.0,146000000.0,4165000000.0,4311000000.0,1870000000.0,3031000000.0,0.0,-1868000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q3,,2013-03-31,2013-05-02 17:06:47+00:00,390000000.0,562000000.0,503000000.0,-378000000.0,423000000.0,0.0,814000000.0,23000000.0,1118000000.0,633000000.0,2169000000.0,454000000.0,1041000000.0,107000000.0,149000000.0,,,143000000.0,787000000.0,,1474000000.0,392000000.0,4523000000.0,152000000.0,1588000000.0,1308000000.0,152000000.0,152000000.0,4371000000.0,4523000000.0,1894000000.0,3063000000.0,0.0,-1758000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q2,,2012-12-31,2013-02-05 16:57:36+00:00,365000000.0,511000000.0,493000000.0,-376000000.0,445000000.0,0.0,803000000.0,10000000.0,1119000000.0,635000000.0,2169000000.0,444000000.0,1051000000.0,116000000.0,152000000.0,,,145000000.0,788000000.0,,1430000000.0,505000000.0,4502000000.0,56000000.0,1552000000.0,1373000000.0,56000000.0,56000000.0,4446000000.0,4502000000.0,1899000000.0,3073000000.0,0.0,-1801000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2013.0,Q1,,2012-09-30,2012-11-02 17:00:34+00:00,388000000.0,503000000.0,458000000.0,-369000000.0,667000000.0,0.0,790000000.0,27000000.0,1123000000.0,639000000.0,2169000000.0,421000000.0,1098000000.0,135000000.0,154000000.0,,,142000000.0,738000000.0,,1395000000.0,852000000.0,4747000000.0,-20000000.0,1745000000.0,1725000000.0,-20000000.0,-20000000.0,4767000000.0,4747000000.0,1904000000.0,3042000000.0,0.0,-1836000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,FY,,2014-06-30,2015-08-21 16:49:06+00:00,440000000.0,546000000.0,472000000.0,-417000000.0,329000000.0,0.0,868000000.0,8000000.0,1101000000.0,611000000.0,1595000000.0,386000000.0,977000000.0,103000000.0,134000000.0,,,174000000.0,768000000.0,,1739000000.0,718000000.0,4258000000.0,154000000.0,1395000000.0,1638000000.0,154000000.0,154000000.0,4104000000.0,4258000000.0,1886000000.0,2466000000.0,0.0,-2036000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q3,,2014-03-31,2014-05-02 16:45:31+00:00,388000000.0,551000000.0,481000000.0,-418000000.0,364000000.0,0.0,858000000.0,0.0,1096000000.0,614000000.0,1595000000.0,447000000.0,970000000.0,124000000.0,158000000.0,,,174000000.0,764000000.0,,1667000000.0,969000000.0,4374000000.0,53000000.0,1520000000.0,1838000000.0,53000000.0,53000000.0,4321000000.0,4374000000.0,1884000000.0,2483000000.0,0.0,-2054000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q2,,2013-12-31,2014-02-05 17:01:13+00:00,359000000.0,499000000.0,480000000.0,-387000000.0,341000000.0,0.0,852000000.0,0.0,1100000000.0,619000000.0,2170000000.0,466000000.0,992000000.0,116000000.0,194000000.0,,,177000000.0,765000000.0,,1623000000.0,342000000.0,4388000000.0,156000000.0,1500000000.0,1181000000.0,156000000.0,156000000.0,4232000000.0,4388000000.0,1896000000.0,3051000000.0,0.0,-1932000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2014.0,Q1,,2013-09-30,2013-11-01 17:03:26+00:00,374000000.0,506000000.0,468000000.0,-368000000.0,323000000.0,0.0,832000000.0,42000000.0,1108000000.0,623000000.0,2170000000.0,439000000.0,1007000000.0,118000000.0,152000000.0,,,143000000.0,762000000.0,,1603000000.0,286000000.0,4301000000.0,81000000.0,1420000000.0,1170000000.0,81000000.0,81000000.0,4220000000.0,4301000000.0,1874000000.0,3050000000.0,0.0,-1986000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,FY,,2015-06-30,2016-08-16 16:41:09+00:00,979000000.0,519000000.0,,-502000000.0,382000000.0,0.0,934000000.0,31000000.0,1067000000.0,585000000.0,2546000000.0,385000000.0,918000000.0,95000000.0,143000000.0,,,165000000.0,,,1923000000.0,395000000.0,4164000000.0,118000000.0,1429000000.0,1405000000.0,118000000.0,118000000.0,4046000000.0,4164000000.0,1817000000.0,2641000000.0,0.0,-2237000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q3,,2015-03-31,2015-05-04 17:01:48+00:00,397000000.0,528000000.0,533000000.0,-481000000.0,378000000.0,0.0,921000000.0,0.0,1067000000.0,587000000.0,1796000000.0,440000000.0,917000000.0,97000000.0,149000000.0,,,162000000.0,733000000.0,,1832000000.0,370000000.0,4228000000.0,302000000.0,1495000000.0,1300000000.0,302000000.0,302000000.0,3926000000.0,4228000000.0,1816000000.0,2626000000.0,0.0,-1970000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2,,2014-12-31,2015-02-05 17:01:01+00:00,375000000.0,473000000.0,492000000.0,-453000000.0,819000000.0,0.0,885000000.0,0.0,1080000000.0,592000000.0,1795000000.0,446000000.0,933000000.0,81000000.0,167000000.0,,,164000000.0,773000000.0,,1757000000.0,877000000.0,4674000000.0,281000000.0,1905000000.0,1744000000.0,281000000.0,281000000.0,4393000000.0,4674000000.0,1836000000.0,2649000000.0,0.0,-1908000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q1,,2014-09-30,2014-11-03 17:19:35+00:00,385000000.0,455000000.0,478000000.0,-416000000.0,355000000.0,0.0,861000000.0,42000000.0,1087000000.0,599000000.0,1596000000.0,397000000.0,947000000.0,90000000.0,144000000.0,,,166000000.0,762000000.0,,1731000000.0,628000000.0,4150000000.0,169000000.0,1351000000.0,1533000000.0,169000000.0,169000000.0,3981000000.0,4150000000.0,1852000000.0,2448000000.0,0.0,-2007000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,FY,,2016-06-30,2017-08-15 16:17:59+00:00,1035000000.0,569000000.0,,-570000000.0,401000000.0,0.0,1027000000.0,0.0,1197000000.0,735000000.0,2573000000.0,443000000.0,906000000.0,82000000.0,,,,187000000.0,,72000000.0,2163000000.0,523000000.0,4510000000.0,297000000.0,1485000000.0,1558000000.0,297000000.0,297000000.0,4213000000.0,4510000000.0,2119000000.0,2655000000.0,0.0,-2323000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3,,2016-03-31,2016-05-03 16:15:48+00:00,436000000.0,530000000.0,519000000.0,-542000000.0,414000000.0,0.0,1005000000.0,0.0,1059000000.0,573000000.0,1796000000.0,460000000.0,887000000.0,107000000.0,186000000.0,,,175000000.0,735000000.0,,2103000000.0,432000000.0,4284000000.0,259000000.0,1590000000.0,1387000000.0,259000000.0,259000000.0,4025000000.0,4284000000.0,1807000000.0,2638000000.0,0.0,-2307000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2,,2015-12-31,2016-02-04 16:16:18+00:00,366000000.0,474000000.0,492000000.0,-561000000.0,390000000.0,0.0,982000000.0,0.0,1051000000.0,579000000.0,1796000000.0,450000000.0,878000000.0,83000000.0,176000000.0,,,177000000.0,740000000.0,,2042000000.0,500000000.0,4175000000.0,198000000.0,1490000000.0,1358000000.0,198000000.0,198000000.0,3977000000.0,4175000000.0,1807000000.0,2619000000.0,0.0,-2265000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q1,,2015-09-30,2015-11-02 16:16:01+00:00,419000000.0,472000000.0,464000000.0,-541000000.0,383000000.0,0.0,949000000.0,37000000.0,1052000000.0,582000000.0,1796000000.0,408000000.0,885000000.0,88000000.0,147000000.0,,,166000000.0,741000000.0,,1993000000.0,431000000.0,4095000000.0,119000000.0,1410000000.0,1351000000.0,119000000.0,119000000.0,3976000000.0,4095000000.0,1800000000.0,2625000000.0,0.0,-2282000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,FY,,2017-06-30,2018-08-14 16:17:00+00:00,1005000000.0,565000000.0,,-543000000.0,418000000.0,0.0,1087000000.0,,1196000000.0,722000000.0,2161000000.0,459000000.0,931000000.0,61000000.0,,,,210000000.0,,72000000.0,2440000000.0,804000000.0,4573000000.0,542000000.0,1514000000.0,1809000000.0,542000000.0,542000000.0,4031000000.0,4573000000.0,2128000000.0,2222000000.0,0.0,-2442000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3,,2017-03-31,2017-05-03 16:15:34+00:00,948000000.0,568000000.0,,-565000000.0,431000000.0,0.0,1071000000.0,0.0,1193000000.0,725000000.0,2178000000.0,510000000.0,903000000.0,49000000.0,94000000.0,,,205000000.0,,,2351000000.0,1050000000.0,4629000000.0,404000000.0,1603000000.0,1998000000.0,404000000.0,404000000.0,4225000000.0,4629000000.0,2123000000.0,2227000000.0,0.0,-2453000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2,,2016-12-31,2017-02-03 16:28:58+00:00,878000000.0,514000000.0,,-579000000.0,414000000.0,0.0,1054000000.0,0.0,1190000000.0,727000000.0,2184000000.0,501000000.0,904000000.0,77000000.0,120000000.0,,,198000000.0,,,2284000000.0,1159000000.0,4568000000.0,270000000.0,1549000000.0,2037000000.0,270000000.0,270000000.0,4298000000.0,4568000000.0,2115000000.0,2261000000.0,0.0,-2489000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q1,,2016-09-30,2016-11-02 16:15:32+00:00,874000000.0,494000000.0,,-567000000.0,408000000.0,0.0,1040000000.0,30000000.0,1196000000.0,733000000.0,2572000000.0,465000000.0,917000000.0,83000000.0,49000000.0,,,204000000.0,,,2238000000.0,618000000.0,4466000000.0,289000000.0,1416000000.0,1522000000.0,289000000.0,289000000.0,4177000000.0,4466000000.0,2133000000.0,2655000000.0,0.0,-2422000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,FY,,2018-06-30,2019-08-13 21:24:10+00:00,1001000000.0,600000000.0,,-547000000.0,131000000.0,0.0,1134000000.0,0.0,1602000000.0,929000000.0,3062000000.0,506000000.0,996000000.0,72000000.0,,,,222000000.0,,74000000.0,2797000000.0,199000000.0,5060000000.0,726000000.0,1311000000.0,1200000000.0,726000000.0,726000000.0,4334000000.0,5060000000.0,2753000000.0,3134000000.0,0.0,-2658000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3,,2018-03-31,2018-05-02 16:16:16+00:00,947000000.0,595000000.0,,-525000000.0,1174000000.0,0.0,1115000000.0,0.0,1200000000.0,718000000.0,2567000000.0,508000000.0,933000000.0,27000000.0,,,,220000000.0,,96000000.0,2704000000.0,1066000000.0,5444000000.0,837000000.0,2373000000.0,2013000000.0,837000000.0,837000000.0,4607000000.0,5444000000.0,2138000000.0,2594000000.0,0.0,-2457000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2,,2017-12-31,2018-02-02 16:16:20+00:00,885000000.0,536000000.0,,-524000000.0,489000000.0,0.0,1100000000.0,0.0,1202000000.0,720000000.0,2579000000.0,494000000.0,935000000.0,39000000.0,,,,221000000.0,,161000000.0,2649000000.0,495000000.0,4758000000.0,760000000.0,1680000000.0,1380000000.0,760000000.0,760000000.0,3998000000.0,4758000000.0,2143000000.0,2618000000.0,0.0,-2465000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q1,,2017-09-30,2017-11-01 16:19:32+00:00,912000000.0,531000000.0,,-524000000.0,468000000.0,0.0,1081000000.0,51000000.0,1203000000.0,720000000.0,2570000000.0,462000000.0,934000000.0,62000000.0,,,,223000000.0,,59000000.0,2524000000.0,413000000.0,4600000000.0,592000000.0,1520000000.0,1376000000.0,592000000.0,592000000.0,4008000000.0,4600000000.0,2146000000.0,2632000000.0,0.0,-2489000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,FY,,2019-06-30,2020-05-01 16:16:40+00:00,1035000000.0,631000000.0,,-602000000.0,111000000.0,0.0,1205000000.0,9000000.0,1591000000.0,912000000.0,2287000000.0,512000000.0,1034000000.0,50000000.0,,,,274000000.0,780000000.0,51000000.0,3150000000.0,396000000.0,5116000000.0,559000000.0,1305000000.0,1440000000.0,559000000.0,559000000.0,4557000000.0,5116000000.0,2777000000.0,3117000000.0,0.0,-3194000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3,,2019-03-31,2019-05-01 16:16:31+00:00,940000000.0,587000000.0,,-564000000.0,178000000.0,0.0,1192000000.0,,1589000000.0,915000000.0,3060000000.0,556000000.0,1000000000.0,60000000.0,,,,265000000.0,,72000000.0,3004000000.0,321000000.0,5162000000.0,781000000.0,1393000000.0,1261000000.0,781000000.0,781000000.0,4381000000.0,5162000000.0,2769000000.0,3120000000.0,0.0,-2851000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2,,2018-12-31,2019-02-04 16:15:35+00:00,951000000.0,528000000.0,,-577000000.0,162000000.0,0.0,1173000000.0,,1586000000.0,919000000.0,3074000000.0,578000000.0,992000000.0,71000000.0,,,,211000000.0,,97000000.0,2940000000.0,235000000.0,5073000000.0,742000000.0,1365000000.0,1186000000.0,742000000.0,742000000.0,4331000000.0,5073000000.0,2716000000.0,3145000000.0,0.0,-2794000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q1,,2018-09-30,2018-10-31 16:16:01+00:00,947000000.0,568000000.0,,-547000000.0,162000000.0,0.0,1143000000.0,8000000.0,1602000000.0,925000000.0,3078000000.0,519000000.0,988000000.0,68000000.0,,,,226000000.0,,68000000.0,2883000000.0,280000000.0,5058000000.0,677000000.0,1317000000.0,1235000000.0,677000000.0,677000000.0,4381000000.0,5058000000.0,2753000000.0,3146000000.0,0.0,-2802000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3,,2020-03-31,2020-05-01 16:16:40+00:00,1091000000.0,726000000.0,,-656000000.0,496000000.0,0.0,1270000000.0,0.0,1568000000.0,896000000.0,2288000000.0,457000000.0,1047000000.0,66000000.0,,65000000.0,,589000000.0,1007000000.0,71000000.0,3398000000.0,638000000.0,5850000000.0,695000000.0,1750000000.0,1794000000.0,695000000.0,695000000.0,5155000000.0,5850000000.0,3053000000.0,3361000000.0,0.0,-3317000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2,,2019-12-31,2020-02-04 16:17:19+00:00,945000000.0,544000000.0,,-601000000.0,168000000.0,0.0,1221000000.0,0.0,1588000000.0,905000000.0,3033000000.0,514000000.0,1052000000.0,76000000.0,,61000000.0,,611000000.0,282000000.0,77000000.0,3292000000.0,507000000.0,5459000000.0,555000000.0,1303000000.0,1513000000.0,555000000.0,555000000.0,4904000000.0,5459000000.0,3104000000.0,3391000000.0,0.0,-3357000000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q1,,2019-09-30,2019-10-31 16:16:39+00:00,941000000.0,556000000.0,,-615000000.0,150000000.0,0.0,1202000000.0,11000000.0,1585000000.0,907000000.0,3031000000.0,504000000.0,1034000000.0,68000000.0,,57000000.0,,605000000.0,290000000.0,56000000.0,3241000000.0,449000000.0,5397000000.0,550000000.0,1266000000.0,1458000000.0,550000000.0,550000000.0,4847000000.0,5397000000.0,3097000000.0,3389000000.0,0.0,-3278000000.0
