company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 17:28:19+00:00,-1.26,-1.26,124228000.0,-1.26,907812000.0,-270959000.0,,-432852000.0,-432852000.0,-432830000.0,-22000.0,149180000.0,541975000.0,,365000.0,9208000.0,-1158000.0,,,,50881000.0,149180000.0,391637000.0,3684000.0,,1092129000.0,-700492000.0,-3319000.0,-703811000.0,540817000.0,343500000.0,342570995.0,342570995.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q4,2010-10-01,2010-12-31,,0.43,0.43,156025000.0,0.43,,100543000.0,,149418000.0,149418000.0,149511000.0,-93000.0,153606000.0,672591000.0,,162000.0,11954000.0,-2160000.0,,,,92161000.0,153606000.0,516825000.0,6886000.0,,260140000.0,256685000.0,-6724000.0,249961000.0,670431000.0,345200000.0,345581568.0,349310666.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 20:05:39+00:00,1.75,1.75,590332000.0,1.73,,391659000.0,,603833000.0,603833000.0,604118000.0,-285000.0,611161000.0,2610663000.0,,427000.0,50608000.0,,,,,337334000.0,611161000.0,1999502000.0,26163000.0,,978274000.0,1021228000.0,-25736000.0,995492000.0,2610663000.0,345200000.0,345581568.0,349310666.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q3,2010-07-01,2010-09-30,2010-10-28 17:22:33+00:00,0.47,0.47,151284000.0,0.46,0.0,103235000.0,,160638000.0,160638000.0,160741000.0,-103000.0,158095000.0,682163000.0,,326000.0,14570000.0,9000.0,,,,88087000.0,158095000.0,524077000.0,6589000.0,,253941000.0,270136000.0,-6263000.0,263873000.0,682172000.0,342000000.0,345587569.0,349228576.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.32,1.32,434307000.0,1.32,,291116000.0,,454415000.0,454415000.0,454607000.0,-192000.0,457555000.0,1938072000.0,,265000.0,38654000.0,2160000.0,,,,245173000.0,457555000.0,1482677000.0,19277000.0,,718134000.0,764543000.0,-19012000.0,745531000.0,1940232000.0,342000000.0,345587569.0,349228576.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.77,1.77,571977000.0,1.77,,393335000.0,,612207000.0,612207000.0,612433000.0,-226000.0,587068000.0,2563861000.0,,626000.0,51971000.0,864000.0,,,,322905000.0,587068000.0,1977657000.0,25888000.0,,946853000.0,1030804000.0,-25262000.0,1005542000.0,2564725000.0,342000000.0,345587569.0,349228576.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q2,2010-04-01,2010-06-30,2010-08-05 16:37:37+00:00,0.35,0.35,144006000.0,0.35,0.0,78044000.0,,122009000.0,122009000.0,122069000.0,-60000.0,141792000.0,589990000.0,,-84000.0,10252000.0,-47000.0,,,,87576000.0,141792000.0,448151000.0,6180000.0,,241834000.0,206317000.0,-6264000.0,200053000.0,589943000.0,348800000.0,345288773.0,349341731.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.85,0.85,283023000.0,0.85,,187881000.0,,293777000.0,293777000.0,293866000.0,-89000.0,299460000.0,1255909000.0,,-61000.0,24084000.0,2151000.0,,,,157086000.0,299460000.0,958600000.0,12688000.0,,464193000.0,494407000.0,-12749000.0,481658000.0,1258060000.0,348800000.0,345288773.0,349341731.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.65,1.65,534526000.0,1.65,,364205000.0,,569779000.0,569779000.0,569946000.0,-167000.0,541929000.0,2384551000.0,,854000.0,45683000.0,951000.0,,,,305658000.0,541929000.0,1843573000.0,24576000.0,,885867000.0,957706000.0,-23722000.0,933984000.0,2385502000.0,348800000.0,345288773.0,349341731.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 17:28:19+00:00,0.5,0.5,139017000.0,0.49,0.0,109837000.0,,171768000.0,171768000.0,171797000.0,-29000.0,157668000.0,665919000.0,,23000.0,13832000.0,2198000.0,,,,69510000.0,157668000.0,510449000.0,6508000.0,,222359000.0,288090000.0,-6485000.0,281605000.0,668117000.0,343600000.0,345099247.0,349397997.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.65,1.65,508447000.0,1.65,,364433000.0,,568828000.0,568828000.0,568977000.0,-149000.0,491324000.0,2271987000.0,,1107000.0,41904000.0,1092000.0,,,,277788000.0,491324000.0,1781755000.0,21462000.0,,828139000.0,953616000.0,-20355000.0,933261000.0,2273079000.0,343600000.0,345099247.0,349397997.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q4,2011-10-01,2011-12-31,,0.47,0.47,190331000.0,0.45,,100488000.0,,158533000.0,158533000.0,158533000.0,,163573000.0,742576000.0,,1517000.0,16089000.0,,,,,110267000.0,163573000.0,579003000.0,4812000.0,,316687000.0,262316000.0,-3295000.0,259021000.0,742576000.0,346600000.0,347205316.0,349921413.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 17:22:11+00:00,1.84,1.84,704511000.0,1.82,,413221000.0,,637769000.0,637769000.0,637769000.0,,709091000.0,2951332000.0,,1838000.0,65518000.0,,,,,398985000.0,709091000.0,2242241000.0,24075000.0,,1169014000.0,1073227000.0,-22237000.0,1050990000.0,2951332000.0,346600000.0,347205316.0,349921413.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.37,1.37,514180000.0,1.37,,312733000.0,,479236000.0,479236000.0,479236000.0,,545518000.0,2208756000.0,,321000.0,49429000.0,,,,,288718000.0,545518000.0,1663238000.0,19263000.0,,852327000.0,810911000.0,-18942000.0,791969000.0,2208756000.0,350300000.0,347239793.0,349998789.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.8,1.8,670205000.0,1.8,,413276000.0,,628654000.0,628654000.0,628747000.0,-93000.0,699124000.0,2881347000.0,,483000.0,61383000.0,-2160000.0,,,,380879000.0,699124000.0,2180063000.0,26149000.0,,1112467000.0,1067596000.0,-25666000.0,1041930000.0,2879187000.0,350300000.0,347239793.0,349998789.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q3,2011-07-01,2011-09-30,2013-02-19 17:23:04+00:00,0.5,0.5,179113000.0,0.5,0.0,114766000.0,,175173000.0,175173000.0,175173000.0,,175236000.0,767255000.0,,-122000.0,17677000.0,,,,,99511000.0,175236000.0,592019000.0,5657000.0,,296301000.0,295718000.0,-5779000.0,289939000.0,767255000.0,350300000.0,347239793.0,349998789.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.87,0.87,335067000.0,0.87,,197967000.0,,304063000.0,304063000.0,304063000.0,,370282000.0,1441501000.0,,443000.0,31752000.0,,,,,189207000.0,370282000.0,1071219000.0,13606000.0,,556026000.0,515193000.0,-13163000.0,502030000.0,1441501000.0,348900000.0,347132830.0,349970819.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.77,1.77,642376000.0,1.76,,401745000.0,,614119000.0,614119000.0,614315000.0,-196000.0,681983000.0,2796255000.0,,931000.0,58276000.0,-2151000.0,,,,369455000.0,681983000.0,2112121000.0,27081000.0,,1070107000.0,1042014000.0,-26150000.0,1015864000.0,2794104000.0,348900000.0,347132830.0,349970819.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q2,2011-04-01,2011-06-30,2013-02-19 17:19:28+00:00,0.48,0.48,171620000.0,0.48,0.0,108987000.0,,167454000.0,167454000.0,167454000.0,,200052000.0,765166000.0,,69000.0,15660000.0,,,,,95292000.0,200052000.0,565114000.0,6170000.0,,282572000.0,282542000.0,-6101000.0,276441000.0,765166000.0,348900000.0,347132830.0,349970819.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:54:49+00:00,0.39,0.39,163447000.0,0.39,,88980000.0,,136609000.0,136609000.0,136609000.0,,170230000.0,676335000.0,,374000.0,16092000.0,,,,,93915000.0,170230000.0,506105000.0,7436000.0,,273454000.0,232651000.0,-7062000.0,225589000.0,676335000.0,350300000.0,346833906.0,349697327.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.64,1.64,614762000.0,1.63,,370802000.0,,568674000.0,568674000.0,568930000.0,-256000.0,623723000.0,2621079000.0,,778000.0,52868000.0,-2198000.0,,,,361739000.0,623723000.0,1995158000.0,27091000.0,,1029369000.0,965789000.0,-26313000.0,939476000.0,2618881000.0,350300000.0,346833906.0,349697327.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:19:54+00:00,-2.03,-2.03,811000000.0,-2.03,1940000000.0,-443000000.0,592000000.0,-707000000.0,-707000000.0,-707000000.0,,,2730000000.0,,-14000000.0,68000000.0,,,,,420000000.0,,2730000000.0,35000000.0,,3831000000.0,-1101000000.0,-49000000.0,-1150000000.0,2730000000.0,348300000.0,348610503.0,348610503.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q4,2012-10-01,2012-12-31,,-1.02,-1.02,205608000.0,-1.02,849527000.0,-232519000.0,592000000.0,-355519000.0,-355519000.0,-355519000.0,,-423941000.0,775728000.0,,-4388000.0,16846000.0,,,,,110643000.0,-423941000.0,1199669000.0,8695000.0,,1774624000.0,-574955000.0,-13083000.0,-588038000.0,775728000.0,348300000.0,348610503.0,348610503.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q3YTD,2012-01-01,2012-09-30,,-1.01,-1.01,605392000.0,-1.01,1090473000.0,-210481000.0,,-351481000.0,-351481000.0,-351481000.0,,423941000.0,1954272000.0,,-9612000.0,51154000.0,,,,,309357000.0,423941000.0,1530331000.0,26305000.0,,2056376000.0,-526045000.0,-35917000.0,-561962000.0,1954272000.0,337800000.0,348649630.0,348649630.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.54,-0.54,795723000.0,-0.56,1090473000.0,-109993000.0,,-192948000.0,-192948000.0,-192948000.0,,587514000.0,2696848000.0,,-8095000.0,67243000.0,,,,,419624000.0,587514000.0,2109334000.0,31117000.0,,2373063000.0,-263729000.0,-39212000.0,-302941000.0,2696848000.0,337800000.0,348649630.0,348649630.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:39:13+00:00,-0.16,-0.16,203935000.0,-0.16,289821000.0,-28153000.0,,-54053000.0,-54053000.0,-54053000.0,,149651000.0,691727000.0,,-5641000.0,16252000.0,,,,,98027000.0,149651000.0,542076000.0,10606000.0,,608035000.0,-65959000.0,-16247000.0,-82206000.0,691727000.0,337800000.0,348649630.0,348649630.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.85,-0.85,401457000.0,-0.85,800652000.0,-182328000.0,,-297428000.0,-297428000.0,-297428000.0,,274290000.0,1262545000.0,,-3971000.0,34902000.0,,,,,211330000.0,274290000.0,988255000.0,15699000.0,,1448341000.0,-460086000.0,-19670000.0,-479756000.0,1262545000.0,349300000.0,348162723.0,348162723.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.12,0.12,770901000.0,0.1,800652000.0,32926000.0,,36278000.0,36278000.0,36278000.0,,613099000.0,2772376000.0,,-2576000.0,68668000.0,,,,,421108000.0,613099000.0,2159277000.0,26168000.0,,2061329000.0,97948000.0,-28744000.0,69204000.0,2772376000.0,349300000.0,348162723.0,348162723.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 17:25:30+00:00,-1.16,-1.16,207830000.0,-1.16,800652000.0,-253046000.0,,-405132000.0,-405132000.0,-405132000.0,,127614000.0,606076000.0,,-3771000.0,14480000.0,,,,,101546000.0,127614000.0,478462000.0,8361000.0,,1124508000.0,-646046000.0,-12132000.0,-658178000.0,606076000.0,349300000.0,348162723.0,348162723.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 16:54:49+00:00,0.31,0.31,193627000.0,0.31,,70718000.0,,107704000.0,107704000.0,107704000.0,,146676000.0,656469000.0,,-200000.0,20422000.0,,,,,109784000.0,146676000.0,509793000.0,7338000.0,,323833000.0,185960000.0,-7538000.0,178422000.0,656469000.0,347400000.0,348000074.0,349990725.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.76,1.76,734691000.0,1.74,,394959000.0,,608864000.0,608864000.0,608864000.0,,685537000.0,2931466000.0,,1264000.0,69848000.0,,,,,414854000.0,685537000.0,2245929000.0,23977000.0,,1219393000.0,1026536000.0,-22713000.0,1003823000.0,2931466000.0,347400000.0,348000074.0,349990725.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:19:54+00:00,2.01,2.01,787000000.0,2.0,,486000000.0,782000000.0,704000000.0,704000000.0,704000000.0,,,3371000000.0,,28000000.0,79000000.0,,,,,519000000.0,,3371000000.0,42000000.0,,2167000000.0,1204000000.0,-14000000.0,1190000000.0,3371000000.0,350200000.0,350465430.0,351101452.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q4,2013-10-01,2013-12-31,,0.42,0.42,215732000.0,0.41,,112543000.0,782000000.0,144987000.0,144987000.0,144987000.0,,-575337000.0,906944000.0,,-47281000.0,20457000.0,,,,,146598000.0,-575337000.0,1482281000.0,12683000.0,,1164787000.0,317494000.0,-59964000.0,257530000.0,906944000.0,350200000.0,350465430.0,351101452.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 16:39:13+00:00,0.53,0.53,204934000.0,0.53,,124149000.0,,185867000.0,185867000.0,185867000.0,,195271000.0,868366000.0,,11805000.0,17694000.0,,,,,141238000.0,195271000.0,673095000.0,11018000.0,,363866000.0,309229000.0,787000.0,310016000.0,868366000.0,350700000.0,350517337.0,351222830.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.59,1.59,571268000.0,1.59,,373457000.0,,559013000.0,559013000.0,559013000.0,,575337000.0,2464056000.0,,75281000.0,58543000.0,,,,,372402000.0,575337000.0,1888719000.0,29317000.0,,1002213000.0,886506000.0,45964000.0,932470000.0,2464056000.0,350700000.0,350517337.0,351222830.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.57,0.57,776876000.0,0.57,849527000.0,140938000.0,592000000.0,203494000.0,203494000.0,203494000.0,,151396000.0,3239784000.0,,70893000.0,75389000.0,,,,,483045000.0,151396000.0,3088388000.0,38012000.0,,2776837000.0,311551000.0,32881000.0,344432000.0,3239784000.0,350700000.0,350517337.0,351222830.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 17:25:30+00:00,0.7,0.7,186867000.0,0.7,,164211000.0,,245631000.0,245631000.0,245631000.0,,200110000.0,862041000.0,,93803000.0,20022000.0,,,,,129725000.0,200110000.0,661931000.0,9278000.0,,336614000.0,325317000.0,84525000.0,409842000.0,862041000.0,350900000.0,350448806.0,351082807.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.06,1.06,366334000.0,1.06,,249308000.0,,373146000.0,373146000.0,373146000.0,,380066000.0,1595690000.0,,63476000.0,40849000.0,,,,,231164000.0,380066000.0,1215624000.0,18299000.0,,638347000.0,577277000.0,45177000.0,622454000.0,1595690000.0,350900000.0,350448806.0,351082807.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 17:24:57+00:00,0.36,0.36,179467000.0,0.36,,85097000.0,,127515000.0,127515000.0,127515000.0,,179956000.0,733649000.0,,-30327000.0,20827000.0,,,,,101439000.0,179956000.0,553693000.0,9021000.0,,301733000.0,251960000.0,-39348000.0,212612000.0,733649000.0,354200000.0,350032430.0,350738309.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.98,-1.98,796840000.0,-1.98,1940000000.0,-428621000.0,592000000.0,-687189000.0,-687189000.0,-687189000.0,,33280000.0,2807180000.0,,-44127000.0,68405000.0,,,,,411655000.0,33280000.0,2773900000.0,36683000.0,,3808900000.0,-1035000000.0,-80810000.0,-1115810000.0,2807180000.0,354200000.0,350032430.0,350738309.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:46:02+00:00,2.63,2.63,942000000.0,2.62,,525000000.0,,924000000.0,924000000.0,924000000.0,,980000000.0,4038000000.0,,135000000.0,95000000.0,,,,,648000000.0,980000000.0,3058000000.0,59000000.0,,1685000000.0,1373000000.0,76000000.0,1449000000.0,4038000000.0,351300000.0,351446747.0,352410683.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q4,2014-10-01,2014-12-31,,0.89,0.89,248924000.0,0.88,,116005000.0,,311810000.0,311810000.0,311810000.0,,227880000.0,962223000.0,,163527000.0,23578000.0,,,,,176460000.0,227880000.0,734343000.0,21093000.0,,448962000.0,285381000.0,142434000.0,427815000.0,962223000.0,351300000.0,351446747.0,352410683.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 17:01:58+00:00,0.6,0.6,238000000.0,0.6,,140000000.0,,211000000.0,211000000.0,211000000.0,,220000000.0,928000000.0,,78000000.0,22000000.0,,,,,162000000.0,220000000.0,708000000.0,13000000.0,,422000000.0,286000000.0,65000000.0,351000000.0,928000000.0,351700000.0,351457043.0,352327250.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.74,1.74,693076000.0,1.74,,408995000.0,,612190000.0,612190000.0,612190000.0,,752120000.0,3075777000.0,,-28527000.0,71422000.0,,,,,471540000.0,752120000.0,2323657000.0,37907000.0,,1236038000.0,1087619000.0,-66434000.0,1021185000.0,3075777000.0,351700000.0,351457043.0,352327250.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.16,2.16,908808000.0,2.15,,521538000.0,782000000.0,757177000.0,757177000.0,757177000.0,,176783000.0,3982721000.0,,-75808000.0,91879000.0,,,,,618138000.0,176783000.0,3805938000.0,50590000.0,,2400825000.0,1405113000.0,-126398000.0,1278715000.0,3982721000.0,351700000.0,351457043.0,352327250.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q2,2014-04-01,2014-06-30,2015-07-27 17:16:48+00:00,0.59,0.59,230000000.0,0.59,,140000000.0,,207000000.0,207000000.0,207000000.0,,261000000.0,1035000000.0,,-8000000.0,24000000.0,,,,,153000000.0,261000000.0,774000000.0,12000000.0,,407000000.0,367000000.0,-20000000.0,347000000.0,1035000000.0,350800000.0,351391582.0,352579522.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.14,1.14,455076000.0,1.14,,268995000.0,,401190000.0,401190000.0,401190000.0,,532120000.0,2147777000.0,,-106527000.0,49422000.0,,,,,309540000.0,532120000.0,1615657000.0,24907000.0,,814038000.0,801619000.0,-131434000.0,670185000.0,2147777000.0,350800000.0,351391582.0,352579522.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.09,2.09,875742000.0,2.08,,505687000.0,782000000.0,732044000.0,732044000.0,732044000.0,,152054000.0,3923087000.0,,-142003000.0,87573000.0,,,,,597376000.0,152054000.0,3771033000.0,48608000.0,,2342691000.0,1428342000.0,-190611000.0,1237731000.0,3923087000.0,350800000.0,351391582.0,352579522.0
