company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,dividendspayable,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q2,,2011-06-30,2011-07-28 17:13:53+00:00,536213000.0,336717000.0,4042758000.0,108383000.0,,13279000.0,0.0,878308000.0,101258000.0,19790000.0,9973824000.0,1215400000.0,33378000.0,5931066000.0,,,1323970000.0,14982000.0,34488000.0,108888000.0,,,124893000.0,113969000.0,,,85002000.0,2322508000.0,1200000.0,183278000.0,6742101000.0,3311967000.0,686142000.0,767349000.0,3311967000.0,3306431000.0,3435670000.0,6742101000.0,124893000.0,2668321000.0,,2768000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2011.0,Q1,,2011-03-31,2011-04-28 17:24:16+00:00,487249000.0,339590000.0,3861053000.0,59442000.0,,17387000.0,,873545000.0,80499000.0,10141000.0,9516988000.0,1202900000.0,33007000.0,5655935000.0,,,1203334000.0,18324000.0,38379000.0,116102000.0,,,127668000.0,135706000.0,,,,2155054000.0,1200000.0,128782000.0,6340748000.0,3090789000.0,557145000.0,695191000.0,3090789000.0,3085293000.0,3255455000.0,6340748000.0,127668000.0,2560264000.0,,2748000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,FY,,2012-12-31,2014-02-27 17:22:11+00:00,459569000.0,377638000.0,7191463000.0,149804000.0,,53583000.0,0.0,938450000.0,169103000.0,34431000.0,13028439000.0,1668273000.0,28141000.0,5836976000.0,,,1049138000.0,33174000.0,58315000.0,104668000.0,,,91639000.0,183299000.0,,,8542000.0,1949150000.0,,282693000.0,6737527000.0,3038936000.0,808912000.0,767771000.0,3038936000.0,3035872000.0,3701655000.0,6737527000.0,91639000.0,2933884000.0,,1532000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q3,,2012-09-30,2012-11-01 17:26:34+00:00,468646000.0,297773000.0,6414955000.0,192040000.0,,18560000.0,,931826000.0,153365000.0,14232000.0,12506903000.0,1695342000.0,30630000.0,6091948000.0,,,1203703000.0,18141000.0,71849000.0,124922000.0,,,134256000.0,141321000.0,,,127074000.0,2131003000.0,,300861000.0,7072951000.0,3253279000.0,846747000.0,761165000.0,3253279000.0,3253279000.0,3819672000.0,7072951000.0,134256000.0,3058507000.0,,-1590000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q2,,2012-06-30,2012-08-02 21:58:15+00:00,484146000.0,272750000.0,5763882000.0,321931000.0,,41499000.0,,920443000.0,229341000.0,34435000.0,12053382000.0,1668811000.0,34529000.0,6289500000.0,,,1321980000.0,16716000.0,66890000.0,138027000.0,,,210950000.0,94630000.0,,,144384000.0,2275818000.0,,443461000.0,7503963000.0,3515877000.0,1003513000.0,885949000.0,3515877000.0,3515877000.0,3988086000.0,7503963000.0,210950000.0,3102137000.0,,-2315000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2012.0,Q1,,2012-03-31,2012-05-03 16:54:49+00:00,512017000.0,299316000.0,4617882000.0,474998000.0,,206167000.0,,915138000.0,283225000.0,13847000.0,11643954000.0,1669380000.0,37323000.0,7026072000.0,,,1660284000.0,20284000.0,64890000.0,150355000.0,,,299682000.0,91810000.0,,,,2763918000.0,1200000.0,620711000.0,8554161000.0,4156349000.0,1228407000.0,960644000.0,4156349000.0,4151759000.0,4402402000.0,8554161000.0,299682000.0,3441758000.0,,2295000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,FY,,2013-12-31,2015-02-26 17:19:54+00:00,507000000.0,464000000.0,8006000000.0,-4000000.0,,23000000.0,0.0,973000000.0,92000000.0,33000000.0,2009000000.0,1950000000.0,38000000.0,7297000000.0,,,1532000000.0,16000000.0,48000000.0,55000000.0,,,107000000.0,240000000.0,,,,2653000000.0,1000000.0,71000000.0,8048000000.0,3622000000.0,644000000.0,688000000.0,3622000000.0,3622000000.0,4426000000.0,8048000000.0,107000000.0,3738000000.0,,0.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q3,,2013-09-30,2013-10-31 16:39:13+00:00,601414000.0,444723000.0,7786820000.0,48758000.0,,18950000.0,0.0,963575000.0,124217000.0,14049000.0,14823553000.0,1911165000.0,43225000.0,7036733000.0,,,1388833000.0,34963000.0,35430000.0,70131000.0,,,117680000.0,229627000.0,,,0.0,2508163000.0,,197647000.0,7894388000.0,3521003000.0,739975000.0,809811000.0,3521003000.0,3519989000.0,4374399000.0,7894388000.0,117680000.0,3564588000.0,,507000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q2,,2013-06-30,2013-08-01 17:25:30+00:00,574713000.0,445936000.0,7574133000.0,95446000.0,,25685000.0,0.0,956353000.0,176540000.0,33358000.0,14268389000.0,1897734000.0,38100000.0,6694256000.0,,,1260546000.0,34369000.0,36657000.0,62444000.0,,,148102000.0,221892000.0,,,0.0,2322296000.0,,246455000.0,7635191000.0,3374595000.0,792833000.0,847055000.0,3374595000.0,3373595000.0,4261596000.0,7635191000.0,148102000.0,3414541000.0,,500000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2013.0,Q1,,2013-03-31,2013-05-02 17:24:57+00:00,553147000.0,387324000.0,7380230000.0,55607000.0,,17508000.0,,950028000.0,97735000.0,14185000.0,13561738000.0,1703403000.0,30408000.0,6181508000.0,,,1131312000.0,33773000.0,41447000.0,66407000.0,,,118476000.0,235021000.0,,,7108000.0,2076665000.0,,133012000.0,6916791000.0,3082792000.0,616807000.0,731474000.0,3082792000.0,3081808000.0,3834983000.0,6916791000.0,118476000.0,3103509000.0,,492000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,FY,,2014-12-31,2015-10-22 17:01:58+00:00,653000000.0,530000000.0,8845000000.0,62000000.0,,53000000.0,0.0,1023000000.0,201000000.0,34000000.0,2051000000.0,2466000000.0,37000000.0,13712000000.0,,,1951000000.0,44000000.0,158000000.0,39000000.0,,,98000000.0,374000000.0,,,,3577000000.0,4501000000.0,337000000.0,14925000000.0,4662000000.0,1115000000.0,5428000000.0,4662000000.0,4662000000.0,10263000000.0,14925000000.0,98000000.0,4835000000.0,0.0,0.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q3,,2014-09-30,2014-10-23 16:52:51+00:00,690000000.0,457000000.0,8652000000.0,19000000.0,,20000000.0,0.0,1009000000.0,101000000.0,14000000.0,2100000000.0,1806000000.0,37000000.0,8393000000.0,,,1913000000.0,17000000.0,29000000.0,83000000.0,,,124000000.0,260000000.0,,,,3265000000.0,,117000000.0,9177000000.0,4293000000.0,660000000.0,888000000.0,4293000000.0,4293000000.0,4884000000.0,9177000000.0,124000000.0,3996000000.0,,
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q2,,2014-06-30,2014-07-31 17:26:42+00:00,688000000.0,513000000.0,8462000000.0,-12000000.0,,20000000.0,0.0,1000000000.0,66000000.0,34000000.0,2111000000.0,1838000000.0,38000000.0,8089000000.0,,,1832000000.0,17000000.0,51000000.0,98000000.0,,,136000000.0,272000000.0,,,,3054000000.0,,40000000.0,8887000000.0,4042000000.0,662000000.0,886000000.0,4042000000.0,4042000000.0,4845000000.0,8887000000.0,136000000.0,3959000000.0,,
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2014.0,Q1,,2014-03-31,2014-05-01 16:31:42+00:00,642744000.0,542037000.0,8225394000.0,-34967000.0,,18719000.0,0.0,988927000.0,55156000.0,14109000.0,15828067000.0,1827426000.0,38846000.0,7602673000.0,,,1694196000.0,16413000.0,72055000.0,123146000.0,,,137390000.0,249534000.0,,,,2846843000.0,,11444000.0,8423164000.0,3801166000.0,683101000.0,835155000.0,3801166000.0,3800440000.0,4622724000.0,8423164000.0,137390000.0,3787569000.0,,363000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2015.0,FY,,2015-12-31,2016-10-20 17:04:18+00:00,513000000.0,327000000.0,16821000000.0,-48000000.0,,15000000.0,0.0,3413000000.0,64000000.0,102000000.0,1886000000.0,4704000000.0,,7543000000.0,,,,50000000.0,48000000.0,27000000.0,,,150000000.0,343000000.0,,,,-1082000000.0,1000000.0,3000000.0,8086000000.0,2282000000.0,393000000.0,707000000.0,2282000000.0,2282000000.0,5804000000.0,8086000000.0,150000000.0,5097000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2015.0,Q3,,2015-09-30,2015-10-22 17:01:58+00:00,615000000.0,355000000.0,14038000000.0,-13000000.0,,15000000.0,0.0,3400000000.0,73000000.0,59000000.0,1890000000.0,4663000000.0,33000000.0,9979000000.0,,,448000000.0,48000000.0,55000000.0,34000000.0,,,176000000.0,347000000.0,,,,1051000000.0,1000000.0,112000000.0,10725000000.0,4439000000.0,570000000.0,782000000.0,4437000000.0,4437000000.0,6288000000.0,10725000000.0,176000000.0,5506000000.0,0.0,1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2015.0,Q2,,2015-06-30,2015-07-27 17:16:48+00:00,578000000.0,386000000.0,10934000000.0,13000000.0,,37000000.0,0.0,3388000000.0,112000000.0,103000000.0,1886000000.0,4539000000.0,34000000.0,12615000000.0,,,1522000000.0,46000000.0,57000000.0,46000000.0,,,190000000.0,339000000.0,,,,2818000000.0,1000000.0,185000000.0,13504000000.0,6220000000.0,699000000.0,840000000.0,6218000000.0,6218000000.0,7286000000.0,13504000000.0,190000000.0,6446000000.0,0.0,1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2015.0,Q1,,2015-03-31,2015-04-23 16:15:40+00:00,606000000.0,491000000.0,9144000000.0,48000000.0,,17000000.0,0.0,3376000000.0,163000000.0,56000000.0,2111000000.0,5163000000.0,39000000.0,14483000000.0,,,2009000000.0,45000000.0,46000000.0,119000000.0,,,216000000.0,368000000.0,,,,3633000000.0,1000000.0,295000000.0,15587000000.0,7057000000.0,888000000.0,945000000.0,7057000000.0,7057000000.0,8530000000.0,15587000000.0,216000000.0,7585000000.0,0.0,0.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2016.0,FY,,2016-12-31,2018-03-01 16:21:26+00:00,473000000.0,363000000.0,19534000000.0,-39000000.0,,1423000000.0,0.0,4682000000.0,59000000.0,27000000.0,1836000000.0,4612000000.0,,4955000000.0,,,,49000000.0,35000000.0,390000000.0,,74000000.0,249000000.0,434000000.0,,,,-3725000000.0,41000000.0,51000000.0,7076000000.0,917000000.0,1872000000.0,1064000000.0,917000000.0,917000000.0,6159000000.0,7076000000.0,249000000.0,5095000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2016.0,Q3,,2016-09-30,2016-10-20 17:04:18+00:00,423000000.0,274000000.0,19501000000.0,-39000000.0,,1474000000.0,0.0,4678000000.0,47000000.0,58000000.0,1869000000.0,4651000000.0,,4789000000.0,,,,51000000.0,48000000.0,120000000.0,,,212000000.0,416000000.0,,,,-3515000000.0,1000000.0,93000000.0,6890000000.0,1123000000.0,1889000000.0,649000000.0,1123000000.0,1123000000.0,5767000000.0,6890000000.0,212000000.0,5118000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2016.0,Q2,,2016-06-30,2016-07-21 17:27:26+00:00,296000000.0,235000000.0,18582000000.0,-41000000.0,,998000000.0,0.0,3422000000.0,61000000.0,102000000.0,1872000000.0,5767000000.0,,5947000000.0,,,,51000000.0,29000000.0,131000000.0,,,152000000.0,395000000.0,,,,-2807000000.0,1000000.0,16000000.0,7377000000.0,573000000.0,1278000000.0,591000000.0,573000000.0,573000000.0,6804000000.0,7377000000.0,152000000.0,6213000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2016.0,Q1,,2016-03-31,2016-04-21 16:36:01+00:00,346000000.0,224000000.0,18002000000.0,-44000000.0,,1597000000.0,0.0,3407000000.0,52000000.0,59000000.0,1883000000.0,6442000000.0,,6491000000.0,,,2000000.0,50000000.0,28000000.0,20000000.0,,,143000000.0,398000000.0,,,,-2214000000.0,1000000.0,35000000.0,8518000000.0,1148000000.0,1884000000.0,478000000.0,1148000000.0,1148000000.0,7370000000.0,8518000000.0,143000000.0,6892000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2017.0,FY,,2017-12-31,2019-02-28 16:22:15+00:00,533000000.0,428000000.0,19997000000.0,-44000000.0,,916000000.0,0.0,4703000000.0,62000000.0,27000000.0,1879000000.0,4391000000.0,,5772000000.0,,,,58000000.0,35000000.0,88000000.0,,70000000.0,240000000.0,313000000.0,,,,-2679000000.0,,130000000.0,7521000000.0,1979000000.0,1509000000.0,780000000.0,1979000000.0,1979000000.0,5542000000.0,7521000000.0,240000000.0,4762000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2017.0,Q3,,2017-09-30,2017-10-26 16:35:06+00:00,502000000.0,360000000.0,19904000000.0,-37000000.0,,989000000.0,0.0,4703000000.0,55000000.0,27000000.0,1879000000.0,4396000000.0,,5550000000.0,,,,46000000.0,36000000.0,139000000.0,,21000000.0,176000000.0,324000000.0,,,,-3013000000.0,40000000.0,91000000.0,7202000000.0,1652000000.0,1476000000.0,784000000.0,1652000000.0,1652000000.0,5550000000.0,7202000000.0,176000000.0,4766000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2017.0,Q2,,2017-06-30,2017-08-03 16:36:07+00:00,473000000.0,351000000.0,19767000000.0,-38000000.0,,1111000000.0,0.0,4702000000.0,64000000.0,27000000.0,1860000000.0,4341000000.0,,5341000000.0,,,,46000000.0,34000000.0,150000000.0,,67000000.0,230000000.0,369000000.0,,,,-3090000000.0,40000000.0,83000000.0,7150000000.0,1573000000.0,1579000000.0,821000000.0,1573000000.0,1573000000.0,5577000000.0,7150000000.0,230000000.0,4756000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2017.0,Q1,,2017-03-31,2017-04-27 16:31:35+00:00,436000000.0,310000000.0,19641000000.0,-39000000.0,,1382000000.0,0.0,4692000000.0,50000000.0,27000000.0,1842000000.0,4364000000.0,,5143000000.0,,,,47000000.0,39000000.0,313000000.0,,29000000.0,264000000.0,386000000.0,,,,-3374000000.0,266000000.0,58000000.0,7196000000.0,1278000000.0,1789000000.0,1121000000.0,1278000000.0,1278000000.0,5918000000.0,7196000000.0,264000000.0,4797000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2018.0,FY,,2018-12-31,2020-02-27 16:45:12+00:00,609000000.0,581000000.0,20049000000.0,-36000000.0,0.0,201000000.0,0.0,4721000000.0,58000000.0,,24705000000.0,2318000000.0,,4656000000.0,,0.0,,46000000.0,44000000.0,127000000.0,,52000000.0,185000000.0,225000000.0,,,,-2142000000.0,,130000000.0,5797000000.0,2362000000.0,956000000.0,846000000.0,2362000000.0,2362000000.0,3435000000.0,5797000000.0,185000000.0,2589000000.0,,-181000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2018.0,Q3,,2018-09-30,2018-10-25 17:27:31+00:00,563000000.0,397000000.0,19928000000.0,-40000000.0,,9000000.0,0.0,4720000000.0,32000000.0,,517000000.0,3572000000.0,,5469000000.0,,,,50000000.0,41000000.0,121000000.0,64000000.0,176000000.0,194000000.0,162000000.0,780000000.0,177000000.0,,-2449000000.0,,104000000.0,7058000000.0,2205000000.0,615000000.0,892000000.0,2205000000.0,2205000000.0,4853000000.0,7058000000.0,974000000.0,3961000000.0,0.0,-26000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2018.0,Q2,,2018-06-30,2018-08-02 16:26:32+00:00,642000000.0,416000000.0,20276000000.0,-44000000.0,,37000000.0,0.0,4715000000.0,58000000.0,,1898000000.0,3570000000.0,,6233000000.0,,,,55000000.0,43000000.0,90000000.0,,68000000.0,242000000.0,309000000.0,,,,-2420000000.0,,71000000.0,7042000000.0,2250000000.0,567000000.0,858000000.0,2250000000.0,2250000000.0,4792000000.0,7042000000.0,242000000.0,3934000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2018.0,Q1,,2018-03-31,2018-05-04 20:10:26+00:00,555000000.0,382000000.0,20136000000.0,-44000000.0,,958000000.0,0.0,4709000000.0,50000000.0,,1880000000.0,4393000000.0,,5968000000.0,,,,58000000.0,38000000.0,63000000.0,,64000000.0,257000000.0,337000000.0,,,,-2471000000.0,,110000000.0,7713000000.0,2193000000.0,1488000000.0,732000000.0,2193000000.0,2193000000.0,5520000000.0,7713000000.0,257000000.0,4788000000.0,0.0,-1000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2019.0,FY,,2019-12-31,2020-02-27 16:45:12+00:00,525000000.0,345000000.0,20503000000.0,-33000000.0,119000000.0,5000000.0,0.0,4732000000.0,59000000.0,,25770000000.0,2242000000.0,,5267000000.0,,407000000.0,,43000000.0,51000000.0,213000000.0,,51000000.0,364000000.0,219000000.0,,,,-1251000000.0,,278000000.0,6717000000.0,3246000000.0,679000000.0,848000000.0,3246000000.0,3246000000.0,3471000000.0,6717000000.0,771000000.0,2623000000.0,,-202000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2019.0,Q3,,2019-09-30,2019-10-24 19:00:51+00:00,539000000.0,323000000.0,20383000000.0,-31000000.0,,29000000.0,0.0,4729000000.0,55000000.0,,522000000.0,2219000000.0,,5199000000.0,,398000000.0,,39000000.0,42000000.0,177000000.0,,57000000.0,368000000.0,325000000.0,,,,-1361000000.0,52000000.0,239000000.0,6598000000.0,3135000000.0,633000000.0,880000000.0,3135000000.0,3135000000.0,3463000000.0,6598000000.0,766000000.0,2583000000.0,,-202000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2019.0,Q2,,2019-06-30,2019-08-06 16:38:17+00:00,585000000.0,358000000.0,20279000000.0,-32000000.0,,155000000.0,0.0,4726000000.0,52000000.0,,555000000.0,2267000000.0,,5099000000.0,,410000000.0,,39000000.0,42000000.0,170000000.0,,53000000.0,272000000.0,245000000.0,,,,-1410000000.0,52000000.0,209000000.0,6545000000.0,3082000000.0,764000000.0,912000000.0,3082000000.0,3082000000.0,3463000000.0,6545000000.0,682000000.0,2551000000.0,,-202000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2019.0,Q1,,2019-03-31,2019-04-25 16:25:57+00:00,626000000.0,390000000.0,20162000000.0,-36000000.0,,366000000.0,0.0,4723000000.0,62000000.0,,547000000.0,2267000000.0,,4871000000.0,,426000000.0,,43000000.0,44000000.0,145000000.0,,58000000.0,262000000.0,256000000.0,,,,-1548000000.0,52000000.0,87000000.0,6446000000.0,2937000000.0,887000000.0,943000000.0,2937000000.0,2937000000.0,3509000000.0,6446000000.0,688000000.0,2566000000.0,,-202000000.0
Southwestern Energy Co,SWN,EFWMP121W54QV9MGOP87,7332,2020.0,Q1,,2020-03-31,2020-04-30 16:23:43+00:00,465000000.0,292000000.0,22095000000.0,-33000000.0,,5000000.0,0.0,4734000000.0,52000000.0,,523000000.0,2279000000.0,,3916000000.0,,0.0,,40000000.0,48000000.0,343000000.0,,54000000.0,387000000.0,341000000.0,,,,-2798000000.0,,627000000.0,5275000000.0,1701000000.0,972000000.0,914000000.0,1701000000.0,1701000000.0,3574000000.0,5275000000.0,387000000.0,2660000000.0,,-202000000.0
