company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q2YTD,2008-12-28,2009-06-13,2010-07-20 17:05:46+00:00,-120000000.0,685000000.0,16000000.0,-12000000.0,-1141000000.0,,1086000000.0,-534000000.0,-796000000.0,1492000000.0,-534000000.0,-796000000.0,1492000000.0,150000000.0,2809000000.0,2809000000.0,-861000000.0,125000000.0,,-1331000000.0,-23000000.0,-735000000.0,-411000000.0,,-3000000.0,40000000.0,26000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q1,2008-12-28,2009-03-21,2010-04-23 07:46:09+00:00,-27000000.0,314000000.0,,-62000000.0,-841000000.0,,1418000000.0,762000000.0,-310000000.0,-266000000.0,762000000.0,-310000000.0,-266000000.0,124000000.0,1141000000.0,1141000000.0,-880000000.0,98000000.0,,-669000000.0,-23000000.0,-298000000.0,-84000000.0,,-1000000.0,30000000.0,8000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q4,2010-09-05,2010-12-25,,2323000000.0,747000000.0,12000000.0,34000000.0,564000000.0,,1408000000.0,-104000000.0,-2224000000.0,2660000000.0,-104000000.0,-2224000000.0,2660000000.0,366000000.0,1361000000.0,1361000000.0,-12000000.0,372000000.0,-3059000000.0,-760000000.0,49000000.0,-1583000000.0,-562000000.0,-560000000.0,-2000000.0,8000000.0,26000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3TTM,2009-09-06,2010-09-04,,-3969000000.0,2132000000.0,-1000000.0,-238000000.0,1142000000.0,413000000.0,7615000000.0,980000000.0,-6600000000.0,8181000000.0,980000000.0,-6600000000.0,8181000000.0,2323000000.0,6414000000.0,6414000000.0,-1507000000.0,586000000.0,-22000000.0,-3077000000.0,-61000000.0,-2660000000.0,-133000000.0,-4418000000.0,-6000000.0,33000000.0,80000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3,2010-06-13,2010-09-04,,-2000000.0,611000000.0,,27000000.0,1352000000.0,,45000000.0,-1626000000.0,-699000000.0,3346000000.0,-1626000000.0,-699000000.0,3346000000.0,1048000000.0,1930000000.0,1930000000.0,-547000000.0,262000000.0,-10000000.0,-767000000.0,-9000000.0,-702000000.0,-55000000.0,-1110000000.0,-1000000.0,6000000.0,18000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3YTD,2009-12-27,2010-09-04,2011-10-12 16:19:47+00:00,-3769000000.0,1580000000.0,,-200000000.0,536000000.0,,7621000000.0,1490000000.0,-5444000000.0,5788000000.0,1490000000.0,-5444000000.0,5788000000.0,1634000000.0,4977000000.0,4977000000.0,-1305000000.0,773000000.0,-20000000.0,-2377000000.0,-61000000.0,-1670000000.0,-106000000.0,-4418000000.0,-3000000.0,21000000.0,55000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2TTM,2009-06-14,2010-06-12,,-4147000000.0,1919000000.0,83000000.0,-234000000.0,592000000.0,413000000.0,7573000000.0,1153000000.0,-6350000000.0,7746000000.0,1153000000.0,-6350000000.0,7746000000.0,2315000000.0,6217000000.0,6217000000.0,-982000000.0,402000000.0,18000000.0,-3011000000.0,-58000000.0,-2361000000.0,-910000000.0,-3308000000.0,-6000000.0,46000000.0,69000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2,2010-03-21,2010-06-12,,-19000000.0,593000000.0,,-82000000.0,-167000000.0,,2329000000.0,-805000000.0,-734000000.0,2201000000.0,-805000000.0,-734000000.0,2201000000.0,580000000.0,1613000000.0,1613000000.0,162000000.0,215000000.0,-7000000.0,-739000000.0,-42000000.0,-694000000.0,-36000000.0,-2573000000.0,-1000000.0,7000000.0,21000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2YTD,2009-12-27,2010-06-12,2011-07-21 09:15:36+00:00,-3767000000.0,969000000.0,,-227000000.0,-816000000.0,,7576000000.0,3116000000.0,-4745000000.0,2442000000.0,3116000000.0,-4745000000.0,2442000000.0,586000000.0,3047000000.0,3047000000.0,-758000000.0,511000000.0,-10000000.0,-1610000000.0,-52000000.0,-968000000.0,-51000000.0,-3308000000.0,-2000000.0,15000000.0,37000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q1TTM,2009-03-22,2010-03-20,,-4221000000.0,1697000000.0,99000000.0,-102000000.0,459000000.0,413000000.0,4912000000.0,662000000.0,-6102000000.0,7303000000.0,662000000.0,-6102000000.0,7303000000.0,1761000000.0,6272000000.0,6272000000.0,-1125000000.0,214000000.0,25000000.0,-2934000000.0,-16000000.0,-2104000000.0,-1201000000.0,-735000000.0,-7000000.0,49000000.0,66000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q1,2009-12-27,2010-03-20,2011-04-28 09:19:15+00:00,-3748000000.0,376000000.0,,-145000000.0,-649000000.0,,5247000000.0,3921000000.0,-4011000000.0,241000000.0,3921000000.0,-4011000000.0,241000000.0,6000000.0,1434000000.0,1434000000.0,-920000000.0,296000000.0,-3000000.0,-871000000.0,-10000000.0,-274000000.0,-15000000.0,-735000000.0,-1000000.0,8000000.0,16000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,FY,2010-12-26,2011-12-31,2014-02-14 16:26:07+00:00,-3193000000.0,2737000000.0,780000000.0,-67000000.0,-1068000000.0,,3862000000.0,-5135000000.0,-5618000000.0,8944000000.0,-5135000000.0,-5618000000.0,8944000000.0,-1876000000.0,6462000000.0,6462000000.0,813000000.0,1015000000.0,-16000000.0,-4563000000.0,0.0,-3339000000.0,-2953000000.0,-2489000000.0,-7000000.0,66000000.0,84000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q4,2011-09-04,2011-12-31,,-441000000.0,860000000.0,770000000.0,-211000000.0,286000000.0,,532000000.0,-992000000.0,-923000000.0,3110000000.0,-992000000.0,-923000000.0,3110000000.0,984000000.0,1402000000.0,1402000000.0,562000000.0,235000000.0,-13000000.0,-887000000.0,48000000.0,-1377000000.0,-310000000.0,-560000000.0,-2000000.0,52000000.0,38000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3TTM,2010-09-05,2011-09-03,,-429000000.0,2624000000.0,22000000.0,178000000.0,-790000000.0,,4738000000.0,-4247000000.0,-6919000000.0,8494000000.0,-4247000000.0,-6919000000.0,8494000000.0,-2494000000.0,6421000000.0,6421000000.0,239000000.0,1152000000.0,-3062000000.0,-4436000000.0,1000000.0,-3545000000.0,-3205000000.0,-2489000000.0,-7000000.0,22000000.0,72000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3,2011-06-12,2011-09-03,,-99000000.0,690000000.0,10000000.0,-24000000.0,667000000.0,,1396000000.0,-2444000000.0,-843000000.0,3481000000.0,-2444000000.0,-843000000.0,3481000000.0,170000000.0,2011000000.0,2011000000.0,113000000.0,76000000.0,-1000000.0,-819000000.0,-38000000.0,-731000000.0,-1913000000.0,-1183000000.0,-1000000.0,4000000.0,12000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3YTD,2010-12-26,2011-09-03,2012-10-17 17:09:32+00:00,-2752000000.0,1877000000.0,10000000.0,144000000.0,-1354000000.0,,3330000000.0,-4143000000.0,-4695000000.0,5834000000.0,-4143000000.0,-4695000000.0,5834000000.0,-2860000000.0,5060000000.0,5060000000.0,251000000.0,780000000.0,-3000000.0,-3676000000.0,-48000000.0,-1962000000.0,-2643000000.0,-1929000000.0,-5000000.0,14000000.0,46000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2TTM,2010-06-13,2011-06-11,,-332000000.0,2545000000.0,12000000.0,229000000.0,-105000000.0,,3387000000.0,-3429000000.0,-6775000000.0,8359000000.0,-3429000000.0,-6775000000.0,8359000000.0,-1616000000.0,6340000000.0,6340000000.0,-421000000.0,1338000000.0,-3071000000.0,-4384000000.0,30000000.0,-3516000000.0,-1347000000.0,-2416000000.0,-7000000.0,24000000.0,78000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2,2011-03-20,2011-06-11,,-33000000.0,664000000.0,,76000000.0,-688000000.0,,744000000.0,-1925000000.0,-873000000.0,1973000000.0,-1925000000.0,-873000000.0,1973000000.0,-749000000.0,1905000000.0,1905000000.0,92000000.0,462000000.0,-1000000.0,-2088000000.0,-10000000.0,-798000000.0,-656000000.0,-385000000.0,-2000000.0,-53000000.0,22000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2YTD,2010-12-26,2011-06-11,2012-07-25 17:20:42+00:00,-2653000000.0,1187000000.0,,168000000.0,-2021000000.0,,1934000000.0,-1699000000.0,-3852000000.0,2353000000.0,-1699000000.0,-3852000000.0,2353000000.0,-3030000000.0,3049000000.0,3049000000.0,138000000.0,704000000.0,-2000000.0,-2857000000.0,-10000000.0,-1231000000.0,-730000000.0,-746000000.0,-4000000.0,10000000.0,34000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q1TTM,2010-03-21,2011-03-19,,-318000000.0,2474000000.0,12000000.0,71000000.0,416000000.0,,4972000000.0,-2309000000.0,-6636000000.0,8587000000.0,-2309000000.0,-6636000000.0,8587000000.0,-287000000.0,6048000000.0,6048000000.0,-351000000.0,1091000000.0,-3077000000.0,-3035000000.0,-2000000.0,-3412000000.0,-727000000.0,-4604000000.0,-6000000.0,84000000.0,77000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q1,2010-12-26,2011-03-19,2012-04-26 16:27:36+00:00,-2620000000.0,523000000.0,,92000000.0,-1333000000.0,,1190000000.0,226000000.0,-2979000000.0,380000000.0,226000000.0,-2979000000.0,380000000.0,-2281000000.0,1144000000.0,1144000000.0,46000000.0,242000000.0,-1000000.0,-769000000.0,,-433000000.0,-74000000.0,-361000000.0,-2000000.0,63000000.0,12000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,FY,2012-01-01,2012-12-29,2015-02-12 17:01:46+00:00,-153000000.0,2689000000.0,,62000000.0,212000000.0,,6548000000.0,-3306000000.0,-3005000000.0,8479000000.0,-3306000000.0,-3005000000.0,8479000000.0,2230000000.0,6214000000.0,6214000000.0,-636000000.0,1246000000.0,12000000.0,-3373000000.0,-306000000.0,-2714000000.0,-4501000000.0,-3219000000.0,-7000000.0,61000000.0,95000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q4,2012-09-09,2012-12-29,,-77000000.0,852000000.0,-7000000.0,46000000.0,951000000.0,,1288000000.0,-1142000000.0,-1277000000.0,3361000000.0,-1142000000.0,-1277000000.0,3361000000.0,988000000.0,1667000000.0,1667000000.0,-109000000.0,230000000.0,1000000.0,-888000000.0,13000000.0,-1305000000.0,-879000000.0,-891000000.0,-2000000.0,61000000.0,37000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3TTM,2011-09-04,2012-09-08,,-517000000.0,2697000000.0,777000000.0,-195000000.0,-453000000.0,,5792000000.0,-3156000000.0,-2651000000.0,8228000000.0,-3156000000.0,-2651000000.0,8228000000.0,2226000000.0,5949000000.0,5949000000.0,35000000.0,1251000000.0,-2000000.0,-3372000000.0,-271000000.0,-2786000000.0,-3932000000.0,-2888000000.0,-7000000.0,52000000.0,96000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3,2012-06-17,2012-09-08,,-27000000.0,636000000.0,-7000000.0,37000000.0,1166000000.0,,2012000000.0,-1872000000.0,-590000000.0,3871000000.0,-1872000000.0,-590000000.0,3871000000.0,1446000000.0,1913000000.0,1913000000.0,156000000.0,467000000.0,-2000000.0,-847000000.0,-21000000.0,-508000000.0,-2380000000.0,-1122000000.0,-2000000.0,-41000000.0,16000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3YTD,2012-01-01,2012-09-08,2013-10-16 16:24:43+00:00,-76000000.0,1837000000.0,7000000.0,16000000.0,-739000000.0,,5260000000.0,-2164000000.0,-1728000000.0,5118000000.0,-2164000000.0,-1728000000.0,5118000000.0,1242000000.0,4547000000.0,4547000000.0,-527000000.0,1016000000.0,11000000.0,-2485000000.0,-319000000.0,-1409000000.0,-3622000000.0,-2328000000.0,-5000000.0,,58000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2TTM,2011-06-12,2012-06-16,,-589000000.0,2751000000.0,794000000.0,-256000000.0,-952000000.0,,5176000000.0,-3728000000.0,-2904000000.0,7838000000.0,-3728000000.0,-2904000000.0,7838000000.0,950000000.0,6047000000.0,6047000000.0,-8000000.0,860000000.0,-1000000.0,-3344000000.0,-288000000.0,-3009000000.0,-3465000000.0,-2949000000.0,-6000000.0,97000000.0,92000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2,2012-03-25,2012-06-16,,-17000000.0,646000000.0,5000000.0,-103000000.0,-462000000.0,,502000000.0,-575000000.0,-881000000.0,1937000000.0,-575000000.0,-881000000.0,1937000000.0,378000000.0,1501000000.0,1501000000.0,252000000.0,240000000.0,,-822000000.0,-298000000.0,-585000000.0,571000000.0,-1064000000.0,-2000000.0,-11000000.0,25000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2YTD,2012-01-01,2012-06-16,2013-07-24 16:19:52+00:00,-49000000.0,1201000000.0,14000000.0,-21000000.0,-1905000000.0,,3248000000.0,-292000000.0,-1138000000.0,1247000000.0,-292000000.0,-1138000000.0,1247000000.0,-204000000.0,2634000000.0,2634000000.0,-683000000.0,549000000.0,13000000.0,-1638000000.0,-298000000.0,-901000000.0,-1242000000.0,-1206000000.0,-3000000.0,41000000.0,42000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q1TTM,2011-03-20,2012-03-24,,-605000000.0,2769000000.0,789000000.0,-77000000.0,-1178000000.0,,5418000000.0,-5078000000.0,-2896000000.0,7874000000.0,-5078000000.0,-2896000000.0,7874000000.0,-177000000.0,6451000000.0,6451000000.0,-168000000.0,1082000000.0,-2000000.0,-4610000000.0,,-3222000000.0,-4692000000.0,-2270000000.0,-6000000.0,55000000.0,89000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q1,2012-01-01,2012-03-24,2013-04-19 16:17:42+00:00,-32000000.0,555000000.0,9000000.0,82000000.0,-1443000000.0,,2746000000.0,283000000.0,-257000000.0,-690000000.0,283000000.0,-257000000.0,-690000000.0,-582000000.0,1133000000.0,1133000000.0,-935000000.0,309000000.0,13000000.0,-816000000.0,,-316000000.0,-1813000000.0,-142000000.0,-1000000.0,52000000.0,17000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,FY,2012-12-30,2013-12-28,2015-02-12 17:01:46+00:00,-109000000.0,2663000000.0,133000000.0,-196000000.0,-582000000.0,,5852000000.0,-3789000000.0,-2625000000.0,9688000000.0,-3789000000.0,-2625000000.0,9688000000.0,3078000000.0,6787000000.0,6787000000.0,820000000.0,1240000000.0,-21000000.0,-3454000000.0,-3000000.0,-2795000000.0,-4419000000.0,-3001000000.0,-7000000.0,61000000.0,109000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q4,2013-09-08,2013-12-28,,-27000000.0,848000000.0,-41000000.0,46000000.0,93000000.0,,1003000000.0,-1654000000.0,-1247000000.0,3026000000.0,-1654000000.0,-1247000000.0,3026000000.0,171000000.0,1754000000.0,1754000000.0,331000000.0,155000000.0,-8000000.0,-876000000.0,8000000.0,-1298000000.0,-974000000.0,-960000000.0,-2000000.0,61000000.0,58000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q3TTM,2012-09-09,2013-09-07,,-159000000.0,2667000000.0,167000000.0,-196000000.0,276000000.0,,6137000000.0,-3277000000.0,-2655000000.0,10023000000.0,-3277000000.0,-2655000000.0,10023000000.0,3895000000.0,6700000000.0,6700000000.0,380000000.0,1315000000.0,-12000000.0,-3466000000.0,2000000.0,-2802000000.0,-4324000000.0,-2932000000.0,-7000000.0,61000000.0,88000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q3,2013-06-16,2013-09-07,,-23000000.0,630000000.0,,-36000000.0,903000000.0,,1124000000.0,-1608000000.0,-592000000.0,3647000000.0,-1608000000.0,-592000000.0,3647000000.0,1411000000.0,1923000000.0,1923000000.0,191000000.0,179000000.0,,-881000000.0,-4000000.0,-586000000.0,-1016000000.0,-1013000000.0,-1000000.0,,21000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2TTM,2012-06-17,2013-06-15,,-163000000.0,2673000000.0,160000000.0,-123000000.0,539000000.0,,7025000000.0,-3541000000.0,-2653000000.0,10247000000.0,-3541000000.0,-2653000000.0,10247000000.0,3930000000.0,6690000000.0,6690000000.0,345000000.0,1603000000.0,-14000000.0,-3432000000.0,-15000000.0,-2724000000.0,-5688000000.0,-3041000000.0,-8000000.0,20000000.0,83000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2,2013-03-24,2013-06-15,,-29000000.0,634000000.0,174000000.0,-34000000.0,-604000000.0,,923000000.0,-700000000.0,-501000000.0,2313000000.0,-700000000.0,-501000000.0,2313000000.0,1078000000.0,2025000000.0,2025000000.0,258000000.0,421000000.0,-13000000.0,-866000000.0,-7000000.0,-608000000.0,-774000000.0,-402000000.0,-2000000.0,-40000000.0,22000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2YTD,2012-12-30,2013-06-15,2014-07-23 16:25:57+00:00,-59000000.0,1185000000.0,174000000.0,-206000000.0,-1578000000.0,,3725000000.0,-527000000.0,-786000000.0,3015000000.0,-527000000.0,-786000000.0,3015000000.0,1496000000.0,3110000000.0,3110000000.0,298000000.0,906000000.0,-13000000.0,-1697000000.0,-7000000.0,-911000000.0,-2429000000.0,-1028000000.0,-4000000.0,,30000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q1,2012-12-30,2013-03-23,2014-04-17 16:16:17+00:00,-30000000.0,551000000.0,0.0,-172000000.0,-974000000.0,,2802000000.0,173000000.0,-285000000.0,702000000.0,173000000.0,-285000000.0,702000000.0,418000000.0,1085000000.0,1085000000.0,40000000.0,485000000.0,0.0,-831000000.0,,-303000000.0,-1655000000.0,-626000000.0,-2000000.0,40000000.0,8000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q1TTM,2012-03-25,2013-03-23,,-151000000.0,2685000000.0,-9000000.0,-192000000.0,681000000.0,,6604000000.0,-3416000000.0,-3033000000.0,9871000000.0,-3416000000.0,-3033000000.0,9871000000.0,3230000000.0,6166000000.0,6166000000.0,339000000.0,1422000000.0,-1000000.0,-3388000000.0,-306000000.0,-2701000000.0,-4343000000.0,-3703000000.0,-8000000.0,49000000.0,86000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,FY,2013-12-29,2014-12-27,2017-02-15 16:35:15+00:00,-88000000.0,2625000000.0,203000000.0,-546000000.0,605000000.0,,3905000000.0,-8264000000.0,-4937000000.0,10506000000.0,-8264000000.0,-4937000000.0,10506000000.0,-3241000000.0,6558000000.0,6558000000.0,718000000.0,869000000.0,-10000000.0,-3730000000.0,-6305000000.0,-2859000000.0,-4286000000.0,-5012000000.0,-10000000.0,4007000000.0,115000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q4,2014-09-07,2014-12-27,,-7000000.0,831000000.0,17000000.0,-465000000.0,1489000000.0,,-1608000000.0,-6237000000.0,1741000000.0,3813000000.0,-6237000000.0,1741000000.0,3813000000.0,-1148000000.0,1326000000.0,1326000000.0,167000000.0,222000000.0,-13000000.0,-985000000.0,-882000000.0,-1319000000.0,-2058000000.0,-1805000000.0,-3000000.0,3890000000.0,55000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q3YTD,2013-12-29,2014-09-06,2014-10-09 16:19:24+00:00,-81000000.0,1794000000.0,186000000.0,-81000000.0,-884000000.0,,5513000000.0,-2027000000.0,-6678000000.0,6693000000.0,-2027000000.0,-6678000000.0,6693000000.0,-2093000000.0,5232000000.0,5232000000.0,551000000.0,647000000.0,3000000.0,-2745000000.0,-5423000000.0,-1540000000.0,-2228000000.0,-3207000000.0,-7000000.0,117000000.0,60000000.0
