company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2007.0,FY,2006-12-31,2007-12-29,2010-02-22 16:19:59+00:00,58000000.0,3.48,3.48,,3.41,,1973000000.0,5670000000.0,5670000000.0,5658000000.0,12000000.0,18038000000.0,39474000000.0,,,,,,14196000000.0,18038000000.0,21436000000.0,224000000.0,685000000.0,14254000000.0,7182000000.0,461000000.0,7643000000.0,39474000000.0,1625900000.0,1625900000.0,1659200000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2008.0,FY,2007-12-30,2008-12-27,2011-02-18 16:57:00+00:00,64000000.0,3.26,3.26,1.65,3.21,,1879000000.0,5166000000.0,5166000000.0,5142000000.0,24000000.0,20351000000.0,43251000000.0,,,,,,15877000000.0,20351000000.0,22900000000.0,329000000.0,415000000.0,15941000000.0,6959000000.0,86000000.0,7045000000.0,43251000000.0,1573000000.0,1573000000.0,1573000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2008.0,Q3,2008-06-15,2008-09-06,2009-10-08 16:10:28+00:00,13000000.0,1.01,1.01,0.425,0.99,,550000000.0,1583000000.0,1583000000.0,1576000000.0,7000000.0,5268000000.0,11244000000.0,,,,,,3972000000.0,5268000000.0,5976000000.0,73000000.0,215000000.0,3985000000.0,1991000000.0,142000000.0,2133000000.0,11244000000.0,1560400000.0,1560400000.0,1591900000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q4,2009-09-06,2009-12-26,,21000000.0,0.92,0.92,0.45,0.9,,583000000.0,1437000000.0,1437000000.0,1434000000.0,3000000.0,6293000000.0,13297000000.0,,,,,,4949000000.0,6293000000.0,7004000000.0,112000000.0,98000000.0,4970000000.0,2034000000.0,-14000000.0,2020000000.0,13297000000.0,1560600000.0,1558000000.0,1577000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,FY,2008-12-28,2009-12-26,2012-02-27 16:50:56+00:00,63000000.0,3.81,3.81,1.775,3.77,,2100000000.0,5979000000.0,5979000000.0,5946000000.0,33000000.0,20099000000.0,43232000000.0,,,,,,15026000000.0,20099000000.0,23133000000.0,397000000.0,432000000.0,15089000000.0,8044000000.0,35000000.0,8079000000.0,43232000000.0,1560600000.0,1558000000.0,1577000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q3YTD,2008-12-28,2009-09-05,,42000000.0,2.89,2.89,1.33,2.87,,1517000000.0,4542000000.0,4542000000.0,4512000000.0,30000000.0,13806000000.0,29935000000.0,,,,,,10077000000.0,13806000000.0,16129000000.0,285000000.0,334000000.0,10119000000.0,6010000000.0,49000000.0,6059000000.0,29935000000.0,1558000000.0,1558000000.0,1558000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q3,2009-06-14,2009-09-05,2010-10-07 16:25:50+00:00,18000000.0,1.1,1.1,0.45,1.09,,575000000.0,1733000000.0,1733000000.0,1717000000.0,16000000.0,5181000000.0,11080000000.0,,,,,,3649000000.0,5181000000.0,5899000000.0,86000000.0,162000000.0,3667000000.0,2232000000.0,76000000.0,2308000000.0,11080000000.0,1558000000.0,1558000000.0,1558000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q2YTD,2008-12-28,2009-06-13,,24000000.0,1.79,1.79,0.88,1.78,,942000000.0,2809000000.0,2809000000.0,2795000000.0,14000000.0,8625000000.0,18855000000.0,,,,,,6428000000.0,8625000000.0,10230000000.0,199000000.0,172000000.0,6452000000.0,3778000000.0,-27000000.0,3751000000.0,18855000000.0,1566000000.0,1566000000.0,1566000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q2,2009-03-22,2009-06-13,2010-07-20 17:05:46+00:00,14000000.0,1.06,1.06,0.45,1.06,,568000000.0,1668000000.0,1668000000.0,1660000000.0,8000000.0,4881000000.0,10592000000.0,,,,,,3507000000.0,4881000000.0,5711000000.0,101000000.0,147000000.0,3521000000.0,2190000000.0,46000000.0,2236000000.0,10592000000.0,1566000000.0,1566000000.0,1566000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2009.0,Q1,2008-12-28,2009-03-21,2010-04-23 07:46:09+00:00,10000000.0,0.73,0.73,0.425,0.72,,374000000.0,1141000000.0,1141000000.0,1135000000.0,6000000.0,3744000000.0,8263000000.0,,,,,,2921000000.0,3744000000.0,4519000000.0,98000000.0,25000000.0,2931000000.0,1588000000.0,-73000000.0,1515000000.0,8263000000.0,1554800000.0,1554800000.0,1576400000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,FY,2009-12-27,2010-12-25,2013-02-21 16:46:15+00:00,117000000.0,3.97,3.97,1.89,3.91,,1894000000.0,6338000000.0,6338000000.0,6320000000.0,18000000.0,26575000000.0,57838000000.0,,,,,,22814000000.0,26575000000.0,31263000000.0,903000000.0,803000000.0,22931000000.0,8332000000.0,-100000000.0,8232000000.0,57838000000.0,1591900000.0,1590000000.0,1614000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q4,2010-09-05,2010-12-25,,39000000.0,0.86,0.86,0.48,0.85,,511000000.0,1361000000.0,1361000000.0,1365000000.0,-4000000.0,8359000000.0,18155000000.0,,,,,,7526000000.0,8359000000.0,9796000000.0,408000000.0,49000000.0,7565000000.0,2231000000.0,-359000000.0,1872000000.0,18155000000.0,1591900000.0,1590000000.0,1614000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3YTD,2009-12-27,2010-09-04,,78000000.0,3.11,3.11,1.41,3.06,,1383000000.0,4977000000.0,4977000000.0,4955000000.0,22000000.0,18216000000.0,39683000000.0,,,,,,15288000000.0,18216000000.0,21467000000.0,495000000.0,754000000.0,15366000000.0,6101000000.0,259000000.0,6360000000.0,39683000000.0,1588000000.0,1588000000.0,1588000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3TTM,2009-09-06,2010-09-04,,99000000.0,4.03,4.03,1.86,3.96,,1966000000.0,6414000000.0,6414000000.0,6389000000.0,25000000.0,24509000000.0,52980000000.0,,,,,,20237000000.0,24509000000.0,28471000000.0,607000000.0,852000000.0,20336000000.0,8135000000.0,245000000.0,8380000000.0,52980000000.0,1588000000.0,1588000000.0,1588000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q3,2010-06-13,2010-09-04,2011-10-12 16:19:47+00:00,30000000.0,1.21,1.21,0.48,1.19,,729000000.0,1930000000.0,1930000000.0,1922000000.0,8000000.0,7008000000.0,15514000000.0,,,,,,5676000000.0,7008000000.0,8506000000.0,169000000.0,28000000.0,5706000000.0,2800000000.0,-141000000.0,2659000000.0,15514000000.0,1588000000.0,1588000000.0,1588000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2YTD,2009-12-27,2010-06-12,,48000000.0,1.9,1.9,0.93,1.87,,654000000.0,3047000000.0,3047000000.0,3033000000.0,14000000.0,11208000000.0,24169000000.0,,,,,,9612000000.0,11208000000.0,12961000000.0,326000000.0,726000000.0,9660000000.0,3301000000.0,400000000.0,3701000000.0,24169000000.0,1608000000.0,1608000000.0,1608000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2TTM,2009-06-14,2010-06-12,,87000000.0,3.92,3.92,1.83,3.86,,1812000000.0,6217000000.0,6217000000.0,6184000000.0,33000000.0,22682000000.0,48546000000.0,,,,,,18210000000.0,22682000000.0,25864000000.0,524000000.0,986000000.0,18297000000.0,7567000000.0,462000000.0,8029000000.0,48546000000.0,1608000000.0,1608000000.0,1608000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q2,2010-03-21,2010-06-12,2011-07-21 09:15:36+00:00,32000000.0,1.0,1.0,0.48,0.98,,687000000.0,1613000000.0,1613000000.0,1603000000.0,10000000.0,6745000000.0,14801000000.0,,,,,,5563000000.0,6745000000.0,8056000000.0,172000000.0,11000000.0,5595000000.0,2461000000.0,-161000000.0,2300000000.0,14801000000.0,1608000000.0,1608000000.0,1608000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q1TTM,2009-03-22,2010-03-20,,69000000.0,3.98,3.98,1.8,3.94,,1693000000.0,6272000000.0,6272000000.0,6241000000.0,31000000.0,20818000000.0,44337000000.0,,,,,,16154000000.0,20818000000.0,23519000000.0,453000000.0,1122000000.0,16223000000.0,7296000000.0,669000000.0,7965000000.0,44337000000.0,1582000000.0,1582000000.0,1582000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2010.0,Q1,2009-12-27,2010-03-20,2011-04-28 09:19:15+00:00,16000000.0,0.9,0.9,0.45,0.89,,-33000000.0,1434000000.0,1434000000.0,1430000000.0,4000000.0,4463000000.0,9368000000.0,,,,,,4049000000.0,4463000000.0,4905000000.0,154000000.0,715000000.0,4065000000.0,840000000.0,561000000.0,1401000000.0,9368000000.0,1582000000.0,1582000000.0,1582000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,FY,2010-12-26,2011-12-31,2014-02-14 16:26:07+00:00,133000000.0,4.08,4.08,2.025,4.03,,2372000000.0,6462000000.0,6462000000.0,6443000000.0,19000000.0,31593000000.0,66504000000.0,,,,,,25145000000.0,31593000000.0,34911000000.0,856000000.0,57000000.0,25278000000.0,9633000000.0,-799000000.0,8834000000.0,66504000000.0,1579200000.0,1576000000.0,1597000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q4,2011-09-04,2011-12-31,,30000000.0,0.9,0.9,0.51,0.9,,597000000.0,1402000000.0,1402000000.0,1415000000.0,-13000000.0,9731000000.0,20158000000.0,,,,,,8150000000.0,9731000000.0,10427000000.0,272000000.0,24000000.0,8180000000.0,2247000000.0,-248000000.0,1999000000.0,20158000000.0,1579200000.0,1576000000.0,1597000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3YTD,2010-12-26,2011-09-03,,103000000.0,3.18,3.18,1.51,3.13,,1775000000.0,5060000000.0,5060000000.0,5028000000.0,32000000.0,21862000000.0,46346000000.0,,,,,,16995000000.0,21862000000.0,24484000000.0,584000000.0,33000000.0,17098000000.0,7386000000.0,-551000000.0,6835000000.0,46346000000.0,1574800000.0,1578000000.0,1599000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3TTM,2010-09-05,2011-09-03,,142000000.0,4.04,4.04,1.99,3.98,,2286000000.0,6421000000.0,6421000000.0,6393000000.0,28000000.0,30221000000.0,64501000000.0,,,,,,24521000000.0,30221000000.0,34280000000.0,992000000.0,82000000.0,24663000000.0,9617000000.0,-910000000.0,8707000000.0,64501000000.0,1574800000.0,1578000000.0,1599000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q3,2011-06-12,2011-09-03,2012-10-17 17:09:32+00:00,38000000.0,1.27,1.27,0.515,1.25,,686000000.0,2011000000.0,2011000000.0,2000000000.0,11000000.0,8452000000.0,17582000000.0,,,,,,6186000000.0,8452000000.0,9130000000.0,205000000.0,-4000000.0,6224000000.0,2906000000.0,-209000000.0,2697000000.0,17582000000.0,1574800000.0,1578000000.0,1599000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2YTD,2010-12-26,2011-06-11,,65000000.0,1.91,1.91,1.0,1.88,,1089000000.0,3049000000.0,3049000000.0,3028000000.0,21000000.0,13410000000.0,28764000000.0,,,,,,10809000000.0,13410000000.0,15354000000.0,379000000.0,37000000.0,10874000000.0,4480000000.0,-342000000.0,4138000000.0,28764000000.0,1584000000.0,1583000000.0,1605000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2TTM,2010-06-13,2011-06-11,,134000000.0,3.98,3.98,1.96,3.92,,2329000000.0,6340000000.0,6340000000.0,6315000000.0,25000000.0,28777000000.0,62433000000.0,,,,,,24011000000.0,28777000000.0,33656000000.0,956000000.0,114000000.0,24145000000.0,9511000000.0,-842000000.0,8669000000.0,62433000000.0,1584000000.0,1583000000.0,1605000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q2,2011-03-20,2011-06-11,2012-07-25 17:20:42+00:00,40000000.0,1.19,1.19,0.515,1.17,,670000000.0,1905000000.0,1905000000.0,1885000000.0,20000000.0,7963000000.0,16827000000.0,,,,,,6070000000.0,7963000000.0,8864000000.0,199000000.0,20000000.0,6110000000.0,2754000000.0,-179000000.0,2575000000.0,16827000000.0,1584000000.0,1583000000.0,1605000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q1TTM,2010-03-21,2011-03-19,,126000000.0,3.79,3.79,1.92,3.73,,2346000000.0,6048000000.0,6048000000.0,6033000000.0,15000000.0,27559000000.0,60407000000.0,,,,,,23504000000.0,27559000000.0,32848000000.0,929000000.0,105000000.0,23630000000.0,9218000000.0,-824000000.0,8394000000.0,60407000000.0,1587500000.0,1583000000.0,1605000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2011.0,Q1,2010-12-26,2011-03-19,2012-04-26 16:27:36+00:00,25000000.0,0.72,0.72,0.48,0.71,,419000000.0,1144000000.0,1144000000.0,1143000000.0,1000000.0,5447000000.0,11937000000.0,,,,,,4739000000.0,5447000000.0,6490000000.0,180000000.0,17000000.0,4764000000.0,1726000000.0,-163000000.0,1563000000.0,11937000000.0,1587500000.0,1583000000.0,1605000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,FY,2012-01-01,2012-12-29,2015-02-12 17:01:46+00:00,119000000.0,3.96,3.96,2.1275,3.92,,2090000000.0,6214000000.0,6214000000.0,6178000000.0,36000000.0,31291000000.0,65492000000.0,,,,,,24970000000.0,31291000000.0,34201000000.0,899000000.0,91000000.0,25089000000.0,9112000000.0,-808000000.0,8304000000.0,65492000000.0,1560100000.0,1557000000.0,1575000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q4,2012-09-09,2012-12-29,,37000000.0,1.07,1.07,0.54,1.06,,302000000.0,1667000000.0,1667000000.0,1661000000.0,6000000.0,9654000000.0,19954000000.0,,,,,,8050000000.0,9654000000.0,10300000000.0,288000000.0,44000000.0,8087000000.0,2213000000.0,-244000000.0,1969000000.0,19954000000.0,1560100000.0,1557000000.0,1575000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3,2012-06-17,2012-09-08,2012-10-17 17:09:32+00:00,27000000.0,1.22,1.22,0.5375,1.21,,706000000.0,1913000000.0,1913000000.0,1902000000.0,11000000.0,7833000000.0,16652000000.0,,,,,,5992000000.0,7833000000.0,8819000000.0,204000000.0,23000000.0,6019000000.0,2800000000.0,-181000000.0,2619000000.0,16652000000.0,1559000000.0,1556000000.0,1575000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3YTD,2012-01-01,2012-09-08,,82000000.0,2.89,2.89,1.59,2.86,,1788000000.0,4547000000.0,4547000000.0,4517000000.0,30000000.0,21637000000.0,45538000000.0,,,,,,16920000000.0,21637000000.0,23901000000.0,611000000.0,47000000.0,17002000000.0,6899000000.0,-564000000.0,6335000000.0,45538000000.0,1559000000.0,1556000000.0,1575000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q3TTM,2011-09-04,2012-09-08,,112000000.0,3.79,3.79,2.11,3.76,,2385000000.0,5949000000.0,5949000000.0,5932000000.0,17000000.0,31368000000.0,65696000000.0,,,,,,25070000000.0,31368000000.0,34328000000.0,883000000.0,71000000.0,25182000000.0,9146000000.0,-812000000.0,8334000000.0,65696000000.0,1559000000.0,1556000000.0,1575000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2,2012-03-25,2012-06-16,2012-07-25 17:20:42+00:00,30000000.0,0.95,0.95,0.5375,0.94,,668000000.0,1501000000.0,1501000000.0,1488000000.0,13000000.0,7915000000.0,16458000000.0,,,,,,6136000000.0,7915000000.0,8543000000.0,209000000.0,1000000.0,6166000000.0,2377000000.0,-208000000.0,2169000000.0,16458000000.0,1566300000.0,1563000000.0,1581000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2YTD,2012-01-01,2012-06-16,,55000000.0,1.67,1.67,1.05,1.65,,1082000000.0,2634000000.0,2634000000.0,2615000000.0,19000000.0,13804000000.0,28886000000.0,,,,,,10928000000.0,13804000000.0,15082000000.0,407000000.0,24000000.0,10983000000.0,4099000000.0,-383000000.0,3716000000.0,28886000000.0,1566300000.0,1563000000.0,1581000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q2TTM,2011-06-12,2012-06-16,,123000000.0,3.84,3.84,2.08,3.8,,2365000000.0,6047000000.0,6047000000.0,6030000000.0,17000000.0,31987000000.0,66626000000.0,,,,,,25264000000.0,31987000000.0,34639000000.0,884000000.0,44000000.0,25387000000.0,9252000000.0,-840000000.0,8412000000.0,66626000000.0,1566300000.0,1563000000.0,1581000000.0
