company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q1,,2010-12-31,2011-01-25 20:22:58+00:00,1458100000.0,1968200000.0,9414800000.0,-1107300000.0,247200000.0,,1034300000.0,104400000.0,912200000.0,16572300000.0,277100000.0,3617400000.0,912000000.0,584500000.0,7157500000.0,167200000.0,392300000.0,810700000.0,,,,520000000.0,1535700000.0,,,70300000.0,,8014600000.0,374600000.0,,13459700000.0,5810000000.0,2870200000.0,1937100000.0,5810000000.0,5977200000.0,7482500000.0,13459700000.0,3432000000.0,5545400000.0,-2131600000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,FY,,2012-09-30,2013-11-26 09:38:11+00:00,1927700000.0,2077500000.0,,-1348800000.0,454400000.0,0.0,1059900000.0,48500000.0,1598400000.0,,761600000.0,4584200000.0,1175700000.0,786600000.0,8240600000.0,146100000.0,670800000.0,1328900000.0,,15600000.0,6000000.0,393600000.0,1980900000.0,27200000.0,200000.0,81700000.0,392500000.0,9234500000.0,707700000.0,,16941800000.0,6477200000.0,3415800000.0,2689900000.0,6477200000.0,6623300000.0,9926000000.0,16941800000.0,5285400000.0,7236100000.0,-2468400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q2,,2012-03-31,2012-04-27 08:51:01+00:00,1587700000.0,1904900000.0,10013200000.0,-1128100000.0,319500000.0,0.0,1049600000.0,39600000.0,831800000.0,17658100000.0,276000000.0,3879800000.0,1051500000.0,696000000.0,7644900000.0,144700000.0,651500000.0,1166500000.0,,317300000.0,52500000.0,367200000.0,1453700000.0,275000000.0,24000000.0,105200000.0,,8882600000.0,859600000.0,,14955800000.0,6262700000.0,3342900000.0,2539400000.0,6262700000.0,6407400000.0,8548400000.0,14955800000.0,3968000000.0,6009000000.0,-2541400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q1,,2011-12-31,2012-01-27 15:00:59+00:00,1482100000.0,1979800000.0,9913300000.0,-1275600000.0,407300000.0,0.0,1044200000.0,123300000.0,877500000.0,17439200000.0,249800000.0,3884200000.0,1007200000.0,704100000.0,7525900000.0,148100000.0,599500000.0,1106700000.0,,,,448000000.0,1513300000.0,,,85000000.0,,8723800000.0,731800000.0,,14391300000.0,5909000000.0,3176200000.0,2337200000.0,5909000000.0,6057100000.0,8334200000.0,14391300000.0,3689200000.0,5997000000.0,-2583400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,FY,,2013-09-30,2014-11-24 13:55:10+00:00,1944900000.0,1726600000.0,,-1020600000.0,450400000.0,0.0,1048600000.0,63000000.0,1653800000.0,,717300000.0,5056300000.0,1195500000.0,706100000.0,8974000000.0,156800000.0,827200000.0,1476900000.0,432400000.0,2500000.0,2400000.0,393500000.0,1164300000.0,,,121100000.0,375800000.0,9646400000.0,1217300000.0,,17850100000.0,7042100000.0,3439100000.0,3227600000.0,7042100000.0,7198900000.0,10275400000.0,17850100000.0,5437000000.0,7047800000.0,-2632300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q3,,2013-06-30,2013-07-24 16:48:52+00:00,1811000000.0,2210500000.0,10202000000.0,-1433300000.0,418800000.0,0.0,1051900000.0,61500000.0,1615100000.0,18867700000.0,716900000.0,4648200000.0,1203300000.0,705900000.0,8665700000.0,150600000.0,714700000.0,1441900000.0,,8400000.0,3100000.0,348300000.0,1707500000.0,19400000.0,0.0,137100000.0,371800000.0,9660100000.0,1482100000.0,,17491300000.0,6540800000.0,3480700000.0,3357700000.0,6540800000.0,6691400000.0,10428100000.0,17491300000.0,5344900000.0,7070400000.0,-2737900000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q2,,2013-03-31,2013-04-25 10:01:23+00:00,1823000000.0,2136300000.0,10060800000.0,-1377100000.0,401600000.0,0.0,1048400000.0,56900000.0,1595700000.0,18549600000.0,734300000.0,4644700000.0,1198200000.0,728100000.0,8488800000.0,151900000.0,715300000.0,1429400000.0,,13100000.0,5200000.0,373300000.0,1723500000.0,22300000.0,0.0,100100000.0,398700000.0,9521400000.0,1336500000.0,,17221200000.0,6365500000.0,3379200000.0,3221600000.0,6365500000.0,6517400000.0,10305100000.0,17221200000.0,5353200000.0,7083500000.0,-2827200000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q1,,2012-12-31,2013-01-25 11:07:02+00:00,1963900000.0,2132000000.0,10075800000.0,-1245400000.0,545600000.0,0.0,1041700000.0,70000000.0,1610700000.0,18558100000.0,754800000.0,5107300000.0,1185200000.0,746500000.0,8482300000.0,151900000.0,723900000.0,1411900000.0,,13500000.0,4600000.0,360100000.0,1752800000.0,25000000.0,300000.0,125500000.0,390700000.0,9379700000.0,928400000.0,,17393100000.0,6299300000.0,3563100000.0,2966900000.0,6299300000.0,6451200000.0,10551200000.0,17393100000.0,5347700000.0,7584300000.0,-2876700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,FY,,2014-09-30,2015-11-24 11:03:53+00:00,1591000000.0,1641400000.0,,-1241900000.0,336600000.0,0.0,1091400000.0,78000000.0,1237300000.0,,615800000.0,4824500000.0,1257900000.0,706000000.0,9532100000.0,155600000.0,995500000.0,1414900000.0,523000000.0,,,426300000.0,1187500000.0,,,87800000.0,287200000.0,9993200000.0,1294000000.0,,17779100000.0,7365800000.0,3294800000.0,2963000000.0,7365800000.0,7521400000.0,9970500000.0,17779100000.0,4952200000.0,7007500000.0,-2476900000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q3,,2014-06-30,2014-07-24 15:02:09+00:00,1892300000.0,2196400000.0,10868200000.0,-924500000.0,337600000.0,0.0,1078200000.0,78800000.0,1612500000.0,20447300000.0,665600000.0,4951000000.0,1256300000.0,690200000.0,9579100000.0,159500000.0,858300000.0,1436600000.0,,0.0,0.0,426300000.0,1153200000.0,,,115600000.0,341400000.0,10053500000.0,1185000000.0,,18316200000.0,7696700000.0,3339800000.0,3156100000.0,7696700000.0,7856200000.0,10118600000.0,18316200000.0,5397300000.0,6962500000.0,-2510500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q2,,2014-03-31,2014-04-24 11:21:47+00:00,1859800000.0,2179600000.0,10640600000.0,-1034600000.0,356900000.0,0.0,1062600000.0,76600000.0,1614000000.0,19952900000.0,674100000.0,4993200000.0,1230500000.0,665300000.0,9312300000.0,156900000.0,826500000.0,1439600000.0,,0.0,0.0,392600000.0,1161600000.0,,,98100000.0,343600000.0,9904400000.0,1173900000.0,,17963000000.0,7370900000.0,3299900000.0,3110300000.0,7370900000.0,7527800000.0,10091600000.0,17963000000.0,5350800000.0,6981300000.0,-2561500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q1,,2013-12-31,2014-01-29 10:17:35+00:00,1921400000.0,2129400000.0,10712800000.0,-966900000.0,387600000.0,0.0,1054400000.0,76300000.0,1642900000.0,19864800000.0,700500000.0,5020800000.0,1212700000.0,693400000.0,9152000000.0,158700000.0,831600000.0,1478100000.0,,0.0,0.0,398900000.0,1136200000.0,,,119700000.0,358700000.0,9785400000.0,1147500000.0,,17915200000.0,7264000000.0,3330100000.0,3145200000.0,7264000000.0,7422700000.0,10133800000.0,17915200000.0,5433100000.0,6988600000.0,-2608900000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,FY,,2015-09-30,2016-11-21 13:23:28+00:00,1641700000.0,1517000000.0,,-2125900000.0,206400000.0,0.0,1154100000.0,55800000.0,1131300000.0,,508300000.0,3949100000.0,1265700000.0,657800000.0,8745100000.0,132100000.0,803400000.0,1350200000.0,343500000.0,1800000.0,17000000.0,648600000.0,1554000000.0,891800000.0,2500000.0,67000000.0,0.0,10580400000.0,1929900000.0,,17334500000.0,7249000000.0,2793500000.0,3644400000.0,7249000000.0,7381100000.0,9953400000.0,17334500000.0,5795900000.0,6309000000.0,-2359600000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q3,,2015-06-30,2015-07-30 12:55:48+00:00,1700600000.0,1589800000.0,10751600000.0,-1578400000.0,215300000.0,0.0,1138700000.0,45600000.0,1163800000.0,20472400000.0,541500000.0,4690500000.0,1244200000.0,681900000.0,9720800000.0,145300000.0,1030400000.0,1375100000.0,551900000.0,,,523800000.0,1022500000.0,,,63400000.0,277900000.0,10411100000.0,1172700000.0,,17671500000.0,7586000000.0,3102300000.0,2918900000.0,7586000000.0,7731300000.0,9662300000.0,17671500000.0,4848400000.0,6743400000.0,-2385400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q2,,2015-03-31,2015-04-30 12:10:31+00:00,1606900000.0,1540700000.0,10495900000.0,-1662100000.0,195700000.0,0.0,1127100000.0,55700000.0,1155400000.0,19981800000.0,553400000.0,4511500000.0,1223900000.0,693300000.0,9485900000.0,143800000.0,1101800000.0,1373900000.0,569900000.0,,,586800000.0,1042900000.0,,,114900000.0,280000000.0,10267200000.0,1418700000.0,,17493800000.0,7332500000.0,3114500000.0,3081300000.0,7332500000.0,7476300000.0,9737500000.0,17493800000.0,4893400000.0,6656200000.0,-2399700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q1,,2014-12-31,2015-01-30 09:13:37+00:00,1585100000.0,1573400000.0,10648900000.0,-1470600000.0,238800000.0,0.0,1102200000.0,79100000.0,1200700000.0,20256500000.0,585200000.0,4751300000.0,1252200000.0,709700000.0,9607600000.0,151800000.0,1019500000.0,1397600000.0,538900000.0,,,454900000.0,1070700000.0,,,76400000.0,288700000.0,10152000000.0,1337700000.0,,17635400000.0,7351500000.0,3137200000.0,3001900000.0,7351500000.0,7503300000.0,9843400000.0,17635400000.0,4890600000.0,6841500000.0,-2432100000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,FY,,2016-09-30,2017-11-16 08:20:11+00:00,1652200000.0,1210800000.0,,-2388300000.0,1293200000.0,0.0,1219400000.0,117900000.0,845100000.0,,387900000.0,3909700000.0,1283600000.0,255000000.0,8259700000.0,133800000.0,710400000.0,1221700000.0,538200000.0,926200000.0,211800000.0,671000000.0,1816500000.0,1042300000.0,1095500000.0,93900000.0,,10475500000.0,1301200000.0,0.0,18028600000.0,7079600000.0,4317300000.0,3283100000.0,7079600000.0,7213400000.0,10815200000.0,18028600000.0,5451600000.0,7532100000.0,-2227000000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q3,,2016-06-30,2016-07-28 18:53:24+00:00,1778000000.0,1674100000.0,11168500000.0,-2125700000.0,514800000.0,0.0,1184800000.0,101400000.0,1135200000.0,19967100000.0,491200000.0,3925600000.0,1270400000.0,611100000.0,8798600000.0,134800000.0,904600000.0,1245600000.0,479700000.0,18800000.0,21400000.0,763700000.0,1414200000.0,0.0,0.0,80300000.0,,10268700000.0,1758100000.0,,17083500000.0,7045400000.0,3378800000.0,3658900000.0,7045400000.0,7180200000.0,9903300000.0,17083500000.0,4906100000.0,6244400000.0,-2282400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q2,,2016-03-31,2016-04-28 14:24:04+00:00,1470600000.0,1517900000.0,11107700000.0,-2046700000.0,313100000.0,0.0,1169000000.0,77200000.0,1150600000.0,19961800000.0,499900000.0,3573200000.0,1264300000.0,649800000.0,8854100000.0,136500000.0,882600000.0,1291500000.0,444900000.0,20400000.0,46500000.0,719200000.0,1462800000.0,0.0,0.0,85100000.0,,10108800000.0,2244800000.0,,16810800000.0,6916600000.0,3031200000.0,3839100000.0,6916600000.0,7053100000.0,9757700000.0,16810800000.0,4925500000.0,5918600000.0,-2314500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q1,,2015-12-31,2016-01-29 12:02:28+00:00,1533500000.0,1417600000.0,10824200000.0,-2208600000.0,279100000.0,0.0,1151300000.0,91600000.0,1115400000.0,20443200000.0,491000000.0,3870500000.0,1262400000.0,665600000.0,9619000000.0,131900000.0,831200000.0,1319400000.0,357500000.0,,,674100000.0,1487200000.0,,,59200000.0,,10768700000.0,1947300000.0,,17260300000.0,7367100000.0,2779000000.0,3572400000.0,7367100000.0,7499000000.0,9761300000.0,17260300000.0,4862300000.0,6188900000.0,-2344300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,FY,,2017-09-30,2018-11-20 14:47:42+00:00,1814300000.0,1258800000.0,,-1847400000.0,3273600000.0,0.0,1250500000.0,98600000.0,721500000.0,,368300000.0,3402400000.0,1286900000.0,335400000.0,8440200000.0,99300000.0,778400000.0,1131800000.0,403300000.0,10200000.0,15700000.0,641800000.0,1611900000.0,,,191400000.0,,12846600000.0,560400000.0,404000000.0,18467200000.0,10086200000.0,5876700000.0,2489000000.0,10086200000.0,10185500000.0,8281700000.0,18467200000.0,4150300000.0,5792700000.0,-2163500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q3,,2017-06-30,2017-08-01 13:34:14+00:00,1534300000.0,1184500000.0,10859300000.0,-2217100000.0,2332600000.0,0.0,1235800000.0,323000000.0,705100000.0,19176300000.0,363800000.0,3366600000.0,1244700000.0,293300000.0,8317000000.0,97500000.0,634100000.0,1139300000.0,431700000.0,9800000.0,16500000.0,736900000.0,1910000000.0,0.0,0.0,79000000.0,,12584200000.0,559400000.0,1016100000.0,17853800000.0,9412400000.0,5347000000.0,2433200000.0,9412400000.0,9509900000.0,8343900000.0,17853800000.0,4189800000.0,5910700000.0,-2190500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q2,,2017-03-31,2017-04-27 14:07:47+00:00,1490600000.0,1245100000.0,10518000000.0,-2393700000.0,1869300000.0,0.0,1224900000.0,544800000.0,827200000.0,18716200000.0,377600000.0,3300400000.0,1296300000.0,322800000.0,8198200000.0,102800000.0,650700000.0,1147900000.0,362000000.0,9800000.0,24100000.0,730200000.0,1897900000.0,0.0,0.0,61900000.0,,12692500000.0,542800000.0,1423200000.0,17871500000.0,9317400000.0,5294100000.0,2602300000.0,9317400000.0,9420200000.0,8451300000.0,17871500000.0,4379200000.0,5849000000.0,-2206300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q1,,2016-12-31,2017-01-27 14:01:39+00:00,1677500000.0,1147900000.0,10243500000.0,-2611700000.0,655500000.0,0.0,1216900000.0,133700000.0,811100000.0,18273800000.0,376700000.0,3289000000.0,1254700000.0,330700000.0,8030300000.0,99600000.0,679000000.0,1162600000.0,485900000.0,860200000.0,89200000.0,772000000.0,1797300000.0,0.0,0.0,68600000.0,,10771700000.0,1029400000.0,,15956200000.0,7161500000.0,3548800000.0,2929800000.0,7161500000.0,7261100000.0,8695100000.0,15956200000.0,4377100000.0,5765300000.0,-2215400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,FY,,2018-09-30,2019-11-26 13:55:27+00:00,1817800000.0,1207200000.0,,-1741900000.0,2791300000.0,0.0,1278700000.0,59600000.0,788900000.0,,438500000.0,3351700000.0,1277200000.0,396100000.0,9923700000.0,318800000.0,775100000.0,1013300000.0,373300000.0,,,654500000.0,1536900000.0,,,129600000.0,,13409900000.0,460900000.0,184700000.0,19178300000.0,10857500000.0,5082200000.0,2338300000.0,10857500000.0,11176300000.0,8002000000.0,19178300000.0,4172400000.0,5663700000.0,-2089200000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q3,,2018-06-30,2018-07-26 15:24:52+00:00,1968400000.0,1321500000.0,11485500000.0,-1877800000.0,2986500000.0,0.0,1269400000.0,46000000.0,794100000.0,21387500000.0,449000000.0,3776100000.0,1259300000.0,322100000.0,9902000000.0,324000000.0,678600000.0,1058200000.0,314000000.0,0.0,0.0,687900000.0,1831800000.0,,,104100000.0,,13200200000.0,95400000.0,7300000.0,19206000000.0,10486000000.0,5055500000.0,2109800000.0,10486000000.0,10810000000.0,8396000000.0,19206000000.0,4248500000.0,6286500000.0,-2105800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q2,,2018-03-31,2018-04-26 13:44:13+00:00,1551600000.0,1350800000.0,11704800000.0,-1535300000.0,3066900000.0,0.0,1260700000.0,76600000.0,815000000.0,20522500000.0,444400000.0,3442400000.0,1305600000.0,339900000.0,8817700000.0,112400000.0,699700000.0,1128500000.0,370500000.0,0.0,0.0,603600000.0,1923500000.0,,,131200000.0,,12966500000.0,124100000.0,137000000.0,18511100000.0,10580800000.0,5396300000.0,1752300000.0,10580800000.0,10693200000.0,7817900000.0,18511100000.0,4297100000.0,6065600000.0,-2111100000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q1,,2017-12-31,2018-01-26 12:35:42+00:00,1609500000.0,1318800000.0,11408100000.0,-1695600000.0,2722600000.0,0.0,1247500000.0,110100000.0,790800000.0,20040000000.0,429100000.0,3414900000.0,1258000000.0,347400000.0,8631900000.0,105900000.0,719200000.0,1126000000.0,371700000.0,10200000.0,13600000.0,617500000.0,1921900000.0,,,177700000.0,,12792300000.0,98400000.0,407100000.0,18208800000.0,10215300000.0,5355500000.0,1831600000.0,10215300000.0,10321200000.0,7887600000.0,18208800000.0,4221400000.0,6056000000.0,-2128900000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,FY,,2019-09-30,2020-04-23 12:19:50+00:00,1635700000.0,1260200000.0,11996100000.0,-2375600000.0,2248700000.0,0.0,1320300000.0,86600000.0,797100000.0,22333700000.0,419500000.0,3227400000.0,1276200000.0,388300000.0,10337600000.0,334700000.0,793800000.0,890000000.0,477700000.0,,,604100000.0,1712400000.0,,,77400000.0,,14138400000.0,98600000.0,166000000.0,18942800000.0,11053600000.0,4618300000.0,1820900000.0,11053600000.0,11388300000.0,7554500000.0,18942800000.0,3986900000.0,5733600000.0,-2029500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q3,,2019-06-30,2019-07-25 13:01:31+00:00,1543200000.0,1340700000.0,11998000000.0,-1781400000.0,2696800000.0,0.0,1309300000.0,65600000.0,820400000.0,22425600000.0,441100000.0,3273300000.0,1290400000.0,408300000.0,10427600000.0,340500000.0,823200000.0,938400000.0,372200000.0,,,698800000.0,1553600000.0,,,97200000.0,,13891900000.0,546400000.0,0.0,19531900000.0,11386100000.0,4915200000.0,2155200000.0,11386100000.0,11726600000.0,7805300000.0,19531900000.0,4189100000.0,5650100000.0,-2033700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q2,,2019-03-31,2019-04-24 13:03:37+00:00,1513700000.0,1258500000.0,11792500000.0,-1744800000.0,2735900000.0,0.0,1297100000.0,70700000.0,811900000.0,21986300000.0,418600000.0,3302200000.0,1279300000.0,408300000.0,10193800000.0,337700000.0,805400000.0,974700000.0,387500000.0,,,671000000.0,1560500000.0,,,102400000.0,,13662000000.0,488600000.0,2600000.0,19244500000.0,11165700000.0,4895200000.0,2073000000.0,11165700000.0,11503400000.0,7741100000.0,19244500000.0,4155500000.0,5668100000.0,-2048600000.0
