company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:07:38+00:00,-70534000.0,382093000.0,50954000.0,-56242000.0,41734000.0,498988000.0,-89054000.0,-88376000.0,202706000.0,-89054000.0,-88376000.0,202706000.0,25276000.0,-96490000.0,-96490000.0,-26655000.0,21310000.0,3926000.0,-127792000.0,,-86324000.0,-523294000.0,,,13602000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q3TTM,2009-10-01,2010-09-30,,-35404000.0,385628000.0,50954000.0,-60796000.0,61151000.0,449057000.0,-145311000.0,-44780000.0,226040000.0,-145311000.0,-44780000.0,226040000.0,35949000.0,-62842000.0,-62842000.0,-35950000.0,21038000.0,-713000.0,-127116000.0,,-77668000.0,-549441000.0,,2692000.0,15359000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q3,2010-07-01,2010-09-30,,-35404000.0,97698000.0,,-7862000.0,6420000.0,365862000.0,-18674000.0,-50174000.0,109171000.0,-18674000.0,-50174000.0,109171000.0,40323000.0,13246000.0,13246000.0,6089000.0,,4392000.0,-32096000.0,,-19946000.0,-358860000.0,,,784000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 10:43:46+00:00,-35404000.0,289174000.0,50954000.0,-81107000.0,41734000.0,450000000.0,-25413000.0,-42183000.0,127827000.0,-25413000.0,-42183000.0,127827000.0,60231000.0,-49493000.0,-49493000.0,-30747000.0,12597000.0,363000.0,-95696000.0,,-62104000.0,-434048000.0,,,4008000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q2TTM,2009-07-01,2010-06-30,,,387173000.0,55492000.0,-21938000.0,63623000.0,84006000.0,-282005000.0,-21822000.0,302289000.0,-282005000.0,-21822000.0,302289000.0,-1538000.0,-21856000.0,-21856000.0,-41090000.0,28299000.0,-5143000.0,-126316000.0,,-91786000.0,-331617000.0,,2692000.0,16923000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q2,2010-04-01,2010-06-30,,,97279000.0,-110000.0,-67369000.0,24065000.0,20251000.0,14712000.0,-20696000.0,12217000.0,14712000.0,-20696000.0,12217000.0,6233000.0,-23992000.0,-23992000.0,6299000.0,2491000.0,-357000.0,-32000000.0,,-22399000.0,-95000.0,,,2170000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 12:34:50+00:00,,191476000.0,50954000.0,-73245000.0,35314000.0,84138000.0,-6739000.0,7991000.0,18656000.0,-6739000.0,7991000.0,18656000.0,19908000.0,-62739000.0,-62739000.0,-36836000.0,12597000.0,-4029000.0,-63600000.0,,-42158000.0,-75188000.0,,,3224000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:52:13+00:00,,94197000.0,51064000.0,-5876000.0,11249000.0,63887000.0,-21451000.0,28687000.0,6439000.0,-21451000.0,28687000.0,6439000.0,13675000.0,-38747000.0,-38747000.0,-43135000.0,10106000.0,-3672000.0,-31600000.0,,-19759000.0,-75093000.0,,,1054000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2010.0,Q1TTM,2009-04-01,2010-03-31,,-36980000.0,389494000.0,55602000.0,-24789000.0,610995000.0,63887000.0,-299959000.0,-65923000.0,354376000.0,-299959000.0,-65923000.0,354376000.0,-11506000.0,24347000.0,24347000.0,-34676000.0,26750000.0,-4508000.0,-148999000.0,,-103850000.0,-852592000.0,,8079000.0,15734000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q4,2011-10-01,2011-12-31,,-10531000.0,88048000.0,1909000.0,-16348000.0,,-31000.0,-15466000.0,-28391000.0,47317000.0,-15466000.0,-28391000.0,47317000.0,3460000.0,-27865000.0,-27865000.0,3482000.0,504000.0,-134000.0,-1294000.0,,-21580000.0,-14645000.0,,,1945000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 17:10:58+00:00,-10531000.0,361719000.0,74739000.0,-110537000.0,4936000.0,1100001000.0,-41266000.0,-19479000.0,169043000.0,-41266000.0,-19479000.0,169043000.0,108298000.0,-70778000.0,-70778000.0,-11361000.0,27123000.0,1550000.0,-98172000.0,,-98912000.0,-1075154000.0,,,13675000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q3TTM,2010-10-01,2011-09-30,,-35130000.0,366590000.0,72830000.0,-69324000.0,4936000.0,1149020000.0,-89441000.0,-37281000.0,196605000.0,-89441000.0,-37281000.0,196605000.0,69883000.0,-89910000.0,-89910000.0,-10751000.0,35332000.0,5247000.0,-128974000.0,,-101552000.0,-1149755000.0,,,21324000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q3,2011-07-01,2011-09-30,,,90948000.0,60546000.0,37428000.0,,,-109134000.0,40059000.0,114710000.0,-109134000.0,40059000.0,114710000.0,45635000.0,19959000.0,19959000.0,-33625000.0,23387000.0,320000.0,-32308000.0,,-25820000.0,-100213000.0,,,5013000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:00:00+00:00,,273671000.0,72830000.0,-94189000.0,4936000.0,1100032000.0,-25800000.0,8912000.0,121726000.0,-25800000.0,8912000.0,121726000.0,104838000.0,-42913000.0,-42913000.0,-14843000.0,26619000.0,1684000.0,-96878000.0,,-77332000.0,-1060509000.0,,,11730000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q2TTM,2010-07-01,2011-06-30,,-70534000.0,373340000.0,12284000.0,-114614000.0,11356000.0,1514882000.0,1019000.0,-127514000.0,191066000.0,1019000.0,-127514000.0,191066000.0,64571000.0,-96623000.0,-96623000.0,28963000.0,11945000.0,9319000.0,-128762000.0,,-95678000.0,-1408402000.0,,,17095000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q2,2011-04-01,2011-06-30,,,92137000.0,,-148415000.0,4745000.0,1085507000.0,100830000.0,-20216000.0,-37034000.0,100830000.0,-20216000.0,-37034000.0,43580000.0,-8139000.0,-8139000.0,27383000.0,120000.0,964000.0,-32305000.0,,-27305000.0,-957237000.0,,,6125000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 14:46:05+00:00,,182723000.0,12284000.0,-131617000.0,4936000.0,1100032000.0,83334000.0,-31147000.0,7016000.0,83334000.0,-31147000.0,7016000.0,59203000.0,-62872000.0,-62872000.0,18782000.0,3232000.0,1364000.0,-64570000.0,,-51512000.0,-960296000.0,,,6717000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q1TTM,2010-04-01,2011-03-31,,-70534000.0,378482000.0,12174000.0,-33568000.0,30676000.0,449626000.0,-85099000.0,-127994000.0,240317000.0,-85099000.0,-127994000.0,240317000.0,27224000.0,-112476000.0,-112476000.0,7879000.0,14316000.0,7998000.0,-128457000.0,,-90772000.0,-451260000.0,,,13140000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 13:16:10+00:00,,90586000.0,12284000.0,16798000.0,191000.0,14525000.0,-17496000.0,-10931000.0,44050000.0,-17496000.0,-10931000.0,44050000.0,15623000.0,-54733000.0,-54733000.0,-8601000.0,3112000.0,400000.0,-32265000.0,,-24207000.0,-3059000.0,,,592000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:33:54+00:00,0.0,331959000.0,21166000.0,-53961000.0,0.0,0.0,-129235000.0,10399000.0,238475000.0,-129235000.0,10399000.0,238475000.0,119639000.0,-52593000.0,-52593000.0,13070000.0,10729000.0,1761000.0,-5183000.0,,-93357000.0,-134781000.0,,,80829000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q4,2012-10-01,2012-12-31,,,78568000.0,10476000.0,25498000.0,,-201000.0,-131598000.0,19234000.0,144716000.0,-131598000.0,19234000.0,144716000.0,32352000.0,3483000.0,3483000.0,37167000.0,4562000.0,798000.0,-1298000.0,,-43939000.0,-134661000.0,,,51899000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 14:35:18+00:00,0.0,253391000.0,10690000.0,-79459000.0,,201000.0,2363000.0,-8835000.0,93759000.0,2363000.0,-8835000.0,93759000.0,87287000.0,-56076000.0,-56076000.0,-24097000.0,6167000.0,963000.0,-3885000.0,,-49418000.0,-120000.0,,,28930000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q3TTM,2011-10-01,2012-09-30,,-10531000.0,341439000.0,12599000.0,-95807000.0,,170000.0,-13103000.0,-37226000.0,141076000.0,-13103000.0,-37226000.0,141076000.0,90747000.0,-83941000.0,-83941000.0,-20615000.0,6671000.0,829000.0,-5179000.0,,-70998000.0,-14765000.0,,,30875000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q3,2012-07-01,2012-09-30,,,84108000.0,-1137000.0,-5565000.0,,-132000.0,1201000.0,-13196000.0,96820000.0,1201000.0,-13196000.0,96820000.0,84825000.0,14260000.0,14260000.0,4017000.0,2643000.0,914000.0,-1295000.0,,-15834000.0,-15000.0,,,2861000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 10:59:00+00:00,0.0,169283000.0,11827000.0,-73894000.0,,333000.0,1162000.0,4361000.0,-3061000.0,1162000.0,4361000.0,-3061000.0,2462000.0,-70336000.0,-70336000.0,-28114000.0,3524000.0,49000.0,-2590000.0,,-33584000.0,-105000.0,,,26069000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q2TTM,2011-07-01,2012-06-30,,-10531000.0,348279000.0,74282000.0,-52814000.0,,302000.0,-123438000.0,16029000.0,158966000.0,-123438000.0,16029000.0,158966000.0,51557000.0,-78242000.0,-78242000.0,-58257000.0,27415000.0,235000.0,-36192000.0,,-80984000.0,-114963000.0,,,33027000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q2,2012-04-01,2012-06-30,,,84116000.0,,-87632000.0,,2000.0,-1267000.0,601000.0,-32205000.0,-1267000.0,601000.0,-32205000.0,-32871000.0,-18283000.0,-18283000.0,-10406000.0,41000.0,18000.0,-1295000.0,,-14736000.0,-15000.0,,,15319000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q1TTM,2011-04-01,2012-03-31,,-10531000.0,356300000.0,74282000.0,-113597000.0,4745000.0,1085807000.0,-21341000.0,-4788000.0,154137000.0,-21341000.0,-4788000.0,154137000.0,128008000.0,-68098000.0,-68098000.0,-20468000.0,27494000.0,1181000.0,-67202000.0,,-93553000.0,-1072185000.0,,,23833000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 10:53:39+00:00,0.0,85167000.0,11827000.0,13738000.0,,331000.0,2429000.0,3760000.0,29144000.0,2429000.0,3760000.0,29144000.0,35333000.0,-52053000.0,-52053000.0,-17708000.0,3483000.0,31000.0,-1295000.0,,-18848000.0,-90000.0,,,10750000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 10:19:57+00:00,-89951000.0,307108000.0,51604000.0,-100323000.0,3821000.0,156000000.0,-142049000.0,-296190000.0,356499000.0,-142049000.0,-296190000.0,356499000.0,-81740000.0,24382000.0,24382000.0,125332000.0,9923000.0,-39000.0,-5191000.0,,-275380000.0,-306602000.0,0.0,,17576000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q4,2013-10-01,2013-12-31,,,76231000.0,,8021000.0,3821000.0,,6947000.0,-155509000.0,96487000.0,6947000.0,-155509000.0,96487000.0,-52075000.0,9082000.0,9082000.0,3153000.0,4536000.0,-41000.0,-1301000.0,,-158070000.0,-109000.0,,,2602000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q3TTM,2012-10-01,2013-09-30,,-89951000.0,309445000.0,62080000.0,-82846000.0,,155799000.0,-280594000.0,-121447000.0,404728000.0,-280594000.0,-121447000.0,404728000.0,2687000.0,18783000.0,18783000.0,159346000.0,9949000.0,800000.0,-5188000.0,,-161249000.0,-441154000.0,,,66873000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q3,2013-07-01,2013-09-30,,,78320000.0,-1304000.0,33840000.0,,45000000.0,-100407000.0,-46116000.0,305357000.0,-100407000.0,-46116000.0,305357000.0,158834000.0,41364000.0,41364000.0,151833000.0,901000.0,,-1292000.0,,-57269000.0,-145016000.0,,,12457000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 12:52:37+00:00,-89951000.0,230877000.0,51604000.0,-108344000.0,0.0,156000000.0,-148996000.0,-140681000.0,260012000.0,-148996000.0,-140681000.0,260012000.0,-29665000.0,15300000.0,15300000.0,122179000.0,5387000.0,2000.0,-3890000.0,,-117310000.0,-306493000.0,,,14974000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q2TTM,2012-07-01,2013-06-30,,-89951000.0,315233000.0,62247000.0,-122251000.0,,110667000.0,-178986000.0,-88527000.0,196191000.0,-178986000.0,-88527000.0,196191000.0,-71322000.0,-8321000.0,-8321000.0,11530000.0,11691000.0,1714000.0,-5191000.0,,-119814000.0,-296153000.0,,,57277000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q2,2013-04-01,2013-06-30,,-29739000.0,76960000.0,34744000.0,-123483000.0,,111000000.0,-41333000.0,-27291000.0,-32478000.0,-41333000.0,-27291000.0,-32478000.0,-101102000.0,28772000.0,28772000.0,-14727000.0,427000.0,,-1299000.0,,-33190000.0,-151461000.0,,,894000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 10:59:27+00:00,-89951000.0,152557000.0,52908000.0,-142184000.0,0.0,111000000.0,-48589000.0,-94565000.0,-45345000.0,-48589000.0,-94565000.0,-45345000.0,-188499000.0,-26064000.0,-26064000.0,-29654000.0,4486000.0,2000.0,-2598000.0,,-60041000.0,-161477000.0,,,2517000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q1TTM,2012-04-01,2013-03-31,,-60212000.0,322389000.0,27503000.0,-86400000.0,,-331000.0,-138920000.0,-60635000.0,196464000.0,-138920000.0,-60635000.0,196464000.0,-3091000.0,-55376000.0,-55376000.0,15851000.0,11305000.0,1732000.0,-5187000.0,,-101360000.0,-144707000.0,,,71702000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 15:14:50+00:00,-60212000.0,75597000.0,18164000.0,-18701000.0,0.0,,-7256000.0,-67274000.0,-12867000.0,-7256000.0,-67274000.0,-12867000.0,-87397000.0,-54836000.0,-54836000.0,-14927000.0,4059000.0,2000.0,-1299000.0,,-26851000.0,-10016000.0,,,1623000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 11:20:42+00:00,-284237000.0,279497000.0,721359000.0,-80430000.0,30620000.0,93000000.0,-551803000.0,238331000.0,261007000.0,-551803000.0,238331000.0,261007000.0,-52465000.0,204923000.0,204923000.0,-142983000.0,26295000.0,33000.0,-28884000.0,,-224852000.0,-672834000.0,0.0,,26028000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q4,2014-10-01,2014-12-31,,-15633000.0,70639000.0,2270000.0,415000.0,,23000000.0,2378000.0,-64254000.0,111281000.0,2378000.0,-64254000.0,111281000.0,49405000.0,38021000.0,38021000.0,2206000.0,10407000.0,33000.0,-7911000.0,,-55632000.0,-23118000.0,,,4708000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 10:13:32+00:00,-268604000.0,208858000.0,719089000.0,-80845000.0,30620000.0,70000000.0,-554181000.0,302585000.0,149726000.0,-554181000.0,302585000.0,149726000.0,-101870000.0,166902000.0,166902000.0,-145189000.0,15888000.0,0.0,-20973000.0,,-169220000.0,-649716000.0,,,21320000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3TTM,2013-10-01,2014-09-30,,-268604000.0,285089000.0,719089000.0,-72824000.0,34441000.0,70000000.0,-547234000.0,147076000.0,246213000.0,-547234000.0,147076000.0,246213000.0,-153945000.0,175984000.0,175984000.0,-142036000.0,20424000.0,-41000.0,-22274000.0,,-327290000.0,-649825000.0,,,23922000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3,2014-07-01,2014-09-30,,-268397000.0,71156000.0,,-18185000.0,3081000.0,69999000.0,-4290000.0,-258352000.0,126826000.0,-4290000.0,-258352000.0,126826000.0,-135816000.0,66939000.0,66939000.0,6916000.0,551000.0,62087000.0,-7899000.0,,-52908000.0,-70022000.0,,,866000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2TTM,2013-07-01,2014-06-30,,-207000.0,292253000.0,717785000.0,-20799000.0,31360000.0,45001000.0,-643351000.0,359312000.0,424744000.0,-643351000.0,359312000.0,424744000.0,140705000.0,150409000.0,150409000.0,2881000.0,20774000.0,-62128000.0,-15667000.0,,-331651000.0,-724819000.0,,,35513000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2,2014-04-01,2014-06-30,,-207000.0,68324000.0,-967000.0,-93784000.0,4731000.0,1000.0,-1087000.0,-67874000.0,27872000.0,-1087000.0,-67874000.0,27872000.0,-41089000.0,45968000.0,45968000.0,7364000.0,741000.0,937000.0,-6543000.0,,-70306000.0,-17000.0,,,2669000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 10:31:34+00:00,-207000.0,137702000.0,719089000.0,-62660000.0,27539000.0,1000.0,-549891000.0,560937000.0,22900000.0,-549891000.0,560937000.0,22900000.0,33946000.0,99963000.0,99963000.0,-152105000.0,15337000.0,-62087000.0,-13074000.0,,-116312000.0,-579694000.0,,,20454000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q1TTM,2013-04-01,2014-03-31,,-29739000.0,300889000.0,753496000.0,-50498000.0,26629000.0,156000000.0,-683597000.0,399895000.0,364394000.0,-683597000.0,399895000.0,364394000.0,80692000.0,133213000.0,133213000.0,-19210000.0,20460000.0,-63065000.0,-10423000.0,,-294535000.0,-876263000.0,,,33738000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 11:44:07+00:00,,69378000.0,720056000.0,31124000.0,22808000.0,0.0,-548804000.0,628811000.0,-4972000.0,-548804000.0,628811000.0,-4972000.0,75035000.0,53995000.0,53995000.0,-159469000.0,14596000.0,-63024000.0,-6531000.0,,-46006000.0,-579677000.0,,,17785000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 10:53:25+00:00,-27198000.0,274823000.0,0.0,-34098000.0,,841000000.0,-67009000.0,-308592000.0,519538000.0,-67009000.0,-308592000.0,519538000.0,143937000.0,221177000.0,221177000.0,57636000.0,75122000.0,-350000.0,-53214000.0,,-289262000.0,-908442000.0,-21475000.0,,8218000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q4,2015-10-01,2015-12-31,,-6397000.0,70053000.0,,63879000.0,,149998000.0,-44533000.0,-77139000.0,238201000.0,-44533000.0,-77139000.0,238201000.0,116529000.0,88888000.0,88888000.0,15381000.0,-9716000.0,-49000.0,-13336000.0,,-74447000.0,-150004000.0,-21475000.0,,3754000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 14:54:08+00:00,-20801000.0,204770000.0,,-97977000.0,,691002000.0,-22476000.0,-231453000.0,281337000.0,-22476000.0,-231453000.0,281337000.0,27408000.0,132289000.0,132289000.0,42255000.0,84838000.0,-301000.0,-39878000.0,,-214815000.0,-758438000.0,0.0,,4464000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q3TTM,2014-10-01,2015-09-30,,-36434000.0,275409000.0,2270000.0,-97562000.0,,714002000.0,-20098000.0,-295707000.0,392618000.0,-20098000.0,-295707000.0,392618000.0,76813000.0,170310000.0,170310000.0,44461000.0,95245000.0,-268000.0,-47789000.0,,-270447000.0,-781556000.0,,,9172000.0
