company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q3,2010-10-30,2011-01-28,2012-03-05 16:36:57+00:00,0.51,0.51,,0.46,26300000.0,397400000.0,186400000.0,186400000.0,186400000.0,443400000.0,1289600000.0,400000.0,,,166000000.0,-100000.0,61900000.0,443400000.0,846200000.0,19000000.0,10300000.0,625200000.0,221000000.0,-8300000.0,212700000.0,1289600000.0,365500000.0,364800000.0,406200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q3YTD,2010-05-01,2011-01-28,,1.4,1.4,,1.29,69000000.0,1134400000.0,503600000.0,503600000.0,503600000.0,1291300000.0,3678400000.0,1200000.0,,300000.0,472100000.0,,182300000.0,1291300000.0,2387100000.0,56200000.0,29600000.0,1789100000.0,598000000.0,-25400000.0,572600000.0,3678400000.0,365500000.0,364800000.0,406200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q3TTM,2010-01-30,2011-01-28,,1.83,1.83,,1.7,87800000.0,1501100000.0,648700000.0,648700000.0,648700000.0,1714600000.0,4850200000.0,2900000.0,-39900000.0,41400000.0,615800000.0,-200000.0,246500000.0,1714600000.0,3135600000.0,75000000.0,37700000.0,2364700000.0,770900000.0,-34400000.0,736500000.0,4850200000.0,365500000.0,364800000.0,406200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q2,2010-07-31,2010-10-29,2011-12-05 16:22:15+00:00,0.49,0.49,,0.45,26900000.0,382800000.0,175400000.0,175400000.0,175400000.0,434500000.0,1251000000.0,-1400000.0,,,156600000.0,100000.0,64200000.0,434500000.0,816500000.0,18600000.0,9500000.0,603700000.0,212800000.0,-10500000.0,202300000.0,1251000000.0,358000000.0,359100000.0,391700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q2YTD,2010-05-01,2010-10-29,,0.89,0.89,,0.83,42700000.0,737000000.0,317200000.0,317200000.0,317200000.0,847900000.0,2388800000.0,800000.0,,300000.0,306100000.0,100000.0,120400000.0,847900000.0,1540900000.0,37200000.0,19300000.0,1163900000.0,377000000.0,-17100000.0,359900000.0,2388800000.0,358000000.0,359100000.0,391700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q2TTM,2009-10-31,2010-10-29,,1.64,1.64,,1.54,71500000.0,1428500000.0,570200000.0,570200000.0,570200000.0,1641400000.0,4572300000.0,1800000.0,-39900000.0,41400000.0,579100000.0,-100000.0,242700000.0,1641400000.0,2930900000.0,74200000.0,34900000.0,2251700000.0,679200000.0,-37500000.0,641700000.0,4572300000.0,358000000.0,359100000.0,391700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q1,2010-05-01,2010-07-30,2010-09-13 17:32:54+00:00,0.4,0.4,,0.38,15800000.0,354200000.0,141800000.0,141800000.0,141800000.0,413400000.0,1137800000.0,2200000.0,,300000.0,149500000.0,0.0,56200000.0,413400000.0,724400000.0,18600000.0,9800000.0,560200000.0,164200000.0,-6600000.0,157600000.0,1137800000.0,354500000.0,352400000.0,374300000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2011.0,Q1TTM,2009-08-01,2010-07-30,,1.43,1.43,,1.36,54900000.0,1346500000.0,490500000.0,490500000.0,490500000.0,1510200000.0,4231300000.0,4700000.0,-39900000.0,41400000.0,554900000.0,1000000.0,235400000.0,1510200000.0,2721100000.0,73500000.0,32400000.0,2139300000.0,581800000.0,-36400000.0,545400000.0,4231300000.0,354500000.0,352400000.0,374300000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q4,2012-01-28,2012-04-27,,0.49,0.49,,0.48,33800000.0,478100000.0,180700000.0,180700000.0,180700000.0,707500000.0,1702500000.0,2500000.0,,,221600000.0,2400000.0,71500000.0,707500000.0,995000000.0,20000000.0,10600000.0,773600000.0,221400000.0,-6900000.0,214500000.0,1702500000.0,364700000.0,363900000.0,384300000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,FY,2011-04-30,2012-04-27,2014-06-17 16:14:01+00:00,1.66,1.66,,1.58,107000000.0,1864000000.0,605400000.0,605400000.0,605400000.0,2519800000.0,6233200000.0,2400000.0,,,828200000.0,9800000.0,264900000.0,2519800000.0,3713400000.0,74700000.0,38200000.0,2966900000.0,746500000.0,-34100000.0,712400000.0,6233200000.0,364700000.0,363900000.0,384300000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q3,2011-10-29,2012-01-27,2012-03-05 16:36:57+00:00,0.33,0.33,,0.32,27300000.0,477000000.0,119600000.0,119600000.0,119600000.0,657000000.0,1565500000.0,600000.0,,,208300000.0,3500000.0,63200000.0,657000000.0,908500000.0,18900000.0,8700000.0,752000000.0,156500000.0,-9600000.0,146900000.0,1565500000.0,362400000.0,360300000.0,373700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q3YTD,2011-04-30,2012-01-27,,1.17,1.17,,1.1,73200000.0,1385900000.0,424700000.0,424700000.0,424700000.0,1812300000.0,4530700000.0,-100000.0,,,606600000.0,7400000.0,193400000.0,1812300000.0,2718400000.0,54700000.0,27600000.0,2193300000.0,525100000.0,-27200000.0,497900000.0,4530700000.0,362400000.0,360300000.0,373700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q3TTM,2011-01-29,2012-01-27,,1.64,1.64,,1.52,125200000.0,1848500000.0,594200000.0,594200000.0,594200000.0,2314900000.0,5974900000.0,4500000.0,,-300000.0,783100000.0,14900000.0,262400000.0,2314900000.0,3660000000.0,74400000.0,37900000.0,2908600000.0,751400000.0,-32000000.0,719400000.0,5974900000.0,362400000.0,360300000.0,373700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q2,2011-07-30,2011-10-28,2011-12-05 16:22:15+00:00,0.46,0.46,,0.44,18300000.0,454100000.0,165600000.0,165600000.0,165600000.0,594000000.0,1507000000.0,-400000.0,,,199700000.0,1700000.0,65100000.0,594000000.0,913000000.0,16400000.0,8300000.0,720600000.0,192400000.0,-8500000.0,183900000.0,1507000000.0,360000000.0,361500000.0,376000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q2YTD,2011-04-30,2011-10-28,,0.84,0.84,,0.78,45900000.0,908900000.0,305100000.0,305100000.0,305100000.0,1155300000.0,2965200000.0,-700000.0,,,398300000.0,3900000.0,130200000.0,1155300000.0,1809900000.0,35800000.0,18900000.0,1441300000.0,368600000.0,-17600000.0,351000000.0,2965200000.0,360000000.0,361500000.0,376000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q2TTM,2010-10-30,2011-10-28,,1.82,1.82,,1.66,124200000.0,1768900000.0,661000000.0,661000000.0,661000000.0,2101300000.0,5699000000.0,4300000.0,,-300000.0,740800000.0,11300000.0,261100000.0,2101300000.0,3597700000.0,74500000.0,39500000.0,2781800000.0,815900000.0,-30700000.0,785200000.0,5699000000.0,360000000.0,361500000.0,376000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q1,2011-04-30,2011-07-29,2012-08-30 17:03:37+00:00,0.38,0.38,,0.34,27600000.0,454800000.0,139500000.0,139500000.0,139500000.0,561300000.0,1458200000.0,-300000.0,,,198600000.0,2200000.0,65100000.0,561300000.0,896900000.0,19400000.0,10600000.0,720700000.0,176200000.0,-9100000.0,167100000.0,1458200000.0,367100000.0,370300000.0,405500000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2012.0,Q1TTM,2010-07-31,2011-07-29,,1.85,1.85,,1.67,132800000.0,1697600000.0,670800000.0,670800000.0,670800000.0,1941800000.0,5443000000.0,3300000.0,,-300000.0,697700000.0,9700000.0,260200000.0,1941800000.0,3501200000.0,76700000.0,40700000.0,2664900000.0,836300000.0,-32700000.0,803600000.0,5443000000.0,367100000.0,370300000.0,405500000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,FY,2012-04-28,2013-04-26,2013-06-17 16:34:38+00:00,1.4,1.4,,1.37,61300000.0,1974800000.0,505300000.0,505300000.0,505300000.0,2571300000.0,6332400000.0,8300000.0,,,904200000.0,1700000.0,272600000.0,2571300000.0,3761100000.0,91700000.0,42200000.0,3153300000.0,607800000.0,-41200000.0,566600000.0,6332400000.0,360900000.0,361500000.0,368000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q4,2013-01-26,2013-04-26,,0.49,0.49,,0.47,15100000.0,510200000.0,173800000.0,173800000.0,173800000.0,684300000.0,1716500000.0,2400000.0,,,243400000.0,,74200000.0,684300000.0,1032200000.0,28000000.0,10100000.0,827800000.0,204400000.0,-15500000.0,188900000.0,1716500000.0,360900000.0,361500000.0,368000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q3,2012-10-27,2013-01-25,2013-02-28 17:00:19+00:00,0.44,0.44,,0.43,17700000.0,493500000.0,158100000.0,158100000.0,158100000.0,665200000.0,1630100000.0,1600000.0,,,215600000.0,1700000.0,66200000.0,665200000.0,964900000.0,24000000.0,10300000.0,777000000.0,187900000.0,-12100000.0,175800000.0,1630100000.0,359300000.0,359500000.0,364700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q3YTD,2012-04-28,2013-01-25,,0.91,0.91,,0.9,46200000.0,1464600000.0,331500000.0,331500000.0,331500000.0,1887000000.0,4615900000.0,5900000.0,,,660800000.0,1700000.0,198400000.0,1887000000.0,2728900000.0,63700000.0,32100000.0,2325500000.0,403400000.0,-25700000.0,377700000.0,4615900000.0,359300000.0,359500000.0,364700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q3TTM,2012-01-28,2013-01-25,,1.4,1.4,,1.38,80000000.0,1942700000.0,512200000.0,512200000.0,512200000.0,2594500000.0,6318400000.0,8400000.0,,,882400000.0,4100000.0,269900000.0,2594500000.0,3723900000.0,83700000.0,42700000.0,3099100000.0,624800000.0,-32600000.0,592200000.0,6318400000.0,359300000.0,359500000.0,364700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q2,2012-07-28,2012-10-26,2012-11-30 16:21:00+00:00,0.3,0.3,,0.3,18100000.0,488200000.0,109600000.0,109600000.0,109600000.0,627300000.0,1541200000.0,1200000.0,,,223800000.0,0.0,66600000.0,627300000.0,913900000.0,19800000.0,11000000.0,778600000.0,135300000.0,-7600000.0,127700000.0,1541200000.0,365300000.0,362000000.0,368200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q2YTD,2012-04-28,2012-10-26,,0.47,0.47,,0.47,28500000.0,971100000.0,173400000.0,173400000.0,173400000.0,1221800000.0,2985800000.0,4300000.0,,,445200000.0,,132200000.0,1221800000.0,1764000000.0,39700000.0,21800000.0,1548500000.0,215500000.0,-13600000.0,201900000.0,2985800000.0,365300000.0,362000000.0,368200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q2TTM,2011-10-29,2012-10-26,,1.29,1.29,,1.27,89600000.0,1926200000.0,473700000.0,473700000.0,473700000.0,2586300000.0,6253800000.0,7400000.0,,,875100000.0,5900000.0,266900000.0,2586300000.0,3667500000.0,78600000.0,41100000.0,3074100000.0,593400000.0,-30100000.0,563300000.0,6253800000.0,365300000.0,362000000.0,368200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q1,2012-04-28,2012-07-27,2012-08-30 17:03:37+00:00,0.17,0.17,,0.17,10400000.0,482900000.0,63800000.0,63800000.0,63800000.0,594500000.0,1444600000.0,3100000.0,,,221400000.0,0.0,65600000.0,594500000.0,850100000.0,19900000.0,10800000.0,769900000.0,80200000.0,-6000000.0,74200000.0,1444600000.0,375300000.0,366100000.0,371200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2013.0,Q1TTM,2011-07-30,2012-07-27,,1.45,1.45,,1.41,89800000.0,1892100000.0,529700000.0,529700000.0,529700000.0,2553000000.0,6219600000.0,5800000.0,,,851000000.0,7600000.0,265400000.0,2553000000.0,3666600000.0,75200000.0,38400000.0,3016100000.0,650500000.0,-31000000.0,619500000.0,6219600000.0,375300000.0,366100000.0,371200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,FY,2013-04-27,2014-04-25,2015-06-12 16:06:31+00:00,1.87,1.87,,1.83,103200000.0,1898200000.0,637500000.0,637500000.0,637500000.0,2406000000.0,6325100000.0,6400000.0,,,917300000.0,88300000.0,281000000.0,2406000000.0,3919100000.0,,,3184800000.0,734300000.0,6400000.0,740700000.0,6325100000.0,340900000.0,340300000.0,347900000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q4,2014-01-25,2014-04-25,,0.58,0.58,-0.45,0.57,29600000.0,475000000.0,197000000.0,197000000.0,197000000.0,607000000.0,1649000000.0,-500000.0,,,230700000.0,38800000.0,73700000.0,607000000.0,1042000000.0,-29700000.0,-26400000.0,818200000.0,223800000.0,2800000.0,226600000.0,1649000000.0,340900000.0,340300000.0,347900000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q3YTD,2013-04-27,2014-01-24,,1.29,1.29,0.45,1.26,73600000.0,1423200000.0,440500000.0,440500000.0,440500000.0,1799000000.0,4676100000.0,6900000.0,,,686600000.0,49500000.0,207300000.0,1799000000.0,2877100000.0,29700000.0,26400000.0,2366600000.0,510500000.0,3600000.0,514100000.0,4676100000.0,337000000.0,339400000.0,346200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q3TTM,2013-01-26,2014-01-24,,1.78,1.78,0.45,1.73,88700000.0,1933400000.0,614300000.0,614300000.0,614300000.0,2483300000.0,6392600000.0,9300000.0,,,930000000.0,49500000.0,281500000.0,2483300000.0,3909300000.0,57700000.0,36500000.0,3194400000.0,714900000.0,-11900000.0,703000000.0,6392600000.0,337000000.0,339400000.0,346200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q3,2013-10-26,2014-01-24,2015-02-25 16:06:20+00:00,0.57,0.57,0.15,0.55,37500000.0,475900000.0,192100000.0,192100000.0,192100000.0,607700000.0,1610000000.0,1700000.0,,,230300000.0,0.0,69400000.0,607700000.0,1002300000.0,6700000.0,7900000.0,775600000.0,226700000.0,2900000.0,229600000.0,1610000000.0,337000000.0,339400000.0,346200000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q2YTD,2013-04-27,2013-10-25,,0.72,0.72,0.3,0.71,36100000.0,947300000.0,248400000.0,248400000.0,248400000.0,1191300000.0,3066100000.0,5200000.0,,,456300000.0,49500000.0,137900000.0,1191300000.0,1874800000.0,23000000.0,18500000.0,1591000000.0,283800000.0,700000.0,284500000.0,3066100000.0,340400000.0,340700000.0,349100000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q2TTM,2012-10-27,2013-10-25,,1.65,1.65,0.3,1.61,68900000.0,1951000000.0,580300000.0,580300000.0,580300000.0,2540800000.0,6412700000.0,9200000.0,,,915300000.0,51200000.0,278300000.0,2540800000.0,3871900000.0,75000000.0,38900000.0,3195800000.0,676100000.0,-26900000.0,649200000.0,6412700000.0,340400000.0,340700000.0,349100000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q2,2013-07-27,2013-10-25,2014-11-25 16:09:39+00:00,0.49,0.49,0.15,0.48,25400000.0,479500000.0,166800000.0,166800000.0,166800000.0,584700000.0,1549900000.0,3300000.0,,,228200000.0,1100000.0,69500000.0,584700000.0,965200000.0,6500000.0,8500000.0,778300000.0,186900000.0,5300000.0,192200000.0,1549900000.0,340400000.0,340700000.0,349100000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q1TTM,2012-07-28,2013-07-26,,1.46,1.46,0.15,1.43,61600000.0,1959700000.0,523100000.0,523100000.0,523100000.0,2583400000.0,6404000000.0,7100000.0,,,910900000.0,50100000.0,275400000.0,2583400000.0,3820600000.0,88300000.0,41400000.0,3196100000.0,624500000.0,-39800000.0,584700000.0,6404000000.0,354800000.0,350900000.0,359900000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2014.0,Q1,2013-04-27,2013-07-26,2014-08-28 16:54:35+00:00,0.23,0.23,0.15,0.23,10700000.0,467800000.0,81600000.0,81600000.0,81600000.0,606600000.0,1516200000.0,1900000.0,,,228100000.0,48400000.0,68400000.0,606600000.0,909600000.0,16500000.0,10000000.0,812700000.0,96900000.0,-4600000.0,92300000.0,1516200000.0,354800000.0,350900000.0,359900000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,FY,2014-04-26,2015-04-24,2015-06-12 16:06:31+00:00,1.77,1.77,,1.75,152900000.0,1913200000.0,559900000.0,559900000.0,559900000.0,2289500000.0,6122700000.0,-3700000.0,,,919300000.0,0.0,284200000.0,2289500000.0,3833200000.0,,,3116700000.0,716500000.0,-3700000.0,712800000.0,6122700000.0,316300000.0,315500000.0,320700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q4,2015-01-24,2015-04-24,,0.43,0.43,-0.5,0.43,28900000.0,470200000.0,134900000.0,134900000.0,134900000.0,604500000.0,1539700000.0,2300000.0,,,232300000.0,,71200000.0,604500000.0,935200000.0,,,773700000.0,161500000.0,2300000.0,163800000.0,1539700000.0,316300000.0,315500000.0,320700000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q3,2014-10-25,2015-01-23,2016-03-07 16:07:16+00:00,0.57,0.57,0.165,0.56,23000000.0,475000000.0,177000000.0,177000000.0,177000000.0,574000000.0,1551000000.0,-2000000.0,,,230000000.0,0.0,70000000.0,574000000.0,977000000.0,,,775000000.0,202000000.0,-2000000.0,200000000.0,1551000000.0,310500000.0,312000000.0,317000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q3YTD,2014-04-26,2015-01-23,,1.34,1.34,0.5,1.32,124000000.0,1443000000.0,425000000.0,425000000.0,425000000.0,1685000000.0,4583000000.0,-6000000.0,,,687000000.0,,213000000.0,1685000000.0,2898000000.0,,,2343000000.0,555000000.0,-6000000.0,549000000.0,4583000000.0,310500000.0,312000000.0,317000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q3TTM,2014-01-25,2015-01-23,,1.92,1.92,0.04,1.89,153600000.0,1918000000.0,622000000.0,622000000.0,622000000.0,2292000000.0,6232000000.0,-6500000.0,,,917700000.0,38800000.0,286700000.0,2292000000.0,3940000000.0,-29700000.0,-26400000.0,3161200000.0,778800000.0,-3200000.0,775600000.0,6232000000.0,310500000.0,312000000.0,317000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q2,2014-07-26,2014-10-24,2015-12-02 16:06:00+00:00,0.5,0.5,0.165,0.49,29000000.0,488000000.0,160000000.0,160000000.0,160000000.0,560000000.0,1543000000.0,-4000000.0,,,229000000.0,0.0,73000000.0,560000000.0,983000000.0,,,790000000.0,193000000.0,-4000000.0,189000000.0,1543000000.0,320000000.0,318000000.0,323000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q2YTD,2014-04-26,2014-10-24,,0.77,0.77,0.33,0.76,101000000.0,968000000.0,248000000.0,248000000.0,248000000.0,1111000000.0,3032000000.0,-4000000.0,,,457000000.0,,143000000.0,1111000000.0,1921000000.0,,,1568000000.0,353000000.0,-4000000.0,349000000.0,3032000000.0,320000000.0,318000000.0,323000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q2TTM,2013-10-26,2014-10-24,,1.92,1.92,0.03,1.88,168100000.0,1918900000.0,637100000.0,637100000.0,637100000.0,2325700000.0,6291000000.0,-2800000.0,,,918000000.0,38800000.0,286100000.0,2325700000.0,3965300000.0,-23000000.0,-18500000.0,3161800000.0,803500000.0,1700000.0,805200000.0,6291000000.0,320000000.0,318000000.0,323000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q1,2014-04-26,2014-07-25,2015-09-08 16:45:57+00:00,0.27,0.27,0.165,0.27,72000000.0,480000000.0,88000000.0,88000000.0,88000000.0,551000000.0,1489000000.0,,,,228000000.0,0.0,70000000.0,551000000.0,938000000.0,,,778000000.0,160000000.0,,160000000.0,1489000000.0,325900000.0,323000000.0,329000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2015.0,Q1TTM,2013-07-27,2014-07-25,,1.91,1.91,0.02,1.87,164500000.0,1910400000.0,643900000.0,643900000.0,643900000.0,2350400000.0,6297900000.0,4500000.0,,,917200000.0,39900000.0,282600000.0,2350400000.0,3947500000.0,-16500000.0,-10000000.0,3150100000.0,797400000.0,11000000.0,808400000.0,6297900000.0,325900000.0,323000000.0,329000000.0
NetApp Inc,NTAP,QTX3D84DZDD5JYOCYH15,1002047,2016.0,FY,2015-04-25,2016-04-29,2018-06-19 16:30:25+00:00,0.78,0.78,0.72,0.77,116000000.0,1792000000.0,229000000.0,229000000.0,229000000.0,2173000000.0,5546000000.0,-3000000.0,,-51000000.0,861000000.0,116000000.0,307000000.0,2173000000.0,3373000000.0,,,3025000000.0,348000000.0,-3000000.0,345000000.0,5546000000.0,293600000.0,294000000.0,297000000.0
