company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,otherlongtermliabilities,othershorttermpayables,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q3,,2012-09-30,2012-10-31 16:13:30+00:00,-835000000.0,3985000000.0,0.0,12390000000.0,45182000000.0,21158000000.0,60291000000.0,,56271000000.0,60291000000.0,3553000000.0,37195000000.0,12644000000.0,18355000000.0,17547000000.0,7923000000.0,4027000000.0,152873000000.0,19478000000.0,19478000000.0,19478000000.0,133395000000.0,152873000000.0,,6060000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q2,,2012-06-30,2012-08-02 17:08:51+00:00,-951000000.0,3123000000.0,0.0,12501000000.0,43919000000.0,18949000000.0,59432000000.0,,55953000000.0,59432000000.0,3442000000.0,35961000000.0,12937000000.0,17119000000.0,16275000000.0,7717000000.0,3553000000.0,148128000000.0,19267000000.0,19267000000.0,19267000000.0,128861000000.0,148128000000.0,,6326000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q1,,2012-03-31,2012-05-01 14:57:54+00:00,-777000000.0,3278000000.0,0.0,12669000000.0,43910000000.0,23804000000.0,58417000000.0,,56844000000.0,58417000000.0,3451000000.0,38219000000.0,12245000000.0,16951000000.0,16105000000.0,8015000000.0,3758000000.0,151784000000.0,19907000000.0,19907000000.0,19907000000.0,131877000000.0,151784000000.0,,6679000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,FY,,2013-12-31,2015-02-24 15:38:15+00:00,-1426000000.0,2710000000.0,0.0,12415000000.0,47185000000.0,16776000000.0,65977000000.0,,55330000000.0,65977000000.0,3875000000.0,41763000000.0,11836000000.0,16910000000.0,14855000000.0,8507000000.0,5021000000.0,153375000000.0,19496000000.0,19496000000.0,19496000000.0,133879000000.0,153375000000.0,0.0,5016000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q3,,2013-09-30,2013-10-29 15:59:17+00:00,-1339000000.0,2419000000.0,0.0,12408000000.0,46497000000.0,19867000000.0,61689000000.0,,52529000000.0,61689000000.0,3746000000.0,42487000000.0,10748000000.0,17175000000.0,15449000000.0,8147000000.0,3247000000.0,150103000000.0,19216000000.0,19216000000.0,19216000000.0,130887000000.0,150103000000.0,,5137000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q2,,2013-06-30,2013-07-29 17:18:14+00:00,-1308000000.0,4100000000.0,0.0,12459000000.0,46915000000.0,19029000000.0,61732000000.0,,52675000000.0,61732000000.0,3716000000.0,40515000000.0,11179000000.0,18310000000.0,18438000000.0,7883000000.0,2961000000.0,151933000000.0,19034000000.0,19034000000.0,19034000000.0,132899000000.0,151933000000.0,,5262000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q1,,2013-03-31,2013-04-29 11:38:19+00:00,-980000000.0,3670000000.0,0.0,12440000000.0,46104000000.0,24294000000.0,60919000000.0,,56366000000.0,60919000000.0,3713000000.0,41301000000.0,12362000000.0,18077000000.0,18462000000.0,7830000000.0,3359000000.0,156855000000.0,19290000000.0,19290000000.0,19290000000.0,137565000000.0,156855000000.0,,5793000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,FY,,2014-12-31,2016-02-19 14:36:25+00:00,-1919000000.0,3098000000.0,,13079000000.0,47000000000.0,19190000000.0,69184000000.0,0.0,57955000000.0,69184000000.0,3938000000.0,44171000000.0,12262000000.0,17851000000.0,14973000000.0,9513000000.0,3480000000.0,159103000000.0,20673000000.0,20673000000.0,20673000000.0,138430000000.0,159103000000.0,0.0,4431000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3,,2014-09-30,2014-10-28 15:58:38+00:00,-1542000000.0,2492000000.0,,12423000000.0,47316000000.0,18772000000.0,64911000000.0,,55712000000.0,64911000000.0,3921000000.0,42703000000.0,11700000000.0,16800000000.0,15049000000.0,9335000000.0,3382000000.0,153862000000.0,20216000000.0,20216000000.0,20216000000.0,133646000000.0,153862000000.0,,4750000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2,,2014-06-30,2014-07-30 16:22:40+00:00,-1371000000.0,3031000000.0,0.0,12457000000.0,48646000000.0,15399000000.0,65168000000.0,,54836000000.0,65168000000.0,3870000000.0,42136000000.0,11415000000.0,16400000000.0,15363000000.0,9127000000.0,3436000000.0,152384000000.0,20213000000.0,20213000000.0,20213000000.0,132171000000.0,152384000000.0,,4855000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q1,,2014-03-31,2014-04-29 16:03:15+00:00,-1394000000.0,2831000000.0,0.0,12549000000.0,47374000000.0,17909000000.0,62825000000.0,,54095000000.0,62825000000.0,3893000000.0,42671000000.0,11904000000.0,16246000000.0,15687000000.0,8822000000.0,2821000000.0,151497000000.0,19977000000.0,19977000000.0,19977000000.0,131520000000.0,151497000000.0,,4761000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,FY,,2015-12-31,2017-02-17 11:45:00+00:00,-2534000000.0,3193000000.0,,13542000000.0,46695000000.0,19569000000.0,58799000000.0,14992000000.0,48061000000.0,58799000000.0,4108000000.0,54997000000.0,10069000000.0,17572000000.0,15069000000.0,9665000000.0,4812000000.0,161184000000.0,20673000000.0,20673000000.0,20673000000.0,140511000000.0,161184000000.0,0.0,3759000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3,,2015-09-30,2015-10-28 14:30:03+00:00,-2374000000.0,3222000000.0,,13684000000.0,46407000000.0,16716000000.0,67731000000.0,,48653000000.0,67731000000.0,4032000000.0,49301000000.0,12161000000.0,17383000000.0,14384000000.0,10025000000.0,3160000000.0,154216000000.0,21335000000.0,21335000000.0,21335000000.0,132881000000.0,154216000000.0,0.0,3947000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2,,2015-06-30,2015-07-29 13:06:38+00:00,-2154000000.0,2581000000.0,,13840000000.0,47264000000.0,18490000000.0,67823000000.0,,52740000000.0,67823000000.0,4016000000.0,47166000000.0,12394000000.0,16594000000.0,14281000000.0,10199000000.0,4486000000.0,157152000000.0,21885000000.0,21885000000.0,21885000000.0,135267000000.0,157152000000.0,0.0,4584000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q1,,2015-03-31,2015-04-29 12:02:17+00:00,-2151000000.0,2639000000.0,,13874000000.0,45628000000.0,20933000000.0,65705000000.0,,54712000000.0,65705000000.0,3940000000.0,44928000000.0,11422000000.0,16846000000.0,14007000000.0,10107000000.0,2361000000.0,154684000000.0,21830000000.0,21830000000.0,21830000000.0,132854000000.0,154684000000.0,0.0,4417000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,FY,,2016-12-31,2018-02-16 16:54:58+00:00,-2784000000.0,4429000000.0,,12914000000.0,50073000000.0,20779000000.0,,,46990000000.0,,4433000000.0,53042000000.0,76022000000.0,18777000000.0,14002000000.0,10371000000.0,5581000000.0,158893000000.0,20501000000.0,20501000000.0,20501000000.0,138392000000.0,158893000000.0,0.0,3157000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3,,2016-09-30,2016-10-25 15:42:00+00:00,-2618000000.0,3532000000.0,,12974000000.0,47331000000.0,22988000000.0,59504000000.0,,44894000000.0,59504000000.0,4301000000.0,53500000000.0,11993000000.0,17077000000.0,14028000000.0,10661000000.0,2861000000.0,153377000000.0,21017000000.0,21000000000.0,21000000000.0,132360000000.0,153377000000.0,0.0,3728000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2,,2016-06-30,2016-07-26 13:36:31+00:00,-2621000000.0,3388000000.0,,13053000000.0,47497000000.0,30379000000.0,58796000000.0,,50649000000.0,58796000000.0,4210000000.0,54404000000.0,11480000000.0,17002000000.0,14532000000.0,10280000000.0,2343000000.0,159642000000.0,20712000000.0,20712000000.0,20712000000.0,138930000000.0,159642000000.0,0.0,3892000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q1,,2016-03-31,2016-04-27 14:28:56+00:00,-2502000000.0,3146000000.0,,13280000000.0,46660000000.0,21899000000.0,56394000000.0,,47311000000.0,56394000000.0,4137000000.0,55764000000.0,22741000000.0,17380000000.0,15038000000.0,9949000000.0,2596000000.0,158816000000.0,20727000000.0,20727000000.0,20727000000.0,138089000000.0,158816000000.0,0.0,3839000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,FY,,2017-12-31,2019-02-13 17:21:47+00:00,-2428000000.0,5148000000.0,,12382000000.0,56735000000.0,27709000000.0,,,55804000000.0,,4329000000.0,64452000000.0,84116000000.0,22189000000.0,17212000000.0,8307000000.0,3278000000.0,181196000000.0,18261000000.0,18261000000.0,18261000000.0,162935000000.0,181196000000.0,0.0,3159000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3,,2017-09-30,2017-10-24 13:20:11+00:00,-2316000000.0,4109000000.0,,12493000000.0,53703000000.0,22059000000.0,2268000000.0,,48762000000.0,2268000000.0,4367000000.0,61290000000.0,78821000000.0,20482000000.0,14606000000.0,10908000000.0,2352000000.0,168577000000.0,21085000000.0,21085000000.0,21085000000.0,147492000000.0,168577000000.0,0.0,3250000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2,,2017-06-30,2017-07-25 12:56:32+00:00,-2428000000.0,4079000000.0,,12633000000.0,51762000000.0,26363000000.0,1855000000.0,,51945000000.0,1855000000.0,4445000000.0,57726000000.0,75133000000.0,18116000000.0,14609000000.0,10970000000.0,3426000000.0,166997000000.0,21175000000.0,21175000000.0,21175000000.0,145822000000.0,166997000000.0,0.0,3360000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q1,,2017-03-31,2017-04-27 15:12:48+00:00,-2470000000.0,3869000000.0,,12772000000.0,49966000000.0,25497000000.0,1635000000.0,,51647000000.0,1635000000.0,4433000000.0,53790000000.0,72424000000.0,17007000000.0,14406000000.0,10633000000.0,3600000000.0,161385000000.0,20935000000.0,20935000000.0,20935000000.0,140450000000.0,161385000000.0,0.0,3561000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,FY,,2018-12-31,2020-02-13 16:04:42+00:00,-2597000000.0,3253000000.0,0.0,12388000000.0,55320000000.0,24026000000.0,,,58423000000.0,,4416000000.0,69960000000.0,96940000000.0,22574000000.0,12255000000.0,12499000000.0,3100000000.0,188602000000.0,22290000000.0,22290000000.0,22290000000.0,166312000000.0,188602000000.0,0.0,4647000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q3,,2018-09-30,2018-10-23 15:10:07+00:00,-2504000000.0,4375000000.0,,12443000000.0,58132000000.0,25856000000.0,3431000000.0,,55300000000.0,3431000000.0,4295000000.0,69301000000.0,86932000000.0,23064000000.0,17675000000.0,11521000000.0,2292000000.0,189092000000.0,21460000000.0,21460000000.0,21460000000.0,167632000000.0,189092000000.0,0.0,6071000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q2,,2018-06-30,2018-07-24 16:07:50+00:00,-2483000000.0,3536000000.0,,12479000000.0,57665000000.0,26207000000.0,3108000000.0,,55883000000.0,3108000000.0,4251000000.0,67391000000.0,85341000000.0,22701000000.0,16022000000.0,10896000000.0,1972000000.0,184861000000.0,20892000000.0,20892000000.0,20892000000.0,163969000000.0,184861000000.0,0.0,4753000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q1,,2018-03-31,2018-04-25 15:54:04+00:00,-2381000000.0,3777000000.0,,12397000000.0,56870000000.0,27315000000.0,73906000000.0,,52461000000.0,73906000000.0,4271000000.0,66665000000.0,10429000000.0,22892000000.0,16473000000.0,9597000000.0,1852000000.0,179956000000.0,19613000000.0,19613000000.0,19613000000.0,160343000000.0,179956000000.0,0.0,3388000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,FY,,2019-12-31,2020-04-24 15:51:23+00:00,-2737000000.0,3540000000.0,0.0,11937000000.0,56794000000.0,20392000000.0,84998000000.0,,57835000000.0,84998000000.0,4834000000.0,73287000000.0,19357000000.0,24948000000.0,12738000000.0,13871000000.0,6442000000.0,198321000000.0,23071000000.0,23071000000.0,23071000000.0,175250000000.0,198321000000.0,0.0,8406000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q3,,2019-09-30,2019-10-21 13:56:06+00:00,-2661000000.0,3185000000.0,0.0,12034000000.0,58856000000.0,21081000000.0,81423000000.0,,58474000000.0,81423000000.0,4715000000.0,73298000000.0,16479000000.0,21839000000.0,14730000000.0,13652000000.0,2818000000.0,194184000000.0,23025000000.0,23025000000.0,23025000000.0,171159000000.0,194184000000.0,0.0,8445000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q2,,2019-06-30,2019-07-23 15:55:11+00:00,-2606000000.0,4769000000.0,0.0,12147000000.0,61265000000.0,22100000000.0,,,57736000000.0,,4658000000.0,72590000000.0,96269000000.0,22826000000.0,18532000000.0,13551000000.0,2827000000.0,197603000000.0,23092000000.0,23092000000.0,23092000000.0,174511000000.0,197603000000.0,0.0,8542000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q1,,2019-03-31,2019-04-23 12:49:32+00:00,-2599000000.0,4067000000.0,0.0,12131000000.0,59355000000.0,29110000000.0,82839000000.0,,58418000000.0,82839000000.0,4479000000.0,72857000000.0,10886000000.0,23287000000.0,18385000000.0,12686000000.0,2028000000.0,197193000000.0,22218000000.0,22218000000.0,22218000000.0,174975000000.0,197193000000.0,0.0,6457000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2020.0,Q1,,2020-03-31,2020-04-24 15:51:23+00:00,-2996000000.0,2433000000.0,0.0,11841000000.0,44269000000.0,33662000000.0,72464000000.0,,52588000000.0,72464000000.0,4798000000.0,77962000000.0,23402000000.0,23030000000.0,7977000000.0,12161000000.0,3497000000.0,186060000000.0,21006000000.0,21006000000.0,21006000000.0,165054000000.0,186060000000.0,0.0,5032000000.0
