company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2010.0,Q1TTM,2009-04-01,2010-03-31,,1099000000.0,62000000.0,827000000.0,735000000.0,6814000000.0,,-5846000000.0,-1054000000.0,7839000000.0,43000000.0,184000000.0,-234000000.0,-5803000000.0,-870000000.0,7605000000.0,994000000.0,10213000000.0,2578000000.0,2591000000.0,13000000.0,-1131000000.0,,-1410000000.0,-914000000.0,4453000000.0,-8727000000.0,-781000000.0,-18965000000.0,-340000000.0,-3389000000.0,9873000000.0,-9000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 12:48:41+00:00,918000000.0,-63000000.0,1720000000.0,594000000.0,14687000000.0,,-677000000.0,-491000000.0,9768000000.0,,,,-677000000.0,-491000000.0,9768000000.0,8537000000.0,8232000000.0,4935000000.0,4899000000.0,-36000000.0,1119000000.0,,3574000000.0,-861000000.0,1112000000.0,-10126000000.0,-1189000000.0,-21029000000.0,-2300000000.0,,7250000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q4,2011-10-01,2011-12-31,,918000000.0,-63000000.0,2427000000.0,594000000.0,13982000000.0,,-1384000000.0,-491000000.0,10475000000.0,,,,-1384000000.0,-491000000.0,10475000000.0,8537000000.0,8232000000.0,4935000000.0,4899000000.0,-36000000.0,1119000000.0,,3574000000.0,-861000000.0,1112000000.0,-10126000000.0,-1189000000.0,-21031000000.0,-2300000000.0,,7250000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q3TTM,2010-10-01,2011-09-30,,961000000.0,,-570000000.0,795000000.0,13806000000.0,,-2691000000.0,-1581000000.0,7876000000.0,,,,-2691000000.0,-1581000000.0,7876000000.0,3604000000.0,4806000000.0,4805000000.0,4769000000.0,-36000000.0,1774000000.0,,1269000000.0,-863000000.0,942000000.0,-10770000000.0,-1177000000.0,-18695000000.0,-2540000000.0,,9097000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q3,2011-07-01,2011-09-30,,228000000.0,-136000000.0,-50000000.0,77000000.0,6104000000.0,,162000000.0,-561000000.0,2398000000.0,,,,162000000.0,-561000000.0,2398000000.0,1863000000.0,910000000.0,1235000000.0,1235000000.0,,736000000.0,,182000000.0,-213000000.0,249000000.0,-684000000.0,-327000000.0,-5516000000.0,-1200000000.0,,268000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q2,2011-01-01,2011-06-30,2012-10-31 16:13:30+00:00,733000000.0,16000000.0,335000000.0,2457000000.0,24162000000.0,,756000000.0,-3156000000.0,3439000000.0,,,,756000000.0,-3156000000.0,3439000000.0,1055000000.0,3455000000.0,1331000000.0,1367000000.0,36000000.0,301000000.0,-29964000000.0,-12299000000.0,646000000.0,703000000.0,,,,0.0,,9143000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q2TTM,2010-07-01,2011-06-30,,981000000.0,248000000.0,100000000.0,798000000.0,9177000000.0,,-5107000000.0,-1207000000.0,8461000000.0,,,,-5107000000.0,-1207000000.0,8461000000.0,2395000000.0,3883000000.0,4663000000.0,4699000000.0,36000000.0,1615000000.0,,1129000000.0,-867000000.0,1066000000.0,-12229000000.0,-1114000000.0,-16758000000.0,-1340000000.0,,11007000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 14:57:54+00:00,227000000.0,87000000.0,-911000000.0,229000000.0,92000000.0,0.0,-3616000000.0,8663000000.0,537000000.0,0.0,0.0,0.0,-3616000000.0,8663000000.0,537000000.0,5671000000.0,2011000000.0,1177000000.0,1177000000.0,,-53000000.0,,3452000000.0,-217000000.0,97000000.0,-849000000.0,-255000000.0,-5731000000.0,0.0,0.0,6315000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2011.0,Q1TTM,2010-04-01,2011-03-31,,923000000.0,194000000.0,-1034000000.0,771000000.0,6949000000.0,,-8039000000.0,-246000000.0,7210000000.0,,,,-8039000000.0,-246000000.0,7210000000.0,-881000000.0,3594000000.0,4349000000.0,4349000000.0,,1611000000.0,,331000000.0,-868000000.0,1361000000.0,-12895000000.0,-986000000.0,-17895000000.0,-590000000.0,,13304000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q4,2012-10-01,2012-12-31,,240000000.0,-17000000.0,-4710000000.0,50000000.0,6103000000.0,,4215000000.0,-3559000000.0,-3532000000.0,,,,4215000000.0,-3559000000.0,-3532000000.0,-2893000000.0,2616000000.0,-3845000000.0,-3845000000.0,,4423000000.0,,1120000000.0,-227000000.0,360000000.0,-4966000000.0,-288000000.0,-3328000000.0,-999000000.0,,575000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-29 15:59:17+00:00,751000000.0,105000000.0,4355000000.0,393000000.0,7831000000.0,,-7483000000.0,-2986000000.0,10614000000.0,0.0,0.0,0.0,-7483000000.0,-2986000000.0,10614000000.0,250000000.0,-316000000.0,3845000000.0,3845000000.0,,311000000.0,,-1089000000.0,-675000000.0,1352000000.0,-2644000000.0,-765000000.0,-11763000000.0,-2953000000.0,,1512000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q3TTM,2011-10-01,2012-09-30,,936000000.0,75000000.0,6116000000.0,480000000.0,12469000000.0,,-5462000000.0,-8423000000.0,14008000000.0,,,,-5462000000.0,-8423000000.0,14008000000.0,198000000.0,4461000000.0,5037000000.0,5037000000.0,,158000000.0,,-1173000000.0,-890000000.0,1761000000.0,-9285000000.0,-1069000000.0,-18679000000.0,-3303000000.0,,3104000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q3,2012-07-01,2012-09-30,,244000000.0,111000000.0,1971000000.0,24000000.0,3637000000.0,,303000000.0,-1215000000.0,3872000000.0,,,,303000000.0,-1215000000.0,3872000000.0,3071000000.0,1187000000.0,1250000000.0,1250000000.0,,-72000000.0,,-23000000.0,-229000000.0,479000000.0,-1389000000.0,-269000000.0,-3312000000.0,-1004000000.0,,466000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-29 17:18:14+00:00,507000000.0,-6000000.0,2384000000.0,369000000.0,4194000000.0,0.0,-7786000000.0,-1771000000.0,6742000000.0,0.0,0.0,0.0,-7786000000.0,-1771000000.0,6742000000.0,-2821000000.0,-1503000000.0,2595000000.0,2595000000.0,,383000000.0,,-1066000000.0,-446000000.0,873000000.0,-1255000000.0,-496000000.0,-8451000000.0,-1949000000.0,0.0,1046000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q2TTM,2011-07-01,2012-06-30,,920000000.0,-172000000.0,4095000000.0,533000000.0,14936000000.0,,-5603000000.0,-7769000000.0,12534000000.0,,,,-5603000000.0,-7769000000.0,12534000000.0,-1010000000.0,4184000000.0,5022000000.0,4950000000.0,-72000000.0,1038000000.0,,-968000000.0,-874000000.0,1531000000.0,-8580000000.0,-1127000000.0,-20883000000.0,-3499000000.0,,2906000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q2,2012-04-01,2012-06-30,,253000000.0,-131000000.0,1014000000.0,138000000.0,2585000000.0,,-4470000000.0,-3719000000.0,3310000000.0,,,,-4470000000.0,-3719000000.0,3310000000.0,-5010000000.0,-1770000000.0,2595000000.0,2595000000.0,,-1013000000.0,,-990000000.0,-235000000.0,461000000.0,-1195000000.0,-230000000.0,-3410000000.0,-1778000000.0,,-1304000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 11:38:19+00:00,254000000.0,125000000.0,1370000000.0,231000000.0,1609000000.0,0.0,-3316000000.0,1948000000.0,3432000000.0,0.0,0.0,0.0,-3316000000.0,1948000000.0,3432000000.0,2189000000.0,267000000.0,0.0,,0.0,1396000000.0,,-76000000.0,-211000000.0,412000000.0,-60000000.0,-266000000.0,-5041000000.0,-171000000.0,0.0,2350000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2012.0,Q1TTM,2011-01-01,2012-03-31,,945000000.0,-25000000.0,4001000000.0,596000000.0,16204000000.0,,-377000000.0,-7206000000.0,12663000000.0,,,,-377000000.0,-7206000000.0,12663000000.0,5055000000.0,6488000000.0,3758000000.0,3722000000.0,-36000000.0,2568000000.0,,46000000.0,-855000000.0,1427000000.0,-9337000000.0,-1200000000.0,-20339000000.0,-2471000000.0,,3285000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 15:38:15+00:00,1020000000.0,-151000000.0,-9000000.0,721000000.0,13838000000.0,0.0,-3891000000.0,-7269000000.0,8547000000.0,0.0,0.0,0.0,-3891000000.0,-7269000000.0,8547000000.0,-2764000000.0,1195000000.0,,0.0,0.0,5704000000.0,,72000000.0,-939000000.0,1832000000.0,-7844000000.0,-1006000000.0,-14763000000.0,-3943000000.0,0.0,1509000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q4,2013-10-01,2013-12-31,,257000000.0,-43000000.0,-1881000000.0,169000000.0,5900000000.0,,2701000000.0,-5802000000.0,344000000.0,,,,2701000000.0,-5802000000.0,344000000.0,-2800000000.0,-1108000000.0,-4051000000.0,-4051000000.0,,5540000000.0,,101000000.0,-246000000.0,479000000.0,-6010000000.0,-371000000.0,-1271000000.0,-743000000.0,,478000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q3TTM,2012-10-01,2013-09-30,,1003000000.0,-125000000.0,-2838000000.0,602000000.0,14041000000.0,,-2377000000.0,-5026000000.0,4671000000.0,,,,-2377000000.0,-5026000000.0,4671000000.0,-2857000000.0,4919000000.0,206000000.0,206000000.0,,4587000000.0,,1091000000.0,-920000000.0,1713000000.0,-6800000000.0,-923000000.0,-16820000000.0,-4199000000.0,,1606000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q3,2013-07-01,2013-09-30,,266000000.0,38000000.0,-4089000000.0,51000000.0,4829000000.0,,682000000.0,463000000.0,-2026000000.0,,,,682000000.0,463000000.0,-2026000000.0,-843000000.0,1956000000.0,1366000000.0,1366000000.0,,12000000.0,,-13000000.0,-250000000.0,419000000.0,337000000.0,-160000000.0,-4846000000.0,-1058000000.0,,299000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 15:58:38+00:00,763000000.0,-108000000.0,1872000000.0,552000000.0,7938000000.0,,-6592000000.0,-1467000000.0,8203000000.0,,,,-6592000000.0,-1467000000.0,8203000000.0,36000000.0,2303000000.0,4051000000.0,4051000000.0,,164000000.0,,-29000000.0,-693000000.0,1353000000.0,-1834000000.0,-635000000.0,-13492000000.0,-3200000000.0,,1031000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 16:22:40+00:00,497000000.0,-146000000.0,5961000000.0,501000000.0,3109000000.0,,-7274000000.0,-1930000000.0,10229000000.0,0.0,0.0,0.0,-7274000000.0,-1930000000.0,10229000000.0,879000000.0,347000000.0,2685000000.0,2685000000.0,,152000000.0,,-16000000.0,-443000000.0,934000000.0,-2171000000.0,-475000000.0,-8646000000.0,-2142000000.0,,732000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q2TTM,2012-07-01,2013-06-30,,981000000.0,-52000000.0,3222000000.0,575000000.0,12849000000.0,,-2756000000.0,-6704000000.0,10569000000.0,,,,-2756000000.0,-6704000000.0,10569000000.0,1057000000.0,4150000000.0,90000000.0,90000000.0,,4503000000.0,,1081000000.0,-899000000.0,1773000000.0,-8526000000.0,-1032000000.0,-15286000000.0,-4145000000.0,,1773000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q2,2013-04-01,2013-06-30,,252000000.0,-111000000.0,534000000.0,226000000.0,2345000000.0,,-5444000000.0,-1962000000.0,2682000000.0,,,,-5444000000.0,-1962000000.0,2682000000.0,-4835000000.0,-794000000.0,1405000000.0,1405000000.0,,-27000000.0,,1042000000.0,-221000000.0,518000000.0,-1688000000.0,-271000000.0,-5645000000.0,-1355000000.0,,-1045000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:03:15+00:00,245000000.0,-35000000.0,5427000000.0,275000000.0,764000000.0,,-1830000000.0,32000000.0,7547000000.0,0.0,0.0,0.0,-1830000000.0,32000000.0,7547000000.0,5714000000.0,1141000000.0,1280000000.0,1280000000.0,,179000000.0,,-1058000000.0,-222000000.0,416000000.0,-483000000.0,-204000000.0,-3001000000.0,-787000000.0,,1777000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2013.0,Q1TTM,2012-04-01,2013-03-31,,982000000.0,-72000000.0,3702000000.0,487000000.0,13089000000.0,,-1782000000.0,-8461000000.0,11197000000.0,,,,-1782000000.0,-8461000000.0,11197000000.0,882000000.0,3174000000.0,1280000000.0,1280000000.0,,3517000000.0,,-951000000.0,-913000000.0,1716000000.0,-8033000000.0,-991000000.0,-13051000000.0,-4568000000.0,,1514000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 11:45:00+00:00,1012000000.0,-232000000.0,2700000000.0,362000000.0,16020000000.0,742000000.0,11000000.0,-7967000000.0,10990000000.0,,,,11000000.0,-7967000000.0,10990000000.0,2802000000.0,2459000000.0,5885000000.0,5885000000.0,,-651000000.0,,72000000.0,-1041000000.0,2044000000.0,-9192000000.0,-1195000000.0,-14142000000.0,-4389000000.0,,2348000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q4,2014-10-01,2014-12-31,,248000000.0,-136000000.0,491000000.0,111000000.0,4691000000.0,742000000.0,3743000000.0,-4987000000.0,2404000000.0,,,,3743000000.0,-4987000000.0,2404000000.0,1024000000.0,1542000000.0,1447000000.0,1447000000.0,,-364000000.0,,-18000000.0,-271000000.0,582000000.0,-5888000000.0,-341000000.0,-1888000000.0,-1184000000.0,,1260000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3TTM,2013-10-01,2014-09-30,,1021000000.0,-139000000.0,328000000.0,420000000.0,17229000000.0,,-1031000000.0,-8782000000.0,8930000000.0,,,,-1031000000.0,-8782000000.0,8930000000.0,-1022000000.0,-191000000.0,387000000.0,387000000.0,,5253000000.0,,191000000.0,-1016000000.0,1941000000.0,-9314000000.0,-1225000000.0,-13525000000.0,-3948000000.0,,1566000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3,2014-07-01,2014-09-30,,249000000.0,-107000000.0,1541000000.0,58000000.0,5374000000.0,,644000000.0,-1404000000.0,3701000000.0,,,,644000000.0,-1404000000.0,3701000000.0,2834000000.0,546000000.0,1477000000.0,1477000000.0,,-54000000.0,,20000000.0,-281000000.0,488000000.0,-1599000000.0,-308000000.0,-3939000000.0,-1114000000.0,,483000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 14:30:03+00:00,764000000.0,-96000000.0,2209000000.0,251000000.0,11329000000.0,,-3732000000.0,-2980000000.0,8586000000.0,,,,-3732000000.0,-2980000000.0,8586000000.0,1778000000.0,917000000.0,4438000000.0,4438000000.0,,-287000000.0,,90000000.0,-770000000.0,1462000000.0,-3304000000.0,-854000000.0,-12254000000.0,-3205000000.0,,1088000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2TTM,2013-07-01,2014-06-30,,1038000000.0,6000000.0,-5302000000.0,413000000.0,16684000000.0,,-993000000.0,-6915000000.0,3203000000.0,,,,-993000000.0,-6915000000.0,3203000000.0,-4699000000.0,1219000000.0,276000000.0,276000000.0,,5319000000.0,,158000000.0,-985000000.0,1872000000.0,-7378000000.0,-1077000000.0,-14432000000.0,-3892000000.0,,1382000000.0,
