company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q3TTM,2010-10-01,2011-09-30,,-35169000.0,16971000.0,60101000.0,15019000.0,30795000.0,9750000.0,2539000.0,-18629000.0,686871000.0,97000.0,-123720000.0,240673000.0,97000.0,-123720000.0,240673000.0,119589000.0,256063000.0,256063000.0,-44527000.0,23516000.0,-1011000.0,,-99885000.0,-447907000.0,-262383000.0,,2595000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q3,2011-07-01,2011-09-30,,-19199000.0,4795000.0,,,8516000.0,,-1322000.0,-13385000.0,19483000.0,-105970000.0,-43109000.0,84111000.0,-105970000.0,-43109000.0,84111000.0,-66290000.0,68196000.0,68196000.0,15989000.0,-1816000.0,-21000.0,,-23989000.0,-66637000.0,-57000000.0,,100000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 14:44:40+00:00,-34662000.0,12742000.0,,,23370000.0,,1226000.0,-43643000.0,65993000.0,-266325000.0,-97669000.0,177664000.0,-266325000.0,-97669000.0,177664000.0,-185104000.0,175211000.0,175211000.0,9984000.0,9698000.0,-903000.0,,-64506000.0,-170837000.0,-171179000.0,,2402000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q2TTM,2010-07-01,2011-06-30,,-15970000.0,15843000.0,60101000.0,15019000.0,30075000.0,9750000.0,7202000.0,-22771000.0,708942000.0,66713000.0,-99317000.0,242574000.0,66713000.0,-99317000.0,242574000.0,217172000.0,249948000.0,249948000.0,-30521000.0,28884000.0,-990000.0,,-94657000.0,-389730000.0,-281383000.0,,2550000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q2,2011-04-01,2011-06-30,,-931000.0,4325000.0,,,7471000.0,,1042000.0,-10922000.0,17726000.0,-125795000.0,-21615000.0,87029000.0,-125795000.0,-21615000.0,87029000.0,-59339000.0,60188000.0,60188000.0,25967000.0,6104000.0,20000.0,,-22958000.0,-92625000.0,-57000000.0,,2254000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 10:28:40+00:00,-15463000.0,7947000.0,,,14854000.0,,2548000.0,-30258000.0,46510000.0,-160355000.0,-54560000.0,93553000.0,-160355000.0,-54560000.0,93553000.0,-118814000.0,107015000.0,107015000.0,-6005000.0,11514000.0,-882000.0,,-40517000.0,-104200000.0,-114179000.0,,2302000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q1TTM,2010-04-01,2011-03-31,,-15068000.0,15083000.0,60101000.0,15019000.0,29622000.0,9750000.0,5142000.0,-24721000.0,719317000.0,153776000.0,-87008000.0,230309000.0,153776000.0,-87008000.0,230309000.0,302219000.0,241107000.0,241107000.0,-30782000.0,30957000.0,-1010000.0,,-81041000.0,-328502000.0,-267996000.0,,361000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 10:30:25+00:00,-14532000.0,3622000.0,,,7383000.0,,1506000.0,-19336000.0,28784000.0,-34560000.0,-32945000.0,6524000.0,-34560000.0,-32945000.0,6524000.0,-59475000.0,46827000.0,46827000.0,-31972000.0,5410000.0,-902000.0,,-17559000.0,-11575000.0,-57179000.0,,48000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q4,2012-10-01,2012-12-31,,,5586000.0,78009000.0,19252000.0,9143000.0,,116000.0,-45997000.0,150632000.0,-84300000.0,-31214000.0,111726000.0,-84300000.0,-31214000.0,111726000.0,-3672000.0,104633000.0,104633000.0,38361000.0,14279000.0,,,-31296000.0,-178389000.0,-70822000.0,,82000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 09:02:46+00:00,-2098000.0,21357000.0,78009000.0,19252000.0,33421000.0,,2054000.0,-23196000.0,445425000.0,-366397000.0,-97260000.0,327704000.0,-366397000.0,-97260000.0,327704000.0,-133899000.0,290847000.0,290847000.0,5275000.0,30967000.0,,,-95588000.0,-564117000.0,-278672000.0,,426000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2809000.0,20837000.0,69656000.0,17804000.0,32597000.0,,616000.0,29200000.0,698399000.0,-376241000.0,-100668000.0,319194000.0,-376241000.0,-100668000.0,319194000.0,-157099000.0,280496000.0,280496000.0,-43936000.0,32622000.0,,,-98286000.0,-866013000.0,-241249000.0,,427000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q3,2012-07-01,2012-09-30,,-557000.0,5215000.0,,,8172000.0,,1697000.0,13220000.0,213241000.0,-113593000.0,-21425000.0,103929000.0,-113593000.0,-21425000.0,103929000.0,-29392000.0,72183000.0,72183000.0,5139000.0,3084000.0,,,-21059000.0,-257834000.0,-72084000.0,,191000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 09:31:15+00:00,-2098000.0,15771000.0,,,24278000.0,,1938000.0,22801000.0,294793000.0,-282097000.0,-66046000.0,215978000.0,-282097000.0,-66046000.0,215978000.0,-130227000.0,186214000.0,186214000.0,-33086000.0,16688000.0,,,-64292000.0,-385728000.0,-207850000.0,,344000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q2TTM,2011-07-01,2012-06-30,,-21451000.0,20417000.0,69656000.0,17804000.0,32941000.0,,-2403000.0,2595000.0,504641000.0,-368618000.0,-122352000.0,299376000.0,-368618000.0,-122352000.0,299376000.0,-193997000.0,276509000.0,276509000.0,-33086000.0,27722000.0,-21000.0,,-101216000.0,-674816000.0,-226165000.0,,336000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q2,2012-04-01,2012-06-30,,-1541000.0,5357000.0,,,8331000.0,,-1765000.0,3192000.0,20673000.0,-84734000.0,-26179000.0,91252000.0,-84734000.0,-26179000.0,91252000.0,-21426000.0,61704000.0,61704000.0,12668000.0,490000.0,,,-24704000.0,-33852000.0,-72045000.0,,66000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 10:11:23+00:00,-1541000.0,10556000.0,,,16106000.0,,241000.0,9581000.0,81552000.0,-168504000.0,-44621000.0,112049000.0,-168504000.0,-44621000.0,112049000.0,-100835000.0,114031000.0,114031000.0,-38225000.0,13604000.0,,,-43233000.0,-127894000.0,-135766000.0,,153000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q1TTM,2011-04-01,2012-03-31,,-20841000.0,19385000.0,69656000.0,17804000.0,32081000.0,,404000.0,-11519000.0,501694000.0,-409679000.0,-117788000.0,295153000.0,-409679000.0,-117788000.0,295153000.0,-231910000.0,274993000.0,274993000.0,-19787000.0,33336000.0,-1000.0,,-99470000.0,-733589000.0,-211120000.0,,2524000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 09:47:37+00:00,,5199000.0,,,7775000.0,,2006000.0,6389000.0,60879000.0,-83770000.0,-18442000.0,20797000.0,-83770000.0,-18442000.0,20797000.0,-79409000.0,52327000.0,52327000.0,-50893000.0,13114000.0,,,-18529000.0,-94042000.0,-63721000.0,,87000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q4,2013-10-01,2013-12-31,,-2448000.0,6935000.0,83200000.0,16998000.0,8741000.0,,434000.0,-16224000.0,173954000.0,-61501000.0,-27794000.0,108513000.0,-61501000.0,-27794000.0,108513000.0,19652000.0,110162000.0,110162000.0,-1101000.0,5037000.0,,,-25349000.0,-162929000.0,-77563000.0,,3000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,FY,2013-01-01,2013-12-31,2015-02-06 09:02:46+00:00,-2661000.0,24539000.0,83200000.0,16998000.0,34765000.0,,159000.0,-30760000.0,556059000.0,-251116000.0,-84799000.0,345928000.0,-251116000.0,-84799000.0,345928000.0,10172000.0,306094000.0,306094000.0,11290000.0,21592000.0,,,-82349000.0,-533791000.0,-294976000.0,,211000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q3TTM,2012-10-01,2013-09-30,,-213000.0,23190000.0,78009000.0,19252000.0,35167000.0,,-159000.0,-60533000.0,532737000.0,-273915000.0,-88219000.0,349141000.0,-273915000.0,-88219000.0,349141000.0,-13152000.0,300565000.0,300565000.0,50752000.0,30834000.0,,,-88296000.0,-549251000.0,-288235000.0,,290000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q3,2013-07-01,2013-09-30,,,6675000.0,,,8577000.0,,799000.0,15042000.0,170993000.0,-131451000.0,-20126000.0,122783000.0,-131451000.0,-20126000.0,122783000.0,-27995000.0,74326000.0,74326000.0,18163000.0,3487000.0,,,-20219000.0,-233362000.0,-72569000.0,,93000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 10:01:13+00:00,-213000.0,17604000.0,,,26024000.0,,-275000.0,-14536000.0,382105000.0,-189615000.0,-57005000.0,237415000.0,-189615000.0,-57005000.0,237415000.0,-9480000.0,195932000.0,195932000.0,12391000.0,16555000.0,,,-57000000.0,-370862000.0,-217413000.0,,208000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q2TTM,2012-07-01,2013-06-30,,-770000.0,21730000.0,78009000.0,19252000.0,34762000.0,,739000.0,-62355000.0,574985000.0,-256057000.0,-89518000.0,330287000.0,-256057000.0,-89518000.0,330287000.0,-14549000.0,298422000.0,298422000.0,37728000.0,30431000.0,,,-89136000.0,-573723000.0,-287750000.0,,388000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q2,2013-04-01,2013-06-30,,-213000.0,5807000.0,,,8566000.0,,-724000.0,-6663000.0,69153000.0,-45331000.0,-17897000.0,90960000.0,-45331000.0,-17897000.0,90960000.0,27008000.0,69062000.0,69062000.0,14188000.0,5743000.0,,,-17763000.0,-47683000.0,-72544000.0,,79000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-25 09:00:59+00:00,-213000.0,10929000.0,,,17447000.0,,-1074000.0,-29578000.0,211112000.0,-58164000.0,-36879000.0,114632000.0,-58164000.0,-36879000.0,114632000.0,18515000.0,121606000.0,121606000.0,-5772000.0,13068000.0,,,-36781000.0,-137500000.0,-144844000.0,,115000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2098000.0,21280000.0,78009000.0,19252000.0,34527000.0,,-302000.0,-52500000.0,526505000.0,-295460000.0,-97800000.0,330579000.0,-295460000.0,-97800000.0,330579000.0,-62983000.0,291064000.0,291064000.0,36208000.0,25178000.0,,,-96077000.0,-559892000.0,-287251000.0,,375000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 09:51:47+00:00,0.0,5122000.0,,,8881000.0,,-350000.0,-22915000.0,141959000.0,-12833000.0,-18982000.0,23672000.0,-12833000.0,-18982000.0,23672000.0,-8493000.0,52544000.0,52544000.0,-19960000.0,7325000.0,,,-19018000.0,-89817000.0,-72300000.0,,36000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,FY,2014-01-01,2014-12-31,2017-02-02 17:24:53+00:00,-5784000.0,29185000.0,95143000.0,23219000.0,33617000.0,,-2971000.0,2440000.0,628832000.0,-348231000.0,-94321000.0,420440000.0,-348231000.0,-94321000.0,418912000.0,-26611000.0,338241000.0,338241000.0,16957000.0,23745000.0,123000.0,,-89388000.0,-586808000.0,-414000000.0,,728000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 09:03:28+00:00,-3385000.0,21575000.0,,,25469000.0,,-1158000.0,6330000.0,512977000.0,-198465000.0,-64178000.0,278238000.0,-198465000.0,-64178000.0,278238000.0,14437000.0,217069000.0,217069000.0,7795000.0,24504000.0,,,-61408000.0,-439470000.0,-296476000.0,182000.0,433000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q3TTM,2013-10-01,2014-09-30,,-5833000.0,28510000.0,83200000.0,16998000.0,34210000.0,,-724000.0,-9894000.0,686931000.0,-259966000.0,-91972000.0,386751000.0,-259966000.0,-91972000.0,386751000.0,34089000.0,327231000.0,327231000.0,6694000.0,29541000.0,,,-86757000.0,-602399000.0,-374039000.0,182000.0,436000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q3,2014-07-01,2014-09-30,,-130000.0,7198000.0,,,8595000.0,,-1449000.0,6256000.0,202959000.0,-86495000.0,-24018000.0,127261000.0,-86495000.0,-24018000.0,127261000.0,15299000.0,84996000.0,84996000.0,20216000.0,5903000.0,,81000.0,-24288000.0,-182859000.0,-112498000.0,182000.0,137000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q2TTM,2013-07-01,2014-06-30,,-5703000.0,27987000.0,83200000.0,16998000.0,34192000.0,,1524000.0,-1108000.0,654965000.0,-304922000.0,-88080000.0,382273000.0,-304922000.0,-88080000.0,382273000.0,-9205000.0,316561000.0,316561000.0,4641000.0,27125000.0,,-81000.0,-82688000.0,-652902000.0,-334110000.0,,392000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q2,2014-04-01,2014-06-30,,-2864000.0,7283000.0,,,8454000.0,,150000.0,9287000.0,164139000.0,-90067000.0,-23007000.0,108132000.0,-90067000.0,-23007000.0,108132000.0,-4792000.0,74022000.0,74022000.0,9086000.0,10656000.0,,154000.0,-20404000.0,-163382000.0,-101480000.0,,107000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 09:08:15+00:00,-3255000.0,14377000.0,,,16874000.0,,291000.0,74000.0,310018000.0,-111970000.0,-40160000.0,150977000.0,-111970000.0,-40160000.0,150977000.0,-862000.0,132073000.0,132073000.0,-12421000.0,18601000.0,,-81000.0,-37120000.0,-256611000.0,-183978000.0,,296000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q1TTM,2013-04-01,2014-03-31,,-3052000.0,26511000.0,83200000.0,16998000.0,34304000.0,,650000.0,-17058000.0,559979000.0,-260186000.0,-82970000.0,365101000.0,-260186000.0,-82970000.0,365101000.0,22595000.0,311601000.0,311601000.0,9743000.0,22212000.0,,-235000.0,-80047000.0,-537203000.0,-305174000.0,,364000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 09:04:29+00:00,-391000.0,7094000.0,,,8420000.0,,141000.0,-9213000.0,145879000.0,-21903000.0,-17153000.0,42845000.0,-21903000.0,-17153000.0,42845000.0,3930000.0,58051000.0,58051000.0,-21507000.0,7945000.0,,-235000.0,-16716000.0,-93229000.0,-82498000.0,,189000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 17:34:21+00:00,-13779000.0,30951000.0,85458000.0,27303000.0,33087000.0,,-5461000.0,8561000.0,741864000.0,-319961000.0,-100751000.0,439797000.0,-319961000.0,-100751000.0,439797000.0,13624000.0,352820000.0,352820000.0,14378000.0,28984000.0,-5415000.0,,-82506000.0,-595843000.0,-494966000.0,,949000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q4,2015-10-01,2015-12-31,,-2810000.0,8022000.0,85458000.0,27303000.0,8109000.0,,-542000.0,201000.0,191862000.0,-146097000.0,-27744000.0,149971000.0,-146097000.0,-27744000.0,149971000.0,-24412000.0,123351000.0,123351000.0,10288000.0,5732000.0,-5415000.0,5563000.0,-25750000.0,-219948000.0,-123743000.0,,668000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 10:15:00+00:00,-10969000.0,22929000.0,,,24978000.0,,-4919000.0,8360000.0,550002000.0,-173864000.0,-73007000.0,289826000.0,-173864000.0,-73007000.0,289826000.0,38036000.0,229469000.0,229469000.0,4090000.0,23252000.0,,-5563000.0,-56756000.0,-375895000.0,-371223000.0,,281000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q3TTM,2014-10-01,2015-09-30,,-13368000.0,30539000.0,95143000.0,23219000.0,33126000.0,,-6732000.0,4470000.0,665857000.0,-323630000.0,-103150000.0,432028000.0,-323630000.0,-103150000.0,430500000.0,-3012000.0,350641000.0,350641000.0,13252000.0,22493000.0,123000.0,-5563000.0,-84736000.0,-523233000.0,-488747000.0,-182000.0,576000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q3,2015-07-01,2015-09-30,,-10669000.0,7767000.0,,,8320000.0,,-3871000.0,8652000.0,56552000.0,-124080000.0,-24100000.0,126041000.0,-124080000.0,-24100000.0,126041000.0,-26010000.0,88861000.0,88861000.0,12441000.0,4236000.0,,7248000.0,-20833000.0,-61118000.0,-123750000.0,,154000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 09:33:18+00:00,-300000.0,15162000.0,,,16658000.0,,-1048000.0,-292000.0,493450000.0,-49784000.0,-48907000.0,163785000.0,-49784000.0,-48907000.0,163785000.0,64046000.0,140608000.0,140608000.0,-8351000.0,19016000.0,,-12811000.0,-35923000.0,-314777000.0,-247473000.0,,127000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2829000.0,29970000.0,95143000.0,23219000.0,33401000.0,,-4310000.0,2074000.0,812264000.0,-286045000.0,-103068000.0,433248000.0,-286045000.0,-103068000.0,431720000.0,38297000.0,346776000.0,346776000.0,21027000.0,24160000.0,123000.0,-12730000.0,-88191000.0,-644974000.0,-477495000.0,,559000.0
